alpha,condition,effective_theta,evaluations,executed_search,formula_theta,instance,raw_certificate_sha256,raw_cost_increment_pct,raw_minimum_profit_ratio,raw_profit_ratio_json,raw_solution_sha256,raw_total_cost,reused_from_alpha0,seed,source_alpha,spec_id,unrestricted_mu
1.0,mixed,1.0,4000,True,1.0,L-main-threeshift-25c-01,4adf95fac4650620d07d2bb833e58a9eaa3c4e2df906f2310c0e4831c9df4be9,4.480998535066993,1.0433914989806374,"{""D0"": 1.0433914989806374, ""D1"": 1.0468978970445142}",37aea94a9bdbc5019c18341b9d1dd723463ca44d2a71314815466696b3587722,1373.6895707588571,False,3,1.0,L-main-threeshift-25c-01__mixed__seed3,0.9002303404680954
0.0,geographic,,4000,True,0.9925935356741129,L-main-threeshift-50c-01,7a736f118f40582db30fd73add4b6dfd94c57e646f07ded873f144b8b5307556,0.0,0.9925935356741129,"{""D0"": 1.0072053612637026, ""D1"": 0.9925935356741129}",6324f29d201b5a0532c87a999ce52a75ed1982385b5429ce518ade35c7c30ac4,2601.726593453574,False,1,0.0,L-main-threeshift-50c-01__geographic__seed1,0.9925935356741129
0.25,geographic,0.9944451517555847,4000,True,0.9944451517555847,L-main-threeshift-50c-01,11e4959ad2c9446fc51c119e6578843205a6957870db3f333b3b58f4dcde33c7,-0.9914607823323729,1.0020528134009103,"{""D0"": 1.0020528134009103, ""D1"": 1.00705045537207}",89202ed3b8017edf67a39da69505f15ee200d19fb8a22fc29d21434a50b80b59,2575.9314946159698,False,1,0.25,L-main-threeshift-50c-01__geographic__seed1,0.9925935356741129
0.5,geographic,0.9962967678370565,4000,True,0.9962967678370565,L-main-threeshift-50c-01,a3d64e84219b5c1b61f915fbea2f12d8926be319e6bcef220c3efd7b7a71623c,-0.7736838412800492,1.003407011901365,"{""D0"": 1.0035671631085283, ""D1"": 1.003407011901365}",0037fabf3cc96a4e4336d073f4028eb8c777460eb0023132bda40255ffd5a816,2581.597455205738,False,1,0.5,L-main-threeshift-50c-01__geographic__seed1,0.9925935356741129
0.75,geographic,0.9981483839185282,4000,True,0.9981483839185282,L-main-threeshift-50c-01,60bf69ee39edccb814d608342390b4909339b354ce073de18a29db475f84586c,-0.854430549431167,1.0011313536444528,"{""D0"": 1.0011313536444528, ""D1"": 1.0070504553720705}",a0450bd75cae2c8136d74a22e61ac669ffdae67438e5cfc3b227ffd8f49667bc,2579.496646626432,False,1,0.75,L-main-threeshift-50c-01__geographic__seed1,0.9925935356741129
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-50c-01,97e7ab880c7cd885c602949444e05d8cace97221027dde447600e97c60cdd80d,-0.12362398040470253,1.0,"{""D0"": 1.0019813257679455, ""D1"": 1.0}",c0b6fbdb8da749ac8fbaede983ae977e5370128024149c75a1169159593a8a94,2598.510235479499,False,1,1.0,L-main-threeshift-50c-01__geographic__seed1,0.9925935356741129
0.0,geographic,,4000,True,1.0,L-main-threeshift-50c-01,75c29ba1903eb2ca1621622ba19907ebf8e55dde9196e5de711020f2c6bf9196,0.0,1.0,"{""D0"": 1.0010828700490284, ""D1"": 1.0}",1294d5caeab2ad2b96f5de979cd0e4b888edeea4a124ef05cc3bf146637e8f7b,2618.9660300435257,False,2,0.0,L-main-threeshift-50c-01__geographic__seed2,1.0
0.25,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,75c29ba1903eb2ca1621622ba19907ebf8e55dde9196e5de711020f2c6bf9196,0.0,1.0,"{""D0"": 1.0010828700490284, ""D1"": 1.0}",1294d5caeab2ad2b96f5de979cd0e4b888edeea4a124ef05cc3bf146637e8f7b,2618.9660300435257,True,2,0.0,L-main-threeshift-50c-01__geographic__seed2,1.0
0.5,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,75c29ba1903eb2ca1621622ba19907ebf8e55dde9196e5de711020f2c6bf9196,0.0,1.0,"{""D0"": 1.0010828700490284, ""D1"": 1.0}",1294d5caeab2ad2b96f5de979cd0e4b888edeea4a124ef05cc3bf146637e8f7b,2618.9660300435257,True,2,0.0,L-main-threeshift-50c-01__geographic__seed2,1.0
0.75,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,75c29ba1903eb2ca1621622ba19907ebf8e55dde9196e5de711020f2c6bf9196,0.0,1.0,"{""D0"": 1.0010828700490284, ""D1"": 1.0}",1294d5caeab2ad2b96f5de979cd0e4b888edeea4a124ef05cc3bf146637e8f7b,2618.9660300435257,True,2,0.0,L-main-threeshift-50c-01__geographic__seed2,1.0
1.0,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,75c29ba1903eb2ca1621622ba19907ebf8e55dde9196e5de711020f2c6bf9196,0.0,1.0,"{""D0"": 1.0010828700490284, ""D1"": 1.0}",1294d5caeab2ad2b96f5de979cd0e4b888edeea4a124ef05cc3bf146637e8f7b,2618.9660300435257,True,2,0.0,L-main-threeshift-50c-01__geographic__seed2,1.0
0.0,geographic,,4000,True,1.0,L-main-threeshift-50c-01,2245466fd1152a128a417c56e2d1a8f56d6d6c81f7d06e361c3e09d6fceabcbe,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",bc2738d0a519a388131173fee40bd44f1d841b34b863c37af3fe25fea04b7a00,2650.1904708551524,False,3,0.0,L-main-threeshift-50c-01__geographic__seed3,1.0
0.25,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,2245466fd1152a128a417c56e2d1a8f56d6d6c81f7d06e361c3e09d6fceabcbe,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",bc2738d0a519a388131173fee40bd44f1d841b34b863c37af3fe25fea04b7a00,2650.1904708551524,True,3,0.0,L-main-threeshift-50c-01__geographic__seed3,1.0
0.5,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,2245466fd1152a128a417c56e2d1a8f56d6d6c81f7d06e361c3e09d6fceabcbe,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",bc2738d0a519a388131173fee40bd44f1d841b34b863c37af3fe25fea04b7a00,2650.1904708551524,True,3,0.0,L-main-threeshift-50c-01__geographic__seed3,1.0
0.75,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,2245466fd1152a128a417c56e2d1a8f56d6d6c81f7d06e361c3e09d6fceabcbe,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",bc2738d0a519a388131173fee40bd44f1d841b34b863c37af3fe25fea04b7a00,2650.1904708551524,True,3,0.0,L-main-threeshift-50c-01__geographic__seed3,1.0
1.0,geographic,1.0,0,False,1.0,L-main-threeshift-50c-01,2245466fd1152a128a417c56e2d1a8f56d6d6c81f7d06e361c3e09d6fceabcbe,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",bc2738d0a519a388131173fee40bd44f1d841b34b863c37af3fe25fea04b7a00,2650.1904708551524,True,3,0.0,L-main-threeshift-50c-01__geographic__seed3,1.0
0.0,mixed,,4000,True,1.0310544601958824,L-main-threeshift-50c-01,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,2711.677913975375,False,1,0.0,L-main-threeshift-50c-01__mixed__seed1,1.0310544601958824
0.25,mixed,1.0,0,False,1.0232908451469118,L-main-threeshift-50c-01,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,2711.677913975375,True,1,0.0,L-main-threeshift-50c-01__mixed__seed1,1.0310544601958824
0.5,mixed,1.0,0,False,1.0155272300979412,L-main-threeshift-50c-01,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,2711.677913975375,True,1,0.0,L-main-threeshift-50c-01__mixed__seed1,1.0310544601958824
0.75,mixed,1.0,0,False,1.0077636150489706,L-main-threeshift-50c-01,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,2711.677913975375,True,1,0.0,L-main-threeshift-50c-01__mixed__seed1,1.0310544601958824
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-50c-01,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,2711.677913975375,True,1,0.0,L-main-threeshift-50c-01__mixed__seed1,1.0310544601958824
0.0,mixed,,4000,True,0.8779198785670629,L-main-threeshift-50c-01,0ee3bb823bb8256aefe0dbf1f85de497e4e38410c4f2429425abb603ca5561bb,0.0,0.8779198785670629,"{""D0"": 0.8779198785670629, ""D1"": 1.1926360888873677}",eda20f540e05f12aa33d5e6c3fcd57cb108d8969d20903e01837005d76e49a2e,3051.6307274334845,False,2,0.0,L-main-threeshift-50c-01__mixed__seed2,0.8779198785670629
0.25,mixed,0.9084399089252971,4000,True,0.9084399089252971,L-main-threeshift-50c-01,0698100c541816dc3e5f024269ae9434609103f7e6163811c6631c32e6a485de,1.0590206197520262,0.9607657535004439,"{""D0"": 1.0565154446346037, ""D1"": 0.9607657535004439}",c2a6def2138045c315d6befba2d0f92048d9f74b5e0722dfe5b68819122bc836,3083.948126075694,False,2,0.25,L-main-threeshift-50c-01__mixed__seed2,0.8779198785670629
0.5,mixed,0.9389599392835315,4000,True,0.9389599392835315,L-main-threeshift-50c-01,e1de2c73c37da5fbaa7df0a7c865dafd64a73a06c2fdb6fd841884c82d0ded81,3.959399453010375,1.0,"{""D0"": 1.0, ""D1"": 1.0}",5711644dbb8c553d18d3071d4cecf1917bfc19e09d141b32319d79cfcae85393,3172.4569777633824,False,2,0.5,L-main-threeshift-50c-01__mixed__seed2,0.8779198785670629
0.75,mixed,0.9694799696417657,4000,True,0.9694799696417657,L-main-threeshift-50c-01,16893b82d847d84ec749157534d6a219cdf3b07fddaf4cd49fa6ac517b3aec82,3.1962148711177716,0.9922779880400118,"{""D0"": 1.0127655857974218, ""D1"": 0.9922779880400118}",0669b38a4a200f419ff3a5440148aa070d74a813510484a13f00900615bd2abf,3149.167402555313,False,2,0.75,L-main-threeshift-50c-01__mixed__seed2,0.8779198785670629
1.0,mixed,1.0,4000,True,1.0,L-main-threeshift-50c-01,e1de2c73c37da5fbaa7df0a7c865dafd64a73a06c2fdb6fd841884c82d0ded81,3.959399453010375,1.0,"{""D0"": 1.0, ""D1"": 1.0}",5711644dbb8c553d18d3071d4cecf1917bfc19e09d141b32319d79cfcae85393,3172.4569777633824,False,2,1.0,L-main-threeshift-50c-01__mixed__seed2,0.8779198785670629
0.0,mixed,,4000,True,0.9358050268683485,L-main-threeshift-50c-01,adea9b56fc245d9ad793fc98dde840b8b6df2cbb0130593bc3d385b5aad99d18,0.0,0.9358050268683485,"{""D0"": 0.9358050268683485, ""D1"": 1.4012841976944463}",b1301af84fa34e55470bcd39df3786a0f44daa7bae969854fdb4a73f4223b2a2,3039.9494556522486,False,3,0.0,L-main-threeshift-50c-01__mixed__seed3,0.9358050268683485
0.25,mixed,0.9518537701512614,4000,True,0.9518537701512614,L-main-threeshift-50c-01,48aa693a7fe544f63d54584254f11b6ffc6ad7aa64314d0048ed00f852f983c2,-8.273542744013463,1.1202039972512654,"{""D0"": 1.1976578328894338, ""D1"": 1.1202039972512654}",2a2621be0d709ca5def7827ae9568e15ff4fb3c862be026c1d928bdd43e33b96,2788.4379380424552,False,3,0.25,L-main-threeshift-50c-01__mixed__seed3,0.9358050268683485
0.5,mixed,0.9679025134341743,4000,True,0.9679025134341743,L-main-threeshift-50c-01,f33de0d426605761339202ac8d930f2fc023ecb348872f356804d22051bba41a,-1.6610339199651618,1.0157334691232898,"{""D0"": 1.2109259151136205, ""D1"": 1.0157334691232898}",d972d9da5bfccf5e80c49806f22d754f47dd40b35e403eec9a096c218d206a5c,2989.4548640440685,False,3,0.5,L-main-threeshift-50c-01__mixed__seed3,0.9358050268683485
0.75,mixed,0.9839512567170872,4000,True,0.9839512567170872,L-main-threeshift-50c-01,0fd39f095eada592d1b593e3e17230ef2d541f79d25c0df161de86b2a4917faf,-0.25387526667138777,1.0031641627088257,"{""D0"": 1.2072157779301556, ""D1"": 1.0031641627088257}",2e150259fe3b3ebd44fbff23a0fffedb3ace134c5e3cc48c6575b7e1e6981d5a,3032.231775865036,False,3,0.75,L-main-threeshift-50c-01__mixed__seed3,0.9358050268683485
1.0,mixed,1.0,4000,True,1.0,L-main-threeshift-50c-01,a163f9c80f3e43e64071829cdc65fb307562a1d14838513d544999566f70870f,-8.837806732376784,1.0949461622628531,"{""D0"": 1.219633071866529, ""D1"": 1.0949461622628531}",9e025784baa87c0a4666c76f6ffda93464b98dbb25ede421070f219722744ca9,2771.284597999763,False,3,1.0,L-main-threeshift-50c-01__mixed__seed3,0.9358050268683485
0.0,geographic,,4000,True,1.0,L-main-threeshift-75c-01,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,4217.174778828452,False,1,0.0,L-main-threeshift-75c-01__geographic__seed1,1.0
0.25,geographic,1.0,0,False,1.0,L-main-threeshift-75c-01,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,4217.174778828452,True,1,0.0,L-main-threeshift-75c-01__geographic__seed1,1.0
0.5,geographic,1.0,0,False,1.0,L-main-threeshift-75c-01,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,4217.174778828452,True,1,0.0,L-main-threeshift-75c-01__geographic__seed1,1.0
0.75,geographic,1.0,0,False,1.0,L-main-threeshift-75c-01,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,4217.174778828452,True,1,0.0,L-main-threeshift-75c-01__geographic__seed1,1.0
1.0,geographic,1.0,0,False,1.0,L-main-threeshift-75c-01,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,1.0,"{""D0"": 1.0, ""D1"": 1.0}",8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,4217.174778828452,True,1,0.0,L-main-threeshift-75c-01__geographic__seed1,1.0
0.0,geographic,,4000,True,0.9590765509281464,L-main-threeshift-75c-01,9b19212ef1cb902a3b30a7081d6118af8b46f3fc9a4bb06bb692b26153494961,0.0,0.9590765509281464,"{""D0"": 0.9590765509281464, ""D1"": 1.077893064546118}",9512fd107fbd6980df78597c6d57e8089ba7924c0787a2f24860c50176970cf0,4240.8273032868165,False,2,0.0,L-main-threeshift-75c-01__geographic__seed2,0.9590765509281464
0.25,geographic,0.9693074131961098,4000,True,0.9693074131961098,L-main-threeshift-75c-01,c7779a7ae801ef5c6795d034156c02992bf95c3a095c074243a704ced9585e2e,-3.208867770827945,1.0275852840213608,"{""D0"": 1.0275852840213608, ""D1"": 1.0347783847783163}",c6aec9f4fa6b29cb096130d9f84316d8d9bdc66754cee587f95cfe636a9eef49,4104.744762735174,False,2,0.25,L-main-threeshift-75c-01__geographic__seed2,0.9590765509281464
0.5,geographic,0.9795382754640731,4000,True,0.9795382754640731,L-main-threeshift-75c-01,bcf175f0de9e4b4c9f117a3fc722ed59cde6582a3b888c19238612af353ac188,-4.523967253248503,1.0091158922136156,"{""D0"": 1.063549341796773, ""D1"": 1.0091158922136156}",16a09ece06f49232c5d09230cb8f6a5008db6bba9f3b67929a88bbfa0a293474,4048.9736648192993,False,2,0.5,L-main-threeshift-75c-01__geographic__seed2,0.9590765509281464
0.75,geographic,0.9897691377320366,4000,True,0.9897691377320366,L-main-threeshift-75c-01,bcfabebacc807326efa6d0bef1a33f5cad0b77a81eddb0a70d323880d08228ef,-5.283824460276585,1.012408327465326,"{""D0"": 1.0664488438170272, ""D1"": 1.012408327465326}",ce43e4bc63405c50f6eee3cfd3cf8bc7b90fd436cac40a7239735cab180e9f73,4016.7494329176598,False,2,0.75,L-main-threeshift-75c-01__geographic__seed2,0.9590765509281464
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-75c-01,168933baf2d7814b96110b20ee8626c59767eef536e97de2663ac825df6c2ade,-3.656071824793225,1.0252175112853334,"{""D0"": 1.0406382016410123, ""D1"": 1.0252175112853334}",2646b57cf34f8e210b2c315fd59a0904bdc8e6ffd47866f367e9533fca8b0b19,4085.779611113209,False,2,1.0,L-main-threeshift-75c-01__geographic__seed2,0.9590765509281464
0.0,geographic,,4000,True,0.999509426503793,L-main-threeshift-75c-01,15aea9633cc1b9dd1d1d6fb7d008f1868f2bf8b8fba42ee5d701d7aa65e22344,0.0,0.999509426503793,"{""D0"": 1.0097225826825156, ""D1"": 0.999509426503793}",c1d9b1f6dfe6fe282542fb7a312fe39d9830c80c89aad155aaab32d3db67c3d7,4323.5543422676155,False,3,0.0,L-main-threeshift-75c-01__geographic__seed3,0.999509426503793
0.25,geographic,0.9996320698778448,4000,True,0.9996320698778448,L-main-threeshift-75c-01,a0cb24d1fa1b5c2094ccd70209cac493ac821d3c70bb44c8ed8c0d4d5d8f65af,1.0402058109842784,1.0,"{""D0"": 1.0001697861684948, ""D1"": 1.0}",e0c06e815f4dc3b08f87cd35244ea5629428a772549c8aea3cf02bc1bf0ead36,4368.528205776946,False,3,0.25,L-main-threeshift-75c-01__geographic__seed3,0.999509426503793
0.5,geographic,0.9997547132518965,4000,True,0.9997547132518965,L-main-threeshift-75c-01,3fefca0302f24811f4403d0d0b697851805babdf4dddf0b78f75bfbdc34cac25,-7.590535847761704,1.0028287860559337,"{""D0"": 1.0718490273082446, ""D1"": 1.0028287860559337}",4b50639e7a3be131930f6adf822d2685aa1e6d8764049ee6536e2dc23652cfa2,3995.3734000203344,False,3,0.5,L-main-threeshift-75c-01__geographic__seed3,0.999509426503793
0.75,geographic,0.9998773566259482,4000,True,0.9998773566259482,L-main-threeshift-75c-01,a1731eb0ba75d3ae611ab0fd9b99b6e90a1138cdea879cd3c06ec6e6e2103bd0,0.2790291328286976,1.0,"{""D0"": 1.0067656044769473, ""D1"": 1.0}",9f81b6ebb1a9165668513d5a5698e9eecff2b550d1f9d4c29ca8979e694d6a03,4335.618318456222,False,3,0.75,L-main-threeshift-75c-01__geographic__seed3,0.999509426503793
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-75c-01,a0cb24d1fa1b5c2094ccd70209cac493ac821d3c70bb44c8ed8c0d4d5d8f65af,1.0402058109842784,1.0,"{""D0"": 1.0001697861684948, ""D1"": 1.0}",e0c06e815f4dc3b08f87cd35244ea5629428a772549c8aea3cf02bc1bf0ead36,4368.528205776946,False,3,1.0,L-main-threeshift-75c-01__geographic__seed3,0.999509426503793
0.0,mixed,,4000,True,1.0394799915474155,L-main-threeshift-75c-01,a9b39b870c5beda2fde2da5877ca4b32318c7397fa85639554741673bcaf678e,0.0,1.0394799915474155,"{""D0"": 1.1447480313228668, ""D1"": 1.0394799915474155}",6129861f2a8ac9f80848269b0d3abda1620cff34020c58ddda12ae82826fb665,4536.738469488285,False,1,0.0,L-main-threeshift-75c-01__mixed__seed1,1.0394799915474155
0.25,mixed,1.0,0,False,1.0296099936605616,L-main-threeshift-75c-01,a9b39b870c5beda2fde2da5877ca4b32318c7397fa85639554741673bcaf678e,0.0,1.0394799915474155,"{""D0"": 1.1447480313228668, ""D1"": 1.0394799915474155}",6129861f2a8ac9f80848269b0d3abda1620cff34020c58ddda12ae82826fb665,4536.738469488285,True,1,0.0,L-main-threeshift-75c-01__mixed__seed1,1.0394799915474155
0.5,mixed,1.0,0,False,1.0197399957737079,L-main-threeshift-75c-01,a9b39b870c5beda2fde2da5877ca4b32318c7397fa85639554741673bcaf678e,0.0,1.0394799915474155,"{""D0"": 1.1447480313228668, ""D1"": 1.0394799915474155}",6129861f2a8ac9f80848269b0d3abda1620cff34020c58ddda12ae82826fb665,4536.738469488285,True,1,0.0,L-main-threeshift-75c-01__mixed__seed1,1.0394799915474155
0.75,mixed,1.0,0,False,1.009869997886854,L-main-threeshift-75c-01,a9b39b870c5beda2fde2da5877ca4b32318c7397fa85639554741673bcaf678e,0.0,1.0394799915474155,"{""D0"": 1.1447480313228668, ""D1"": 1.0394799915474155}",6129861f2a8ac9f80848269b0d3abda1620cff34020c58ddda12ae82826fb665,4536.738469488285,True,1,0.0,L-main-threeshift-75c-01__mixed__seed1,1.0394799915474155
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-75c-01,a9b39b870c5beda2fde2da5877ca4b32318c7397fa85639554741673bcaf678e,0.0,1.0394799915474155,"{""D0"": 1.1447480313228668, ""D1"": 1.0394799915474155}",6129861f2a8ac9f80848269b0d3abda1620cff34020c58ddda12ae82826fb665,4536.738469488285,True,1,0.0,L-main-threeshift-75c-01__mixed__seed1,1.0394799915474155
0.0,mixed,,4000,True,1.1577329792261022,L-main-threeshift-75c-01,d7d784b427aead8737639a943dcc4ecddda12cee568fa3b07c7b5ce7cb00e1e0,0.0,1.1577329792261022,"{""D0"": 1.217952137440054, ""D1"": 1.1577329792261022}",8bfb694d17ab980eaaa1af74bf7e5f6ce0adde94a48bd784fc9a16f281b84a65,5044.755452549414,False,2,0.0,L-main-threeshift-75c-01__mixed__seed2,1.1577329792261022
0.25,mixed,1.0,0,False,1.1182997344195766,L-main-threeshift-75c-01,d7d784b427aead8737639a943dcc4ecddda12cee568fa3b07c7b5ce7cb00e1e0,0.0,1.1577329792261022,"{""D0"": 1.217952137440054, ""D1"": 1.1577329792261022}",8bfb694d17ab980eaaa1af74bf7e5f6ce0adde94a48bd784fc9a16f281b84a65,5044.755452549414,True,2,0.0,L-main-threeshift-75c-01__mixed__seed2,1.1577329792261022
0.5,mixed,1.0,0,False,1.078866489613051,L-main-threeshift-75c-01,d7d784b427aead8737639a943dcc4ecddda12cee568fa3b07c7b5ce7cb00e1e0,0.0,1.1577329792261022,"{""D0"": 1.217952137440054, ""D1"": 1.1577329792261022}",8bfb694d17ab980eaaa1af74bf7e5f6ce0adde94a48bd784fc9a16f281b84a65,5044.755452549414,True,2,0.0,L-main-threeshift-75c-01__mixed__seed2,1.1577329792261022
0.75,mixed,1.0,0,False,1.0394332448065255,L-main-threeshift-75c-01,d7d784b427aead8737639a943dcc4ecddda12cee568fa3b07c7b5ce7cb00e1e0,0.0,1.1577329792261022,"{""D0"": 1.217952137440054, ""D1"": 1.1577329792261022}",8bfb694d17ab980eaaa1af74bf7e5f6ce0adde94a48bd784fc9a16f281b84a65,5044.755452549414,True,2,0.0,L-main-threeshift-75c-01__mixed__seed2,1.1577329792261022
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-75c-01,d7d784b427aead8737639a943dcc4ecddda12cee568fa3b07c7b5ce7cb00e1e0,0.0,1.1577329792261022,"{""D0"": 1.217952137440054, ""D1"": 1.1577329792261022}",8bfb694d17ab980eaaa1af74bf7e5f6ce0adde94a48bd784fc9a16f281b84a65,5044.755452549414,True,2,0.0,L-main-threeshift-75c-01__mixed__seed2,1.1577329792261022
0.0,mixed,,4000,True,0.9206245291263466,L-main-threeshift-75c-01,0e044f12d5badddd9b7e9bbe8c0bc81d0f6bcd3e9dac749927e6f78e78d960d1,0.0,0.9206245291263466,"{""D0"": 0.9206245291263466, ""D1"": 1.198998666973287}",0df8894deaa64af4c81ad30ec361f5c5f8e2c553c7244be81bc49fe4c81386a2,4657.403642855529,False,3,0.0,L-main-threeshift-75c-01__mixed__seed3,0.9206245291263466
0.25,mixed,0.94046839684476,4000,True,0.94046839684476,L-main-threeshift-75c-01,ff6b8a8e6bf6bdf68cf4bbc44d8a5c6bc37f597554164aff181a59b6358c2858,-2.829678680967593,0.9710085976714713,"{""D0"": 0.9710085976714713, ""D1"": 1.1741032290591529}",e5ad366d628322898d1dcb49201e49110fd445f407f5c79e2b7257b15803a4c6,4525.614084887038,False,3,0.25,L-main-threeshift-75c-01__mixed__seed3,0.9206245291263466
0.5,mixed,0.9603122645631733,4000,True,0.9603122645631733,L-main-threeshift-75c-01,68b3fd1f537fea3b0a922e6ec97a09bd1bd18d352195406f542f61b67924c2d8,0.02008945529611885,1.0111909839907172,"{""D0"": 1.0111909839907172, ""D1"": 1.1036676560278909}",fbf03b94204263b22b7b136230154da92677622d4e355a6c919ebd0a36d1570a,4658.33928987832,False,3,0.5,L-main-threeshift-75c-01__mixed__seed3,0.9206245291263466
0.75,mixed,0.9801561322815866,4000,True,0.9801561322815866,L-main-threeshift-75c-01,5e049726e1763691e818d0fb3bb76b0a44ae93eb71aa34bc4a99c4bb5d10123c,-3.384729676294735,1.0291236415527765,"{""D0"": 1.0291236415527765, ""D1"": 1.1185564296977082}",2569535bc6a93414f6df6911df71e123e982a34796cb4f16f894e724be80ad14,4499.763119610966,False,3,0.75,L-main-threeshift-75c-01__mixed__seed3,0.9206245291263466
1.0,mixed,1.0,4000,True,1.0,L-main-threeshift-75c-01,a74f43b5af4016d58c3d18cd23f5111766ac3aec3998c4cdac3148bc188a6cde,11.380339527391163,1.0,"{""D0"": 1.0027581218599573, ""D1"": 1.0}",aea8cfa571070bfbe60c86ef54544c0eadea6f013d6768ef6a5d213a316dd75b,5187.431990573573,False,3,1.0,L-main-threeshift-75c-01__mixed__seed3,0.9206245291263466
0.0,geographic,,4000,True,0.9794598581868182,L-main-threeshift-100c-01,f79a0b078227546c5abae8c68e25b02277acb15e8469be22d12fe4765125a90e,0.0,0.9794598581868182,"{""D0"": 0.9794598581868182, ""D1"": 1.0247126838073974}",5dfebe594fb01dcc3fb44dd9f46831680ce9f8ba537e6f644558e00c11437c31,6048.384077620327,False,1,0.0,L-main-threeshift-100c-01__geographic__seed1,0.9794598581868182
0.25,geographic,0.9845948936401137,4000,True,0.9845948936401137,L-main-threeshift-100c-01,4b9a5cf8e2750c78a39dcc0311b6d7f0f5f5cb81c9f9d38bf6c0ddab03880054,0.11524323851592175,1.0001743614904448,"{""D0"": 1.0003698052880645, ""D1"": 1.0001743614904448}",0b78dd71c9dbf680cb4b3a2202b81e2bce8f5b6ad2cf5da3bd063edd43e24d67,6055.354431309258,False,1,0.25,L-main-threeshift-100c-01__geographic__seed1,0.9794598581868182
0.5,geographic,0.9897299290934092,4000,True,0.9897299290934092,L-main-threeshift-100c-01,8f9444a7b88e12a2bb7a0ec0372339911a2a0f65e6812bf53e34245cfb87d987,-3.266406757125996,1.0034811538712678,"{""D0"": 1.0034811538712678, ""D1"": 1.0313847511479823}",38b78a7801dc9c10b85cffd5190e0581317eb97a2954dce3c94000dcacdf8836,5850.819251412004,False,1,0.5,L-main-threeshift-100c-01__geographic__seed1,0.9794598581868182
