alpha,condition,contract_sha256,dependency,eval_budget,execution,input_fingerprint,instance,seed,spec_id,task_id
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,6d6593d6a84835f847de367b1eb1266806381af4b7a3039163e2868dbcb1f3e7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__geographic__seed2,L-main-threeshift-50c-01__geographic__seed2__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,6d6593d6a84835f847de367b1eb1266806381af4b7a3039163e2868dbcb1f3e7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__geographic__seed2,L-main-threeshift-50c-01__geographic__seed2__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,6d6593d6a84835f847de367b1eb1266806381af4b7a3039163e2868dbcb1f3e7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__geographic__seed2,L-main-threeshift-50c-01__geographic__seed2__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,6d40cf7fd895c0256ec69a1927c698f77b167ca60e947c5b4bc7eae03f2fcd9c,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__geographic__seed3,L-main-threeshift-50c-01__geographic__seed3__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,6d40cf7fd895c0256ec69a1927c698f77b167ca60e947c5b4bc7eae03f2fcd9c,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__geographic__seed3,L-main-threeshift-50c-01__geographic__seed3__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,6d40cf7fd895c0256ec69a1927c698f77b167ca60e947c5b4bc7eae03f2fcd9c,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__geographic__seed3,L-main-threeshift-50c-01__geographic__seed3__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,6d40cf7fd895c0256ec69a1927c698f77b167ca60e947c5b4bc7eae03f2fcd9c,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__geographic__seed3,L-main-threeshift-50c-01__geographic__seed3__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,6d40cf7fd895c0256ec69a1927c698f77b167ca60e947c5b4bc7eae03f2fcd9c,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__geographic__seed3,L-main-threeshift-50c-01__geographic__seed3__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,82db80ed35f0e0f95b9c80510fc4d4f9d9ad9b4a310c02665209edf3db797bb0,L-main-threeshift-50c-01,1,L-main-threeshift-50c-01__mixed__seed1,L-main-threeshift-50c-01__mixed__seed1__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,82db80ed35f0e0f95b9c80510fc4d4f9d9ad9b4a310c02665209edf3db797bb0,L-main-threeshift-50c-01,1,L-main-threeshift-50c-01__mixed__seed1,L-main-threeshift-50c-01__mixed__seed1__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,82db80ed35f0e0f95b9c80510fc4d4f9d9ad9b4a310c02665209edf3db797bb0,L-main-threeshift-50c-01,1,L-main-threeshift-50c-01__mixed__seed1,L-main-threeshift-50c-01__mixed__seed1__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,82db80ed35f0e0f95b9c80510fc4d4f9d9ad9b4a310c02665209edf3db797bb0,L-main-threeshift-50c-01,1,L-main-threeshift-50c-01__mixed__seed1,L-main-threeshift-50c-01__mixed__seed1__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,82db80ed35f0e0f95b9c80510fc4d4f9d9ad9b4a310c02665209edf3db797bb0,L-main-threeshift-50c-01,1,L-main-threeshift-50c-01__mixed__seed1,L-main-threeshift-50c-01__mixed__seed1__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,0c77004128b35971e7171d535667fd9668a5f3702147d809d083b96b50e58ea7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__mixed__seed2,L-main-threeshift-50c-01__mixed__seed2__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,0c77004128b35971e7171d535667fd9668a5f3702147d809d083b96b50e58ea7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__mixed__seed2,L-main-threeshift-50c-01__mixed__seed2__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,0c77004128b35971e7171d535667fd9668a5f3702147d809d083b96b50e58ea7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__mixed__seed2,L-main-threeshift-50c-01__mixed__seed2__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,0c77004128b35971e7171d535667fd9668a5f3702147d809d083b96b50e58ea7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__mixed__seed2,L-main-threeshift-50c-01__mixed__seed2__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,0c77004128b35971e7171d535667fd9668a5f3702147d809d083b96b50e58ea7,L-main-threeshift-50c-01,2,L-main-threeshift-50c-01__mixed__seed2,L-main-threeshift-50c-01__mixed__seed2__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,26475d950260603ad6adfb858571482ed957884e4823efe2e261ca401b25e507,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__mixed__seed3,L-main-threeshift-50c-01__mixed__seed3__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,26475d950260603ad6adfb858571482ed957884e4823efe2e261ca401b25e507,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__mixed__seed3,L-main-threeshift-50c-01__mixed__seed3__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,26475d950260603ad6adfb858571482ed957884e4823efe2e261ca401b25e507,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__mixed__seed3,L-main-threeshift-50c-01__mixed__seed3__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,26475d950260603ad6adfb858571482ed957884e4823efe2e261ca401b25e507,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__mixed__seed3,L-main-threeshift-50c-01__mixed__seed3__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-50c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,26475d950260603ad6adfb858571482ed957884e4823efe2e261ca401b25e507,L-main-threeshift-50c-01,3,L-main-threeshift-50c-01__mixed__seed3,L-main-threeshift-50c-01__mixed__seed3__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,f2180d1c2d4ab9055a10b02c801377aae05dde070104b58de9cf87435857e78f,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__geographic__seed1,L-main-threeshift-75c-01__geographic__seed1__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,f2180d1c2d4ab9055a10b02c801377aae05dde070104b58de9cf87435857e78f,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__geographic__seed1,L-main-threeshift-75c-01__geographic__seed1__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,f2180d1c2d4ab9055a10b02c801377aae05dde070104b58de9cf87435857e78f,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__geographic__seed1,L-main-threeshift-75c-01__geographic__seed1__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,f2180d1c2d4ab9055a10b02c801377aae05dde070104b58de9cf87435857e78f,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__geographic__seed1,L-main-threeshift-75c-01__geographic__seed1__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,f2180d1c2d4ab9055a10b02c801377aae05dde070104b58de9cf87435857e78f,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__geographic__seed1,L-main-threeshift-75c-01__geographic__seed1__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,74ad19523f002efe3362e5f3614e1c335a31b19c63728565e08aa19a8a7860dd,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__geographic__seed2,L-main-threeshift-75c-01__geographic__seed2__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,74ad19523f002efe3362e5f3614e1c335a31b19c63728565e08aa19a8a7860dd,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__geographic__seed2,L-main-threeshift-75c-01__geographic__seed2__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,74ad19523f002efe3362e5f3614e1c335a31b19c63728565e08aa19a8a7860dd,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__geographic__seed2,L-main-threeshift-75c-01__geographic__seed2__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,74ad19523f002efe3362e5f3614e1c335a31b19c63728565e08aa19a8a7860dd,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__geographic__seed2,L-main-threeshift-75c-01__geographic__seed2__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,74ad19523f002efe3362e5f3614e1c335a31b19c63728565e08aa19a8a7860dd,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__geographic__seed2,L-main-threeshift-75c-01__geographic__seed2__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,b5d2d377d93cd8296c2e14d5fcf3c88cc445b7b222a8d231b30ebd62d73c0320,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__geographic__seed3,L-main-threeshift-75c-01__geographic__seed3__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,b5d2d377d93cd8296c2e14d5fcf3c88cc445b7b222a8d231b30ebd62d73c0320,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__geographic__seed3,L-main-threeshift-75c-01__geographic__seed3__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,b5d2d377d93cd8296c2e14d5fcf3c88cc445b7b222a8d231b30ebd62d73c0320,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__geographic__seed3,L-main-threeshift-75c-01__geographic__seed3__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,b5d2d377d93cd8296c2e14d5fcf3c88cc445b7b222a8d231b30ebd62d73c0320,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__geographic__seed3,L-main-threeshift-75c-01__geographic__seed3__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,b5d2d377d93cd8296c2e14d5fcf3c88cc445b7b222a8d231b30ebd62d73c0320,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__geographic__seed3,L-main-threeshift-75c-01__geographic__seed3__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,af9841084a86b4a734012147fb7353d87a8a6de784e4121fd904071223a0511b,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__mixed__seed1,L-main-threeshift-75c-01__mixed__seed1__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,af9841084a86b4a734012147fb7353d87a8a6de784e4121fd904071223a0511b,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__mixed__seed1,L-main-threeshift-75c-01__mixed__seed1__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,af9841084a86b4a734012147fb7353d87a8a6de784e4121fd904071223a0511b,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__mixed__seed1,L-main-threeshift-75c-01__mixed__seed1__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,af9841084a86b4a734012147fb7353d87a8a6de784e4121fd904071223a0511b,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__mixed__seed1,L-main-threeshift-75c-01__mixed__seed1__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,af9841084a86b4a734012147fb7353d87a8a6de784e4121fd904071223a0511b,L-main-threeshift-75c-01,1,L-main-threeshift-75c-01__mixed__seed1,L-main-threeshift-75c-01__mixed__seed1__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,58f409d9088dbd3aed7393ae904a6fbb3e3ceb196c53fec6676830693190ba5f,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__mixed__seed2,L-main-threeshift-75c-01__mixed__seed2__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,58f409d9088dbd3aed7393ae904a6fbb3e3ceb196c53fec6676830693190ba5f,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__mixed__seed2,L-main-threeshift-75c-01__mixed__seed2__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,58f409d9088dbd3aed7393ae904a6fbb3e3ceb196c53fec6676830693190ba5f,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__mixed__seed2,L-main-threeshift-75c-01__mixed__seed2__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,58f409d9088dbd3aed7393ae904a6fbb3e3ceb196c53fec6676830693190ba5f,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__mixed__seed2,L-main-threeshift-75c-01__mixed__seed2__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,58f409d9088dbd3aed7393ae904a6fbb3e3ceb196c53fec6676830693190ba5f,L-main-threeshift-75c-01,2,L-main-threeshift-75c-01__mixed__seed2,L-main-threeshift-75c-01__mixed__seed2__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,6e69b7020190d4622de02beb42f152d51ab1bb4d7d6220055713dec1d7decd44,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__mixed__seed3,L-main-threeshift-75c-01__mixed__seed3__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,6e69b7020190d4622de02beb42f152d51ab1bb4d7d6220055713dec1d7decd44,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__mixed__seed3,L-main-threeshift-75c-01__mixed__seed3__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,6e69b7020190d4622de02beb42f152d51ab1bb4d7d6220055713dec1d7decd44,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__mixed__seed3,L-main-threeshift-75c-01__mixed__seed3__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,6e69b7020190d4622de02beb42f152d51ab1bb4d7d6220055713dec1d7decd44,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__mixed__seed3,L-main-threeshift-75c-01__mixed__seed3__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-75c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,6e69b7020190d4622de02beb42f152d51ab1bb4d7d6220055713dec1d7decd44,L-main-threeshift-75c-01,3,L-main-threeshift-75c-01__mixed__seed3,L-main-threeshift-75c-01__mixed__seed3__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,70344c289b55c000bfe4ac782b2fcf2f391b02f27d0fa8622227580b3ce059ce,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__geographic__seed1,L-main-threeshift-100c-01__geographic__seed1__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,70344c289b55c000bfe4ac782b2fcf2f391b02f27d0fa8622227580b3ce059ce,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__geographic__seed1,L-main-threeshift-100c-01__geographic__seed1__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,70344c289b55c000bfe4ac782b2fcf2f391b02f27d0fa8622227580b3ce059ce,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__geographic__seed1,L-main-threeshift-100c-01__geographic__seed1__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,70344c289b55c000bfe4ac782b2fcf2f391b02f27d0fa8622227580b3ce059ce,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__geographic__seed1,L-main-threeshift-100c-01__geographic__seed1__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,70344c289b55c000bfe4ac782b2fcf2f391b02f27d0fa8622227580b3ce059ce,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__geographic__seed1,L-main-threeshift-100c-01__geographic__seed1__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,8888783ea9089b83d9b5a876fd96c2791989f8c21ff2f375c42c8e955c97a280,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__geographic__seed2,L-main-threeshift-100c-01__geographic__seed2__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8888783ea9089b83d9b5a876fd96c2791989f8c21ff2f375c42c8e955c97a280,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__geographic__seed2,L-main-threeshift-100c-01__geographic__seed2__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8888783ea9089b83d9b5a876fd96c2791989f8c21ff2f375c42c8e955c97a280,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__geographic__seed2,L-main-threeshift-100c-01__geographic__seed2__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8888783ea9089b83d9b5a876fd96c2791989f8c21ff2f375c42c8e955c97a280,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__geographic__seed2,L-main-threeshift-100c-01__geographic__seed2__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8888783ea9089b83d9b5a876fd96c2791989f8c21ff2f375c42c8e955c97a280,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__geographic__seed2,L-main-threeshift-100c-01__geographic__seed2__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,d0d814664e9af40a8117bfe1668fb43001931cf3876982fe1cdb72188d333c37,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__geographic__seed3,L-main-threeshift-100c-01__geographic__seed3__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d0d814664e9af40a8117bfe1668fb43001931cf3876982fe1cdb72188d333c37,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__geographic__seed3,L-main-threeshift-100c-01__geographic__seed3__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d0d814664e9af40a8117bfe1668fb43001931cf3876982fe1cdb72188d333c37,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__geographic__seed3,L-main-threeshift-100c-01__geographic__seed3__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d0d814664e9af40a8117bfe1668fb43001931cf3876982fe1cdb72188d333c37,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__geographic__seed3,L-main-threeshift-100c-01__geographic__seed3__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d0d814664e9af40a8117bfe1668fb43001931cf3876982fe1cdb72188d333c37,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__geographic__seed3,L-main-threeshift-100c-01__geographic__seed3__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,1767a271ab95be0f90c68f2069230685b4fb670c083975aee1dc67b74bf9982e,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__mixed__seed1,L-main-threeshift-100c-01__mixed__seed1__alpha_000
