alpha,candidate_pool_size,condition,cost_increment_pct,displayed_theta,eligible_candidate_count,formula_theta,independent_profit_json,instance,lower_bound_slack_json,minimum_lower_bound_slack,natural_satisfaction,raw_executed_search,raw_reused_from_alpha0,raw_task_id,seed,selected_candidate_id,selected_certificate_path,selected_certificate_sha256,selected_cost_carbon,selected_cost_elec,selected_cost_fix,selected_cost_fuel,selected_cost_km,selected_cost_occ,selected_cost_transship,selected_cross_site_customer_count,selected_depot_profit_json,selected_minimum_profit_ratio,selected_profit_ratio_json,selected_solution_path,selected_solution_sha256,selected_source_alpha,selected_source_kind,selected_total_cost,spec_id,total_search_evaluations_exposed,unique_candidate_solution_count,unrestricted_mu
0.75,6,geographic,0.0,0.9202803780147557,4,0.9202803780147557,"{""D0"": 1473.5041167409524, ""D1"": 908.9186655872277}",L-main-threeshift-20c-01,"{""D0"": 0.17862351151906264, ""D1"": 0.05275471185736913}",0.05275471185736913,False,True,False,L-main-threeshift-20c-01__geographic__seed1__alpha_075,1,L-main-threeshift-20c-01__geographic__seed1__alpha_025,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed1__alpha_025.json,2318a58eb78f46c29104408f73176aeeb47ef8a47a1a8659c854852278dd1cde,0.0,70.19439276305333,480.0,199.43056070261568,446.63092594748554,0.0,0.0,10,"{""D0"": 1619.239405130726, ""D1"": 884.4097554561199}",0.9730350898721248,"{""D0"": 1.0989038895338183, ""D1"": 0.9730350898721248}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed1__alpha_025.json,820e6c1ded3791d7ca5b372e95d9a1421b5fe01587a840cd4f762e863e909258,0.25,level_search,1196.2558794131546,L-main-threeshift-20c-01__geographic__seed1,20000,5,0.681121512059023
1.0,6,geographic,10.133816714709573,1.0,2,1.0,"{""D0"": 1473.5041167409524, ""D1"": 908.9186655872277}",L-main-threeshift-20c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,False,True,False,L-main-threeshift-20c-01__geographic__seed1__alpha_100,1,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-20c-01__geographic__seed1__independent.json,6437b48520e5f59f44dd63b28ef6ecd6b399dbc76148d017398107bd2dae9954,0.0,62.44249004956191,560.0,227.52968843310813,467.5100791891508,0.0,0.0,0,"{""D0"": 1473.5041167409524, ""D1"": 908.9186655872277}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-20c-01__geographic__seed1__independent.json,629171b5add6bbde06f1a422d438663f1222a5440b74c2e6867d9809c5e6b814,,independent_start,1317.482257671821,L-main-threeshift-20c-01__geographic__seed1,20000,5,0.681121512059023
0.0,6,geographic,0.0,0.9618686091733766,6,0.9618686091733766,"{""D0"": 1472.6938689592796, ""D1"": 927.3144833327382}",L-main-threeshift-20c-01,"{""D0"": 0.14227577327227725, ""D1"": 0.0}",0.0,False,True,False,L-main-threeshift-20c-01__geographic__seed2__alpha_000,2,L-main-threeshift-20c-01__geographic__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed2__alpha_000.json,866972131b83eca2383f779559887d850135302484d3afe72117f2797dd515e6,0.0,72.32838892483264,480.0,187.5462770113403,442.00901924069365,0.0,0.0,4,"{""D0"": 1626.0666624735443, ""D1"": 891.9546923495892}",0.9618686091733766,"{""D0"": 1.1041443824456538, ""D1"": 0.9618686091733766}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed2__alpha_000.json,03b3bc8bc93901061e0394605d2f1291eef5c21cb4b1c592bff9cba357cc856a,0.0,level_search,1181.8836851768665,L-main-threeshift-20c-01__geographic__seed2,20000,5,0.9618686091733766
0.25,6,geographic,0.03625659586015807,0.9714014568800324,5,0.9714014568800324,"{""D0"": 1472.6938689592796, ""D1"": 927.3144833327382}",L-main-threeshift-20c-01,"{""D0"": 0.1157489397167133, ""D1"": 0.01699367422276521}",0.01699367422276521,False,True,False,L-main-threeshift-20c-01__geographic__seed2__alpha_025,2,L-main-threeshift-20c-01__geographic__seed2__alpha_050,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed2__alpha_050.json,67096c5aa1542335810c7fbca458d90e0b97b10d694cdd3a3af756d50f1dc895,0.0,75.03561988313211,480.0,183.7597831405933,443.5167929444127,0.0,0.0,6,"{""D0"": 1601.0397237046768, ""D1"": 916.5531203271848}",0.9883951311027976,"{""D0"": 1.0871503965967457, ""D1"": 0.9883951311027976}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed2__alpha_050.json,7e6b85c12c413af918a7436eceeb340b4362266dc8dc8b001a9e2ce67e3a71db,0.5,level_search,1182.3121959681382,L-main-threeshift-20c-01__geographic__seed2,20000,5,0.9618686091733766
0.5,6,geographic,0.03625659586015807,0.9809343045866883,5,0.9809343045866883,"{""D0"": 1472.6938689592796, ""D1"": 927.3144833327382}",L-main-threeshift-20c-01,"{""D0"": 0.10621609201005744, ""D1"": 0.0074608265161093534}",0.0074608265161093534,False,True,False,L-main-threeshift-20c-01__geographic__seed2__alpha_050,2,L-main-threeshift-20c-01__geographic__seed2__alpha_050,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed2__alpha_050.json,67096c5aa1542335810c7fbca458d90e0b97b10d694cdd3a3af756d50f1dc895,0.0,75.03561988313211,480.0,183.7597831405933,443.5167929444127,0.0,0.0,6,"{""D0"": 1601.0397237046768, ""D1"": 916.5531203271848}",0.9883951311027976,"{""D0"": 1.0871503965967457, ""D1"": 0.9883951311027976}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed2__alpha_050.json,7e6b85c12c413af918a7436eceeb340b4362266dc8dc8b001a9e2ce67e3a71db,0.5,level_search,1182.3121959681382,L-main-threeshift-20c-01__geographic__seed2,20000,5,0.9618686091733766
0.75,6,geographic,8.915235742321826,0.9904671522933441,3,0.9904671522933441,"{""D0"": 1472.6938689592796, ""D1"": 927.3144833327382}",L-main-threeshift-20c-01,"{""D0"": 0.013088412555766205, ""D1"": 0.017522615338621872}",0.013088412555766205,False,True,False,L-main-threeshift-20c-01__geographic__seed2__alpha_075,2,L-main-threeshift-20c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed2__alpha_075.json,e5a90b5324013b9051749f9325f53e29790e050637697535f8dfc97bd21512de,0.0,85.75304717829725,560.0,175.7441722833259,465.75418244880154,0.0,0.0,1,"{""D0"": 1477.9301275132516, ""D1"": 934.7235105763233}",1.0035555648491103,"{""D0"": 1.0035555648491103, ""D1"": 1.007989767631966}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed2__alpha_075.json,38537e9d31cf9f578ff312a29175fe455153320d77846a4c97266cf27b8b98de,0.75,level_search,1287.2514019104249,L-main-threeshift-20c-01__geographic__seed2,20000,5,0.9618686091733766
1.0,6,geographic,8.915235742321826,1.0,3,1.0,"{""D0"": 1472.6938689592796, ""D1"": 927.3144833327382}",L-main-threeshift-20c-01,"{""D0"": 0.0035555648491103486, ""D1"": 0.007989767631966016}",0.0035555648491103486,False,True,False,L-main-threeshift-20c-01__geographic__seed2__alpha_100,2,L-main-threeshift-20c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed2__alpha_075.json,e5a90b5324013b9051749f9325f53e29790e050637697535f8dfc97bd21512de,0.0,85.75304717829725,560.0,175.7441722833259,465.75418244880154,0.0,0.0,1,"{""D0"": 1477.9301275132516, ""D1"": 934.7235105763233}",1.0035555648491103,"{""D0"": 1.0035555648491103, ""D1"": 1.007989767631966}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed2__alpha_075.json,38537e9d31cf9f578ff312a29175fe455153320d77846a4c97266cf27b8b98de,0.75,level_search,1287.2514019104249,L-main-threeshift-20c-01__geographic__seed2,20000,5,0.9618686091733766
0.0,6,geographic,0.0,1.0255700233076352,6,1.0255700233076352,"{""D0"": 1499.0022057722122, ""D1"": 898.1704085610436}",L-main-threeshift-20c-01,"{""D0"": 0.0, ""D1"": 0.06107591794924416}",0.0,True,True,False,L-main-threeshift-20c-01__geographic__seed3__alpha_000,3,L-main-threeshift-20c-01__geographic__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,65.86980950780324,480.0,202.52376672531415,438.1865076349878,0.0,0.0,4,"{""D0"": 1537.3317271120043, ""D1"": 975.9932290198911}",1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,0.0,level_search,1186.580083868105,L-main-threeshift-20c-01__geographic__seed3,4000,2,1.0255700233076352
0.25,6,geographic,0.0,1.0,6,1.0191775174807265,"{""D0"": 1499.0022057722122, ""D1"": 898.1704085610436}",L-main-threeshift-20c-01,"{""D0"": 0.025570023307635248, ""D1"": 0.08664594125687941}",0.025570023307635248,True,False,True,L-main-threeshift-20c-01__geographic__seed3__alpha_025,3,L-main-threeshift-20c-01__geographic__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,65.86980950780324,480.0,202.52376672531415,438.1865076349878,0.0,0.0,4,"{""D0"": 1537.3317271120043, ""D1"": 975.9932290198911}",1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,0.0,level_search,1186.580083868105,L-main-threeshift-20c-01__geographic__seed3,4000,2,1.0255700233076352
0.5,6,geographic,0.0,1.0,6,1.0127850116538175,"{""D0"": 1499.0022057722122, ""D1"": 898.1704085610436}",L-main-threeshift-20c-01,"{""D0"": 0.025570023307635248, ""D1"": 0.08664594125687941}",0.025570023307635248,True,False,True,L-main-threeshift-20c-01__geographic__seed3__alpha_050,3,L-main-threeshift-20c-01__geographic__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,65.86980950780324,480.0,202.52376672531415,438.1865076349878,0.0,0.0,4,"{""D0"": 1537.3317271120043, ""D1"": 975.9932290198911}",1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,0.0,level_search,1186.580083868105,L-main-threeshift-20c-01__geographic__seed3,4000,2,1.0255700233076352
0.75,6,geographic,0.0,1.0,6,1.0063925058269088,"{""D0"": 1499.0022057722122, ""D1"": 898.1704085610436}",L-main-threeshift-20c-01,"{""D0"": 0.025570023307635248, ""D1"": 0.08664594125687941}",0.025570023307635248,True,False,True,L-main-threeshift-20c-01__geographic__seed3__alpha_075,3,L-main-threeshift-20c-01__geographic__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,65.86980950780324,480.0,202.52376672531415,438.1865076349878,0.0,0.0,4,"{""D0"": 1537.3317271120043, ""D1"": 975.9932290198911}",1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,0.0,level_search,1186.580083868105,L-main-threeshift-20c-01__geographic__seed3,4000,2,1.0255700233076352
1.0,6,geographic,0.0,1.0,6,1.0,"{""D0"": 1499.0022057722122, ""D1"": 898.1704085610436}",L-main-threeshift-20c-01,"{""D0"": 0.025570023307635248, ""D1"": 0.08664594125687941}",0.025570023307635248,True,False,True,L-main-threeshift-20c-01__geographic__seed3__alpha_100,3,L-main-threeshift-20c-01__geographic__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,65.86980950780324,480.0,202.52376672531415,438.1865076349878,0.0,0.0,4,"{""D0"": 1537.3317271120043, ""D1"": 975.9932290198911}",1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__geographic__seed3__alpha_000.json,7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,0.0,level_search,1186.580083868105,L-main-threeshift-20c-01__geographic__seed3,4000,2,1.0255700233076352
0.0,6,mixed,0.0,0.8384414322920396,6,0.8384414322920396,"{""D0"": 1355.4755454824312, ""D1"": 806.5201103549905}",L-main-threeshift-20c-01,"{""D0"": 0.0, ""D1"": 0.7507901145066321}",0.0,False,True,False,L-main-threeshift-20c-01__mixed__seed1__alpha_000,1,L-main-threeshift-20c-01__mixed__seed1__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed1__alpha_000.json,9255d842fe34680c18598db172197d72ea142448fdc8c7a381b6755b3b1bf9b2,0.0,55.59313148191693,480.0,261.16497704117035,484.9128711820923,0.0,0.0,21,"{""D0"": 1136.4868577911234, ""D1"": 1281.747202503697}",0.8384414322920396,"{""D0"": 0.8384414322920396, ""D1"": 1.5892315467986717}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed1__alpha_000.json,8f306a72a377f6f5c90fe5058aef9476cdc865592a3786dec2fdabfa85b8ffdb,0.0,level_search,1281.6709797051797,L-main-threeshift-20c-01__mixed__seed1,20000,6,0.8384414322920396
0.25,6,mixed,0.5636494780120725,0.8788310742190297,5,0.8788310742190297,"{""D0"": 1355.4755454824312, ""D1"": 806.5201103549905}",L-main-threeshift-20c-01,"{""D0"": 0.24820797711331855, ""D1"": 0.21641260821607022}",0.21641260821607022,False,True,False,L-main-threeshift-20c-01__mixed__seed1__alpha_025,1,L-main-threeshift-20c-01__mixed__seed1__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,8657069e1cc8941d6da11eb34b2394f3da34881c9e10409e06ace399ec4047a5,0.0,76.05778271418181,480.0,230.62766604187271,502.2096627360656,0.0,0.0,22,"{""D0"": 1527.6738728847165, ""D1"": 883.336055623163}",1.0952436824351,"{""D0"": 1.1270390513323483, ""D1"": 1.0952436824351}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,077181ca1428e858234ea8eb3950a6264c0ca3d1a3210153f1f0cda16e057ebc,0.75,level_search,1288.8951114921201,L-main-threeshift-20c-01__mixed__seed1,20000,6,0.8384414322920396
0.5,6,mixed,0.5636494780120725,0.9192207161460197,4,0.9192207161460197,"{""D0"": 1355.4755454824312, ""D1"": 806.5201103549905}",L-main-threeshift-20c-01,"{""D0"": 0.20781833518632853, ""D1"": 0.1760229662890802}",0.1760229662890802,False,True,False,L-main-threeshift-20c-01__mixed__seed1__alpha_050,1,L-main-threeshift-20c-01__mixed__seed1__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,8657069e1cc8941d6da11eb34b2394f3da34881c9e10409e06ace399ec4047a5,0.0,76.05778271418181,480.0,230.62766604187271,502.2096627360656,0.0,0.0,22,"{""D0"": 1527.6738728847165, ""D1"": 883.336055623163}",1.0952436824351,"{""D0"": 1.1270390513323483, ""D1"": 1.0952436824351}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,077181ca1428e858234ea8eb3950a6264c0ca3d1a3210153f1f0cda16e057ebc,0.75,level_search,1288.8951114921201,L-main-threeshift-20c-01__mixed__seed1,20000,6,0.8384414322920396
0.75,6,mixed,0.5636494780120725,0.9596103580730099,4,0.9596103580730099,"{""D0"": 1355.4755454824312, ""D1"": 806.5201103549905}",L-main-threeshift-20c-01,"{""D0"": 0.1674286932593384, ""D1"": 0.13563332436209008}",0.13563332436209008,False,True,False,L-main-threeshift-20c-01__mixed__seed1__alpha_075,1,L-main-threeshift-20c-01__mixed__seed1__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,8657069e1cc8941d6da11eb34b2394f3da34881c9e10409e06ace399ec4047a5,0.0,76.05778271418181,480.0,230.62766604187271,502.2096627360656,0.0,0.0,22,"{""D0"": 1527.6738728847165, ""D1"": 883.336055623163}",1.0952436824351,"{""D0"": 1.1270390513323483, ""D1"": 1.0952436824351}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,077181ca1428e858234ea8eb3950a6264c0ca3d1a3210153f1f0cda16e057ebc,0.75,level_search,1288.8951114921201,L-main-threeshift-20c-01__mixed__seed1,20000,6,0.8384414322920396
1.0,6,mixed,0.5636494780120725,1.0,4,1.0,"{""D0"": 1355.4755454824312, ""D1"": 806.5201103549905}",L-main-threeshift-20c-01,"{""D0"": 0.12703905133234827, ""D1"": 0.09524368243509995}",0.09524368243509995,False,True,False,L-main-threeshift-20c-01__mixed__seed1__alpha_100,1,L-main-threeshift-20c-01__mixed__seed1__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,8657069e1cc8941d6da11eb34b2394f3da34881c9e10409e06ace399ec4047a5,0.0,76.05778271418181,480.0,230.62766604187271,502.2096627360656,0.0,0.0,22,"{""D0"": 1527.6738728847165, ""D1"": 883.336055623163}",1.0952436824351,"{""D0"": 1.1270390513323483, ""D1"": 1.0952436824351}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed1__alpha_075.json,077181ca1428e858234ea8eb3950a6264c0ca3d1a3210153f1f0cda16e057ebc,0.75,level_search,1288.8951114921201,L-main-threeshift-20c-01__mixed__seed1,20000,6,0.8384414322920396
0.0,6,mixed,0.0,1.0711077614788358,6,1.0711077614788358,"{""D0"": 1366.09129826057, ""D1"": 805.2574013146427}",L-main-threeshift-20c-01,"{""D0"": 0.06807152404663763, ""D1"": 0.0}",0.0,True,True,False,L-main-threeshift-20c-01__mixed__seed2__alpha_000,2,L-main-threeshift-20c-01__mixed__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,63.03224733605594,480.0,249.62635127542168,488.50607973708867,0.0,0.0,19,"{""D0"": 1556.2229091150425, ""D1"": 862.5174525363915}",1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,0.0,level_search,1281.1646783485662,L-main-threeshift-20c-01__mixed__seed2,4000,2,1.0711077614788358
0.25,6,mixed,0.0,1.0,6,1.0533308211091268,"{""D0"": 1366.09129826057, ""D1"": 805.2574013146427}",L-main-threeshift-20c-01,"{""D0"": 0.13917928552547343, ""D1"": 0.0711077614788358}",0.0711077614788358,True,False,True,L-main-threeshift-20c-01__mixed__seed2__alpha_025,2,L-main-threeshift-20c-01__mixed__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,63.03224733605594,480.0,249.62635127542168,488.50607973708867,0.0,0.0,19,"{""D0"": 1556.2229091150425, ""D1"": 862.5174525363915}",1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,0.0,level_search,1281.1646783485662,L-main-threeshift-20c-01__mixed__seed2,4000,2,1.0711077614788358
0.5,6,mixed,0.0,1.0,6,1.035553880739418,"{""D0"": 1366.09129826057, ""D1"": 805.2574013146427}",L-main-threeshift-20c-01,"{""D0"": 0.13917928552547343, ""D1"": 0.0711077614788358}",0.0711077614788358,True,False,True,L-main-threeshift-20c-01__mixed__seed2__alpha_050,2,L-main-threeshift-20c-01__mixed__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,63.03224733605594,480.0,249.62635127542168,488.50607973708867,0.0,0.0,19,"{""D0"": 1556.2229091150425, ""D1"": 862.5174525363915}",1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,0.0,level_search,1281.1646783485662,L-main-threeshift-20c-01__mixed__seed2,4000,2,1.0711077614788358
0.75,6,mixed,0.0,1.0,6,1.017776940369709,"{""D0"": 1366.09129826057, ""D1"": 805.2574013146427}",L-main-threeshift-20c-01,"{""D0"": 0.13917928552547343, ""D1"": 0.0711077614788358}",0.0711077614788358,True,False,True,L-main-threeshift-20c-01__mixed__seed2__alpha_075,2,L-main-threeshift-20c-01__mixed__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,63.03224733605594,480.0,249.62635127542168,488.50607973708867,0.0,0.0,19,"{""D0"": 1556.2229091150425, ""D1"": 862.5174525363915}",1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,0.0,level_search,1281.1646783485662,L-main-threeshift-20c-01__mixed__seed2,4000,2,1.0711077614788358
1.0,6,mixed,0.0,1.0,6,1.0,"{""D0"": 1366.09129826057, ""D1"": 805.2574013146427}",L-main-threeshift-20c-01,"{""D0"": 0.13917928552547343, ""D1"": 0.0711077614788358}",0.0711077614788358,True,False,True,L-main-threeshift-20c-01__mixed__seed2__alpha_100,2,L-main-threeshift-20c-01__mixed__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,63.03224733605594,480.0,249.62635127542168,488.50607973708867,0.0,0.0,19,"{""D0"": 1556.2229091150425, ""D1"": 862.5174525363915}",1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed2__alpha_000.json,7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,0.0,level_search,1281.1646783485662,L-main-threeshift-20c-01__mixed__seed2,4000,2,1.0711077614788358
0.0,6,mixed,0.0,1.1588213760605002,6,1.1588213760605002,"{""D0"": 1355.4755454824322, ""D1"": 787.347186286102}",L-main-threeshift-20c-01,"{""D0"": 0.007257431774033485, ""D1"": 0.0}",0.0,True,True,False,L-main-threeshift-20c-01__mixed__seed3__alpha_000,3,L-main-threeshift-20c-01__mixed__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed3__alpha_000.json,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,61.281519135484345,480.0,218.0304491874728,447.6070137026005,0.0,0.0,24,"{""D0"": 1580.5913081250187, ""D1"": 912.3947498494236}",1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed3__alpha_000.json,22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,0.0,level_search,1206.9189820255576,L-main-threeshift-20c-01__mixed__seed3,4000,2,1.1588213760605002
0.25,6,mixed,0.0,1.0,6,1.1191160320453752,"{""D0"": 1355.4755454824322, ""D1"": 787.347186286102}",L-main-threeshift-20c-01,"{""D0"": 0.16607880783453366, ""D1"": 0.15882137606050017}",0.15882137606050017,True,False,True,L-main-threeshift-20c-01__mixed__seed3__alpha_025,3,L-main-threeshift-20c-01__mixed__seed3__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-20c-01__mixed__seed3__alpha_000.json,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,61.281519135484345,480.0,218.0304491874728,447.6070137026005,0.0,0.0,24,"{""D0"": 1580.5913081250187, ""D1"": 912.3947498494236}",1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-20c-01__mixed__seed3__alpha_000.json,22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,0.0,level_search,1206.9189820255576,L-main-threeshift-20c-01__mixed__seed3,4000,2,1.1588213760605002
