row_id,category,query,title,publication_year,authors,venue,doi,openalex_id,url,cited_by_count,source_mapping,abstract
265,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,"Multi-Robot Coordination Analysis, Taxonomy, Challenges and Future Scope",2021,Janardan Kumar Verma; Virender Ranga,Journal of Intelligent & Robotic Systems,https://doi.org/10.1007/s10846-021-01378-2,https://openalex.org/W3152770304,https://doi.org/10.1007/s10846-021-01378-2,159,NO_SOURCE_MAPPING,
266,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Goals and plans in decision making,2007,David H. Krantz; Howard Kunreuther,Judgment and Decision Making,https://doi.org/10.1017/s1930297500000826,https://openalex.org/W2117817308,https://doi.org/10.1017/s1930297500000826,159,NO_SOURCE_MAPPING,"Abstract We propose a constructed-choice model for general decision making. The model departs from utility theory and prospect theory in its treatment of multiple goals and it suggests several different ways in which context can affect choice. It is particularly instructive to apply this model to protective decisions, which are often puzzling. Among other anomalies, people insure against non-catastrophic events, underinsure against catastrophic risks, and allow extraneous factors to influence insurance purchases and other protective decisions. Neither expected-utility theory nor prospect theory can explain these anomalies satisfactorily. To apply this model to the above anomalies, we consider many different insurance-related goals, organized in a taxonomy, and we consider the effects of context on goals, resources, plans and decision rules. The paper concludes by suggesting some prescriptions for improving individual decision making with respect to protective measures."
267,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,UAV Formation Trajectory Planning Algorithms: A Review,2023,Yunhong Yang; Xingzhong Xiong; Yuehao Yan,Drones,https://doi.org/10.3390/drones7010062,https://openalex.org/W4316468203,https://doi.org/10.3390/drones7010062,154,NO_SOURCE_MAPPING,"With the continuous development of UAV technology and swarm intelligence technology, the UAV formation cooperative mission has attracted wide attention because of its remarkable function and flexibility to complete complex and changeable tasks, such as search and rescue, resource exploration, reconnaissance and surveillance. The collaborative trajectory planning of UAV formation is a key part of the task execution. This paper attempts to provide a comprehensive review of UAV formation trajectory planning algorithms. Firstly, from the perspective of global planning and local planning, a simple framework of the UAV formation trajectory planning algorithm is proposed, which is the basis of comprehensive classification of different types of algorithms. According to the proposed framework, a classification method of existing UAV formation trajectory planning algorithms is proposed, and then, different types of algorithms are described and analyzed statistically. Finally, the challenges and future research directions of the UAV formation trajectory planning algorithm are summarized and prospected according to the actual requirements. It provides reference information for researchers and "
268,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Autoencoding Evolutionary Search With Learning Across Heterogeneous Problems,2017,Liang Feng; Yew-Soon Ong; Siwei Jiang; Abhishek Gupta,IEEE Transactions on Evolutionary Computation,https://doi.org/10.1109/tevc.2017.2682274,https://openalex.org/W2595502370,https://doi.org/10.1109/tevc.2017.2682274,153,NO_SOURCE_MAPPING,"To enhance the search performance of evolutionary algorithms, reusing knowledge captured from past optimization experiences along the search process has been proposed in the literature, and demonstrated much promise. In the literature, there are generally three types of approaches for reusing knowledge from past search experiences, namely exact storage and reuse of past solutions, the reuse of model-based information, and the reuse of structured knowledge captured from past optimized solutions. In this paper, we focus on the third type of knowledge reuse for enhancing evolutionary search. In contrast to existing works, here we focus on knowledge transfer across heterogeneous continuous optimization problems with diverse properties, such as problem dimension, number of objectives, etc., that cannot be handled by existing approaches. In particular, we propose a novel autoencoding evolutionary search paradigm with learning capability across heterogeneous problems. The essential ingredient for learning structured knowledge from search experience in our proposed paradigm is a single layer denoising autoencoder (DA), which is able to build the connections between problem domains by treat"
269,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Comprehensive Survey on Pretrained Foundation Models: A History from BERT to ChatGPT,2023,Ce Zhou; Qian Li; Chen Li; Jun Yu; Yixin Liu; Guangjing Wang,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2302.09419,https://openalex.org/W4321472314,https://doi.org/10.48550/arxiv.2302.09419,153,NO_SOURCE_MAPPING,"Pretrained Foundation Models (PFMs) are regarded as the foundation for various downstream tasks with different data modalities. A PFM (e.g., BERT, ChatGPT, and GPT-4) is trained on large-scale data which provides a reasonable parameter initialization for a wide range of downstream applications. BERT learns bidirectional encoder representations from Transformers, which are trained on large datasets as contextual language models. Similarly, the generative pretrained transformer (GPT) method employs Transformers as the feature extractor and is trained using an autoregressive paradigm on large datasets. Recently, ChatGPT shows promising success on large language models, which applies an autoregressive language model with zero shot or few shot prompting. The remarkable achievements of PFM have brought significant breakthroughs to various fields of AI. Numerous studies have proposed different methods, raising the demand for an updated survey. This study provides a comprehensive review of recent research advancements, challenges, and opportunities for PFMs in text, image, graph, as well as other data modalities. The review covers the basic components and existing pretraining methods used "
270,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Industry 4.0 Disruption and Its Neologisms in Major Industrial Sectors: A State of the Art,2020,Ocident Bongomin; Aregawi Yemane; Brendah Kembabazi; Clement Malanda; Mwewa Chikonkolo Mwape; Nonsikelelo Sheron Mpofu,Journal of Engineering,https://doi.org/10.1155/2020/8090521,https://openalex.org/W3091873165,https://doi.org/10.1155/2020/8090521,149,NO_SOURCE_MAPPING,"Very well into the dawn of the fourth industrial revolution (industry 4.0), humankind can hardly distinguish between what is artificial and what is natural (e.g., man-made virus and natural virus). Thus, the level of discombobulation among people, companies, or countries is indeed unprecedented. The fact that industry 4.0 is explosively disrupting or retrofitting each and every industrial sector makes industry 4.0 the famous buzzword amongst researchers today. However, the insight of industry 4.0 disruption into the industrial sectors remains ill-defined in both academic and nonacademic literature. The present study aimed at identifying industry 4.0 neologisms, understanding the industry 4.0 disruption and illustrating the disruptive technology convergence in the major industrial sectors. A total of 99 neologisms of industry 4.0 were identified. Industry 4.0 disruption in the education industry (education 4.0), energy industry (energy 4.0), agriculture industry (agriculture 4.0), healthcare industry (healthcare 4.0), and logistics industry (logistics 4.0) was described. The convergence of 12 disruptive technologies including 3D printing, artificial intelligence, augmented reality, "
271,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Unmanned Aerial Vehicle Communications for Civil Applications: A Review,2022,Mohammad Ghamari; Pablo Rangel; Mehrübe Mehrübeoğlu; Girma Tewolde; R. Simon Sherratt,IEEE Access,https://doi.org/10.1109/access.2022.3208571,https://openalex.org/W4296908516,https://doi.org/10.1109/access.2022.3208571,145,NO_SOURCE_MAPPING,"The use of drones, formally known as unmanned aerial vehicles (UAVs), has significantly increased across a variety of applications over the past few years. This is due to the rapid advancement towards the design and production of inexpensive and dependable UAVs and the growing request for the utilization of such platforms particularly in civil applications. With their intrinsic attributes such as high mobility, rapid deployment and flexible altitude, UAVs have the potential to be utilized in many wireless system applications. On the one hand, UAVs are able to operate as flying mobile terminals within wireless/cellular networks to support a variety of missions such as goods delivery, search and rescue, precision agriculture monitoring, and remote sensing. On the other hand, UAVs can be utilized as aerial base stations to increase wireless communication coverage, reliability, and the capacity of wireless systems without additional investment in wireless systems infrastructure. The aim of this article is to review the current applications of UAVs for civil and commercial purposes. The focus of this paper is on the challenges and communication requirements associated with UAV-based com"
272,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Challenges and Opportunities in Deep Reinforcement Learning With Graph Neural Networks: A Comprehensive Review of Algorithms and Applications,2023,Sai Munikoti; Deepesh Agarwal; Laya Das; Mahantesh Halappanavar; Balasubramaniam Natarajan,IEEE Transactions on Neural Networks and Learning Systems,https://doi.org/10.1109/tnnls.2023.3283523,https://openalex.org/W4382119054,https://doi.org/10.1109/tnnls.2023.3283523,144,NO_SOURCE_MAPPING,"Deep reinforcement learning (DRL) has empowered a variety of artificial intelligence fields, including pattern recognition, robotics, recommendation systems, and gaming. Similarly, graph neural networks (GNNs) have also demonstrated their superior performance in supervised learning for graph-structured data. In recent times, the fusion of GNN with DRL for graph-structured environments has attracted a lot of attention. This article provides a comprehensive review of these hybrid works. These works can be classified into two categories: 1) algorithmic contributions, where DRL and GNN complement each other with an objective of addressing each other's shortcomings and 2) application-specific contributions that leverage a combined GNN-DRL formulation to address problems specific to different applications. This fusion effectively addresses various complex problems in engineering and life sciences. Based on the review, we further analyze the applicability and benefits of fusing these two domains, especially in terms of increasing generalizability and reducing computational complexity. Finally, the key challenges in integrating DRL and GNN, and potential future research directions are high"
273,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Review of Deep Learning Algorithms and Their Applications in Healthcare,2022,Hussein Abdel-Jaber; Disha Devassy; Azhar Al Salam; Lamya Hidaytallah; Malak El-Amir,Algorithms,https://doi.org/10.3390/a15020071,https://openalex.org/W4213148310,https://doi.org/10.3390/a15020071,142,NO_SOURCE_MAPPING,"Deep learning uses artificial neural networks to recognize patterns and learn from them to make decisions. Deep learning is a type of machine learning that uses artificial neural networks to mimic the human brain. It uses machine learning methods such as supervised, semi-supervised, or unsupervised learning strategies to learn automatically in deep architectures and has gained much popularity due to its superior ability to learn from huge amounts of data. It was found that deep learning approaches can be used for big data analysis successfully. Applications include virtual assistants such as Alexa and Siri, facial recognition, personalization, natural language processing, autonomous cars, automatic handwriting generation, news aggregation, the colorization of black and white images, the addition of sound to silent films, pixel restoration, and deep dreaming. As a review, this paper aims to categorically cover several widely used deep learning algorithms along with their architectures and their practical applications: backpropagation, autoencoders, variational autoencoders, restricted Boltzmann machines, deep belief networks, convolutional neural networks, recurrent neural networks,"
274,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Artificial Intelligence for Cybersecurity: A Systematic Mapping of Literature,2020,Isaac Wiafe; Felix Nti Koranteng; Emmanuel Nyarko Obeng; Nana Assyne; Abigail Wiafe; Stephen R. Gulliver,IEEE Access,https://doi.org/10.1109/access.2020.3013145,https://openalex.org/W3046549628,https://doi.org/10.1109/access.2020.3013145,141,NO_SOURCE_MAPPING,"Due to the ever-increasing complexities in cybercrimes, there is the need for cybersecurity methods to be more robust and intelligent. This will make defense mechanisms to be capable of making real-time decisions that can effectively respond to sophisticated attacks. To support this, both researchers and practitioners need to be familiar with current methods of ensuring cybersecurity (CyberSec). In particular, the use of artificial intelligence for combating cybercrimes. However, there is lack of summaries on artificial intelligent methods for combating cybercrimes. To address this knowledge gap, this study sampled 131 articles from two main scholarly databases (ACM digital library and IEEE Xplore). Using a systematic mapping, the articles were analyzed using quantitative and qualitative methods. It was observed that artificial intelligent methods have made remarkable contributions to combating cybercrimes with significant improvement in intrusion detection systems. It was also observed that there is a reduction in computational complexity, model training times and false alarms. However, there is a significant skewness within the domain. Most studies have focused on intrusion detec"
275,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Survey of AI-Based Anomaly Detection in IoT and Sensor Networks,2023,Kyle DeMedeiros; Abdeltawab Hendawi; Marco Álvarez,Sensors,https://doi.org/10.3390/s23031352,https://openalex.org/W4318049614,https://doi.org/10.3390/s23031352,141,NO_SOURCE_MAPPING,"Machine learning (ML) and deep learning (DL), in particular, are common tools for anomaly detection (AD). With the rapid increase in the number of Internet-connected devices, the growing desire for Internet of Things (IoT) devices in the home, on our person, and in our vehicles, and the transition to smart infrastructure and the Industrial IoT (IIoT), anomaly detection in these devices is critical. This paper is a survey of anomaly detection in sensor networks/the IoT. This paper defines what an anomaly is and surveys multiple sources based on those definitions. The goal of this survey was to highlight how anomaly detection is being performed on the Internet of Things and sensor networks, identify anomaly detection approaches, and outlines gaps in the research in this domain."
276,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Artificial intelligence-based traffic flow prediction: a comprehensive review,2023,Sayed Ahmed; Yasser Abdelhamid; Hesham A. Hefny,Journal of Electrical Systems and Information Technology,https://doi.org/10.1186/s43067-023-00081-6,https://openalex.org/W4323667995,https://doi.org/10.1186/s43067-023-00081-6,141,NO_SOURCE_MAPPING,"Abstract The expansion of the Internet of Things has resulted in new creative solutions, such as smart cities, that have made our lives more productive, convenient, and intelligent. The core of smart cities is the Intelligent Transportation System (ITS) which has been integrated into several smart city applications that improve transportation and mobility. ITS aims to resolve many traffic issues, such as traffic congestion issues. Recently, new traffic flow prediction models and frameworks have been rapidly developed in tandem with the introduction of artificial intelligence approaches to improve the accuracy of traffic flow prediction. Traffic forecasting is a crucial duty in the transportation industry. It can significantly affect the design of road constructions and projects in addition to its importance for route planning and traffic rules. Furthermore, traffic congestion is a critical issue in urban areas and overcrowded cities. Therefore, it must be accurately evaluated and forecasted. Hence, a reliable and efficient method for predicting traffic is essential. The main objectives of this study are: First, present a comprehensive review of the most popular machine learning and"
277,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Review and Classification of Bio-inspired Algorithms and Their Applications,2020,Xumei Fan; Will Sayers; Shujun Zhang; Zhiwu Han; Luquan Ren; Hassan Chizari,Journal of Bionic Engineering,https://doi.org/10.1007/s42235-020-0049-9,https://openalex.org/W3027498476,https://doi.org/10.1007/s42235-020-0049-9,140,NO_SOURCE_MAPPING,
278,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Review on Viewpoints and Path Planning for UAV-Based 3-D Reconstruction,2023,Mehdi Maboudi; MohammadReza Homaei; Soohwan Song; Shirin Malihi; M. Saadatseresht; M. Gerke,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,https://doi.org/10.1109/jstars.2023.3276427,https://openalex.org/W4377008028,https://doi.org/10.1109/jstars.2023.3276427,140,NO_SOURCE_MAPPING,"Unmanned aerial vehicles (UAVs) are widely used platforms to carry data capturing sensors for various applications. The reason for this success can be found in many aspects: the high maneuverability of the UAVs, the capability of performing autonomous data acquisition, flying at different heights, and the possibility to reach almost any vantage point. The selection of appropriate viewpoints and planning the optimum trajectories of UAVs is an emerging topic that aims at increasing the automation, efficiency, and reliability of the data capturing process to achieve a dataset with desired quality. On the other hand, 3-D reconstruction using the data captured by UAVs is also attracting attention in research and industry. This article investigates a wide range of model-free and model-based algorithms for viewpoints and path planning for 3-D reconstruction of large-scale objects. It presents a bibliography of more than 200 references to cover different aspects of the topic. The analyzed approaches are limited to those that employ a single-UAV as a data capturing platform for outdoor 3-D reconstruction purposes. In addition to discussing the evaluation strategies, this article also highli"
279,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Machine Learning-based Intrusion Detection for Smart Grid Computing: A Survey,2023,Nitasha Sahani; Ruoxi Zhu; Jin-Hee Cho; Chen‐Ching Liu,ACM Transactions on Cyber-Physical Systems,https://doi.org/10.1145/3578366,https://openalex.org/W4315647204,https://doi.org/10.1145/3578366,139,NO_SOURCE_MAPPING,"Machine learning (ML)-based intrusion detection system (IDS) approaches have been significantly applied and advanced the state-of-the-art system security and defense mechanisms. In smart grid computing environments, security threats have been significantly increased as shared networks are commonly used, along with the associated vulnerabilities. However, compared to other network environments, ML-based IDS research in a smart grid is relatively unexplored, although the smart grid environment is facing serious security threats due to its unique environmental vulnerabilities. In this article, we conducted an extensive survey on ML-based IDS in smart grids based on the following key aspects: (1) The applications of the ML-based IDS in transmission and distribution side power components of a smart power grid by addressing its security vulnerabilities; (2) dataset generation process and its usage in applying ML-based IDSs in the smart grid; (3) a wide range of ML-based IDSs used by the surveyed papers in the smart grid environment; (4) metrics, complexity analysis, and evaluation testbeds of the IDSs applied in the smart grid; and (5) lessons learned, insights, and future research direc"
280,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,"Big Data Analytics Using Cloud Computing Based Frameworks for Power Management Systems: Status, Constraints, and Future Recommendations",2023,Ahmed Hadi Ali AL-Jumaili; Ravie Chandren Muniyandi; Mohammad Kamrul Hasan; Johnny Koh Siaw Paw; Mandeep Singh Jit Singh,Sensors,https://doi.org/10.3390/s23062952,https://openalex.org/W4323665371,https://doi.org/10.3390/s23062952,139,NO_SOURCE_MAPPING,"Traditional parallel computing for power management systems has prime challenges such as execution time, computational complexity, and efficiency like process time and delays in power system condition monitoring, particularly consumer power consumption, weather data, and power generation for detecting and predicting data mining in the centralized parallel processing and diagnosis. Due to these constraints, data management has become a critical research consideration and bottleneck. To cope with these constraints, cloud computing-based methodologies have been introduced for managing data efficiently in power management systems. This paper reviews the concept of cloud computing architecture that can meet the multi-level real-time requirements to improve monitoring and performance which is designed for different application scenarios for power system monitoring. Then, cloud computing solutions are discussed under the background of big data, and emerging parallel programming models such as Hadoop, Spark, and Storm are briefly described to analyze the advancement, constraints, and innovations. The key performance metrics of cloud computing applications such as core data sampling, modeli"
281,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,"A Comprehensive Review on Cyber-Attacks in Power Systems: Impact Analysis, Detection, and Cyber Security",2024,Naveen Tatipatri; S. L. Arun,IEEE Access,https://doi.org/10.1109/access.2024.3361039,https://openalex.org/W4391454475,https://doi.org/10.1109/access.2024.3361039,133,NO_SOURCE_MAPPING,"Continuous communication and information technology advancements facilitate the modernization of the conventional energy grid into an integrated platform. Internet-of-Things (IoT) incorporates power systems, particularly smart grid features and the delivery of new services from the utility side to the end user over a two-way communication channel. However, severe security vulnerabilities have been created due to over-dependency on IoT based communication systems. In addition, critical information exchange between any two entities or devices is always an appealing target for cyber-attackers, especially with financial interest motive by damaging integrity, confidentiality and authenticity in a communication channel. Maintaining data security and preserving privacy in between two entities during the transmission or any data distribution are essential. The potential attacks and impacts of those attacks need to be investigated to develop an effective cyber security infrastructure. Thus, considerable researchers focused on detection and mitigation of these vulnerable cyber-attacks using advanced computation tools. This review article thoroughly investigated possible ways to address cyber"
282,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A framework for manufacturing system reconfiguration and optimisation utilising digital twins and modular artificial intelligence,2023,Fan Mo; Hamood Ur Rehman; Fabio Marco Monetti; Jack C. Chaplin; David Sanderson; Atanas A. Popov,Robotics and Computer-Integrated Manufacturing,https://doi.org/10.1016/j.rcim.2022.102524,https://openalex.org/W4317772700,https://doi.org/10.1016/j.rcim.2022.102524,132,NO_SOURCE_MAPPING,"Digital twins and artificial intelligence have shown promise for improving the robustness, responsiveness, and productivity of industrial systems. However, traditional digital twin approaches are often only employed to augment single, static systems to optimise a particular process. This article presents a paradigm for combining digital twins and modular artificial intelligence algorithms to dynamically reconfigure manufacturing systems, including the layout, process parameters, and operation times of numerous assets to allow system decision-making in response to changing customer or market needs. A knowledge graph has been used as the enabler for this system-level decision-making. A simulation environment has been constructed to replicate the manufacturing process, with the example here of an industrial robotic manufacturing cell. The simulation environment is connected to a data pipeline and an application programming interface to assist the integration of multiple artificial intelligence methods. These methods are used to improve system decision-making and optimise the configuration of a manufacturing system to maximise user-selectable key performance indicators. In contrast to "
283,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Survey on Urban Traffic Anomalies Detection Algorithms,2019,Youcef Djenouri; Asma Belhadi; Jerry Chun‐Wei Lin; Djamel Djenouri; Alberto Cano,IEEE Access,https://doi.org/10.1109/access.2019.2893124,https://openalex.org/W2909550475,https://doi.org/10.1109/access.2019.2893124,129,NO_SOURCE_MAPPING,"This paper reviews the use of outlier detection approaches in urban traffic analysis. We divide existing solutions into two main categories: flow outlier detection and trajectory outlier detection. The first category groups solutions that detect flow outliers and includes statistical, similarity and pattern mining approaches. The second category contains solutions where the trajectory outliers are derived, including off-line processing for trajectory outliers and online processing for sub-trajectory outliers. Solutions in each of these categories are described, illustrated, and discussed, and open perspectives and research trends are drawn. Compared to the state-of-the-art survey papers, the contribution of this paper lies in providing a deep analysis of all the kinds of representations in urban traffic data, including flow values, segment flow values, trajectories, and sub-trajectories. In this context, we can better understand the intuition, limitations, and benefits of the existing outlier urban traffic detection algorithms. As a result, practitioners can receive some guidance for selecting the most suitable methods for their particular case."
284,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Critical Review of Communications in Multi-robot Systems,2022,Jennifer Gielis; Ajay Shankar; Amanda Prorok,Current Robotics Reports,https://doi.org/10.1007/s43154-022-00090-9,https://openalex.org/W4292604000,https://doi.org/10.1007/s43154-022-00090-9,129,NO_SOURCE_MAPPING,"Abstract Purpose of Review This review summarizes the broad roles that communication formats and technologies have played in enabling multi-robot systems. We approach this field from two perspectives: of robotic applications that need communication capabilities in order to accomplish tasks, and of networking technologies that have enabled newer and more advanced multi-robot systems. Recent Findings Through this review, we identify a dearth of work that holistically tackles the problem of co-design and co-optimization of robots and the networks they employ. We also highlight the role that data-driven and machine learning approaches play in evolving communication pipelines for multi-robot systems. In particular, we refer to recent work that diverges from hand-designed communication patterns, and also discuss the “sim-to-real” gap in this context. Summary We present a critical view of the way robotic algorithms and their networking systems have evolved, and make the case for a more synergistic approach. Finally, we also identify four broad Open Problems for research and development, while offering a data-driven perspective for solving some of them."
285,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Recommender systems for smart cities,2020,Lara Quijano-Sánchez; Iván Cantador; María E. Cortés-Cediel; Olga Gil,Information Systems,https://doi.org/10.1016/j.is.2020.101545,https://openalex.org/W3023087114,https://doi.org/10.1016/j.is.2020.101545,127,NO_SOURCE_MAPPING,
286,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Algorithmic Decision-Making in AVs: Understanding Ethical and Technical Concerns for Smart Cities,2019,Hazel Si Min Lim; Araz Taeihagh,Sustainability,https://doi.org/10.3390/su11205791,https://openalex.org/W2980573810,https://doi.org/10.3390/su11205791,126,NO_SOURCE_MAPPING,"Autonomous Vehicles (AVs) are increasingly embraced around the world to advance smart mobility and more broadly, smart, and sustainable cities. Algorithms form the basis of decision-making in AVs, allowing them to perform driving tasks autonomously, efficiently, and more safely than human drivers and offering various economic, social, and environmental benefits. However, algorithmic decision-making in AVs can also introduce new issues that create new safety risks and perpetuate discrimination. We identify bias, ethics, and perverse incentives as key ethical issues in the AV algorithms’ decision-making that can create new safety risks and discriminatory outcomes. Technical issues in the AVs’ perception, decision-making and control algorithms, limitations of existing AV testing and verification methods, and cybersecurity vulnerabilities can also undermine the performance of the AV system. This article investigates the ethical and technical concerns surrounding algorithmic decision-making in AVs by exploring how driving decisions can perpetuate discrimination and create new safety risks for the public. We discuss steps taken to address these issues, highlight the existing research gap"
287,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,The Minimum Core of Economic and Social Rights: A Concept in Search of Content,2008,Katharine Young,,,https://openalex.org/W196564112,https://openalex.org/W196564112,126,NO_SOURCE_MAPPING,"The concept of the ""minimum core"" seeks to establish a minimum legal content for the notoriously indeterminate claims of economic and social rights. By recognizing the ""minimum essential levels"" of the rights to food, health, housing, and education, it is a concept trimmed, honed, and shorn of deontological excess. It reflects a ""minimalist"" rights strategy, which implies that maximum gains are made by minimizing goals. It also trades rights inflation for rights-ambition, channeling the attention of advocates towards the severest cases of material deprivation and treating these as violations by states towards their own citizens or even to those outside their territorial reach. With the minimum core concept as its guide, economic and social rights are supposed to enter the hard work of hard law."
288,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Multimodal data integration for oncology in the era of deep neural networks: a review,2024,Asim Waqas; Aakash Tripathi; Ravi P. Ramachandran; Paul A. Stewart; Ghulam Rasool,Frontiers in Artificial Intelligence,https://doi.org/10.3389/frai.2024.1408843,https://openalex.org/W4400981456,https://doi.org/10.3389/frai.2024.1408843,124,NO_SOURCE_MAPPING,"Cancer research encompasses data across various scales, modalities, and resolutions, from screening and diagnostic imaging to digitized histopathology slides to various types of molecular data and clinical records. The integration of these diverse data types for personalized cancer care and predictive modeling holds the promise of enhancing the accuracy and reliability of cancer screening, diagnosis, and treatment. Traditional analytical methods, which often focus on isolated or unimodal information, fall short of capturing the complex and heterogeneous nature of cancer data. The advent of deep neural networks has spurred the development of sophisticated multimodal data fusion techniques capable of extracting and synthesizing information from disparate sources. Among these, Graph Neural Networks (GNNs) and Transformers have emerged as powerful tools for multimodal learning, demonstrating significant success. This review presents the foundational principles of multimodal learning including oncology data modalities, taxonomy of multimodal learning, and fusion strategies. We delve into the recent advancements in GNNs and Transformers for the fusion of multimodal data in oncology, spot"
289,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Learning in Real-Time Search: A Unifying Framework,2006,Vadim Bulitko; G. Lee,Journal of Artificial Intelligence Research,https://doi.org/10.1613/jair.1789,https://openalex.org/W2122128939,https://doi.org/10.1613/jair.1789,124,NO_SOURCE_MAPPING,"Real-time search methods are suited for tasks in which the agent is interacting with an initially unknown environment in real time. In such simultaneous planning and learning problems, the agent has to select its actions in a limited amount of time, while sensing only a local part of the environment centered at the agent's current location. Real-time heuristic search agents select actions using a limited lookahead search and evaluating the frontier states with a heuristic function. Over repeated experiences, they refine heuristic values of states to avoid infinite loops and to converge to better solutions. The wide spread of such settings in autonomous software and hardware agents has led to an explosion of real-time search algorithms over the last two decades. Not only is a potential user confronted with a hodgepodge of algorithms, but he also faces the choice of control parameters they use. In this paper we address both problems. The first contribution is an introduction of a simple three-parameter framework (named LRTS) which extracts the core ideas behind many existing algorithms. We then prove that LRTA*, epsilon-LRTA*, SLA*, and gamma-Trap algorithms are special cases of our "
290,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,A Graph-based Approach for Trajectory Similarity Computation in Spatial Networks,2021,Peng Han; Jin Wang; Di Yao; Shuo Shang; Xiangliang Zhang,,https://doi.org/10.1145/3447548.3467337,https://openalex.org/W3167652394,https://doi.org/10.1145/3447548.3467337,121,NO_SOURCE_MAPPING,"Trajectory similarity computation is an essential operation in many applications of spatial data analysis. In this paper, we study the problem of trajectory similarity computation over spatial network, where the real distances between objects are reflected by the network distance. Unlike previous studies which learn the representation of trajectories in Euclidean space, it requires to capture not only the sequence information of the trajectory but also the structure of spatial network. To this end, we propose GTS, a brand new framework that can jointly learn both factors so as to accurately compute the similarity. It first learns the representation of each point-of-interest (POI) in the road network along with the trajectory information. This is realized by incorporating the distances between POIs and trajectory in the random walk over the spatial network as well as the loss function. Then the trajectory representation is learned by a Graph Neural Network model to identify neighboring POIs within the same trajectory, together with an LSTM model to capture the sequence information in the trajectory. We conduct comprehensive evaluation on several real world datasets. The experimental"
291,DR-ALNS,deep reinforcement learning adaptive large neighborhood search vehicle routing,Lane Detection in Autonomous Vehicles: A Systematic Review,2023,Noor Jannah Zakaria; Mohd Ibrahim Shapiai; Rasli Abd Ghani; Mohd Najib Mohd Yasin; Mohd Zamri Ibrahim; Nurbaiti Wahid,IEEE Access,https://doi.org/10.1109/access.2023.3234442,https://openalex.org/W4313535464,https://doi.org/10.1109/access.2023.3234442,121,NO_SOURCE_MAPPING,"One of the essential systems in autonomous vehicles for ensuring a secure circumstance for drivers and passengers is the Advanced Driver Assistance System (ADAS). Adaptive Cruise Control, Automatic Braking/Steer Away, Lane-Keeping System, Blind Spot Assist, Lane Departure Warning System, and Lane Detection are examples of ADAS. Lane detection displays information specific to the geometrical features of lane line structures to the vehicle’s intelligent system to show the position of lane markings. This article reviews the methods employed for lane detection in an autonomous vehicle. A systematic literature review (SLR) has been carried out to analyze the most delicate approach to detecting the road lane for the benefit of the automation industry. One hundred and two publications from well-known databases were chosen for this review. The trend was discovered after thoroughly examining the selected articles on the method implemented for detecting the road lane from 2018 until 2021. The selected literature used various methods, with the input dataset being one of two types: self-collected or acquired from an online public dataset. In the meantime, the methodologies include geometric mo"
