task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,1178.1452123612269,8.358085375017254,1174.3861400588266,9.146835999999894,1174.3861400588266,9.05805716701434,1174.3861400588266,27.00926670798799,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588269,1174.3861400588269,0.0,1,5.0,True,best_exact_hgs_parent,40e6dcd9967c2558c4d3e90c02f3ae483b66eb4170ba709e4de9a994130614cd,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,3,1178.1452123612269,9.333104374993127,1174.3861400588266,9.44353291700827,1174.3861400588266,8.532988291990478,1174.3861400588266,27.65168354101479,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400564874,1174.3861400564874,0.0,1,5.0,True,best_exact_hgs_parent,fd53d103d72582afd17c9f27b60a9f5b72fb4a8afdcc66f2e238d69850c07b28,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,4,1178.1452123612269,9.258025499992073,1174.3861400588266,8.503605625010096,1174.3861400588266,9.788026958005503,1174.3861400588266,27.93113908401574,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400662418,1174.3861400662418,0.0,1,5.0,True,best_exact_hgs_parent,44c8c348921759bbda6508cf3dd1490b59ecbb8881aa3d763982257d2e1822a2,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,5,1178.1452123612269,9.07413241598988,1174.3861400588266,9.405359957978362,1174.3861400588266,9.166591500019422,1174.3861400588266,28.46940058399923,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588225,1174.3861400588225,0.0,1,5.0,True,best_exact_hgs_parent,c8597b90af3917d9234f96bf2d5ed11e591338f0f54f9b1abedde9e348f69f9a,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed1,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,1,1201.0025242626295,9.94926883399603,1201.0025242626295,9.898721416975604,1199.9122137237935,9.066748791985447,1199.9122137237935,29.327651874977164,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,b1e9191f7dec2bee81533a5c0860544df42672a76d14576c9ba15493f76c167a,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed2,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,2,1201.0025242626295,9.476505707978504,1201.0025242626295,8.901791500014951,1199.9122137237935,10.695895790995564,1199.9122137237935,29.41285545800929,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237957,1199.9122137237957,0.0,1,5.0,True,best_exact_hgs_parent,6802e9b5a7340953cffae16526672abbe205d70bc4ea7b45c46350cd95887508,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed3,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,1201.0025242626295,9.105133917008061,1201.0025242626295,10.006725874991389,1199.9122137237935,11.947201083006803,1199.9122137237935,31.403111499996157,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.912213723789,1199.912213723789,0.0,0,5.0,True,best_exact_hgs_parent,8b9a71dc25dc36b56627f0832ed7515520f9c40051a6c4bb83afc9cd355e7fbd,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed4,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,4,1201.0025242626295,11.174463000003016,1201.0025242626295,11.191230291995453,1199.9122137237935,9.239650500006974,1199.9122137237935,31.987590957985958,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137235984,1199.9122137235984,0.0,3,5.0,True,best_exact_hgs_parent,cda8b6fa2bcd3e104491e665651011c2fc9534a93baa9ce15f787341fc89f85e,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed5,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,5,1201.0025242626295,11.610244290990522,1201.0025242626295,9.372583791002398,1199.9122137237935,10.07179429201642,1199.9122137237935,31.15697183299926,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,57f95210d9b4519e618302cfda065830e466eab831fbf1269f7b934e361e00a4,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed1,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,1300.098988738683,11.434268292010529,1247.0186692958644,9.995819750009105,1247.0186692958644,10.643509084009565,1247.0186692958644,32.293792041018605,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958646,0.0,0,5.0,True,best_exact_hgs_parent,4d5ea91432323268a0449907392538451e2945bbce1c61f97e6bec835dd0ce3e,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed2,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,2,1300.098988738683,11.817994374985574,1247.0186692958644,10.711323833005736,1247.0186692958644,9.563321333000204,1247.0186692958644,32.24418950002291,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958644,0.0,1,5.0,True,best_exact_hgs_parent,288804a3ecc4718f3ffce587f789ff9944bfa9120ecf2e633d40ab555c75858f,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed3,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,3,1300.098988738683,12.59805891700671,1247.0186692958644,9.308704791998025,1247.0186692958644,10.267234917002497,1247.0186692958644,32.402846334007336,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.018669295863,1247.018669295863,0.0,0,5.0,True,best_exact_hgs_parent,1b143defb996d4ae677ac837d68647d935976b6b1766d799f9b308f96b5bea6a,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed4,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,4,1300.098988738683,11.132429416989908,1247.0186692958644,10.122421917010797,1247.0186692958644,11.083025917003397,1247.0186692958644,32.61531166601344,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958646,0.0,1,5.0,True,best_exact_hgs_parent,9c548ce8593e0f4f8256243a201b177022981d69be2332908bde981d2c798077,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed5,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,5,1300.098988738683,13.19417445801082,1247.0186692958644,10.161760749993846,1247.0186692958644,9.694560625008307,1247.0186692958644,33.250834665988805,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958387,1247.0186692958387,0.0,1,5.0,True,best_exact_hgs_parent,d6c4864224b89fa83ef65c7e12076da9ab5d3325d7e5d4ede96d8a037d857c87,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed1,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,1,1500.6490333979164,13.339673292008229,1426.643032749301,10.931660959002329,1426.643032749301,11.65585958401789,1426.643032749301,36.07850979099749,134.6969100983496,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.643032749301,1426.643032749301,0.0,0,5.0,True,best_exact_hgs_parent,b4006b197de774d53897b0fad18e98e006f10785c57f0cc1af42313255adb0d9,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed2,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,1485.3879402997363,11.76069183301297,1426.643032749301,12.134805250010686,1426.643032749301,11.65106208299403,1426.643032749301,35.75887487499858,133.24589317533233,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.6430327493001,1426.6430327493001,0.0,1,5.0,True,best_exact_hgs_parent,01e322522206d1fd351cb17d2532fc57fa777afb4ab31ebd53964170edb4657e,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed3,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,3,1484.022331210856,12.718717207986629,1426.643032749301,12.535577540984377,1426.643032749301,11.978146625013324,1426.643032749301,37.520890125015285,132.8393015863409,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.6430327493006,1426.6430327493006,0.0,1,5.0,True,best_exact_hgs_parent,65e796c55bc5c849aa81ebbac1fb57b6ba8ed84216b4eafbd866f503fa8f7423,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed4,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,4,1488.2555643740068,12.374382000009064,1426.643032749301,12.148563291993923,1426.643032749301,12.140109250001842,1426.643032749301,36.945902458013734,133.79545017762695,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.6430327501985,1426.6430327501985,0.0,1,5.0,True,best_exact_hgs_parent,6e7a7a45c2535fc4a014793660b6bae544429d6638f1f0325099266c86ad599f,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed5,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,5,1484.022331210856,13.107110249984544,1426.643032749301,11.724160667014075,1426.643032749301,11.317259667004691,1426.643032749301,36.5841435000184,132.8393015863409,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.6430327493006,1426.6430327493006,0.0,1,5.0,True,best_exact_hgs_parent,67cd335759ddacb95a913b90baaa904193497e64e048b58cf1149ecd14b5936a,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed1,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,1,1491.0474472756541,11.009487417002674,1473.9617071398193,11.092765208013589,1473.9617071398193,10.753695624996908,1473.9617071398193,33.384108500002185,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,70d10974cd97f1b815fbe3df4bbb9e57c51aac83186a1bda5cdc7c9ca4eca02a,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed2,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,2,1491.0474472756541,10.822323917003814,1473.9617071398193,11.237029292009538,1473.9617071398193,10.847262084018439,1473.9617071398193,33.51561145798769,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,1a1a0c87babf7ee6e5d98af47b3282678ed7166b9c684b8346eb688cfdbeb1e4,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed3,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,1491.0474472756541,11.09437383300974,1473.9617071398193,11.870720541017363,1473.9617071398193,10.35403670798405,1473.9617071398193,33.51886166600161,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398159,1473.9617071398159,0.0,1,5.0,True,best_exact_hgs_parent,2fe4939b078745d5f300f0cb8786319a57790eaed8220fb5fc833df9274d3437,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed4,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,4,1491.0474472756541,10.504154708003625,1473.9617071398193,10.91437883299659,1473.9617071398193,10.566552332980791,1473.9617071398193,32.55637187499087,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398188,1473.9617071398188,0.0,1,5.0,True,best_exact_hgs_parent,7f1fe2e83703cab5438dae47384d047f7fe9ff03498742b6071786d1ed7ac54a,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed5,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,5,1491.0474472756541,10.67164962500101,1473.9617071398193,10.408184917003382,1473.9617071398193,10.48330233298475,1473.9617071398193,32.2851039590023,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,7f1fe2e83703cab5438dae47384d047f7fe9ff03498742b6071786d1ed7ac54a,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed1,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,2474.430149624234,19.9238002919883,2474.430149624234,22.414708417025395,2474.430149624234,22.71589954200317,2474.430149624234,65.61398795800051,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.430149624233,2474.430149624233,0.0,1,5.0,True,best_exact_hgs_parent,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed2,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,2,2474.430149624234,20.209113707998767,2474.430149624234,21.503388957993593,2474.430149624234,22.74849987498601,2474.430149624234,64.93841299999622,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,ee683c7b230a63bd6da5b961c1839f165ca43676bfcd9a167afeb079528dbc60,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed3,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,3,2474.430149624234,20.53760675000376,2474.430149624234,21.57286437501898,2474.430149624234,23.61883970798226,2474.430149624234,66.15555049999966,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed4,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,4,2474.430149624234,21.36698316698312,2474.430149624234,24.999266083003022,2474.430149624234,22.761485750001157,2474.430149624234,69.63995983300265,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242315,2474.4301496242315,0.0,1,5.0,True,best_exact_hgs_parent,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed5,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,5,2474.430149624234,21.144877915998222,2474.430149624234,21.076398417004384,2474.430149624234,21.795137541979784,2474.430149624234,64.6971932919987,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.430149624226,2474.430149624226,0.0,1,5.0,True,best_exact_hgs_parent,774c0e5d1bec82c60ac776a1ca4f1e6148b8e86a51db7af5c870b316d760004f,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,1,2655.1730605042108,22.558157332998235,2639.1422999467227,22.874547957995674,2638.913419965574,22.197324042004766,2638.913419965574,68.19016883301083,228.46896932800848,227.2615635728858,227.25110118063506,227.25110118063506,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2638.9134199655737,2638.9134199655737,0.0,1,5.0,True,best_exact_hgs_parent,c71e7e23df0cd9057856a70ddf6f5346265e65c4a6742aab3e0565006d52487a,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,2654.9441805230617,22.773775709007168,2638.913419965574,22.238501042011194,2638.913419965574,23.945319208985893,2638.913419965574,69.5931717499916,228.45850693575778,227.25110118063506,227.25110118063506,227.25110118063506,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2638.913419965574,2638.913419965574,0.0,1,5.0,True,best_exact_hgs_parent,3745c97e2047af3f3f4a79a2f1f7d15a0f35f72dca258fd4931017f79cdf6e1f,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed3,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,3,2655.1730605042108,20.660225625004387,2639.3937308329464,23.470694042014657,2638.913419965574,24.513132666994352,2638.913419965574,69.06088583398378,228.46896932800848,227.44549636203698,227.25110118063506,227.25110118063506,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2638.913419965574,2638.913419965574,0.0,1,5.0,True,best_exact_hgs_parent,8dd98f6eee975a07c2c9b81f5b0a05ee49116e430345ee42f3bbbe6f04d58893,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed4,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,4,2655.0973021745126,22.721287959022447,2638.913419965574,24.03472637498635,2638.913419965574,22.478949000011198,2638.913419965574,69.71039166700211,228.50250736484168,227.25110118063506,227.25110118063506,227.25110118063506,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2638.913419965569,2638.913419965569,0.0,1,5.0,True,best_exact_hgs_parent,ca3d779c00a80ac68d24440a65692a20c145e3e46e2829402018fb58930ee8d9,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed5,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,5,2655.3261821556616,22.47690400001011,2639.1422999467227,23.060105791984824,2638.913419965574,22.459427041001618,2638.913419965574,68.5150192079891,228.51296975709238,227.2615635728858,227.25110118063506,227.25110118063506,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2638.913419965574,2638.913419965574,0.0,0,5.0,True,best_exact_hgs_parent,b4e8a7350d2e73cbcbdccb37e3d9198bc9d32c61ac74cc6ca840943e7e3cdf5d,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed1,cn-jjj-50c-03-V2-LOCATIONS,jjj,50,1,2945.8066611653157,23.496371083019767,2902.8621872585445,24.815094291989226,2902.8621872585445,21.820226957992418,2902.8621872585445,70.88716237500194,255.24211314968358,254.57060721229263,254.57060721229263,254.57060721229263,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2902.8621872584363,2902.8621872584363,0.0,0,5.0,True,best_exact_hgs_parent,bd9ee766293dc65ec9d56df4813193b36b0e4732b6008e5f4455d7df880dcf7b,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
