E_total,battery_kwh,cost_elec,cost_fix,cost_fuel,ev_routes,failure_reason,feasible,mask,route_count,source_profile,source_seed,source_solution_path,source_start,total_cost
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,10111101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,10111110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,7,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,10111111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
440.79077435947596,280.0,34.51881257785604,640.0,231.37637701535044,2,,True,11000000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1316.2909071354352
359.59472298365404,280.0,59.67041877196948,640.0,173.94577632790512,3,,True,11000001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1279.9245034158444
390.8402068099575,280.0,47.697430751827405,640.0,201.32140235688635,3,,True,11000010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1296.9000390804995
309.64415543413566,280.0,72.84903694594084,640.0,143.890801669441,4,,True,11000011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1260.5336353609089
413.6740774443487,280.0,41.814655333056365,640.0,214.6634233616908,3,,True,11000100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1305.5087417142681
332.47802606852673,280.0,66.9662615271698,640.0,157.23282267424545,4,,True,11000101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1269.1423379946773
363.7235098948303,280.0,54.99327350702772,640.0,184.60844870322668,4,,True,11000110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1286.1178736593326
282.52745851900835,280.0,80.14487970114116,640.0,127.17784801578134,5,,True,11000111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1249.751469939742
N/A,280.0,,,,3,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,4,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,4,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,4,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11001111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
415.58787216025485,280.0,41.36812507215514,640.0,215.58208809947556,3,,True,11010000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1306.0772166171505
334.3918207844329,280.0,66.51973126626856,640.0,158.15148741203024,4,,True,11010001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1269.7108128975597
365.63730461073646,280.0,54.546743246126496,640.0,185.52711344101144,4,,True,11010010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1286.6863485622148
284.44125323491454,280.0,79.69834944023994,640.0,128.0965127535661,5,,True,11010011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1250.3199448426242
388.4711752451276,280.0,48.663967827355464,640.0,198.86913444581592,4,,True,11010100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1295.2950511959837
307.2751238693057,280.0,73.8155740214689,640.0,141.43853375837057,5,,True,11010101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1258.9286474763926
338.5206076956092,280.0,61.84258600132682,640.0,168.8141597873518,5,,True,11010110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1275.9041831410482
257.32455631978723,280.0,86.99419219544026,640.0,111.38355909990645,6,,True,11010111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1239.5377794214573
N/A,280.0,,,,4,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,7,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11011111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
354.2749645153209,280.0,61.518673114012955,640.0,169.48042685230237,3,,True,11100000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1277.039611640989
273.078913139499,280.0,86.6702793081264,640.0,112.049826164857,4,,True,11100001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1240.6732079213982
304.3243969658025,280.0,74.69729128798431,640.0,139.42545219383825,4,,True,11100010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1257.6487435860536
223.1283455899806,280.0,99.84889748209775,640.0,81.99485150639288,5,,True,11100011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1221.2823398664627
327.1582676001936,280.0,68.81451586921328,640.0,152.7674731986427,4,,True,11100100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1266.257446219822
245.96221622437167,280.0,93.96612206332672,640.0,95.33687251119733,5,,True,11100101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1229.8910425002314
277.2077000506752,280.0,81.99313404318464,640.0,122.71249854017859,5,,True,11100110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1246.8665781648867
196.0116486748533,280.0,107.14474023729808,640.0,65.28189785273322,6,,True,11100111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1210.500174445296
N/A,280.0,,,,4,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,7,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11101111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
329.0720623160998,280.0,68.36798560831205,640.0,153.68613793642749,4,,True,11110000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1266.8259211227044
247.87601094027787,280.0,93.51959180242548,640.0,96.25553724898211,5,,True,11110001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1230.4595174031138
279.1214947665814,280.0,81.54660378228341,640.0,123.63116327796335,5,,True,11110010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1247.435053067769
197.92544339075948,280.0,106.69820997639685,640.0,66.20056259051799,6,,True,11110011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1211.0686493481783
301.9553654009725,280.0,75.66382836351238,640.0,136.97318428276782,5,,True,11110100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1256.0437557015375
220.75931402515056,280.0,100.81543455762582,640.0,79.54258359532244,6,,True,11110101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1219.677351981947
252.0047978514541,280.0,88.84244653748374,640.0,106.9182096243037,6,,True,11110110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1236.652887646602
170.8087464756322,280.0,113.99405273159718,640.0,49.48760893685833,7,,True,11110111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,1200.2864839270112
N/A,280.0,,,,5,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111000,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111001,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111010,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,7,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111011,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,6,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111100,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,7,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111101,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,7,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111110,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
N/A,280.0,,,,8,charging_repair:No feasible depot charging window for EV_ENUM_4 at D0,False,11111111,8,DEFAULT_ALPHA_UCB,4,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4.json,SHARED_ONE_EV,N/A
561.5053096027956,80.0,0.0,640.0,313.0103465788217,0,,True,00000000,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,1372.3182658309267
N/A,80.0,,,,1,charging_repair:No feasible charging insert between C013 and C004,False,00000001,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,1,charging_repair:No feasible charging insert between C026 and C050,False,00000010,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C013 and C004,False,00000011,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
499.6664998844892,80.0,55.84299082964366,640.0,272.04796941654223,1,,True,00000100,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,1425.7140993701933
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C013 and C004,False,00000101,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C026 and C050,False,00000110,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C013 and C004,False,00000111,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,1,charging_repair:No feasible charging insert between C053 and D1,False,00001000,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C013 and C004,False,00001001,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C026 and C050,False,00001010,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C013 and C004,False,00001011,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C053 and D1,False,00001100,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C013 and C004,False,00001101,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C026 and C050,False,00001110,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C013 and C004,False,00001111,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
540.9571838620042,80.0,5.31514291103299,640.0,300.7494213046168,1,,True,00010000,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,1364.3380908179636
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C013 and C004,False,00010001,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C026 and C050,False,00010010,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C013 and C004,False,00010011,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
479.1183741436978,80.0,61.158133740676654,640.0,259.7870441423374,2,,True,00010100,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,1417.73392435723
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C013 and C004,False,00010101,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C026 and C050,False,00010110,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C013 and C004,False,00010111,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,2,charging_repair:No feasible charging insert between C053 and D1,False,00011000,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C013 and C004,False,00011001,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C026 and C050,False,00011010,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C013 and C004,False,00011011,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C053 and D1,False,00011100,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C013 and C004,False,00011101,8,MINIMUM_COVERAGE,5,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__CV_ONLY__seed5.json,CV_ONLY,N/A
