battery_kwh,category,constraint_mechanism,constraint_promotable,constraint_scenario,constraint_source_class,cv_shell_composition,cv_shell_cost,cv_shell_ev_route_share,ev_shell_composition,ev_shell_cost,ev_shell_ev_route_share,free_mixed_composition,free_mixed_cost,free_mixed_ev_route_share,instance,no_feasible_statuses,phase,seed,size,winner_composition,winner_cv_route_count,winner_depot_charging_energy_share,winner_depot_peak_capacity,winner_depot_peak_concurrent_at_one_depot,winner_ev_customer_share,winner_ev_demand_share,winner_ev_distance_share,winner_ev_route_count,winner_ev_route_share,winner_ev_routes_drive_kwh_over_battery,winner_ev_routes_with_public_charge,winner_max_ev_drive_kwh,winner_max_ev_route_distance_m,winner_public_charging_energy_share,winner_public_peak_concurrent_at_one_station,winner_route_count,winner_station_capacity_violation_count,winner_status,winner_total_cost,winner_variant
150.0,vanilla,public_charging_availability,False,public_charging_disabled_diagnostic,diagnostic_only,all_cv,11164.214856565932,0.0,all_ev,12447.749425302314,1.0,balanced_mixed,10891.874579883608,0.6388888888888888,e2-vanilla-200c-01,,stage_a,1,200,balanced_mixed,26,1.0,200,46,0.58,0.606935523715415,0.6222681186329909,46,0.6388888888888888,0,0,128.55576977826186,203233.25106010103,0.0,0,72,0,OK,10891.874579883608,free_mixed
150.0,vanilla,public_charging_availability,False,public_charging_disabled_diagnostic,diagnostic_only,all_cv,1301.9615626919804,0.0,all_ev,1350.9638557790922,1.0,ev_heavy_mixed,1212.6037105851865,0.8571428571428571,e2-vanilla-20c-01,,stage_a,1,20,ev_heavy_mixed,1,1.0,20,6,0.8,0.8383892330698569,0.7700050632492821,6,0.8571428571428571,0,0,130.7579692994335,210153.831184814,0.0,0,7,0,OK,1212.6037105851865,free_mixed
150.0,vanilla,public_charging_availability,False,public_charging_disabled_diagnostic,diagnostic_only,all_cv,1213.2666144034245,0.0,all_ev,1152.7737256914504,1.0,ev_heavy_mixed,1062.6210108314565,0.8571428571428571,e2-vanilla-25c-01,,stage_a,1,25,ev_heavy_mixed,1,1.0,25,6,0.8,0.8535795887281036,0.7692060724832323,6,0.8571428571428571,0,0,118.60809595625894,189648.19730551052,0.0,0,7,0,OK,1062.6210108314565,free_mixed
150.0,vanilla,public_charging_availability,False,public_charging_disabled_diagnostic,diagnostic_only,all_cv,2752.305491322416,0.0,all_ev,2991.646475330247,1.0,ev_heavy_mixed,2503.9314063222155,0.875,e2-vanilla-50c-01,,stage_a,1,50,ev_heavy_mixed,2,1.0,50,14,0.84,0.8645247773069272,0.8292952571765562,14,0.875,0,0,127.93692518341284,202345.6438326728,0.0,0,16,0,OK,2503.9314063222155,free_mixed
150.0,vanilla,public_charging_availability,False,public_charging_disabled_diagnostic,diagnostic_only,all_cv,4668.631771653173,0.0,all_ev,4930.723041958096,1.0,ev_heavy_mixed,4357.717279118516,0.8148148148148148,e2-vanilla-75c-01,,stage_a,1,75,ev_heavy_mixed,5,1.0,75,22,0.7733333333333333,0.7996551912867386,0.7418977814834243,22,0.8148148148148148,0,0,130.7082342836357,207668.29279727527,0.0,0,27,0,OK,4357.717279118516,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,5059.385878752753,0.0,all_ev,5376.940707882328,1.0,ev_heavy_mixed,4590.392379366868,0.9090909090909091,e2-multidepot-100c-01,,stage_a,1,100,ev_heavy_mixed,3,1.0,100,16,0.88,0.9004451639012545,0.8139382978020328,30,0.9090909090909091,0,0,130.29983472918474,208475.68166291228,0.0,0,33,0,OK,4590.392379366868,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,629.1244202104523,0.0,all_ev,585.3439824113559,1.0,all_ev,546.2483932888953,1.0,e2-multidepot-10c-01,,stage_a,1,10,all_ev,0,1.0,10,3,1.0,1.0,1.0,4,1.0,0,0,96.09657633684208,154280.14456340534,0.0,0,4,0,OK,546.2483932888953,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,7270.566593981815,0.0,all_ev,7588.985373202701,1.0,ev_heavy_mixed,6807.7546374893145,0.9615384615384616,e2-multidepot-150c-01,,stage_a,1,150,ev_heavy_mixed,2,1.0,150,25,0.96,0.9556952170651266,0.9238088825928283,50,0.9615384615384616,0,0,120.49754133659049,190086.48390712327,0.0,0,52,0,OK,6807.7546374893145,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,945.2956479699312,0.0,all_ev,1014.8935437564157,1.0,balanced_mixed,937.6889751006869,0.6,e2-multidepot-15c-01,,stage_a,1,15,balanced_mixed,2,1.0,15,3,0.5333333333333333,0.5762570993212356,0.29263416321656965,3,0.6,0,0,68.4658219619149,108719.76504787148,0.0,0,5,0,OK,937.6889751006869,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,9549.623080396133,0.0,all_ev,10663.452924928697,1.0,balanced_mixed,9593.862746480563,0.7162162162162162,e2-multidepot-200c-01,,stage_a,1,200,all_cv,66,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,66,0,OK,9549.623080396133,cv_shell
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,1172.824422818402,0.0,all_ev,1142.7872854695686,1.0,ev_heavy_mixed,1088.7316511841238,0.8571428571428571,e2-multidepot-20c-01,,stage_a,1,20,ev_heavy_mixed,1,1.0,20,4,0.85,0.8506729331339458,0.7250563455329645,6,0.8571428571428571,0,0,100.99025257796077,162123.3790561581,0.0,0,7,0,OK,1088.7316511841238,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,1045.8722145551653,0.0,all_ev,1082.9603223784372,1.0,ev_heavy_mixed,946.2221705589446,0.8571428571428571,e2-multidepot-25c-01,,stage_a,1,25,ev_heavy_mixed,1,1.0,25,3,0.8,0.8535795887281036,0.6917908450790337,6,0.8571428571428571,0,0,94.64386708590746,150249.91315009675,0.0,0,7,0,OK,946.2221705589446,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,2426.9046973084396,0.0,all_ev,2410.854107943901,1.0,all_ev,2160.490860604964,1.0,e2-multidepot-50c-01,,stage_a,1,50,all_ev,0,1.0,50,8,1.0,1.0,1.0,16,1.0,0,0,125.30265587384733,199750.95598023626,0.0,0,16,0,OK,2160.490860604964,free_mixed
150.0,multidepot,none,False,unbounded_reference,reference_only,all_cv,4257.4366557039775,0.0,all_ev,4226.443925910975,1.0,all_ev,3896.816812833892,1.0,e2-multidepot-75c-01,,stage_a,1,75,all_ev,0,1.0,75,14,1.0,1.0,1.0,28,1.0,0,0,134.6739359052117,219877.94057740032,0.0,0,28,0,OK,3896.816812833892,free_mixed
150.0,threeshift,none,False,unbounded_reference,reference_only,all_cv,5107.53757812103,0.0,all_ev,5569.149093677359,1.0,ev_heavy_mixed,4545.299315749805,0.96875,e2-threeshift-100c-01,,stage_a,1,100,ev_heavy_mixed,1,0.9972416201308653,46,8,0.96,0.9649004235378931,0.9553458268072214,31,0.96875,1,1,156.8784190473835,247851.93908609913,0.002758379869134716,1,32,0,OK,4545.299315749805,free_mixed
150.0,threeshift,none,False,unbounded_reference,reference_only,all_cv,8525.481461998606,0.0,all_ev,8548.525888551207,1.0,ev_heavy_mixed,7269.339178128383,0.9629629629629629,e2-threeshift-150c-01,,stage_a,1,150,ev_heavy_mixed,2,0.9953624813091324,70,13,0.94,0.9583867649338388,0.9245708280892688,52,0.9629629629629629,1,1,166.40521431123187,262827.09064188175,0.004637518690867618,1,54,0,OK,7269.339178128383,free_mixed
150.0,threeshift,none,False,unbounded_reference,reference_only,all_cv,9537.791917774082,0.0,all_ev,10661.52894232181,1.0,balanced_mixed,9741.564352657813,0.5068493150684932,e2-threeshift-200c-01,,stage_a,1,200,all_cv,64,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,64,0,OK,9537.791917774082,cv_shell
150.0,threeshift,none,False,unbounded_reference,reference_only,all_cv,2462.8943357576422,0.0,all_ev,2309.663014370692,1.0,all_ev,2243.438613825217,1.0,e2-threeshift-50c-01,,stage_a,1,50,all_ev,0,1.0,22,5,1.0,1.0,1.0,17,1.0,0,0,135.11106899315072,213911.6537837932,0.0,0,17,0,OK,2243.438613825217,free_mixed
150.0,threeshift,none,False,unbounded_reference,reference_only,all_cv,3960.5538278976487,0.0,all_ev,4042.15411313652,1.0,all_ev,3487.9049439489686,1.0,e2-threeshift-75c-01,,stage_a,1,75,all_ev,0,1.0,34,7,1.0,1.0,1.0,26,1.0,0,0,141.5896395770732,222454.19065104783,0.0,0,26,0,OK,3487.9049439489686,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,5826.874187184658,0.0,all_ev,6048.794662981622,1.0,ev_heavy_mixed,5233.409243019409,0.9705882352941176,e2-vanilla-100c-01,,stage_a,1,100,ev_heavy_mixed,1,1.0,100,33,0.97,0.9702017082365971,0.9560426152469228,33,0.9705882352941176,0,0,131.14478824527984,208475.68166291228,0.0,0,34,0,OK,5233.409243019409,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,725.5299337929874,0.0,all_ev,720.4619876015814,1.0,balanced_mixed,657.2371030258386,0.75,e2-vanilla-10c-01,,stage_a,1,10,balanced_mixed,1,1.0,10,3,0.7,0.7563040028213719,0.6201117786576291,3,0.75,0,0,95.94210332796376,154299.59997733502,0.0,0,4,0,OK,657.2371030258386,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,7592.641707650496,0.0,all_ev,7865.087664365142,1.0,all_ev,7261.474941631961,1.0,e2-vanilla-150c-01,,stage_a,1,150,all_ev,0,1.0,150,54,1.0,1.0,1.0,54,1.0,0,0,128.3308540524623,201653.16185835184,0.0,0,54,0,OK,7261.474941631961,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,1050.287293367975,0.0,all_ev,1253.981456067543,1.0,balanced_mixed,992.596976275142,0.4,e2-vanilla-15c-01,,stage_a,1,15,balanced_mixed,3,1.0,15,2,0.3333333333333333,0.35642055686383156,0.324090852339788,2,0.4,0,0,131.1469733657625,210809.43805155752,0.0,0,5,0,OK,992.596976275142,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,11164.214856565932,0.0,all_ev,12447.749425302314,1.0,balanced_mixed,10891.874579883608,0.6388888888888888,e2-vanilla-200c-01,,stage_a,1,200,balanced_mixed,26,1.0,200,46,0.58,0.606935523715415,0.6222681186329909,46,0.6388888888888888,0,0,128.55576977826186,203233.25106010103,0.0,0,72,0,OK,10891.874579883608,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,1301.9615626919804,0.0,all_ev,1350.9638557790922,1.0,ev_heavy_mixed,1212.6037105851865,0.8571428571428571,e2-vanilla-20c-01,,stage_a,1,20,ev_heavy_mixed,1,1.0,20,6,0.8,0.8383892330698569,0.7700050632492821,6,0.8571428571428571,0,0,130.7579692994335,210153.831184814,0.0,0,7,0,OK,1212.6037105851865,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,1213.2666144034245,0.0,all_ev,1152.7737256914504,1.0,ev_heavy_mixed,1062.6210108314565,0.8571428571428571,e2-vanilla-25c-01,,stage_a,1,25,ev_heavy_mixed,1,1.0,25,6,0.8,0.8535795887281036,0.7692060724832323,6,0.8571428571428571,0,0,118.60809595625894,189648.19730551052,0.0,0,7,0,OK,1062.6210108314565,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,2752.305491322416,0.0,all_ev,2991.646475330247,1.0,ev_heavy_mixed,2503.9314063222155,0.875,e2-vanilla-50c-01,,stage_a,1,50,ev_heavy_mixed,2,1.0,50,14,0.84,0.8645247773069272,0.8292952571765562,14,0.875,0,0,127.93692518341284,202345.6438326728,0.0,0,16,0,OK,2503.9314063222155,free_mixed
150.0,vanilla,none,False,unbounded_reference,reference_only,all_cv,4668.631771653173,0.0,all_ev,4930.723041958096,1.0,ev_heavy_mixed,4357.717279118516,0.8148148148148148,e2-vanilla-75c-01,,stage_a,1,75,ev_heavy_mixed,5,1.0,75,22,0.7733333333333333,0.7996551912867386,0.7418977814834243,22,0.8148148148148148,0,0,130.7082342836357,207668.29279727527,0.0,0,27,0,OK,4357.717279118516,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,5059.385878752753,0.0,,,,balanced_mixed,4902.450703103371,0.42424242424242425,e2-multidepot-100c-01,,stage_a,1,100,balanced_mixed,19,1.0,7,7,0.38,0.42891222390253253,0.3836707477285106,14,0.42424242424242425,0,0,130.29983472918474,208475.68166291228,0.0,0,33,0,OK,4902.450703103371,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,629.1244202104523,0.0,,,,balanced_mixed,587.4013793209751,0.5,e2-multidepot-10c-01,,stage_a,1,10,balanced_mixed,2,1.0,1,1,0.5,0.5348263092928937,0.4981314341608004,2,0.5,0,0,96.09657633684208,154280.14456340534,0.0,0,4,0,OK,587.4013793209751,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,7270.566593981815,0.0,,,,balanced_mixed,7182.022373611697,0.39215686274509803,e2-multidepot-150c-01,,stage_a,1,150,balanced_mixed,31,1.0,10,10,0.3466666666666667,0.39033504607414327,0.38306217468723586,20,0.39215686274509803,0,0,120.73138591897181,191810.0444425476,0.0,0,51,0,OK,7182.022373611697,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,945.2956479699312,0.0,,,,balanced_mixed,906.0112624116008,0.4,e2-multidepot-15c-01,,stage_a,1,15,balanced_mixed,3,1.0,1,1,0.4,0.41570854689015097,0.28287377875526104,2,0.4,0,0,85.22259898475004,135322.81576629903,0.0,0,5,0,OK,906.0112624116008,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,9549.623080396133,0.0,,,,balanced_mixed,9717.381489412224,0.3888888888888889,e2-multidepot-200c-01,,stage_a,1,200,all_cv,66,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,66,0,OK,9549.623080396133,cv_shell
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1172.824422818402,0.0,,,,balanced_mixed,1163.9312331337699,0.2857142857142857,e2-multidepot-20c-01,,stage_a,1,20,balanced_mixed,5,1.0,1,1,0.25,0.2744071779534287,0.35369472558120696,2,0.2857142857142857,0,0,130.7579692994335,210153.831184814,0.0,0,7,0,OK,1163.9312331337699,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1045.8722145551653,0.0,,,,balanced_mixed,1017.3667276576358,0.2857142857142857,e2-multidepot-25c-01,,stage_a,1,25,balanced_mixed,5,1.0,1,1,0.2,0.29645849200304647,0.2697979253569653,2,0.2857142857142857,0,0,107.79924768831286,170361.33685461018,0.0,0,7,0,OK,1017.3667276576358,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,2426.9046973084396,0.0,,,,balanced_mixed,2343.437018298573,0.375,e2-multidepot-50c-01,,stage_a,1,50,balanced_mixed,10,1.0,3,3,0.36,0.38052408544495375,0.4146149639575443,6,0.375,0,0,120.47705800487367,190639.49587366075,0.0,0,16,0,OK,2343.437018298573,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,4257.4366557039775,0.0,,,,balanced_mixed,4386.205695498121,0.35714285714285715,e2-multidepot-75c-01,,stage_a,1,75,all_cv,26,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,26,0,OK,4257.4366557039775,cv_shell
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,5107.53757812103,0.0,,,,ev_heavy_mixed,4554.3276206756755,0.9375,e2-threeshift-100c-01,,stage_a,1,100,ev_heavy_mixed,2,1.0,7,7,0.93,0.9318509507073984,0.9304137942366975,30,0.9375,0,0,155.41623305983595,245643.3171448645,0.0,0,32,0,OK,4554.3276206756755,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,8525.481461998606,0.0,,,,ev_heavy_mixed,7331.223099729328,0.9074074074074074,e2-threeshift-150c-01,,stage_a,1,150,ev_heavy_mixed,5,1.0,10,10,0.8666666666666667,0.8930851288699745,0.8480497786978132,49,0.9074074074074074,0,0,164.36749961329068,261184.5495562931,0.0,0,54,0,OK,7331.223099729328,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,9537.791917774082,0.0,,,,ev_heavy_mixed,8800.486871349041,0.927536231884058,e2-threeshift-200c-01,,stage_a,1,200,ev_heavy_mixed,5,1.0,14,14,0.925,0.9213630549573089,0.9446673522869352,64,0.927536231884058,0,0,138.96637798412556,221807.43945001095,0.0,0,69,0,OK,8800.486871349041,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,2462.8943357576422,0.0,,,,balanced_mixed,2324.7629766947853,0.7647058823529411,e2-threeshift-50c-01,,stage_a,1,50,balanced_mixed,4,1.0,3,3,0.7,0.7329826594748807,0.6555715821570661,13,0.7647058823529411,0,0,102.68046607527282,162525.53720806682,0.0,0,17,0,OK,2324.7629766947853,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,3960.5538278976487,0.0,,,,ev_heavy_mixed,3529.792745642048,0.8461538461538461,e2-threeshift-75c-01,,stage_a,1,75,ev_heavy_mixed,4,0.9930697367580712,5,5,0.8533333333333334,0.8335000714591968,0.8823402957748033,22,0.8461538461538461,1,1,187.29929263062303,291146.75126237294,0.0069302632419287555,1,26,0,OK,3529.792745642048,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,5826.874187184658,0.0,,,,balanced_mixed,5672.18636419333,0.21875,e2-vanilla-100c-01,,stage_a,1,100,balanced_mixed,25,1.0,7,7,0.19,0.2141472661824533,0.2036111586790317,7,0.21875,0,0,128.42308150341137,205036.69660665456,0.0,0,32,0,OK,5672.18636419333,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,725.5299337929874,0.0,,,,balanced_mixed,710.5876196728672,0.25,e2-vanilla-10c-01,,stage_a,1,10,balanced_mixed,3,1.0,1,1,0.2,0.2616822429906542,0.13513895558375247,1,0.25,0,0,53.56564599179561,85313.61651194919,0.0,0,4,0,OK,710.5876196728672,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,7592.641707650496,0.0,,,,cv_heavy_mixed,7742.474479508926,0.19230769230769232,e2-vanilla-150c-01,,stage_a,1,150,all_cv,50,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,50,0,OK,7592.641707650496,cv_shell
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1050.287293367975,0.0,,,,cv_heavy_mixed,1037.8459306632403,0.2,e2-vanilla-15c-01,,stage_a,1,15,cv_heavy_mixed,4,1.0,1,1,0.13333333333333333,0.14378722814794292,0.20095309431457212,1,0.2,0,0,131.1469733657625,210809.43805155752,0.0,0,5,0,OK,1037.8459306632403,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,11164.214856565932,0.0,,,,balanced_mixed,11142.407390124861,0.2028985507246377,e2-vanilla-200c-01,,stage_a,1,200,balanced_mixed,55,1.0,14,14,0.14,0.1720808629776021,0.21583654218417234,14,0.2028985507246377,0,0,131.01256032372396,208266.07202127372,0.0,0,69,0,OK,11142.407390124861,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1301.9615626919804,0.0,,,,cv_heavy_mixed,1290.357863483512,0.14285714285714285,e2-vanilla-20c-01,,stage_a,1,20,cv_heavy_mixed,6,1.0,1,1,0.1,0.1487929929502243,0.14022768468955132,1,0.14285714285714285,0,0,103.99281252328552,165622.79152554937,0.0,0,7,0,OK,1290.357863483512,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1213.2666144034245,0.0,,,,cv_heavy_mixed,1181.520221355017,0.14285714285714285,e2-vanilla-25c-01,,stage_a,1,25,cv_heavy_mixed,6,1.0,1,1,0.12,0.14232673267326731,0.17290368206118256,1,0.14285714285714285,0,0,109.49631415673387,175018.3074390281,0.0,0,7,0,OK,1181.520221355017,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,2752.305491322416,0.0,,,,cv_heavy_mixed,2719.189439014725,0.1875,e2-vanilla-50c-01,,stage_a,1,50,cv_heavy_mixed,13,1.0,3,3,0.16,0.18477038830753265,0.1956475362129022,3,0.1875,0,0,117.56255006587568,186705.39915773418,0.0,0,16,0,OK,2719.189439014725,free_mixed
176.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,4668.631771653173,0.0,,,,cv_heavy_mixed,4471.670524182886,0.2,e2-vanilla-75c-01,,stage_a,1,75,cv_heavy_mixed,20,1.0,5,5,0.2,0.18696294674620983,0.20905174789305717,5,0.2,0,0,127.94183267920793,203195.63987643318,0.0,0,25,0,OK,4471.670524182886,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,5059.385878752753,0.0,,,,ev_heavy_mixed,4610.586006433603,0.8484848484848485,e2-multidepot-100c-01,,stage_a,1,100,ev_heavy_mixed,5,1.0,14,14,0.83,0.8375045261879912,0.7866409437363184,28,0.8484848484848485,0,0,130.29983472918474,208475.68166291228,0.0,0,33,0,OK,4610.586006433603,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,629.1244202104523,0.0,,,,balanced_mixed,566.2673592015276,0.75,e2-multidepot-10c-01,,stage_a,1,10,balanced_mixed,1,1.0,2,2,0.7,0.7563040028213719,0.7610146849008603,3,0.75,0,0,96.09657633684208,154280.14456340534,0.0,0,4,0,OK,566.2673592015276,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,7270.566593981815,0.0,,,,balanced_mixed,7036.971920047779,0.7692307692307693,e2-multidepot-150c-01,,stage_a,1,150,balanced_mixed,12,1.0,20,20,0.7533333333333333,0.7576825625999689,0.7541645142847118,40,0.7692307692307693,0,0,122.15483329625307,192852.22292058304,0.0,0,52,0,OK,7036.971920047779,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,945.2956479699312,0.0,,,,balanced_mixed,950.4879839463125,0.4,e2-multidepot-15c-01,,stage_a,1,15,all_cv,5,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,5,0,OK,945.2956479699312,cv_shell
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,9549.623080396133,0.0,,,,balanced_mixed,9645.985830367681,0.6756756756756757,e2-multidepot-200c-01,,stage_a,1,200,all_cv,66,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,66,0,OK,9549.623080396133,cv_shell
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1172.824422818402,0.0,,,,balanced_mixed,1106.6604837949749,0.7142857142857143,e2-multidepot-20c-01,,stage_a,1,20,balanced_mixed,2,1.0,3,3,0.7,0.6879940183721427,0.6257743079072121,5,0.7142857142857143,0,0,100.99025257796077,162123.3790561581,0.0,0,7,0,OK,1106.6604837949749,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1045.8722145551653,0.0,,,,ev_heavy_mixed,946.2221705589446,0.8571428571428571,e2-multidepot-25c-01,,stage_a,1,25,ev_heavy_mixed,1,1.0,3,3,0.8,0.8535795887281036,0.6917908450790337,6,0.8571428571428571,0,0,94.64386708590746,150249.91315009675,0.0,0,7,0,OK,946.2221705589446,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,2426.9046973084396,0.0,,,,ev_heavy_mixed,2211.993579740145,0.875,e2-multidepot-50c-01,,stage_a,1,50,ev_heavy_mixed,2,1.0,7,7,0.86,0.8704056040819856,0.8433074884915145,14,0.875,0,0,120.47705800487367,190639.49587366075,0.0,0,16,0,OK,2211.993579740145,free_mixed
176.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,4257.4366557039775,0.0,,,,balanced_mixed,4031.4875375800993,0.7857142857142857,e2-multidepot-75c-01,,stage_a,1,75,balanced_mixed,6,1.0,11,11,0.76,0.763450276394286,0.7830907259786011,22,0.7857142857142857,0,0,134.6739359052117,219877.94057740032,0.0,0,28,0,OK,4031.4875375800993,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,5107.53757812103,0.0,all_ev,5682.076242372901,1.0,ev_heavy_mixed,4536.480954107156,0.96875,e2-threeshift-100c-01,,stage_a,1,100,ev_heavy_mixed,1,1.0,14,8,0.96,0.9649004235378931,0.9553219770288914,31,0.96875,0,0,155.41623305983595,245643.3171448645,0.0,0,32,0,OK,4536.480954107156,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,8525.481461998606,0.0,all_ev,8522.10665079505,1.0,ev_heavy_mixed,7292.374467555521,0.9444444444444444,e2-threeshift-150c-01,,stage_a,1,150,ev_heavy_mixed,3,1.0,20,12,0.9133333333333333,0.9352197624113975,0.8848512162162377,51,0.9444444444444444,0,0,164.36749961329068,261184.5495562931,0.0,0,54,0,OK,7292.374467555521,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,9537.791917774082,0.0,all_ev,10400.54630523602,1.0,balanced_mixed,9741.564352657813,0.5068493150684932,e2-threeshift-200c-01,,stage_a,1,200,all_cv,64,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,64,0,OK,9537.791917774082,cv_shell
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,2462.8943357576422,0.0,,,,all_ev,2243.438613825217,1.0,e2-threeshift-50c-01,,stage_a,1,50,all_ev,0,1.0,7,5,1.0,1.0,1.0,17,1.0,0,0,135.11106899315072,213911.6537837932,0.0,0,17,0,OK,2243.438613825217,free_mixed
176.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,3960.5538278976487,0.0,all_ev,3906.631400052838,1.0,all_ev,3469.8276694578235,1.0,e2-threeshift-75c-01,,stage_a,1,75,all_ev,0,0.9938847734827007,11,8,1.0,1.0,1.0,26,1.0,1,1,187.29929263062303,291146.75126237294,0.006115226517299276,1,26,0,OK,3469.8276694578235,free_mixed
