battery_kwh,category,constraint_scenario,in_band_count,instance,mean_ev_customer_share,mean_ev_demand_share,mean_ev_distance_share,mean_ev_route_share,phase,reason,required_majority,size,winner_count
81.0,vanilla,goeke_ev_cap_only,0,e2-vanilla-50c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,50,1
81.0,vanilla,goeke_ev_cap_only,1,e2-vanilla-75c-01,0.16,0.19355809753160746,0.13689655372096968,0.2,stage_a,fake_balance,1,75,1
81.0,multidepot,goeke_total_cap,0,e2-multidepot-100c-01,,,,,stage_a,missing_or_infeasible,1,100,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-10c-01,,,,,stage_a,missing_or_infeasible,1,10,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-150c-01,,,,,stage_a,missing_or_infeasible,1,150,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-15c-01,,,,,stage_a,missing_or_infeasible,1,15,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-200c-01,,,,,stage_a,missing_or_infeasible,1,200,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-20c-01,,,,,stage_a,missing_or_infeasible,1,20,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-25c-01,,,,,stage_a,missing_or_infeasible,1,25,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-50c-01,,,,,stage_a,missing_or_infeasible,1,50,0
81.0,multidepot,goeke_total_cap,0,e2-multidepot-75c-01,,,,,stage_a,missing_or_infeasible,1,75,0
81.0,threeshift,goeke_total_cap,0,e2-threeshift-100c-01,,,,,stage_a,missing_or_infeasible,1,100,0
81.0,threeshift,goeke_total_cap,0,e2-threeshift-150c-01,,,,,stage_a,missing_or_infeasible,1,150,0
81.0,threeshift,goeke_total_cap,0,e2-threeshift-200c-01,,,,,stage_a,missing_or_infeasible,1,200,0
81.0,threeshift,goeke_total_cap,0,e2-threeshift-50c-01,,,,,stage_a,missing_or_infeasible,1,50,0
81.0,threeshift,goeke_total_cap,0,e2-threeshift-75c-01,,,,,stage_a,missing_or_infeasible,1,75,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-100c-01,,,,,stage_a,missing_or_infeasible,1,100,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-10c-01,,,,,stage_a,missing_or_infeasible,1,10,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-150c-01,,,,,stage_a,missing_or_infeasible,1,150,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-15c-01,,,,,stage_a,missing_or_infeasible,1,15,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-200c-01,,,,,stage_a,missing_or_infeasible,1,200,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-20c-01,,,,,stage_a,missing_or_infeasible,1,20,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-25c-01,,,,,stage_a,missing_or_infeasible,1,25,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-50c-01,,,,,stage_a,missing_or_infeasible,1,50,0
81.0,vanilla,goeke_total_cap,0,e2-vanilla-75c-01,,,,,stage_a,missing_or_infeasible,1,75,0
81.0,multidepot,public_charging_disabled_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
81.0,multidepot,public_charging_disabled_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
81.0,multidepot,public_charging_disabled_diagnostic,0,e2-multidepot-50c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,50,1
81.0,threeshift,public_charging_disabled_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
81.0,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
81.0,vanilla,public_charging_disabled_diagnostic,1,e2-vanilla-10c-01,0.2,0.2616822429906542,0.13513895558375247,0.25,stage_a,fake_balance,1,10,1
81.0,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
81.0,vanilla,public_charging_disabled_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
81.0,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-20c-01,0.1,0.1683400982696005,0.10813017113916777,0.16666666666666666,stage_a,route_share_outside_practical_band,1,20,1
81.0,vanilla,public_charging_disabled_diagnostic,1,e2-vanilla-25c-01,0.16,0.25418888042650417,0.16949953087996136,0.2857142857142857,stage_a,fake_balance,1,25,1
81.0,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-75c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,75,1
81.0,multidepot,unbounded_reference,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
81.0,multidepot,unbounded_reference,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
81.0,threeshift,unbounded_reference,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
81.0,vanilla,unbounded_reference,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
81.0,vanilla,unbounded_reference,1,e2-vanilla-10c-01,0.2,0.2616822429906542,0.13513895558375247,0.25,stage_a,fake_balance,1,10,1
81.0,vanilla,unbounded_reference,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
81.0,vanilla,unbounded_reference,0,e2-vanilla-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-15c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,15,1
82.6,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
82.6,threeshift,depot_chargers_manifest_ev_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-10c-01,0.2,0.2780814671133839,0.1589615331722696,0.25,stage_a,fake_balance,1,10,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-150c-01,0.16666666666666666,0.19133154981810976,0.14104324463486106,0.20408163265306123,stage_a,fake_balance,1,150,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-20c-01,0.15,0.16599017303994873,0.11647247510893836,0.16666666666666666,stage_a,route_share_outside_practical_band,1,20,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-50c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,50,1
82.6,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-75c-01,0.16,0.19544633572327733,0.13508499094551232,0.2,stage_a,fake_balance,1,75,1
82.6,multidepot,depot_chargers_manifest_total_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,multidepot,depot_chargers_manifest_total_diagnostic,0,e2-multidepot-15c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,15,1
82.6,multidepot,depot_chargers_manifest_total_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,threeshift,depot_chargers_manifest_total_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,depot_chargers_manifest_total_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
82.6,vanilla,depot_chargers_manifest_total_diagnostic,0,e2-vanilla-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,vanilla,depot_chargers_manifest_total_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
82.6,vanilla,depot_chargers_manifest_total_diagnostic,0,e2-vanilla-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,multidepot,depot_manifest_ev_no_public_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,multidepot,depot_manifest_ev_no_public_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,multidepot,depot_manifest_ev_no_public_diagnostic,0,e2-multidepot-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
82.6,threeshift,depot_manifest_ev_no_public_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,1,e2-vanilla-10c-01,0.2,0.2616822429906542,0.13513895558375247,0.25,stage_a,fake_balance,1,10,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-20c-01,0.1,0.1683400982696005,0.10908787193605715,0.16666666666666666,stage_a,route_share_outside_practical_band,1,20,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-25c-01,0.12,0.13052170601675553,0.08714409579940896,0.14285714285714285,stage_a,route_share_outside_practical_band,1,25,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-50c-01,0.12,0.19670500735103347,0.1387821480730724,0.1875,stage_a,route_share_outside_practical_band,1,50,1
82.6,vanilla,depot_manifest_ev_no_public_diagnostic,0,e2-vanilla-75c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,75,1
82.6,multidepot,goeke_ev_cap_only,1,e2-multidepot-100c-01,0.21,0.20684146627191208,0.17467474253263648,0.21212121212121213,stage_a,fake_balance,1,100,1
82.6,multidepot,goeke_ev_cap_only,1,e2-multidepot-150c-01,0.18666666666666668,0.18896768440273473,0.1198881949385248,0.20408163265306123,stage_a,fake_balance,1,150,1
82.6,multidepot,goeke_ev_cap_only,0,e2-multidepot-15c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,15,1
82.6,multidepot,goeke_ev_cap_only,0,e2-multidepot-20c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,20,1
82.6,multidepot,goeke_ev_cap_only,0,e2-multidepot-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
82.6,multidepot,goeke_ev_cap_only,0,e2-multidepot-50c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,50,1
82.6,multidepot,goeke_ev_cap_only,1,e2-multidepot-75c-01,0.21333333333333335,0.20354660390783208,0.19253248323866387,0.2,stage_a,fake_balance,1,75,1
82.6,threeshift,goeke_ev_cap_only,1,e2-threeshift-150c-01,0.18,0.20998266702366022,0.16886732121773124,0.20833333333333334,stage_a,fake_balance,1,150,1
82.6,threeshift,goeke_ev_cap_only,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,threeshift,goeke_ev_cap_only,0,e2-threeshift-50c-01,0.16,0.18495074221013685,0.1257915198892738,0.1875,stage_a,route_share_outside_practical_band,1,50,1
82.6,threeshift,goeke_ev_cap_only,1,e2-threeshift-75c-01,0.17333333333333334,0.21020437330284408,0.2073007547194899,0.20833333333333334,stage_a,fake_balance,1,75,1
82.6,vanilla,goeke_ev_cap_only,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
82.6,vanilla,goeke_ev_cap_only,1,e2-vanilla-150c-01,0.15333333333333332,0.20347643919770125,0.1439746951368176,0.20408163265306123,stage_a,fake_balance,1,150,1
82.6,vanilla,goeke_ev_cap_only,0,e2-vanilla-15c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,15,1
82.6,vanilla,goeke_ev_cap_only,0,e2-vanilla-200c-01,0.16,0.18755146574440051,0.11203925936648262,0.19402985074626866,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,goeke_ev_cap_only,0,e2-vanilla-20c-01,0.15,0.16599017303994873,0.110340091753269,0.16666666666666666,stage_a,route_share_outside_practical_band,1,20,1
82.6,vanilla,goeke_ev_cap_only,0,e2-vanilla-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
82.6,vanilla,goeke_ev_cap_only,0,e2-vanilla-50c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,50,1
82.6,vanilla,goeke_ev_cap_only,1,e2-vanilla-75c-01,0.16,0.18376115155163922,0.1303975204059678,0.2,stage_a,fake_balance,1,75,1
82.6,multidepot,goeke_total_cap,0,e2-multidepot-100c-01,,,,,stage_a,missing_or_infeasible,1,100,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-10c-01,,,,,stage_a,missing_or_infeasible,1,10,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-150c-01,,,,,stage_a,missing_or_infeasible,1,150,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-15c-01,,,,,stage_a,missing_or_infeasible,1,15,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-200c-01,,,,,stage_a,missing_or_infeasible,1,200,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-20c-01,,,,,stage_a,missing_or_infeasible,1,20,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-25c-01,,,,,stage_a,missing_or_infeasible,1,25,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-50c-01,,,,,stage_a,missing_or_infeasible,1,50,0
82.6,multidepot,goeke_total_cap,0,e2-multidepot-75c-01,,,,,stage_a,missing_or_infeasible,1,75,0
82.6,threeshift,goeke_total_cap,0,e2-threeshift-100c-01,,,,,stage_a,missing_or_infeasible,1,100,0
82.6,threeshift,goeke_total_cap,0,e2-threeshift-150c-01,,,,,stage_a,missing_or_infeasible,1,150,0
82.6,threeshift,goeke_total_cap,0,e2-threeshift-200c-01,,,,,stage_a,missing_or_infeasible,1,200,0
82.6,threeshift,goeke_total_cap,0,e2-threeshift-50c-01,,,,,stage_a,missing_or_infeasible,1,50,0
82.6,threeshift,goeke_total_cap,0,e2-threeshift-75c-01,,,,,stage_a,missing_or_infeasible,1,75,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-100c-01,,,,,stage_a,missing_or_infeasible,1,100,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-10c-01,,,,,stage_a,missing_or_infeasible,1,10,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-150c-01,,,,,stage_a,missing_or_infeasible,1,150,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-15c-01,,,,,stage_a,missing_or_infeasible,1,15,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-200c-01,,,,,stage_a,missing_or_infeasible,1,200,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-20c-01,,,,,stage_a,missing_or_infeasible,1,20,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-25c-01,,,,,stage_a,missing_or_infeasible,1,25,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-50c-01,,,,,stage_a,missing_or_infeasible,1,50,0
82.6,vanilla,goeke_total_cap,0,e2-vanilla-75c-01,,,,,stage_a,missing_or_infeasible,1,75,0
82.6,multidepot,public_charging_disabled_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,multidepot,public_charging_disabled_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,threeshift,public_charging_disabled_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
82.6,vanilla,public_charging_disabled_diagnostic,1,e2-vanilla-10c-01,0.2,0.2616822429906542,0.13513895558375247,0.25,stage_a,fake_balance,1,10,1
82.6,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,vanilla,public_charging_disabled_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
82.6,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-20c-01,0.1,0.1683400982696005,0.10813017113916777,0.16666666666666666,stage_a,route_share_outside_practical_band,1,20,1
82.6,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-25c-01,0.12,0.13052170601675553,0.08714409579940896,0.14285714285714285,stage_a,route_share_outside_practical_band,1,25,1
82.6,vanilla,public_charging_disabled_diagnostic,0,e2-vanilla-75c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,75,1
82.6,multidepot,unbounded_reference,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,multidepot,unbounded_reference,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,threeshift,unbounded_reference,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
82.6,vanilla,unbounded_reference,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
82.6,vanilla,unbounded_reference,0,e2-vanilla-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
82.6,vanilla,unbounded_reference,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
82.6,vanilla,unbounded_reference,0,e2-vanilla-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
89.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
89.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,e2-multidepot-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
89.0,threeshift,depot_chargers_manifest_ev_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-10c-01,0.2,0.2616822429906542,0.13513895558375247,0.25,stage_a,fake_balance,1,10,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-20c-01,0.15,0.16599017303994873,0.11358939081970336,0.14285714285714285,stage_a,route_share_outside_practical_band,1,20,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,e2-vanilla-50c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,50,1
89.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,e2-vanilla-75c-01,0.16,0.20409391932570742,0.17309426054329183,0.2,stage_a,fake_balance,1,75,1
89.0,multidepot,depot_chargers_manifest_total_diagnostic,0,e2-multidepot-15c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,15,1
89.0,multidepot,depot_chargers_manifest_total_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,threeshift,depot_chargers_manifest_total_diagnostic,0,e2-threeshift-150c-01,0.76,0.7956963488014881,0.6232008263812968,0.803921568627451,stage_a,route_share_outside_practical_band,1,150,1
89.0,threeshift,depot_chargers_manifest_total_diagnostic,0,e2-threeshift-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,vanilla,depot_chargers_manifest_total_diagnostic,0,e2-vanilla-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
89.0,vanilla,depot_chargers_manifest_total_diagnostic,1,e2-vanilla-15c-01,0.2,0.21263332871588864,0.11534773171498756,0.2,stage_a,fake_balance,1,15,1
89.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,e2-multidepot-150c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,150,1
89.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,e2-multidepot-200c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,200,1
89.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,e2-multidepot-25c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,25,1
89.0,threeshift,depot_manifest_ev_no_public_diagnostic,0,e2-threeshift-100c-01,0.0,0.0,0.0,0.0,stage_a,route_share_outside_practical_band,1,100,1
