instance_id,route_index,depot_id,customers,distance_m,load_kg,ev_feasible,best_delta
cn-jjj-200c-03-V2-LOCATIONS,5,D_beijing,6,79181.617,1598.0,False,
cn-jjj-200c-03-V2-LOCATIONS,6,D_beijing,6,86380.407,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,7,D_tianjin,6,57372.702,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,8,D_tianjin,6,59558.932,1597.0,False,
cn-jjj-200c-03-V2-LOCATIONS,9,D_tianjin,6,52133.192,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,10,D_beijing,6,67790.682,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,11,D_beijing,6,80114.438,1735.0,False,
cn-jjj-200c-03-V2-LOCATIONS,12,D_beijing,6,106360.412,1666.0,False,
cn-jjj-200c-03-V2-LOCATIONS,13,D_beijing,6,77232.019,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,14,D_beijing,7,75041.676,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,15,D_beijing,6,77418.995,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,16,D_beijing,5,61345.718,1668.0,False,
cn-jjj-200c-03-V2-LOCATIONS,17,D_beijing,6,74877.809,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,18,D_beijing,5,62091.719,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,19,D_beijing,6,65634.139,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,20,D_beijing,9,84291.983,1668.0,False,
cn-jjj-200c-03-V2-LOCATIONS,21,D_beijing,6,75401.22,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,22,D_beijing,6,73032.942,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,23,D_beijing,7,76650.393,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,24,D_shijiazhuang,6,48907.789,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,25,D_shijiazhuang,6,60030.051,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,28,D_tianjin,6,45954.181,1388.0,False,
cn-jjj-200c-03-V2-LOCATIONS,29,D_tianjin,6,52746.061,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,30,D_beijing,7,80865.184,1735.0,False,
cn-jjj-200c-03-V2-LOCATIONS,31,D_tianjin,6,35680.283,1667.0,False,
cn-jjj-200c-03-V2-LOCATIONS,32,D_tianjin,6,35374.396,1528.0,False,
cn-jjj-20c-01-V2-LOCATIONS,0,D_beijing,7,108967.341,1735.0,False,
cn-jjj-20c-01-V2-LOCATIONS,1,D_beijing,7,82986.463,1528.0,False,
cn-jjj-20c-01-V2-LOCATIONS,2,D_beijing,6,76538.117,1528.0,False,
cn-jjj-20c-02-V2-LOCATIONS,0,D_beijing,6,78859.18,1667.0,False,
cn-jjj-20c-02-V2-LOCATIONS,1,D_beijing,4,71664.074,1320.0,False,
cn-jjj-20c-02-V2-LOCATIONS,2,D_beijing,5,77464.89,1389.0,False,
cn-jjj-20c-03-V2-LOCATIONS,0,D_beijing,6,79026.408,1528.0,False,
cn-jjj-20c-03-V2-LOCATIONS,1,D_beijing,4,72969.038,1112.0,False,
cn-jjj-20c-03-V2-LOCATIONS,2,D_beijing,6,89081.392,1668.0,False,
cn-jjj-25c-01-V2-LOCATIONS,0,D_beijing,7,92615.741,1667.0,False,
cn-jjj-25c-01-V2-LOCATIONS,1,D_beijing,6,79366.334,1735.0,False,
cn-jjj-25c-01-V2-LOCATIONS,2,D_beijing,8,94882.701,1667.0,False,
cn-jjj-25c-02-V2-LOCATIONS,0,D_beijing,5,70520.506,1667.0,False,
cn-jjj-25c-02-V2-LOCATIONS,1,D_beijing,6,73350.558,1668.0,False,
cn-jjj-25c-02-V2-LOCATIONS,2,D_beijing,6,81012.767,1735.0,False,
cn-jjj-25c-03-V2-LOCATIONS,0,D_beijing,5,78258.622,1668.0,False,
cn-jjj-25c-03-V2-LOCATIONS,1,D_beijing,6,80812.247,1667.0,False,
cn-jjj-25c-03-V2-LOCATIONS,2,D_beijing,6,84892.478,1597.0,False,
cn-jjj-50c-01-V2-LOCATIONS,0,D_beijing,5,71786.016,1667.0,False,
cn-jjj-50c-01-V2-LOCATIONS,1,D_beijing,8,74050.743,1596.0,False,
cn-jjj-50c-01-V2-LOCATIONS,2,D_beijing,5,79142.21,1598.0,False,
cn-jjj-50c-01-V2-LOCATIONS,3,D_beijing,6,82735.431,1668.0,False,
cn-jjj-50c-01-V2-LOCATIONS,4,D_beijing,7,95169.501,1735.0,False,
cn-jjj-50c-01-V2-LOCATIONS,5,D_beijing,6,102329.873,1667.0,False,
cn-jjj-50c-01-V2-LOCATIONS,6,D_tianjin,6,63250.944,1666.0,False,
cn-jjj-50c-01-V2-LOCATIONS,7,D_tianjin,7,51814.264,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,0,D_beijing,6,72011.625,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,1,D_beijing,7,88339.32,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,2,D_beijing,7,81940.37,1597.0,False,
cn-jjj-50c-02-V2-LOCATIONS,3,D_beijing,6,83725.55,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,4,D_beijing,5,85267.784,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,5,D_beijing,6,93498.555,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,6,D_tianjin,5,49179.261,1667.0,False,
cn-jjj-50c-02-V2-LOCATIONS,7,D_tianjin,4,36591.908,1041.0,False,
cn-jjj-50c-03-V2-LOCATIONS,0,D_beijing,5,73631.327,1667.0,False,
cn-jjj-50c-03-V2-LOCATIONS,1,D_beijing,6,81457.192,1668.0,False,
cn-jjj-50c-03-V2-LOCATIONS,2,D_beijing,5,82208.387,1668.0,False,
cn-jjj-50c-03-V2-LOCATIONS,3,D_beijing,6,83798.551,1735.0,False,
cn-jjj-50c-03-V2-LOCATIONS,4,D_beijing,5,82805.061,1668.0,False,
cn-jjj-50c-03-V2-LOCATIONS,5,D_beijing,7,90975.792,1735.0,False,
cn-jjj-50c-03-V2-LOCATIONS,7,D_tianjin,6,64254.898,1667.0,False,
cn-jjj-75c-01-V2-LOCATIONS,0,D_beijing,5,66743.51,1668.0,False,
cn-jjj-75c-01-V2-LOCATIONS,1,D_beijing,7,72023.126,1667.0,False,
cn-jjj-75c-01-V2-LOCATIONS,2,D_beijing,6,77569.678,1666.0,False,
cn-jjj-75c-01-V2-LOCATIONS,3,D_beijing,6,72283.875,1668.0,False,
cn-jjj-75c-01-V2-LOCATIONS,4,D_beijing,6,74686.687,1667.0,False,
cn-jjj-75c-01-V2-LOCATIONS,5,D_beijing,5,79657.734,1667.0,False,
cn-jjj-75c-01-V2-LOCATIONS,6,D_beijing,6,78423.052,1666.0,False,
cn-jjj-75c-01-V2-LOCATIONS,7,D_beijing,7,96005.671,1735.0,False,
cn-jjj-75c-01-V2-LOCATIONS,8,D_beijing,7,97754.932,1666.0,False,
cn-jjj-75c-01-V2-LOCATIONS,9,D_tianjin,7,64203.267,1666.0,False,
cn-jjj-75c-01-V2-LOCATIONS,10,D_tianjin,5,46531.569,1667.0,False,
cn-jjj-75c-02-V2-LOCATIONS,0,D_beijing,6,64566.775,1735.0,False,
cn-jjj-75c-02-V2-LOCATIONS,1,D_beijing,6,73630.375,1735.0,False,
cn-jjj-75c-02-V2-LOCATIONS,2,D_beijing,6,72372.591,1668.0,False,
cn-jjj-75c-02-V2-LOCATIONS,3,D_beijing,6,76587.465,1668.0,False,
cn-jjj-75c-02-V2-LOCATIONS,4,D_beijing,7,86934.524,1735.0,False,
cn-jjj-75c-02-V2-LOCATIONS,5,D_beijing,7,76097.668,1735.0,False,
cn-jjj-75c-02-V2-LOCATIONS,6,D_beijing,6,76815.81,1668.0,False,
cn-jjj-75c-02-V2-LOCATIONS,7,D_beijing,5,93829.029,1668.0,False,
cn-jjj-75c-02-V2-LOCATIONS,8,D_beijing,6,87148.382,1667.0,False,
cn-jjj-75c-02-V2-LOCATIONS,9,D_tianjin,7,57184.013,1667.0,False,
cn-jjj-75c-02-V2-LOCATIONS,10,D_tianjin,6,66229.256,1667.0,False,
cn-jjj-75c-02-V2-LOCATIONS,11,D_tianjin,7,48450.526,1668.0,False,
cn-jjj-75c-03-V2-LOCATIONS,0,D_beijing,7,74508.186,1735.0,False,
cn-jjj-75c-03-V2-LOCATIONS,1,D_beijing,5,62425.291,1667.0,False,
cn-jjj-75c-03-V2-LOCATIONS,2,D_beijing,5,71652.212,1667.0,False,
cn-jjj-75c-03-V2-LOCATIONS,3,D_beijing,6,76338.55,1735.0,False,
cn-jjj-75c-03-V2-LOCATIONS,4,D_beijing,6,79370.103,1667.0,False,
cn-jjj-75c-03-V2-LOCATIONS,5,D_beijing,6,77856.248,1667.0,False,
cn-jjj-75c-03-V2-LOCATIONS,6,D_beijing,6,88507.313,1667.0,False,
cn-jjj-75c-03-V2-LOCATIONS,7,D_beijing,5,91069.908,1668.0,False,
cn-jjj-75c-03-V2-LOCATIONS,10,D_tianjin,6,62579.104,1597.0,False,
cn-jjj-75c-03-V2-LOCATIONS,11,D_tianjin,7,58786.427,1666.0,False,
cn-jjj-75c-03-V2-LOCATIONS,12,D_tianjin,7,55824.026,1527.0,False,
cn-prd-100c-01-V2-LOCATIONS,0,D_guangzhou,7,76582.112,1667.0,False,
cn-prd-100c-01-V2-LOCATIONS,1,D_guangzhou,7,73872.954,1666.0,False,
cn-prd-100c-01-V2-LOCATIONS,2,D_guangzhou,5,68635.329,1667.0,False,
cn-prd-100c-01-V2-LOCATIONS,3,D_guangzhou,6,76768.139,1528.0,False,
cn-prd-100c-01-V2-LOCATIONS,4,D_guangzhou,8,76185.723,1667.0,False,
cn-prd-100c-01-V2-LOCATIONS,5,D_guangzhou,7,84787.629,1667.0,False,
cn-prd-100c-01-V2-LOCATIONS,7,D_shenzhen,5,61621.935,1667.0,False,
cn-prd-100c-01-V2-LOCATIONS,8,D_shenzhen,8,57908.895,1667.0,False,
cn-prd-100c-01-V2-LOCATIONS,9,D_shenzhen,7,68459.746,1735.0,False,
cn-prd-100c-01-V2-LOCATIONS,10,D_shenzhen,8,61488.516,1735.0,False,
cn-prd-100c-01-V2-LOCATIONS,11,D_shenzhen,7,54817.49,1735.0,False,
cn-prd-100c-01-V2-LOCATIONS,12,D_shenzhen,6,58585.292,1735.0,False,
cn-prd-100c-01-V2-LOCATIONS,13,D_shenzhen,8,65159.586,1668.0,False,
cn-prd-100c-01-V2-LOCATIONS,14,D_shenzhen,5,51385.456,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,0,D_guangzhou,6,65188.596,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,1,D_guangzhou,5,65434.048,1598.0,False,
cn-prd-100c-02-V2-LOCATIONS,2,D_guangzhou,5,64925.758,1598.0,False,
cn-prd-100c-02-V2-LOCATIONS,3,D_guangzhou,6,72034.964,1458.0,False,
cn-prd-100c-02-V2-LOCATIONS,4,D_guangzhou,6,74609.603,1666.0,False,
cn-prd-100c-02-V2-LOCATIONS,5,D_guangzhou,6,75649.286,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,6,D_guangzhou,7,85980.374,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,8,D_shenzhen,5,53332.365,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,9,D_shenzhen,6,61689.803,1528.0,False,
cn-prd-100c-02-V2-LOCATIONS,10,D_shenzhen,6,58470.15,1598.0,False,
cn-prd-100c-02-V2-LOCATIONS,11,D_shenzhen,6,55558.66,1735.0,False,
cn-prd-100c-02-V2-LOCATIONS,12,D_shenzhen,5,61620.244,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,13,D_shenzhen,5,57475.771,1667.0,False,
cn-prd-100c-02-V2-LOCATIONS,14,D_shenzhen,6,55692.8,1668.0,False,
cn-prd-100c-02-V2-LOCATIONS,15,D_shenzhen,5,51954.716,1598.0,False,
cn-prd-100c-02-V2-LOCATIONS,16,D_shenzhen,5,50550.939,1598.0,False,
cn-prd-100c-03-V2-LOCATIONS,0,D_guangzhou,6,61629.445,1735.0,False,
cn-prd-100c-03-V2-LOCATIONS,1,D_guangzhou,7,73182.026,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,2,D_guangzhou,6,75264.169,1458.0,False,
cn-prd-100c-03-V2-LOCATIONS,3,D_guangzhou,6,73517.97,1389.0,False,
cn-prd-100c-03-V2-LOCATIONS,4,D_guangzhou,8,79193.337,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,5,D_guangzhou,7,76018.633,1735.0,False,
cn-prd-100c-03-V2-LOCATIONS,6,D_guangzhou,6,84172.255,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,7,D_shenzhen,6,61757.342,1735.0,False,
cn-prd-100c-03-V2-LOCATIONS,8,D_shenzhen,5,66420.157,1668.0,False,
cn-prd-100c-03-V2-LOCATIONS,9,D_shenzhen,6,59856.276,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,10,D_shenzhen,8,62431.567,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,11,D_shenzhen,7,62070.623,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,12,D_shenzhen,6,56752.291,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,13,D_shenzhen,5,50871.713,1597.0,False,
cn-prd-100c-03-V2-LOCATIONS,14,D_shenzhen,6,54888.499,1667.0,False,
cn-prd-100c-03-V2-LOCATIONS,15,D_shenzhen,5,55239.356,1667.0,False,
cn-prd-10c-01-V2-LOCATIONS,0,D_shenzhen,5,65405.04,1735.0,False,
cn-prd-10c-01-V2-LOCATIONS,1,D_shenzhen,5,61343.62,1668.0,False,
cn-prd-10c-02-V2-LOCATIONS,0,D_shenzhen,6,61004.481,1320.0,False,
cn-prd-10c-03-V2-LOCATIONS,0,D_shenzhen,6,60178.237,1251.0,False,
cn-prd-150c-01-V2-LOCATIONS,0,D_dongguan,5,64339.087,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,1,D_shenzhen,7,51630.595,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,2,D_shenzhen,5,57409.531,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,3,D_shenzhen,5,51595.655,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,4,D_foshan,6,99553.347,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,5,D_foshan,8,93642.09,1735.0,False,
cn-prd-150c-01-V2-LOCATIONS,6,D_foshan,6,93637.703,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,7,D_guangzhou,5,60700.537,1668.0,False,
cn-prd-150c-01-V2-LOCATIONS,8,D_guangzhou,7,70240.562,1668.0,False,
cn-prd-150c-01-V2-LOCATIONS,9,D_guangzhou,7,70558.65,1735.0,False,
cn-prd-150c-01-V2-LOCATIONS,10,D_guangzhou,7,73459.117,1735.0,False,
cn-prd-150c-01-V2-LOCATIONS,11,D_guangzhou,7,68157.437,1735.0,False,
cn-prd-150c-01-V2-LOCATIONS,12,D_guangzhou,7,75874.416,1668.0,False,
cn-prd-150c-01-V2-LOCATIONS,13,D_guangzhou,5,80106.377,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,14,D_guangzhou,6,108508.113,1668.0,False,
cn-prd-150c-01-V2-LOCATIONS,15,D_dongguan,5,57463.149,1458.0,False,
cn-prd-150c-01-V2-LOCATIONS,16,D_shenzhen,6,56748.627,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,18,D_dongguan,5,69938.213,1598.0,False,
cn-prd-150c-01-V2-LOCATIONS,20,D_shenzhen,7,63927.197,1666.0,False,
cn-prd-150c-01-V2-LOCATIONS,21,D_shenzhen,6,58217.282,1598.0,False,
cn-prd-150c-01-V2-LOCATIONS,22,D_shenzhen,6,56993.553,1667.0,False,
cn-prd-150c-01-V2-LOCATIONS,23,D_shenzhen,8,56852.728,1735.0,False,
cn-prd-150c-01-V2-LOCATIONS,24,D_shenzhen,6,59210.07,1666.0,False,
cn-prd-150c-02-V2-LOCATIONS,0,D_dongguan,7,68604.651,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,1,D_dongguan,5,61328.903,1528.0,False,
cn-prd-150c-02-V2-LOCATIONS,2,D_dongguan,5,66223.113,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,3,D_foshan,7,104147.05,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,4,D_foshan,6,90645.744,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,5,D_foshan,6,92298.307,1668.0,False,
cn-prd-150c-02-V2-LOCATIONS,6,D_foshan,6,93405.202,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,7,D_guangzhou,7,124530.502,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,8,D_guangzhou,5,67163.206,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,9,D_guangzhou,5,71665.405,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,10,D_guangzhou,6,67121.569,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,11,D_guangzhou,7,67377.447,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,12,D_guangzhou,7,74969.806,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,13,D_guangzhou,5,68229.482,1668.0,False,
cn-prd-150c-02-V2-LOCATIONS,14,D_guangzhou,7,86439.246,1667.0,False,
cn-prd-150c-02-V2-LOCATIONS,15,D_shenzhen,6,63263.824,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,16,D_shenzhen,7,68164.563,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,17,D_shenzhen,8,62908.825,1668.0,False,
cn-prd-150c-02-V2-LOCATIONS,18,D_shenzhen,7,60320.94,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,19,D_shenzhen,6,61558.83,1735.0,False,
cn-prd-150c-02-V2-LOCATIONS,20,D_shenzhen,6,58489.07,1668.0,False,
cn-prd-150c-02-V2-LOCATIONS,21,D_shenzhen,6,56408.443,1668.0,False,
cn-prd-150c-02-V2-LOCATIONS,22,D_shenzhen,6,57890.869,1668.0,False,
cn-prd-150c-02-V2-LOCATIONS,23,D_shenzhen,7,54632.395,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,0,D_dongguan,7,67807.701,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,1,D_dongguan,6,61688.172,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,2,D_foshan,7,94349.21,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,3,D_shenzhen,5,55786.12,1668.0,False,
cn-prd-150c-03-V2-LOCATIONS,4,D_shenzhen,6,54009.337,1668.0,False,
cn-prd-150c-03-V2-LOCATIONS,5,D_shenzhen,7,59590.85,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,6,D_shenzhen,6,52351.1,1668.0,False,
cn-prd-150c-03-V2-LOCATIONS,7,D_shenzhen,6,58500.041,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,8,D_shenzhen,6,64450.709,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,9,D_shenzhen,8,65215.097,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,10,D_shenzhen,8,63514.756,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,11,D_shenzhen,7,57033.074,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,12,D_guangzhou,8,72128.144,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,13,D_foshan,7,103021.934,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,14,D_guangzhou,6,64772.299,1668.0,False,
cn-prd-150c-03-V2-LOCATIONS,15,D_guangzhou,7,71007.49,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,16,D_guangzhou,6,72198.112,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,17,D_foshan,6,91764.384,1668.0,False,
cn-prd-150c-03-V2-LOCATIONS,18,D_dongguan,6,70191.3,1597.0,False,
cn-prd-150c-03-V2-LOCATIONS,19,D_foshan,6,99784.107,1667.0,False,
cn-prd-150c-03-V2-LOCATIONS,20,D_guangzhou,8,66196.589,1735.0,False,
cn-prd-150c-03-V2-LOCATIONS,21,D_guangzhou,6,75573.132,1667.0,False,
cn-prd-15c-01-V2-LOCATIONS,0,D_shenzhen,6,65485.75,1665.0,False,
cn-prd-15c-01-V2-LOCATIONS,2,D_shenzhen,5,62901.265,1597.0,False,
cn-prd-15c-02-V2-LOCATIONS,0,D_shenzhen,5,59479.928,1389.0,False,
cn-prd-15c-02-V2-LOCATIONS,1,D_shenzhen,5,59214.746,1528.0,False,
cn-prd-15c-03-V2-LOCATIONS,0,D_shenzhen,6,57963.017,1666.0,False,
cn-prd-15c-03-V2-LOCATIONS,1,D_shenzhen,5,59174.503,1458.0,False,
cn-prd-200c-01-V2-LOCATIONS,0,D_foshan,7,99837.142,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,1,D_guangzhou,6,76369.986,1668.0,False,
cn-prd-200c-01-V2-LOCATIONS,2,D_guangzhou,6,78273.31,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,3,D_shenzhen,5,59978.412,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,4,D_shenzhen,6,56234.679,1668.0,False,
cn-prd-200c-01-V2-LOCATIONS,5,D_shenzhen,6,52986.958,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,6,D_shenzhen,6,53801.239,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,7,D_shenzhen,5,50881.207,1668.0,False,
cn-prd-200c-01-V2-LOCATIONS,8,D_shenzhen,6,53869.816,1668.0,False,
cn-prd-200c-01-V2-LOCATIONS,9,D_dongguan,5,57016.191,1458.0,False,
cn-prd-200c-01-V2-LOCATIONS,10,D_foshan,6,94756.095,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,11,D_shenzhen,7,58934.35,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,12,D_shenzhen,6,63254.121,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,13,D_shenzhen,6,58696.596,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,14,D_foshan,6,89122.308,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,15,D_foshan,6,87218.272,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,16,D_foshan,6,88928.407,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,17,D_guangzhou,6,88376.581,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,18,D_shenzhen,7,62108.14,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,19,D_shenzhen,5,57724.874,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,20,D_shenzhen,7,55626.106,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,21,D_shenzhen,7,56146.358,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,22,D_guangzhou,6,62884.358,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,23,D_dongguan,6,72325.229,1666.0,False,
cn-prd-200c-01-V2-LOCATIONS,24,D_dongguan,5,72362.915,1598.0,False,
cn-prd-200c-01-V2-LOCATIONS,25,D_dongguan,5,63542.077,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,27,D_guangzhou,9,65249.552,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,28,D_guangzhou,5,64517.769,1668.0,False,
cn-prd-200c-01-V2-LOCATIONS,29,D_guangzhou,8,79532.365,1668.0,False,
cn-prd-200c-01-V2-LOCATIONS,30,D_guangzhou,6,69940.042,1667.0,False,
cn-prd-200c-01-V2-LOCATIONS,31,D_guangzhou,5,71424.626,1735.0,False,
cn-prd-200c-01-V2-LOCATIONS,32,D_guangzhou,7,70170.206,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,0,D_dongguan,5,63550.891,1668.0,False,
cn-prd-200c-02-V2-LOCATIONS,1,D_dongguan,6,70611.764,1666.0,False,
cn-prd-200c-02-V2-LOCATIONS,2,D_dongguan,5,70740.886,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,3,D_dongguan,5,55409.842,1459.0,False,
cn-prd-200c-02-V2-LOCATIONS,4,D_dongguan,5,73749.272,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,5,D_foshan,5,97289.419,1597.0,False,
cn-prd-200c-02-V2-LOCATIONS,6,D_foshan,7,89482.054,1666.0,False,
cn-prd-200c-02-V2-LOCATIONS,7,D_foshan,8,92487.597,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,8,D_foshan,6,89034.731,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,9,D_foshan,5,92556.483,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,10,D_guangzhou,5,65830.908,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,11,D_guangzhou,5,63111.503,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,12,D_guangzhou,6,66436.501,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,13,D_guangzhou,6,77719.6,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,14,D_guangzhou,7,68273.024,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,15,D_guangzhou,5,72635.872,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,16,D_guangzhou,7,74208.785,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,17,D_guangzhou,6,73041.184,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,18,D_guangzhou,6,73261.434,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,19,D_guangzhou,4,72724.471,1668.0,False,
cn-prd-200c-02-V2-LOCATIONS,20,D_guangzhou,7,86864.093,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,21,D_shenzhen,6,60102.619,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,22,D_shenzhen,5,65641.363,1668.0,False,
cn-prd-200c-02-V2-LOCATIONS,23,D_shenzhen,7,55275.327,1666.0,False,
cn-prd-200c-02-V2-LOCATIONS,24,D_shenzhen,6,60380.467,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,25,D_shenzhen,8,58309.46,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,26,D_shenzhen,7,60465.928,1735.0,False,
cn-prd-200c-02-V2-LOCATIONS,27,D_shenzhen,7,60406.395,1666.0,False,
cn-prd-200c-02-V2-LOCATIONS,28,D_shenzhen,6,54950.747,1667.0,False,
cn-prd-200c-02-V2-LOCATIONS,29,D_shenzhen,6,54592.383,1666.0,False,
cn-prd-200c-02-V2-LOCATIONS,30,D_shenzhen,6,56712.746,1668.0,False,
cn-prd-200c-02-V2-LOCATIONS,31,D_shenzhen,5,53620.13,1597.0,False,
cn-prd-200c-02-V2-LOCATIONS,32,D_shenzhen,5,49887.505,1528.0,False,
cn-prd-200c-03-V2-LOCATIONS,0,D_dongguan,6,65595.473,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,1,D_dongguan,6,68701.287,1735.0,False,
cn-prd-200c-03-V2-LOCATIONS,2,D_dongguan,6,64608.312,1666.0,False,
cn-prd-200c-03-V2-LOCATIONS,5,D_foshan,6,93004.589,1668.0,False,
cn-prd-200c-03-V2-LOCATIONS,6,D_foshan,5,89047.71,1668.0,False,
cn-prd-200c-03-V2-LOCATIONS,7,D_foshan,6,98591.461,1735.0,False,
cn-prd-200c-03-V2-LOCATIONS,8,D_foshan,6,88921.036,1668.0,False,
cn-prd-200c-03-V2-LOCATIONS,9,D_foshan,6,90114.266,1735.0,False,
cn-prd-200c-03-V2-LOCATIONS,10,D_guangzhou,5,59882.289,1598.0,False,
