instance_id,route_index,depot_id,label,status,reason,delta_vs_all_cv,station_charging_kwh
cn-cy-200c-02-V2-LOCATIONS,31,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,0,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,0,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,0,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,1,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,1,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,1,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,2,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,2,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,2,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,3,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,3,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,3,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,4,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,4,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,4,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,5,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,5,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,5,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,6,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,6,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,6,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,7,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,7,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,7,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,8,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,8,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,8,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,9,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,9,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,9,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,10,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,10,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,10,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,11,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,11,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,11,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,12,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,12,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,12,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,13,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,13,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,13,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,14,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,14,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,14,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,15,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,15,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,15,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,16,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,16,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,16,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,17,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,17,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,17,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,18,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,18,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,18,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,19,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,19,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,19,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,20,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,20,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,20,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,21,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,21,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,21,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,22,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,22,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,22,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,23,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,23,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,23,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,24,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,24,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,24,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,25,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,25,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,25,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,26,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,26,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,26,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,27,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,27,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,27,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,28,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,28,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,28,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,29,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,29,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,29,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,30,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,30,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,30,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,31,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,31,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,31,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,32,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,32,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-200c-03-V2-LOCATIONS,32,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,0,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,0,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,0,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,1,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,1,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,1,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,2,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,2,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,2,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-01-V2-LOCATIONS,3,D_chongqing,ev_integrated,FEASIBLE,,-72.78718168796195,0
cn-cy-20c-01-V2-LOCATIONS,3,D_chongqing,ev_low_carbon,FEASIBLE,,-67.31880660901766,0
cn-cy-20c-01-V2-LOCATIONS,3,D_chongqing,ev_immediate,FEASIBLE,,-81.80793680438728,0
cn-cy-20c-02-V2-LOCATIONS,0,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,0,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,0,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,1,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,1,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,1,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,2,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,2,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,2,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-02-V2-LOCATIONS,3,D_chongqing,ev_integrated,FEASIBLE,,-60.839365226393284,0
cn-cy-20c-02-V2-LOCATIONS,3,D_chongqing,ev_low_carbon,FEASIBLE,,-70.6062518449944,0
cn-cy-20c-02-V2-LOCATIONS,3,D_chongqing,ev_immediate,FEASIBLE,,-87.28405820860621,0
cn-cy-20c-03-V2-LOCATIONS,0,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,0,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,0,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,1,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,1,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,1,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,2,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,2,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,2,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-20c-03-V2-LOCATIONS,3,D_chongqing,ev_integrated,FEASIBLE,,-54.54039551126925,0
cn-cy-20c-03-V2-LOCATIONS,3,D_chongqing,ev_low_carbon,FEASIBLE,,-54.523952604758506,0
cn-cy-20c-03-V2-LOCATIONS,3,D_chongqing,ev_immediate,FEASIBLE,,-85.41921170434125,0
cn-cy-25c-01-V2-LOCATIONS,0,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,0,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,0,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,1,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,1,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,1,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,2,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,2,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,2,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-01-V2-LOCATIONS,3,D_chongqing,ev_integrated,FEASIBLE,,-66.12920425059497,0
cn-cy-25c-01-V2-LOCATIONS,3,D_chongqing,ev_low_carbon,FEASIBLE,,-76.02056891466395,0
cn-cy-25c-01-V2-LOCATIONS,3,D_chongqing,ev_immediate,FEASIBLE,,-92.1382434579541,0
cn-cy-25c-02-V2-LOCATIONS,0,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,0,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,0,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,1,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,1,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,1,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,2,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,2,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,2,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,3,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,3,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-02-V2-LOCATIONS,3,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,0,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,0,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,0,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,1,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,1,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,1,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,2,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,2,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,2,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-25c-03-V2-LOCATIONS,3,D_chongqing,ev_integrated,FEASIBLE,,-74.75672304200907,0
cn-cy-25c-03-V2-LOCATIONS,3,D_chongqing,ev_low_carbon,FEASIBLE,,-67.26389823679892,0
cn-cy-25c-03-V2-LOCATIONS,3,D_chongqing,ev_immediate,FEASIBLE,,-83.75274392151914,0
cn-cy-25c-03-V2-LOCATIONS,4,D_chongqing,ev_integrated,FEASIBLE,,-72.14031004677736,0
cn-cy-25c-03-V2-LOCATIONS,4,D_chongqing,ev_low_carbon,FEASIBLE,,-78.96309896184289,0
cn-cy-25c-03-V2-LOCATIONS,4,D_chongqing,ev_immediate,FEASIBLE,,-97.55224602907288,0
cn-cy-50c-01-V2-LOCATIONS,0,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,0,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,0,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,1,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,1,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,1,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,2,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,2,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,2,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,3,D_chengdu,ev_integrated,FEASIBLE,,-43.522586972837416,0
cn-cy-50c-01-V2-LOCATIONS,3,D_chengdu,ev_low_carbon,FEASIBLE,,-43.522586972837416,0
cn-cy-50c-01-V2-LOCATIONS,3,D_chengdu,ev_immediate,FEASIBLE,,-63.626402418582074,0
cn-cy-50c-01-V2-LOCATIONS,4,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,4,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,4,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,5,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,5,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,5,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,6,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,6,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,6,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,7,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,7,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,7,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-01-V2-LOCATIONS,8,D_chongqing,ev_integrated,FEASIBLE,,-86.49833095888789,0
cn-cy-50c-01-V2-LOCATIONS,8,D_chongqing,ev_low_carbon,FEASIBLE,,-78.79877195135532,0
cn-cy-50c-01-V2-LOCATIONS,8,D_chongqing,ev_immediate,FEASIBLE,,-95.49182600993572,0
cn-cy-50c-02-V2-LOCATIONS,0,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,0,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,0,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,1,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,1,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,1,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,2,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,2,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,2,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,3,D_chengdu,ev_integrated,FEASIBLE,,-42.16101635433324,0
cn-cy-50c-02-V2-LOCATIONS,3,D_chengdu,ev_low_carbon,FEASIBLE,,-42.16101635433324,0
cn-cy-50c-02-V2-LOCATIONS,3,D_chengdu,ev_immediate,FEASIBLE,,-61.27431590859669,0
cn-cy-50c-02-V2-LOCATIONS,4,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,4,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,4,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,5,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,5,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,5,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,6,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,6,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,6,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-02-V2-LOCATIONS,7,D_chongqing,ev_integrated,FEASIBLE,,-81.32008086185078,0
cn-cy-50c-02-V2-LOCATIONS,7,D_chongqing,ev_low_carbon,FEASIBLE,,-72.97347577273149,0
cn-cy-50c-02-V2-LOCATIONS,7,D_chongqing,ev_immediate,FEASIBLE,,-90.30567046043507,0
cn-cy-50c-02-V2-LOCATIONS,8,D_chongqing,ev_integrated,FEASIBLE,,-84.50381510142824,0
cn-cy-50c-02-V2-LOCATIONS,8,D_chongqing,ev_low_carbon,FEASIBLE,,-76.70890487060069,0
cn-cy-50c-02-V2-LOCATIONS,8,D_chongqing,ev_immediate,FEASIBLE,,-93.49614517430109,0
cn-cy-50c-03-V2-LOCATIONS,0,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,0,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,0,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,1,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,1,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,1,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,2,D_chengdu,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,2,D_chengdu,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,2,D_chengdu,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,3,D_chengdu,ev_integrated,FEASIBLE,,-41.29143918656018,0
cn-cy-50c-03-V2-LOCATIONS,3,D_chengdu,ev_low_carbon,FEASIBLE,,-41.29143918656018,0
cn-cy-50c-03-V2-LOCATIONS,3,D_chengdu,ev_immediate,FEASIBLE,,-61.406737529129714,0
cn-cy-50c-03-V2-LOCATIONS,4,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,4,D_chongqing,ev_low_carbon,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,4,D_chongqing,ev_immediate,INFEASIBLE,CAPACITY,,
cn-cy-50c-03-V2-LOCATIONS,5,D_chongqing,ev_integrated,INFEASIBLE,CAPACITY,,
