instance_id,seed,depot_id,base_all_cv_routes_Rd,num_cv,num_ev,total_fleet_cap,routes_used,cv_used,ev_used,cv_idle,ev_idle,total_idle,required_ev_by_completer
cn-prd-150c-01-V2-LOCATIONS,5,D_dongguan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-01-V2-LOCATIONS,5,D_foshan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-01-V2-LOCATIONS,5,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-01-V2-LOCATIONS,5,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-150c-02-V2-LOCATIONS,1,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-02-V2-LOCATIONS,1,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-02-V2-LOCATIONS,1,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,1,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,2,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-02-V2-LOCATIONS,2,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-02-V2-LOCATIONS,2,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,2,D_shenzhen,10,10,3,13,10,8,2,2,1,3,0
cn-prd-150c-02-V2-LOCATIONS,3,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-02-V2-LOCATIONS,3,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-02-V2-LOCATIONS,3,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,3,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,4,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-02-V2-LOCATIONS,4,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-02-V2-LOCATIONS,4,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,4,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,5,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-02-V2-LOCATIONS,5,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-02-V2-LOCATIONS,5,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-02-V2-LOCATIONS,5,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-03-V2-LOCATIONS,1,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,1,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-03-V2-LOCATIONS,1,D_guangzhou,8,8,2,10,7,6,1,2,1,3,0
cn-prd-150c-03-V2-LOCATIONS,1,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-03-V2-LOCATIONS,2,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,2,D_foshan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,2,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,2,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-03-V2-LOCATIONS,3,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,3,D_foshan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-03-V2-LOCATIONS,3,D_guangzhou,8,8,2,10,7,7,0,1,2,3,0
cn-prd-150c-03-V2-LOCATIONS,3,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-03-V2-LOCATIONS,4,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,4,D_foshan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-03-V2-LOCATIONS,4,D_guangzhou,8,8,2,10,7,7,0,1,2,3,0
cn-prd-150c-03-V2-LOCATIONS,4,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-150c-03-V2-LOCATIONS,5,D_dongguan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,5,D_foshan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,5,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-150c-03-V2-LOCATIONS,5,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-15c-01-V2-LOCATIONS,1,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-01-V2-LOCATIONS,2,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-01-V2-LOCATIONS,3,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-01-V2-LOCATIONS,4,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-01-V2-LOCATIONS,5,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-02-V2-LOCATIONS,1,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-02-V2-LOCATIONS,2,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-02-V2-LOCATIONS,3,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-02-V2-LOCATIONS,4,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-02-V2-LOCATIONS,5,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-03-V2-LOCATIONS,1,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-03-V2-LOCATIONS,2,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-03-V2-LOCATIONS,3,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-03-V2-LOCATIONS,4,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-15c-03-V2-LOCATIONS,5,D_shenzhen,3,3,1,4,3,2,1,1,0,1,0
cn-prd-200c-01-V2-LOCATIONS,1,D_dongguan,5,5,2,7,5,4,1,1,1,2,0
cn-prd-200c-01-V2-LOCATIONS,1,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-01-V2-LOCATIONS,1,D_guangzhou,11,11,3,14,10,10,0,1,3,4,0
cn-prd-200c-01-V2-LOCATIONS,1,D_shenzhen,14,14,4,18,13,13,0,1,4,5,0
cn-prd-200c-01-V2-LOCATIONS,2,D_dongguan,5,5,2,7,5,4,1,1,1,2,0
cn-prd-200c-01-V2-LOCATIONS,2,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-01-V2-LOCATIONS,2,D_guangzhou,11,11,3,14,10,10,0,1,3,4,0
cn-prd-200c-01-V2-LOCATIONS,2,D_shenzhen,14,14,4,18,13,13,0,1,4,5,0
cn-prd-200c-01-V2-LOCATIONS,3,D_dongguan,5,5,2,7,5,4,1,1,1,2,0
cn-prd-200c-01-V2-LOCATIONS,3,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-01-V2-LOCATIONS,3,D_guangzhou,11,11,3,14,10,10,0,1,3,4,0
cn-prd-200c-01-V2-LOCATIONS,3,D_shenzhen,14,14,4,18,13,13,0,1,4,5,0
cn-prd-200c-01-V2-LOCATIONS,4,D_dongguan,5,5,2,7,5,4,1,1,1,2,0
cn-prd-200c-01-V2-LOCATIONS,4,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-01-V2-LOCATIONS,4,D_guangzhou,11,11,3,14,10,10,0,1,3,4,0
cn-prd-200c-01-V2-LOCATIONS,4,D_shenzhen,14,14,4,18,13,13,0,1,4,5,0
cn-prd-200c-01-V2-LOCATIONS,5,D_dongguan,5,5,2,7,5,4,1,1,1,2,0
cn-prd-200c-01-V2-LOCATIONS,5,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-01-V2-LOCATIONS,5,D_guangzhou,11,11,3,14,10,10,0,1,3,4,0
cn-prd-200c-01-V2-LOCATIONS,5,D_shenzhen,14,14,4,18,13,13,0,1,4,5,0
cn-prd-200c-02-V2-LOCATIONS,1,D_dongguan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,1,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,1,D_guangzhou,12,12,3,15,11,11,0,1,3,4,0
cn-prd-200c-02-V2-LOCATIONS,1,D_shenzhen,14,14,4,18,13,12,1,2,3,5,0
cn-prd-200c-02-V2-LOCATIONS,2,D_dongguan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,2,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,2,D_guangzhou,12,12,3,15,11,11,0,1,3,4,0
cn-prd-200c-02-V2-LOCATIONS,2,D_shenzhen,14,14,4,18,13,12,1,2,3,5,0
cn-prd-200c-02-V2-LOCATIONS,3,D_dongguan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,3,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,3,D_guangzhou,12,12,3,15,11,11,0,1,3,4,0
cn-prd-200c-02-V2-LOCATIONS,3,D_shenzhen,14,14,4,18,13,12,1,2,3,5,0
cn-prd-200c-02-V2-LOCATIONS,4,D_dongguan,5,5,2,7,4,4,0,1,2,3,0
cn-prd-200c-02-V2-LOCATIONS,4,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,4,D_guangzhou,12,12,3,15,12,12,0,0,3,3,0
cn-prd-200c-02-V2-LOCATIONS,4,D_shenzhen,14,14,4,18,13,12,1,2,3,5,0
cn-prd-200c-02-V2-LOCATIONS,5,D_dongguan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,5,D_foshan,5,5,2,7,5,5,0,0,2,2,0
cn-prd-200c-02-V2-LOCATIONS,5,D_guangzhou,12,12,3,15,11,11,0,1,3,4,0
cn-prd-200c-02-V2-LOCATIONS,5,D_shenzhen,14,14,4,18,13,12,1,2,3,5,0
cn-prd-200c-03-V2-LOCATIONS,1,D_dongguan,5,5,2,7,5,3,2,2,0,2,0
cn-prd-200c-03-V2-LOCATIONS,1,D_foshan,6,6,2,8,5,5,0,1,2,3,0
cn-prd-200c-03-V2-LOCATIONS,1,D_guangzhou,12,12,3,15,12,11,1,1,2,3,0
cn-prd-200c-03-V2-LOCATIONS,1,D_shenzhen,13,13,4,17,13,13,0,0,4,4,0
cn-prd-200c-03-V2-LOCATIONS,2,D_dongguan,5,5,2,7,4,4,0,1,2,3,0
cn-prd-200c-03-V2-LOCATIONS,2,D_foshan,6,6,2,8,6,6,0,0,2,2,0
cn-prd-200c-03-V2-LOCATIONS,2,D_guangzhou,12,12,3,15,11,10,1,2,2,4,0
cn-prd-200c-03-V2-LOCATIONS,2,D_shenzhen,13,13,4,17,13,13,0,0,4,4,0
cn-prd-200c-03-V2-LOCATIONS,3,D_dongguan,5,5,2,7,4,4,0,1,2,3,0
cn-prd-200c-03-V2-LOCATIONS,3,D_foshan,6,6,2,8,6,6,0,0,2,2,0
cn-prd-200c-03-V2-LOCATIONS,3,D_guangzhou,12,12,3,15,11,10,1,2,2,4,0
cn-prd-200c-03-V2-LOCATIONS,3,D_shenzhen,13,13,4,17,13,12,1,1,3,4,0
cn-prd-200c-03-V2-LOCATIONS,4,D_dongguan,5,5,2,7,5,3,2,2,0,2,0
cn-prd-200c-03-V2-LOCATIONS,4,D_foshan,6,6,2,8,5,5,0,1,2,3,0
cn-prd-200c-03-V2-LOCATIONS,4,D_guangzhou,12,12,3,15,12,11,1,1,2,3,0
cn-prd-200c-03-V2-LOCATIONS,4,D_shenzhen,13,13,4,17,13,12,1,1,3,4,0
cn-prd-200c-03-V2-LOCATIONS,5,D_dongguan,5,5,2,7,5,3,2,2,0,2,0
cn-prd-200c-03-V2-LOCATIONS,5,D_foshan,6,6,2,8,6,6,0,0,2,2,0
cn-prd-200c-03-V2-LOCATIONS,5,D_guangzhou,12,12,3,15,11,10,1,2,2,4,0
cn-prd-200c-03-V2-LOCATIONS,5,D_shenzhen,13,13,4,17,13,12,1,1,3,4,0
cn-prd-20c-01-V2-LOCATIONS,1,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-01-V2-LOCATIONS,2,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-01-V2-LOCATIONS,3,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-01-V2-LOCATIONS,4,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-01-V2-LOCATIONS,5,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-02-V2-LOCATIONS,1,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-02-V2-LOCATIONS,2,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-02-V2-LOCATIONS,3,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-02-V2-LOCATIONS,4,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-02-V2-LOCATIONS,5,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-03-V2-LOCATIONS,1,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-03-V2-LOCATIONS,2,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-03-V2-LOCATIONS,3,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-03-V2-LOCATIONS,4,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-20c-03-V2-LOCATIONS,5,D_shenzhen,4,4,1,5,4,3,1,1,0,1,0
cn-prd-25c-01-V2-LOCATIONS,1,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-01-V2-LOCATIONS,2,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-01-V2-LOCATIONS,3,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-01-V2-LOCATIONS,4,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-01-V2-LOCATIONS,5,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-02-V2-LOCATIONS,1,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-25c-02-V2-LOCATIONS,2,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-25c-02-V2-LOCATIONS,3,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-25c-02-V2-LOCATIONS,4,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-25c-02-V2-LOCATIONS,5,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-25c-03-V2-LOCATIONS,1,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-03-V2-LOCATIONS,2,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-03-V2-LOCATIONS,3,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-03-V2-LOCATIONS,4,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-25c-03-V2-LOCATIONS,5,D_shenzhen,5,5,2,7,4,4,0,1,2,3,0
cn-prd-50c-01-V2-LOCATIONS,1,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-01-V2-LOCATIONS,1,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-50c-01-V2-LOCATIONS,2,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-01-V2-LOCATIONS,2,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-50c-01-V2-LOCATIONS,3,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-01-V2-LOCATIONS,3,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-50c-01-V2-LOCATIONS,4,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-01-V2-LOCATIONS,4,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-50c-01-V2-LOCATIONS,5,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-01-V2-LOCATIONS,5,D_shenzhen,5,5,2,7,5,3,2,2,0,2,0
cn-prd-50c-02-V2-LOCATIONS,1,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-02-V2-LOCATIONS,1,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-02-V2-LOCATIONS,2,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-02-V2-LOCATIONS,2,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-02-V2-LOCATIONS,3,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-02-V2-LOCATIONS,3,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-02-V2-LOCATIONS,4,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-02-V2-LOCATIONS,4,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-02-V2-LOCATIONS,5,D_guangzhou,4,4,1,5,4,3,1,1,0,1,0
cn-prd-50c-02-V2-LOCATIONS,5,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-03-V2-LOCATIONS,1,D_guangzhou,4,4,1,5,4,4,0,0,1,1,0
cn-prd-50c-03-V2-LOCATIONS,1,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-03-V2-LOCATIONS,2,D_guangzhou,4,4,1,5,4,4,0,0,1,1,0
cn-prd-50c-03-V2-LOCATIONS,2,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-03-V2-LOCATIONS,3,D_guangzhou,4,4,1,5,4,4,0,0,1,1,0
cn-prd-50c-03-V2-LOCATIONS,3,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-03-V2-LOCATIONS,4,D_guangzhou,4,4,1,5,4,4,0,0,1,1,0
cn-prd-50c-03-V2-LOCATIONS,4,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-50c-03-V2-LOCATIONS,5,D_guangzhou,4,4,1,5,4,4,0,0,1,1,0
cn-prd-50c-03-V2-LOCATIONS,5,D_shenzhen,5,5,2,7,5,4,1,1,1,2,0
cn-prd-75c-01-V2-LOCATIONS,1,D_guangzhou,5,5,2,7,5,5,0,0,2,2,0
cn-prd-75c-01-V2-LOCATIONS,1,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-01-V2-LOCATIONS,2,D_guangzhou,5,5,2,7,5,5,0,0,2,2,0
cn-prd-75c-01-V2-LOCATIONS,2,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-01-V2-LOCATIONS,3,D_guangzhou,5,5,2,7,5,5,0,0,2,2,0
cn-prd-75c-01-V2-LOCATIONS,3,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-01-V2-LOCATIONS,4,D_guangzhou,5,5,2,7,5,5,0,0,2,2,0
cn-prd-75c-01-V2-LOCATIONS,4,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-01-V2-LOCATIONS,5,D_guangzhou,5,5,2,7,5,5,0,0,2,2,0
cn-prd-75c-01-V2-LOCATIONS,5,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-02-V2-LOCATIONS,1,D_guangzhou,6,6,2,8,6,5,1,1,1,2,0
cn-prd-75c-02-V2-LOCATIONS,1,D_shenzhen,7,7,2,9,7,7,0,0,2,2,0
cn-prd-75c-02-V2-LOCATIONS,2,D_guangzhou,6,6,2,8,6,5,1,1,1,2,0
cn-prd-75c-02-V2-LOCATIONS,2,D_shenzhen,7,7,2,9,7,7,0,0,2,2,0
cn-prd-75c-02-V2-LOCATIONS,3,D_guangzhou,6,6,2,8,6,5,1,1,1,2,0
cn-prd-75c-02-V2-LOCATIONS,3,D_shenzhen,7,7,2,9,7,7,0,0,2,2,0
cn-prd-75c-02-V2-LOCATIONS,4,D_guangzhou,6,6,2,8,6,5,1,1,1,2,0
cn-prd-75c-02-V2-LOCATIONS,4,D_shenzhen,7,7,2,9,7,7,0,0,2,2,0
cn-prd-75c-02-V2-LOCATIONS,5,D_guangzhou,6,6,2,8,6,5,1,1,1,2,0
cn-prd-75c-02-V2-LOCATIONS,5,D_shenzhen,7,7,2,9,7,7,0,0,2,2,0
cn-prd-75c-03-V2-LOCATIONS,1,D_guangzhou,6,6,2,8,6,6,0,0,2,2,0
cn-prd-75c-03-V2-LOCATIONS,1,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-03-V2-LOCATIONS,2,D_guangzhou,6,6,2,8,6,6,0,0,2,2,0
cn-prd-75c-03-V2-LOCATIONS,2,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-03-V2-LOCATIONS,3,D_guangzhou,6,6,2,8,6,6,0,0,2,2,0
cn-prd-75c-03-V2-LOCATIONS,3,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-03-V2-LOCATIONS,4,D_guangzhou,6,6,2,8,6,6,0,0,2,2,0
cn-prd-75c-03-V2-LOCATIONS,4,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
cn-prd-75c-03-V2-LOCATIONS,5,D_guangzhou,6,6,2,8,6,6,0,0,2,2,0
cn-prd-75c-03-V2-LOCATIONS,5,D_shenzhen,8,8,2,10,8,7,1,1,1,2,0
