completed_episodes,elapsed_seconds,num_actors,busy_time_seconds_sum,busy_ratio,idle_ratio,episodes_per_hour,block_steps_per_hour,worker_failure_count
417,784.4220000000205,6,3162.4740000006277,0.6719329646543453,0.32806703534565473,1913.7658046306208,7655.063218522483,0
418,787.1870000001509,6,3187.2860000007786,0.6748261001939326,0.32517389980606737,1911.6169347305172,7646.467738922069,0
419,787.2339999999385,6,3192.0360000007786,0.6757914419348902,0.32420855806510984,1916.075779247489,7664.303116989956,0
420,787.8279999999795,6,3195.427000000607,0.6759992874926782,0.32400071250732176,1919.2006377026958,7676.802550810783,0
421,792.5620000001509,6,3200.802000000607,0.673091821207678,0.32690817879232204,1912.2794178874478,7649.117671549791,0
422,792.5779999999795,6,3205.5360000005458,0.6740737189274807,0.3259262810725193,1916.7829538544336,7667.131815417734,0
423,793.2970000000205,6,3233.318000000436,0.6792995981749484,0.32070040182505155,1919.5837120270978,7678.334848108391,0
424,794.6720000000205,6,3247.9280000003055,0.6811883812860782,0.31881161871392183,1920.7924779027833,7683.169911611133,0
425,795.780999999959,6,3251.099000000395,0.6809032049438565,0.3190967950561435,1922.639520169593,7690.558080678372,0
426,796.8589999999385,6,3255.380000000354,0.6808774618011896,0.3191225381988104,1924.556289130346,7698.225156521384,0
427,798.780999999959,6,3275.8330000003334,0.6835067016701076,0.31649329832989237,1924.4323537992002,7697.729415196801,0
428,798.7970000000205,6,3277.7710000004154,0.6838973690020391,0.3161026309979609,1928.9005842535219,7715.602337014087,0
429,800.4529999999795,6,3282.427000000607,0.6834519536647147,0.3165480463352853,1929.4074730184527,7717.629892073811,0
430,822.4220000000205,6,3291.8340000004973,0.6671015609991819,0.33289843900081806,1882.2453679497405,7528.981471798962,0
431,822.4220000000205,6,3301.194000000367,0.6689983974164693,0.33100160258353073,1886.622682758926,7546.490731035704,0
432,822.4220000000205,6,3328.663000000408,0.6745650854022884,0.32543491459771157,1890.9999975681114,7563.999990272446,0
433,822.4220000000205,6,3333.10100000049,0.6754644614728219,0.3245355385271781,1895.3773123772967,7581.509249509187,0
434,822.4370000001509,6,3340.0230000005104,0.6768548837175162,0.32314511628248377,1899.7199785512,7598.8799142048,0
435,822.4370000001509,6,3344.1790000004694,0.6776970961503953,0.3223029038496047,1904.0972135248205,7616.388854099282,0
436,825.5150000001304,6,3347.2720000005793,0.6757947059310553,0.3242052940689447,1901.3585458771217,7605.434183508487,0
437,826.0620000001509,6,3350.9120000007097,0.6760816177639809,0.3239183822360191,1904.4575346641204,7617.830138656482,0
438,827.0779999999795,6,3355.5680000006687,0.6761893477198748,0.3238106522801252,1906.470731901996,7625.882927607984,0
439,827.594000000041,6,3357.6310000007506,0.6761832089971218,0.3238167910028782,1909.6320176317395,7638.528070526958,0
440,827.75,6,3362.9280000005383,0.6771223195410325,0.3228776804589675,1913.6212624584718,7654.485049833887,0
441,830.3279999999795,6,3367.1780000005383,0.675873068634849,0.324126931365151,1912.0154926728223,7648.061970691289,0
442,831.094000000041,6,3370.506000000518,0.6759175255747949,0.3240824744252051,1914.584872469205,7658.33948987682,0
443,835.0779999999795,6,3375.256000000518,0.6736408654841425,0.3263591345158575,1909.7617228570734,7639.046891428294,0
444,835.125,6,3387.944000000367,0.676135109514617,0.32386489048538303,1913.9649753030983,7655.859901212393,0
445,835.780999999959,6,3392.631000000285,0.6765390694453155,0.3234609305546845,1916.7700629711355,7667.080251884542,0
446,837.6720000000205,6,3407.8660000001546,0.6780430367335646,0.3219569632664354,1916.7406813167454,7666.962725266982,0
447,839.8120000001509,6,3412.538000000175,0.6772424463252018,0.3227575536747982,1916.143136796939,7664.572547187756,0
448,840.8900000001304,6,3415.7410000001546,0.677009081647545,0.32299091835245497,1917.9678673783133,7671.871469513253,0
449,841.75,6,3429.882000000216,0.6791173151173578,0.32088268488264216,1920.2851202851202,7681.140481140481,0
450,841.780999999959,6,3436.5850000001956,0.6804194519319481,0.3195805480680519,1924.4910493347782,7697.964197339113,0
451,842.2339999999385,6,3451.726000000257,0.6830496829464869,0.31695031705351306,1927.7302982307988,7710.921192923195,0
452,844.0,6,3455.914000000106,0.6824474723538915,0.31755252764610853,1927.9620853080569,7711.8483412322275,0
453,844.6870000001509,6,3464.8040000002366,0.6836465262674454,0.3163534737325546,1930.655970791203,7722.623883164812,0
454,845.25,6,3468.2730000002775,0.683875184856606,0.31612481514339397,1933.6291038154393,7734.516415261757,0
455,846.1720000000205,6,3472.2110000003595,0.683905675599499,0.316094324400501,1935.7766506099945,7743.106602439978,0
456,848.7029999999795,6,3474.727000000188,0.6823602210275114,0.31763977897248863,1934.2455487962686,7736.9821951850745,0
457,851.905999999959,6,3482.633000000147,0.6813414077766629,0.31865859222333714,1931.198982047408,7724.795928189632,0
458,852.5,6,3486.4300000001676,0.6816089931574131,0.3183910068425869,1934.0762463343108,7736.304985337243,0
459,853.625,6,3498.3050000001676,0.6830292380534324,0.3169707619465676,1935.7446185385854,7742.978474154342,0
460,855.3900000001304,6,3501.789000000339,0.6822987175440063,0.3177012824559937,1935.9590362287934,7743.8361449151735,0
461,856.1089999999385,6,3516.9920000003185,0.6846854002626167,0.3153145997373833,1938.538200159231,7754.152800636924,0
462,859.875,6,3520.75800000038,0.6824166303242487,0.3175833696757513,1934.2346271260358,7736.938508504143,0
463,860.719000000041,6,3526.071000000462,0.682776260312656,0.31722373968734396,1936.5205136634845,7746.082054653938,0
464,860.8279999999795,6,3534.3990000004414,0.6843022067127087,0.3156977932872913,1940.4573271315985,7761.829308526394,0
465,861.7970000000205,6,3536.3060000003316,0.6839015839384154,0.3160984160615846,1942.4528050108786,7769.811220043514,0
466,861.9529999999795,6,3553.57200000016,0.6871163508915692,0.3128836491084308,1946.2778132914902,7785.111253165961,0
467,883.844000000041,6,3555.29000000027,0.6704218542337232,0.32957814576627675,1902.1456275088387,7608.582510035355,0
468,883.844000000041,6,3576.228000000119,0.6743701377166018,0.3256298622833982,1906.2187444842323,7624.874977936929,0
469,883.8589999999385,6,3587.3060000003316,0.6764476385186213,0.32355236148137867,1910.259441834181,7641.037767336724,0
470,883.8589999999385,6,3612.103000000352,0.6811235351642821,0.31887646483571785,1914.3324896845738,7657.329958738295,0
471,883.875,6,3617.384000000311,0.6821070098525076,0.3178929901474924,1918.3708103521426,7673.48324140857,0
472,883.875,6,3622.1490000002086,0.6830055154858263,0.31699448451417367,1922.443784471786,7689.775137887144,0
473,886.344000000041,6,3624.6180000002496,0.6815672018990524,0.3184327981009476,1921.1502531747508,7684.601012699003,0
474,888.0620000001509,6,3628.821000000462,0.6810374726088654,0.3189625273911346,1921.4874637127928,7685.949854851171,0
475,888.2339999999385,6,3633.1800000004005,0.6817235097959644,0.3182764902040356,1925.1683677951062,7700.673471180425,0
476,888.780999999959,6,3638.071000000229,0.682221117088161,0.317778882911839,1928.034015128675,7712.1360605147,0
477,891.0620000001509,6,3640.8990000004414,0.6810036787563276,0.3189963212436724,1927.1386278392629,7708.5545113570515,0
478,893.125,6,3650.165000000503,0.6811597853978079,0.31884021460219214,1926.7179846046186,7706.871938418474,0
479,893.2339999999385,6,3654.6180000004824,0.6819075404654573,0.3180924595345427,1930.5131690017606,7722.0526760070425,0
480,893.625,6,3657.165000000503,0.6820842075815737,0.31791579241842627,1933.6970205623163,7734.788082249265,0
481,894.530999999959,6,3665.352000000421,0.6829187585450903,0.3170812414549097,1935.7629864141984,7743.051945656794,0
482,895.4839999999385,6,3676.977000000421,0.6843556110439855,0.31564438895601454,1937.7230637287983,7750.892254915193,0
483,897.655999999959,6,3680.0860000003595,0.6832769643011962,0.3167230356988038,1937.0449258959773,7748.179703583909,0
484,897.6870000001509,6,3684.1180000002496,0.6840019591089156,0.3159980408910844,1940.988340033561,7763.953360134244,0
485,898.3120000001509,6,3689.1800000004005,0.684465234053755,0.31553476594624497,1943.6454149557244,7774.581659822898,0
486,898.4529999999795,6,3699.5550000004005,0.6862824210059745,0.3137175789940255,1947.3472735914288,7789.389094365715,0
487,900.9220000000205,6,3704.977000000421,0.6854046928221564,0.31459530717784356,1946.0064245294932,7784.025698117973,0
488,902.2029999999795,6,3708.727000000421,0.6851242643471046,0.3148757356528954,1947.2336048539407,7788.934419415763,0
489,904.469000000041,6,3714.8680000004824,0.6845394000974262,0.3154605999025738,1946.3353636221034,7785.341454488414,0
490,906.5,6,3723.6810000003316,0.6846260341975238,0.31537396580247623,1945.945945945946,7783.783783783784,0
491,907.5470000000205,6,3733.5560000003316,0.6856497055616674,0.3143502944383326,1947.667724095788,7790.670896383152,0
492,907.75,6,3740.3680000002496,0.6867470852841733,0.3132529147158267,1951.1980170751858,7804.792068300743,0
493,910.3120000001509,6,3744.1800000004005,0.6855122199860744,0.31448778001392563,1949.6612150556136,7798.644860222455,0
494,910.375,6,3761.41500000027,0.6886200741453192,0.3113799258546808,1953.4807084992449,7813.9228339969795,0
495,912.4370000001509,6,3766.102000000421,0.687920006166599,0.312079993833401,1953.0115503861696,7812.046201544678,0
496,913.0470000000205,6,3771.5860000003595,0.6884614556169754,0.31153854438302464,1955.6495996372146,7822.598398548858,0
497,915.4370000001509,6,3774.571000000229,0.6872074939800349,0.3127925060199651,1954.4763866871288,7817.905546748515,0
498,915.75,6,3785.852000000188,0.6890257530257873,0.3109742469742127,1957.7395577395578,7830.958230958231,0
499,918.094000000041,6,3801.7110000001267,0.690145562436954,0.309854437563046,1956.6623896898573,7826.649558759429,0
500,918.530999999959,6,3807.195000000065,0.6908122861395415,0.3091877138604585,1959.6507902292685,7838.603160917074,0
501,918.5779999999795,6,3815.460999999894,0.69227672191873,0.30772327808127,1963.469623701025,7853.8784948041,0
502,919.2970000000205,6,3819.3209999997634,0.6924350889864173,0.30756491101358274,1965.8499918959376,7863.39996758375,0
503,920.5470000000205,6,3821.3209999997634,0.6918569430276561,0.3081430569723439,1967.091305495493,7868.365221981972,0
504,921.8279999999795,6,3824.554999999702,0.6914802255228718,0.3085197744771282,1968.2630599201157,7873.052239680463,0
505,944.8279999999795,6,3830.054999999702,0.6756176785615627,0.32438232143843726,1924.1597412439507,7696.638964975803,0
506,944.8279999999795,6,3838.242999999551,0.6770620331601156,0.3229379668398844,1927.9699585533447,7711.879834213379,0
507,944.844000000041,6,3850.1339999993797,0.6791480921716906,0.3208519078283094,1931.7474630731854,7726.9898522927415,0
508,944.844000000041,6,3859.320999999298,0.6807686418779415,0.3192313581220585,1935.5576158603121,7742.2304634412485,0
509,944.844000000041,6,3877.914999999106,0.6840485484021591,0.3159514515978409,1939.3677686474387,7757.471074589755,0
510,944.8589999999385,6,3882.226999999024,0.6847982961830419,0.3152017038169581,1943.1470727379635,7772.588290951854,0
511,948.280999999959,6,3885.632999998983,0.6829257361476804,0.3170742638523196,1939.9313072813643,7759.725229125457,0
512,948.8120000001509,6,3889.600999999093,0.6832405506391983,0.3167594493608017,1942.6398485682168,7770.559394272867,0
513,949.0779999999795,6,3893.8349999990314,0.6837925860675862,0.3162074139324138,1945.8885360318538,7783.554144127415,0
514,949.844000000041,6,3898.850999999093,0.6841212872848813,0.3158787127151187,1948.1093737497106,7792.437494998842,0
515,950.844000000041,6,3901.3979999991134,0.6838482442964611,0.31615175570353893,1949.8466625439296,7799.386650175718,0
516,953.0779999999795,6,3905.6479999991134,0.682988520701558,0.317011479298442,1949.053487752356,7796.213951009424,0
517,953.1720000000205,6,3907.9599999990314,0.6833254298977427,0.3166745701022573,1952.6381387619024,7810.5525550476095,0
518,954.5620000001509,6,3917.6629999992438,0.6840245403997898,0.31597545960021023,1953.5661381866294,7814.264552746517,0
519,956.0,6,3920.5849999992643,0.6835050557878773,0.31649494421212265,1954.3933054393306,7817.573221757322,0
520,957.2970000000205,6,3933.022999999346,0.6847444767226998,0.3152555232773002,1955.5059715009656,7822.023886003863,0
521,957.6720000000205,6,3937.522999999346,0.6852594973364684,0.3147405026635316,1958.4993609502626,7833.99744380105,0
522,960.5150000001304,6,3948.959999999497,0.6852157436373475,0.3147842563626525,1956.450445854302,7825.801783417208,0
523,961.9529999999795,6,3953.615999999456,0.68499812360887,0.31500187639113,1957.2681825411846,7829.0727301647385,0
524,962.6720000000205,6,3966.428999999538,0.6867048174247397,0.31329518257526034,1959.5459304934182,7838.183721973673,0
525,963.0150000001304,6,3971.7569999995176,0.6873823356851451,0.31261766431485494,1962.5862525503176,7850.34501020127,0
526,963.2339999999385,6,3980.4129999994766,0.6887237853591357,0.3112762146408643,1965.8774503392954,7863.5098013571815,0
527,965.4220000000205,6,3985.303999999538,0.6880072479529596,0.31199275204704036,1965.1509909655672,7860.603963862269,0
528,967.7029999999795,6,3989.9759999995586,0.6871901812848988,0.31280981871510116,1964.2390278835967,7856.956111534387,0
529,967.8900000001304,6,3994.615999999689,0.6878564024147288,0.3121435975852712,1967.5789604187908,7870.315841675163,0
530,967.905999999959,6,4000.552999999607,0.6888673418010592,0.31113265819894076,1971.2658047373204,7885.063218949282,0
531,970.594000000041,6,4005.709999999497,0.6878451065360195,0.3121548934639805,1969.5155749983198,7878.062299993279,0
532,972.030999999959,6,4009.8189999994356,0.6875327707311811,0.31246722926881887,1970.307531344248,7881.230125376992,0
533,973.780999999959,6,4013.0059999993537,0.6868426610636824,0.3131573389363176,1970.4635847280658,7881.854338912263,0
534,973.8900000001304,6,4019.0059999993537,0.68779259806871,0.31220740193129004,1973.9395619625857,7895.758247850343,0
535,974.030999999959,6,4021.0059999993537,0.6880352541824513,0.31196474581754874,1977.3497968751312,7909.399187500525,0
536,975.4220000000205,6,4028.7249999993946,0.6883729982167223,0.31162700178327774,1978.2207085753237,7912.882834301295,0
537,975.594000000041,6,4048.302999999374,0.691596265112879,0.30840373488712103,1981.5620022262526,7926.2480089050105,0
538,977.469000000041,6,4063.0849999992643,0.6927900867783862,0.30720991322161384,1981.4439127991975,7925.77565119679,0
539,978.1089999999385,6,4067.1469999991823,0.6930289296318096,0.3069710703681904,1983.8279782724849,7935.3119130899395,0
540,979.155999999959,6,4070.8659999989904,0.6929209101170056,0.30707908988299437,1985.3833301333816,7941.533320533526,0
541,981.5620000001509,6,4078.631999999052,0.6925410722906322,0.3074589277093678,1984.184391816004,7936.737567264016,0
542,981.8589999999385,6,4082.3659999989904,0.6929654189992734,0.30703458100072656,1987.2507152250191,7949.0028609000765,0
543,982.0620000001509,6,4085.2719999991823,0.6933153575501606,0.3066846424498394,1990.5056910864078,7962.022764345631,0
544,982.3120000001509,6,4091.989999999292,0.6942787356085547,0.3057212643914453,1993.6639275502073,7974.655710200829,0
545,1003.875,6,4093.958999999333,0.6796926908229499,0.3203073091770501,1954.4265969368696,7817.706387747478,0
546,1003.875,6,4104.489999999525,0.6814410824720085,0.3185589175279915,1958.0127007844603,7832.050803137841,0
547,1003.8900000001304,6,4107.396999999415,0.68191352306177,0.31808647693823,1961.5694946654955,7846.277978661982,0
548,1003.8900000001304,6,4118.865999999456,0.6838176161397034,0.3161823838602966,1965.1555449299663,7860.622179719865,0
549,1003.8900000001304,6,4130.537999999244,0.685755411449247,0.314244588550753,1968.741595194437,7874.966380777748,0
550,1003.8900000001304,6,4137.787999999244,0.6869590625796828,0.31304093742031724,1972.3276454589077,7889.310581835631,0
551,1006.4370000001509,6,4140.349999999395,0.685644837514051,0.31435516248594897,1970.9132315283546,7883.652926113418,0
552,1006.6089999999385,6,4143.052999999374,0.6859752230839097,0.3140247769160903,1974.1528239863953,7896.611295945581,0
553,1006.969000000041,6,4146.115999999456,0.6862369480423077,0.3137630519576923,1977.0221327567374,7908.08853102695,0
554,1007.1089999999385,6,4149.334999999264,0.6866742659764266,0.31332573402357344,1980.321891672224,7921.287566688896,0
555,1007.530999999959,6,4152.975999999093,0.6869889528625359,0.3130110471374641,1983.0655334675373,7932.262133870149,0
556,1009.8120000001509,6,4156.162999999244,0.6859631627799073,0.3140368372200927,1982.1511330819014,7928.604532327606,0
557,1010.0779999999795,6,4158.677999999374,0.6861975015789966,0.3138024984210034,1985.1932227016534,7940.772890806614,0
558,1011.0470000000205,6,4163.271999999182,0.6862971421373253,0.3137028578626747,1986.8512541948685,7947.405016779474,0
559,1011.625,6,4167.927999999141,0.6866721034637574,0.3133278965362426,1989.2746818237983,7957.098727295193,0
560,1013.030999999959,6,4171.1469999989495,0.6862486603731965,0.31375133962680346,1990.067431302775,7960.2697252111,0
561,1014.0150000001304,6,4175.0839999991,0.6862298223725427,0.3137701776274573,1991.6865135128576,7966.74605405143,0
562,1016.2339999999385,6,4178.28699999908,0.6852567092486135,0.3147432907513865,1990.8800532162104,7963.520212864842,0
563,1017.6400000001304,6,4181.91199999908,0.6849036332426897,0.31509636675731034,1991.6669942216702,7966.667976886681,0
564,1019.0150000001304,6,4193.80199999921,0.6859241522448433,0.31407584775515673,1992.5123771482658,7970.049508593063,0
565,1019.3900000001304,6,4209.30199999921,0.6882060186318406,0.3117939813681594,1995.3109212369552,7981.243684947821,0
566,1021.1089999999385,6,4214.160999999149,0.6878405406930769,0.3121594593069231,1995.4774661668075,7981.90986466723,0
567,1022.8120000001509,6,4217.566999999341,0.6872502799469695,0.3127497200530305,1995.674669440424,7982.698677761696,0
568,1023.280999999959,6,4229.800999999279,0.688927902827514,0.31107209717248596,1998.2780878371452,7993.112351348581,0
569,1024.094000000041,6,4242.26999999932,0.6904102553084565,0.30958974469154354,2000.2070122468426,8000.8280489873705,0
570,1025.1720000000205,6,4246.316999999341,0.6903422059906786,0.30965779400932136,2001.615338694345,8006.46135477738,0
571,1026.594000000041,6,4250.082999999402,0.6899973764375583,0.3100026235624417,2002.3495169462494,8009.398067784998,0
572,1026.655999999959,6,4257.723999999231,0.691196142297485,0.30880385770251495,2005.7351245208542,8022.940498083417,0
573,1027.6400000001304,6,4260.17699999921,0.6909321357671736,0.3090678642328264,2007.3177377289112,8029.270950915645,0
574,1028.8900000001304,6,4262.39499999932,0.6904520081509815,0.3095479918490185,2008.3779607146907,8033.511842858763,0
575,1029.1089999999385,6,4267.39499999932,0.6911148381754791,0.30888516182452086,2011.4487386662868,8045.794954665147,0
576,1029.780999999959,6,4273.89499999932,0.6917158437893575,0.30828415621064253,2013.6320246732873,8054.528098693149,0
577,1030.9220000000205,6,4287.160999999382,0.6930949512506437,0.3069050487493563,2014.8954043079484,8059.581617231794,0
578,1031.9220000000205,6,4292.488999999361,0.6932838270074799,0.3067161729925201,2016.4314744718677,8065.725897887471,0
579,1033.030999999959,6,4294.582999999169,0.6928773999359392,0.3071226000640608,2017.7516454008473,8071.006581603389,0
580,1033.219000000041,6,4298.020999999251,0.6933059044918649,0.3066940955081351,2020.86876064021,8083.47504256084,0
581,1035.780999999959,6,4304.67699999921,0.6926620266895834,0.30733797331041657,2019.3457883472304,8077.3831533889215,0
582,1038.094000000041,6,4313.880999999121,0.6925963994267299,0.3074036005732701,2018.3143337693093,8073.257335077237,0
583,1039.125,6,4319.78699999908,0.6928564898350503,0.3071435101649497,2019.7762540599063,8079.105016239625,0
584,1040.7339999999385,6,4324.739999999059,0.6925785070920003,0.3074214929079997,2020.1127281323797,8080.450912529519,0
585,1042.469000000041,6,4329.0839999991,0.6921203412282012,0.3078796587717988,2020.2039581032311,8080.8158324129245,0
586,1043.219000000041,6,4344.646999999182,0.6941091308087455,0.3058908691912545,2022.202433046098,8088.809732184392,0
587,1064.4529999999795,6,4357.505999999121,0.6822762489277285,0.31772375107227147,1985.2450037719286,7940.9800150877145,0
588,1064.5,6,4366.145999999251,0.6835988727100754,0.31640112728992464,1988.5392202912165,7954.156881164866,0
589,1064.5,6,4369.223999999231,0.6840807891027447,0.3159192108972553,1991.9210897134806,7967.684358853922,0
590,1064.5150000001304,6,4378.332999999169,0.685497307850466,0.31450269214953397,1995.2748434730745,7981.099373892298,0
591,1064.5150000001304,6,4397.75499999919,0.6885381292574007,0.31146187074259934,1998.656665241673,7994.626660966692,0
592,1064.5150000001304,6,4401.457999999169,0.6891178924985604,0.31088210750143963,2002.0384870102714,8008.153948041086,0
593,1066.719000000041,6,4403.645999999251,0.6880359307370048,0.31196406926299525,2001.276812356317,8005.107249425268,0
594,1067.2650000001304,6,4406.395999999251,0.6881133863971167,0.3118866136028833,2003.6260909893408,8014.504363957363,0
595,1068.4529999999795,6,4410.3339999991,0.6879625651914786,0.3120374348085214,2004.7676406917676,8019.07056276707,0
596,1068.9839999999385,6,4414.864999999059,0.6883272652661021,0.3116727347338979,2007.1394894592654,8028.557957837062,0
597,1071.1400000001304,6,4421.474999998929,0.6879702933320871,0.31202970666791285,2006.4604066692855,8025.841626677142,0
598,1071.905999999959,6,4424.9279999989085,0.6880155536025045,0.31198444639749545,2008.3850636157297,8033.540254462919,0
599,1073.094000000041,6,4429.0219999989495,0.687889721993721,0.312110278006279,2009.5164076958008,8038.065630783203,0
600,1073.344000000041,6,4437.86599999899,0.6891027791026333,0.3108972208973667,2012.4023612186936,8049.609444874774,0
601,1078.0150000001304,6,4444.74099999899,0.687179832067651,0.312820167932349,2007.0221657395662,8028.088662958265,0
602,1078.4839999999385,6,4449.880999998888,0.687675323262274,0.312324676737726,2009.487391560861,8037.949566243444,0
603,1079.3279999999795,6,4461.91199999908,0.6889953748998088,0.3110046251001912,2011.2514453438077,8045.005781375231,0
604,1080.6400000001304,6,4464.067999999272,0.6884913878193684,0.31150861218063164,2012.140953508789,8048.563814035156,0
605,1080.9220000000205,6,4478.25499999919,0.6904992527982446,0.30950074720175536,2014.9464993773452,8059.785997509381,0
606,1081.8900000001304,6,4482.114999999059,0.6904760804392497,0.3095239195607503,2016.4711754427317,8065.884701770927,0
607,1082.5,6,4492.7089999991,0.6917180908389685,0.3082819091610315,2018.660508083141,8074.642032332564,0
608,1083.3589999999385,6,4495.145999999018,0.6915445387908153,0.30845546120918466,2020.3829016975205,8081.531606790082,0
609,1084.4220000000205,6,4506.473999998998,0.6926076748717923,0.3073923251282077,2021.7221708891543,8086.888683556617,0
610,1084.875,6,4509.4589999988675,0.692777048046836,0.30722295195316396,2024.1963359834083,8096.785343933633,0
611,1085.8900000001304,6,4512.848999998998,0.6926498079913643,0.30735019200863567,2025.619537890335,8102.47815156134,0
612,1089.125,6,4516.0839999988675,0.6910874937830624,0.30891250621693755,2022.9082979455986,8091.6331917823945,0
613,1090.344000000041,6,4521.536999998847,0.6911483898657483,0.30885161013425166,2023.9484052738558,8095.793621095423,0
614,1092.625,6,4525.021999998717,0.6902371200852254,0.3097628799147746,2023.0179613316554,8092.071845326622,0
615,1093.969000000041,6,4539.662999998778,0.6916196894059777,0.30838031059402227,2023.8233441714683,8095.293376685873,0
616,1095.9370000001509,6,4554.94399999897,0.6927016181888714,0.30729838181112856,2023.4739770622716,8093.8959082490865,0
617,1096.6089999999385,6,4561.2089999988675,0.6932293096261783,0.30677069037382165,2025.5168432870098,8102.067373148039,0
618,1098.6089999999385,6,4563.849999998929,0.6923679549926596,0.3076320450073404,2025.1062935039895,8100.425174015958,0
619,1099.344000000041,6,4579.81899999897,0.6943260404991218,0.30567395950087817,2027.0270270269514,8108.1081081078055,0
620,1099.6089999999385,6,4585.4589999988675,0.6950135608807501,0.30498643911924994,2029.8124151404043,8119.249660561617,0
621,1100.280999999959,6,4601.302999998676,0.6969890721853247,0.3030109278146753,2031.8445924269195,8127.378369707678,0
622,1102.4370000001509,6,4607.130999998888,0.6965070717568226,0.3034929282431774,2031.1364731043077,8124.545892417231,0
623,1102.9370000001509,6,4610.442999999039,0.6966918025838297,0.3033081974161703,2033.4797001095196,8133.9188004380785,0
624,1103.469000000041,6,4613.614999999059,0.6968350115256051,0.3031649884743949,2035.7617658492595,8143.047063397038,0
625,1125.0620000001509,6,4616.3969999989495,0.6838729776667613,0.31612702233323875,1999.8897838516439,7999.5591354065755,0
626,1125.0620000001509,6,4629.78699999908,0.6858565720523934,0.31414342794760663,2003.0896075058065,8012.358430023226,0
627,1125.0779999999795,6,4645.614999999292,0.6881915446454049,0.3118084553545951,2006.2608992443556,8025.043596977423,0
628,1125.0779999999795,6,4653.817999999272,0.6894067196525273,0.3105932803474727,2009.4606773930707,8037.842709572283,0
629,1125.094000000041,6,4661.00499999919,0.6904615673592636,0.30953843264073644,2012.6318334289558,8050.527333715823,0
630,1125.094000000041,6,4678.098999999231,0.6929938002215904,0.3070061997784096,2015.8315660735168,8063.326264294067,0
631,1127.1870000001509,6,4680.207999999402,0.6920188634773667,0.30798113652263326,2015.2822912255872,8061.129164902349,0
632,1128.469000000041,6,4683.598999999464,0.6917335197805305,0.30826648021946945,2016.1829877470425,8064.73195098817,0
633,1129.1089999999385,6,4685.504999999423,0.6916227751261803,0.3083772248738197,2018.2285324092927,8072.914129637171,0
634,1130.280999999959,6,4690.707999999402,0.6916728376984089,0.3083271623015911,2019.3208591492582,8077.283436597033,0
635,1131.094000000041,6,4696.6929999995045,0.6920575714012768,0.30794242859872323,2021.052184875808,8084.208739503232,0
636,1133.6089999999385,6,4701.832999999402,0.6912778862317397,0.3087221137682603,2019.7440210867453,8078.976084346981,0
637,1134.3279999999795,6,4705.051999999443,0.6913126832214798,0.30868731677852024,2021.6374805171356,8086.549922068542,0
638,1135.8120000001509,6,4707.239999999525,0.6907305082177478,0.30926949178225216,2022.1656400880559,8088.662560352223,0
639,1136.1870000001509,6,4718.332999999635,0.6921297579827688,0.30787024201723123,2024.6667141937855,8098.666856775142,0
640,1137.8120000001509,6,4727.019999999786,0.6924137438052389,0.3075862561947611,2024.9390936285558,8099.756374514223,0
641,1138.5470000000205,6,4731.222999999765,0.6925820073010718,0.3074179926989282,2026.7937994654226,8107.17519786169,0
642,1139.5470000000205,6,4740.488999999827,0.6933294545990266,0.3066705454009734,2028.1743534930622,8112.697413972249,0
643,1139.969000000041,6,4755.363999999827,0.6952475608254342,0.30475243917456585,2030.581533357413,8122.326133429652,0
644,1140.780999999959,6,4757.582999999635,0.6950768815398991,0.3049231184601009,2032.2919122952462,8129.167649180985,0
645,1142.7650000001304,6,4760.800999999745,0.6943394602855357,0.3056605397144643,2031.9138230517517,8127.655292207007,0
646,1144.0620000001509,6,4767.050999999745,0.6944628000928732,0.3055371999071268,2032.7569659683595,8131.027863873438,0
647,1146.094000000041,6,4770.363999999827,0.6937133138002723,0.30628668619972765,2032.294035218679,8129.176140874716,0
648,1147.8120000001509,6,4781.973999999696,0.6943608070542139,0.3056391929457861,2032.3885793141153,8129.554317256461,0
649,1148.405999999959,6,4786.3179999995045,0.6946320958499107,0.3053679041500893,2034.4721291948,8137.8885167792,0
650,1148.655999999959,6,4794.989999999525,0.6957391943279357,0.30426080567206426,2037.1634327423385,8148.653730969354,0
651,1149.280999999959,6,4798.160999999614,0.6958206913713567,0.3041793086286433,2039.18797926711,8156.75191706844,0
652,1149.5470000000205,6,4806.926999999676,0.6969306170169046,0.3030693829830954,2041.847788737614,8167.391154950456,0
653,1152.5779999999795,6,4823.676999999676,0.6975199653877021,0.3024800346122979,2039.6016581958372,8158.406632783349,0
654,1153.1089999999385,6,4828.129999999655,0.6978423837931356,0.30215761620686443,2041.7844280116844,8167.137712046738,0
655,1153.530999999959,6,4832.379999999655,0.6982011464508867,0.3017988535491133,2044.1583277779996,8176.633311111998,0
656,1154.6400000001304,6,4837.472999999765,0.6982656932029636,0.3017343067970364,2045.3128247763227,8181.251299105291,0
657,1155.6720000000205,6,4844.738999999827,0.6986900262357804,0.30130997376421964,2046.601457853057,8186.405831412228,0
658,1157.0620000001509,6,4847.160999999847,0.6981995490877203,0.3018004509122797,2047.2541661550472,8189.016664620189,0
659,1157.655999999959,6,4857.004999999655,0.6992585304557697,0.3007414695442303,2049.3134402621195,8197.253761048478,0
660,1160.0,6,4863.473999999696,0.6987749999999564,0.3012250000000436,2048.2758620689656,8193.103448275862,0
661,1160.1400000001304,6,4870.504999999888,0.6997007545065453,0.30029924549345466,2051.131759959774,8204.527039839097,0
