episode_index,bundle,seed,policy_version,curriculum_phase,meta_mode,candidate_generator_mode,search_control_mode,accepted_for_update,candidate_generator_unique_count,candidate_generator_nondefault_count,search_control_unique_count,search_control_noncontinue_count,block_steps,reward_sum,reward_finite,best_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,worker_python_executable,worker_python_version,worker_numpy_version,pid,mask_invalid_rate_head_0,mask_invalid_rate_head_1,mask_invalid_rate_head_2,mask_invalid_rate_head_3,mask_invalid_rate_head_4,mask_invalid_rate_head_5,mask_invalid_rate_head_6
1052,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4253,84,carbon,0,0,0,1,0,0,0,0,4,32.525549575501174,1,555.5989273627742,120,120,36131,0,1,7.031999999890104,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1049,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4250,84,carbon,0,0,0,1,0,0,0,0,4,31.940784461114852,1,984.1550101881431,120,120,75181,0,1,18.938000000081956,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1056,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4257,85,carbon,0,0,0,1,0,0,0,0,4,13.068257273440786,1,584.8213170349156,120,120,18174,0,1,2.4370000001508743,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1057,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4258,85,carbon,0,0,0,1,0,0,0,0,4,33.576897648070116,1,551.3072412271218,120,120,19659,0,1,4.140000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1054,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4255,84,carbon,0,0,0,1,0,0,0,0,4,37.41761564909866,1,942.7700394109937,120,120,33425,0,1,10.281999999890104,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1055,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4256,84,carbon,0,0,0,1,0,0,0,0,4,22.62046301893248,1,585.3674498408391,120,120,14768,0,1,3.9370000001508743,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1061,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4262,85,carbon,0,0,0,1,0,0,0,0,4,34.38328134435698,1,495.54124780916493,120,120,24926,0,1,2.8439999998081475,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1062,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4263,85,carbon,0,0,0,1,0,0,0,0,4,29.047368767133953,1,574.3589101420937,120,120,18496,0,1,3.8909999998286366,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1060,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4261,85,carbon,0,0,0,1,0,0,0,0,4,23.142252714960826,1,581.1419815722015,120,120,12581,0,1,4.390999999828637,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1066,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4267,85,carbon,0,0,0,1,0,0,0,0,4,34.513047629258864,1,493.30517615625723,120,120,21782,0,1,2.765000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1065,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4266,85,carbon,0,0,0,1,0,0,0,0,4,23.090320545417754,1,585.0512454023907,120,120,17021,0,1,3.422000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1058,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4259,85,carbon,0,0,0,1,0,0,0,0,4,39.6870366990945,1,1121.3123622586093,120,120,28521,0,1,8.937000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1059,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4260,85,carbon,0,0,0,1,0,0,0,0,4,32.40949026472636,1,983.0827931467084,120,120,70838,0,1,9.077999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1063,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4264,85,carbon,0,0,0,1,0,0,0,0,4,46.712428772282074,1,1070.2309566088304,120,120,70541,0,1,9.827999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0
1067,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4268,85,carbon,0,0,0,1,0,0,0,0,4,27.992107034623775,1,577.2035475045107,120,120,18608,0,1,4.734999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1071,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4272,86,carbon,0,0,0,1,0,0,0,0,4,35.37856135401467,1,493.87398804034393,120,120,23740,0,1,2.875,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1070,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4271,86,carbon,0,0,0,1,0,0,0,0,4,22.299775011585236,1,588.4238987503633,120,120,22001,0,1,5.719000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1072,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4273,86,carbon,0,0,0,1,0,0,0,0,4,32.4826800967613,1,556.9366854038519,120,120,20142,0,1,4.312999999849126,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1068,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4269,86,carbon,0,0,0,1,0,0,0,0,4,38.5133330626812,1,1141.7261619160479,120,120,56222,0,1,10.530999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0
1075,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4276,86,carbon,0,0,0,1,0,0,0,0,4,22.360897037466543,1,588.1962429352044,120,120,8012,0,1,2.640000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1076,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4277,86,carbon,0,0,0,1,0,0,0,0,4,34.46793393310441,1,496.30788419320993,120,120,8941,0,1,1.5630000000819564,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1074,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4275,86,carbon,0,0,0,1,0,0,0,0,4,29.31189144345613,1,1018.1915299061321,120,120,54542,0,1,6.280999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1077,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4278,86,carbon,0,0,0,1,0,0,0,0,4,29.255838469625772,1,573.9129646421569,120,120,16528,0,1,2.625,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1064,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4265,85,carbon,0,0,0,0,0,0,0,0,4,29.351928940872753,1,1004.5942709306361,120,120,116486,0,1,21.188000000081956,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1078,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4279,86,carbon,0,0,0,1,0,0,0,0,4,41.48288476700456,1,1115.3495313483213,120,120,15225,0,1,4.936999999918044,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1080,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4281,87,carbon,0,0,0,1,0,0,0,0,4,15.128077805668816,1,610.219489175169,120,120,29168,0,1,3.297000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1073,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4274,86,carbon,0,0,0,1,0,0,0,0,4,41.385865028052194,1,1109.6293040710193,120,120,99219,0,1,12.202999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1082,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4283,87,carbon,0,0,0,1,0,0,0,0,4,15.49355689576358,1,637.2620117999563,120,120,7745,0,1,1.75,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1081,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4282,87,carbon,0,0,0,1,0,0,0,0,4,38.144079781775254,1,485.12316497123254,120,120,10667,0,1,2.625,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1085,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4286,87,carbon,0,0,0,1,0,0,0,0,4,24.15085254284835,1,577.6065695314411,120,120,4882,0,1,2.281999999890104,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1079,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4280,86,carbon,0,0,0,1,0,0,0,0,4,32.31317884720031,1,984.8473725030165,120,120,33211,0,1,7.937000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1086,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4287,87,carbon,0,0,0,1,0,0,0,0,4,35.26021434826953,1,493.2971414157561,120,120,17122,0,1,2.4689999998081475,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1087,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4288,87,carbon,0,0,0,1,0,0,0,0,4,26.82627322877,1,586.5368305027711,120,120,6880,0,1,2.625,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1090,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4291,87,carbon,0,0,0,1,0,0,0,0,4,24.998580967069895,1,572.4165198339897,120,120,6963,0,1,2.6409999998286366,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1084,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4285,87,carbon,0,0,0,1,0,0,0,0,4,28.62679816907115,1,1009.8289602280661,120,120,86340,0,1,9.062000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1069,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4270,86,carbon,0,0,0,0,0,0,0,0,4,36.502310408574346,1,946.4105260860789,120,120,125478,0,1,28.141000000061467,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1091,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4292,87,carbon,0,0,0,1,0,0,0,0,4,36.00483383639189,1,486.0690978705277,120,120,13944,0,1,3.7339999999385327,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1092,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4293,87,carbon,0,0,0,1,0,0,0,0,4,29.556850818663058,1,574.3833808451193,120,120,18939,0,1,6.0310000001918525,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1089,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4290,87,carbon,0,0,0,1,0,0,0,0,4,23.71843958688864,1,1066.2502390905165,120,120,53105,0,1,11.406000000191852,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1093,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4294,88,carbon,0,0,0,1,0,0,0,0,4,43.78029639016862,1,1088.2189547730304,120,120,31868,0,1,4.655999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1096,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4297,88,carbon,0,0,0,1,0,0,0,0,4,36.23670461784811,1,489.37285632199644,120,120,8377,0,1,1.7969999997876585,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1088,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4289,87,carbon,0,0,0,1,0,0,0,0,4,43.91681239649925,1,1076.2024454771424,120,120,55112,0,1,14.562999999849126,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1095,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4296,88,carbon,0,0,0,1,0,0,0,0,4,12.36681506386275,1,618.9720402723988,120,120,37442,0,1,3.6409999998286366,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1083,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4284,87,carbon,0,0,0,1,0,0,0,0,4,44.81289677667487,1,1067.7999295384152,120,120,78498,0,1,19.421000000089407,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1094,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4295,88,carbon,0,0,0,1,0,0,0,0,4,34.72259636666904,1,966.8836060271755,120,120,55627,0,1,7.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1098,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4299,88,carbon,0,0,0,1,0,0,0,0,4,38.80662668804696,1,1138.384424423036,120,120,95647,0,1,14.062000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1097,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4298,88,carbon,0,0,0,1,0,0,0,0,4,28.814800167556527,1,575.0543782898167,120,120,22095,0,1,4.547000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1100,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4301,88,carbon,0,0,0,1,0,0,0,0,4,16.613302309303645,1,606.3996317305738,120,120,6120,0,1,2.093000000109896,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.2,0.0,0.0,0.0,0.0
1099,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4300,88,carbon,0,0,0,1,0,0,0,0,4,34.42398571674248,1,968.5146931571184,120,120,33185,0,1,8.718000000109896,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1106,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4307,88,carbon,0,0,0,1,0,0,0,0,4,36.45222365167343,1,484.9174762638759,120,120,15728,0,1,2.702999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1102,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4303,88,carbon,0,0,0,1,0,0,0,0,4,28.593822900829355,1,576.9570707211517,120,120,19485,0,1,3.797000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1105,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4306,88,carbon,0,0,0,1,0,0,0,0,4,16.95344159776248,1,604.765280217261,120,120,23392,0,1,4.734999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.2,0.0,0.0,0.0,0.0
1101,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4302,88,carbon,0,0,0,1,0,0,0,0,4,16.052364348679625,1,576.6503668282552,120,120,24398,0,1,5.422000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1107,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4308,89,carbon,0,0,0,1,0,0,0,0,4,29.184695462153883,1,573.9129646421569,120,120,22753,0,1,4.2350000001024455,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1109,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4310,89,carbon,0,0,0,1,0,0,0,0,4,23.688829895362684,1,1069.3592521155065,120,120,6387,0,1,2.578999999910593,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1110,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4311,89,carbon,0,0,0,1,0,0,0,0,4,22.742339146421294,1,585.3578255604144,120,120,17940,0,1,4.0939999998081475,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1112,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4313,89,carbon,0,0,0,1,0,0,0,0,4,28.885814528079944,1,573.9129646421569,120,120,11047,0,1,2.797000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1111,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4312,89,carbon,0,0,0,1,0,0,0,0,4,36.23699146175249,1,484.9253404712741,120,120,28389,0,1,3.6399999998975545,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.1,0.0,0.0,0.0,0.0
1103,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4304,88,carbon,0,0,0,1,0,0,0,0,4,50.644622793884665,1,1016.0411181402551,120,120,72548,0,1,14.969000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
