cost_delta_cny,cost_delta_pct,distance_delta_pct,emissions_delta_pct,instance_id,left_failure_reason,left_policy,left_status,mean_information_wait_minutes_delta,pair_status,right_failure_reason,right_policy,right_status,route_adjustment_count_delta,stream_seed,trigger_count_delta,vehicle_count_delta
0.0,0.0,0.0,0.0,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,0,1,0,0
-279.4785234504352,-9.881317824490536,-8.671543891086936,-9.508028868014717,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-9.836364673014042,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,2,1,2,0
-6.7867592014972615,-0.2662649712987745,0.15783751025773593,-1.267951611921902,cn-prd-50c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,14.194115998349309,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-2,1,-2,-1
-286.26528265193247,-10.12127230771999,-8.527393329807797,-10.655423274642628,cn-prd-50c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,4.357751325335267,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,1,0,-1
-279.4785234504352,-9.881317824490536,-8.671543891086936,-9.508028868014717,cn-prd-50c-01-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-9.836364673014042,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,2,1,2,0
513.2350228050641,14.151364120618227,10.687220839202721,12.450960710839436,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.61106673569527,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,2,2,2,0
0.0,0.0,0.0,0.0,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,0,2,0,0
529.2552931950863,14.657836312130865,11.795790798673341,13.757202227176599,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-13.544747625269029,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,1,2,1,0
-513.2350228050641,-12.397017091854606,-9.655333974577097,-11.072347121031981,cn-prd-50c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,14.61106673569527,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-2,2,-2,0
16.020270390022233,0.44368474736532476,1.0015338275418966,1.1616099214092819,cn-prd-50c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,1.0663191104262406,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,-1,2,-1,0
529.2552931950863,14.657836312130865,11.795790798673341,13.757202227176599,cn-prd-50c-01-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-13.544747625269029,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,1,2,1,0
-4.711989239375271,-0.16478904392873522,-0.3378636911707875,-0.4433992710039956,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-17.459799844173126,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,1,3,1,0
0.0,0.0,0.0,0.0,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,0,3,0,0
-4.711989239375271,-0.16478904392873522,-0.3378636911707875,-0.4433992710039956,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-16.828355163717738,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,1,3,1,0
4.711989239375271,0.16506104644907743,0.33900907976107236,0.4453740563229726,cn-prd-50c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,17.459799844173126,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-1,3,-1,0
0.0,0.0,0.0,0.0,cn-prd-50c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,0.6314446804553882,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,3,0,0
-4.711989239375271,-0.16478904392873522,-0.3378636911707875,-0.4433992710039956,cn-prd-50c-01-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-16.828355163717738,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,1,3,1,0
