accepted_addition_count,addition_count,addition_ids,after_route_signature_sha256,before_route_signature_sha256,demand_threshold_kg,event_ids,failure_reason,instance_id,legal,newly_used_vehicle_count,newly_used_vehicle_ids,policy,route_plan_changed,search_called,stage,stage_evaluation_budget,status,stream_seed,trigger_cause,trigger_second,wall_seconds
1,1,C077,0c3b8accfbe7cf77a02166597bac950d4ae1ca1f47a1f0414e33edd39bee9741,77fcb3c7d95541d83645b4fbc741df2849e302b463b1739a78ff182712c83d53,,ADD_013_C077,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,2,8,PASS_FULL_BATCH,3,maximum_wait,25200.0,0.19822366593871266
2,2,C058|C064,e27740fa70c38f5336b1b6868a253bc0d4a8ec2b0bd36d3b4d92d4963419eaf4,0c3b8accfbe7cf77a02166597bac950d4ae1ca1f47a1f0414e33edd39bee9741,,ADD_010_C058|ADD_012_C064,,cn-prd-150c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_4,hybrid_count_20_percent_or_30_minutes,True,True,3,8,PASS_FULL_BATCH,3,maximum_wait,27000.0,0.20536558295134455
1,1,C121,16a5765e2f8f626054cb0163c1aafba69a85f524628049194e00dbe181c8415d,e27740fa70c38f5336b1b6868a253bc0d4a8ec2b0bd36d3b4d92d4963419eaf4,,ADD_025_C121,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,4,8,PASS_FULL_BATCH,3,maximum_wait,28800.0,0.11601524997968227
1,1,C039,f76632b49411b772f48276fff1b8855c1bf5fbfc2814887ceff60f75242c9c1b,16a5765e2f8f626054cb0163c1aafba69a85f524628049194e00dbe181c8415d,,ADD_007_C039,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,5,8,PASS_FULL_BATCH,3,maximum_wait,30600.0,0.1942931249504909
3,3,C013|C111|C147,3a289f7043117783bfb0687419b7d981d5816ca572c9e00cddee297d6a1660ae,f76632b49411b772f48276fff1b8855c1bf5fbfc2814887ceff60f75242c9c1b,,ADD_029_C147|ADD_021_C111|ADD_003_C013,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,6,8,PASS_FULL_BATCH,3,maximum_wait,32400.0,0.3448807910317555
1,1,C115,d5b18e8750067310d22a74200d70265a05cbad787bc1a98d6fc185d2ade62109,3a289f7043117783bfb0687419b7d981d5816ca572c9e00cddee297d6a1660ae,,ADD_023_C115,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,7,8,PASS_FULL_BATCH,3,maximum_wait,34200.0,0.19560766697395593
3,3,C030|C033|C112,0b44d729b62af58cabc3b81200f12a80e3eea2df79968c9dd5ac3e96e85ad330,d5b18e8750067310d22a74200d70265a05cbad787bc1a98d6fc185d2ade62109,,ADD_022_C112|ADD_004_C030|ADD_006_C033,,cn-prd-150c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_4,hybrid_count_20_percent_or_30_minutes,True,True,8,8,PASS_FULL_BATCH,3,maximum_wait,36000.0,0.22265983407851309
2,2,C106|C150,ecbe4028cc426d91961ddced0ef66886ce3958a9068ee85358390f893cfeafc1,0b44d729b62af58cabc3b81200f12a80e3eea2df79968c9dd5ac3e96e85ad330,,ADD_030_C150|ADD_020_C106,,cn-prd-150c-01-V2-LOCATIONS,True,1,CV_D_foshan_3,hybrid_count_20_percent_or_30_minutes,True,True,9,8,PASS_FULL_BATCH,3,maximum_wait,37800.0,0.20502012502402067
2,2,C063|C139,f7952727e504306e418cb9fb932a6f85b1fa294f5b11b895cf2f8c4b5b599132,f308beca9d88b7143c64e2f0ba3882b2c723aff15eb1beb87506ba5b9271fb9a,,ADD_011_C063|ADD_028_C139,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,10,8,PASS_FULL_BATCH,3,maximum_wait,39600.0,0.21061404200736433
2,2,C011|C091,72d1b27dcccfaa0b9102d90bb09ae8d13f1329d075b1586b63b83635ea3865ef,d318e17c93f0d11515f35826de15cefc40c058e3e06e2f14f9043bfdf249967d,,ADD_016_C091|ADD_002_C011,,cn-prd-150c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_5,hybrid_count_20_percent_or_30_minutes,True,True,11,8,PASS_FULL_BATCH,3,maximum_wait,41400.0,0.13152816705405712
1,1,C088,fc0e55d6d44ea8e10a696ae465b75c0b47c641a56246c056f9b784f494321086,72d1b27dcccfaa0b9102d90bb09ae8d13f1329d075b1586b63b83635ea3865ef,,ADD_015_C088,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,12,8,PASS_FULL_BATCH,3,maximum_wait,43200.0,0.09730604197829962
1,1,C003,826d5547edc9fc09b478bcfbaa0e900875d7a8976b8d89a5072b8229f2221953,ea617b7b99e1b2c592b4989ee511a5a3dbde36e33106152234debe46470e673b,,ADD_001_C003,,cn-prd-150c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_6,hybrid_count_20_percent_or_30_minutes,True,True,13,8,PASS_FULL_BATCH,3,maximum_wait,45000.0,0.11189358402043581
3,3,C032|C093|C133,fc74547520b0ac71c7cfc7d76db5469f90e94714af419b530216b7c9ac0d6ddc,0325d5b7e75beaaff9f00d8c5430658626fc4cf8d9735791a314d5ecee3b5203,,ADD_005_C032|ADD_017_C093|ADD_026_C133,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,14,8,PASS_FULL_BATCH,3,maximum_wait,46800.0,0.13074024999514222
1,1,C056,e91c62cbde5f279e5b3c897094c884941619a0e78868eece28b09853b7d38c6f,9eab93b6e5f0ef727610ecd443cdbe03e8e3293ccfd047cfa63b44a237f096a2,,ADD_009_C056,,cn-prd-150c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_7,hybrid_count_20_percent_or_30_minutes,True,True,15,8,PASS_FULL_BATCH,3,maximum_wait,48600.0,0.08176791702862829
1,1,C084,76e6783133d895fde693e3044517c29a3cf17242b10e09b484cbdd38d9e8faf6,3c400166172003160f3c9f154c8392a130821e96375e77f6eb4aa7951d795628,,ADD_014_C084,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,16,8,PASS_FULL_BATCH,3,maximum_wait,52200.0,0.06496174994390458
1,1,C094,7edaef8f7c82e70fcb9266c8aeaeca0378b1513d4f4e5a18e7b8d5a45e3a0efe,384b64d38242f0d1d264aebe7cf4d130d0510a51352d16220c31d794dbd9d704,,ADD_018_C094,,cn-prd-150c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,17,8,PASS_FULL_BATCH,3,maximum_wait,54000.0,0.05293404089752585
0,1,C135,NA,NA,,ADD_027_C135,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",cn-prd-150c-01-V2-LOCATIONS,False,0,,hybrid_count_20_percent_or_30_minutes,NA,True,18,8,HALT_FULL_BATCH,3,maximum_wait,57600.0,0.0405284590087831
