schema,run_id,phase,budget,category,instance,profile,algorithm,seed,status,failure_reason,eval_budget,actual_evals,runtime_cap_seconds,elapsed_seconds,evals_per_second,best_cost,best_signature,feasible,violation_count,route_count,cv_route_count,ev_route_count,charging_action_count,E_total,cost_fix,cost_km,cost_carbon,cost_fuel,cost_elec,cost_occ,cost_transship,checkpoint_path,head,common_flip_preprocess
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-75c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,977.0908505830012,16.37514053230356,1879.3851292337,cf3c9107df32d18a530abf26315d27ad14537c77eb4daddfc87136294e48caf7,True,0,10,6,4,5,696.4897198607172,800.0,612.7078852499417,35.06129249778851,370.64343142357353,58.0586818739551,2.9138381884412183,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-75c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,976.7585679580079,16.38071117953587,1879.3851292337,cf3c9107df32d18a530abf26315d27ad14537c77eb4daddfc87136294e48caf7,True,0,10,6,4,5,696.4897198607172,800.0,612.7078852499417,35.06129249778851,370.64343142357353,58.0586818739551,2.9138381884412183,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-75c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,893.9851020409988,17.89738996237925,1889.2818120873555,f3fc1097463926bcb693254ca43a9713fcaec34d34ba591fe72c6922545c70b9,True,0,11,5,6,6,600.1516735056131,880.0,595.5866061476529,30.211635244272564,311.26410303864685,72.21946765678305,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-75c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,890.5919673330063,17.965578588927674,1889.2818120873555,f3fc1097463926bcb693254ca43a9713fcaec34d34ba591fe72c6922545c70b9,True,0,11,5,6,6,600.1516735056131,880.0,595.5866061476529,30.211635244272564,311.26410303864685,72.21946765678305,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-100c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,996.863319791999,16.050344794160758,2876.6979752439793,0a4cb4e59c80f6307653fbb0146f67b3cfd588214999e271ccdf01dc5ce57339,True,0,14,11,3,4,1222.0585850718637,1120.0,960.2832928298081,61.51842917251762,674.1693140728155,52.28900829399537,8.43793087484304,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-100c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,996.7072830419929,16.05285749940172,2876.6979752439793,0a4cb4e59c80f6307653fbb0146f67b3cfd588214999e271ccdf01dc5ce57339,True,0,14,11,3,4,1222.0585850718637,1120.0,960.2832928298081,61.51842917251762,674.1693140728155,52.28900829399537,8.43793087484304,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-100c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,946.0111370829982,16.91312011417612,2862.9046508928436,62bb54207549b847f448d3d5fbc985cdb55cd9606f8b5a54f0b4df48a150db31,True,0,14,12,2,2,1286.820221493313,1120.0,944.5377637097863,64.77852994997339,714.1538554733851,19.434501759698655,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-100c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,946.8600239160005,16.8979570169641,2862.9046508928436,62bb54207549b847f448d3d5fbc985cdb55cd9606f8b5a54f0b4df48a150db31,True,0,14,12,2,2,1286.820221493313,1120.0,944.5377637097863,64.77852994997339,714.1538554733851,19.434501759698655,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-100c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,981.0929308329942,16.308342960891494,2848.223791996355,0f3c9c83cd107df529dfcabddd1e14fc71c21010368f8ca25b017afb619a1b94,True,0,14,11,3,3,1237.8482816625224,1120.0,948.5070348663392,62.31328249889138,684.2523177156877,33.15115691543641,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-100c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,979.4031916669919,16.336479322562923,2848.223791996355,0f3c9c83cd107df529dfcabddd1e14fc71c21010368f8ca25b017afb619a1b94,True,0,14,11,3,3,1237.8482816625224,1120.0,948.5070348663392,62.31328249889138,684.2523177156877,33.15115691543641,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-100c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-150c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,1555.6206323749939,10.285283996813192,3473.59221537703,3d675d56bb3a86fe76af9536c7ec837f9c6be33d5d9bd107fe352c2d7378c7e4,True,0,20,11,9,10,1161.6145736973697,1600.0,1064.1997132008287,58.47567763992559,629.9091648624265,112.43740913523438,8.57025053861463,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-150c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,1555.144390500005,10.288433725251373,3473.59221537703,3d675d56bb3a86fe76af9536c7ec837f9c6be33d5d9bd107fe352c2d7378c7e4,True,0,20,11,9,10,1161.6145736973697,1600.0,1064.1997132008287,58.47567763992559,629.9091648624265,112.43740913523438,8.57025053861463,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-150c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,1477.0946515420073,10.832074964715288,3425.490341646978,9b3b4cb2e0016010020de7daa3cf9d87c1099784a1c4fffbd1a70fe86b33364f,True,0,20,13,7,7,1231.2148869303535,1600.0,1022.851903106913,61.979357408074,675.4402566575181,65.21882447447263,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-150c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,1476.9415269169986,10.833197995702404,3425.490341646978,9b3b4cb2e0016010020de7daa3cf9d87c1099784a1c4fffbd1a70fe86b33364f,True,0,20,13,7,7,1231.2148869303535,1600.0,1022.851903106913,61.979357408074,675.4402566575181,65.21882447447263,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-150c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,1551.4101218750002,10.313198147993356,3608.8553623633366,db0eaa35b48795fca1b1b7a8a84c300ab761e32e887fe8deb90d51702cc781ff,True,0,21,12,9,11,1203.826202344111,1680.0,1090.7466694075686,60.60061102600255,654.8288002912557,110.66837390064039,12.010907737869125,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-150c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,1551.4956900839898,10.312629353706864,3608.8553623633366,db0eaa35b48795fca1b1b7a8a84c300ab761e32e887fe8deb90d51702cc781ff,True,0,21,12,9,11,1203.826202344111,1680.0,1090.7466694075686,60.60061102600255,654.8288002912557,110.66837390064039,12.010907737869125,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-150c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-15c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,34.46053495899832,464.2992260234665,647.3784356649101,ad6b47a9786944309d38b40747912c46462524bdc8502834910027f44b6da393,True,0,2,2,0,0,377.74533371921154,160.0,257.78912957478855,19.01570009942511,210.5736059906964,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-15c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,34.47611975000473,464.08934143310927,647.3784356649101,ad6b47a9786944309d38b40747912c46462524bdc8502834910027f44b6da393,True,0,2,2,0,0,377.74533371921154,160.0,257.78912957478855,19.01570009942511,210.5736059906964,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-15c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,35.09252316599304,455.9375720631917,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2,2,0,0,369.2009966060345,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-15c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,35.10007629200118,455.83945260408734,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2,2,0,0,369.2009966060345,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-15c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,35.05796483399172,456.3870101659803,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2,2,0,0,369.2009966060345,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-15c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,34.98833745799493,457.29521974408556,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2,2,0,0,369.2009966060345,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-15c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-25c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,172.38393966700824,92.81607082713128,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3,3,0,0,307.00771688156783,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-25c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,172.32612641599553,92.84720918363858,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3,3,0,0,307.00771688156783,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-25c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,171.13375787499535,93.494119195736,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3,3,0,0,307.00771688156783,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-25c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,172.16457562500727,92.93433271884881,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3,3,0,0,307.00771688156783,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-25c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,170.25768799999787,93.9751981174123,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3,3,0,0,307.00771688156783,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-25c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,170.5849029999954,93.79493533092574,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3,3,0,0,307.00771688156783,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-25c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-50c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-50c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,552.5027392500051,28.959132364606386,1388.3330801451787,72f5bdc318dc4555ec42eb7a578683263f8412e5d93af7dccc3f3a6c8beeb557,True,0,7,6,1,1,604.2339558171392,560.0,451.5913111848658,30.417137335834788,334.9827214309026,11.3419101935756,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-50c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-50c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,551.6965912500018,29.00144792680068,1388.3330801451787,72f5bdc318dc4555ec42eb7a578683263f8412e5d93af7dccc3f3a6c8beeb557,True,0,7,6,1,1,604.2339558171392,560.0,451.5913111848658,30.417137335834788,334.9827214309026,11.3419101935756,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-50c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-50c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,vanilla,e2-vanilla-50c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,551.4796905830008,29.01285443710018,1388.2976527846358,a99326fcf56390ed6b3f479c2f17b9ab35af34f45d584e23ce3306bea57961b7,True,0,7,6,1,1,604.0333667670149,560.0,451.67779956150446,30.40703968305153,334.8709033465042,11.3419101935756,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__vanilla__e2-vanilla-50c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
