instance_id,tier,seed,mother_cost,mother_cpu_seconds,ablation_cost,ablation_cpu_seconds,ablation_epochs,full_cost,full_cpu_seconds,full_epochs,full_vs_mother,full_vs_ablation,ablation_vs_mother,full_improvement_pct_vs_mother
cn-prd-10c-03-V2-LOCATIONS,10,3,501.003602296064,2.1777588330442086,501.003602296064,4.51695108297281,2,501.003602296064,4.587157583096996,2,tie,tie,tie,0.0
cn-prd-10c-03-V2-LOCATIONS,10,4,501.003602296064,2.3474726249696687,501.003602296064,4.567672458011657,2,501.003602296064,5.153255666955374,2,tie,tie,tie,0.0
cn-prd-10c-03-V2-LOCATIONS,10,5,501.003602296064,2.251498957979493,501.003602296064,5.293675915920176,2,501.003602296064,4.382876832969487,2,tie,tie,tie,0.0
cn-prd-100c-03-V2-LOCATIONS,100,5,4551.827521980735,62.467248416971415,4551.827521980735,94.05157204193529,2,4551.827521980735,98.1035242510261,2,tie,tie,tie,0.0
cn-prd-100c-03-V2-LOCATIONS,100,4,4552.4019781692,73.02502275002189,4552.401663004377,143.77322745905258,4,4551.827521980735,159.99360291706398,4,win,win,win,0.012618749205815918
cn-prd-150c-01-V2-LOCATIONS,150,2,7145.738416017331,320.8952243330423,7102.671740389114,489.9124503330095,4,7102.671740389114,475.46092600002885,4,win,tie,win,0.6026903466222793
cn-prd-150c-01-V2-LOCATIONS,150,4,7117.2481157563025,376.38255233399104,7117.2481157563025,497.489132000017,2,7117.160385192829,524.7717657090398,3,win,win,tie,0.0012326472541946058
cn-prd-150c-01-V2-LOCATIONS,150,1,7165.111723366923,255.00069658295251,7147.265470679081,512.3224896249594,4,7131.113470787915,563.4284310829826,4,win,win,win,0.47449717313036316
cn-prd-150c-01-V2-LOCATIONS,150,3,7164.967477808534,308.11131449998356,7119.04116360954,625.5695341249229,4,7105.090763773502,576.2109370420221,4,win,win,win,0.8356871712325722
cn-prd-150c-02-V2-LOCATIONS,150,2,7349.810542030149,129.13321787503082,7119.097255183908,244.4149292089278,3,7118.831039326345,268.9229400830809,4,win,win,win,3.1426592751328766
cn-prd-150c-01-V2-LOCATIONS,150,5,7184.228682825385,155.549125083955,7122.58125969388,401.1575566679239,4,7134.439920325472,446.5559657920385,4,win,loss,win,0.6930286422944469
cn-prd-150c-02-V2-LOCATIONS,150,3,7238.844622331117,242.6133148339577,7116.91410558303,370.55726637586486,4,7111.926489164257,402.1979130009422,4,win,win,win,1.7532926839640932
cn-prd-150c-02-V2-LOCATIONS,150,1,7260.365667035392,228.7407896249788,7119.561483753904,405.4213366250042,4,7120.038625208201,531.8395341669675,4,win,loss,win,1.9327820148828778
cn-prd-150c-02-V2-LOCATIONS,150,4,7236.317432564439,129.96365304198116,7236.317432564439,267.9358189170016,2,7236.317432564439,247.676248459029,2,tie,tie,tie,0.0
cn-prd-150c-02-V2-LOCATIONS,150,5,7336.690952257407,176.7129907910712,7115.71985429075,347.07404229114763,4,7235.646745173745,403.34773674909957,4,win,loss,win,1.3772449697171936
cn-prd-150c-03-V2-LOCATIONS,150,2,6761.406784675557,200.99675179098267,6761.406784675557,296.37909733189736,2,6736.008335435391,474.6249912499916,4,win,win,tie,0.3756385327640763
cn-prd-150c-03-V2-LOCATIONS,150,1,6874.5227311917115,201.00481020798907,6738.484638606881,413.5396190000465,4,6738.484638606881,416.9796356660081,4,win,tie,win,1.9788732673409588
cn-prd-15c-01-V2-LOCATIONS,15,1,780.6951078362445,2.2801704169251025,780.6951078362445,5.124591832864098,2,780.6951078362445,5.180594666860998,2,tie,tie,tie,0.0
cn-prd-15c-01-V2-LOCATIONS,15,2,780.6951078362445,2.3131734170019627,780.6951078362445,5.228732125018723,2,780.6951078362445,5.306028374936432,2,tie,tie,tie,0.0
cn-prd-15c-01-V2-LOCATIONS,15,3,780.6951078362445,2.2887788329971954,780.6951078362445,5.197344874963164,2,780.6951078362445,5.280497291008942,2,tie,tie,tie,0.0
cn-prd-15c-01-V2-LOCATIONS,15,4,780.6951078362445,2.344485584064387,780.6951078362445,5.202540334081277,2,780.6951078362445,5.219196334131993,2,tie,tie,tie,0.0
cn-prd-15c-01-V2-LOCATIONS,15,5,780.6951078362445,2.274264374980703,780.6951078362445,5.112655374919996,2,780.6951078362445,5.161329374997877,2,tie,tie,tie,0.0
cn-prd-15c-02-V2-LOCATIONS,15,1,770.6709636598509,2.1151568749919534,770.6709636598509,4.891338416025974,2,770.6709636598509,4.996638000011444,2,tie,tie,tie,0.0
cn-prd-15c-02-V2-LOCATIONS,15,2,770.6709636598509,2.3342889579944313,770.6709636598509,5.110294290934689,2,770.6709636598509,5.120662707951851,2,tie,tie,tie,0.0
cn-prd-15c-02-V2-LOCATIONS,15,3,770.6709636598509,2.1813545420300215,770.6709636598509,4.8714695000089705,2,770.6709636598509,4.950346875120886,2,tie,tie,tie,0.0
cn-prd-15c-02-V2-LOCATIONS,15,4,770.6709636598509,2.215753332944587,770.6709636598509,5.121760874986649,2,770.6709636598509,5.191472624894232,2,tie,tie,tie,0.0
cn-prd-15c-02-V2-LOCATIONS,15,5,770.6709636598509,2.1172890421003103,770.6709636598509,4.840288375155069,2,770.6709636598509,5.089785167016089,2,tie,tie,tie,0.0
cn-prd-15c-03-V2-LOCATIONS,15,1,770.5097689219729,2.2637464170111343,770.5097689219729,4.956699458998628,2,770.5097689219729,4.961855542031117,2,tie,tie,tie,0.0
cn-prd-15c-03-V2-LOCATIONS,15,2,770.5097689219729,2.214330167043954,770.5097689219729,4.881192750995979,2,770.5097689219729,4.965618667076342,2,tie,tie,tie,0.0
cn-prd-15c-03-V2-LOCATIONS,15,3,770.5097689219729,2.3624587500235066,770.5097689219729,5.1327705410076305,2,770.5097689219729,5.188241875031963,2,tie,tie,tie,0.0
cn-prd-15c-03-V2-LOCATIONS,15,4,770.5097689219729,2.213457165984437,770.5097689219729,5.042885415954515,2,770.5097689219729,5.614884124021046,2,tie,tie,tie,0.0
cn-prd-15c-03-V2-LOCATIONS,15,5,770.5097689219729,2.1260243749711663,770.5097689219729,4.783849291969091,2,770.5097689219729,4.864152666996233,2,tie,tie,tie,0.0
cn-prd-150c-03-V2-LOCATIONS,150,3,6813.280158215383,202.0907942079939,6739.708957587883,467.5948931660969,4,6731.89181041471,451.1560617919313,4,win,win,win,1.194554545104629
cn-prd-150c-03-V2-LOCATIONS,150,4,7012.244622201719,188.02672041603364,6752.3480311414005,473.9950429160381,4,6744.69345537698,423.4658428740222,4,win,win,win,3.8154853579642065
cn-prd-150c-03-V2-LOCATIONS,150,5,7027.565862379035,190.91784979205113,6742.283719763067,430.3672472090693,4,6741.258488169344,458.8496908340603,4,win,win,win,4.074061770696346
cn-prd-200c-01-V2-LOCATIONS,200,1,9481.181623671333,441.00507187494077,9481.181623671333,565.8235792089254,2,9478.473435279924,711.8269878329011,4,win,win,tie,0.02856382778964386
cn-prd-200c-01-V2-LOCATIONS,200,2,9506.421322612368,202.73876916710287,9473.764213054985,475.81298041704576,4,9488.915098777048,503.50457220803946,4,win,loss,win,0.18415156704320731
cn-prd-200c-01-V2-LOCATIONS,200,3,9482.918013768893,380.95699125004467,9482.918013768893,492.7412949161371,2,9472.015951248883,585.8646705420688,4,win,win,tie,0.11496527233685487
cn-prd-200c-01-V2-LOCATIONS,200,4,9490.086053674479,374.5377589579439,9490.086053674479,489.4811388750095,2,9483.780138597787,561.5753344170516,4,win,win,tie,0.06644739616717849
cn-prd-200c-01-V2-LOCATIONS,200,5,9499.938087825014,313.5260783750564,9472.908318839603,540.0313930420671,4,9486.80169818448,517.4519266251009,4,win,loss,win,0.1382786868618652
cn-prd-200c-02-V2-LOCATIONS,200,1,9785.476029382145,273.7689513330115,9747.518110760004,581.3979345000116,4,9736.915428449818,604.5748134170426,4,win,win,win,0.49625179997904995
cn-prd-200c-02-V2-LOCATIONS,200,3,9762.375343800468,268.2836616670247,9737.638114228976,547.0719197089784,4,9735.97845371527,587.9672529170057,4,win,win,win,0.2703941321203244
cn-prd-200c-02-V2-LOCATIONS,200,2,9892.132438857903,443.09115150000434,9743.228000401274,723.9670123329852,4,9739.062134308208,817.6616575409425,4,win,win,win,1.5473944116276759
cn-prd-200c-02-V2-LOCATIONS,200,4,9786.601734034277,228.36331429099664,9741.19438594619,547.578348375042,4,9774.943753843409,582.3464779569767,4,win,loss,win,0.11912184134689033
cn-prd-200c-03-V2-LOCATIONS,200,2,9713.237474420353,282.76123999990523,9713.237474420353,400.8355977908941,2,9712.808222849893,459.77980129187927,3,win,win,tie,0.004419243033957904
cn-prd-200c-02-V2-LOCATIONS,200,5,9747.861966077822,376.20047095802147,9737.232628260517,705.0661528330529,4,9743.960451020457,679.3952547500376,4,win,loss,win,0.04002431580322076
cn-prd-200c-03-V2-LOCATIONS,200,1,9752.107040261943,380.38118170795497,9752.107040261943,587.4673823739868,2,9722.959277781461,828.7061480828561,4,win,win,tie,0.2988868186141053
cn-prd-20c-01-V2-LOCATIONS,20,1,998.8701039907105,3.0506508339894935,997.3130551352752,10.578546792035922,4,997.3130551352752,10.697806751006283,4,win,tie,win,0.1558810148801626
cn-prd-20c-01-V2-LOCATIONS,20,2,1004.2580576344266,2.956093709100969,997.3130551352752,10.879977043019608,4,997.3130551352752,10.838645126088522,4,win,tie,win,0.6915555664557543
cn-prd-20c-01-V2-LOCATIONS,20,3,997.3130551352752,2.8884475840022787,997.3130551352752,6.700088541954756,2,997.3130551352752,6.752768917009234,2,tie,tie,tie,0.0
cn-prd-20c-01-V2-LOCATIONS,20,4,997.3130551352752,2.8021379999117926,997.3130551352752,6.62418408296071,2,997.3130551352752,6.621488416916691,2,tie,tie,tie,0.0
cn-prd-20c-01-V2-LOCATIONS,20,5,998.8701039907105,3.016187333036214,997.3130551352752,10.31813945795875,4,997.3130551352752,8.723593708011322,3,win,tie,win,0.1558810148801626
cn-prd-20c-02-V2-LOCATIONS,20,1,1044.298894617965,6.257467459072359,1044.298894617965,10.703108667163178,2,1044.298894617965,10.618402583990246,2,tie,tie,tie,0.0
cn-prd-20c-02-V2-LOCATIONS,20,2,1044.298894617965,6.418373957974836,1044.298894617965,10.905816248967312,2,1044.298894617965,10.880857666023076,2,tie,tie,tie,0.0
cn-prd-20c-02-V2-LOCATIONS,20,3,1044.298894617965,5.311225667013787,1044.298894617965,11.075797999976203,2,1044.298894617965,11.330882125999779,2,tie,tie,tie,0.0
cn-prd-200c-03-V2-LOCATIONS,200,3,9758.388509033799,443.21088129095733,9758.388509033799,604.333262457978,2,9758.388509033799,607.3679448739858,2,tie,tie,tie,0.0
cn-prd-20c-02-V2-LOCATIONS,20,4,1044.298894617965,6.062455833074637,1044.298894617965,10.762783916085027,2,1044.298894617965,10.902091166120954,2,tie,tie,tie,0.0
cn-prd-20c-02-V2-LOCATIONS,20,5,1061.4954772316569,3.3477366670267656,1061.4954772316569,7.986953584011644,2,1061.4954772316569,7.873564083012752,2,tie,tie,tie,0.0
cn-prd-20c-03-V2-LOCATIONS,20,1,1030.2603636266856,3.5884161660214886,1030.2603636266856,7.934063749969937,2,1030.2603636266856,7.911027416004799,2,tie,tie,tie,0.0
cn-prd-20c-03-V2-LOCATIONS,20,2,1030.2603636266856,3.5295277499826625,1030.2603636266856,7.502630082890391,2,1030.2603636266856,7.597640249994583,2,tie,tie,tie,0.0
cn-prd-20c-03-V2-LOCATIONS,20,3,1030.2603636266856,3.4476617500185966,1030.2603636266856,7.3808435830287635,2,1030.2603636266856,7.531712792115286,2,tie,tie,tie,0.0
cn-prd-20c-03-V2-LOCATIONS,20,4,1030.2603636266856,3.706880084006116,1030.2603636266856,7.841574750957079,2,1030.2603636266856,8.145731708966196,2,tie,tie,tie,0.0
cn-prd-20c-03-V2-LOCATIONS,20,5,1030.2603636266856,3.421180750010535,1030.2603636266856,7.570415167021565,2,1030.2603636266856,7.888344958075322,2,tie,tie,tie,0.0
cn-prd-25c-01-V2-LOCATIONS,25,2,1107.3484400972677,4.307694167015143,1107.3484400972677,8.901869375025854,2,1107.3484400972677,8.956718667061068,2,tie,tie,tie,0.0
cn-prd-25c-01-V2-LOCATIONS,25,1,1107.3484400972677,6.001842833007686,1107.3484400972677,10.557886248920113,2,1107.3484400972677,10.634468290954828,2,tie,tie,tie,0.0
cn-prd-25c-01-V2-LOCATIONS,25,3,1107.3484400972677,4.909505999996327,1107.3484400972677,9.56591241597198,2,1107.3484400972677,9.760281875031069,2,tie,tie,tie,0.0
cn-prd-25c-01-V2-LOCATIONS,25,4,1107.3484400972677,4.115353790926747,1107.3484400972677,8.950878040981479,2,1107.3484400972677,9.262538165901788,2,tie,tie,tie,0.0
cn-prd-25c-01-V2-LOCATIONS,25,5,1107.3484400972677,4.587331291986629,1107.3484400972677,9.449151666951366,2,1107.3484400972677,9.528895250987262,2,tie,tie,tie,0.0
cn-prd-25c-02-V2-LOCATIONS,25,1,1289.9481852922356,6.857862625038251,1289.9481852922356,13.784837792045437,2,1289.9481852922356,13.83197545807343,2,tie,tie,tie,0.0
cn-prd-25c-02-V2-LOCATIONS,25,2,1289.9481852922356,6.298286583041772,1289.9481852922356,14.241236124071293,2,1289.9481852922356,14.14941012498457,2,tie,tie,tie,0.0
cn-prd-25c-02-V2-LOCATIONS,25,3,1289.9481852922356,5.34664550004527,1289.9481852922356,11.62637941702269,2,1289.9481852922356,11.572915083961561,2,tie,tie,tie,0.0
cn-prd-25c-02-V2-LOCATIONS,25,4,1289.9481852922356,6.851594042032957,1289.9481852922356,13.845964542008005,2,1289.9481852922356,13.980701792053878,2,tie,tie,tie,0.0
cn-prd-25c-02-V2-LOCATIONS,25,5,1289.9481852922356,5.53524879203178,1289.9481852922356,14.325142250047065,2,1289.9481852922356,14.631308917072602,2,tie,tie,tie,0.0
cn-prd-25c-03-V2-LOCATIONS,25,1,1099.7421512441958,4.798066999996081,1099.7421512441958,9.696595124900341,2,1099.7421512441958,9.786697834031656,2,tie,tie,tie,0.0
cn-prd-25c-03-V2-LOCATIONS,25,2,1099.7421512441958,4.627764959004708,1099.7421512441958,9.631495833978988,2,1099.7421512441958,9.673439751029946,2,tie,tie,tie,0.0
cn-prd-25c-03-V2-LOCATIONS,25,3,1099.7421512441958,4.4657891660463065,1099.7421512441958,9.515760333044454,2,1099.7421512441958,9.676621541031636,2,tie,tie,tie,0.0
cn-prd-25c-03-V2-LOCATIONS,25,4,1099.7421512441958,4.89433345803991,1099.7421512441958,9.746153166051954,2,1099.7421512441958,9.81894041702617,2,tie,tie,tie,0.0
cn-prd-25c-03-V2-LOCATIONS,25,5,1099.7421512441958,5.006117041921243,1099.7421512441958,9.934795124921948,2,1099.7421512441958,10.060024666949175,2,tie,tie,tie,0.0
cn-prd-50c-01-V2-LOCATIONS,50,2,2358.7308493232913,11.856132292072289,2358.7308493232913,34.239392334013246,2,2358.7308493232913,34.25318079208955,2,tie,tie,tie,0.0
cn-prd-50c-01-V2-LOCATIONS,50,1,2364.048690580053,15.45959949993994,2362.6012220541234,48.832940457970835,4,2357.498946659032,53.74557449994609,4,win,win,win,0.2770562191514822
cn-prd-50c-01-V2-LOCATIONS,50,3,2362.1210429152775,13.339506707969122,2362.1210429152775,31.982837790972553,2,2362.1210429152775,31.8638527499279,2,tie,tie,tie,0.0
cn-prd-200c-03-V2-LOCATIONS,200,5,9725.263193845678,444.04725341603626,9725.263193845678,603.4344651659485,2,9725.263193845678,605.2989162079757,2,tie,tie,tie,0.0
cn-prd-50c-01-V2-LOCATIONS,50,4,2364.375053656231,18.87062333303038,2364.375053656231,36.65956112497952,2,2357.11786239211,63.20195529097691,4,win,win,tie,0.3069390895872736
cn-prd-50c-01-V2-LOCATIONS,50,5,2358.7308493232913,14.887203500024043,2358.7308493232913,34.912015542038716,2,2357.11786239211,39.489659500075504,3,win,win,tie,0.06838367894514112
cn-prd-200c-03-V2-LOCATIONS,200,4,9749.040730930816,423.43367129098624,9749.040730930816,629.1903416250134,2,9749.040730930816,630.5990388330538,2,tie,tie,tie,0.0
cn-prd-50c-02-V2-LOCATIONS,50,2,2435.4882485276644,22.079278499935754,2435.4882485276644,45.409278749953955,2,2435.4882485276644,45.61796079191845,2,tie,tie,tie,0.0
cn-prd-50c-02-V2-LOCATIONS,50,1,2458.714013386089,16.32489624992013,2458.714013386089,35.92878866591491,2,2454.5399434427377,58.92610066593625,4,win,win,tie,0.1697663868439421
cn-prd-50c-02-V2-LOCATIONS,50,3,2433.457100689499,22.04396904190071,2433.457100689499,42.60796058399137,2,2433.457100689499,42.809473541914485,2,tie,tie,tie,0.0
cn-prd-50c-02-V2-LOCATIONS,50,5,2433.3081931278675,13.625248291064054,2433.3081931278675,35.84674429113511,2,2433.3081931278675,35.487418000004254,2,tie,tie,tie,0.0
cn-prd-50c-02-V2-LOCATIONS,50,4,2456.8851358130564,18.964801750029437,2456.8851358130564,35.040844209026545,2,2454.5399434427377,57.22345599997789,4,win,win,tie,0.09545388736875701
cn-prd-50c-03-V2-LOCATIONS,50,1,2500.596698774214,17.659708082908764,2500.559609693888,50.8825184579473,3,2500.559609693888,48.44145858287811,3,win,tie,win,0.0014832092013966837
cn-prd-50c-03-V2-LOCATIONS,50,2,2505.500913136072,22.272630125051364,2500.559609693888,54.83266891702078,3,2500.559609693888,55.71828954201192,3,win,tie,win,0.19721818564413146
cn-prd-50c-03-V2-LOCATIONS,50,3,2500.596698774214,19.071006249985658,2500.559609693888,48.75849862501491,3,2500.559609693888,43.277502374956384,3,win,tie,win,0.0014832092013966837
cn-prd-50c-03-V2-LOCATIONS,50,5,2501.276410455613,19.85890054097399,2500.559609693888,45.75730241602287,3,2500.559609693888,49.38131149997935,3,win,tie,win,0.028657399027506376
cn-prd-50c-03-V2-LOCATIONS,50,4,2500.596698774214,31.778429541969672,2500.559609693888,63.674650000059046,3,2500.559609693888,68.10041375004221,3,win,tie,win,0.0014832092013966837
cn-prd-75c-01-V2-LOCATIONS,75,1,3576.746200235848,33.67161895800382,3576.746200235848,71.8659406240331,2,3576.2674455920414,101.71005095797591,3,win,win,tie,0.013385200319075693
cn-prd-75c-01-V2-LOCATIONS,75,4,3576.2674455920414,29.46544883295428,3576.2674455920414,64.87703691585921,2,3576.2674455920414,65.2463826239109,2,tie,tie,tie,0.0
cn-prd-75c-01-V2-LOCATIONS,75,2,3576.2674455920414,35.407760499976575,3576.2674455920414,85.6922795829596,2,3576.2674455920414,86.35210495896172,2,tie,tie,tie,0.0
cn-prd-75c-01-V2-LOCATIONS,75,3,3576.7086772869,28.95331362495199,3576.7086772869,68.89963879191782,2,3576.7086772869,69.68783558299765,2,tie,tie,tie,0.0
cn-prd-75c-02-V2-LOCATIONS,75,1,3588.8020741730907,32.10179700003937,3588.8020741730907,54.63945916702505,2,3588.8020741730907,55.09621616604272,2,tie,tie,tie,0.0
cn-prd-75c-02-V2-LOCATIONS,75,3,3588.8020741730907,34.13811441604048,3588.8020741730907,62.22713433310855,2,3588.8020741730907,62.15051433304325,2,tie,tie,tie,0.0
cn-prd-75c-02-V2-LOCATIONS,75,2,3588.8020741730907,32.15982354199514,3588.8020741730907,66.48473979206756,2,3588.8020741730907,66.65038062504027,2,tie,tie,tie,0.0
cn-prd-75c-01-V2-LOCATIONS,75,5,3577.376958398308,24.84788662509527,3576.6753021351597,108.52442608308047,4,3576.6753021351597,108.18757283315063,4,win,tie,win,0.01961370778947854
cn-prd-75c-02-V2-LOCATIONS,75,4,3588.8020741730907,29.434822750044987,3588.8020741730907,56.55730437499005,2,3588.8020741730907,56.64119687501807,2,tie,tie,tie,0.0
cn-prd-75c-02-V2-LOCATIONS,75,5,3588.8179018326964,29.691154457977973,3588.8179018326964,58.67544295801781,2,3588.8179018326964,58.4433245830005,2,tie,tie,tie,0.0
cn-prd-75c-03-V2-LOCATIONS,75,1,3897.499527282721,35.22279329202138,3897.499527282721,65.73451962601393,2,3897.499527282721,66.21775808406528,2,tie,tie,tie,0.0
cn-prd-75c-03-V2-LOCATIONS,75,3,3897.499527282721,25.493930542026646,3897.499527282721,47.99339854193386,2,3897.499527282721,48.24668429209851,2,tie,tie,tie,0.0
cn-prd-75c-03-V2-LOCATIONS,75,2,3897.499527282721,35.4666994579602,3897.499527282721,64.34704916598275,2,3897.499527282721,62.6590573330177,2,tie,tie,tie,0.0
cn-prd-75c-03-V2-LOCATIONS,75,4,3897.499527282721,37.93873125000391,3897.499527282721,58.608964167069644,2,3897.499527282721,56.449140375014395,2,tie,tie,tie,0.0
cn-prd-75c-03-V2-LOCATIONS,75,5,3897.499527282721,24.87638054206036,3897.499527282721,47.67806741700042,2,3897.499527282721,65.52912083407864,2,tie,tie,tie,0.0
