instance,seed,budget,algorithm,reported_algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,violation_count,route_vehicle_fingerprint,charging_quantity_fingerprint,charging_schedule_fingerprint,total_emissions_kg,charging_emissions_kg,carbon_activity,mechanism_activity,evidence_origin,joint_activity
L-main-threeshift-20c-01,3,100,mechanism_alns_v6_without_joint_ablation,mechanism_alns_v6_without_joint_ablation,621.0831141941019,621.0831141941019,True,100,True,0.3309117919416167,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_decoder_seconds"": 0.0010006249649450183, ""independent_final_replays"": 1, ""joint_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,"{""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}"
L-main-threeshift-20c-01,3,100,mechanism_alns_v6_without_carbon_ablation,mechanism_alns_v6_without_carbon_ablation,621.2913242409613,621.2913242409613,True,100,True,0.33068066695705056,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.1706724817062,47.77116966809964,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}, ""joint_decoder_seconds"": 0.000769499980378896, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}"
L-main-threeshift-25c-01,1,100,current_project_alns_fresh_shared_base,current_project_alns_fresh_shared_base,681.0319547589027,681.0319547589027,True,100,True,0.8784306669840589,4,True,0,c489ad6ac5a3cdcc261c52a6ef6fd03a2afb5c46a1f553eb3d057c44cad464e9,22f2e4f6f42617c2d7da1850e394bb0821c8c4e80186997e685e3ed05a32e712,2b587d3619531e44a99f3d751e590918d4d502d255fd0c129399351ccc0b4441,231.05070703705076,13.0363318331381,{},"{""base_alns_activity"": {""alns_actual_moves"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,{}
L-main-threeshift-25c-01,1,100,mechanism_alns_v6,mechanism_alns_v6,603.1548339805784,603.1548339805785,True,100,True,0.8816894589690492,4,True,0,360a42f1190255389ad8b56febf2c25681fdff72cc1a681ed321d294d3f4dffe,fefa6af49bf995bd967dc6ff8f4c8b125472b4716657489d0b218014c6c95727,03782559254283959012d96fc1823d6c4269c0e56035577a32a336187ebbee1e,43.35277391805517,43.35277391805517,"{""action_changes"": [{""new_emissions_kg"": 8.999116238418102, ""new_start_second"": 72848.86662069589, ""old_emissions_kg"": 9.449136658316819, ""old_start_second"": 72000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 8.654802731676707, ""new_start_second"": 73235.5069339329, ""old_emissions_kg"": 9.309036534488097, ""old_start_second"": 72000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 13.348951697255304, ""new_start_second"": 69527.32838470628, ""old_emissions_kg"": 19.13227559955718, ""old_start_second"": 43200.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T3""}, {""new_emissions_kg"": 12.349903250705063, ""new_start_second"": 69474.30615741621, ""old_emissions_kg"": 13.0363318331381, ""old_start_second"": 68400.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T4""}], ""actions_retimed"": 4, ""candidate_start_count"": 52, ""complete_evaluations"": 0, ""eligible_actions"": 4, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.3812754976527941, ""old_local_objective"": 74.83352235746305, ""route_local_schedule_evaluations"": 52, ""selected_local_objective"": 74.45224685981026}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 8.999116238418102, ""new_start_second"": 72848.86662069589, ""old_emissions_kg"": 9.449136658316819, ""old_start_second"": 72000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 8.654802731676707, ""new_start_second"": 73235.5069339329, ""old_emissions_kg"": 9.309036534488097, ""old_start_second"": 72000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 13.348951697255304, ""new_start_second"": 69527.32838470628, ""old_emissions_kg"": 19.13227559955718, ""old_start_second"": 43200.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T3""}, {""new_emissions_kg"": 12.349903250705063, ""new_start_second"": 69474.30615741621, ""old_emissions_kg"": 13.0363318331381, ""old_start_second"": 68400.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T4""}], ""actions_retimed"": 4, ""candidate_start_count"": 52, ""complete_evaluations"": 0, ""eligible_actions"": 4, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.3812754976527941, ""old_local_objective"": 74.83352235746305, ""route_local_schedule_evaluations"": 52, ""selected_local_objective"": 74.45224685981026}, ""carbon_decoder_seconds"": 0.0011975829838775098, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 6, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 681.0319547589027, ""exact_decoder_updates"": 1, ""feasibility_checks"": 6, ""improvements"": 1, ""objective_delta"": -77.49584528067146, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 603.5361094782312}, ""joint_decoder_seconds"": 0.0020612090011127293, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 6, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 681.0319547589027, ""exact_decoder_updates"": 1, ""feasibility_checks"": 6, ""improvements"": 1, ""objective_delta"": -77.49584528067146, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 603.5361094782312}"
L-main-threeshift-25c-01,1,100,mechanism_alns_v6_without_joint_ablation,mechanism_alns_v6_without_joint_ablation,680.997399944063,680.997399944063,True,100,True,0.8786545419716276,4,True,0,c489ad6ac5a3cdcc261c52a6ef6fd03a2afb5c46a1f553eb3d057c44cad464e9,22f2e4f6f42617c2d7da1850e394bb0821c8c4e80186997e685e3ed05a32e712,4c2507f20eeead960d5bec6631ef9b1e7609093b086aedd34d60aff914bdc84c,230.36427845461773,12.349903250705063,"{""action_changes"": [{""new_emissions_kg"": 12.349903250705063, ""new_start_second"": 69474.30615741621, ""old_emissions_kg"": 13.0363318331381, ""old_start_second"": 68400.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 1, ""candidate_start_count"": 3, ""complete_evaluations"": 0, ""eligible_actions"": 1, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.03455481483968015, ""old_local_objective"": 19.82271658855714, ""route_local_schedule_evaluations"": 3, ""selected_local_objective"": 19.78816177371746}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 12.349903250705063, ""new_start_second"": 69474.30615741621, ""old_emissions_kg"": 13.0363318331381, ""old_start_second"": 68400.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 1, ""candidate_start_count"": 3, ""complete_evaluations"": 0, ""eligible_actions"": 1, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.03455481483968015, ""old_local_objective"": 19.82271658855714, ""route_local_schedule_evaluations"": 3, ""selected_local_objective"": 19.78816177371746}, ""carbon_decoder_seconds"": 0.00022387498756870627, ""independent_final_replays"": 1, ""joint_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,"{""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}"
L-main-threeshift-25c-01,1,100,mechanism_alns_v6_without_carbon_ablation,mechanism_alns_v6_without_carbon_ablation,603.5361094782312,603.5361094782312,True,100,True,0.8804918759851716,4,True,0,360a42f1190255389ad8b56febf2c25681fdff72cc1a681ed321d294d3f4dffe,fefa6af49bf995bd967dc6ff8f4c8b125472b4716657489d0b218014c6c95727,3e65e88cb137f9af9c72060843699685c2505e296f79236a8f74e00689a36ee1,50.92678062550019,50.92678062550019,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 6, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 681.0319547589027, ""exact_decoder_updates"": 1, ""feasibility_checks"": 6, ""improvements"": 1, ""objective_delta"": -77.49584528067146, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 603.5361094782312}, ""joint_decoder_seconds"": 0.0020612090011127293, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 6, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 681.0319547589027, ""exact_decoder_updates"": 1, ""feasibility_checks"": 6, ""improvements"": 1, ""objective_delta"": -77.49584528067146, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 603.5361094782312}"
L-main-threeshift-25c-01,2,100,current_project_alns_fresh_shared_base,current_project_alns_fresh_shared_base,663.7685298770573,663.7685298770573,True,100,True,0.7945077499607578,4,True,0,cc90495757056e8733dc9b933f8d64ce69eafbfb0035fea709de7472d6ba69a6,42ce6345833502cbdb458070b9a8d9ce9ae73c1f87bc5b143242b378889259e5,25f4a7d9826ee7d23ec1ecc40b335c7250e7c135a2feba385d82a4cccd0fa160,252.5428298590248,1.0375241657150702,{},"{""base_alns_activity"": {""alns_actual_moves"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,{}
L-main-threeshift-25c-01,2,100,mechanism_alns_v6,mechanism_alns_v6,574.2024880247197,574.2024880247199,True,100,True,0.8279178750235587,4,True,0,12d00925633a10c2f8d9eb8c6873b2a6e21af896be145b4e8380e67dd960145c,7af93adba7e0191ab3f774d66574d665e793e8d4da5dc13b089c57f12ed612d2,45fe8b5f4b74d62bbc5cd8c19430f65407837cc9fff500052eef28bb12dd4f36,39.66178005829355,39.66178005829355,"{""action_changes"": [{""new_emissions_kg"": 7.688521676625432, ""new_start_second"": 74457.4053146818, ""old_emissions_kg"": 8.045407543290194, ""old_start_second"": 73800.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 19.00404822475865, ""new_start_second"": 63511.46439832963, ""old_emissions_kg"": 22.816170411278375, ""old_start_second"": 43200.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 11.956131582663078, ""new_start_second"": 70864.54072303971, ""old_emissions_kg"": 12.39495407554686, ""old_start_second"": 70200.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T3""}, {""new_emissions_kg"": 1.0130785742463937, ""new_start_second"": 10963.559579369592, ""old_emissions_kg"": 1.0375241657150702, ""old_start_second"": 12600.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T4""}], ""actions_retimed"": 4, ""candidate_start_count"": 132, ""complete_evaluations"": 0, ""eligible_actions"": 4, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.23318878076361216, ""old_local_objective"": 67.47281952065872, ""route_local_schedule_evaluations"": 132, ""selected_local_objective"": 67.2396307398951}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 7.688521676625432, ""new_start_second"": 74457.4053146818, ""old_emissions_kg"": 8.045407543290194, ""old_start_second"": 73800.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 19.00404822475865, ""new_start_second"": 63511.46439832963, ""old_emissions_kg"": 22.816170411278375, ""old_start_second"": 43200.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 11.956131582663078, ""new_start_second"": 70864.54072303971, ""old_emissions_kg"": 12.39495407554686, ""old_start_second"": 70200.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T3""}, {""new_emissions_kg"": 1.0130785742463937, ""new_start_second"": 10963.559579369592, ""old_emissions_kg"": 1.0375241657150702, ""old_start_second"": 12600.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T4""}], ""actions_retimed"": 4, ""candidate_start_count"": 132, ""complete_evaluations"": 0, ""eligible_actions"": 4, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.23318878076361216, ""old_local_objective"": 67.47281952065872, ""route_local_schedule_evaluations"": 132, ""selected_local_objective"": 67.2396307398951}, ""carbon_decoder_seconds"": 0.004312375036533922, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 9, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 663.7685298770573, ""exact_decoder_updates"": 1, ""feasibility_checks"": 9, ""improvements"": 1, ""objective_delta"": -89.33285307157394, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 574.4356768054834}, ""joint_decoder_seconds"": 0.029097750026267022, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 9, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 663.7685298770573, ""exact_decoder_updates"": 1, ""feasibility_checks"": 9, ""improvements"": 1, ""objective_delta"": -89.33285307157394, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 574.4356768054834}"
L-main-threeshift-25c-01,2,100,mechanism_alns_v6_without_joint_ablation,mechanism_alns_v6_without_joint_ablation,663.7672992859827,663.7672992859827,True,100,True,0.7951293339719996,4,True,0,cc90495757056e8733dc9b933f8d64ce69eafbfb0035fea709de7472d6ba69a6,42ce6345833502cbdb458070b9a8d9ce9ae73c1f87bc5b143242b378889259e5,a6a6742a2434078c5ec0b649e85ef57f3cac748a3b2a1f048f97100b222059be,252.51838426755614,1.0130785742463937,"{""action_changes"": [{""new_emissions_kg"": 1.0130785742463937, ""new_start_second"": 10963.559579369592, ""old_emissions_kg"": 1.0375241657150702, ""old_start_second"": 12600.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 1, ""candidate_start_count"": 92, ""complete_evaluations"": 0, ""eligible_actions"": 1, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.0012305910745329385, ""old_local_objective"": 3.9436159161526296, ""route_local_schedule_evaluations"": 92, ""selected_local_objective"": 3.9423853250780967}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 1.0130785742463937, ""new_start_second"": 10963.559579369592, ""old_emissions_kg"": 1.0375241657150702, ""old_start_second"": 12600.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 1, ""candidate_start_count"": 92, ""complete_evaluations"": 0, ""eligible_actions"": 1, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.0012305910745329385, ""old_local_objective"": 3.9436159161526296, ""route_local_schedule_evaluations"": 92, ""selected_local_objective"": 3.9423853250780967}, ""carbon_decoder_seconds"": 0.0006215840112417936, ""independent_final_replays"": 1, ""joint_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,"{""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}"
L-main-threeshift-25c-01,2,100,mechanism_alns_v6_without_carbon_ablation,mechanism_alns_v6_without_carbon_ablation,574.4356768054834,574.4356768054835,True,100,True,0.8236054999870248,4,True,0,12d00925633a10c2f8d9eb8c6873b2a6e21af896be145b4e8380e67dd960145c,7af93adba7e0191ab3f774d66574d665e793e8d4da5dc13b089c57f12ed612d2,93f6ed565c78ac23e7c38ac4a44745b127a35fd8d864d414413474dd39a7ddb5,44.29405619583049,44.29405619583049,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 9, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 663.7685298770573, ""exact_decoder_updates"": 1, ""feasibility_checks"": 9, ""improvements"": 1, ""objective_delta"": -89.33285307157394, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 574.4356768054834}, ""joint_decoder_seconds"": 0.029097750026267022, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 9, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 663.7685298770573, ""exact_decoder_updates"": 1, ""feasibility_checks"": 9, ""improvements"": 1, ""objective_delta"": -89.33285307157394, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 574.4356768054834}"
L-main-threeshift-25c-01,3,100,current_project_alns_fresh_shared_base,current_project_alns_fresh_shared_base,663.7685298770573,663.7685298770573,True,100,True,0.7503685000119731,4,True,0,cc90495757056e8733dc9b933f8d64ce69eafbfb0035fea709de7472d6ba69a6,42ce6345833502cbdb458070b9a8d9ce9ae73c1f87bc5b143242b378889259e5,25f4a7d9826ee7d23ec1ecc40b335c7250e7c135a2feba385d82a4cccd0fa160,252.5428298590248,1.0375241657150702,{},"{""base_alns_activity"": {""alns_actual_moves"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,{}
L-main-threeshift-25c-01,3,100,mechanism_alns_v6,mechanism_alns_v6,574.2024880247197,574.2024880247199,True,100,True,0.7545608339714818,4,True,0,12d00925633a10c2f8d9eb8c6873b2a6e21af896be145b4e8380e67dd960145c,7af93adba7e0191ab3f774d66574d665e793e8d4da5dc13b089c57f12ed612d2,45fe8b5f4b74d62bbc5cd8c19430f65407837cc9fff500052eef28bb12dd4f36,39.66178005829355,39.66178005829355,"{""action_changes"": [{""new_emissions_kg"": 7.688521676625432, ""new_start_second"": 74457.4053146818, ""old_emissions_kg"": 8.045407543290194, ""old_start_second"": 73800.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 19.00404822475865, ""new_start_second"": 63511.46439832963, ""old_emissions_kg"": 22.816170411278375, ""old_start_second"": 43200.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 11.956131582663078, ""new_start_second"": 70864.54072303971, ""old_emissions_kg"": 12.39495407554686, ""old_start_second"": 70200.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T3""}, {""new_emissions_kg"": 1.0130785742463937, ""new_start_second"": 10963.559579369592, ""old_emissions_kg"": 1.0375241657150702, ""old_start_second"": 12600.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T4""}], ""actions_retimed"": 4, ""candidate_start_count"": 132, ""complete_evaluations"": 0, ""eligible_actions"": 4, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.23318878076361216, ""old_local_objective"": 67.47281952065872, ""route_local_schedule_evaluations"": 132, ""selected_local_objective"": 67.2396307398951}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 7.688521676625432, ""new_start_second"": 74457.4053146818, ""old_emissions_kg"": 8.045407543290194, ""old_start_second"": 73800.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 19.00404822475865, ""new_start_second"": 63511.46439832963, ""old_emissions_kg"": 22.816170411278375, ""old_start_second"": 43200.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 11.956131582663078, ""new_start_second"": 70864.54072303971, ""old_emissions_kg"": 12.39495407554686, ""old_start_second"": 70200.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T3""}, {""new_emissions_kg"": 1.0130785742463937, ""new_start_second"": 10963.559579369592, ""old_emissions_kg"": 1.0375241657150702, ""old_start_second"": 12600.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T4""}], ""actions_retimed"": 4, ""candidate_start_count"": 132, ""complete_evaluations"": 0, ""eligible_actions"": 4, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.23318878076361216, ""old_local_objective"": 67.47281952065872, ""route_local_schedule_evaluations"": 132, ""selected_local_objective"": 67.2396307398951}, ""carbon_decoder_seconds"": 0.0014164589811116457, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 9, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 663.7685298770573, ""exact_decoder_updates"": 1, ""feasibility_checks"": 9, ""improvements"": 1, ""objective_delta"": -89.33285307157394, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 574.4356768054834}, ""joint_decoder_seconds"": 0.0027758749783970416, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 9, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 663.7685298770573, ""exact_decoder_updates"": 1, ""feasibility_checks"": 9, ""improvements"": 1, ""objective_delta"": -89.33285307157394, ""patterns_considered"": 16, ""route_proxy_evaluations"": 8, ""selected_pattern"": [""ev"", ""ev"", ""ev"", ""ev""], ""selected_proxy_cost"": 574.4356768054834}"
