task_name,instance_id,seed,arm,route_count,customer_count,depot_count_used,distinct_resource_labels,distinct_vehicle_classes,cv_route_count,ev_route_count,ev_route_share,ev_customer_count,ev_customer_share,charging_action_count,depot_charging_action_count,public_charging_action_count,zero_start_charging_action_count,vehicles_with_multiple_charging_actions,cross_site_service_count,resource_label_customer_counts_json
D6-E2-STAGED__cn-cy-25c-01-V2-LOCATIONS__seed4,cn-cy-25c-01-V2-LOCATIONS,4,MV-HGS-SP,4,25,1,2,2,3,1,0.25,5,0.2,1,1,0,1,0,0,"{""D_chongqing|cv"": 20, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-25c-01-V2-LOCATIONS__seed5,cn-cy-25c-01-V2-LOCATIONS,5,HGS-M,4,25,1,2,2,3,1,0.25,5,0.2,1,1,0,1,0,0,"{""D_chongqing|cv"": 20, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-25c-01-V2-LOCATIONS__seed5,cn-cy-25c-01-V2-LOCATIONS,5,MV-HGS-SP,4,25,1,2,2,3,1,0.25,5,0.2,1,1,0,1,0,0,"{""D_chongqing|cv"": 20, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed1,cn-cy-25c-02-V2-LOCATIONS,1,HGS-M,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed1,cn-cy-25c-02-V2-LOCATIONS,1,MV-HGS-SP,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed2,cn-cy-25c-02-V2-LOCATIONS,2,HGS-M,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed2,cn-cy-25c-02-V2-LOCATIONS,2,MV-HGS-SP,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed3,cn-cy-25c-02-V2-LOCATIONS,3,HGS-M,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed3,cn-cy-25c-02-V2-LOCATIONS,3,MV-HGS-SP,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed4,cn-cy-25c-02-V2-LOCATIONS,4,HGS-M,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed4,cn-cy-25c-02-V2-LOCATIONS,4,MV-HGS-SP,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed5,cn-cy-25c-02-V2-LOCATIONS,5,HGS-M,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-02-V2-LOCATIONS__seed5,cn-cy-25c-02-V2-LOCATIONS,5,MV-HGS-SP,4,25,1,1,1,4,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_chongqing|cv"": 25}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed1,cn-cy-25c-03-V2-LOCATIONS,1,HGS-M,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed1,cn-cy-25c-03-V2-LOCATIONS,1,MV-HGS-SP,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed2,cn-cy-25c-03-V2-LOCATIONS,2,HGS-M,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed2,cn-cy-25c-03-V2-LOCATIONS,2,MV-HGS-SP,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed3,cn-cy-25c-03-V2-LOCATIONS,3,HGS-M,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed3,cn-cy-25c-03-V2-LOCATIONS,3,MV-HGS-SP,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed4,cn-cy-25c-03-V2-LOCATIONS,4,HGS-M,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed4,cn-cy-25c-03-V2-LOCATIONS,4,MV-HGS-SP,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed5,cn-cy-25c-03-V2-LOCATIONS,5,HGS-M,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-25c-03-V2-LOCATIONS__seed5,cn-cy-25c-03-V2-LOCATIONS,5,MV-HGS-SP,5,25,1,2,2,3,2,0.4,7,0.28,2,2,0,2,0,0,"{""D_chongqing|cv"": 18, ""D_chongqing|ev"": 7}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed1,cn-cy-50c-01-V2-LOCATIONS,1,HGS-M,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed1,cn-cy-50c-01-V2-LOCATIONS,1,MV-HGS-SP,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed2,cn-cy-50c-01-V2-LOCATIONS,2,HGS-M,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed2,cn-cy-50c-01-V2-LOCATIONS,2,MV-HGS-SP,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed3,cn-cy-50c-01-V2-LOCATIONS,3,HGS-M,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed3,cn-cy-50c-01-V2-LOCATIONS,3,MV-HGS-SP,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed4,cn-cy-50c-01-V2-LOCATIONS,4,HGS-M,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed4,cn-cy-50c-01-V2-LOCATIONS,4,MV-HGS-SP,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed5,cn-cy-50c-01-V2-LOCATIONS,5,HGS-M,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-01-V2-LOCATIONS__seed5,cn-cy-50c-01-V2-LOCATIONS,5,MV-HGS-SP,9,50,2,4,2,7,2,0.2222222222222222,11,0.22,2,2,0,2,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 23, ""D_chongqing|ev"": 6}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed1,cn-cy-50c-02-V2-LOCATIONS,1,HGS-M,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed1,cn-cy-50c-02-V2-LOCATIONS,1,MV-HGS-SP,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed2,cn-cy-50c-02-V2-LOCATIONS,2,HGS-M,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed2,cn-cy-50c-02-V2-LOCATIONS,2,MV-HGS-SP,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed3,cn-cy-50c-02-V2-LOCATIONS,3,HGS-M,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed3,cn-cy-50c-02-V2-LOCATIONS,3,MV-HGS-SP,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed4,cn-cy-50c-02-V2-LOCATIONS,4,HGS-M,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed4,cn-cy-50c-02-V2-LOCATIONS,4,MV-HGS-SP,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed5,cn-cy-50c-02-V2-LOCATIONS,5,HGS-M,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-02-V2-LOCATIONS__seed5,cn-cy-50c-02-V2-LOCATIONS,5,MV-HGS-SP,9,50,2,4,2,6,3,0.3333333333333333,13,0.26,3,3,0,3,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 21, ""D_chongqing|ev"": 8}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed1,cn-cy-50c-03-V2-LOCATIONS,1,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed1,cn-cy-50c-03-V2-LOCATIONS,1,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed2,cn-cy-50c-03-V2-LOCATIONS,2,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed2,cn-cy-50c-03-V2-LOCATIONS,2,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed3,cn-cy-50c-03-V2-LOCATIONS,3,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed3,cn-cy-50c-03-V2-LOCATIONS,3,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed4,cn-cy-50c-03-V2-LOCATIONS,4,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed4,cn-cy-50c-03-V2-LOCATIONS,4,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed5,cn-cy-50c-03-V2-LOCATIONS,5,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-50c-03-V2-LOCATIONS__seed5,cn-cy-50c-03-V2-LOCATIONS,5,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,5,0.1,1,1,0,1,0,0,"{""D_chengdu|cv"": 16, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 29}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed1,cn-cy-75c-01-V2-LOCATIONS,1,HGS-M,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed1,cn-cy-75c-01-V2-LOCATIONS,1,MV-HGS-SP,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed2,cn-cy-75c-01-V2-LOCATIONS,2,HGS-M,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed2,cn-cy-75c-01-V2-LOCATIONS,2,MV-HGS-SP,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed3,cn-cy-75c-01-V2-LOCATIONS,3,HGS-M,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed3,cn-cy-75c-01-V2-LOCATIONS,3,MV-HGS-SP,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed4,cn-cy-75c-01-V2-LOCATIONS,4,HGS-M,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed4,cn-cy-75c-01-V2-LOCATIONS,4,MV-HGS-SP,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed5,cn-cy-75c-01-V2-LOCATIONS,5,HGS-M,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-01-V2-LOCATIONS__seed5,cn-cy-75c-01-V2-LOCATIONS,5,MV-HGS-SP,12,75,2,4,2,10,2,0.16666666666666666,10,0.13333333333333333,2,2,0,2,0,0,"{""D_chengdu|cv"": 27, ""D_chengdu|ev"": 5, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed1,cn-cy-75c-02-V2-LOCATIONS,1,HGS-M,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed1,cn-cy-75c-02-V2-LOCATIONS,1,MV-HGS-SP,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed2,cn-cy-75c-02-V2-LOCATIONS,2,HGS-M,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed2,cn-cy-75c-02-V2-LOCATIONS,2,MV-HGS-SP,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed3,cn-cy-75c-02-V2-LOCATIONS,3,HGS-M,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed3,cn-cy-75c-02-V2-LOCATIONS,3,MV-HGS-SP,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed4,cn-cy-75c-02-V2-LOCATIONS,4,HGS-M,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed4,cn-cy-75c-02-V2-LOCATIONS,4,MV-HGS-SP,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed5,cn-cy-75c-02-V2-LOCATIONS,5,HGS-M,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-02-V2-LOCATIONS__seed5,cn-cy-75c-02-V2-LOCATIONS,5,MV-HGS-SP,13,75,2,4,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_chengdu|cv"": 28, ""D_chengdu|ev"": 4, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed1,cn-cy-75c-03-V2-LOCATIONS,1,HGS-M,12,75,2,3,2,11,1,0.08333333333333333,5,0.06666666666666667,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed1,cn-cy-75c-03-V2-LOCATIONS,1,MV-HGS-SP,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed2,cn-cy-75c-03-V2-LOCATIONS,2,HGS-M,12,75,2,3,2,11,1,0.08333333333333333,5,0.06666666666666667,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 38, ""D_chongqing|ev"": 5}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed2,cn-cy-75c-03-V2-LOCATIONS,2,MV-HGS-SP,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed3,cn-cy-75c-03-V2-LOCATIONS,3,HGS-M,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed3,cn-cy-75c-03-V2-LOCATIONS,3,MV-HGS-SP,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed4,cn-cy-75c-03-V2-LOCATIONS,4,HGS-M,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed4,cn-cy-75c-03-V2-LOCATIONS,4,MV-HGS-SP,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed5,cn-cy-75c-03-V2-LOCATIONS,5,HGS-M,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-cy-75c-03-V2-LOCATIONS__seed5,cn-cy-75c-03-V2-LOCATIONS,5,MV-HGS-SP,12,75,2,3,2,11,1,0.08333333333333333,4,0.05333333333333334,1,1,0,1,0,0,"{""D_chengdu|cv"": 32, ""D_chongqing|cv"": 39, ""D_chongqing|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed1,cn-jjj-100c-01-V2-LOCATIONS,1,HGS-M,17,100,2,4,2,13,4,0.23529411764705882,14,0.14,4,4,0,4,0,0,"{""D_beijing|cv"": 66, ""D_beijing|ev"": 7, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed1,cn-jjj-100c-01-V2-LOCATIONS,1,MV-HGS-SP,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
