active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,1783.6949728422799,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-threeshift-50c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,7,74.87158120798995,1,1,16000,213.69923997668363,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc100,100kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003871906010317616}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013108299754094332}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.21638792875455692}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.2058646749064792}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.6005266262072837}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 7.915803484065691}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.17375538726628292}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.22437225113390014}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001658749970374629}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.681688260927331}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017004100664053112}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00033475000236649066}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 19.52515646161919}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 20.76680383339408}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 20.67045135596709}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.23785775846045}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 1.0492231684329454}, ""route_model_cost"": {""count"": 39509.0, ""seconds"": 0.9096654393797508}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.029998248981428333}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.019548209937056527}}",0,False,False,0.125,,
{},16000,LNS,100.0,2732.803960039656,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-threeshift-75c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,11,374.3396881669905,1,1,16000,42.74192800220131,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc100,100kWh same wall-clock,1,75,OK,{},0,False,False,0.08333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,2732.803960039656,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-threeshift-75c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,11,150.7100919999939,1,1,16000,106.16409151950255,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc100,100kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003994448547018692}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00019066600361838937}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3127488819445716}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3193230669712648}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 6.653004079300445}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 13.150691371571156}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.27789045484678354}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.34358971018809825}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00023841700749471784}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 6.8418347652914235}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00024649999977555126}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00045449999743141234}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 41.01612954001757}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 42.86815367708914}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 42.53260663812398}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 7.884623974721762}, ""repair_solution_score"": {""count"": 10420.0, ""seconds"": 1.9672199406195432}, ""route_model_cost"": {""count"": 178468.0, ""seconds"": 4.035142713866662}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0481581240601372}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.030291995964944363}}",0,False,False,0.08333333333333333,,
{},16000,LNS,100.0,4635.703685132771,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-100c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,571.050535708011,1,1,16000,28.01853601303879,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,4635.703685132771,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-100c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,291.93808125000214,1,1,16000,54.80614221855609,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004604310524882749}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024116699933074415}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4842032929736888}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4803507324832026}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 14.596037712821271}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.21774895019189}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.4370112007309217}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.5297214502643328}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003158330073347315}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.412276429618942}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003013330133398995}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005959169939160347}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 86.10037159959029}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 91.69199662165192}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 87.87815133546246}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.91239135307842}, ""repair_solution_score"": {""count"": 4218.0, ""seconds"": 1.0648103759885998}, ""route_model_cost"": {""count"": 540158.0, ""seconds"": 13.691145276432508}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06546504201833159}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03408804400532972}}",0,False,False,0.06666666666666667,,
{},16000,LNS,100.0,573.7936728978657,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-10c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,1,2,28.211332541992306,1,1,16000,567.1479706314527,,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,3,300.0,wc100,100kWh same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,398.0471571718608,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,1,1,11.677669208002044,1,1,16000,1370.1364300537052,,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc100,100kWh same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.019244414506829344}, ""checkpoint_model_cost"": {""count"": 4.0, ""seconds"": 0.00021145801292732358}, ""destroy:random_customer_removal"": {""count"": 1014.0, ""seconds"": 0.03297765208117198}, ""destroy:route_segment_removal"": {""count"": 1014.0, ""seconds"": 0.02603153482777998}, ""destroy:shaw_related_removal"": {""count"": 8698.0, ""seconds"": 0.5023689875524724}, ""destroy:vehicle_type_swap"": {""count"": 1014.0, ""seconds"": 0.13909196382155642}, ""destroy:whole_route_removal"": {""count"": 2237.0, ""seconds"": 0.03918252882431261}, ""destroy:worst_customer_removal"": {""count"": 1959.0, ""seconds"": 0.05011596588883549}, ""final_check"": {""count"": 1.0, ""seconds"": 7.795899000484496e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.8710979837196646}, ""history_model_cost"": {""count"": 4.0, ""seconds"": 0.00020354200387373567}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001502499944763258}, ""local_search"": {""count"": 4905.0, ""seconds"": 0.005295379174640402}, ""repair:greedy_insert_repair"": {""count"": 10657.0, ""seconds"": 5.310703261115123}, ""repair:regret2_insert_repair"": {""count"": 2028.0, ""seconds"": 0.9795781310240272}, ""repair:regret3_insert_repair"": {""count"": 3251.0, ""seconds"": 1.9975295713811647}, ""repair_full_check"": {""count"": 17038.0, ""seconds"": 1.4041854896495352}, ""repair_solution_score"": {""count"": 1014.0, ""seconds"": 0.032838301893207245}, ""route_model_cost"": {""count"": 790.0, ""seconds"": 0.015880616003414616}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0052042099996469915}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004585792077705264}}",0,False,False,0.5,,
{},16000,LNS,100.0,6015.377586977482,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-150c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,20,903.3997124169982,1,1,16000,17.71087568446623,,True,OK,e2-vanilla-150c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,21,900.0,wc100,100kWh same wall-clock,1,150,OK,{},0,False,False,0.047619047619047616,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,6015.377586977482,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-150c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,20,673.4737276669912,1,1,16000,23.75742266209296,,True,OK,e2-vanilla-150c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,21,900.0,wc100,100kWh same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004540206282399595}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000624166990746744}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7136684928700561}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7776182049274212}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 38.83099787392712}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.8500799243483925}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.699742778626387}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.8677484271029243}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00046504200145136565}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 14.079418392444495}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00043270899914205074}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008884999988367781}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 202.22627454003668}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 213.06148485802987}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 201.76530124882993}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 19.460661439123214}, ""repair_solution_score"": {""count"": 4744.0, ""seconds"": 1.7771462574164616}, ""route_model_cost"": {""count"": 980109.0, ""seconds"": 26.672657936956966}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.107713162957225}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.05243350099772215}}",0,False,False,0.047619047619047616,,
{},16000,LNS,100.0,642.185285005708,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-15c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,2,31.81911375001073,0,0,16000,502.8424149618122,,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc100,100kWh same wall-clock,1,15,OK,{},0,True,False,0.0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,642.185285005708,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-15c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,2,13.252464457997121,0,0,16000,1207.3226116328042,,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc100,100kWh same wall-clock,1,15,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.004503587799263187}, ""checkpoint_model_cost"": {""count"": 8.0, ""seconds"": 0.0003607080288929865}, ""destroy:random_customer_removal"": {""count"": 10373.0, ""seconds"": 0.3276405047654407}, ""destroy:route_segment_removal"": {""count"": 1113.0, ""seconds"": 0.03046575767803006}, ""destroy:shaw_related_removal"": {""count"": 1113.0, ""seconds"": 0.09691391969681717}, ""destroy:vehicle_type_swap"": {""count"": 1113.0, ""seconds"": 0.09866016480373219}, ""destroy:whole_route_removal"": {""count"": 1113.0, ""seconds"": 0.02169082903128583}, ""destroy:worst_customer_removal"": {""count"": 1113.0, ""seconds"": 0.031696333971922286}, ""final_check"": {""count"": 1.0, ""seconds"": 4.041699867229909e-05}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 1.3273015447048238}, ""history_model_cost"": {""count"": 8.0, ""seconds"": 0.0003714149643201381}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00011766700481530279}, ""local_search"": {""count"": 194.0, ""seconds"": 0.0002688730164663866}, ""repair:greedy_insert_repair"": {""count"": 2226.0, ""seconds"": 1.4032734411011916}, ""repair:regret2_insert_repair"": {""count"": 2226.0, ""seconds"": 1.4076205231976928}, ""repair:regret3_insert_repair"": {""count"": 11486.0, ""seconds"": 7.413529677185579}, ""repair_full_check"": {""count"": 17813.0, ""seconds"": 0.9239228032383835}, ""repair_solution_score"": {""count"": 6.0, ""seconds"": 0.0003347509918967262}, ""route_model_cost"": {""count"": 12311.0, ""seconds"": 0.24092679466411937}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.0075705839262809604}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.005852662055986002}}",0,True,False,0.0,,
{},0,LNS,100.0,8714.98386087934,vanilla,shared_warm_start,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-200c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,28,915.0074956250028,1,1,16000,0.0,Worker exceeded runtime cap plus hard-timeout grace; returned last readable checkpoint.,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,,1,29,900.0,wc100,100kWh same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
{},0,alns_e2_throughput,100.0,8714.98386087934,vanilla,shared_warm_start,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-200c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,28,915.0127803340001,1,1,16000,0.0,Worker exceeded runtime cap plus hard-timeout grace; returned last readable checkpoint.,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,,1,29,900.0,wc100,100kWh same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
{},16000,LNS,100.0,1155.0731809827587,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-20c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,3,107.03379800000403,1,1,16000,149.48549242361182,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,4,300.0,wc100,100kWh same wall-clock,1,20,OK,{},0,False,False,0.25,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,1155.0731809827587,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-20c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,3,23.06152104199282,1,1,16000,693.7963879687526,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,4,300.0,wc100,100kWh same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0038983142731012776}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.595799641218036e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.125008063565474}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1086311109829694}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.4608805869356729}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 0.7166204526874935}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.08288623217958957}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.11272972058213782}, ""final_check"": {""count"": 1.0, ""seconds"": 9.270801092498004e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.4559434129769215}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 9.829200280364603e-05}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00020945799769833684}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.479101731150877}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.4256644291453995}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.557357220284757}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.556597372284159}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.1535187882836908}, ""route_model_cost"": {""count"": 13281.0, ""seconds"": 0.2970217198890168}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.010811915999511257}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.007409583035041578}}",0,False,False,0.25,,
{},16000,LNS,100.0,887.3747488211219,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-25c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,3,151.8626289590029,1,1,16000,105.35837624883597,,True,OK,e2-vanilla-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,4,300.0,wc100,100kWh same wall-clock,1,25,OK,{},0,False,False,0.25,,
