task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,objective_before,objective_after,improvement_absolute,improvement_relative,objective_type
T24__CY__ASAP__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080206,mechanism_ev,9,376,12376,1790971,1760815,30156,0.016837793576780415,PyVRP integer proxy objective
T24__CY__ASAP__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080206,mechanism_ev,10,1103,13103,1760815,1759096,1719,0.0009762524739964164,PyVRP integer proxy objective
T24__CY__ASAP__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080206,mechanism_ev,11,1295,13295,1759096,1713584,45512,0.025872379904223534,PyVRP integer proxy objective
T24__CY__ASAP__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080206,mechanism_ev,12,1902,13902,1713584,1708733,4851,0.0028309087853294617,PyVRP integer proxy objective
T24__CY__ASAP__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080206,mechanism_ev,13,4112,16112,1708733,1700946,7787,0.0045571777451480135,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,1,1,1,9223372036854775807,3407323,9223372036851368484,0.9999999999996306,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,2,4,4,3407323,2502756,904567,0.26547732633507304,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,3,11,11,2502756,2478414,24342,0.00972607797164406,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,4,17,17,2478414,2467972,10442,0.004213178266423608,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,5,107,107,2467972,2457417,10555,0.004276790822586318,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,6,112,112,2457417,2448856,8561,0.0034837392270013596,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,7,120,120,2448856,2443244,5612,0.0022916823202344277,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,8,171,171,2443244,2442002,1242,0.0005083405505139888,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,9,216,216,2442002,2434717,7285,0.0029832080399606552,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,10,222,222,2434717,2433974,743,0.0003051689374986908,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,11,244,244,2433974,2428332,5642,0.002318019830943141,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,12,260,260,2428332,2419871,8461,0.0034842846859490383,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,13,557,557,2419871,2416832,3039,0.0012558520681474343,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,14,809,809,2416832,2415600,1232,0.0005097582289542675,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,15,923,923,2415600,2399419,16181,0.006698542805100182,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,16,1638,1638,2399419,2386016,13403,0.005585935595242015,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,17,3627,3627,2386016,2384199,1817,0.000761520459208991,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,18,4462,4462,2384199,2377703,6496,0.0027246047834094387,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,cv_only,19,4971,4971,2377703,2377607,96,4.037510151604301e-05,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,1,4,6004,9223372036854775807,3437256,9223372036851338551,0.9999999999996273,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,2,6,6006,3437256,3024755,412501,0.12000880935257659,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,3,7,6007,3024755,2595399,429356,0.1419473643319872,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,4,31,6031,2595399,2496616,98783,0.038060814541425035,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,5,51,6051,2496616,2057264,439352,0.17597900518141357,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,6,63,6063,2057264,1957407,99857,0.048538738829824464,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,7,98,6098,1957407,1949271,8136,0.004156519313561258,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,8,110,6110,1949271,1920657,28614,0.014679333966390512,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,9,142,6142,1920657,1911953,8704,0.004531782613970115,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,10,177,6177,1911953,1876092,35861,0.01875621419564184,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,11,358,6358,1876092,1822598,53494,0.0285135270551764,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,naive_ev,12,3784,9784,1822598,1805546,17052,0.009355875513964133,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,1,1,12001,9223372036854775807,2924315,9223372036851851492,0.9999999999996829,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,2,7,12007,2924315,2244449,679866,0.23248726624867705,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,3,16,12016,2244449,2029995,214454,0.09554861794587446,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,4,30,12030,2029995,1943124,86871,0.042793701462318874,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,5,65,12065,1943124,1894834,48290,0.024851733600120218,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,6,78,12078,1894834,1861908,32926,0.017376720071520777,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,7,85,12085,1861908,1845270,16638,0.008935994689318699,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,8,119,12119,1845270,1838909,6361,0.003447192009841378,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,9,125,12125,1838909,1788106,50803,0.02762670692241976,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,10,159,12159,1788106,1739471,48635,0.027199170518973706,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,11,276,12276,1739471,1721614,17857,0.010265764706626325,PyVRP integer proxy objective
T24__CY__ASAP__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080207,mechanism_ev,12,1387,13387,1721614,1683938,37676,0.021884115719319197,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,1,4,4,9223372036854775807,4471017,9223372036850304790,0.9999999999995153,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,2,5,5,4471017,3346752,1124265,0.2514562123114271,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,3,11,11,3346752,2492398,854354,0.2552785506664372,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,4,40,40,2492398,2478533,13865,0.0055629157141034455,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,5,51,51,2478533,2455876,22657,0.009141294467332087,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,6,56,56,2455876,2443205,12671,0.005159462448429806,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,7,177,177,2443205,2413320,29885,0.012231883939333785,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,8,652,652,2413320,2413102,218,9.033199078447947e-05,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,9,966,966,2413102,2404816,8286,0.0034337545615560384,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,10,1513,1513,2404816,2403627,1189,0.0004944245214602697,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,11,1599,1599,2403627,2397920,5707,0.0023743284627772946,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,12,1631,1631,2397920,2396945,975,0.00040660238873690534,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,13,1791,1791,2396945,2394768,2177,0.000908239446462059,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,14,1947,1947,2394768,2390197,4571,0.001908744396116868,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,15,2434,2434,2390197,2388555,1642,0.0006869726637595144,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,16,2755,2755,2388555,2385729,2826,0.0011831421089319692,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,17,2760,2760,2385729,2381908,3821,0.0016016068882928447,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,18,2940,2940,2381908,2381138,770,0.0003232702522515563,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,19,3378,3378,2381138,2378381,2757,0.0011578497340347345,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,20,4559,4559,2378381,2378086,295,0.00012403395418984596,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,21,5295,5295,2378086,2378028,58,2.438936186496199e-05,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,cv_only,22,5739,5739,2378028,2373633,4395,0.0018481699963162756,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,1,4,6004,9223372036854775807,3453371,9223372036851322436,0.9999999999996256,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,2,12,6012,3453371,2995241,458130,0.13266168042761695,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,3,21,6021,2995241,2513364,481877,0.16088087736512688,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,4,33,6033,2513364,2500760,12604,0.005014792922951073,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,5,81,6081,2500760,1988085,512675,0.20500767766598954,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,6,91,6091,1988085,1971171,16914,0.008507684530590996,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,7,180,6180,1971171,1961000,10171,0.005159877047704131,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,8,206,6206,1961000,1951828,9172,0.004677205507394187,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,9,274,6274,1951828,1950093,1735,0.0008889102933250266,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,10,297,6297,1950093,1914328,35765,0.01834015095690308,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,11,314,6314,1914328,1897071,17257,0.009014651616650856,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,12,327,6327,1897071,1887380,9691,0.005108401319718661,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,13,428,6428,1887380,1875800,11580,0.006135489408598162,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,14,485,6485,1875800,1861184,14616,0.007791875466467641,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,15,882,6882,1861184,1858523,2661,0.0014297350503765344,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,16,1033,7033,1858523,1834155,24368,0.013111486917299383,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,17,1181,7181,1834155,1829075,5080,0.002769667776169408,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,18,2609,8609,1829075,1827474,1601,0.0008753058239820674,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,naive_ev,19,5267,11267,1827474,1806447,21027,0.011506046050449966,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,1,3,12003,9223372036854775807,2015567,9223372036852760240,0.9999999999997815,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,2,63,12063,2015567,1988210,27357,0.013572855677831598,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,3,78,12078,1988210,1909904,78306,0.03938517561022226,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,4,139,12139,1909904,1813107,96797,0.05068160493930585,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,5,154,12154,1813107,1799785,13322,0.007347608276841907,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,6,296,12296,1799785,1771695,28090,0.015607419775139809,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,7,300,12300,1771695,1741286,30409,0.017163789478437316,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,8,499,12499,1741286,1730031,11255,0.006463613674031721,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,9,1662,13662,1730031,1704691,25340,0.014647136380793176,PyVRP integer proxy objective
T24__CY__ASAP__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080208,mechanism_ev,10,2046,14046,1704691,1695990,8701,0.005104150840240255,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,1,1,1,9223372036854775807,4262283,9223372036850513524,0.9999999999995379,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,2,2,2,4262283,3441950,820333,0.19246328786708908,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,3,14,14,3441950,2468213,973737,0.28290271503072384,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,4,50,50,2468213,2415108,53105,0.021515566120103895,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,5,290,290,2415108,2399868,15240,0.006310276807496807,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,6,304,304,2399868,2374208,25660,0.010692254740677403,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,cv_only,7,4673,4673,2374208,2371315,2893,0.0012185116047119713,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,1,7,6007,9223372036854775807,3214792,9223372036851561015,0.9999999999996515,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,2,10,6010,3214792,3068632,146160,0.04546483878272684,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,3,13,6013,3068632,2582129,486503,0.15854067871285968,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,4,18,6018,2582129,2457688,124441,0.04819317702562498,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,5,26,6026,2457688,2450167,7521,0.003060193157146066,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,6,35,6035,2450167,2151879,298288,0.12174190575581174,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,7,36,6036,2151879,2013106,138773,0.06448922081585443,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,8,68,6068,2013106,1883658,129448,0.06430262489903661,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,9,631,6631,1883658,1869641,14017,0.007441372053737993,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,10,718,6718,1869641,1828256,41385,0.022135265540282868,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,11,2815,8815,1828256,1820856,7400,0.0040475732063781,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,naive_ev,12,4690,10690,1820856,1809788,11068,0.006078459801324212,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,1,1,12001,9223372036854775807,3282276,9223372036851493531,0.9999999999996442,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,2,4,12004,3282276,3254320,27956,0.008517260583814402,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,3,5,12005,3254320,3228772,25548,0.007850487966764179,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,4,9,12009,3228772,2302140,926632,0.2869920824387724,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,5,10,12010,2302140,1832300,469840,0.20408836995143648,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,6,30,12030,1832300,1807031,25269,0.013790863941494296,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,7,114,12114,1807031,1805712,1319,0.0007299266033620896,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,8,249,12249,1805712,1760970,44742,0.0247780376937186,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,9,515,12515,1760970,1754692,6278,0.0035650806089825493,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,10,708,12708,1754692,1730532,24160,0.013768798170847078,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,11,709,12709,1730532,1716539,13993,0.008085952759035949,PyVRP integer proxy objective
T24__CY__ASAP__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080209,mechanism_ev,12,2650,14650,1716539,1697083,19456,0.011334435162848034,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,1,2,2,9223372036854775807,3484427,9223372036851291380,0.9999999999996222,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,2,4,4,3484427,2640031,844396,0.2423342489310294,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,3,6,6,2640031,2600596,39435,0.014937324599597505,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,4,10,10,2600596,2476307,124289,0.04779250602554184,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,5,17,17,2476307,2472684,3623,0.0014630657668859314,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,6,33,33,2472684,2455541,17143,0.006932952209016599,PyVRP integer proxy objective
