task_id,instance_id,seed,candidate_signature,action_type,source_route,target_route,source_pos,target_pos,aux,proxy_score,proxy_feasible,exact_status,exact_objective,exact_improvement,exact_violation_count,exact_completion_seconds,error
cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,1,9df2b44a239e542c35c53e6dc171df5dbd426df31226c1234a6662b9da6b9990,tail_exchange,1,3,1,3,0,2859625,False,INFEASIBLE_OR_ERROR,,,,0.0009239579667337239,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 2292.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C026:late by 3864.462 s (due l=45091.476, start=48955.938); TIME_WINDOW:CH81-0004:C010:late by 1966.740 s (due l=47928.797, start=49895.538); TIME_WINDOW:CH81-0004:C029:late by 2833.973 s (due l=47692.565, start=50526.538)"
cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,1,15936c59c7d20c50852991ad24394e40452eb720d49102a5a9565c5c98850926,tail_exchange,0,3,5,1,0,2993209,False,INFEASIBLE_OR_ERROR,,,,0.0012421249994076788,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0001:D_beijing:initial load 2778.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0001:C022:late by 6133.334 s (due l=48015.679, start=54149.013); TIME_WINDOW:CH81-0001:C018:late by 6966.067 s (due l=48548.746, start=55514.813)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,a6e0f53b835ace5ab23d9b3eaeb8c5a6e094effb6d0eed4c8b2dbcb1994274a1,relocate,7,6,1,3,0,2724804,False,INFEASIBLE_OR_ERROR,,,,0.00042445899453014135,China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0007:D_tianjin:initial load 2084.000000 exceeds Q=1735.000000
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,71a33c207699b19d7d11fbced6824fa3eb38ce7acc570d590e7a1d87d0948271,relocate,0,1,5,6,0,2712742,False,INFEASIBLE_OR_ERROR,,,,0.000351790979038924,China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_beijing:initial load 2014.000000 exceeds Q=1735.000000
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,d49f7d9ea1d1837a4602e122ec2009e40897ab42770fef7f082ee9387337d4a1,relocate,4,3,1,6,0,3081049,False,INFEASIBLE_OR_ERROR,,,,0.00034420896554365754,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 1945.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C026:late by 19698.365 s (due l=45091.476, start=64789.841)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,64d2ef610768b2371557f4cf73af8f1abf9171f0626adb42c107f9358cdbced3,relocate,5,0,3,4,0,2821573,False,INFEASIBLE_OR_ERROR,,,,0.00033666600938886404,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0001:D_beijing:initial load 1945.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0001:C007:late by 5266.538 s (due l=46337.972, start=51604.510)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,64d723265a3214e19f77691635109a48ae85b59c45c790b9cddf68ed4da82e23,relocate,7,0,0,0,0,3143635,False,INFEASIBLE_OR_ERROR,,,,0.00033962499583140016,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0001:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0001:C008:late by 1713.541 s (due l=46252.028, start=47965.569); TIME_WINDOW:CH81-0001:C017:late by 151.380 s (due l=49305.189, start=49456.569)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,15555c3e19ce1143a7f151eacb797fe9eed7168a974c9296c5fc6f121c2498ab,relocate,0,1,2,6,0,2850978,False,INFEASIBLE_OR_ERROR,,,,0.0003332499763928354,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C017:late by 8516.255 s (due l=49305.189, start=57821.443)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,5f523ac99e49d6bdc05a689feef592c7a028243bb74a28d887f66f229d170e07,relocate,5,3,4,2,0,2791827,False,INFEASIBLE_OR_ERROR,,,,0.0003302500117570162,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 2084.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C018:late by 2720.062 s (due l=48548.746, start=51268.808)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,fbb86a624755830bdcfa1f4f11b72c08c0738c475b8753137569444d3a69be4c,relocate,3,5,1,3,0,2756481,False,INFEASIBLE_OR_ERROR,,,,0.00033045798772946,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0006:D_beijing:initial load 2014.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C007:late by 1406.466 s (due l=46337.972, start=47744.438)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,f844ad74f8c46457e9c6920c87cd44a4df55a96eefa4aebf4f16738c7745d346,relocate,1,4,0,5,0,2681972,False,INFEASIBLE_OR_ERROR,,,,0.00032887503039091825,China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_beijing:initial load 1806.000000 exceeds Q=1735.000000
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,e6db9609a08dc6333fff6b23b02ea259ff0c93520d0b66bf02d65751ca97dec6,relocate,4,6,1,3,0,3387806,False,INFEASIBLE_OR_ERROR,,,,0.0003352080238983035,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0007:D_tianjin:initial load 1945.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C026:late by 11562.869 s (due l=45091.476, start=56654.345); TIME_WINDOW:CH81-0007:C041:late by 6069.445 s (due l=57170.400, start=63239.845); TIME_WINDOW:CH81-0007:C040:late by 6566.038 s (due l=58116.807, start=64682.845)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,e93fbc6a6116311fee6b7cc916cdfcc596ffbc969814ea50199d526b9ed804ca,relocate,5,2,1,5,0,2977607,False,INFEASIBLE_OR_ERROR,,,,0.0003292919718660414,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0003:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0003:C009:late by 15902.603 s (due l=42496.487, start=58399.090)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,072ba5304b9906eae8e7b6d0862b7df7bc78379159c81074b4fee6bc31011c85,relocate,7,5,2,5,0,3237223,False,INFEASIBLE_OR_ERROR,,,,0.00033604196505621076,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0006:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C050:late by 5341.211 s (due l=51043.597, start=56384.808); TIME_WINDOW:CH81-0006:C025:late by 3763.652 s (due l=59536.555, start=63300.208)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,faf7705d8fe795b90376cfbcd2ae479f9333f92d4234dae38c354675ea6b747a,relocate,0,4,4,7,0,2823838,False,INFEASIBLE_OR_ERROR,,,,0.00033024995354935527,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C028:late by 6872.261 s (due l=55773.353, start=62645.613)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,6ce6e9ebeea26c5bafc9ba8b663f8c2ca8274954b092c38789f06621c771bcdb,relocate,5,4,5,1,0,2985079,False,INFEASIBLE_OR_ERROR,,,,0.0003356250235810876,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_beijing:initial load 2084.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C026:late by 13386.514 s (due l=45091.476, start=58477.990); TIME_WINDOW:CH81-0005:C010:late by 11488.793 s (due l=47928.797, start=59417.590); TIME_WINDOW:CH81-0005:C029:late by 12356.025 s (due l=47692.565, start=60048.590); TIME_WINDOW:CH81-0005:C004:late by 8968.421 s (due l=52251.269, start=61219.690); TIME_WINDOW:CH81-0005:C034:late by 2612.166 s (due l=59672.524, start=62284.690)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,e64abc4257290cb12f64bf98078f167d4d692c57f2011a753b6d03694f322a5b,relocate,8,4,0,4,0,3248807,False,INFEASIBLE_OR_ERROR,,,,0.0003315420472063124,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_beijing:initial load 1945.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C038:late by 2945.892 s (due l=49139.037, start=52084.929); TIME_WINDOW:CH81-0005:C004:late by 6441.760 s (due l=52251.269, start=58693.029); TIME_WINDOW:CH81-0005:C034:late by 85.505 s (due l=59672.524, start=59758.029)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,c75ba0d427698cf32e0d91eb6d1f1c066894f6670e8ebb9937bc7caa8a4d7513,relocate,5,6,4,5,0,3344256,False,INFEASIBLE_OR_ERROR,,,,0.00032991700572893023,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0007:D_tianjin:initial load 2084.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C032:late by 9798.434 s (due l=53078.263, start=62876.697)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,3f883ac51235169872e4fe058faf7ebe87a2b87f653d65336d18b9a0046e4e21,relocate,4,3,5,3,0,2735548,False,INFEASIBLE_OR_ERROR,,,,0.00032633397495374084,China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 1875.000000 exceeds Q=1735.000000
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,c1708fa39886758cfe69fa2dff486185c7c47cfae784e41d4fcf1ad75d8212a8,relocate,4,1,3,7,0,2991126,False,INFEASIBLE_OR_ERROR,,,,0.0003281249664723873,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C029:late by 15234.874 s (due l=47692.565, start=62927.439)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,99e20004ec774905c2847867170ebc05d0b56a73be5b126ef24bc82c51cd753d,relocate,6,3,3,6,0,3409455,False,INFEASIBLE_OR_ERROR,,,,0.00032937503419816494,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 2084.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C041:late by 13211.341 s (due l=57170.400, start=70381.741)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,9de71af5a60e433c14a890820b291ff2367e4d554cb8ee8ad2289ad2f2d656e6,relocate,4,2,6,3,0,2880452,False,INFEASIBLE_OR_ERROR,,,,0.00032941700192168355,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0003:D_beijing:initial load 1945.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0003:C005:late by 9795.182 s (due l=52624.431, start=62419.613); TIME_WINDOW:CH81-0003:C036:late by 3576.258 s (due l=59536.555, start=63112.813)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,7d3d223ac653ee9cef3326c06d14ffe06354a788847a79f3252513ccfa900f19,relocate,6,5,4,6,0,3218024,False,INFEASIBLE_OR_ERROR,,,,0.0003386669559404254,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0006:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C040:late by 5893.183 s (due l=58116.807, start=64009.990)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,c6e7152304e4ce45c1f7c098c26331f506e8ec59e3d3ee0e01c0ef0548a34d96,relocate,3,5,3,1,0,3077487,False,INFEASIBLE_OR_ERROR,,,,0.00033541698940098286,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0006:D_beijing:initial load 2014.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C009:late by 17415.235 s (due l=42496.487, start=59911.722); TIME_WINDOW:CH81-0006:C033:late by 17623.809 s (due l=43480.913, start=61104.722); TIME_WINDOW:CH81-0006:C007:late by 15630.750 s (due l=46337.972, start=61968.722); TIME_WINDOW:CH81-0006:C032:late by 9991.159 s (due l=53078.263, start=63069.422); TIME_WINDOW:CH81-0006:C025:late by 5021.166 s (due l=59536.555, start=64557.722)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,4ddb513b9c07a73e6ec1f930b4b0a6d4ca939504b6a1a1b177ff212e70ecdd82,relocate,2,6,4,0,0,3531473,False,INFEASIBLE_OR_ERROR,,,,0.0003352079656906426,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0007:D_tianjin:initial load 2084.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C046:late by 19391.657 s (due l=44535.033, start=63926.690); TIME_WINDOW:CH81-0007:C045:late by 16450.103 s (due l=48210.787, start=64660.890); TIME_WINDOW:CH81-0007:C048:late by 13584.368 s (due l=52297.222, start=65881.590); TIME_WINDOW:CH81-0007:C041:late by 9824.791 s (due l=57170.400, start=66995.190); TIME_WINDOW:CH81-0007:C040:late by 10321.383 s (due l=58116.807, start=68438.190)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,a269743780d1faaec14c782715f3866aeae896248d99d7bd396b1a04a6718068,relocate,2,3,0,5,0,3161386,False,INFEASIBLE_OR_ERROR,,,,0.00033075001556426287,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 2084.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C024:late by 20527.493 s (due l=43134.448, start=63661.941); TIME_WINDOW:CH81-0004:C020:late by 539.100 s (due l=65028.841, start=65567.941)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,2dd45c0174ec0a579990eae3c67daeff8466687acd27812862bfa2046a2ab4a6,swap,6,3,3,0,0,4195446,False,INFEASIBLE_OR_ERROR,,,,0.00033954199170693755,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_beijing:initial load 1945.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C022:late by 13823.586 s (due l=48015.679, start=61839.265); TIME_WINDOW:CH81-0004:C018:late by 14656.319 s (due l=48548.746, start=63205.065); TIME_WINDOW:CH81-0004:C023:late by 2339.636 s (due l=61745.729, start=64085.365); TIME_WINDOW:CH81-0004:C027:late by 186.222 s (due l=64903.542, start=65089.765); TIME_WINDOW:CH81-0004:C020:late by 627.124 s (due l=65028.841, start=65655.965); TIME_WINDOW:CH81-0007:C003:late by 14260.417 s (due l=42818.028, start=57078.445); TIME_WINDOW:CH81-0007:C040:late by 5406.638 s (due l=58116.807, start=63523.445)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,d3742cb30a4c094662cf98fb05a3254651c21457767a3a3034b17e959be612bb,swap,3,6,2,0,0,3891515,False,INFEASIBLE_OR_ERROR,,,,0.00033424998400732875,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0004:C046:late by 8608.405 s (due l=44535.033, start=53143.438); TIME_WINDOW:CH81-0007:C045:late by 4518.741 s (due l=48210.787, start=52729.528); TIME_WINDOW:CH81-0007:C048:late by 1653.006 s (due l=52297.222, start=53950.228)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,2db541ac70c51126b5a91b96842a648d6b706b3e86869feced06ef269a0c91c1,swap,6,8,2,2,0,2650298,False,PASS,2694.8180160056795,-55.90459604010539,0,0.06689429195830598,
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,c09db6161233aeb677e975ce7a15a89f41fc4d16bdba1231cf5b9cc12cb724d2,swap,2,1,1,1,0,2725447,False,INFEASIBLE_OR_ERROR,,,,0.001036000030580908,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_beijing:initial load 1805.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C013:late by 307.239 s (due l=49530.432, start=49837.671); TIME_WINDOW:CH81-0002:C015:late by 189.875 s (due l=51183.196, start=51373.071); TIME_WINDOW:CH81-0002:C002:late by 899.514 s (due l=51135.857, start=52035.371); TIME_WINDOW:CH81-0003:C035:late by 185.386 s (due l=50355.971, start=50541.356)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,cbfb2088d6e05fb1d0a3faafd6360ef0806ced3f0a4878504ed699b3e0cdeaa7,swap,8,0,0,1,0,3557317,False,INFEASIBLE_OR_ERROR,,,,0.001298708957619965,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0001:D_beijing:initial load 1806.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0001:C038:late by 1378.987 s (due l=49139.037, start=50518.025); TIME_WINDOW:CH81-0001:C017:late by 8183.236 s (due l=49305.189, start=57488.425); TIME_WINDOW:CH81-0001:C030:late by 6260.696 s (due l=52178.128, start=58438.825); TIME_WINDOW:CH81-0001:C028:late by 3478.672 s (due l=55773.353, start=59252.025); TIME_WINDOW:CH81-0001:C019:late by 1819.052 s (due l=58148.773, start=59967.825); TIME_WINDOW:CH81-0009:C047:late by 1718.009 s (due l=51810.102, start=53528.111); TIME_WINDOW:CH81-0009:C043:late by 2631.408 s (due l=52076.803, start=54708.211)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,3d712c6b0604bc91c4b119443581a64748cc4b9507fbd078055a475758ab120e,swap,8,7,3,0,0,3012393,False,INFEASIBLE_OR_ERROR,,,,0.0007106669945642352,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0008:C039:late by 9522.857 s (due l=51882.565, start=61405.421); TIME_WINDOW:CH81-0008:C050:late by 11570.724 s (due l=51043.597, start=62614.321); TIME_WINDOW:CH81-0009:C044:late by 6356.243 s (due l=44069.202, start=50425.445)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,9e014bd90dd4c7d460efdb5ed4b65746aea0b80b859931df743d49a510490aab,swap,4,1,2,2,0,2780594,False,INFEASIBLE_OR_ERROR,,,,0.0003599170013330877,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0002:C010:late by 2500.859 s (due l=47928.797, start=50429.656); TIME_WINDOW:CH81-0002:C002:late by 448.799 s (due l=51135.857, start=51584.656); TIME_WINDOW:CH81-0005:C029:late by 2706.263 s (due l=47692.565, start=50398.828)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,e0db9aedc9583ce2aa81d129b971b54f3b3fba8174c36d37d15f5a7d4a1380b4,swap,6,2,2,3,0,3694719,False,INFEASIBLE_OR_ERROR,,,,0.0003490840317681432,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0003:D_beijing:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0003:C048:late by 2732.220 s (due l=52297.222, start=55029.442); TIME_WINDOW:CH81-0003:C036:late by 2663.987 s (due l=59536.555, start=62200.542); TIME_WINDOW:CH81-0007:C041:late by 1518.322 s (due l=57170.400, start=58688.722); TIME_WINDOW:CH81-0007:C040:late by 2014.915 s (due l=58116.807, start=60131.722)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,ef69fa3858445951a970cd2a07d258bbe69139bf2b26eeac6ce9bb3041b19f2f,swap,7,2,2,4,0,3629613,False,INFEASIBLE_OR_ERROR,,,,0.0014026249991729856,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0003:C050:late by 4769.445 s (due l=51043.597, start=55813.042)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,d38ffbfce99a155b9374f273109231b4f2edc3457b454dfe6b3d44112cdc17e0,swap,0,2,0,1,0,2708552,False,INFEASIBLE_OR_ERROR,,,,0.0018297500209882855,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C017:late by 55.908 s (due l=49305.189, start=49361.097)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,84f75bab60f02d1fb90d07a2d2cc30d90fb933b92396d66efd801aaa9df46914,swap,8,1,2,6,0,3677146,False,INFEASIBLE_OR_ERROR,,,,0.0003808329929597676,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0002:C043:late by 11446.640 s (due l=52076.803, start=63523.443); TIME_WINDOW:CH81-0009:C049:late by 4513.450 s (due l=63907.290, start=68420.739)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,6da81e91ae666ba7a2b0b38ac33f5f4ca011e4fcf012ffea3866e24c89d3fbaa,swap,2,8,3,1,0,3546096,False,INFEASIBLE_OR_ERROR,,,,0.000388417043723166,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0003:D_beijing:initial load 1806.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0003:C047:late by 3316.240 s (due l=51810.102, start=55126.342); TIME_WINDOW:CH81-0003:C036:late by 2719.087 s (due l=59536.555, start=62255.642); TIME_WINDOW:CH81-0009:C043:late by 6587.739 s (due l=52076.803, start=58664.542)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,2925814f326b9bf94571ed765ac5c811b9eb1f8faf96a80cfba4808e23ac47dc,swap,8,0,1,4,0,3644423,False,INFEASIBLE_OR_ERROR,,,,0.0006100000464357436,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0001:D_beijing:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0001:C047:late by 5132.008 s (due l=51810.102, start=56942.110); TIME_WINDOW:CH81-0001:C019:late by 5843.437 s (due l=58148.773, start=63992.210); TIME_WINDOW:CH81-0009:C043:late by 7804.710 s (due l=52076.803, start=59881.513)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,f1c5d38a03365c6d72c01f30240924ae245487b3ead26ebe1bba94d0de7ce6e3,swap,2,1,4,4,0,2680388,False,INFEASIBLE_OR_ERROR,,,,0.0009983749478124082,China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_beijing:initial load 1736.000000 exceeds Q=1735.000000
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,30a46f6fc254978233989381630507f53476c9d72e2bce20f53b22d7df3f89f8,swap,0,4,2,5,0,2845643,False,INFEASIBLE_OR_ERROR,,,,0.00035333301639184356,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C030:late by 6141.413 s (due l=52178.128, start=58319.542); TIME_WINDOW:CH81-0001:C028:late by 3359.389 s (due l=55773.353, start=59132.742); TIME_WINDOW:CH81-0001:C019:late by 1699.769 s (due l=58148.773, start=59848.542); CAPACITY:CH81-0005:D_beijing:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C017:late by 1941.737 s (due l=49305.189, start=51246.925)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,8675816a444abeae1fc681b6e5e5cd41d457fcf00533f26760c5c0c7e99412b7,swap,5,4,3,4,0,2709183,False,INFEASIBLE_OR_ERROR,,,,0.00033845799043774605,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0005:C007:late by 744.557 s (due l=46337.972, start=47082.529); CAPACITY:CH81-0006:D_beijing:initial load 1736.000000 exceeds Q=1735.000000"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,5733d7d21ddf709b16baacfe031ba75d29a283e6db02be326fd342f54a48d2ca,swap,1,7,2,3,0,4012555,False,INFEASIBLE_OR_ERROR,,,,0.0003416250110603869,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0002:C002:late by 16686.032 s (due l=51135.857, start=67821.889); TIME_WINDOW:CH81-0002:C016:late by 12135.832 s (due l=56865.658, start=69001.489); TIME_WINDOW:CH81-0002:C011:late by 10763.256 s (due l=59322.034, start=70085.289); TIME_WINDOW:CH81-0002:C021:late by 6994.229 s (due l=63876.461, start=70870.689); TIME_WINDOW:CH81-0008:C015:late by 5580.402 s (due l=51183.196, start=56763.598)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,5704c52a3dc77a91f27cd90780fdec9a13f9b7ea67d21781873fcfe1b4c1382f,swap,2,6,0,4,0,4137340,False,INFEASIBLE_OR_ERROR,,,,0.0003409580094739795,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0003:C013:late by 13237.065 s (due l=49530.432, start=62767.497); TIME_WINDOW:CH81-0003:C035:late by 13514.426 s (due l=50355.971, start=63870.397); TIME_WINDOW:CH81-0003:C005:late by 12533.465 s (due l=52624.431, start=65157.897); TIME_WINDOW:CH81-0003:C036:late by 6314.541 s (due l=59536.555, start=65851.097); CAPACITY:CH81-0007:D_tianjin:initial load 1876.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C024:late by 18284.017 s (due l=43134.448, start=61418.465)"
cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,47fcf2a746cada327f8bc3de0d4a205d384ec8b57686e90c09b9c7bed225fb4c,swap,4,8,2,3,0,3881365,False,INFEASIBLE_OR_ERROR,,,,0.00033554102992638946,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0005:C029:late by 19389.156 s (due l=47692.565, start=67081.721); TIME_WINDOW:CH81-0005:C004:late by 16001.553 s (due l=52251.269, start=68252.821); TIME_WINDOW:CH81-0005:C034:late by 9645.297 s (due l=59672.524, start=69317.821); TIME_WINDOW:CH81-0005:C031:late by 6656.293 s (due l=63396.328, start=70052.621); TIME_WINDOW:CH81-0009:C010:late by 8299.647 s (due l=47928.797, start=56228.445)"
