E_cv_direct,E_ev_indirect,E_total,algorithm,avg_ev_route_distance_m,avg_ev_route_drive_kwh,avg_ev_route_drive_kwh_over_battery,battery_kwh,carbon_price,carbon_quota_kg,charge_action_count,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,depot_charge_action_count,depot_charge_cost,depot_charge_kwh,electric_kwh,ev_public_charge_detour_m,ev_route_count,ev_routes_drive_kwh_gt_battery,ev_routes_with_public_charge,field,fuel_liters,instance,max_ev_route_distance_m,max_ev_route_drive_kwh,max_ev_route_drive_kwh_over_battery,phase,public_charge_action_count,public_charge_cost,public_charge_kwh,public_occupancy_cost,role,route_count,scan_name,source_seed,status,total_cost,value,violation_count
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,527.8404753790985,5440.0,671.0172118737138,2357.609657181772,27.059907930996374,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,B_battery_kwh,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,44.378249006834054,54.11981586199275,27.059907930996374,mixed,68,battery_kwh,5,OK,9093.841324328952,80.0,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,160.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,B_battery_kwh,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,battery_kwh,1,OK,8979.132837679645,160.0,0
1203.729306139963,196.154496621609,1399.883802761572,alns_e2_throughput,76885.92300633778,48.22082659321738,0.30138016620760866,160.0,0.05034,0.0,55,70.47015063101755,491.4425542247751,5440.0,671.0172118737138,2351.673202172158,0.0,0.0,13,55,491.4425542247751,2652.1454626269565,0.0,0.0,55,0,0,B_battery_kwh,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,96.90471841134459,0.6056544900709037,phase2_fixed_replay,0,0.0,0.0,0.0,mixed,68,battery_kwh,5,OK,9024.603118901665,160.0,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,320.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,B_battery_kwh,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,battery_kwh,1,OK,8979.132837679645,320.0,0
1203.729306139963,196.154496621609,1399.883802761572,alns_e2_throughput,76885.92300633778,48.22082659321738,0.15069008310380433,320.0,0.05034,0.0,55,70.47015063101755,491.4425542247751,5440.0,671.0172118737138,2351.673202172158,0.0,0.0,13,55,491.4425542247751,2652.1454626269565,0.0,0.0,55,0,0,B_battery_kwh,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,96.90471841134459,0.30282724503545183,phase2_fixed_replay,0,0.0,0.0,0.0,mixed,68,battery_kwh,5,OK,9024.603118901665,320.0,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,480.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,B_battery_kwh,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,battery_kwh,1,OK,8979.132837679645,480.0,0
1203.729306139963,196.154496621609,1399.883802761572,alns_e2_throughput,76885.92300633778,48.22082659321738,0.1004600554025362,480.0,0.05034,0.0,55,70.47015063101755,491.4425542247751,5440.0,671.0172118737138,2351.673202172158,0.0,0.0,13,55,491.4425542247751,2652.1454626269565,0.0,0.0,55,0,0,B_battery_kwh,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,96.90471841134459,0.20188483002363455,phase2_fixed_replay,0,0.0,0.0,0.0,mixed,68,battery_kwh,5,OK,9024.603118901665,480.0,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,v_speed_ms,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,speed_ms,1,OK,8979.132837679645,25.0,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,527.8404753790985,5440.0,671.0172118737138,2357.609657181772,27.059907930996374,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,v_speed_ms,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,44.378249006834054,54.11981586199275,27.059907930996374,mixed,68,speed_ms,5,OK,9093.841324328952,25.0,0
2562.4566812821677,0.0,2562.4566812821677,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,128.9940693357443,0.0,4960.0,1428.437879721441,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,v_speed_ms,996.7468283591103,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,speed_ms,1,OK,8699.996370415178,16.7,0
1020.3189983478093,118.80118437031882,1139.120182718128,alns_e2_throughput,76885.92300633778,32.16000952311374,0.4020001190389218,80.0,0.05034,0.0,55,57.34330999803057,327.7587370548138,5440.0,568.775393272281,2351.673202172158,0.0,0.0,13,55,327.7587370548138,1768.800523771256,0.0,0.0,55,0,0,v_speed_ms,396.8846509470944,e2-threeshift-200c-01,153518.26983322966,64.83605418386217,0.8104506772982771,phase2_fixed_replay,0,0.0,0.0,0.0,mixed,68,speed_ms,5,OK,8745.550642497283,16.7,0
2702.844362034103,0.0,2702.844362034103,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,136.06118518479676,0.0,4960.0,1506.696795275855,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,v_speed_ms,1051.3549614652536,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,speed_ms,1,OK,8785.322401818645,11.1,0
1076.38359583935,88.19361519845953,1164.5772110378095,alns_e2_throughput,76885.92300633778,24.935866905235798,0.31169833631544747,80.0,0.05034,0.0,55,58.624816803643334,254.13388756471068,5440.0,600.0285244386508,2351.673202172158,0.0,0.0,13,55,254.13388756471068,1371.472679787969,0.0,0.0,55,0,0,v_speed_ms,418.69271121251194,e2-threeshift-200c-01,153518.26983322966,50.4115947723038,0.6301449346537975,phase2_fixed_replay,0,0.0,0.0,0.0,mixed,68,speed_ms,5,OK,8704.460430979163,11.1,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,station_electricity_price,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,public_station_price,1,OK,8979.132837679645,0.82,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,527.8404753790985,5440.0,671.0172118737138,2357.609657181772,27.059907930996374,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,station_electricity_price,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,44.378249006834054,54.11981586199275,27.059907930996374,mixed,68,public_station_price,5,OK,9093.841324328952,0.82,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,station_electricity_price,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,public_station_price,1,OK,8979.132837679645,0.4,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,505.1101527170615,5440.0,671.0172118737138,2357.609657181772,27.059907930996374,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,station_electricity_price,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,21.6479263447971,54.11981586199275,27.059907930996374,mixed,68,public_station_price,5,OK,9071.111001666915,0.4,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,station_electricity_price,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,public_station_price,1,OK,8979.132837679645,0.1853,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,493.49062825149167,5440.0,671.0172118737138,2357.609657181772,27.059907930996374,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,station_electricity_price,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,10.028401879227255,54.11981586199275,27.059907930996374,mixed,68,public_station_price,5,OK,9059.491477201345,0.1853,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,occupancy_fee,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,occupancy_fee,1,OK,8979.132837679645,0.5,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,527.8404753790985,5440.0,671.0172118737138,2357.609657181772,27.059907930996374,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,occupancy_fee,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,44.378249006834054,54.11981586199275,27.059907930996374,mixed,68,occupancy_fee,5,OK,9093.841324328952,0.5,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,occupancy_fee,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,occupancy_fee,1,OK,8979.132837679645,0.1,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,527.8404753790985,5440.0,671.0172118737138,2357.609657181772,5.411981586199275,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,occupancy_fee,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,44.378249006834054,54.11981586199275,5.411981586199275,mixed,68,occupancy_fee,5,OK,9072.193397984156,0.1,0
3021.7224013441783,0.0,3021.7224013441783,LNS,0.0,0.0,0.0,80.0,0.05034,0.0,0,152.11350568366595,0.0,4960.0,1684.4549106379839,2182.5644213579935,0.0,0.0,62,0,0.0,0.0,0.0,0.0,0,0,0,occupancy_fee,1175.3924434010075,e2-threeshift-200c-01,0.0,0.0,0.0,phase2_fixed_replay,0,0.0,0.0,0.0,allcv,62,occupancy_fee,1,OK,8979.132837679645,0.0,0
1203.729306139963,193.05400660083635,1396.7833127407994,alns_e2_throughput,76885.92300633778,48.421785630328365,0.6052723203791046,80.0,0.05034,0.0,60,70.31407196337184,527.8404753790985,5440.0,671.0172118737138,2357.609657181772,0.0,0.0,13,55,483.46222637226447,2609.078393806067,0.0,16961.300027466976,55,5,5,occupancy_fee,468.2277662924526,e2-threeshift-200c-01,153518.26983322966,98.2756310412746,1.2284453880159325,phase2_fixed_replay,5,44.378249006834054,54.11981586199275,0.0,mixed,68,occupancy_fee,5,OK,9066.781416397956,0.0,0
