full_day_participation_floor_met,full_day_participation_margin_d0,full_day_participation_margin_d1,full_day_participation_ratio_d0,full_day_participation_ratio_d1,full_minimum_stage_bilateral_profit_ratio,full_minus_no_cooperation_completed_customer_count,full_minus_no_cooperation_completed_demand,full_minus_no_cooperation_cost,full_minus_no_cooperation_net_profit,full_minus_no_cooperation_revenue,full_minus_no_participation_completed_customer_count,full_minus_no_participation_completed_demand,full_minus_no_participation_net_profit,full_minus_no_participation_profit_d0,full_minus_no_participation_profit_d1,full_minus_no_participation_system_cost,full_minus_simple_insertion_completed_customer_count,full_minus_simple_insertion_completed_demand,network,no_participation_minimum_stage_bilateral_profit_ratio,policy_comparison_status,responsibility_condition,simple_insertion_minus_full_actual_total_emissions_kg,simple_insertion_minus_full_predicted_total_emissions_kg,stream_seed
False,0.0,-0.9493343864505732,1.0,0.9997410894488415,1.0,0,0.0,0.9493343864505732,-0.9493343864505732,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,N221,0.9956420554609492,PASS_ALL_FOUR_ARMS_EXECUTABLE,historical_mixed,61.3605274876777,61.1597796259839,5
True,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,N322,1.0,PASS_ALL_FOUR_ARMS_EXECUTABLE,geographic,0.0,0.0,1
True,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,33.42150761568337,-0.9795563533316454,0.0,-0.9795563533316454,7.308253035438611,0,0.0,N322,0.9991361066279697,PASS_ALL_FOUR_ARMS_EXECUTABLE,geographic,0.0,0.0,2
True,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,-4.732028738253575,-23.734024886111,19.001996147857426,4.732028738257213,0,0.0,N322,0.9975809855381762,PASS_ALL_FOUR_ARMS_EXECUTABLE,geographic,2.614380508042359,2.111879760605916,3
True,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,N322,1.0,PASS_ALL_FOUR_ARMS_EXECUTABLE,geographic,0.0,0.0,4
True,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,N322,1.0,PASS_ALL_FOUR_ARMS_EXECUTABLE,geographic,-0.3740903468487886,-0.3740903468487886,5
False,-11.464730998553932,0.0,0.9977455320236668,1.0,1.0,0,0.0,11.464730998553932,-11.464730998555751,0.0,0,0.0,15.086410794610856,-156.53253260705242,171.6189434016651,-15.086410794612675,-1,-702.0,N322,0.9920447024892735,PASS_ALL_FOUR_ARMS_EXECUTABLE,historical_mixed,53.085778318672965,53.330111633104934,1
True,23.40284878401326,1.9956527873673622,1.0045774119479012,1.0002866534176018,1.0,0,0.0,-25.39850157138244,25.39850157138062,-3.637978807091713e-12,0,0.0,-55.16546475814357,-21.75734870472479,-33.40811605341787,55.165464758136295,0,33.42150761568337,N322,0.9931462563471363,PASS_ALL_FOUR_ARMS_EXECUTABLE,historical_mixed,83.91225974235203,83.72779022349641,2
True,256.03648749923923,140.47210642080245,1.0493181510527387,1.0206468129499866,1.0,0,0.0,-396.5085939200453,396.5085939200417,-3.637978807091713e-12,0,0.0,-102.31388653199974,-149.9332267480786,47.619340216078854,102.31388653200338,0,0.0,N322,0.9965801021290954,PASS_ALL_FOUR_ARMS_EXECUTABLE,historical_mixed,76.84660099981102,77.6311193305246,3
False,130.9392292075081,-103.09337824168688,1.0252557332316845,0.9854351779469293,1.0,0,0.0,-27.845850965826685,27.845850965821228,-3.637978807091713e-12,0,0.0,-95.93081288701069,-144.02556380646274,48.09475091945205,95.93081288700887,0,0.0,N322,0.9958793576066135,PASS_ALL_FOUR_ARMS_EXECUTABLE,historical_mixed,-26.62715440156444,-25.046670347021973,4
False,-45.92617380910633,0.0,0.9913736277159301,1.0,1.0,0,0.0,45.92617380910633,-45.92617380910633,0.0,-1,-638.0,-204.93950079076967,-224.87469829266593,19.935197501896255,84.12782079076715,0,0.0,N322,0.9939204989309316,PASS_ALL_FOUR_ARMS_EXECUTABLE,historical_mixed,-30.155544390083378,-31.147065750958063,5
