category,instance,seed,profile,display_algorithm,best_cost,route_count,native_best_updates,scan_restart_attempts,scan_restart_accepts,scan_rebuild_attempts,scan_rebuild_accepts,scan_infeasible,route_elimination_selected_count,route_elimination_best_improve_count,route_elimination_objective_improve_count,route_elimination_accepted_non_improve_count,route_elimination_rejected_or_reverted_count,route_elimination_route_count_drop_count,route_elimination_reverted_reason,local_search_call_count,local_search_seconds,local_search_improve_count,local_search_route_count_delta,best_update_operator_distribution,best_update_operator_route_counts,history_route_count_available,destroy_operator_counts,repair_operator_counts
vanilla,e2-vanilla-25c-01,3,A1_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,640.5619371609267,3,18,1,0,59,0,60,666,0,0,0,666,UNKNOWN,UNKNOWN,1408,0.0017552949720993638,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:18,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:18,19,19,11227|route_elimination_removal:0,0,0,666|route_segment_removal:0,0,0,664|shaw_related_removal:0,0,0,666|vehicle_type_swap:0,0,0,663|whole_route_removal:0,0,0,666|worst_customer_removal:0,0,0,666","greedy_insert_repair:18,19,19,12114|regret2_insert_repair:0,0,0,1552|regret3_insert_repair:0,0,0,1552"
vanilla,e2-vanilla-50c-01,1,A1_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,1388.2976527846358,7,60,1,0,56,0,57,738,2,0,0,736,UNKNOWN,UNKNOWN,5784,0.008074896952166455,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:44|random_customer_removal+regret2_insert_repair:13|route_elimination_removal+greedy_insert_repair:1|route_elimination_removal+regret2_insert_repair:1|shaw_related_removal+regret2_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret2_insert_repair:UNKNOWN|route_elimination_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+regret2_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:57,14,13,13123|route_elimination_removal:2,0,0,736|route_segment_removal:0,0,0,198|shaw_related_removal:1,0,0,467|vehicle_type_swap:0,0,0,198|whole_route_removal:0,0,0,198|worst_customer_removal:0,0,0,198","greedy_insert_repair:45,14,13,10880|regret2_insert_repair:15,0,0,3776|regret3_insert_repair:0,0,0,462"
vanilla,e2-vanilla-50c-01,2,A1_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,1426.2258713860228,7,34,1,0,58,0,59,420,0,0,0,420,UNKNOWN,UNKNOWN,4229,0.007604706923302729,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:33|route_segment_removal+regret3_insert_repair:1,random_customer_removal+regret2_insert_repair:UNKNOWN|route_segment_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:33,17,12,12534|route_elimination_removal:0,0,0,420|route_segment_removal:1,0,0,824|shaw_related_removal:0,0,0,420|vehicle_type_swap:0,0,0,420|whole_route_removal:0,0,0,420|worst_customer_removal:0,0,0,420","greedy_insert_repair:0,0,0,980|regret2_insert_repair:33,17,12,13094|regret3_insert_repair:1,0,0,1384"
vanilla,e2-vanilla-50c-01,3,A1_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,1429.0774641830922,7,53,1,0,56,0,57,294,0,0,0,294,UNKNOWN,UNKNOWN,7604,0.013541590018576244,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:48|shaw_related_removal+regret2_insert_repair:2|worst_customer_removal+regret3_insert_repair:3,random_customer_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN|worst_customer_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:48,1,8,12318|route_elimination_removal:0,0,0,294|route_segment_removal:0,0,0,294|shaw_related_removal:2,0,0,911|vehicle_type_swap:0,0,0,294|whole_route_removal:0,0,0,294|worst_customer_removal:3,0,0,1182","greedy_insert_repair:48,1,8,12710|regret2_insert_repair:2,0,0,1303|regret3_insert_repair:3,0,0,1574"
multidepot,e2-multidepot-100c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2485.7244539597345,14,64,1,0,55,0,56,44,1,0,0,43,UNKNOWN,UNKNOWN,6956,319.34405683385194,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:53|route_elimination_removal+greedy_insert_repair:1|route_segment_removal+greedy_insert_repair:3|route_segment_removal+regret2_insert_repair:1|vehicle_type_swap+greedy_insert_repair:6,random_customer_removal+regret2_insert_repair:UNKNOWN|route_elimination_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:53,6,973,3855|route_elimination_removal:1,0,0,43|route_segment_removal:4,0,3326,7412|shaw_related_removal:0,0,0,3|vehicle_type_swap:6,0,0,212|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:10,0,3327,7496|regret2_insert_repair:54,6,964,4003|regret3_insert_repair:0,0,8,32"
multidepot,e2-multidepot-100c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2488.0839168787543,14,98,1,0,56,0,57,9,0,0,0,9,UNKNOWN,UNKNOWN,12867,553.2441896679211,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:84|route_segment_removal+regret2_insert_repair:5|shaw_related_removal+regret3_insert_repair:4|vehicle_type_swap+greedy_insert_repair:4|whole_route_removal+regret2_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+regret2_insert_repair:UNKNOWN|shaw_related_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|whole_route_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:84,15,3157,11139|route_elimination_removal:0,0,0,9|route_segment_removal:5,0,192,856|shaw_related_removal:4,0,3,203|vehicle_type_swap:4,0,0,193|whole_route_removal:1,0,0,60|worst_customer_removal:0,0,0,9","greedy_insert_repair:88,15,3138,11257|regret2_insert_repair:6,0,195,934|regret3_insert_repair:4,0,19,278"
multidepot,e2-multidepot-100c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2517.6702147477804,14,58,1,0,57,0,58,6,0,0,0,6,UNKNOWN,UNKNOWN,13842,633.0120161420582,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:53|vehicle_type_swap+greedy_insert_repair:5,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:53,15,4479,11090|route_elimination_removal:0,0,0,6|route_segment_removal:0,0,8,37|shaw_related_removal:0,0,0,6|vehicle_type_swap:5,0,0,218|whole_route_removal:0,0,0,6|worst_customer_removal:0,0,1,12","greedy_insert_repair:5,0,0,226|regret2_insert_repair:53,15,4479,11098|regret3_insert_repair:0,0,9,51"
multidepot,e2-multidepot-10c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,371.9993673208387,2,4,1,0,58,0,59,1101,0,0,0,1101,UNKNOWN,UNKNOWN,4157,15.464855857017028,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:4,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:4,17,19,7824|route_elimination_removal:0,0,0,1101|route_segment_removal:0,0,0,1101|shaw_related_removal:0,0,0,1101|vehicle_type_swap:0,0,0,1101|whole_route_removal:0,1,1,1469|worst_customer_removal:0,0,0,1101","greedy_insert_repair:4,18,20,9660|regret2_insert_repair:0,0,0,2569|regret3_insert_repair:0,0,0,2569"
multidepot,e2-multidepot-10c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,387.9007343319535,2,7,1,0,62,0,63,3,0,0,0,3,UNKNOWN,UNKNOWN,11692,45.78847357196901,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:6|whole_route_removal+regret3_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|whole_route_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:6,14,14,248|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,0,3|shaw_related_removal:0,1,1,14|vehicle_type_swap:0,0,0,3|whole_route_removal:1,0,7788,7835|worst_customer_removal:0,0,0,3","greedy_insert_repair:6,14,14,252|regret2_insert_repair:0,0,0,7|regret3_insert_repair:1,1,7789,7850"
multidepot,e2-multidepot-10c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,387.9007343319535,2,5,1,0,63,0,64,3,0,0,0,3,UNKNOWN,UNKNOWN,11828,47.08301559201573,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:4|whole_route_removal+regret3_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|whole_route_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:4,5,5,134|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,0,3|shaw_related_removal:0,8,16,84|vehicle_type_swap:0,0,0,3|whole_route_removal:1,0,7919,7745|worst_customer_removal:0,0,0,3","greedy_insert_repair:4,1,5,105|regret2_insert_repair:0,4,0,40|regret3_insert_repair:1,8,7935,7830"
multidepot,e2-multidepot-150c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3425.1614359585524,21,99,1,0,50,0,51,3,0,0,0,3,UNKNOWN,UNKNOWN,6151,470.35952856197036,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:86|route_segment_removal+regret2_insert_repair:9|vehicle_type_swap+greedy_insert_repair:4,random_customer_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:86,1,84,2611|route_elimination_removal:0,0,0,3|route_segment_removal:9,0,4501,8510|shaw_related_removal:0,0,0,3|vehicle_type_swap:4,0,0,128|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:90,1,84,2740|regret2_insert_repair:9,0,4501,8514|regret3_insert_repair:0,0,0,7"
multidepot,e2-multidepot-150c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3495.9385147512085,21,94,1,0,52,0,53,6,0,0,0,6,UNKNOWN,UNKNOWN,7260,480.24391975187064,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:72|random_customer_removal+regret2_insert_repair:3|route_segment_removal+greedy_insert_repair:9|route_segment_removal+regret2_insert_repair:2|vehicle_type_swap+greedy_insert_repair:3|whole_route_removal+greedy_insert_repair:5,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret2_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|whole_route_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:75,19,97,3064|route_elimination_removal:0,0,0,6|route_segment_removal:11,0,3458,8710|shaw_related_removal:0,0,0,6|vehicle_type_swap:3,0,0,121|whole_route_removal:5,0,48,312|worst_customer_removal:0,0,0,6","greedy_insert_repair:89,19,1453,6843|regret2_insert_repair:5,0,2143,5345|regret3_insert_repair:0,0,7,37"
multidepot,e2-multidepot-150c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3573.7371467961525,22,92,1,0,51,0,52,70,1,0,0,69,UNKNOWN,UNKNOWN,5999,387.33331823701883,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:80|route_elimination_removal+regret3_insert_repair:1|route_segment_removal+greedy_insert_repair:5|vehicle_type_swap+greedy_insert_repair:6,random_customer_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+regret3_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:80,10,74,4345|route_elimination_removal:1,0,0,69|route_segment_removal:5,0,2578,8360|shaw_related_removal:0,0,0,9|vehicle_type_swap:6,0,0,323|whole_route_removal:0,0,0,9|worst_customer_removal:0,0,0,9","greedy_insert_repair:91,10,2652,13022|regret2_insert_repair:0,0,0,21|regret3_insert_repair:1,0,0,81"
multidepot,e2-multidepot-15c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,649.8601526479185,3,5,1,0,59,0,60,951,0,0,0,951,UNKNOWN,UNKNOWN,1329,3.056656438991922,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:3|shaw_related_removal+greedy_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:3,21,18,7390|route_elimination_removal:0,0,0,951|route_segment_removal:0,1,2,1350|shaw_related_removal:2,1,1,2393|vehicle_type_swap:0,0,0,951|whole_route_removal:0,0,0,951|worst_customer_removal:0,0,0,954","greedy_insert_repair:5,22,19,10097|regret2_insert_repair:0,1,2,2621|regret3_insert_repair:0,0,0,2222"
multidepot,e2-multidepot-15c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,649.8601526479185,3,6,1,0,59,0,60,873,0,0,0,873,UNKNOWN,UNKNOWN,1649,4.102062199008287,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:6,random_customer_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:6,8,9,5697|route_elimination_removal:0,0,0,873|route_segment_removal:0,0,1,945|shaw_related_removal:0,17,15,4877|vehicle_type_swap:0,0,0,873|whole_route_removal:0,0,0,873|worst_customer_removal:0,0,0,873","greedy_insert_repair:0,0,0,2038|regret2_insert_repair:6,8,9,6860|regret3_insert_repair:0,17,16,6113"
multidepot,e2-multidepot-15c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,649.8601526479185,3,2,1,0,59,0,60,1020,0,0,0,1020,UNKNOWN,UNKNOWN,1367,2.220648906979477,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:2,23,17,7555|route_elimination_removal:0,0,0,1020|route_segment_removal:0,0,0,1020|shaw_related_removal:0,4,2,2217|vehicle_type_swap:0,0,0,1020|whole_route_removal:0,0,0,1020|worst_customer_removal:0,0,0,1020","greedy_insert_repair:2,23,17,8915|regret2_insert_repair:0,2,1,2979|regret3_insert_repair:0,2,1,2978"
multidepot,e2-multidepot-20c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,707.0076075763136,3,10,1,0,59,0,60,852,0,0,0,852,UNKNOWN,UNKNOWN,2652,20.42220899402855,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:9|shaw_related_removal+greedy_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:9,20,19,9326|route_elimination_removal:0,0,0,852|route_segment_removal:0,0,0,852|shaw_related_removal:1,0,0,1453|vehicle_type_swap:0,0,0,852|whole_route_removal:0,0,0,852|worst_customer_removal:0,0,0,852","greedy_insert_repair:10,20,19,11063|regret2_insert_repair:0,0,0,1988|regret3_insert_repair:0,0,0,1988"
multidepot,e2-multidepot-20c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,707.2366001999801,3,6,1,0,59,0,60,1002,0,0,0,1002,UNKNOWN,UNKNOWN,3007,27.990664824948908,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:5|random_customer_removal+regret3_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:6,19,18,8883|route_elimination_removal:0,0,0,1002|route_segment_removal:0,0,0,1002|shaw_related_removal:0,0,0,1002|vehicle_type_swap:0,0,0,1002|whole_route_removal:0,0,0,1002|worst_customer_removal:0,0,0,1002","greedy_insert_repair:5,18,18,9333|regret2_insert_repair:0,0,0,2338|regret3_insert_repair:1,1,0,3224"
multidepot,e2-multidepot-20c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,705.750850756463,3,14,1,0,59,0,60,827,0,0,0,827,UNKNOWN,UNKNOWN,2178,23.979498335991593,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:12|shaw_related_removal+regret2_insert_repair:1|worst_customer_removal+regret2_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN|worst_customer_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:12,12,15,8931|route_elimination_removal:0,0,0,827|route_segment_removal:0,0,0,825|shaw_related_removal:1,0,0,1418|vehicle_type_swap:0,0,0,825|whole_route_removal:0,0,0,828|worst_customer_removal:1,0,0,1418","greedy_insert_repair:12,12,15,10033|regret2_insert_repair:2,0,0,3110|regret3_insert_repair:0,0,0,1929"
multidepot,e2-multidepot-50c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1240.1916349778141,7,42,1,0,61,0,62,9,0,0,0,9,UNKNOWN,UNKNOWN,7949,126.40533763890562,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:35|random_customer_removal+regret3_insert_repair:6|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:41,16,4828,10931|route_elimination_removal:0,0,0,9|route_segment_removal:0,0,0,9|shaw_related_removal:0,0,0,9|vehicle_type_swap:1,0,0,67|whole_route_removal:0,0,0,9|worst_customer_removal:0,0,0,9","greedy_insert_repair:36,16,388,3436|regret2_insert_repair:0,0,0,21|regret3_insert_repair:6,0,4440,7586"
multidepot,e2-multidepot-50c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1193.3883632185073,7,31,1,0,60,0,61,9,0,0,0,9,UNKNOWN,UNKNOWN,8797,160.15373421202275,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:22|random_customer_removal+regret3_insert_repair:7|shaw_related_removal+regret3_insert_repair:1|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN|shaw_related_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:29,17,5592,10004|route_elimination_removal:0,0,0,9|route_segment_removal:0,0,20,93|shaw_related_removal:1,0,2,72|vehicle_type_swap:1,0,0,64|whole_route_removal:0,0,1,16|worst_customer_removal:0,0,0,9","greedy_insert_repair:23,17,942,4657|regret2_insert_repair:0,0,1,28|regret3_insert_repair:8,0,4672,5582"
multidepot,e2-multidepot-50c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1192.938027839612,7,44,1,0,60,0,61,3,0,0,0,3,UNKNOWN,UNKNOWN,10820,195.9014643872888,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:43|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:43,16,7712,8119|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,0,3|shaw_related_removal:0,0,0,3|vehicle_type_swap:1,0,0,30|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:44,16,966,2468|regret2_insert_repair:0,0,0,7|regret3_insert_repair:0,0,6746,5689"
multidepot,e2-multidepot-75c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2041.9845583532313,11,76,1,0,56,0,57,6,0,0,0,6,UNKNOWN,UNKNOWN,9815,202.12547740789887,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:76,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:76,8,3327,12483|route_elimination_removal:0,0,0,6|route_segment_removal:0,0,0,6|shaw_related_removal:0,0,0,6|vehicle_type_swap:0,0,0,6|whole_route_removal:0,0,0,6|worst_customer_removal:0,0,1,12","greedy_insert_repair:76,8,3326,12487|regret2_insert_repair:0,0,0,14|regret3_insert_repair:0,0,2,24"
multidepot,e2-multidepot-75c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2010.348227752031,11,50,1,0,58,0,59,9,0,0,0,9,UNKNOWN,UNKNOWN,13866,343.18336612588246,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:41|random_customer_removal+regret3_insert_repair:7|vehicle_type_swap+regret2_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:48,14,3536,12174|route_elimination_removal:0,0,0,9|route_segment_removal:0,0,0,9|shaw_related_removal:0,0,0,9|vehicle_type_swap:2,0,0,113|whole_route_removal:0,0,0,9|worst_customer_removal:0,0,0,9","greedy_insert_repair:41,14,661,4392|regret2_insert_repair:2,0,0,125|regret3_insert_repair:7,0,2875,7815"
multidepot,e2-multidepot-75c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2037.6972940346739,11,49,1,0,58,0,59,3,0,0,0,3,UNKNOWN,UNKNOWN,12100,298.7405188810262,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:47|vehicle_type_swap+greedy_insert_repair:2,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:47,24,6816,8960|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,0,3|shaw_related_removal:0,0,0,3|vehicle_type_swap:2,0,0,74|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:2,0,0,78|regret2_insert_repair:47,24,6816,8964|regret3_insert_repair:0,0,0,7"
threeshift,e2-threeshift-100c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2723.2098966075837,14,54,1,0,60,0,61,3,0,0,0,3,UNKNOWN,UNKNOWN,14211,636.72038449713,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:50|vehicle_type_swap+greedy_insert_repair:4,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:50,12,5951,9772|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,0,3|shaw_related_removal:0,0,0,3|vehicle_type_swap:4,0,0,132|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:4,0,0,136|regret2_insert_repair:50,12,5951,9776|regret3_insert_repair:0,0,0,7"
threeshift,e2-threeshift-100c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2748.4864286366274,13,65,1,0,50,0,51,232,1,0,0,231,UNKNOWN,UNKNOWN,10815,332.36718461101555,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:58|route_elimination_removal+regret3_insert_repair:1|route_segment_removal+greedy_insert_repair:1|shaw_related_removal+regret2_insert_repair:3|vehicle_type_swap+greedy_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+regret3_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:58,22,513,13419|route_elimination_removal:1,0,0,231|route_segment_removal:1,0,14,419|shaw_related_removal:3,0,0,497|vehicle_type_swap:2,0,0,367|whole_route_removal:0,0,1,94|worst_customer_removal:0,0,0,75","greedy_insert_repair:61,22,521,14056|regret2_insert_repair:3,0,5,680|regret3_insert_repair:1,0,2,366"
threeshift,e2-threeshift-100c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2692.3220464783494,13,37,1,0,60,0,61,12,0,0,0,12,UNKNOWN,UNKNOWN,11209,556.8352323571089,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:36|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:36,13,3022,12708|route_elimination_removal:0,0,0,12|route_segment_removal:0,0,1,19|shaw_related_removal:0,0,0,12|vehicle_type_swap:1,0,0,71|whole_route_removal:0,0,1,19|worst_customer_removal:0,0,0,12","greedy_insert_repair:1,0,1,94|regret2_insert_repair:36,13,3022,12724|regret3_insert_repair:0,0,1,35"
