category,instance,seed,trace_source,update_index,eval,time_seconds,best_cost,best_cost_before,current_cost,operator,channel,operator_family,route_count,signature
threeshift,e2-threeshift-150c-01,1,probe,21,237,13.595884374983143,4694.150332155291,4713.133195425116,4713.133195425116,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,74763d96e72df5dd4f5ed7f516c977e6dd2c8ef1be6f5e3a2aa8edf4ef7b4d95
threeshift,e2-threeshift-150c-01,1,probe,22,802,47.48279862498748,4690.955123550511,4694.150332155291,4694.150332155291,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,22,69a48489d689053d495bea32de048482dd2b1d71d8d3cc0419a66e8a9facd231
threeshift,e2-threeshift-150c-01,1,probe,23,1062,63.13840749999508,4650.399860874373,4690.955123550511,4706.828758034838,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,26,ae0eddf091716e2d29025f889b2493374f64b8d2e3f9c9a9b7ef0a7160908b97
threeshift,e2-threeshift-150c-01,1,probe,24,1063,63.22545450000325,4597.175731432419,4650.399860874373,4650.399860874373,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,26,ffb17b7a578e5ce75c1aa5a9070228e311589e3f7d26a956ea9bc98725500ea8
threeshift,e2-threeshift-150c-01,1,probe,25,1064,63.2349699169863,4582.467212120857,4597.175731432419,4597.175731432419,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,b872b0f2496df6956b3780ff88e5b9904c71ba2bd7ad5dc7d48638f552492235
threeshift,e2-threeshift-150c-01,1,probe,26,1066,63.38250758399954,4400.947177931854,4582.467212120857,4582.467212120857,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,22,e90fbfd62876f023477c819bc1e6bb93b8cef8446931f13297b7b8bc22733bb5
threeshift,e2-threeshift-150c-01,1,probe,27,1069,63.504555999999866,4383.088525589977,4400.947177931854,4400.947177931854,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,1a371a7e502fa9d93be10535300368643b77a370fa8669e7dcee2f96ff9b7e7b
threeshift,e2-threeshift-150c-01,1,probe,28,1073,63.70215587498387,4364.070596238348,4383.088525589977,4383.088525589977,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,8307693cffbedc05b818d008cfd18a1e1566d1cbf4ba707b76522462ad65e5e7
threeshift,e2-threeshift-150c-01,1,probe,29,1074,63.710965666978154,4343.46136267593,4364.070596238348,4364.070596238348,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,b4fda82b3e82a44f1ba5a964d1ec334dfe0820dfa421b23f3998369dfe220a9d
threeshift,e2-threeshift-150c-01,1,probe,30,1086,64.52896491700085,4326.177311519349,4343.46136267593,4343.589728206666,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,03689663eea499ffc399a7344f78be7814f24ae9d3f11be34d1345c35b4166a6
threeshift,e2-threeshift-150c-01,1,probe,31,1105,66.32336433397722,4297.751508668195,4326.177311519349,4326.177311519349,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,61f578a0cef141cd484093566ad53c7a2e466d901be0c4d4ba16ed37630e4fe4
threeshift,e2-threeshift-150c-01,1,probe,32,1119,67.1620679589978,4293.243396405815,4297.751508668195,4298.609075175168,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,b8b3b7985b57d974e0a491e94e13c95217950f95b12704cabf931df9733798cf
threeshift,e2-threeshift-150c-01,1,probe,33,1120,67.1764965839975,4278.534877094254,4293.243396405815,4293.243396405815,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,c259acbc249c57cff9b4c46fde2e332997dd8f23875a6fab8ee92fa31ccfde72
threeshift,e2-threeshift-150c-01,1,probe,34,1123,67.34385174998897,4263.6648122328725,4278.534877094254,4278.534877094254,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,633efac764c7408b93f9cf7b987080fb51115cadf5478b60e5b70a2eccdff171
threeshift,e2-threeshift-150c-01,1,probe,35,1126,67.45368924998911,4249.218781038887,4263.6648122328725,4263.6648122328725,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,18284086a78b5b19af00613b4d06042ea31b9342fce24d037751190ce95a5296
threeshift,e2-threeshift-150c-01,1,probe,36,1150,68.85977099998854,4243.6058798306985,4249.218781038887,4249.218781038887,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,c66d4a58f32ccca54c1fffec708d1a3c7a1f8a2c665c3ff85322a260bef9e40e
threeshift,e2-threeshift-150c-01,1,probe,37,1179,71.04825145899667,4217.925727166603,4243.6058798306985,4243.6058798306985,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,22,86ecef7e44d4b8da930efad0643fe0d4caa27dd852f8b934049c61b2a1a57514
threeshift,e2-threeshift-150c-01,1,probe,38,1191,71.99032758400426,4211.085684911656,4217.925727166603,4217.925727166603,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,22,b9b0c9996f6c043a830530def27f2cb045ffecef47183a25f4c8ae4f9196d377
threeshift,e2-threeshift-150c-01,1,probe,39,1198,72.29428999999072,4204.481301301261,4211.085684911656,4211.085684911656,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,232c84d0d7d586b012282ade1f2794d0e1f34dffa03fb49335e0386eab7f3934
threeshift,e2-threeshift-150c-01,1,probe,40,1218,73.37365345898434,4202.56201385895,4204.481301301261,4204.481301301261,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,22,c0dcd9f1fc29d28f3b5a637c11908df37122792dea4997da3d75c5d29353f1c3
threeshift,e2-threeshift-150c-01,1,probe,41,1235,74.54428899998311,4201.333545996216,4202.56201385895,4202.56201385895,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,f628cdf2fcf54935433e106c98d5e9e2dc924207520a304a140c2b5e68024916
threeshift,e2-threeshift-150c-01,1,probe,42,1270,76.76131745899329,4200.731369808842,4201.333545996216,4201.333545996216,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,22,d7f33c6f394518a20dc1a80bf4e5250f8d7346016bf44412536c4ba4be0f0b91
threeshift,e2-threeshift-150c-01,1,probe,43,1300,78.4769001249806,4200.193927292182,4200.731369808842,4200.731369808842,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,22,296ce8a9b17de97a4644e204dabf15be2e351f6eb789ea9af17824d8637bda6c
threeshift,e2-threeshift-150c-01,1,probe,44,1332,81.11001716699684,4190.852914342442,4200.193927292182,4200.193927292182,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,22,e29ab36e1a0567bcc18716cafc23ceefb5177686dbc0be5a993356e3bbd9ea8d
threeshift,e2-threeshift-150c-01,1,probe,45,1337,81.37061541699222,4180.318794230464,4190.852914342442,4190.852914342442,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,545b46c11ab480240a4564f2bbc4ef1be6f2999075dad4b0187de31d520ef5ff
threeshift,e2-threeshift-150c-01,1,probe,46,1447,89.91394866700284,4179.509842178415,4180.318794230464,4180.318794230464,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,5cfbce6b5372633855a6f5b131e766c288dbd3c4e04c16afaad01e6478f3783d
threeshift,e2-threeshift-150c-01,1,probe,47,1476,92.37416566698812,4176.836519235819,4179.509842178415,4179.509842178415,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,7959c94df3d6ff04650bab9d41add014399ebc5afc8dc38979169e7a941e22a7
threeshift,e2-threeshift-150c-01,1,probe,48,1526,96.20619379199343,4170.394333073308,4176.836519235819,4176.836519235819,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,4b2f31ca4954debec996485caf2312c965d4feb9a3d26d6cb6dcffeed5c19d2e
threeshift,e2-threeshift-150c-01,1,probe,49,1598,101.3031952919846,4151.588265242669,4170.394333073308,4170.394333073308,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,22,baf93d24e6371a0dfd66a4268ad842c60d834cdb9cc459fcd77729aa5ec9c407
threeshift,e2-threeshift-150c-01,1,probe,50,1643,104.07360920897918,4151.00195791454,4151.588265242669,4151.588265242669,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,22,15a30ef4bf8f89416b64eb5427cc0f5af616f9d4948d05b8ceee36efc9a1b065
threeshift,e2-threeshift-150c-01,1,probe,51,1671,106.23144070900162,4144.951446888338,4151.00195791454,4151.001957914541,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,22,09ea86fbd50e38ab980a997e1880130a75c7bd7bd8b5d08554609a2b85cee68f
threeshift,e2-threeshift-150c-01,1,probe,52,1771,113.15136049999273,4124.358739414664,4144.951446888338,4144.951446888338,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,fd8a78130e230e880d5dfd8da6b8b140c37503ffcc01cd64075d183162cd83fa
threeshift,e2-threeshift-150c-01,1,probe,53,1794,114.8704893339891,4122.765924008918,4124.358739414664,4124.358739414664,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,22,0b1fa47167bf80ac8cc74797538469e4415639d044a205b2bbe0e7349537d0c9
threeshift,e2-threeshift-150c-01,1,probe,54,1802,115.48180279199732,4119.840394763153,4122.765924008918,4122.765924008918,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,22,43f5f3899035a1ba8c4d7a6ae7a835ea915c6de6017846953a3c3de498b91e7b
threeshift,e2-threeshift-150c-01,1,probe,55,1819,116.61562395899091,4118.561296685323,4119.840394763153,4119.840394763153,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,22,29b4f422ae1a65e853f6036941ce5490b1dce6da2b121e02f9f48650843ad3a4
threeshift,e2-threeshift-150c-01,1,probe,56,1838,117.98234404198593,4102.999814795923,4118.561296685323,4118.561296685323,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,22,1a6055d59dcadf92ad48dda23ecdf3c47931502a83d114c5bc74a49935341b41
threeshift,e2-threeshift-150c-01,1,probe,57,1847,118.61055020897766,4102.892898537877,4102.999814795923,4102.999814795923,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,22,9d087cdec1b57518d47e793bec88df63061c380060b00b2a9a97de0c6eb97037
threeshift,e2-threeshift-150c-01,1,probe,58,1900,121.92895491697709,4001.2623772348784,4102.892898537877,4102.892898537877,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,21,86ba7b707fd2cb68763c3748fe8275c85b4e4b65031bf30b69d1a0aa194ded4c
threeshift,e2-threeshift-150c-01,1,probe,59,1930,124.15795829199487,3992.1643193158598,4001.2623772348784,4001.2623772348784,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,21,09df99f8612711ef7bd719f4399b6cd5aeb1a8657c19e64c86f806b466e75bb4
threeshift,e2-threeshift-150c-01,1,probe,60,1937,124.7157349170011,3991.8958967454137,3992.1643193158598,3992.1643193158598,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,21,20d7f76360ccf6acc43bbd4afac8dfd1925f1c5443457bda59a92d90a49ba007
threeshift,e2-threeshift-150c-01,1,probe,61,1968,126.77197258398519,3989.150222325354,3991.8958967454137,3991.8958967454137,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,21,95497a761b5050a327663a72972c77a7cafdabcf576401ab05466b0bafd616f1
threeshift,e2-threeshift-150c-01,1,probe,62,1991,128.09662808399298,3986.1521480193646,3989.150222325354,3989.150222325354,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,21,f6cc8b90b454140231afbe892beffca32cd8cbbe23005054cb2dbc4b3ee3f12a
threeshift,e2-threeshift-150c-01,1,probe,63,2952,184.7836154169927,3975.713003289874,3986.1521480193646,3989.266950833901,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,967c88c98ba43ff8d4033ceaa53b4b5650ddd57e133111a0ea7554c8aa0fc20a
threeshift,e2-threeshift-150c-01,1,probe,64,2954,184.8832052089856,3956.093662516038,3975.713003289874,3975.713003289874,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,990336616d5de0198548b7a084973a34163a11eb735c6b7a6cbe828f1f90711c
threeshift,e2-threeshift-150c-01,1,probe,65,2960,185.1121145839861,3942.868042308755,3956.093662516038,3956.093662516038,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,ff733e4cb5fd5678597a75c04b6fee4c3bcf4ef1174b94690c1c96dbc29b10a9
threeshift,e2-threeshift-150c-01,1,probe,66,2965,185.51214554198668,3931.9271986450494,3942.868042308755,3942.868042308755,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,df5bfcf5fe941702b8ca23bace6e18d23c2aa61635cded58c76522c12b404f54
threeshift,e2-threeshift-150c-01,1,probe,67,2968,185.76713533399743,3925.9656896181214,3931.9271986450494,3931.9271986450494,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,21,2126ae06818b777368b5a77e24b3a402dbc83c073dd4548b8c16bb9b0e229741
threeshift,e2-threeshift-150c-01,1,probe,68,2979,186.71312574998592,3908.7527003956066,3925.9656896181214,3925.9656896181214,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,9ed9a14223fc03aa1f843daedd3c5c0191e1e580eaec3f8dd98e5a270b2b9e51
threeshift,e2-threeshift-150c-01,1,probe,69,4086,257.70993395900587,3901.223314120109,3908.7527003956066,3918.612728347869,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,d9653b020f3bbc79a15a1e0883399d2a58a296b59c309218f57121ac92fdbb17
threeshift,e2-threeshift-150c-01,2,probe,0,0,0.0,5803.553350198798,UNKNOWN,5803.553350198798,shared_warm_start,shared_warm_start,shared_warm_start,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60
threeshift,e2-threeshift-150c-01,2,probe,1,2,0.2488438329892233,5730.091467215002,5803.553350198798,5803.553350198798,lns_worst_customer_removal_greedy_insert_repair,native_lns_worst_customer_removal_greedy_insert_repair,lns_destroy_repair,21,04bb0ac81307c5aabdde219a810c3cd211b67ce800748033d834de7468429d50
threeshift,e2-threeshift-150c-01,2,probe,2,9,0.7064410829916596,5668.889448462394,5730.091467215002,5741.575820267099,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,24,8ddb4020c6a51426fc00667cc8e2e7239fec4345d3c5f554d86e891bd37ce973
threeshift,e2-threeshift-150c-01,2,probe,3,22,1.3439168329932727,5652.638556559747,5668.889448462394,5970.713430810117,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,23,536860a1f2285d3f60f175170cb3574d93558e2e8a3f96ff668bce23b27c30ef
threeshift,e2-threeshift-150c-01,2,probe,4,23,1.4886310829897411,5629.062768270385,5652.638556559747,5652.638556559747,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,24,485baae322d38a0fb7c2545feb6b7bf8b0754941825fd97e879911f6789766cf
threeshift,e2-threeshift-150c-01,2,probe,5,24,1.5925249999854714,5557.8785809060255,5629.062768270385,5629.062768270385,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,23,dee815302121003d472f34f476cc2f044aa9a293429086578ec0f82f7eaf749b
threeshift,e2-threeshift-150c-01,2,probe,6,25,1.6067259160045069,5542.673602399168,5557.8785809060255,5557.8785809060255,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,1930beafa2ca86157eb84c1b12848e05d79f01f29741620a4ad5bacbb72c925f
threeshift,e2-threeshift-150c-01,2,probe,7,30,1.9670657079841476,5538.036922645146,5542.673602399168,5552.151553197103,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,15cb7ed09c6f070f1a81813ad89611d624fad6d9fcb7bf01e28b0b47d8c8d574
threeshift,e2-threeshift-150c-01,2,probe,8,31,2.063969790993724,5458.411510786916,5538.036922645146,5538.036922645146,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,26,00cd86a2a0c182b6c24fedea6101f53d04af4cc7e5026aef9d6d90b42513687f
threeshift,e2-threeshift-150c-01,2,probe,9,32,2.073497999983374,5454.533859903607,5458.411510786916,5458.411510786916,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,30ba9aad9ce5014c14ad2802bcac08a1eb6ae1b99dd6d9fadcffc08659e7730c
threeshift,e2-threeshift-150c-01,2,probe,10,33,2.08283354100422,5443.856277492012,5454.533859903607,5454.533859903607,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,8df359cdc6f13f53e741d1d35a26e3d4a0132fa289ce21ed29b723724bf7ede6
threeshift,e2-threeshift-150c-01,2,probe,11,35,2.26276191600482,5356.368260652522,5443.856277492012,5461.07206301489,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,26,e72c191749b69d813b9ed36896ac4c2b62fb10eaab79185fbe6c2960a6360ae7
threeshift,e2-threeshift-150c-01,2,probe,12,36,2.327955999993719,5213.945893505753,5356.368260652522,5356.368260652522,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,26,75ad489ee82cebd7dc52a54248b543291a0b247fa399e75c2a4721b20e1df12c
threeshift,e2-threeshift-150c-01,2,probe,13,37,2.4265331249916926,5205.859388571249,5213.945893505753,5213.945893505753,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,26,c76587fcbc8ab458ad85023df151fffe3e9edc08b23e5e2612f9ab6d232ef602
threeshift,e2-threeshift-150c-01,2,probe,14,38,2.4451980410085525,5199.235078777798,5205.859388571249,5205.859388571249,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,7b67271bc44bdb152662c6bdb7344b55eed68883f0cc4669d10439e7b9d4f6ff
threeshift,e2-threeshift-150c-01,2,probe,15,39,2.461712999996962,5178.117838475443,5199.235078777798,5199.235078777798,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,3c7f8c12648cf6e8b089abd5263d5dfbdbafd69351eeb38f0ce96c93c372ddfd
threeshift,e2-threeshift-150c-01,2,probe,16,43,2.904142540995963,5130.404888025244,5178.117838475443,5188.016768235353,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,26,053d83a1cc618423015736cb7a46814245ebc23f8d7706db1f0ee8709fac9412
threeshift,e2-threeshift-150c-01,2,probe,17,44,2.9128438330080826,5119.814951986462,5130.404888025244,5130.404888025244,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,b9aee1ce638e04b452278115cbc31f6110066e9718ebd2ecf845a4f91076d9f3
threeshift,e2-threeshift-150c-01,2,probe,18,47,3.082980375009356,5105.41746510433,5119.814951986462,5134.085886164176,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,24,92b1bc471a98504f2f56300513dc10c370705f2a0eb19e10d9b0ba2ec947ebd2
threeshift,e2-threeshift-150c-01,2,probe,19,48,3.1500713329878636,5081.715708772682,5105.41746510433,5105.41746510433,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,24,5b70106c22f4a20804dd5aeb744f521eb146ec909c3c478a904a2d0c943aae3e
threeshift,e2-threeshift-150c-01,2,probe,20,49,3.2262125829875004,4960.80362993659,5081.715708772682,5081.715708772682,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,23,4f5cac0106d2b68981e0b2081a3466318880a8e0d7cce6dffc74599438e424db
threeshift,e2-threeshift-150c-01,2,probe,21,51,3.3537631660001352,4957.108607802274,4960.80362993659,4960.80362993659,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,24,5ba8d800690d5aa08d2b5c6890035d416e6fd29ea67281e47abcf632b4186af5
threeshift,e2-threeshift-150c-01,2,probe,22,55,3.783011749997968,4929.810913573117,4957.108607802274,4957.108607802274,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,24,9056d963204fde070b61f8b68a91c0ff8fa89ba607ccf4c7d6aaa4f1a0f1ff6b
threeshift,e2-threeshift-150c-01,2,probe,23,57,3.9365670410043094,4903.8216966621485,4929.810913573117,4938.413183020412,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,23,1b04ab9ce8d90b90d5e70d76b08b4157a06e640de87082c997335ac7801500a7
threeshift,e2-threeshift-150c-01,2,probe,24,58,3.9998777500004508,4858.984990427431,4903.8216966621485,4903.8216966621485,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,24,94d69e2595dfe6e538a8307a85c9d28c1f79b66e95149191d0e7a0df709684c0
threeshift,e2-threeshift-150c-01,2,probe,25,59,4.077261541009648,4793.878507773806,4858.984990427431,4858.984990427431,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,23,91271cbc481615c720e725a0fbf16155f5d9fbd6cb1d80a94e61c920986949ae
threeshift,e2-threeshift-150c-01,2,probe,26,66,4.395502375002252,4777.7688154304715,4793.878507773806,4793.878507773806,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,f15635a0560cd9f0669581b6afe96b13fb7280c6891bda4e356640845241cf63
threeshift,e2-threeshift-150c-01,2,probe,27,68,4.553895207995083,4769.970376992057,4777.7688154304715,4777.7688154304715,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,23,d50ad50deec38fa4e4072947070546734fe08e26b4fb28e112522db3d308bd55
threeshift,e2-threeshift-150c-01,2,probe,28,70,4.69156454098993,4761.809087968454,4769.970376992057,4770.54949759213,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,23,24ca90689392482a4449a926a3795940cf32b610ede5ef9d19e9a0d67517c5a3
threeshift,e2-threeshift-150c-01,2,probe,29,73,4.99268320799456,4743.5349258676115,4761.809087968454,4761.809087968454,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,23,b5ec3878eeaf921fe102bf24f90d1b160dce6a906dd307ef64fa9696aa4a6e01
threeshift,e2-threeshift-150c-01,2,probe,30,74,5.0045339159842115,4723.35995745416,4743.5349258676115,4743.5349258676115,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,737d514178bee4796442a3a03fbc0a34d6f4c7beff0b452488d8dd266c36204f
threeshift,e2-threeshift-150c-01,2,probe,31,75,5.1330140409991145,4659.318848802965,4723.35995745416,4723.35995745416,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,23,701d92049ddfd55ceb8adef285992e7a148db05ec46fa0da30b2571f454ab077
threeshift,e2-threeshift-150c-01,2,probe,32,76,5.147953665989917,4656.834904660024,4659.318848802965,4659.318848802965,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,cf6d3a9f345a81da169986dc4e3bcea45d5889c0345eacc549430a8c7cce050f
threeshift,e2-threeshift-150c-01,2,probe,33,78,5.241764290985884,4649.093980996753,4656.834904660024,4656.834904660024,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,b06226c5e26b1924587cc27c41f9627829d9954c6f00d270d62cfb44fcb70966
threeshift,e2-threeshift-150c-01,2,probe,34,79,5.26038716599578,4633.413323533233,4649.093980996753,4649.093980996753,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,6dd319845fbc7d0423d58ba540781d1f866bef3950086d6530f0af4a6d98fd96
threeshift,e2-threeshift-150c-01,2,probe,35,80,5.2664221249870025,4612.253963351957,4633.413323533233,4633.413323533233,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,57450189fb5e4a9b94c49a0e5d7caed0c51271e523ad005c22d43088122b83dc
threeshift,e2-threeshift-150c-01,2,probe,36,95,6.937761125009274,4596.050833254198,4612.253963351957,4612.253963351957,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,1d106c0812cc73e620ce089a987d78d05f7e18dca6d0cff2bffd221a77a4d401
threeshift,e2-threeshift-150c-01,2,probe,37,96,6.953806750010699,4583.07916281289,4596.050833254198,4596.050833254198,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,23,f565741e7fbf68322682665b7bf816c2b0abcd3dc1d668af907fc00788f845be
threeshift,e2-threeshift-150c-01,2,probe,38,230,18.726350124983583,4570.389975724185,4583.07916281289,4583.07916281289,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,22,b4c4c3de38c2ed4fdc3d63e420e2b046f5b836d38b64e80b542d67293b54db42
threeshift,e2-threeshift-150c-01,2,probe,39,233,18.887309415993514,4554.135189326754,4570.389975724185,4570.389975724185,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,c7f9e987dfbfb89d728eac779bae84bfe0fd92eba8a5d7f58021343656f0beb2
threeshift,e2-threeshift-150c-01,2,probe,40,234,18.895202165993396,4546.394265663485,4554.135189326754,4554.135189326754,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,f55c60b84951d1b53ad159e0574ef62f3ec59421de1922912266c278d0aeef4e
threeshift,e2-threeshift-150c-01,2,probe,41,241,19.336834874993656,4533.422595222178,4546.394265663485,4546.394265663485,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,6b61a20b141008b6caf61e388f0a804991623a0ed50a74f5bad6a6d62b9be446
