instance_id,n,seed,arm,status,cost,cpu_seconds,emissions_kg,joint_complete_candidate_attempts,mip_status_class,mip_gap,witness_file,witness_key,source_scope
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-M,PASS,2393.8185755222853,22.094285625003977,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,MV-HGS-SP,PASS,2393.8185755222853,63.882443167007295,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-F,PASS,2471.7379339424247,19.85138774997904,185.7614683257242,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-E,PASS,2393.8185755222853,21.67762833298184,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-M,PASS,2393.8185755222853,22.058046833000844,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,MV-HGS-SP,PASS,2393.8185755222853,63.942449666996254,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-F,PASS,2468.13821350964,19.788574083009735,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-E,PASS,2393.8185755222853,22.199973915994633,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-M,PASS,2393.8185755222853,21.8516642919858,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,MV-HGS-SP,PASS,2393.8185755222853,64.16711166599998,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-F,PASS,2468.13821350964,19.751130708988057,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-E,PASS,2393.8185755222853,21.864520834002178,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-M,PASS,2393.8185755222853,21.93333945798804,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,MV-HGS-SP,PASS,2393.8185755222853,63.93622737500118,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
