status,error_type,error,count
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C118's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C133's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C143's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C145's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C075's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C079's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C100's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C101's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C108's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C115's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C116's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C126's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C128's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C139's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C033's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C075's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C079's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C135's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C141's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C075's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C079's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C098's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C106's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C114's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C119's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C125's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C132's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C134's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C142's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T2 misses C033's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T2 misses C075's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T2 misses C079's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T2 misses C110's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T2 misses C144's time window,1
