instance_id,region,customer_count,replicate,route_index,source_vehicle_id,arc_count,ev_road_distance_m,ev_road_distance_km,reference_range_km,exceeds_reference_range,excess_km,formal_six_instance
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,2,FLEET-CV-0003,8,107082.200910662,107.082200910662,95.0,True,12.082200910661996,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,3,FLEET-CV-0004,6,103190.055624122,103.19005562412201,95.0,True,8.19005562412201,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,4,FLEET-CV-0005,8,101263.551648918,101.263551648918,95.0,True,6.263551648917996,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,5,FLEET-CV-0006,7,125375.977628005,125.375977628005,95.0,True,30.375977628005003,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,6,FLEET-CV-0007,6,86435.371117306,86.435371117306,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,7,FLEET-CV-0008,8,110580.860903889,110.580860903889,95.0,True,15.580860903889004,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,8,FLEET-CV-0009,7,124851.907526774,124.851907526774,95.0,True,29.851907526774,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,9,FLEET-CV-0010,8,151448.53577305,151.44853577305,95.0,True,56.44853577305,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,10,FLEET-CV-0011,7,142489.275031259,142.48927503125898,95.0,True,47.489275031258984,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,11,FLEET-CV-0012,4,86279.843185029,86.27984318502901,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,12,FLEET-CV-0013,3,68370.991926988,68.37099192698801,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,13,FLEET-CV-0014,8,80321.910686729,80.321910686729,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,14,FLEET-CV-0015,8,81348.512625869,81.348512625869,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,15,FLEET-CV-0016,7,68674.641936803,68.674641936803,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,16,FLEET-CV-0017,6,50660.826791157,50.660826791157,95.0,False,0.0,False
cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,17,FLEET-CV-0018,3,49796.092964952004,49.796092964952,95.0,False,0.0,False
cn-jjj-10c-01-V2-LOCATIONS,jjj,10,1,0,FLEET-CV-0001,6,114038.990629437,114.038990629437,95.0,True,19.038990629436995,False
cn-jjj-10c-01-V2-LOCATIONS,jjj,10,1,1,FLEET-CV-0002,6,89757.699440512,89.757699440512,95.0,False,0.0,False
cn-jjj-10c-02-V2-LOCATIONS,jjj,10,2,0,FLEET-CV-0001,8,132292.520877844,132.29252087784403,95.0,True,37.29252087784403,False
cn-jjj-10c-02-V2-LOCATIONS,jjj,10,2,1,FLEET-CV-0002,4,73737.445887167,73.73744588716701,95.0,False,0.0,False
cn-jjj-10c-03-V2-LOCATIONS,jjj,10,3,0,FLEET-CV-0001,7,96481.16090452099,96.48116090452099,95.0,True,1.4811609045209906,False
cn-jjj-10c-03-V2-LOCATIONS,jjj,10,3,1,FLEET-CV-0002,4,82133.69469120199,82.133694691202,95.0,False,0.0,False
cn-jjj-10c-03-V2-LOCATIONS,jjj,10,3,2,FLEET-CV-0003,2,67842.371900445,67.842371900445,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,0,FLEET-CV-0001,7,94678.322644021,94.678322644021,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,1,FLEET-CV-0002,6,97167.790000551,97.16779000055101,95.0,True,2.1677900005510082,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,2,FLEET-CV-0003,7,114530.745645799,114.530745645799,95.0,True,19.530745645799,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,3,FLEET-CV-0004,7,105408.230281498,105.408230281498,95.0,True,10.408230281498007,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,4,FLEET-CV-0005,6,81138.183447164,81.138183447164,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,5,FLEET-CV-0006,9,110078.749439701,110.078749439701,95.0,True,15.078749439701,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,6,FLEET-CV-0007,9,140848.106296835,140.848106296835,95.0,True,45.848106296835,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,7,FLEET-CV-0008,7,120246.224700661,120.246224700661,95.0,True,25.246224700661003,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,8,FLEET-CV-0009,7,89997.139496935,89.99713949693499,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,9,FLEET-CV-0010,9,119213.272305916,119.213272305916,95.0,True,24.213272305916007,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,10,FLEET-CV-0011,8,118023.74871268,118.02374871268,95.0,True,23.023748712680003,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,11,FLEET-CV-0012,9,129034.198460478,129.034198460478,95.0,True,34.034198460477995,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,12,FLEET-CV-0013,7,116621.208628285,116.621208628285,95.0,True,21.621208628285004,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,13,FLEET-CV-0014,7,120018.76002910701,120.01876002910701,95.0,True,25.018760029107014,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,14,FLEET-CV-0015,6,119218.799651666,119.218799651666,95.0,True,24.218799651666004,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,15,FLEET-CV-0016,3,84980.54967071,84.98054967070999,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,16,FLEET-CV-0017,8,85742.514136478,85.742514136478,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,17,FLEET-CV-0018,8,82179.50787369099,82.179507873691,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,18,FLEET-CV-0019,3,42526.388288625996,42.526388288625995,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,19,FLEET-CV-0020,8,70045.964074482,70.045964074482,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,20,FLEET-CV-0021,6,60726.976188753,60.726976188753,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,21,FLEET-CV-0022,7,77560.723596898,77.560723596898,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,22,FLEET-CV-0023,7,67065.434273544,67.065434273544,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,23,FLEET-CV-0024,8,61831.554240335,61.831554240334995,95.0,False,0.0,False
cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,24,FLEET-CV-0025,6,63264.38834305,63.26438834305,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,0,FLEET-CV-0001,8,128155.32543877,128.15532543877,95.0,True,33.15532543877001,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,1,FLEET-CV-0002,8,102680.382407969,102.68038240796899,95.0,True,7.680382407968992,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,2,FLEET-CV-0003,8,110264.618388596,110.264618388596,95.0,True,15.264618388596006,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,3,FLEET-CV-0004,8,114285.427590931,114.285427590931,95.0,True,19.285427590930993,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,4,FLEET-CV-0005,6,109213.85999157,109.21385999157,95.0,True,14.213859991570004,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,5,FLEET-CV-0006,6,114905.72083125,114.90572083125,95.0,True,19.905720831249994,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,6,FLEET-CV-0007,7,100867.913864836,100.867913864836,95.0,True,5.867913864835998,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,7,FLEET-CV-0008,7,114838.824060176,114.83882406017601,95.0,True,19.83882406017601,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,8,FLEET-CV-0009,7,102559.938238961,102.559938238961,95.0,True,7.559938238960996,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,9,FLEET-CV-0010,7,109872.848015712,109.87284801571201,95.0,True,14.872848015712009,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,10,FLEET-CV-0011,7,101743.825642008,101.743825642008,95.0,True,6.743825642008005,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,11,FLEET-CV-0012,6,116185.974009389,116.185974009389,95.0,True,21.185974009389,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,12,FLEET-CV-0013,7,109452.731319228,109.452731319228,95.0,True,14.452731319227993,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,13,FLEET-CV-0014,7,87953.261582363,87.953261582363,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,14,FLEET-CV-0015,8,122632.690042963,122.632690042963,95.0,True,27.632690042963006,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,15,FLEET-CV-0016,6,86054.50135532301,86.05450135532301,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,16,FLEET-CV-0017,2,55562.952867729,55.562952867729,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,17,FLEET-CV-0018,7,71628.454938855,71.62845493885499,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,18,FLEET-CV-0019,9,57748.808089777005,57.74880808977701,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,19,FLEET-CV-0020,3,55618.026736256,55.618026736256,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,20,FLEET-CV-0021,8,82449.831556351,82.449831556351,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,21,FLEET-CV-0022,7,78830.91671435299,78.830916714353,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,22,FLEET-CV-0023,6,60706.104816779,60.706104816778996,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,23,FLEET-CV-0024,8,69487.380924419,69.487380924419,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,24,FLEET-CV-0025,7,78237.052292027,78.237052292027,95.0,False,0.0,False
cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,25,FLEET-CV-0026,6,84591.184901118,84.591184901118,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,0,FLEET-CV-0001,6,93991.856869942,93.991856869942,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,1,FLEET-CV-0002,7,130934.519424702,130.934519424702,95.0,True,35.93451942470199,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,2,FLEET-CV-0003,8,117937.134820606,117.937134820606,95.0,True,22.937134820606005,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,3,FLEET-CV-0004,7,129670.355000247,129.670355000247,95.0,True,34.670355000247014,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,4,FLEET-CV-0005,8,111427.224527001,111.427224527001,95.0,True,16.427224527001,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,5,FLEET-CV-0006,8,92435.153497708,92.435153497708,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,6,FLEET-CV-0007,8,96696.10926831899,96.69610926831899,95.0,True,1.6961092683189918,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,7,FLEET-CV-0008,6,87867.828255548,87.86782825554799,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,8,FLEET-CV-0009,8,129964.589452029,129.964589452029,95.0,True,34.964589452029,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,9,FLEET-CV-0010,7,97494.711552844,97.49471155284401,95.0,True,2.4947115528440094,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,10,FLEET-CV-0011,7,116246.549036668,116.246549036668,95.0,True,21.246549036668,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,11,FLEET-CV-0012,7,121283.359787047,121.28335978704699,95.0,True,26.28335978704699,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,12,FLEET-CV-0013,7,115253.87771611601,115.25387771611601,95.0,True,20.25387771611601,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,13,FLEET-CV-0014,6,94824.212970787,94.824212970787,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,14,FLEET-CV-0015,8,108851.870600369,108.851870600369,95.0,True,13.851870600368997,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,15,FLEET-CV-0016,6,103603.338062874,103.603338062874,95.0,True,8.603338062874002,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,16,FLEET-CV-0017,6,67147.198027655,67.14719802765501,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,17,FLEET-CV-0018,7,86929.807899458,86.929807899458,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,18,FLEET-CV-0019,5,73279.727269721,73.279727269721,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,19,FLEET-CV-0020,2,39256.640866645,39.256640866645,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,20,FLEET-CV-0021,6,47649.318280957,47.649318280957,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,21,FLEET-CV-0022,8,64111.578702922,64.111578702922,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,22,FLEET-CV-0023,7,80807.254714075,80.807254714075,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,23,FLEET-CV-0024,8,91783.788902396,91.783788902396,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,24,FLEET-CV-0025,7,81924.206416216,81.924206416216,95.0,False,0.0,False
cn-jjj-150c-03-V2-LOCATIONS,jjj,150,3,25,FLEET-CV-0026,6,70995.300328258,70.995300328258,95.0,False,0.0,False
cn-jjj-15c-01-V2-LOCATIONS,jjj,15,1,0,FLEET-CV-0001,7,108927.425376411,108.92742537641101,95.0,True,13.927425376411009,False
cn-jjj-15c-01-V2-LOCATIONS,jjj,15,1,1,FLEET-CV-0002,7,100157.230385405,100.157230385405,95.0,True,5.157230385405001,False
cn-jjj-15c-01-V2-LOCATIONS,jjj,15,1,2,FLEET-CV-0003,4,75410.128168063,75.41012816806301,95.0,False,0.0,False
cn-jjj-15c-02-V2-LOCATIONS,jjj,15,2,0,FLEET-CV-0001,8,138440.335281175,138.440335281175,95.0,True,43.44033528117501,False
cn-jjj-15c-02-V2-LOCATIONS,jjj,15,2,1,FLEET-CV-0002,6,101235.479201261,101.235479201261,95.0,True,6.2354792012610005,False
cn-jjj-15c-02-V2-LOCATIONS,jjj,15,2,2,FLEET-CV-0003,4,99470.019294637,99.470019294637,95.0,True,4.470019294636998,False
cn-jjj-15c-03-V2-LOCATIONS,jjj,15,3,0,FLEET-CV-0001,7,113933.00402985499,113.93300402985498,95.0,True,18.933004029854985,False
cn-jjj-15c-03-V2-LOCATIONS,jjj,15,3,1,FLEET-CV-0002,6,124897.055315171,124.897055315171,95.0,True,29.897055315171002,False
cn-jjj-15c-03-V2-LOCATIONS,jjj,15,3,2,FLEET-CV-0003,4,93160.785239761,93.160785239761,95.0,False,0.0,False
cn-jjj-15c-03-V2-LOCATIONS,jjj,15,3,3,FLEET-CV-0004,2,82653.34294439,82.65334294438999,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,0,FLEET-CV-0001,6,83281.949711737,83.281949711737,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,1,FLEET-CV-0002,7,88037.059277026,88.037059277026,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,2,FLEET-CV-0003,7,75718.883688514,75.718883688514,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,3,FLEET-CV-0004,7,120441.888572041,120.44188857204101,95.0,True,25.44188857204101,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,4,FLEET-CV-0005,8,116684.172142157,116.684172142157,95.0,True,21.684172142156996,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,5,FLEET-CV-0006,8,122029.298811766,122.029298811766,95.0,True,27.029298811765997,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,6,FLEET-CV-0007,8,128643.354878718,128.64335487871801,95.0,True,33.643354878718014,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,7,FLEET-CV-0008,7,112207.243718675,112.207243718675,95.0,True,17.207243718675002,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,8,FLEET-CV-0009,7,89952.86731563,89.95286731563,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,9,FLEET-CV-0010,7,119124.83445175701,119.12483445175701,95.0,True,24.12483445175701,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,10,FLEET-CV-0011,8,92213.035902731,92.21303590273101,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,11,FLEET-CV-0012,8,121108.17904711,121.10817904711,95.0,True,26.10817904711,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,12,FLEET-CV-0013,6,96476.400048056,96.47640004805601,95.0,True,1.476400048056007,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,13,FLEET-CV-0014,6,120359.580202925,120.359580202925,95.0,True,25.359580202925002,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,14,FLEET-CV-0015,7,137051.078308231,137.05107830823098,95.0,True,42.051078308230984,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,15,FLEET-CV-0016,6,103054.41153768501,103.05441153768501,95.0,True,8.054411537685013,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,16,FLEET-CV-0017,9,124869.073332265,124.869073332265,95.0,True,29.869073332265003,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,17,FLEET-CV-0018,7,117373.494648793,117.373494648793,95.0,True,22.373494648793,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,18,FLEET-CV-0019,7,110805.785306905,110.80578530690501,95.0,True,15.805785306905008,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,19,FLEET-CV-0020,7,93146.02229715,93.14602229715,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,20,FLEET-CV-0021,5,81464.708518361,81.46470851836101,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,21,FLEET-CV-0022,4,99083.420799922,99.083420799922,95.0,True,4.083420799921996,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,22,FLEET-CV-0023,2,67135.313091764,67.13531309176399,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,23,FLEET-CV-0024,8,98044.31698866,98.04431698866,95.0,True,3.0443169886600003,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,24,FLEET-CV-0025,7,98818.78785976,98.81878785976001,95.0,True,3.8187878597600076,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,25,FLEET-CV-0026,7,84406.46868438201,84.406468684382,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,26,FLEET-CV-0027,4,64547.618879585,64.547618879585,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,27,FLEET-CV-0028,6,73893.64362826,73.89364362826001,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,28,FLEET-CV-0029,7,72600.672386815,72.600672386815,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,29,FLEET-CV-0030,7,55268.665287535,55.268665287535,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,30,FLEET-CV-0031,8,84367.00224440401,84.367002244404,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,31,FLEET-CV-0032,8,79486.538022478,79.486538022478,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,32,FLEET-CV-0033,7,77082.351210675,77.082351210675,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,33,FLEET-CV-0034,6,83524.919081553,83.52491908155301,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,34,FLEET-CV-0035,5,71080.23159590899,71.08023159590898,95.0,False,0.0,False
cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,35,FLEET-CV-0036,2,45660.936401898,45.660936401898,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,0,FLEET-CV-0001,9,117692.93966010801,117.69293966010801,95.0,True,22.69293966010801,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,1,FLEET-CV-0002,8,106906.48324114601,106.906483241146,95.0,True,11.906483241146006,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,2,FLEET-CV-0003,7,119180.95737249899,119.180957372499,95.0,True,24.180957372498995,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,3,FLEET-CV-0004,7,100486.14333644499,100.486143336445,95.0,True,5.4861433364449965,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,4,FLEET-CV-0005,6,103343.8940355,103.3438940355,95.0,True,8.3438940355,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,5,FLEET-CV-0006,6,107521.096242046,107.521096242046,95.0,True,12.521096242046,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,6,FLEET-CV-0007,8,131735.54438523902,131.73554438523902,95.0,True,36.735544385239024,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,7,FLEET-CV-0008,7,111768.634242052,111.76863424205199,95.0,True,16.768634242051988,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,8,FLEET-CV-0009,7,103784.825930231,103.78482593023101,95.0,True,8.784825930231008,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,9,FLEET-CV-0010,6,99187.14599234599,99.18714599234599,95.0,True,4.1871459923459895,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,10,FLEET-CV-0011,6,105482.135043407,105.482135043407,95.0,True,10.482135043406998,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,11,FLEET-CV-0012,6,112887.26676535599,112.88726676535599,95.0,True,17.88726676535599,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,12,FLEET-CV-0013,5,85360.64447898,85.36064447898,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,13,FLEET-CV-0014,7,123725.768001294,123.725768001294,95.0,True,28.725768001294,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,14,FLEET-CV-0015,9,116384.86388055,116.38486388055,95.0,True,21.38486388055,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,15,FLEET-CV-0016,7,96396.701820181,96.396701820181,95.0,True,1.3967018201809935,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,16,FLEET-CV-0017,7,111437.93068056401,111.43793068056401,95.0,True,16.43793068056401,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,17,FLEET-CV-0018,6,107671.977234374,107.671977234374,95.0,True,12.671977234373998,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,18,FLEET-CV-0019,8,116744.398733911,116.744398733911,95.0,True,21.744398733910998,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,19,FLEET-CV-0020,7,127146.261237864,127.14626123786401,95.0,True,32.14626123786401,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,20,FLEET-CV-0021,7,139877.600046293,139.877600046293,95.0,True,44.877600046293,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,21,FLEET-CV-0022,6,94884.203716228,94.884203716228,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,22,FLEET-CV-0023,2,63198.915786497004,63.198915786497004,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,23,FLEET-CV-0024,7,74810.00579684699,74.810005796847,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,24,FLEET-CV-0025,6,75579.330839924,75.57933083992401,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,25,FLEET-CV-0026,6,51339.866868886005,51.339866868886006,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,26,FLEET-CV-0027,6,88577.775984494,88.577775984494,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,27,FLEET-CV-0028,2,48463.562471697995,48.463562471698,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,28,FLEET-CV-0029,7,71809.935116927,71.809935116927,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,29,FLEET-CV-0030,8,67147.458384119,67.147458384119,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,30,FLEET-CV-0031,8,80657.455153586,80.657455153586,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,31,FLEET-CV-0032,6,64109.154498115,64.109154498115,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,32,FLEET-CV-0033,7,67937.554055232,67.937554055232,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,33,FLEET-CV-0034,9,85988.795609291,85.988795609291,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,34,FLEET-CV-0035,7,69444.080250366,69.444080250366,95.0,False,0.0,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,35,FLEET-CV-0036,3,51645.306132882,51.645306132882,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,0,FLEET-CV-0001,7,109811.620843883,109.811620843883,95.0,True,14.811620843883006,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,1,FLEET-CV-0002,7,129765.068986564,129.765068986564,95.0,True,34.76506898656399,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,2,FLEET-CV-0003,7,114839.335886512,114.83933588651199,95.0,True,19.83933588651199,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,3,FLEET-CV-0004,6,97946.182429324,97.94618242932401,95.0,True,2.9461824293240113,False
