instance_id,seed,capacity_kwh,public_charge_power_kw,curve_id,feasible,total_cost_cny,route_hash,route_count,ev_route_count,depot_charging_session_count,public_charging_session_count,public_charging_minutes_total,public_charging_minutes_max,max_public_charge_end_soc_pct,taper_entered_session_count,station_charging_kwh,depot_charging_kwh,complete_candidate_evaluations,elapsed_seconds,independent_check_completed,violation_count,station_capacity_conflict_count,linear_routes_m17_recheck_feasible,linear_routes_m17_recheck_total_cost_cny,linear_routes_m17_recheck_violation_count,linear_routes_m17_recheck_violation_types,linear_routes_m17_recheck_station_capacity_conflict_count,linear_routes_m17_recheck_public_charging_session_count,linear_routes_m17_recheck_public_charging_minutes_total,linear_routes_m17_recheck_public_charging_minutes_max,linear_routes_m17_recheck_max_public_charge_end_soc_pct,linear_routes_m17_recheck_taper_entered_session_count
cn-prd-50c-01-V2-LOCATIONS,3,16.0,22.0,M17_22KW_NORMAL_PWL,True,2400.0248195115496,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,9,3,0,2,39.364539931932754,29.14887556848802,81.6769760740705,0,14.391337179416277,0.0,14,0.9315738748991862,True,0,0,True,2406.6257849445133,0,,0,2,39.364539931932754,29.14887556848802,81.6769760740705,0
cn-prd-50c-01-V2-LOCATIONS,3,20.0,22.0,L100_control,True,2369.0839794191766,0e2a480cb5fd80b6a0ad031d1a7424945fda1e79438bb8ee3b5155001696059e,9,3,0,1,30.073412720147314,30.073412720147314,87.03228380739155,1,11.02691799738735,0.0,14,0.8535310419974849,True,0,0,True,2369.715475273401,0,,0,1,31.336404428596097,31.336404428596097,87.03228380739155,1
cn-prd-50c-01-V2-LOCATIONS,3,20.0,22.0,M17_22KW_NORMAL_PWL,True,2369.715475273401,0e2a480cb5fd80b6a0ad031d1a7424945fda1e79438bb8ee3b5155001696059e,9,3,0,1,31.336404428596097,31.336404428596097,87.03228380739155,1,11.02691799738735,0.0,14,1.2055558330612257,True,0,0,True,2369.715475273401,0,,0,1,31.336404428596097,31.336404428596097,87.03228380739155,1
cn-prd-50c-01-V2-LOCATIONS,3,24.0,22.0,L100_control,True,2350.9867337089986,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,9,3,0,0,0,0.0,0.0,0,0.0,0.0,14,1.3422520839376375,True,0,0,True,2350.9867337089986,0,,0,0,0,0.0,0.0,0
cn-prd-50c-01-V2-LOCATIONS,3,24.0,22.0,M17_22KW_NORMAL_PWL,True,2350.9867337089986,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,9,3,0,0,0,0.0,0.0,0,0.0,0.0,14,1.1341495419619605,True,0,0,True,2350.9867337089986,0,,0,0,0,0.0,0.0,0
cn-prd-50c-01-V2-LOCATIONS,3,28.0,22.0,L100_control,True,2334.0281898927274,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,9,3,0,0,0,0.0,0.0,0,0.0,0.0,14,0.842024749959819,True,0,0,True,2334.0281898927274,0,,0,0,0,0.0,0.0,0
cn-prd-50c-01-V2-LOCATIONS,3,28.0,22.0,M17_22KW_NORMAL_PWL,True,2334.0281898927274,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,9,3,0,0,0,0.0,0.0,0,0.0,0.0,14,0.8505475419806316,True,0,0,True,2334.0281898927274,0,,0,0,0,0.0,0.0,0
cn-prd-50c-01-V2-LOCATIONS,3,32.0,22.0,L100_control,True,2330.4772149515043,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,9,3,0,0,0,0.0,0.0,0,0.0,0.0,14,0.787141332984902,True,0,0,True,2330.4772149515043,0,,0,0,0,0.0,0.0,0
cn-prd-50c-01-V2-LOCATIONS,3,32.0,22.0,M17_22KW_NORMAL_PWL,True,2330.4772149515043,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,9,3,0,0,0,0.0,0.0,0,0.0,0.0,14,0.9437952080043033,True,0,0,True,2330.4772149515043,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,1,16.0,22.0,L100_control,True,4854.011628511664,56672eee8bc817ca667e3dfd1df169c3bbaa1d28055bfe3face06cbe8470af59,18,5,0,3,71.96084400016655,33.710803517950744,92.33541349194947,1,26.38564280006107,0.0,14,3.031852792017162,True,0,0,False,4862.240714012433,1,STATION_CAPACITY,1,3,75.56404354409192,37.20150294281077,92.33541349194947,1
cn-prd-100c-02-V2-LOCATIONS,1,16.0,22.0,M17_22KW_NORMAL_PWL,True,4855.813182085531,56672eee8bc817ca667e3dfd1df169c3bbaa1d28055bfe3face06cbe8470af59,18,5,0,3,75.56404354409192,37.20150294281077,92.33541349194947,1,26.38564280006107,0.0,14,3.565772540983744,True,0,0,False,4862.240714012433,1,STATION_CAPACITY,1,3,75.56404354409192,37.20150294281077,92.33541349194947,1
cn-prd-100c-02-V2-LOCATIONS,1,20.0,22.0,L100_control,True,4776.5688245186375,2d7ac15a830dea0f4743d4af5f516d25d865536caed3014f3de78eb6caedfaf7,18,5,0,2,53.17351175480372,27.802510228202653,83.03645976235474,0,19.4969543100947,0.0,14,2.7548441250110045,True,0,0,False,4781.266526449341,1,STATION_CAPACITY,1,2,53.3299044364355,27.884282317109136,83.03645976235474,0
cn-prd-100c-02-V2-LOCATIONS,1,20.0,22.0,M17_22KW_NORMAL_PWL,True,4776.661612948419,2d7ac15a830dea0f4743d4af5f516d25d865536caed3014f3de78eb6caedfaf7,18,5,0,2,53.3299044364355,27.884282317109136,83.03645976235474,0,19.4969543100947,0.0,14,2.3670610419940203,True,0,0,False,4781.266526449341,1,STATION_CAPACITY,1,2,53.3299044364355,27.884282317109136,83.03645976235474,0
cn-prd-100c-02-V2-LOCATIONS,1,24.0,22.0,L100_control,True,4750.133485549829,a188b2835f70a3fc9fcba1d4d34aebc08b24742a3e5df4e9ece84fe8a13b84cd,18,5,0,1,16.78620575199541,16.78620575199541,68.65402772514966,0,6.154942109064985,0.0,14,2.2828462090110406,True,0,0,True,4752.938460583057,0,,0,1,16.835576945383643,16.835576945383643,68.65402772514966,0
cn-prd-100c-02-V2-LOCATIONS,1,24.0,22.0,M17_22KW_NORMAL_PWL,True,4750.158171146522,a188b2835f70a3fc9fcba1d4d34aebc08b24742a3e5df4e9ece84fe8a13b84cd,18,5,0,1,16.835576945383643,16.835576945383643,68.65402772514966,0,6.154942109064985,0.0,14,2.2468972500646487,True,0,0,True,4752.938460583057,0,,0,1,16.835576945383643,16.835576945383643,68.65402772514966,0
cn-prd-100c-02-V2-LOCATIONS,1,28.0,22.0,L100_control,True,4729.669483614355,93c9bb413a7af4e0f3a8481122f457f1f4c27c286889a7d212516fb3a123626d,18,5,0,1,5.984328410020832,5.984328410020832,59.311756973110526,0,2.194253750340973,0.0,14,2.8047781659988686,True,0,0,True,4730.669464910232,0,,0,1,6.001929375932665,6.001929375932665,59.311756973110526,0
cn-prd-100c-02-V2-LOCATIONS,1,28.0,22.0,M17_22KW_NORMAL_PWL,True,4729.678284097311,93c9bb413a7af4e0f3a8481122f457f1f4c27c286889a7d212516fb3a123626d,18,5,0,1,6.001929375932665,6.001929375932665,59.311756973110526,0,2.194253750340973,0.0,14,2.566868207999505,True,0,0,True,4730.669464910232,0,,0,1,6.001929375932665,6.001929375932665,59.311756973110526,0
cn-prd-100c-02-V2-LOCATIONS,1,32.0,22.0,L100_control,True,4722.041090194343,18c96d374e917365b55afe28a97be8bf1fd202f4b9e3931b9872fe0cb69b3326,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.1268794159404933,True,0,0,True,4722.041090194343,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,1,32.0,22.0,M17_22KW_NORMAL_PWL,True,4722.041090194343,18c96d374e917365b55afe28a97be8bf1fd202f4b9e3931b9872fe0cb69b3326,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.092689709039405,True,0,0,True,4722.041090194343,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,2,16.0,22.0,L100_control,True,4849.747448798511,95c23145ede378a7c4030612e6a950a4c0063eb1e428717c92b61826079f8a66,18,5,0,3,75.35539380482959,34.713435985760526,94.64123911673607,1,27.63031106177085,0.0,14,2.7259067919803783,True,0,0,False,4859.810041108935,1,STATION_CAPACITY,1,3,80.03468257822884,39.27318958910368,94.64123911673607,1
cn-prd-100c-02-V2-LOCATIONS,2,16.0,22.0,M17_22KW_NORMAL_PWL,True,4852.10163907608,95c23145ede378a7c4030612e6a950a4c0063eb1e428717c92b61826079f8a66,18,5,0,3,80.03468257822884,39.27318958910368,94.64123911673607,1,27.63031106177085,0.0,14,2.6248915839241818,True,0,0,False,4859.810041108935,1,STATION_CAPACITY,1,3,80.03468257822884,39.27318958910368,94.64123911673607,1
cn-prd-100c-02-V2-LOCATIONS,2,20.0,22.0,L100_control,True,4786.286713952266,14d56eb1e947112f65d6ddeff2caaa61fc497cf5849bca68db7ba43bb7c48cbb,18,5,0,2,49.682055707176445,25.87771063050683,79.95622781019622,0,18.21675375929803,0.0,14,3.232796667027287,True,0,0,False,4790.645885868713,1,STATION_CAPACITY,1,2,49.828179400432845,25.953821544125965,79.95622781019622,0
cn-prd-100c-02-V2-LOCATIONS,2,20.0,22.0,M17_22KW_NORMAL_PWL,True,4786.359775798894,14d56eb1e947112f65d6ddeff2caaa61fc497cf5849bca68db7ba43bb7c48cbb,18,5,0,2,49.828179400432845,25.953821544125965,79.95622781019622,0,18.21675375929803,0.0,14,2.735892374999821,True,0,0,False,4790.645885868713,1,STATION_CAPACITY,1,2,49.828179400432845,25.953821544125965,79.95622781019622,0
cn-prd-100c-02-V2-LOCATIONS,2,24.0,22.0,L100_control,True,4749.974945301232,bbc503a08582f027b58c360fd3febf803b2b373c476cf59a9199c1779f274736,18,5,0,1,16.78620575199541,16.78620575199541,68.65402772514966,0,6.154942109064985,0.0,14,2.3228356250328943,True,0,0,True,4752.77992033446,0,,0,1,16.835576945383643,16.835576945383643,68.65402772514966,0
cn-prd-100c-02-V2-LOCATIONS,2,24.0,22.0,M17_22KW_NORMAL_PWL,True,4749.999630897925,bbc503a08582f027b58c360fd3febf803b2b373c476cf59a9199c1779f274736,18,5,0,1,16.835576945383643,16.835576945383643,68.65402772514966,0,6.154942109064985,0.0,14,2.2453479170799255,True,0,0,True,4752.77992033446,0,,0,1,16.835576945383643,16.835576945383643,68.65402772514966,0
cn-prd-100c-02-V2-LOCATIONS,2,28.0,22.0,L100_control,True,4731.022472496602,8272fd5e8fb97d6c8f48fe7cfc1a71d221bd8bacd450ee044df8eead117eadd2,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.743797666975297,True,0,0,True,4731.022472496602,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,2,28.0,22.0,M17_22KW_NORMAL_PWL,True,4731.022472496602,8272fd5e8fb97d6c8f48fe7cfc1a71d221bd8bacd450ee044df8eead117eadd2,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.7628366249846295,True,0,0,True,4731.022472496602,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,2,32.0,22.0,L100_control,True,4725.573065194572,55895e8dd04189ee2185967f98ab9b7e81357790938113f05799a04fc4cc35e8,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.3344088330632076,True,0,0,True,4725.573065194572,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,2,32.0,22.0,M17_22KW_NORMAL_PWL,True,4725.573065194572,55895e8dd04189ee2185967f98ab9b7e81357790938113f05799a04fc4cc35e8,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.1702578329714015,True,0,0,True,4725.573065194572,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,3,16.0,22.0,L100_control,True,4819.560257566656,6022d7ca1421ae08bb11cf0f046c081bbd09dfb8860cc5b2f49d1f787d24a717,18,5,0,3,67.8224697563399,30.54535440867351,85.08125928318915,1,24.868238910657965,0.0,14,2.6857870419044048,True,0,0,False,4827.604648380713,2,TIME_WINDOW|TIME_WINDOW,0,3,68.05951807714483,30.67276415492648,85.08125928318915,1
cn-prd-100c-02-V2-LOCATIONS,3,16.0,22.0,M17_22KW_NORMAL_PWL,True,4819.678735528963,6022d7ca1421ae08bb11cf0f046c081bbd09dfb8860cc5b2f49d1f787d24a717,18,5,0,3,68.05951807714483,30.67276415492648,85.08125928318915,1,24.868238910657965,0.0,14,2.7795163749251515,True,0,0,False,4827.604648380713,2,TIME_WINDOW|TIME_WINDOW,0,3,68.05951807714483,30.67276415492648,85.08125928318915,1
cn-prd-100c-02-V2-LOCATIONS,3,20.0,22.0,L100_control,True,4764.339927895662,5be91b624264c17de212d0dc27840d8ee6e928bce0d76d530e1c9dd3afacac3f,18,5,0,2,46.02751195733569,26.391248457753093,79.99407823073534,0,16.876754384356424,0.0,14,3.206792749930173,True,0,0,False,4768.778782452905,1,STATION_CAPACITY,1,2,46.16288699250434,26.468869776746484,79.99407823073534,0
cn-prd-100c-02-V2-LOCATIONS,3,20.0,22.0,M17_22KW_NORMAL_PWL,True,4764.407615413246,5be91b624264c17de212d0dc27840d8ee6e928bce0d76d530e1c9dd3afacac3f,18,5,0,2,46.16288699250434,26.468869776746484,79.99407823073534,0,16.876754384356424,0.0,14,2.6778076249174774,True,0,0,False,4768.778782452905,1,STATION_CAPACITY,1,2,46.16288699250434,26.468869776746484,79.99407823073534,0
cn-prd-100c-02-V2-LOCATIONS,3,24.0,22.0,L100_control,True,4733.061830291886,c984d825078c6d6fb70bc0153744903de6a2891533497fb3fe408f353ff42703,18,5,0,1,15.482157548662185,15.482157548662185,66.66173185894611,0,5.676791101176134,0.0,14,2.8897228749701753,True,0,0,True,4735.648898866292,0,,0,1,15.527693306158252,15.527693306158252,66.66173185894611,0
cn-prd-100c-02-V2-LOCATIONS,3,24.0,22.0,M17_22KW_NORMAL_PWL,True,4733.084598170633,c984d825078c6d6fb70bc0153744903de6a2891533497fb3fe408f353ff42703,18,5,0,1,15.527693306158252,15.527693306158252,66.66173185894611,0,5.676791101176134,0.0,14,3.0740788750117645,True,0,0,True,4735.648898866292,0,,0,1,15.527693306158252,15.527693306158252,66.66173185894611,0
cn-prd-100c-02-V2-LOCATIONS,3,28.0,22.0,L100_control,True,4715.873666932144,12cf87d4cb4222442c9d7921335ae5426115ba4471b8568424ab75df27b8b9fd,18,5,0,1,4.573066639571274,4.573066639571274,57.1386273076681,0,1.6767911011761338,0.0,14,2.9815599160501733,True,0,0,True,4716.6378263818015,0,,0,1,4.586516835570015,4.586516835570015,57.1386273076681,0
cn-prd-100c-02-V2-LOCATIONS,3,28.0,22.0,M17_22KW_NORMAL_PWL,True,4715.880392030143,12cf87d4cb4222442c9d7921335ae5426115ba4471b8568424ab75df27b8b9fd,18,5,0,1,4.586516835570015,4.586516835570015,57.1386273076681,0,1.6767911011761338,0.0,14,4.204673125059344,True,0,0,True,4716.6378263818015,0,,0,1,4.586516835570015,4.586516835570015,57.1386273076681,0
cn-prd-100c-02-V2-LOCATIONS,3,32.0,22.0,L100_control,True,4709.334866912515,3ae5222b51991046450ba03f84ed17f90619f681e702aaa6ad67a95dc60e91d2,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.686496625072323,True,0,0,True,4709.334866912515,0,,0,0,0,0.0,0.0,0
cn-prd-100c-02-V2-LOCATIONS,3,32.0,22.0,M17_22KW_NORMAL_PWL,True,4709.334866912515,3ae5222b51991046450ba03f84ed17f90619f681e702aaa6ad67a95dc60e91d2,18,5,0,0,0,0.0,0.0,0,0.0,0.0,14,2.175610459060408,True,0,0,True,4709.334866912515,0,,0,0,0,0.0,0.0,0
