HGS-E_cost,HGS-E_cpu_seconds,HGS-E_curve_points,HGS-E_emissions_kg,HGS-E_strict_decreases,HGS-F_cost,HGS-F_cpu_seconds,HGS-F_curve_points,HGS-F_emissions_kg,HGS-F_strict_decreases,HGS-M_cost,HGS-M_cpu_seconds,HGS-M_curve_points,HGS-M_emissions_kg,HGS-M_strict_decreases,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,MV-HGS-SP_curve_points,MV-HGS-SP_emissions_kg,MV-HGS-SP_strict_decreases,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,all_independently_feasible,base_mip_dual_bound,base_mip_gap,base_mip_incumbent_available,base_mip_objective,base_mip_status,base_route_pool_size,base_source,best_current_single_view_cost,budget_padding_rechecks,budget_padding_reference_arm,complete_candidate_attempts,expanded_mip_dual_bound,expanded_mip_gap,expanded_mip_incumbent_available,expanded_mip_objective,expanded_mip_status,expanded_route_pool_size,historical_archive_selection_complete,historical_capacity_exhausted_stage_count,historical_diversity_selected_count,historical_population_candidate_references,historical_population_snapshot_count,historical_quality_selected_count,historical_selected_count,history_archive_ledger_complete,improvement_over_protected_stage_1,input_manifest_sha256,instance_id,mip_time_limit_seconds_per_stage,protected_stage_1_cost,region,responsibility_map_sha256,route_fusion_incremental_improvement,search_complete_candidate_attempts,seed,selected_source,stage_1_iterations_per_view,stage_2_iterations_per_view,status,task_id,tier,total_iterations_per_view,trajectory_sha256,wallclock_safety_triggered,warm_route_types_preserved,witness_sha256
1426.643032749301,40.72334116700222,6,130.20831188552341,5,1500.6490333979164,43.23926049997681,4,134.6969100983496,3,1426.643032749301,37.643086541997036,5,130.20831188552341,4,1426.643032749301,121.8378447080031,9,130.20831188552341,8,True,True,True,True,1426.643032749301,0.0,True,1426.643032749301,OPTIMAL,74,stage_1_parent,1426.643032749301,0,HGS-F,280,1426.6430327492988,0.0,True,1426.6430327492988,OPTIMAL,101,True,0,72,5181,120,72,144,True,0.0,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,cn-jjj-25c-02-V2-LOCATIONS,30.0,1426.643032749301,jjj,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed5,25,25000,8786cbcfb76666c1c457265731004a10d9d438edebef0e7561f04f670d68d310,False,True,e6ff9a172df1d6ed8ad68f5d0bdeef0e2a96e84b4d8cd3854cb7e1846d8d6d2d
1473.9617071398193,38.27439941599732,4,141.35489855061695,3,1491.0474472756541,34.47906820802018,2,138.76700284970957,1,1473.9617071398193,38.563356666010804,3,141.35489855061695,2,1473.9617071398193,111.54142475000117,5,141.35489855061695,4,True,True,True,True,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,74,stage_1_parent,1473.9617071398193,0,HGS-F,280,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,76,True,0,72,5244,120,72,144,True,0.0,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,cn-jjj-25c-03-V2-LOCATIONS,30.0,1473.9617071398193,jjj,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed1,25,25000,2b2d2742baea754be8e1e4da15994a1faee4c35a79f17250dde7ae9859532c63,False,True,70d10974cd97f1b815fbe3df4bbb9e57c51aac83186a1bda5cdc7c9ca4eca02a
1473.9617071398193,37.79206124995835,5,141.35489855061695,4,1491.0474472756541,34.20343466702616,4,138.76700284970957,3,1473.9617071398193,37.42100324900821,3,141.35489855061695,2,1473.9617071398193,109.64867691599648,7,141.35489855061695,6,True,True,True,True,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,72,stage_1_parent,1473.9617071398193,0,HGS-F,280,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,79,True,0,72,5171,120,72,144,True,0.0,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,cn-jjj-25c-03-V2-LOCATIONS,30.0,1473.9617071398193,jjj,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed2,25,25000,35cea28defe1d2d91698208aec4d4c4418eecca0c602267902e1a8e79c841fba,False,True,1a1a0c87babf7ee6e5d98af47b3282678ed7166b9c684b8346eb688cfdbeb1e4
1473.9617071398193,37.29810699998052,4,141.35489855061695,3,1491.0474472756541,34.46697745798156,3,138.76700284970957,2,1473.9617071398193,37.18363937397953,3,141.35489855061695,2,1473.9617071398193,109.16902370899334,5,141.35489855061695,4,True,True,True,True,1473.961707139819,0.0,True,1473.961707139819,OPTIMAL,74,stage_1_parent,1473.9617071398193,0,HGS-F,280,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,86,True,0,72,4948,120,72,144,True,0.0,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,cn-jjj-25c-03-V2-LOCATIONS,30.0,1473.9617071398193,jjj,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed3,25,25000,84cae0aeef55474a9f491f19aa58791e7c4be24485f95c83868b25244fb5d7d8,False,True,2fe4939b078745d5f300f0cb8786319a57790eaed8220fb5fc833df9274d3437
1473.9617071398193,37.403112458006945,4,141.35489855061695,3,1491.0474472756541,33.816970792016946,4,138.76700284970957,3,1473.9617071398193,38.779794416972436,5,141.35489855061695,4,1473.9617071398193,110.26337266698829,6,141.35489855061695,5,True,True,True,True,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,77,stage_1_parent,1473.9617071398193,0,HGS-F,280,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,84,True,0,72,5129,120,72,144,True,0.0,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,cn-jjj-25c-03-V2-LOCATIONS,30.0,1473.9617071398193,jjj,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed4,25,25000,c050ac69d870c4de064eb9555804560399c695cfa9eec54195f63ed6dd7e9da1,False,True,7f1fe2e83703cab5438dae47384d047f7fe9ff03498742b6071786d1ed7ac54a
1473.9617071398193,40.611701916961465,4,141.35489855061695,3,1491.0474472756541,37.382218416023534,3,138.76700284970957,2,1473.9617071398193,38.64378537499579,4,141.35489855061695,3,1473.9617071398193,116.87253820899059,6,141.35489855061695,5,True,True,True,True,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,74,stage_1_parent,1473.9617071398193,0,HGS-F,280,1473.9617071398193,0.0,True,1473.9617071398193,OPTIMAL,80,True,0,72,5247,120,72,144,True,0.0,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,cn-jjj-25c-03-V2-LOCATIONS,30.0,1473.9617071398193,jjj,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed5,25,25000,09a8894f01b46a0970e9254badd410732d18363716c990e369c586de4a73f2fa,False,True,7f1fe2e83703cab5438dae47384d047f7fe9ff03498742b6071786d1ed7ac54a
2474.430149624234,82.22642133402405,5,222.2771831244743,4,2474.430149624234,78.80428287401446,4,222.2771831244743,3,2474.430149624234,89.65064362500561,3,222.2771831244743,2,2474.430149624234,251.83670079201693,4,222.2771831244743,3,True,True,True,True,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,50,stage_1_parent,2474.430149624234,0,HGS-F,280,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,66,True,0,72,5406,120,72,144,True,0.0,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,cn-jjj-50c-01-V2-LOCATIONS,30.0,2474.430149624234,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed1,50,25000,f347e2151674459fb0b2685adbbd99c7dc4b3c43d813e9e1ea1d0e91f0a2475e,False,True,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b
2474.430149624234,82.6525618339947,5,222.2771831244743,4,2474.430149624234,76.50886091700522,3,222.2771831244743,2,2474.430149624234,89.16506895900238,4,222.2771831244743,3,2474.430149624234,249.0972369159863,3,222.2771831244743,2,True,True,True,True,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,51,stage_1_parent,2474.430149624234,0,HGS-F,280,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,61,True,0,72,5211,120,72,144,True,0.0,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,cn-jjj-50c-01-V2-LOCATIONS,30.0,2474.430149624234,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed2,50,25000,212405e05f98e6569685509f214e8067a46ef2ce2ca2869205d3a7ebe421cbcc,False,True,ee683c7b230a63bd6da5b961c1839f165ca43676bfcd9a167afeb079528dbc60
2474.430149624234,112.03750295899226,3,222.2771831244743,2,2474.430149624234,74.93686345801689,3,222.2771831244743,2,2474.430149624234,81.70260849999613,4,222.2771831244743,3,2474.430149624234,269.3672260000021,3,222.2771831244743,2,True,True,True,True,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,52,stage_1_parent,2474.430149624234,0,HGS-F,280,2474.430149624234,0.0,True,2474.4301496242338,OPTIMAL,63,True,0,72,5334,120,72,144,True,0.0,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,cn-jjj-50c-01-V2-LOCATIONS,30.0,2474.430149624234,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed3,50,25000,7da107d9fee3d19f775902d1fbc30708240636018167cea4f81b82dcce494bf1,False,True,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b
2474.430149624234,79.30878241700702,3,222.2771831244743,2,2474.430149624234,75.75017508296878,5,222.2771831244743,4,2474.430149624234,82.1899140420137,3,222.2771831244743,2,2474.430149624234,237.84977804101072,5,222.2771831244743,4,True,True,True,True,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,55,stage_1_parent,2474.430149624234,0,HGS-F,280,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,62,True,0,72,5488,120,72,144,True,0.0,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,cn-jjj-50c-01-V2-LOCATIONS,30.0,2474.430149624234,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed4,50,25000,5463868c0c2a556d81f10428f6e8d29ccb2213590c0d78fc3106e778634df877,False,True,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b
2474.430149624234,78.40417004199116,4,222.2771831244743,3,2474.430149624234,74.9962222079921,3,222.2771831244743,2,2474.430149624234,82.64498683303827,4,222.2771831244743,3,2474.430149624234,236.6486670000013,3,222.2771831244743,2,True,True,True,True,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,51,stage_1_parent,2474.430149624234,0,HGS-F,280,2474.4301496242338,0.0,True,2474.4301496242338,OPTIMAL,54,True,0,72,5299,120,72,144,True,0.0,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,cn-jjj-50c-01-V2-LOCATIONS,30.0,2474.430149624234,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed5,50,25000,cba9b1032137cef6c6d0ca204b5430cec442dbcf46cfe23c508c0c9ec3b35c53,False,True,774c0e5d1bec82c60ac776a1ca4f1e6148b8e86a51db7af5c870b316d760004f
2638.913419965574,88.40921000001254,6,227.25110118063506,5,2654.9441805230617,79.21434029302327,7,228.45850693575778,6,2638.913419965574,81.64880479199928,6,227.25110118063506,5,2638.913419965574,249.965308541985,9,227.25110118063506,8,True,True,True,True,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,66,stage_1_parent,2638.913419965574,0,HGS-F,280,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,80,True,0,72,5370,120,72,144,True,0.0,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,cn-jjj-50c-02-V2-LOCATIONS,30.0,2638.913419965574,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed1,50,25000,b4afe9077454e37fdf5e2b30ba1bae4bfcd517f29c299c9ce723e8da545b9574,False,True,916ffbb62d99a645e08602c42c2faf7693e620ab282fd9d5b284b9f8a2689e1e
2638.913419965574,84.41742091599735,6,227.25110118063506,5,2654.9441805230617,82.76825312501751,5,228.45850693575778,4,2638.913419965574,81.31320620898623,5,227.25110118063506,4,2638.913419965574,249.16032525000628,10,227.25110118063506,9,True,True,True,True,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,69,stage_1_parent,2638.913419965574,0,HGS-F,280,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,72,True,0,72,5431,120,72,144,True,0.0,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,cn-jjj-50c-02-V2-LOCATIONS,30.0,2638.913419965574,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed2,50,25000,fa326da32513ebad374fc32435449ec6f4e6a9a1152da0b0b78ec01ed7bf7062,False,True,3745c97e2047af3f3f4a79a2f1f7d15a0f35f72dca258fd4931017f79cdf6e1f
2638.913419965574,83.50513674900867,6,227.25110118063506,5,2654.9441805230617,81.85884362499928,6,228.45850693575778,5,2638.913419965574,81.85105841699988,6,227.25110118063506,5,2638.913419965574,248.06194691700512,9,227.25110118063506,8,True,True,True,True,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,69,stage_1_parent,2638.913419965574,0,HGS-F,280,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,79,True,0,72,5258,120,72,144,True,0.0,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,cn-jjj-50c-02-V2-LOCATIONS,30.0,2638.913419965574,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed3,50,25000,7689346d33c4dad17a4eba10a47a1663d3b7e4dfc7e26d78e52dab39f095c8c9,False,True,f63c11621870c721d34ffe0b3532187ae803559e2a0ca4b151631f204f47109b
2638.913419965574,83.3600180009962,5,227.25110118063506,4,2654.9441805230617,79.30175525002414,3,228.45850693575778,2,2638.913419965574,84.58311512501677,4,227.25110118063506,3,2638.913419965574,247.88153691700427,6,227.25110118063506,5,True,True,True,True,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,66,stage_1_parent,2638.913419965574,0,HGS-F,280,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,69,True,0,72,5247,120,72,144,True,0.0,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,cn-jjj-50c-02-V2-LOCATIONS,30.0,2638.913419965574,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed4,50,25000,239d7da6dde53d341296ed1948b7c8f50ba6c3aafbca138ea1d96ebdad2f2dba,False,True,201b4294d8b86f0ae66b47291ff7ad705c3a7ffb51361ba921b7c3add5c2acac
2638.913419965574,82.3891219170182,7,227.25110118063506,6,2654.9441805230617,85.97587070899317,6,228.45850693575778,5,2638.913419965574,80.80730633300846,6,227.25110118063506,5,2638.913419965574,249.78506929200375,11,227.25110118063506,10,True,True,True,True,2638.9134199655737,0.0,True,2638.913419965574,OPTIMAL,67,stage_1_parent,2638.913419965574,0,HGS-F,280,2638.913419965574,0.0,True,2638.913419965574,OPTIMAL,75,True,0,72,5245,120,72,144,True,0.0,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,cn-jjj-50c-02-V2-LOCATIONS,30.0,2638.913419965574,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed5,50,25000,783d127ca14e03924e27b4f23dcf70ccce01b1ce272681b3362ae81c270123a4,False,True,7b8efe1583209736b8456f314a088074901cb8dabcbe8e33cd934b884c4ef4e6
2902.8621872585445,85.33088679099455,5,254.57060721229263,4,2964.3076679820283,93.4309678330028,3,255.9897514200399,2,2902.8621872585445,82.90539958298905,7,254.57060721229263,6,2902.8621872585445,262.38292074998026,7,254.57060721229263,6,True,True,True,True,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,93,stage_1_parent,2902.8621872585445,0,HGS-F,280,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,125,True,0,72,4984,120,72,144,True,0.0,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,cn-jjj-50c-03-V2-LOCATIONS,30.0,2902.8621872585445,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed1,50,25000,3615b34a780d172134336ae334b8a098759d5f3ce2a3be65adcae08d1d61e6a1,False,True,0d8644be02ff43e59188844326739605228ff1dc9d9b5bca5ee505e39637bb26
2902.8621872585445,86.17573291598819,6,254.57060721229263,5,2964.3076679820283,89.39649170803023,3,255.9897514200399,2,2902.8621872585445,84.05957966699498,9,254.57060721229263,8,2902.8621872585445,260.4614072080003,8,254.57060721229263,7,True,True,True,True,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,93,stage_1_parent,2902.8621872585445,0,HGS-F,280,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,128,True,0,72,5270,120,72,144,True,0.0,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,cn-jjj-50c-03-V2-LOCATIONS,30.0,2902.8621872585445,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed2,50,25000,e8377028fec77401cbf066e5620044ec09cd5cdbfe04ae4800ea0005b84be18e,False,True,040ce36d283258bdefc541392edbce350c8b239fc0292f1399864cd584f71831
2902.8621872585445,85.07311604201095,13,254.57060721229263,12,2964.3076679820283,90.13327120800386,2,255.9897514200399,1,2902.8621872585445,84.5423242910183,7,254.57060721229263,6,2902.8621872585445,260.4554576250084,14,254.57060721229263,13,True,True,True,True,2902.8621872585436,0.0,True,2902.862187258544,OPTIMAL,96,stage_1_parent,2902.8621872585445,0,HGS-F,280,2902.862187258545,0.0,True,2902.862187258545,OPTIMAL,114,True,0,72,5354,120,72,144,True,0.0,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,cn-jjj-50c-03-V2-LOCATIONS,30.0,2902.8621872585445,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed3,50,25000,8892365cfa89ada950d6e9a42f04e4044ae99abfb253efb4eb98b2ba64bd92de,False,True,20a795885ae9ddfb8587205a557652d03a43e643cfc4f9ba87257a437eb6d0e5
2902.8621872585445,85.66070904198568,7,254.57060721229263,6,2964.3076679820283,88.9690545409976,3,255.9897514200399,2,2902.8621872585445,83.1748578750121,9,254.57060721229263,8,2902.8621872585445,258.54208920898964,8,254.57060721229263,7,True,True,True,True,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,95,stage_1_parent,2902.8621872585445,0,HGS-F,280,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,155,True,0,72,5280,120,72,144,True,0.0,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,cn-jjj-50c-03-V2-LOCATIONS,30.0,2902.8621872585445,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed4,50,25000,38c26951df8cfea5d35311bec87a4044e7dc4fb5adce3895beaa735c09fc2898,False,True,040ce36d283258bdefc541392edbce350c8b239fc0292f1399864cd584f71831
2902.8621872585445,84.96710724997683,10,254.57060721229263,9,2964.3076679820283,88.45767487600097,3,255.9897514200399,2,2902.8621872585445,83.65971066700877,10,254.57060721229263,9,2902.8621872585445,257.7824942920124,11,254.57060721229263,10,True,True,True,True,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,98,stage_1_parent,2902.8621872585445,0,HGS-F,280,2902.8621872585445,0.0,True,2902.8621872585445,OPTIMAL,138,True,0,72,5130,120,72,144,True,0.0,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,cn-jjj-50c-03-V2-LOCATIONS,30.0,2902.8621872585445,jjj,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed5,50,25000,a0e8f78518ef09b9674d53ec78b77abe38066c0710a696840ccea97319ab8b95,False,True,3e5d017a600005afd3d26cebbba8907d46ce546caabb552c956ebe683835cb36
3823.106569937251,140.74587433302077,6,329.80945513588983,5,3840.765812833946,129.58343354100361,3,329.5604824164243,2,3823.106569937251,126.13830395901459,5,329.80945513588983,4,3823.106569937251,398.02321529202163,7,329.80945513588983,6,True,True,True,True,3823.106569937251,0.0,True,3823.1065699372507,OPTIMAL,92,stage_1_parent,3823.106569937251,0,HGS-F,280,3823.1065699372507,0.0,True,3823.1065699372507,OPTIMAL,122,True,0,72,5138,120,72,144,True,0.0,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,cn-jjj-75c-01-V2-LOCATIONS,30.0,3823.106569937251,jjj,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed1,75,25000,0228b7935172838cd757777f2454e331f4334e156685f1b971c30df5fad69374,False,True,a1dba886959f2da50b136b145f9855466a06c863faeacc0bc7c7bfb1450a1dd9
3823.106569937251,137.14218774900655,5,329.80945513588983,4,3840.765812833946,128.3460839589825,6,329.5604824164243,5,3823.106569937251,128.07446608299506,8,329.80945513588983,7,3823.106569937251,394.8278642910009,7,329.80945513588983,6,True,True,True,True,3823.1065699372507,0.0,True,3823.1065699372507,OPTIMAL,71,stage_1_parent,3823.106569937251,0,HGS-F,280,3823.1065699372507,0.0,True,3823.1065699372507,OPTIMAL,111,True,0,72,5202,120,72,144,True,0.0,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,cn-jjj-75c-01-V2-LOCATIONS,30.0,3823.106569937251,jjj,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed2,75,25000,6e65d2bc6886b5625a2061e0007bad486b746e4a82ea53a81cc0fdc0ad42d089,False,True,5cac5e7b714a8835b2f094ca428a656644c9e0ffcec0337f57bc60eb248c6db1
3823.106569937251,131.46822533401428,9,329.80945513588983,8,3839.7392673347535,133.61805366698536,6,329.61223084362166,5,3823.106569937251,138.2171612920356,9,329.80945513588983,8,3823.106569937251,404.78235483300523,10,329.80945513588983,9,True,True,True,True,3823.106569937251,0.0,True,3823.1065699372507,OPTIMAL,103,stage_1_parent,3823.106569937251,0,HGS-F,280,3823.1065699372507,0.0,True,3823.1065699372507,OPTIMAL,155,True,0,72,5519,120,72,144,True,0.0,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,cn-jjj-75c-01-V2-LOCATIONS,30.0,3823.106569937251,jjj,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed3,75,25000,a0d9ba593a304a0282e8275d3b03c4ef6f5553f579bc43e1efbbfffb902f658b,False,True,6afe665704384bb25d3d856cad28fcba0c15828482d09bc3c97201c23ce13e77
3823.106569937251,140.99414649998653,10,329.80945513588983,9,3840.765812833946,128.44750387599925,6,329.5604824164243,5,3823.106569937251,145.40991924901027,8,329.80945513588983,7,3823.106569937251,416.567263874982,12,329.80945513588983,11,True,True,True,True,3823.1065699372507,0.0,True,3823.1065699372507,OPTIMAL,95,stage_1_parent,3823.106569937251,0,HGS-F,280,3823.1065699372507,0.0,True,3823.1065699372507,OPTIMAL,160,True,0,72,5490,120,72,144,True,0.0,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,cn-jjj-75c-01-V2-LOCATIONS,30.0,3823.106569937251,jjj,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed4,75,25000,7bc6b32ef951294ed858da5eb9418b3b7202e6ad9f84f18da0cd1cdf2027d887,False,True,548aab04fd867e6273ecc5d6b4a4d1942779ac7af144c0e4e204487453649521
