record_type,record_id,experiment,instance_id,seed,variant,source_path,source_sha256,selection_index,population_count,route_count,physical_vehicle_count,old_fixed_cost,predicted_new_fixed_cost,actual_new_fixed_cost,fixed_cost_delta,prediction_bitwise_equal,old_new_bitwise_equal,target_ev_share,before_feasibility_status,before_reason,after_feasibility_status,old_depot_capacity,new_depot_capacity,public_station_semantics_unchanged,route_search_executed,search_evaluations,status,failure,evidence_note
charging_zero_search_recertification,X4/cn-cy-10c-02-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-10c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,24,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-10c-03-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-10c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,25,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-10c-03-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-10c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,26,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-10c-03-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-10c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,27,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-10c-03-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-10c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,28,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-10c-03-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-10c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,29,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-01-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,30,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-01-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,31,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-01-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,32,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-01-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,33,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-01-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,34,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-02-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,35,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-02-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,36,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-02-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,37,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-02-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,38,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-02-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,39,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-03-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,40,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-03-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,41,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-03-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,42,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-03-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,43,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-150c-03-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-150c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,44,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-01-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,45,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-01-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,46,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-01-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,47,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-01-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,48,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-01-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,49,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-02-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,50,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-02-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,51,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-02-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,52,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-02-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,53,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-02-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,54,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-03-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,55,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-03-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,56,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-03-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,57,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-03-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,58,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-15c-03-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-15c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,59,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-01-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,60,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-01-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,61,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-01-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,62,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-01-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,63,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-01-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,64,405,,,,,,,,,1.0,NOT_CERTIFIED,charger_schedule,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered witness retained; only depot shared-capacity coupling removed
charging_zero_search_recertification,X4/cn-cy-200c-02-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,65,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-02-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,66,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-02-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,67,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-02-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,68,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-02-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,69,405,,,,,,,,,1.0,NOT_CERTIFIED,charger_schedule,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered witness retained; only depot shared-capacity coupling removed
charging_zero_search_recertification,X4/cn-cy-200c-03-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,70,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-03-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,71,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-03-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,72,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-03-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,73,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-200c-03-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-200c-03-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,74,405,,,,,,,,,1.0,NOT_CERTIFIED,charger_schedule,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered witness retained; only depot shared-capacity coupling removed
charging_zero_search_recertification,X4/cn-cy-20c-01-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,75,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-01-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,76,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-01-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,77,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-01-V2-LOCATIONS/ev_share_0.75,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,78,405,,,,,,,,,0.75,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-01-V2-LOCATIONS/ev_share_1.0,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-01-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,79,405,,,,,,,,,1.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-02-V2-LOCATIONS/ev_share_0.0,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,80,405,,,,,,,,,0.0,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-02-V2-LOCATIONS/ev_share_0.25,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,81,405,,,,,,,,,0.25,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
charging_zero_search_recertification,X4/cn-cy-20c-02-V2-LOCATIONS/ev_share_0.5,X4_ZERO_SEARCH_REPLAY,cn-cy-20c-02-V2-LOCATIONS,,,docs/handoff/fleet_sizing_derivation_20260802/levels_design.json,baa54acddb5576a124718ad34f2275dffb145197a8c0c0406185b9d75fe35725,82,405,,,,,,,,,0.5,CERTIFIED,zero_search_witness,CERTIFIED,2 per depot,unbounded,True,False,0,PASS,,registered certified witness remains certified
