task_id,instance_id,region,customer_size,map_index,seed,grid_date,action_index,vehicle_id,station_id,station_type,station_city,station_capacity,energy_kwh,occupancy_minutes,start_energy_kwh,end_energy_kwh,charging_curve_id,earliest_start_second,latest_start_second,candidate_count,asap_start_second,carbon_start_second,start_moved,immovable_reason,asap_predicted_emissions_kg,carbon_predicted_emissions_kg,asap_actual_emissions_kg,carbon_actual_emissions_kg
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-12,3,SP-EV-0012,D_chengdu,d,chengdu,2,20.08888424010135,54.787866109367314,0.0,20.08888424010135,NL90_mild,0.0,40382.06189343796,47,0.0,36000.0,1,,0.7573509358518208,0.0,0.7573509358518208,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-12,4,SP-EV-0013,D_chengdu,d,chengdu,2,18.92795061512821,51.62168349580421,0.0,18.92795061512821,NL90_mild,0.0,44559.97045025174,51,0.0,36000.0,1,,0.7135837381903335,0.0,0.7135837381903335,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-13,0,SP-EV-0001,D_chongqing,d,chongqing,2,39.57644544227043,107.93576029710117,0.0,39.57644544227043,NL90_mild,0.0,33400.38894217393,39,0.0,23400.0,1,,13.30811376307958,1.877984069689442,13.30811376307958,1.877984069689442
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-13,1,SP-EV-0005,D_chongqing,d,chongqing,2,26.493055060030823,72.2537865273568,0.0,26.493055060030823,NL90_mild,0.0,42902.349228358595,49,7200.0,30600.0,1,,9.356201210599089,1.5177444048024673,9.356201210599089,1.5177444048024673
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-13,2,SP-EV-0008,D_chongqing,d,chongqing,2,38.557921867300166,105.15796872900046,0.0,38.557921867300166,NL90_mild,0.0,33859.07425625998,39,0.0,25200.0,1,,12.960186109869737,0.9359154232426943,12.960186109869737,0.9359154232426943
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-13,3,SP-EV-0012,D_chengdu,d,chengdu,2,20.08888424010135,54.787866109367314,0.0,20.08888424010135,NL90_mild,0.0,40382.06189343796,47,0.0,36000.0,1,,0.7694042663958816,0.0,0.7694042663958816,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-13,4,SP-EV-0013,D_chengdu,d,chengdu,2,18.92795061512821,51.62168349580421,0.0,18.92795061512821,NL90_mild,0.0,44559.97045025174,51,0.0,36000.0,1,,0.7249405085594105,0.0,0.7249405085594105,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-14,0,SP-EV-0001,D_chongqing,d,chongqing,2,39.57644544227043,107.93576029710117,0.0,39.57644544227043,NL90_mild,0.0,33400.38894217393,39,0.0,25923.854382174,1,,12.699509436901296,8.26582729087819,12.699509436901296,8.26582729087819
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-14,1,SP-EV-0005,D_chongqing,d,chongqing,2,26.493055060030823,72.2537865273568,0.0,26.493055060030823,NL90_mild,0.0,42902.349228358595,49,7200.0,42902.349228359,1,,8.920863024132592,5.176913603739478,8.920863024132592,5.176913603739478
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-14,2,SP-EV-0008,D_chongqing,d,chongqing,2,38.557921867300166,105.15796872900046,0.0,38.557921867300166,NL90_mild,0.0,33859.07425625998,39,0.0,26090.52187626,1,,12.366961489673505,8.03696504358236,12.366961489673505,8.03696504358236
