instance_id,seed,grid_date,station_id,action_count,solver,variables,mip_status,primary_optimum_predicted_kg,selected_predicted_kg,primary_mip_gap,tie_mip_gap
cn-jjj-100c-02-V2-LOCATIONS,3,2025-02-27,D_tianjin,2,scipy.optimize.milp/HiGHS,96,OPTIMAL,15.610298356336582,15.610298356336582,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,4,2025-02-27,D_beijing,4,scipy.optimize.milp/HiGHS,162,OPTIMAL,26.499191082858346,26.499191082858346,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,4,2025-02-27,D_tianjin,2,scipy.optimize.milp/HiGHS,96,OPTIMAL,15.610298356336582,15.610298356336582,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,5,2025-02-27,D_beijing,4,scipy.optimize.milp/HiGHS,165,OPTIMAL,27.09439498202179,27.09439498202179,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,5,2025-02-27,D_tianjin,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,14.81263940704411,14.81263940704411,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,1,2025-02-28,D_beijing,4,scipy.optimize.milp/HiGHS,162,OPTIMAL,18.657462233214254,18.657462233214247,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,1,2025-02-28,D_tianjin,2,scipy.optimize.milp/HiGHS,97,OPTIMAL,9.708784683596864,9.708784683596864,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,2,2025-02-28,D_beijing,4,scipy.optimize.milp/HiGHS,163,OPTIMAL,19.045281348945892,19.04528134894589,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,2,2025-02-28,D_tianjin,2,scipy.optimize.milp/HiGHS,97,OPTIMAL,9.708784683596864,9.708784683596864,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,3,2025-02-28,D_beijing,4,scipy.optimize.milp/HiGHS,162,OPTIMAL,18.39726455335456,18.397264553354553,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,3,2025-02-28,D_tianjin,2,scipy.optimize.milp/HiGHS,96,OPTIMAL,10.816316856373653,10.816316856373653,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,4,2025-02-28,D_beijing,4,scipy.optimize.milp/HiGHS,162,OPTIMAL,18.767091337990337,18.767091337990333,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,4,2025-02-28,D_tianjin,2,scipy.optimize.milp/HiGHS,96,OPTIMAL,10.816316856373653,10.816316856373653,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,5,2025-02-28,D_beijing,4,scipy.optimize.milp/HiGHS,165,OPTIMAL,19.157733337302638,19.157733337302638,0.0,0.0
cn-jjj-100c-02-V2-LOCATIONS,5,2025-02-28,D_tianjin,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,10.693726429236088,10.693726429236088,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-01,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,33.566340888068794,33.566340888068794,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-01,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,16.560612336532785,16.560612336532785,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-01,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.081215875143673,29.081215875143673,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-01,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,16.560612336532785,16.560612336532785,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-01,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,29.97157562774467,29.97157562774467,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-01,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,16.560612336532785,16.560612336532785,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-01,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.017151851388828,29.017151851388828,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-01,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,16.560612336532785,16.560612336532785,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-01,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,28.359889681773282,28.359889681773282,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-01,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,16.560612336532785,16.560612336532785,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-02,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,21.15661275714462,21.15661275714462,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-02,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,12.102351691058594,12.102351691058594,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-02,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,17.77296832213085,17.77296832213085,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-02,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,12.102351691058594,12.102351691058594,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-02,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,18.524134534898167,18.524134534898167,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-02,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,12.102351691058594,12.102351691058594,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-02,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,17.731495768686564,17.731495768686564,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-02,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,12.102351691058594,12.102351691058594,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-02,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,17.432972559232038,17.432972559232038,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-02,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,12.102351691058594,12.102351691058594,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-03,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,24.50997283579797,24.50997283579797,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-03,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,11.523988138003347,11.523988138003347,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-03,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,20.23441392088868,20.23441392088868,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-03,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,11.523988138003347,11.523988138003347,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-03,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,20.875718940572387,20.875718940572387,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-03,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,11.523988138003347,11.523988138003347,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-03,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,20.194976095896205,20.194976095896205,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-03,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,11.523988138003347,11.523988138003347,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-03,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,19.47280508193372,19.47280508193372,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-03,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,11.523988138003347,11.523988138003347,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-04,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,24.728335534204977,24.728335534204977,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-04,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.73322608902782,14.73322608902782,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-04,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,19.822897997266125,19.822897997266125,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-04,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.73322608902782,14.73322608902782,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-04,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,20.66073758482237,20.66073758482237,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-04,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.73322608902782,14.73322608902782,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-04,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,19.783250714933022,19.783250714933022,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-04,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.73322608902782,14.73322608902782,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-04,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,19.145100928400176,19.145100928400176,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-04,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.73322608902782,14.73322608902782,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-05,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,26.538515530704462,26.538515530704462,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-05,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,15.48937526653109,15.48937526653109,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-05,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,22.213490500014785,22.213490500014785,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-05,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,15.48937526653109,15.48937526653109,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-05,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,23.229560344028783,23.229560344028783,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-05,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,15.48937526653109,15.48937526653109,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-05,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,22.160258413018113,22.160258413018113,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-05,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,15.48937526653109,15.48937526653109,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-05,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,21.791192405766303,21.791192405766303,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-05,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,15.48937526653109,15.48937526653109,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-06,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,41.020016753577956,41.020016753577956,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-06,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,21.00906636768261,21.00906636768261,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-06,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,37.39779748249496,37.39779748249496,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-06,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,21.00906636768261,21.00906636768261,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-06,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,38.47705262838192,38.47705262838192,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-06,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,21.00906636768261,21.00906636768261,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-06,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,37.3031826094857,37.3031826094857,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-06,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,21.00906636768261,21.00906636768261,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-06,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,37.0529037842622,37.0529037842622,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-06,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,21.00906636768261,21.00906636768261,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-07,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,32.92807026949838,32.92807026949838,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-07,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,17.75737939050393,17.75737939050393,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-07,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.18429129807052,29.18429129807052,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-07,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,17.75737939050393,17.75737939050393,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-07,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,29.90303763250087,29.90303763250087,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-07,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,17.75737939050393,17.75737939050393,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-07,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.11711533668349,29.11711533668349,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-07,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,17.75737939050393,17.75737939050393,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-07,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,28.65209014495183,28.65209014495183,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-07,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,17.75737939050393,17.75737939050393,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-08,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,12.888921961230615,12.888921961230615,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-08,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,6.384123217250242,6.384123217250242,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-08,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,10.683820590488102,10.683820590488102,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-08,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,6.384123217250242,6.384123217250242,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-08,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,11.096128960531107,11.096128960531107,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-08,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,6.384123217250242,6.384123217250242,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-08,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,10.659762918793147,10.659762918793147,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-08,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,6.384123217250242,6.384123217250242,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-08,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,10.510871353535657,10.510871353535657,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-08,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,6.384123217250242,6.384123217250242,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-09,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,21.126103853456282,21.126103853456282,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-09,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.681548258420516,14.681548258420516,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-09,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,17.802775218930503,17.802775218930503,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-09,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.681548258420516,14.681548258420516,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-09,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,18.391548270852823,18.391548270852823,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-09,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.681548258420516,14.681548258420516,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-09,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,17.765611502207697,17.765611502207697,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-09,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.681548258420516,14.681548258420516,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-09,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,17.309557039033358,17.309557039033358,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-09,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,14.681548258420516,14.681548258420516,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-10,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,13.841743584019362,13.841743584019362,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-10,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,7.841180119307586,7.841180119307586,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-10,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,11.657239661100327,11.657239661100327,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-10,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,7.841180119307586,7.841180119307586,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-10,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,12.073625777683072,12.073625777683072,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-10,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,7.841180119307586,7.841180119307586,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-10,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,11.630518888931679,11.630518888931679,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-10,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,7.841180119307586,7.841180119307586,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-10,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,11.451942931893281,11.451942931893281,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-10,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,7.841180119307586,7.841180119307586,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-11,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,33.4121241099494,33.4121241099494,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-11,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.826383544131332,19.826383544131332,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-11,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,30.26167430061772,30.26167430061772,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-11,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.826383544131332,19.826383544131332,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-11,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,30.991378995201107,30.991378995201107,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-11,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.826383544131332,19.826383544131332,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-11,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,30.192313998392716,30.192313998392716,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-11,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.826383544131332,19.826383544131332,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-11,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.887887925736788,29.887887925736788,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-11,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.826383544131332,19.826383544131332,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-12,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,33.24571959417148,33.24571959417148,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-12,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.277971509169767,19.277971509169767,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-12,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.394343182182116,29.394343182182116,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-12,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.277971509169767,19.277971509169767,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-12,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,30.22415064208684,30.22415064208684,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-12,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.277971509169767,19.277971509169767,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-12,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.323247376277624,29.323247376277624,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-12,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.277971509169767,19.277971509169767,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-12,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,29.042669073927577,29.042669073927577,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-12,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,19.277971509169767,19.277971509169767,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-13,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,37.94242136302908,37.94242136302908,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-13,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,20.163921268068115,20.163921268068115,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-13,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,32.43334939200067,32.43334939200067,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-13,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,20.163921268068115,20.163921268068115,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-13,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,33.88512764482239,33.88512764482239,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-13,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,20.163921268068115,20.163921268068115,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-13,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,32.36057792737116,32.36057792737116,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-13,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,20.163921268068115,20.163921268068115,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-13,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,31.42759273912883,31.42759273912883,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,5,2025-02-13,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,20.163921268068115,20.163921268068115,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-14,D_beijing,4,scipy.optimize.milp/HiGHS,170,OPTIMAL,30.958376352151298,30.958376352151298,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,1,2025-02-14,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,18.70814165439488,18.70814165439488,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-14,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,27.470063077695315,27.470063077695315,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,2,2025-02-14,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,18.70814165439488,18.70814165439488,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-14,D_beijing,4,scipy.optimize.milp/HiGHS,172,OPTIMAL,28.25304642786426,28.25304642786426,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,3,2025-02-14,D_tianjin,2,scipy.optimize.milp/HiGHS,90,OPTIMAL,18.70814165439488,18.70814165439488,0.0,0.0
cn-jjj-100c-03-V2-LOCATIONS,4,2025-02-14,D_beijing,4,scipy.optimize.milp/HiGHS,175,OPTIMAL,27.403335953466772,27.403335953466772,0.0,0.0
