algorithm,all_cv_flag,charging_actions,cost_carbon,cost_carbon_share_pct,cost_elec,cost_elec_share_pct,cost_fix,cost_fix_share_pct,cost_fuel,cost_fuel_share_pct,cost_km,cost_km_share_pct,cost_occ,cost_occ_share_pct,cost_transship,cost_transship_share_pct,cv_routes,ev_routes,evaluations,feasible,gap_vs_fair_sa_mean_pct,instance,operator_base_id,route_count,run_elapsed_seconds,seed,total_cost,variant,violation_count
ALNS-Wouda,False,45,23.585613090248316,0.39999424707914616,397.8839045669412,6.747811567296804,3920.0,66.48024974167609,157.2298869459087,2.6665005487294664,1397.7886730320458,23.70544389521848,0.0,0.0,0.0,0.0,4,45,16000,True,2.4636506651735472,Scale-150,winner_kernel_v1,49,498.62316266610287,9,5896.488077635145,winner_kernel_only,0
ALNS-Wouda,False,46,18.981079373691326,0.3275343949518647,402.81202982027946,6.950858371594272,3920.0,67.64287756948659,106.10334655662824,1.8309019593986762,1347.244349684762,23.247827704568607,0.0,0.0,0.0,0.0,3,46,16000,True,0.7025326305362715,Scale-150,winner_kernel_v1,49,483.59571758296806,10,5795.140805435361,winner_kernel_only,0
ALNS-Wouda,False,53,38.49440884875051,0.5100415904358868,476.4407858461339,6.31272497562652,4880.0,64.65881762483328,315.13186519696666,4.175420860562339,1837.2407617806505,24.34299494854198,0.0,0.0,0.0,0.0,8,53,16000,True,-0.7182369895319676,Scale-200,winner_kernel_v1,61,695.9589958329452,1,7547.307821672502,winner_kernel_only,0
ALNS-Wouda,False,50,42.80467211167463,0.5680985171813246,442.14920571756096,5.8681516701196355,4880.0,64.76677958452896,369.7491277516037,4.907266446446712,1800.0239505911509,23.88970378172338,0.0,0.0,0.0,0.0,11,50,16000,True,-0.8837331553967944,Scale-200,winner_kernel_v1,61,609.0383743339917,2,7534.7269561719895,winner_kernel_only,0
ALNS-Wouda,False,54,35.03795716878282,0.4676633317294975,489.6050220016708,6.534921962425284,4880.0,65.13499197017339,273.0785393073394,3.6448705870922598,1814.41113156483,24.21755214857959,0.0,0.0,0.0,0.0,7,54,16000,True,-1.4440439187378422,Scale-200,winner_kernel_v1,61,635.7232113749487,3,7492.132650042622,winner_kernel_only,0
ALNS-Wouda,False,52,41.34094269496086,0.5474187180421255,459.5410848472794,6.085042458053302,4880.0,64.61882990324736,346.9555089492522,4.594233405079169,1824.140744927001,24.154475515578035,0.0,0.0,0.0,0.0,9,52,16000,True,-0.6567989922211916,Scale-200,winner_kernel_v1,61,644.7586897080764,4,7551.978281418494,winner_kernel_only,0
ALNS-Wouda,False,51,46.675749497322094,0.6097283990568164,450.7417805491923,5.88806965505815,4880.0,63.74776237000703,407.36196968681674,5.32139632011746,1870.3911581406358,24.433043255760552,0.0,0.0,0.0,0.0,10,51,16000,True,0.7006547258211243,Scale-200,winner_kernel_v1,61,629.4863296670374,5,7655.170657873966,winner_kernel_only,0
ALNS-Wouda,False,52,43.308316370568015,0.5708325535963144,454.2283243284749,5.987032884714228,4880.0,64.32166140365429,369.7033596484326,4.872937360471293,1839.628705321177,24.24753579756387,0.0,0.0,0.0,0.0,9,52,16000,True,-0.19782965989955117,Scale-200,winner_kernel_v1,61,627.2161897090264,6,7586.868705668652,winner_kernel_only,0
ALNS-Wouda,False,51,41.52262145607598,0.5506479237248857,452.4300627731272,5.999854199000414,4880.0,64.71561220237531,355.895218189353,4.719667402668426,1810.8363836846431,24.01421827223096,0.0,0.0,0.0,0.0,10,51,16000,True,-0.8053669044924481,Scale-200,winner_kernel_v1,61,594.1292883330025,7,7540.684286103199,winner_kernel_only,0
ALNS-Wouda,False,53,37.95609853069412,0.5060260001331183,468.7618130401282,6.249474378301093,4880.0,65.05955501861371,309.7774021800622,4.129913922265775,1804.324509876589,24.0550306806863,0.0,0.0,0.0,0.0,8,53,16000,True,-1.329767685482138,Scale-200,winner_kernel_v1,61,565.7794037080603,8,7500.819823627474,winner_kernel_only,0
ALNS-Wouda,False,53,37.88008251621029,0.5050699269795376,468.15783754399064,6.242131197102193,4880.0,65.06694494673789,310.9988716400987,4.146669356455718,1802.931132096708,24.039184572724658,0.0,0.0,0.0,0.0,8,53,16000,True,-1.340974081070527,Scale-200,winner_kernel_v1,61,428.48074041691143,9,7499.967923797008,winner_kernel_only,0
ALNS-Wouda,False,51,42.27958116825756,0.5602424178294415,450.1336945668181,5.964675676114476,4880.0,64.66438227302686,362.70673445638573,4.80618994464938,1811.5383331846424,24.00450968837984,0.0,0.0,0.0,0.0,10,51,16000,True,-0.7267806122153158,Scale-200,winner_kernel_v1,61,433.041161458008,10,7546.658343376103,winner_kernel_only,0
