task_id,instance_id,seed,arm,status,recorded_cost,replayed_cost,cost_equal,recorded_emissions_kg,replayed_emissions_kg,emissions_equal,direct_violation_count,exact_violation_count,all_charge_day_offsets_zero,all_charging_within_registered_day,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,input_file_manifest_sha256,path_identity_sha256,settlement_trace_sha256
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,MV-HGS-SP,PASS,9550.109891019545,9550.109891019545,True,789.8910573771034,789.8910573771034,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,0466a05c4a10ce848d5f2617f335903b39b859b218f2162a0103dc2f52159b15
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-F,PASS,9597.580082332464,9597.580082332464,True,801.2028170471204,801.2028170471204,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,0d22e06e0dbcb846843e19f0764a773c322141dc07ca3ac04ee2fb41f06e7095
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-E,PASS,9545.227398773246,9545.227398773246,True,789.2422154348238,789.2422154348238,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,e4b6e53f91d0024ed008b4c18b4c6e4eae24ad96c4fdf406ba9290dc510bba64
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-M,PASS,9532.107308724888,9532.107308724888,True,792.5227183116355,792.5227183116355,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,506297d5b95c1e27ce90a477cb156b5f63766204729b7b384689856577bb0b71
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,MV-HGS-SP,PASS,9512.737934409177,9512.737934409177,True,789.1324826035942,789.1324826035942,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,6868c657f5fc356421f7cffc60559d5a9a88a6d925af51cca810b6530e8d1bf5
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-F,PASS,9606.584014930775,9606.584014930775,True,802.7506715583957,802.7506715583957,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,0d22e06e0dbcb846843e19f0764a773c322141dc07ca3ac04ee2fb41f06e7095
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-E,PASS,9563.899934974927,9563.899934974927,True,792.8238377579054,792.8238377579054,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,1e6a19aace9b75f96eea59a01caddadc04af016f4337b9c7c9aab09c42e6d618
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-M,PASS,9515.463170441872,9515.463170441872,True,789.2081095218174,789.2081095218174,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,1f8bb346fca72da409b311ce2e92a93deef400ae9d4c294890b17d4d82c392ef
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,MV-HGS-SP,PASS,9513.682801845784,9513.682801845784,True,788.8071806106935,788.8071806106935,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,0b7b7a722adc1e319185faf280f1ab74c87df3fd3707a3c326f788329a17f77b
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-F,PASS,9592.687304379962,9592.687304379962,True,800.0236755135879,800.0236755135879,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,0d22e06e0dbcb846843e19f0764a773c322141dc07ca3ac04ee2fb41f06e7095
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-E,PASS,9565.728270412535,9565.728270412535,True,792.4747855559834,792.4747855559834,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,e4b6e53f91d0024ed008b4c18b4c6e4eae24ad96c4fdf406ba9290dc510bba64
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-M,PASS,9520.346124035572,9520.346124035572,True,790.0212394760857,790.0212394760857,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,1f8bb346fca72da409b311ce2e92a93deef400ae9d4c294890b17d4d82c392ef
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,MV-HGS-SP,PASS,9511.335222596053,9511.335222596053,True,788.490829669283,788.490829669283,True,0,0,True,True,True,True,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,7fc19561478530899883b54eb69f7028a21e9e985655e87f31134f54951b0995
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,5,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,5,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,5,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,5,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,True,True,True,True,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,1,HGS-F,PASS,1178.1452123612269,1178.1452123612269,True,104.92570239611366,104.92570239611366,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,60cb57b47cc57ec9de2ca736e985f754b49f12ba541295109a412a8e51ce9d9d
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,1,HGS-E,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,1,HGS-M,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,1,MV-HGS-SP,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,2,HGS-F,PASS,1178.1452123612269,1178.1452123612269,True,104.92570239611366,104.92570239611366,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,60cb57b47cc57ec9de2ca736e985f754b49f12ba541295109a412a8e51ce9d9d
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,2,HGS-E,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,2,HGS-M,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,2,MV-HGS-SP,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,3,HGS-F,PASS,1178.1452123612269,1178.1452123612269,True,104.92570239611366,104.92570239611366,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,96e9bd1f3bda4e3c5cd7ea532f8f9b964d5a9efbf811aad550f564076cd9ceb6
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,3,HGS-E,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,3,HGS-M,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,3,MV-HGS-SP,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,4,HGS-F,PASS,1178.1452123612269,1178.1452123612269,True,104.92570239611366,104.92570239611366,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,678a8d65c29b636fa34850a93717f7945e639cfff9e908729225b8c04ad82588
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,4,HGS-E,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,4,HGS-M,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,4,MV-HGS-SP,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,5,HGS-F,PASS,1178.1452123612269,1178.1452123612269,True,104.92570239611366,104.92570239611366,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,60cb57b47cc57ec9de2ca736e985f754b49f12ba541295109a412a8e51ce9d9d
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,5,HGS-E,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,5,HGS-M,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,5,MV-HGS-SP,PASS,1174.3861400588266,1174.3861400588266,True,105.62563947919011,105.62563947919011,True,0,0,True,True,True,True,f038e59b6b589b6b2fbed20dbb3385451cd1aa671f397d5d4bda5f5a7b490356,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,a312a73cf5abb6ea5e2f8d3d2c8dcba6e01ad647d71c24a953f17947bc7b27f8
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed1,cn-jjj-20c-03-V2-LOCATIONS,1,HGS-F,PASS,1201.0025242626295,1201.0025242626295,True,109.98547947615813,109.98547947615813,True,0,0,True,True,True,True,6f43564097a4cc0abf69712c43def48f5ae9f70ec34a69f32668e0794c62e6e3,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,99dca6df5837f975752d48e186154c77989bd8470701dae5eb78b483b588ec70
