budget,profile,destroy_id,repair_id,pair,attempts,accepted_count,best_improved_count,unchanged_count,accepted_rate,best_improved_rate,unchanged_rate,mean_candidate_route_count_delta,best_improved_top3_member
8000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,7067,124,22,4748,0.017546342153671998,0.0031130607046837414,0.6718551011744729,0.11730578746285553,False
8000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,6537,168,84,1157,0.02569986232216613,0.012849931161083065,0.1769925042068227,0.0,False
8000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,5254,80,12,3927,0.015226494099733536,0.0022839741149600305,0.74743052912067,0.1650171298058622,False
8000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,4049,76,15,1129,0.018770066683131637,0.0037046184243022967,0.2788342800691529,0.0,False
8000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,3954,77,3,1147,0.01947395042994436,0.0007587253414264037,0.2900859888720283,0.0,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret3_insert_repair,random_customer_removal+regret3_insert_repair,87152,21824,627,40534,0.25041307141545804,0.007194327152561043,0.46509546539379476,0.14608959060033044,True
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret2_insert_repair,random_customer_removal+regret2_insert_repair,83929,26327,413,35725,0.31368180247590227,0.0049208259362079855,0.4256574008983784,0.2008364212608276,True
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,random_customer_removal,greedy_insert_repair,random_customer_removal+greedy_insert_repair,39501,2861,269,27902,0.07242854611275663,0.006809954178375231,0.7063618642566011,0.13637629427103112,True
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret3_insert_repair,route_segment_removal+regret3_insert_repair,24151,5721,112,15251,0.2368846010517163,0.00463748913088485,0.6314852387064718,0.05709908492401971,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret3_insert_repair,whole_route_removal+regret3_insert_repair,22238,7930,15,10820,0.3565968162604551,0.0006745210900260815,0.4865545462721468,0.026036514075006744,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret2_insert_repair,route_segment_removal+regret2_insert_repair,19127,3633,59,11786,0.18994092121085376,0.0030846447430334083,0.6161969990066398,0.1365608825220892,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret3_insert_repair,worst_customer_removal+regret3_insert_repair,18095,8379,76,7914,0.4630560928433269,0.004200055263885051,0.43735838629455653,0.05056645482177397,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,route_segment_removal,greedy_insert_repair,route_segment_removal+greedy_insert_repair,17939,4309,66,10601,0.24020290986119627,0.003679134845866548,0.5909470985004738,0.0710184514186967,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret3_insert_repair,shaw_related_removal+regret3_insert_repair,11745,211,50,8408,0.01796509152830992,0.004257130693912303,0.7158790974882929,0.07492550021285653,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,whole_route_removal,greedy_insert_repair,whole_route_removal+greedy_insert_repair,10064,964,15,4551,0.09578696343402225,0.0014904610492845788,0.4522058823529412,0.054848966613672494,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret2_insert_repair,shaw_related_removal+regret2_insert_repair,8328,127,25,6247,0.015249759846301633,0.0030019212295869357,0.7501200768491835,0.11767531219980788,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret2_insert_repair,whole_route_removal+regret2_insert_repair,8196,867,18,4334,0.10578330893118594,0.0021961932650073207,0.5287945339189849,0.07027818448023426,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret2_insert_repair,worst_customer_removal+regret2_insert_repair,7227,539,34,5565,0.0745814307458143,0.0047045800470458,0.7700290577002906,0.09948803099488031,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,7212,120,20,5274,0.016638935108153077,0.0027731558513588465,0.7312811980033278,0.09165280088740987,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,5556,163,78,1155,0.02933765298776098,0.014038876889848811,0.20788336933045357,0.0,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,4864,72,13,3854,0.014802631578947368,0.0026726973684210527,0.7923519736842105,0.13116776315789475,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,3694,75,14,1145,0.020303194369247428,0.003789929615592853,0.30996210070384406,0.0,False
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,3614,87,13,1155,0.02407304925290537,0.0035971223021582736,0.31959048146098507,0.0,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret3_insert_repair,random_customer_removal+regret3_insert_repair,42797,9327,451,22402,0.21793583662406243,0.010538121830969461,0.5234479052270019,0.1312241512255532,True
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret2_insert_repair,random_customer_removal+regret2_insert_repair,40582,9025,388,22410,0.22238923660736287,0.009560889064117097,0.5522152678527426,0.14885910009363756,True
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,26047,402,89,3544,0.015433639190693746,0.0034169002188351827,0.13606173455676276,0.0,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,random_customer_removal,greedy_insert_repair,random_customer_removal+greedy_insert_repair,25176,3079,138,15786,0.12229901493485859,0.00548141086749285,0.627025738798856,0.1620988242770893,True
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret3_insert_repair,worst_customer_removal+regret3_insert_repair,22353,2417,134,15138,0.10812866281930837,0.0059947210665235095,0.6772245336196484,0.10003131570706393,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,20343,299,30,3523,0.014697930492061152,0.001474708745022858,0.17317996362385096,0.0,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret2_insert_repair,worst_customer_removal+regret2_insert_repair,19950,1695,76,13173,0.0849624060150376,0.0038095238095238095,0.6603007518796993,0.15929824561403508,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret2_insert_repair,route_segment_removal+regret2_insert_repair,19049,3267,107,14172,0.1715050658827235,0.005617092760774844,0.7439760617355242,0.03643235865399758,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret3_insert_repair,shaw_related_removal+regret3_insert_repair,18893,669,76,12622,0.03540994018948817,0.004022653892976235,0.6680781241729741,0.12232043614036944,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,18722,221,28,3564,0.011804294412990066,0.0014955667129580173,0.19036427732079905,0.0,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret3_insert_repair,route_segment_removal+regret3_insert_repair,18701,3197,120,13541,0.1709534249505374,0.006416769156729587,0.7240789262606278,0.03662905726966472,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret2_insert_repair,shaw_related_removal+regret2_insert_repair,17973,536,40,12963,0.02982251154509542,0.0022255605630668225,0.7212485394758805,0.14071106659989985,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,16467,348,39,10046,0.021133175441792676,0.0023683731098560756,0.6100686220926702,0.17167668670674682,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,route_segment_removal,greedy_insert_repair,route_segment_removal+greedy_insert_repair,16116,2337,51,11571,0.14501116902457187,0.0031645569620253164,0.7179821295606851,0.034003474807644575,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,whole_route_removal,greedy_insert_repair,whole_route_removal+greedy_insert_repair,15375,1114,23,8137,0.07245528455284553,0.0014959349593495935,0.5292357723577236,0.11271544715447154,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret2_insert_repair,whole_route_removal+regret2_insert_repair,14922,1274,30,8913,0.08537729526873074,0.002010454362685967,0.5973059911540008,0.09824420318992093,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,14626,603,32,10998,0.0412279502256256,0.0021878845890879258,0.7519485847121564,0.1320251606727745,False
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret3_insert_repair,whole_route_removal+regret3_insert_repair,14587,1583,21,9029,0.10852128607664359,0.001439638033865771,0.6189758003701926,0.1201069445396586,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret2_insert_repair,random_customer_removal+regret2_insert_repair,49604,12833,587,24180,0.2587089750826546,0.011833723086847835,0.4874606886541408,0.16137811466817192,True
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret3_insert_repair,random_customer_removal+regret3_insert_repair,42409,10088,447,20964,0.23787403617156735,0.010540215520290504,0.4943290339314768,0.10016741729349903,True
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret2_insert_repair,route_segment_removal+regret2_insert_repair,26617,5175,188,18929,0.19442461584701506,0.007063155126422963,0.7111620392981929,0.04121426156215952,True
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret3_insert_repair,worst_customer_removal+regret3_insert_repair,24852,5607,103,15359,0.2256156446161275,0.004144535651054241,0.6180186705295349,0.06084017382906808,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret3_insert_repair,route_segment_removal+regret3_insert_repair,23199,4240,122,15929,0.18276649855597224,0.005258847364110522,0.6866244234665287,0.05439889650415966,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,route_segment_removal,greedy_insert_repair,route_segment_removal+greedy_insert_repair,23100,4031,107,15718,0.1745021645021645,0.004632034632034632,0.6804329004329004,0.04411255411255411,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret2_insert_repair,worst_customer_removal+regret2_insert_repair,21708,3207,92,14304,0.14773355444997235,0.00423806891468583,0.6589275843007186,0.1416067809102635,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,random_customer_removal,greedy_insert_repair,random_customer_removal+greedy_insert_repair,20679,3006,106,11667,0.14536486290439576,0.005125973209536244,0.5641955607137676,0.16794815996905071,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,17095,408,70,4465,0.023866627668909037,0.0040947645510383155,0.2611874817198011,0.0,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,whole_route_removal,greedy_insert_repair,whole_route_removal+greedy_insert_repair,16634,1256,40,9051,0.07550799567151617,0.002404713237946375,0.544126487916316,0.11698929902609113,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret2_insert_repair,whole_route_removal+regret2_insert_repair,16261,1744,31,9675,0.10725047660045507,0.0019064018203062542,0.5949818584342906,0.12244019432999201,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret3_insert_repair,shaw_related_removal+regret3_insert_repair,15957,362,77,10694,0.022685968540452465,0.004825468446449834,0.6701760982640848,0.13479977439368301,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret3_insert_repair,whole_route_removal+regret3_insert_repair,15646,1592,14,8970,0.10175124632493929,0.0008947973923047424,0.5733094720695385,0.12929822318803527,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,15318,225,51,4191,0.014688601645123384,0.003329416372894634,0.2735996866431649,0.0,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,14608,228,44,4362,0.0156078860898138,0.0030120481927710845,0.2986035049288061,0.0,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret2_insert_repair,shaw_related_removal+regret2_insert_repair,13314,212,26,9754,0.015923088478293525,0.0019528316058284513,0.7326122878173351,0.14097942015923087,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,12849,146,20,8141,0.011362751965133474,0.0015565413650867773,0.6335901626585726,0.14935014398007626,False
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,12821,607,6,9793,0.04734420092036502,0.00046798221667576634,0.7638249746509632,0.1412526323999688,False
16000,A0_MAIN_LOCAL_SEARCH,random_customer_removal,greedy_insert_repair,random_customer_removal+greedy_insert_repair,279566,44771,1059,154636,0.1601446527832426,0.0037880142792757346,0.5531287781776039,0.14785059699677358,True
16000,A0_MAIN_LOCAL_SEARCH,random_customer_removal,regret2_insert_repair,random_customer_removal+regret2_insert_repair,169284,36934,699,65819,0.21817773682096359,0.004129155738285957,0.38880815670707214,0.29507809361782567,True
16000,A0_MAIN_LOCAL_SEARCH,route_segment_removal,regret2_insert_repair,route_segment_removal+regret2_insert_repair,62974,15574,79,36968,0.24730841299583955,0.0012544859783402674,0.5870359195858609,0.1155715057007654,False
16000,A0_MAIN_LOCAL_SEARCH,route_segment_removal,regret3_insert_repair,route_segment_removal+regret3_insert_repair,50544,11470,46,33235,0.22693099081987972,0.0009100981323203546,0.6575459006014561,0.04368471035137702,False
16000,A0_MAIN_LOCAL_SEARCH,whole_route_removal,regret3_insert_repair,whole_route_removal+regret3_insert_repair,46039,16399,13,23819,0.35619800603835877,0.0002823692955972111,0.5173657116792285,0.003410152262212472,False
16000,A0_MAIN_LOCAL_SEARCH,route_segment_removal,greedy_insert_repair,route_segment_removal+greedy_insert_repair,44933,9132,80,30423,0.20323592904991877,0.0017804286381946453,0.6770747557474462,0.019406672156321636,False
16000,A0_MAIN_LOCAL_SEARCH,random_customer_removal,regret3_insert_repair,random_customer_removal+regret3_insert_repair,31039,9234,74,11664,0.2974966977028899,0.0023840974258191308,0.37578530236154517,0.0729727117497342,False
16000,A0_MAIN_LOCAL_SEARCH,whole_route_removal,greedy_insert_repair,whole_route_removal+greedy_insert_repair,16367,846,5,8609,0.0516893749618134,0.00030549275982159224,0.5259974338608175,0.008553797275004582,False
16000,A0_MAIN_LOCAL_SEARCH,shaw_related_removal,regret3_insert_repair,shaw_related_removal+regret3_insert_repair,11966,69,6,9172,0.0057663379575463814,0.0005014206919605549,0.7665050977770349,0.021728229984957378,False
16000,A0_MAIN_LOCAL_SEARCH,shaw_related_removal,regret2_insert_repair,shaw_related_removal+regret2_insert_repair,8498,45,20,6963,0.005295363614968228,0.002353494939985879,0.8193692633560837,0.0524829371616851,False
16000,A0_MAIN_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,8430,97,91,3535,0.011506524317912218,0.010794780545670225,0.4193357058125741,0.0,True
16000,A0_MAIN_LOCAL_SEARCH,whole_route_removal,regret2_insert_repair,whole_route_removal+regret2_insert_repair,7356,200,10,5248,0.027188689505165852,0.0013594344752582926,0.713431212615552,0.024605764002175096,False
16000,A0_MAIN_LOCAL_SEARCH,worst_customer_removal,regret2_insert_repair,worst_customer_removal+regret2_insert_repair,5866,22,5,5342,0.0037504261847937266,0.0008523695874531196,0.9106716672349131,0.0320490964882373,False
16000,A0_MAIN_LOCAL_SEARCH,worst_customer_removal,regret3_insert_repair,worst_customer_removal+regret3_insert_repair,4901,29,10,4306,0.005917159763313609,0.0020403999183840034,0.8785962048561518,0.04835747806570088,False
16000,A0_MAIN_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,4556,4,1,3164,0.000877963125548727,0.00021949078138718174,0.694468832309043,0.05794556628621598,False
16000,A0_MAIN_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,4355,2,2,3535,0.0004592422502870264,0.0004592422502870264,0.8117106773823192,0.0,False
16000,A0_MAIN_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,4243,1,1,3534,0.00023568230025925054,0.00023568230025925054,0.8329012491161913,0.0,False
16000,A0_MAIN_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,4213,1,0,3857,0.00023736055067647758,0.0,0.9154996439591739,0.010206503679088536,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret3_insert_repair,random_customer_removal+regret3_insert_repair,93900,20558,591,47910,0.21893503727369543,0.006293929712460064,0.5102236421725239,0.14443024494142706,True
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret2_insert_repair,random_customer_removal+regret2_insert_repair,80801,16911,389,43873,0.20929196420836377,0.004814296852761723,0.5429759532679052,0.15877278746550166,True
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,random_customer_removal,greedy_insert_repair,random_customer_removal+greedy_insert_repair,52504,6435,167,32421,0.1225620905073899,0.0031807100411397225,0.6174958098430596,0.15589288435166845,True
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,50689,402,93,7102,0.007930714750734874,0.0018347175915879184,0.14010929392964944,0.0,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret3_insert_repair,worst_customer_removal+regret3_insert_repair,44723,5828,138,31466,0.13031326163271695,0.0030856606220512933,0.7035753415468551,0.06864476891085124,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret2_insert_repair,worst_customer_removal+regret2_insert_repair,39678,3621,75,24606,0.09125964010282776,0.0018902162407379403,0.6201421442613035,0.15741720852865568,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,39482,296,28,7123,0.007497087280279621,0.0007091839319183426,0.18041132668051263,0.0,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,37027,230,34,7022,0.006211683366192238,0.0009182488454371134,0.18964539390174737,0.0,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret2_insert_repair,route_segment_removal+regret2_insert_repair,36330,6227,96,26740,0.17140104596751995,0.002642444260941371,0.7360308285163777,0.045031654280209193,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret3_insert_repair,route_segment_removal+regret3_insert_repair,35435,6246,111,25118,0.17626640327359955,0.0031324961196557075,0.7088471849865952,0.04853957951178214,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret3_insert_repair,shaw_related_removal+regret3_insert_repair,35264,1078,58,23369,0.030569419237749546,0.001644736842105263,0.6626871597096189,0.12585072595281308,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret2_insert_repair,shaw_related_removal+regret2_insert_repair,35171,876,35,25676,0.024906883511984307,0.0009951380398623866,0.7300332660430469,0.13073270592249298,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,route_segment_removal,greedy_insert_repair,route_segment_removal+greedy_insert_repair,33825,5510,82,23219,0.16289726533628973,0.0024242424242424242,0.6864449371766445,0.051766444937176644,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,32863,668,44,20131,0.020326811307549524,0.001338891762772723,0.6125734108267656,0.162462343669172,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,whole_route_removal,greedy_insert_repair,whole_route_removal+greedy_insert_repair,30318,2040,16,15978,0.06728676034039184,0.000527739296787387,0.5270136552543043,0.09947885744442246,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret3_insert_repair,whole_route_removal+regret3_insert_repair,29936,2963,27,17767,0.09897781934794228,0.0009019241047568146,0.5934994655264565,0.096706306787814,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,28681,1263,31,21285,0.04403612147414665,0.001080854921376521,0.7421289355322339,0.13562985948886022,False
16000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret2_insert_repair,whole_route_removal+regret2_insert_repair,28565,2321,27,16566,0.0812532819884474,0.0009452126728513915,0.5799404866094872,0.08997024330474357,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret2_insert_repair,random_customer_removal+regret2_insert_repair,88259,24271,587,42708,0.274997450684916,0.006650879796961217,0.48389399381366205,0.16549020496493275,True
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,random_customer_removal,regret3_insert_repair,random_customer_removal+regret3_insert_repair,77465,19777,466,40578,0.25530239462983284,0.0060156199574001165,0.5238236622991028,0.10360808106886982,True
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret3_insert_repair,worst_customer_removal+regret3_insert_repair,52870,13431,100,32920,0.25403820692264045,0.0018914318138831096,0.6226593531303196,0.06606771325893701,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret2_insert_repair,route_segment_removal+regret2_insert_repair,52661,9878,171,38046,0.18757714437629366,0.0032471848236835608,0.7224701391921916,0.03896621788420273,True
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,route_segment_removal,greedy_insert_repair,route_segment_removal+greedy_insert_repair,50887,9326,148,33993,0.1832688112877552,0.0029084048971250026,0.668009511270069,0.05429677520781339,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,route_segment_removal,regret3_insert_repair,route_segment_removal+regret3_insert_repair,47633,8533,88,33540,0.1791405118300338,0.0018474586946024814,0.704133688829173,0.04339428547435601,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,random_customer_removal,greedy_insert_repair,random_customer_removal+greedy_insert_repair,42316,5907,119,24460,0.13959258909159655,0.0028121750638056527,0.5780319500898006,0.1740476415540221,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,worst_customer_removal,regret2_insert_repair,worst_customer_removal+regret2_insert_repair,41066,5845,87,27895,0.14233185603662396,0.002118540885403984,0.6792723907855647,0.16339550966736474,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret3_insert_repair,whole_route_removal+regret3_insert_repair,35012,3296,28,19565,0.09413915229064321,0.000799725808294299,0.5588084085456415,0.13623900377013595,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,whole_route_removal,greedy_insert_repair,whole_route_removal+greedy_insert_repair,34104,2195,35,18349,0.06436195167722261,0.001026272577996716,0.5380307295331926,0.11986863711001643,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,whole_route_removal,regret2_insert_repair,whole_route_removal+regret2_insert_repair,34060,3148,22,20201,0.0924251321197886,0.0006459189665296535,0.5931004110393423,0.139459776864357,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret2_insert_repair,vehicle_type_swap+regret2_insert_repair,33681,445,86,9460,0.013212196787506309,0.0025533683679225677,0.2808705204714824,0.0,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret3_insert_repair,shaw_related_removal+regret3_insert_repair,32466,521,97,22037,0.01604755744471139,0.002987741021376209,0.6787716380213146,0.14710774348549252,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,greedy_insert_repair,vehicle_type_swap+greedy_insert_repair,29977,195,43,9110,0.006504987156820229,0.0014344330653501018,0.3038996564032425,0.0,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,shaw_related_removal,regret2_insert_repair,shaw_related_removal+regret2_insert_repair,29504,498,38,21090,0.016879067245119304,0.0012879609544468548,0.7148183297180043,0.16143573752711496,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,vehicle_type_swap,regret3_insert_repair,vehicle_type_swap+regret3_insert_repair,28983,199,39,9218,0.006866093917123831,0.0013456163958182382,0.31804851119621846,0.0,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,shaw_related_removal,greedy_insert_repair,shaw_related_removal+greedy_insert_repair,27290,265,26,17195,0.00971051667277391,0.0009527299377061195,0.6300842799560279,0.16742396482227923,False
16000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,worst_customer_removal,greedy_insert_repair,worst_customer_removal+greedy_insert_repair,26941,658,7,21909,0.024423740766860918,0.0002598270294346906,0.8132214839835196,0.14301622063026614,False
