budget,category,instance,seed,profile,route_count,cv_route_count,ev_route_count,charging_action_count,cost_fix,cost_km,cost_carbon,cost_fuel,cost_elec,cost_occ,cost_transship,route_count_delta_vs_lns,cost_fix_delta_vs_lns,cost_fix_delta_vs_a0
4000,vanilla,e2-vanilla-15c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,1,LNS_REFERENCE,2,2,0,0,160.0,257.78912957478855,19.01570009942511,210.5736059906964,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,2,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,262.9100500247429,18.69843219379108,207.06028559727616,0.0,0.0,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-15c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,262.9100500247429,18.69843219379108,207.06028559727616,0.0,0.0,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-15c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,262.9100500247429,18.69843219379108,207.06028559727616,0.0,0.0,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-15c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,262.9100500247429,18.69843219379108,207.06028559727616,0.0,0.0,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-15c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,-80.0
4000,vanilla,e2-vanilla-15c-01,2,LNS_REFERENCE,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,-80.0
4000,vanilla,e2-vanilla-15c-01,3,A0_MAIN_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,3,LNS_REFERENCE,2,2,0,0,160.0,258.12667577912197,18.739918497864643,207.51969127796738,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,1,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,220.23707845276633,15.85183651502217,175.5380216920926,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,1,LNS_REFERENCE,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,2,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,220.23707845276633,15.85183651502217,175.5380216920926,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,234.38634429052206,17.023899612169565,188.51706277522433,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,2,LNS_REFERENCE,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,3,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,220.23707845276633,15.85183651502217,175.5380216920926,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,213.5796958579505,15.486776301070591,171.4954650019057,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-25c-01,3,LNS_REFERENCE,3,3,0,0,240.0,213.5796958579505,15.454768467818125,171.14102078829902,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,1,A0_MAIN_LOCAL_SEARCH,7,6,1,1,560.0,477.783099196558,31.955181840692426,351.54005101991794,13.726230062565257,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,7,6,1,2,560.0,476.6269635024077,31.06082082398893,341.081163878327,24.772054294652953,6.065886765032289,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,7,6,1,1,560.0,486.99431090547716,32.658054128922196,359.61832852761904,12.271579659662208,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,472.7053851323148,28.890664195074113,315.0483424136001,27.774484895029552,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,467.60869432170244,28.19980758940388,306.9271814510755,29.19560767716416,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,1,LNS_REFERENCE,7,6,1,1,560.0,456.24960230700367,30.106980386964228,330.7599885360194,14.435752516641863,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,2,A0_MAIN_LOCAL_SEARCH,7,5,2,3,560.0,453.7304457724268,27.16179187459769,295.778338721127,44.773049684051465,11.345816762485283,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,7,6,1,1,560.0,479.99570324933313,32.13808583751679,353.56546969817003,13.726230062565257,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,7,6,1,1,560.0,477.55192820188876,31.920198719265546,351.1526594440542,13.726230062565257,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,7,6,1,1,560.0,458.613664772254,30.43090012493718,334.38399913271496,14.283055903014775,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,7,6,1,2,560.0,465.04397238976657,30.17444659386505,330.94751343567333,29.23723051048023,8.788555189317213,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,2,LNS_REFERENCE,7,6,1,1,560.0,466.7906358313226,31.140775006499343,342.2449199944865,14.283055903014775,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,3,A0_MAIN_LOCAL_SEARCH,7,6,1,2,560.0,476.14831849582504,30.920907348414097,339.10958313040913,26.998649065372913,7.423566503276167,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,7,6,1,2,560.0,463.3842689346398,30.1196481834281,330.17694481780126,28.849243355115014,8.551977655557938,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,7,5,2,4,560.0,468.2279868644576,27.266706299256057,296.0059718694253,49.860684805583396,12.324807808282563,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,469.35147242043536,28.62921445893255,312.15313406277477,27.774484895029552,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,7,5,2,3,560.0,463.8710868845699,27.187209407507506,295.2070236137938,46.686382281706365,10.843547632588281,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-50c-01,3,LNS_REFERENCE,7,5,2,3,560.0,468.7436830525902,27.66862354810479,300.4922501464155,46.89047402045956,10.843547632588281,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,1,A0_MAIN_LOCAL_SEARCH,14,7,7,8,1120.0,787.5857367541817,41.82052358393014,448.8896306455788,82.6526686740584,1.6128450491264381,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,7,7,8,1120.0,797.9757183954147,41.204705952735026,440.53590964502973,97.01145063137076,7.566110328715152,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,14,7,7,8,1120.0,784.7632024493828,41.01957450056694,439.6022222495346,93.19580090841136,7.566110328715152,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,6,8,9,1120.0,783.7891518611508,37.48683431320492,397.669757584395,104.5934460664916,4.407492794489116,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,9,5,5,1120.0,809.0977214225406,47.35750485806173,514.3169478632794,57.094404462440544,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,1,LNS_REFERENCE,14,8,6,6,1120.0,782.0198880693692,44.558113882745374,482.367673210053,63.13708398534257,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,2,A0_MAIN_LOCAL_SEARCH,14,7,7,8,1120.0,774.0539557412903,40.091716157472845,429.0984807530275,84.00287032403759,0.007946873266639898,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,7,7,7,1120.0,778.9758373669399,40.47598381613097,433.2967589727001,82.82293421966091,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,14,7,7,7,1120.0,790.9264562865241,40.658957251772385,435.0479809067991,86.40919603044472,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,7,7,7,1120.0,791.6233512683706,41.038025447422754,439.00451671119527,85.492408950415,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,9,5,5,1120.0,816.791455806204,48.42737285157079,526.7753575404546,55.84521987592456,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,2,LNS_REFERENCE,14,8,6,7,1120.0,795.3100996955964,44.100534152280645,475.8233955963726,74.30175330603544,2.8592182976573284,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,3,A0_MAIN_LOCAL_SEARCH,14,8,6,7,1120.0,800.0308567736228,44.35053837644586,478.3512486672847,75.143427386525,2.8592182976573284,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,8,6,6,1120.0,811.0567526498751,44.805013398481066,483.308408745433,71.84252296132183,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,14,8,6,6,1120.0,808.8158990994934,44.92438114137265,485.15708444046356,70.83614508567811,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,7,7,9,1120.0,806.2718120064096,41.45362459229471,442.86294461817,96.35582624961336,5.7580077173369055,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,7,7,8,1120.0,793.7799595588621,39.916714370574304,425.750907397643,96.08293303803414,4.407492794489116,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-100c-01,3,LNS_REFERENCE,14,7,7,7,1120.0,789.0617450750894,40.667133728712045,435.22145657418184,85.55929298389239,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,1,A0_MAIN_LOCAL_SEARCH,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,1,LNS_REFERENCE,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,2,A0_MAIN_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,2,LNS_REFERENCE,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,3,A0_MAIN_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,1,1,1,160.0,131.62871393867013,7.167311864615222,77.46427899370111,11.640429534967122,0.0,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-10c-01,3,LNS_REFERENCE,2,1,1,2,160.0,125.31458584208694,5.998514814644883,63.829899841896854,16.08653090470623,0.7698359175037979,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,1,A0_MAIN_LOCAL_SEARCH,21,10,11,13,1680.0,1033.4263872314818,51.18397136711817,546.0799895318511,125.09908949546008,2.4267072725330223,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,22,8,14,16,1760.0,1010.4370386013534,41.679109103777684,433.3208919327512,177.48530427720596,11.57086038029792,0.0,1.0,80.0,80.0
8000,multidepot,e2-multidepot-150c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,21,8,13,16,1680.0,969.70115449829,42.35853504960359,443.9500295491772,167.46730666775778,17.18492662572961,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,21,7,14,18,1680.0,979.1975931278786,39.630938694311126,409.92619681408405,202.38092197303243,30.19934288380941,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,22,7,15,17,1760.0,1008.9648094405972,38.51825731863804,395.35304074507695,195.06234163890846,12.157763952560135,0.0,1.0,80.0,80.0
8000,multidepot,e2-multidepot-150c-01,1,LNS_REFERENCE,21,13,8,10,1680.0,1101.572182537371,63.3635871819478,686.5309350242196,87.60369704171131,0.8800533865141844,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,2,A0_MAIN_LOCAL_SEARCH,22,10,12,14,1760.0,1023.4688139636538,48.57541052588142,515.7067803727489,137.92666437424646,6.175294305982824,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-150c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,21,9,12,14,1680.0,999.2688355041242,46.290740546533485,489.38150852453157,147.24851285801216,8.598729738219387,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-150c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,21,10,11,14,1680.0,996.826999374572,49.26823425647269,524.8855576269791,135.48708850521746,11.662729333294202,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-150c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,21,10,11,12,1680.0,999.2082754129401,49.987705993805186,533.9733322262056,121.55216964764719,4.438269364171216,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-150c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,21,10,11,13,1680.0,976.1282501250391,49.488314862659884,529.1380855055122,111.96765578795598,1.3814751999829475,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-150c-01,2,LNS_REFERENCE,21,10,11,14,1680.0,1042.997502379117,51.925048907000246,553.8435311458321,163.04547745691886,30.633124958197058,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-150c-01,3,A0_MAIN_LOCAL_SEARCH,21,10,11,12,1680.0,951.2086733531205,48.65179616815307,520.5558891931814,114.47006789310471,5.905881995340621,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,20,10,10,13,1600.0,1005.8906785451616,50.36290263119044,536.9479834393111,142.03205806077773,17.5425994108366,0.0,-1.0,-80.0,-80.0
8000,multidepot,e2-multidepot-150c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,20,10,10,12,1600.0,988.6642883529544,50.571208780005854,540.4975242265729,122.428977391327,8.286749808180364,0.0,-1.0,-80.0,-80.0
8000,multidepot,e2-multidepot-150c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,21,9,12,13,1680.0,987.2071690694977,46.783062291837425,496.0411371313422,138.79047544948844,7.786381136803551,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,21,8,13,15,1680.0,1036.9383722062182,45.48747002995135,477.1752891708729,172.26702930335316,14.998543541089774,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-150c-01,3,LNS_REFERENCE,21,11,10,12,1680.0,1059.3598455956592,53.66330100029718,573.5250747694203,155.20976392810087,27.567651973906457,0.0,0.0,0.0,0.0
8000,multidepot,e2-multidepot-15c-01,1,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,1,LNS_REFERENCE,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,2,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,2,LNS_REFERENCE,2,2,0,0,160.0,245.1227672247827,17.986302481799658,199.17439548525851,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,3,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,3,3,0,0,240.0,221.0853615912497,15.63524396757479,173.13954708909415,0.0,0.0,0.0,1.0,80.0,0.0
8000,multidepot,e2-multidepot-15c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-15c-01,3,LNS_REFERENCE,2,2,0,0,160.0,245.1227672247827,17.910754311294053,198.33779990338735,0.0,0.0,0.0,0.0,0.0,-80.0
8000,multidepot,e2-multidepot-20c-01,1,A0_MAIN_LOCAL_SEARCH,3,3,0,0,240.0,250.27142160943333,17.951142338579302,198.7850436283009,0.0,0.0,0.0,0.0,0.0,0.0
