instance_id,seed,contractor,standalone_profit_cny,shapley_profit_cny,nucleolus_profit_cny,nucleolus_cost_share_cny,nucleolus_gain_over_standalone_cny,nucleolus_minus_shapley_cny
cn-prd-150c-02-V2-LOCATIONS,3,D_dongguan,4985.580370137924,5604.64320305577,5492.028645179371,963.9713548206291,506.44827504144723,-112.61455787639898
cn-prd-150c-02-V2-LOCATIONS,3,D_foshan,4714.721064653351,5486.51629319396,5369.540259585081,778.959740414919,654.8191949317297,-116.97603360887933
cn-prd-150c-02-V2-LOCATIONS,3,D_guangzhou,18135.13927523828,19077.751449782405,18951.251124750725,2506.2488752492754,816.1118495124429,-126.5003250316804
cn-prd-150c-02-V2-LOCATIONS,3,D_shenzhen,22220.0189750838,23681.148970790826,24037.23988730776,2631.260112692242,1817.2209122239583,356.09091651693234
cn-prd-150c-02-V2-LOCATIONS,4,D_dongguan,4985.580370137924,5637.873209264113,5591.911255928734,864.0887440712659,606.3308857908105,-45.961953335378894
cn-prd-150c-02-V2-LOCATIONS,4,D_foshan,4714.721064653351,5465.801493328028,5292.698623935823,855.801376064177,577.9775592824717,-173.10286939220532
cn-prd-150c-02-V2-LOCATIONS,4,D_guangzhou,18137.21849694448,19082.931840931495,18936.858782374227,2520.6412176257727,799.6402854297485,-146.07305855726736
cn-prd-150c-02-V2-LOCATIONS,4,D_shenzhen,22222.202144037936,23703.84113593989,24068.97901722471,2599.5209827752915,1846.7768731867727,365.13788128481974
cn-prd-150c-02-V2-LOCATIONS,5,D_dongguan,4985.580370137924,5570.556379650849,5529.309581911137,926.6904180888632,543.7292117732131,-41.24679773971184
cn-prd-150c-02-V2-LOCATIONS,5,D_foshan,4714.721064653351,5417.085423976203,5192.190667754245,956.3093322457553,477.46960310089344,-224.89475622195823
cn-prd-150c-02-V2-LOCATIONS,5,D_guangzhou,18122.89154428699,19026.767675484312,18906.1932717795,2551.306728220501,783.3017274925078,-120.57440370481345
cn-prd-150c-02-V2-LOCATIONS,5,D_shenzhen,22223.03647237637,23600.71511309396,23987.43107076043,2681.068929239569,1764.3945983840604,386.7159576664708
cn-prd-150c-02-V2-LOCATIONS,6,D_dongguan,4985.580370137924,5627.846220701984,5556.145204760886,899.8547952391136,570.5648346229627,-71.70101594109747
cn-prd-150c-02-V2-LOCATIONS,6,D_foshan,4714.721064653351,5483.058885347958,5331.644719442568,816.8552805574318,616.9236547892169,-151.41416590538938
cn-prd-150c-02-V2-LOCATIONS,6,D_guangzhou,18135.52445924535,19058.731530520578,18918.050162330685,2539.4498376693155,782.5257030853354,-140.68136818989296
cn-prd-150c-02-V2-LOCATIONS,6,D_shenzhen,22225.732099218076,23672.116440839927,24035.91299087627,2632.5870091237302,1810.180891658194,363.7965500363425
cn-prd-150c-02-V2-LOCATIONS,7,D_dongguan,4985.580370137924,5579.401042766994,5485.214838056733,970.7851619432668,499.6344679188096,-94.18620471026043
cn-prd-150c-02-V2-LOCATIONS,7,D_foshan,4714.721064653351,5455.11202251308,5312.701700207883,835.7982997921172,597.9806355545315,-142.41032230519704
cn-prd-150c-02-V2-LOCATIONS,7,D_guangzhou,18147.678072255756,19071.853905679447,18933.842512503208,2523.657487496792,786.1644402474521,-138.01139317623893
cn-prd-150c-02-V2-LOCATIONS,7,D_shenzhen,22217.362147014275,23661.668514079607,24036.276434271273,2632.2235657287274,1818.9142872569973,374.60792019166547
