instance,seed,budget,algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,mechanism_activity
L-main-threeshift-25c-01,3,100,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.6719684999552555,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,3,100,pure_hgs_style_outer,754.5665792861931,754.5665792861931,True,100,True,0.07384958298644051,3,True,"{""diversity_rejections"": 17, ""improvements"": 7, ""order_mutations"": 45, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-25c-01,3,100,mechanism_hgs_alns_intensified,572.9633794992769,572.9633794992769,True,100,True,0.7421306660398841,3,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": [], ""filler_alns_evaluations"": 16, ""fleet_charge_attempts"": 4, ""fleet_charge_evaluations"": 4, ""fleet_charge_improvements"": 1}"
L-main-threeshift-50c-01,1,100,pure_alns,1399.4640614125535,1399.4640614125535,True,100,True,1.0395264999824576,7,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,1,100,pure_hgs_style_outer,1715.0546745938648,1715.0546745938648,True,100,True,0.1960089579806663,7,True,"{""diversity_rejections"": 20, ""improvements"": 2, ""order_mutations"": 60, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-50c-01,1,100,mechanism_hgs_alns_intensified,1333.6054786140317,1333.6054786140317,True,100,True,1.1033514169976115,7,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 10, ""cross_depot_proxy_moves"": 10, ""cross_depot_rejection_examples"": [""candidate_builder_rejected"", ""candidate_builder_rejected"", ""candidate_builder_rejected""], ""filler_alns_evaluations"": 15, ""fleet_charge_attempts"": 7, ""fleet_charge_evaluations"": 5, ""fleet_charge_improvements"": 1}"
L-main-threeshift-50c-01,2,100,pure_alns,1443.1516220038563,1443.1516220038563,True,100,True,1.0764945410192013,7,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,2,100,pure_hgs_style_outer,1760.1084764962163,1760.1084764962163,True,100,True,0.19475212501129135,8,True,"{""diversity_rejections"": 16, ""improvements"": 1, ""order_mutations"": 44, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-50c-01,2,100,mechanism_hgs_alns_intensified,1396.9125020161082,1396.9125020161082,True,100,True,1.0867666249978356,7,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": [], ""filler_alns_evaluations"": 15, ""fleet_charge_attempts"": 7, ""fleet_charge_evaluations"": 5, ""fleet_charge_improvements"": 1}"
L-main-threeshift-50c-01,3,100,pure_alns,1443.7850082010277,1443.7850082010277,True,100,True,1.0686286250129342,7,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,3,100,pure_hgs_style_outer,1736.496900486471,1736.496900486471,True,100,True,0.1791794159798883,7,True,"{""diversity_rejections"": 11, ""improvements"": 5, ""order_mutations"": 39, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-50c-01,3,100,mechanism_hgs_alns_intensified,1393.0907532736724,1393.0907532736724,True,100,True,1.0405719580012374,7,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 2, ""cross_depot_proxy_moves"": 2, ""cross_depot_rejection_examples"": [""candidate_builder_rejected"", ""candidate_builder_rejected""], ""filler_alns_evaluations"": 15, ""fleet_charge_attempts"": 7, ""fleet_charge_evaluations"": 5, ""fleet_charge_improvements"": 1}"
