instance_id,seed,arm,complete_candidate_budget_cap,complete_candidate_evaluations_consumed,termination_reason,evaluation_index,segment,view,source,status,failure_category,complete_objective_cny,incumbent_best_cny,relative_gap_to_final_search_best
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,103,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,104,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,105,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,106,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,107,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,108,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,109,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,110,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,111,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,112,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,113,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,114,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,115,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,116,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,117,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,118,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,119,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,120,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,121,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,122,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,123,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,124,MULTI_VIEW_SEARCH,cv_only,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,125,MULTI_VIEW_SEARCH,cv_only,common_initial_solution,PASS,FEASIBLE,2556.407003603442,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,126,MULTI_VIEW_SEARCH,cv_only,proxy_best_solution,PASS,FEASIBLE,2348.8158271350067,2346.067129601132,0.024400368811878292
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,127,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2307.476746312019,2307.476746312019,0.0075500398612824635
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,128,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2308.002506282442,2307.476746312019,0.0075500398612824635
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,129,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2303.0353859650218,2303.0353859650218,0.005610738500258003
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,130,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2303.1362943357876,2303.0353859650218,0.005610738500258003
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,131,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2308.956686079503,2303.0353859650218,0.005610738500258003
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,132,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2309.8331555597065,2303.0353859650218,0.005610738500258003
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,133,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2303.8613712319175,2303.0353859650218,0.005610738500258003
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,134,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2295.6968496377194,2295.6968496377194,0.002406397403033735
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,135,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2290.1857525902215,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,136,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2305.702343034657,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,137,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2296.6446695719783,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,138,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2300.0029760801467,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,139,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2313.992368569286,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,140,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2489.654376053741,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,141,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2484.107118110247,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,142,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2294.1110476179583,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,143,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2294.8514688967934,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,144,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2499.3011130617,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,145,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2319.2927942105166,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,146,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2481.9178287923246,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,147,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2497.555627057737,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,148,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2495.975811272305,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,149,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2302.952744616306,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,150,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2498.718983372327,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,151,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2494.491279081787,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,152,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2495.1256497077293,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,153,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2492.617360420813,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,154,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2504.6429364292217,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,155,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2497.254241486489,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,156,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2353.9931033755374,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,157,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2353.874231237409,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,158,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2355.0898314420824,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,159,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,PASS,FEASIBLE,2472.8602346714115,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,160,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,161,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,162,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,163,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,164,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,165,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,166,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,167,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,168,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,169,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,170,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,171,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,172,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,173,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,174,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,175,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,176,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,177,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,178,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,179,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,180,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,181,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,182,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,183,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,184,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,185,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,186,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,187,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,188,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,189,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,190,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,191,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,192,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,193,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,194,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,195,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,196,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,197,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,198,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,199,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,200,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,201,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,202,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,203,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,204,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
