active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,621.371321439464,multidepot,0,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-15c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,2,14.690134792006575,0,0,16000,1089.1663164796942,,True,OK,e2-multidepot-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc280,280kWh same wall-clock,1,15,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.005930435407208279}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 9.312600013799965e-05}, ""destroy:random_customer_removal"": {""count"": 2180.0, ""seconds"": 0.07582875603111461}, ""destroy:route_segment_removal"": {""count"": 2319.0, ""seconds"": 0.06568050959322136}, ""destroy:shaw_related_removal"": {""count"": 6284.0, ""seconds"": 0.5658824537676992}, ""destroy:vehicle_type_swap"": {""count"": 1449.0, ""seconds"": 0.1291097393259406}, ""destroy:whole_route_removal"": {""count"": 2255.0, ""seconds"": 0.04414841278048698}, ""destroy:worst_customer_removal"": {""count"": 1449.0, ""seconds"": 0.04220675697433762}, ""final_check"": {""count"": 1.0, ""seconds"": 3.962501068599522e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.358957515869406}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00011620800069067627}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00011491701297927648}, ""local_search"": {""count"": 376.0, ""seconds"": 0.0004753350804094225}, ""repair:greedy_insert_repair"": {""count"": 3627.0, ""seconds"": 2.6526340120180976}, ""repair:regret2_insert_repair"": {""count"": 3769.0, ""seconds"": 2.2728728340152884}, ""repair:regret3_insert_repair"": {""count"": 8540.0, ""seconds"": 6.515738068337669}, ""repair_full_check"": {""count"": 19822.0, ""seconds"": 1.3196568757266505}, ""route_model_cost"": {""count"": 3481.0, ""seconds"": 0.07298632786842063}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.008555165069992654}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.006657545018242672}}",0,True,False,0.0,,
{},11141,LNS,280.0,6608.239546640648,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,28,905.6954976660054,1,1,16000,12.30104381517913,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,29,900.0,wc280,280kWh same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8122,alns_e2_throughput,280.0,6608.239546640648,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,28,907.6117544169974,1,1,16000,8.948760260621736,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,29,900.0,wc280,280kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 8089.0, ""seconds"": 0.0023594677331857383}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00046883299364708364}, ""destroy:random_customer_removal"": {""count"": 1350.0, ""seconds"": 0.49123158467409667}, ""destroy:route_segment_removal"": {""count"": 1347.0, ""seconds"": 0.6113662383431802}, ""destroy:shaw_related_removal"": {""count"": 1348.0, ""seconds"": 45.74019205705554}, ""destroy:vehicle_type_swap"": {""count"": 1347.0, ""seconds"": 5.297734037478222}, ""destroy:whole_route_removal"": {""count"": 1347.0, ""seconds"": 0.5855974418082042}, ""destroy:worst_customer_removal"": {""count"": 1350.0, ""seconds"": 0.6074196963018039}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0007027079991530627}, ""full_candidate_score"": {""count"": 8089.0, ""seconds"": 9.52204964608245}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0006354159995680675}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011875829950440675}, ""repair:greedy_insert_repair"": {""count"": 2697.0, ""seconds"": 276.09341815942025}, ""repair:regret2_insert_repair"": {""count"": 2696.0, ""seconds"": 293.31016385374824}, ""repair:regret3_insert_repair"": {""count"": 2696.0, ""seconds"": 276.30201519673574}, ""repair_full_check"": {""count"": 16178.0, ""seconds"": 13.050089143725927}, ""repair_solution_score"": {""count"": 3251.0, ""seconds"": 1.56254804150376}, ""route_model_cost"": {""count"": 1611530.0, ""seconds"": 42.469266316780704}, ""scan_build"": {""count"": 33.0, ""seconds"": 0.08452304200909566}, ""scan_score"": {""count"": 33.0, ""seconds"": 0.0356556250480935}}",0,False,False,0.034482758620689655,,
{},16000,LNS,280.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-20c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,93.02004504199431,1,1,16000,172.00593692227014,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc280,280kWh same wall-clock,1,20,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,24.85950779200357,1,1,16000,643.6169265244519,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc280,280kWh same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0037959484616294503}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.345799531321973e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13476497896772344}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1183936647430528}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.5254374880460091}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 1.5322860785672674}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09411782718962058}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12315181201847736}, ""final_check"": {""count"": 1.0, ""seconds"": 9.8082993645221e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.5932802890456514}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0001326670026173815}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00021374999778345227}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.510219651594525}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.463586945319548}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.698080892543658}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.595678231722559}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.35102913963783067}, ""route_model_cost"": {""count"": 9852.0, ""seconds"": 0.20923157842480578}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.011084333033068106}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.007994748026248999}}",0,False,False,0.2,,
{},16000,LNS,280.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,137.51154487500025,1,1,16000,116.35386697563615,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc280,280kWh same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,34.822097457989,1,1,16000,459.47835334454345,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc280,280kWh same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00410727976122871}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 9.004199819173664e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.1600830780225806}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1337421172647737}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.7282859570696019}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.4714711989217903}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.10629366182547528}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.14378903376928065}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010716600809246302}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.9253344036551425}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00012766699364874512}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00023725000210106373}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.534764816096867}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 9.252215111395344}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.492980993542005}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.9929264128149953}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.5875262747431407}, ""route_model_cost"": {""count"": 21848.0, ""seconds"": 0.5255499319609953}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.014179126039380208}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.009560963022522628}}",0,False,False,0.2,,
{},16000,LNS,280.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,245.10745999999926,1,1,16000,65.27749094213635,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc280,280kWh same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,83.13904041699425,1,1,16000,192.44869702308327,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc280,280kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004138002841500565}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001424169895472005}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.25014499021926895}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.2310682800016366}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.954172315192409}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.49156291502004}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.20374235020426568}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.24869915924500674}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00017404199752490968}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 5.031840696479776}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00021124999329913408}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003580000047804788}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 23.14242704899516}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 23.439776533545228}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 24.073510545800673}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.600776760504232}, ""repair_solution_score"": {""count"": 10620.0, ""seconds"": 1.4242211944365408}, ""route_model_cost"": {""count"": 143678.0, ""seconds"": 3.323712057142984}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.028605372906895354}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.017171291954582557}}",0,False,False,0.1111111111111111,,
{},16000,LNS,280.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,371.44486812499235,1,1,16000,43.07503312878171,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc280,280kWh same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,158.42074379201222,1,1,16000,100.99687463282028,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc280,280kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004217577981762588}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002312500000698492}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3466258495027432}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.34581482302746736}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.3377549446886405}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.287072827617521}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3045077885326464}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.36913219233974814}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002749169943854213}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.156175940370304}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00028620800003409386}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00048091700591612607}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 46.15618782506499}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 47.38141997816274}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 48.24067474353069}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.559782829324831}, ""repair_solution_score"": {""count"": 6199.0, ""seconds"": 1.1989491136482684}, ""route_model_cost"": {""count"": 347951.0, ""seconds"": 7.866250153965666}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04521836894855369}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.02534045500215143}}",0,False,False,0.07692307692307693,,
{},16000,LNS,280.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,513.4887283749995,1,1,16000,31.159398670023467,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc280,280kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,251.68495500000427,1,1,16000,63.57153926820826,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc280,280kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004009358235634863}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024429199402220547}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3835088352789171}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.436499296236434}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.569911986094667}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 11.535661196438014}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3879765299061546}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.44489112494920846}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003023750032298267}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.703882516841986}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003147910028928891}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006179579941090196}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 70.30741075046535}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 76.29933007880754}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 74.64538249638281}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.851060022207093}, ""repair_solution_score"": {""count"": 13316.0, ""seconds"": 3.2408749634050764}, ""route_model_cost"": {""count"": 289332.0, ""seconds"": 7.0224151537549915}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0687698770489078}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.0441903350292705}}",0,False,False,0.06666666666666667,,
{},16000,LNS,280.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc280/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,827.7620904999931,1,1,16000,19.329225369979824,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc280,280kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
