active_flags,actual_evals,algorithm,best_cost,category,commit_hash,convergence_path,cv_route_count,elapsed_seconds,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,numpy,python,route_count,runtime_cap_seconds,seed,status,timings,violation_count,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,4939.258835078201,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-100c-01__alns_e2_throughput__seed4.csv,11,125.07073170901276,21,16000,127.9276116911613,,True,OK,e2-threeshift-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,32,300.0,4,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.05894078791607171}, ""checkpoint_model_cost"": {""count"": 41.0, ""seconds"": 0.01618729004985653}, ""destroy:random_customer_removal"": {""count"": 1039.0, ""seconds"": 0.344113986735465}, ""destroy:route_segment_removal"": {""count"": 12546.0, ""seconds"": 5.095950140821515}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.029305624979315326}, ""destroy:vehicle_type_swap"": {""count"": 118.0, ""seconds"": 1.0500488351099193}, ""destroy:whole_route_removal"": {""count"": 2231.0, ""seconds"": 0.8609448629722465}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.000946167012443766}, ""final_check"": {""count"": 1.0, ""seconds"": 0.001490124996053055}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 29.379923853761284}, ""history_model_cost"": {""count"": 41.0, ""seconds"": 0.015389002073789015}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0007424170034937561}, ""local_search"": {""count"": 12277.0, ""seconds"": 0.015016049554105848}, ""repair:greedy_insert_repair"": {""count"": 2349.0, ""seconds"": 10.1719750436896}, ""repair:regret2_insert_repair"": {""count"": 1042.0, ""seconds"": 56.53946588910185}, ""repair:regret3_insert_repair"": {""count"": 12549.0, ""seconds"": 46.44139250117587}, ""repair_full_check"": {""count"": 16511.0, ""seconds"": 24.06643882600474}, ""repair_solution_score"": {""count"": 1553.0, ""seconds"": 0.6234164357010741}, ""route_model_cost"": {""count"": 15824.0, ""seconds"": 0.3518888381368015}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.05921441406826489}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.048069039097754285}}",0,,
{},9064,LNS,4918.752359570978,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-100c-01__LNS__seed5.csv,29,300.0125468339829,0,16000,30.212069780587274,,True,OK,e2-threeshift-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,29,300.0,5,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,5087.693874064841,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-100c-01__alns_e2_throughput__seed5.csv,10,166.15796795798815,24,16000,96.29390751844946,,True,OK,e2-threeshift-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,34,300.0,5,OK,"{""acceptance"": {""count"": 15943.0, ""seconds"": 0.11942628776887432}, ""checkpoint_model_cost"": {""count"": 49.0, ""seconds"": 0.0197152909822762}, ""destroy:random_customer_removal"": {""count"": 1853.0, ""seconds"": 0.7272324975347146}, ""destroy:route_segment_removal"": {""count"": 11885.0, ""seconds"": 5.453073091164697}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.06354145897785202}, ""destroy:vehicle_type_swap"": {""count"": 306.0, ""seconds"": 3.3677739129634574}, ""destroy:whole_route_removal"": {""count"": 1887.0, ""seconds"": 0.8092093261075206}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.002286751026986167}, ""final_check"": {""count"": 1.0, ""seconds"": 0.001683040987700224}, ""full_candidate_score"": {""count"": 15943.0, ""seconds"": 31.913751008105464}, ""history_model_cost"": {""count"": 49.0, ""seconds"": 0.019661877013277262}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0026544999855104834}, ""local_search"": {""count"": 12620.0, ""seconds"": 0.019810416008112952}, ""repair:greedy_insert_repair"": {""count"": 3636.0, ""seconds"": 99.82093180553056}, ""repair:regret2_insert_repair"": {""count"": 11896.0, ""seconds"": 48.73105006359401}, ""repair:regret3_insert_repair"": {""count"": 411.0, ""seconds"": 2.196662245230982}, ""repair_full_check"": {""count"": 16958.0, ""seconds"": 27.04807293554768}, ""repair_solution_score"": {""count"": 4247.0, ""seconds"": 1.7779124627704732}, ""route_model_cost"": {""count"": 13818.0, ""seconds"": 0.32566003120155074}, ""scan_build"": {""count"": 57.0, ""seconds"": 0.058316246984759346}, ""scan_score"": {""count"": 57.0, ""seconds"": 0.04641196006559767}}",0,,
{},15087,LNS,7464.210178857276,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__LNS__seed1.csv,48,900.0146640829917,0,16000,16.763060205659944,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,48,900.0,1,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,7636.9376665666,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__alns_e2_throughput__seed1.csv,14,257.57786754198605,39,16000,62.11713821798741,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,53,900.0,1,OK,"{""acceptance"": {""count"": 15941.0, ""seconds"": 0.16832426097244024}, ""checkpoint_model_cost"": {""count"": 49.0, ""seconds"": 0.03106429398758337}, ""destroy:random_customer_removal"": {""count"": 803.0, ""seconds"": 0.5642104193975683}, ""destroy:route_segment_removal"": {""count"": 14672.0, ""seconds"": 13.679179598315386}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.09543045700411312}, ""destroy:vehicle_type_swap"": {""count"": 434.0, ""seconds"": 8.009982122137444}, ""destroy:whole_route_removal"": {""count"": 26.0, ""seconds"": 0.022022791934432462}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0018527920183259994}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0029173749790061265}, ""full_candidate_score"": {""count"": 15941.0, ""seconds"": 57.37899423507042}, ""history_model_cost"": {""count"": 49.0, ""seconds"": 0.031477831944357604}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011751669808290899}, ""local_search"": {""count"": 12633.0, ""seconds"": 0.026403657597256824}, ""repair:greedy_insert_repair"": {""count"": 1255.0, ""seconds"": 122.5673283553333}, ""repair:regret2_insert_repair"": {""count"": 1343.0, ""seconds"": 9.93674535935861}, ""repair:regret3_insert_repair"": {""count"": 13343.0, ""seconds"": 95.86692696981481}, ""repair_full_check"": {""count"": 16390.0, ""seconds"": 48.798120044957614}, ""repair_solution_score"": {""count"": 4908.0, ""seconds"": 3.1476732660084963}, ""route_model_cost"": {""count"": 19453.0, ""seconds"": 0.49400292659993283}, ""scan_build"": {""count"": 59.0, ""seconds"": 0.09795758291147649}, ""scan_score"": {""count"": 59.0, ""seconds"": 0.07454391100327484}}",0,,
{},15206,LNS,7439.741686861522,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__LNS__seed2.csv,48,900.0038347920054,0,16000,16.89548356592744,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,48,900.0,2,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,7256.330133131847,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__alns_e2_throughput__seed2.csv,15,420.1424308329879,35,16000,38.082323578406225,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,50,900.0,2,OK,"{""acceptance"": {""count"": 15941.0, ""seconds"": 0.15061916838749312}, ""checkpoint_model_cost"": {""count"": 66.0, ""seconds"": 0.03722679088241421}, ""destroy:random_customer_removal"": {""count"": 2278.0, ""seconds"": 1.5141149506380316}, ""destroy:route_segment_removal"": {""count"": 12712.0, ""seconds"": 10.743702304607723}, ""destroy:shaw_related_removal"": {""count"": 9.0, ""seconds"": 0.2793259999889415}, ""destroy:vehicle_type_swap"": {""count"": 917.0, ""seconds"": 17.68972561141709}, ""destroy:whole_route_removal"": {""count"": 16.0, ""seconds"": 0.012335957057075575}, ""destroy:worst_customer_removal"": {""count"": 9.0, ""seconds"": 0.006317915947875008}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00266620799084194}, ""full_candidate_score"": {""count"": 15941.0, ""seconds"": 50.32519418449374}, ""history_model_cost"": {""count"": 66.0, ""seconds"": 0.03693229309283197}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011745419760700315}, ""local_search"": {""count"": 12490.0, ""seconds"": 0.022596067108679563}, ""repair:greedy_insert_repair"": {""count"": 3204.0, ""seconds"": 298.181646715384}, ""repair:regret2_insert_repair"": {""count"": 12714.0, ""seconds"": 83.66611391981132}, ""repair:regret3_insert_repair"": {""count"": 23.0, ""seconds"": 1.6022126270690933}, ""repair_full_check"": {""count"": 17254.0, ""seconds"": 45.11295205401257}, ""repair_solution_score"": {""count"": 11252.0, ""seconds"": 6.808428126125364}, ""route_model_cost"": {""count"": 28742.0, ""seconds"": 0.7288900478743017}, ""scan_build"": {""count"": 59.0, ""seconds"": 0.10034641996026039}, ""scan_score"": {""count"": 59.0, ""seconds"": 0.07865483005298302}}",0,,
{},15470,LNS,7459.639441382174,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__LNS__seed3.csv,48,900.0319790829963,0,16000,17.188278149584992,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,48,900.0,3,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,7711.283491517942,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__alns_e2_throughput__seed3.csv,14,285.18016433299636,40,16000,56.10488386323138,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,54,900.0,3,OK,"{""acceptance"": {""count"": 15939.0, ""seconds"": 0.07159319537458941}, ""checkpoint_model_cost"": {""count"": 55.0, ""seconds"": 0.03250282988301478}, ""destroy:random_customer_removal"": {""count"": 1197.0, ""seconds"": 0.8259180787717924}, ""destroy:route_segment_removal"": {""count"": 12989.0, ""seconds"": 11.86245117065846}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.09584216700750403}, ""destroy:vehicle_type_swap"": {""count"": 297.0, ""seconds"": 4.830761934281327}, ""destroy:whole_route_removal"": {""count"": 1450.0, ""seconds"": 1.2568763349554501}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0019888340029865503}, ""final_check"": {""count"": 1.0, ""seconds"": 0.002928250003606081}, ""full_candidate_score"": {""count"": 15939.0, ""seconds"": 54.84134278961574}, ""history_model_cost"": {""count"": 55.0, ""seconds"": 0.032954083813820034}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011620000004768372}, ""local_search"": {""count"": 13182.0, ""seconds"": 0.016835522023029625}, ""repair:greedy_insert_repair"": {""count"": 1518.0, ""seconds"": 158.52371757323272}, ""repair:regret2_insert_repair"": {""count"": 12973.0, ""seconds"": 90.12337387990556}, ""repair:regret3_insert_repair"": {""count"": 1448.0, ""seconds"": 11.344185484340414}, ""repair_full_check"": {""count"": 16785.0, ""seconds"": 47.78179614697001}, ""repair_solution_score"": {""count"": 3388.0, ""seconds"": 2.075583573197946}, ""route_model_cost"": {""count"": 22810.0, ""seconds"": 0.5276859720761422}, ""scan_build"": {""count"": 61.0, ""seconds"": 0.09900287500931881}, ""scan_score"": {""count"": 61.0, ""seconds"": 0.07522028792300262}}",0,,
{},15395,LNS,7449.754118413921,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__LNS__seed4.csv,48,900.0225016249751,0,16000,17.105127896474357,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,48,900.0,4,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,7589.467151117784,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__alns_e2_throughput__seed4.csv,15,188.562622833997,37,16000,84.85244721105603,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,52,900.0,4,OK,"{""acceptance"": {""count"": 15942.0, ""seconds"": 0.06704778005951084}, ""checkpoint_model_cost"": {""count"": 48.0, ""seconds"": 0.02721195708727464}, ""destroy:random_customer_removal"": {""count"": 3.0, ""seconds"": 0.0012802089913748205}, ""destroy:route_segment_removal"": {""count"": 10972.0, ""seconds"": 9.462704308331013}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.09564812501776032}, ""destroy:vehicle_type_swap"": {""count"": 395.0, ""seconds"": 6.403311868140008}, ""destroy:whole_route_removal"": {""count"": 4115.0, ""seconds"": 3.374315377936}, ""destroy:worst_customer_removal"": {""count"": 454.0, ""seconds"": 0.2857229212822858}, ""final_check"": {""count"": 1.0, ""seconds"": 0.002753750013653189}, ""full_candidate_score"": {""count"": 15942.0, ""seconds"": 52.75348296636366}, ""history_model_cost"": {""count"": 48.0, ""seconds"": 0.027531169092981145}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011831670126412064}, ""local_search"": {""count"": 13467.0, ""seconds"": 0.017566965747391805}, ""repair:greedy_insert_repair"": {""count"": 15726.0, ""seconds"": 145.23626938695088}, ""repair:regret2_insert_repair"": {""count"": 26.0, ""seconds"": 2.5867696249624714}, ""repair:regret3_insert_repair"": {""count"": 190.0, ""seconds"": 15.090251876972616}, ""repair_full_check"": {""count"": 16741.0, ""seconds"": 45.64189301076112}, ""repair_solution_score"": {""count"": 5076.0, ""seconds"": 3.0680419197888114}, ""route_model_cost"": {""count"": 6892.0, ""seconds"": 0.154489966458641}, ""scan_build"": {""count"": 58.0, ""seconds"": 0.09910125297028571}, ""scan_score"": {""count"": 58.0, ""seconds"": 0.07416074597858824}}",0,,
{},15386,LNS,7445.310470539248,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__LNS__seed5.csv,48,900.0528740420123,0,16000,17.09455126886448,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,48,900.0,5,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,7580.914893275386,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-150c-01__alns_e2_throughput__seed5.csv,13,283.885270083003,41,16000,56.36079672369717,,True,OK,e2-threeshift-150c-01,2.3.5,/opt/anaconda3/bin/python3.13,54,900.0,5,OK,"{""acceptance"": {""count"": 15941.0, ""seconds"": 0.07297408921294846}, ""checkpoint_model_cost"": {""count"": 60.0, ""seconds"": 0.03435008804081008}, ""destroy:random_customer_removal"": {""count"": 1132.0, ""seconds"": 0.7434440798824653}, ""destroy:route_segment_removal"": {""count"": 11636.0, ""seconds"": 10.674565332970815}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.09519341599661857}, ""destroy:vehicle_type_swap"": {""count"": 314.0, ""seconds"": 5.364475504989969}, ""destroy:whole_route_removal"": {""count"": 2853.0, ""seconds"": 2.4974543181306217}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.001769293041434139}, ""final_check"": {""count"": 1.0, ""seconds"": 0.002960459009045735}, ""full_candidate_score"": {""count"": 15941.0, ""seconds"": 55.84195184442797}, ""history_model_cost"": {""count"": 60.0, ""seconds"": 0.035415916121564806}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.002201458002673462}, ""local_search"": {""count"": 13505.0, ""seconds"": 0.017249936441658065}, ""repair:greedy_insert_repair"": {""count"": 1446.0, ""seconds"": 153.9945010691299}, ""repair:regret2_insert_repair"": {""count"": 14489.0, ""seconds"": 103.65029596778913}, ""repair:regret3_insert_repair"": {""count"": 6.0, ""seconds"": 0.4582073760102503}, ""repair_full_check"": {""count"": 16491.0, ""seconds"": 47.76539154059719}, ""repair_solution_score"": {""count"": 3691.0, ""seconds"": 2.2821423555724323}, ""route_model_cost"": {""count"": 22939.0, ""seconds"": 0.5452976343221962}, ""scan_build"": {""count"": 59.0, ""seconds"": 0.0961747870023828}, ""scan_score"": {""count"": 59.0, ""seconds"": 0.07298703797277994}}",0,,
{},9661,LNS,8979.132837679645,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__LNS__seed1.csv,62,900.0773488330015,0,16000,10.73352197177943,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,62,900.0,1,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,9164.523153423472,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__alns_e2_throughput__seed1.csv,12,471.9669288749865,58,16000,33.90068036787815,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,70,900.0,1,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.08323779638158157}, ""checkpoint_model_cost"": {""count"": 60.0, ""seconds"": 0.04600929215666838}, ""destroy:random_customer_removal"": {""count"": 822.0, ""seconds"": 0.8998667371051852}, ""destroy:route_segment_removal"": {""count"": 14531.0, ""seconds"": 22.371429846563842}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.2275872069876641}, ""destroy:vehicle_type_swap"": {""count"": 511.0, ""seconds"": 10.83027324519935}, ""destroy:whole_route_removal"": {""count"": 10.0, ""seconds"": 0.014142748957965523}, ""destroy:worst_customer_removal"": {""count"": 63.0, ""seconds"": 0.06949466408696026}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00487149998662062}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 88.03628192917677}, ""history_model_cost"": {""count"": 60.0, ""seconds"": 0.04646575206425041}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0015792079793754965}, ""local_search"": {""count"": 13717.0, ""seconds"": 0.0190705704735592}, ""repair:greedy_insert_repair"": {""count"": 521.0, ""seconds"": 7.003630735795014}, ""repair:regret2_insert_repair"": {""count"": 14594.0, ""seconds"": 178.93853679733002}, ""repair:regret3_insert_repair"": {""count"": 825.0, ""seconds"": 243.79664495261386}, ""repair_full_check"": {""count"": 16614.0, ""seconds"": 78.8038706429652}, ""repair_solution_score"": {""count"": 6147.0, ""seconds"": 5.05573803151492}, ""route_model_cost"": {""count"": 32223.0, ""seconds"": 0.7947799610556103}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.15391708593233489}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.10601396203855984}}",0,,
{},9444,LNS,8982.893040950465,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__LNS__seed2.csv,62,900.0138038749865,0,16000,10.493172392844532,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,62,900.0,2,HALT_RUNTIME_UNDER_EVAL,{},0,,
