active_flags,actual_evals,algorithm,best_cost,category,commit_hash,convergence_path,cv_route_count,elapsed_seconds,ev_route_count,eval_budget_backstop,failure_reason,feasible,gate_status,instance,numpy,python,route_count,runtime_cap_seconds,seed,status,violation_count,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",6481,alns_sa_autofit,2354.0625066015464,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_autofit__seed3.csv,5,301.82818725000834,12,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,3,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",6492,alns_sa_autofit,2407.069274301375,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_autofit__seed4.csv,6,301.5634485830087,11,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,4,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",6390,alns_sa_autofit,2356.258954484374,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_autofit__seed5.csv,4,301.5461579589755,13,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,5,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,2358.589427973675,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_lns_cooling__seed1.csv,4,116.16509837500053,13,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,1,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,2373.6744980962753,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_lns_cooling__seed2.csv,4,165.26539845799562,13,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,2,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,2356.5979501925162,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_lns_cooling__seed3.csv,5,187.16533041701769,12,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,3,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,2386.141538309524,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_lns_cooling__seed4.csv,5,175.53195162501652,12,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,4,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,2360.119787067621,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-50c-01__alns_sa_lns_cooling__seed5.csv,5,120.68544808297884,12,16000,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,5,OK,0,,
{},15584,LNS,3637.1016698469216,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__LNS__seed1.csv,24,300.00240187498275,0,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,1,HALT_RUNTIME_UNDER_EVAL,0,,
{},15092,LNS,3618.749379014578,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__LNS__seed2.csv,24,300.0150614999875,0,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,2,HALT_RUNTIME_UNDER_EVAL,0,,
{},15537,LNS,3583.38658473714,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__LNS__seed3.csv,23,300.0042997499986,0,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,23,300.0,3,HALT_RUNTIME_UNDER_EVAL,0,,
{},15864,LNS,3571.071969714279,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__LNS__seed4.csv,23,300.0106998330157,0,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,23,300.0,4,HALT_RUNTIME_UNDER_EVAL,0,,
{},15869,LNS,3616.8070507712014,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__LNS__seed5.csv,24,300.00999429199146,0,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,5,HALT_RUNTIME_UNDER_EVAL,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",2382,alns_sa_autofit,3737.4657286009447,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_autofit__seed1.csv,15,301.56795299999067,11,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,1,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",2555,alns_sa_autofit,3605.152706994683,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_autofit__seed2.csv,15,301.6848890830006,9,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,2,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",2249,alns_sa_autofit,3707.367595946126,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_autofit__seed3.csv,14,301.6192192500166,12,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,3,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",2407,alns_sa_autofit,3734.4506098423394,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_autofit__seed4.csv,14,301.7398506659956,12,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,4,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",2398,alns_sa_autofit,3648.5166281932998,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_autofit__seed5.csv,9,301.68728416701197,17,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,5,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,3632.9697373513104,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_lns_cooling__seed1.csv,6,220.35617004099186,20,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,1,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,3456.739667537281,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_lns_cooling__seed2.csv,4,237.65061254199827,21,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,25,300.0,2,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_sa_lns_cooling,3577.793926825588,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_lns_cooling__seed3.csv,5,255.83772970899008,21,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,3,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",6703,alns_sa_lns_cooling,3536.2512815636005,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_lns_cooling__seed4.csv,7,301.1902512089873,18,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,25,300.0,4,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",13594,alns_sa_lns_cooling,3568.5628997888743,threeshift,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-threeshift-75c-01__alns_sa_lns_cooling__seed5.csv,5,301.4789291670022,21,16000,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,5,OK,0,,
{},9885,LNS,5691.782118976379,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__LNS__seed1.csv,31,300.02604316698853,0,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,1,HALT_RUNTIME_UNDER_EVAL,0,,
{},9869,LNS,5702.220021950755,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__LNS__seed2.csv,31,300.0225037909986,0,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,2,HALT_RUNTIME_UNDER_EVAL,0,,
{},9560,LNS,5680.378556455941,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__LNS__seed3.csv,31,300.02468666699133,0,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,3,HALT_RUNTIME_UNDER_EVAL,0,,
{},9605,LNS,5683.782201001784,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__LNS__seed4.csv,31,300.01952941698255,0,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,4,HALT_RUNTIME_UNDER_EVAL,0,,
{},9978,LNS,5657.585255593724,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__LNS__seed5.csv,31,300.02197612501914,0,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,5,HALT_RUNTIME_UNDER_EVAL,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1216,alns_sa_autofit,6078.82407085823,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_autofit__seed1.csv,23,302.1187496249913,11,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,34,300.0,1,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1229,alns_sa_autofit,6272.547019149527,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_autofit__seed2.csv,30,302.13579812500393,5,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,35,300.0,2,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1195,alns_sa_autofit,6196.589470394103,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_autofit__seed3.csv,27,301.6869059999881,7,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,34,300.0,3,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1162,alns_sa_autofit,6061.282699874743,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_autofit__seed4.csv,30,302.13365916599287,4,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,34,300.0,4,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""autofit"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1201,alns_sa_autofit,6262.206618618901,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_autofit__seed5.csv,30,301.7881255829998,5,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,35,300.0,5,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3201,alns_sa_lns_cooling,5831.896059150942,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_lns_cooling__seed1.csv,21,301.8664208330156,12,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,1,OK,0,,
