instance,condition,arm,seed,operating_day,curve,curve_role,replay_rule,action_count,infeasible_action_count,plan_feasible,above_constant_power_end_count,above_constant_power_end_pct,charging_kwh,actual_charging_emissions_kg,forecast_charging_emissions_kg,mean_duration_increase_minute,median_duration_increase_minute,max_duration_increase_minute,max_exact_concurrency,max_hourly_calendar_row_occupancy,minimum_station_capacity,exact_capacity_excess,half_hour_capacity_excess
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,45.68781766756699,46.36562979055111,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,45.78464765542533,46.83041373227116,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,45.68781766756699,46.36562979055111,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,45.68781766756699,46.36562979055111,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,45.78464765542533,46.83041373227116,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,45.68781766756699,46.36562979055111,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,31.071391448909978,30.608306750536748,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,30.71427338334503,30.867966726253435,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,31.071391448909978,30.608306750536748,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,31.071391448909978,30.608306750536748,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,30.71427338334503,30.867966726253435,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,31.071391448909978,30.608306750536748,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,36.39030377244434,36.21071067174612,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,36.39030377244434,36.21071067174612,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,36.39030377244434,36.21071067174612,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,36.39030377244434,36.21071067174612,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,36.39030377244434,36.21071067174612,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,36.39030377244434,36.21071067174612,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,46.879840324092676,49.27760218767047,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,62.02173643093926,62.13955024109376,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,46.879840324092676,49.27760218767047,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,46.879840324092676,49.27760218767047,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,62.02173643093926,62.13955024109376,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,46.879840324092676,49.27760218767047,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,25.38243144091061,24.28506134534954,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,25.324333448195603,24.4980873186379,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,25.382431440910608,24.28506134534954,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,25.38243144091061,24.28506134534954,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,25.324333448195603,24.4980873186379,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,25.382431440910608,24.28506134534954,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,24.571226887747514,24.824860844008192,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,29.90312889503251,28.77339685372152,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,24.57296437709795,24.824860844008192,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,24.571226887747514,24.824860844008192,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,29.90312889503251,28.77339685372152,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,24.57296437709795,24.824860844008192,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,29.521136381008226,28.56802322927614,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,29.521136381008226,28.56802322927614,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,29.521136381008226,28.56802322927614,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,29.521136381008226,28.56802322927614,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,29.521136381008226,28.56802322927614,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,29.521136381008226,28.56802322927614,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,36.30264838583622,37.276624484556145,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,36.30264838583622,37.276624484556145,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,36.30264838583622,37.276624484556145,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,36.30264838583622,37.276624484556145,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,36.30264838583622,37.276624484556145,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,36.30264838583622,37.276624484556145,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,33.62425131715714,35.43412153377231,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,49.57317339729207,49.33533759205226,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,33.62425131715714,35.43412153377231,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,33.62425131715714,35.43412153377231,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,49.57317339729207,49.33533759205226,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,33.62425131715714,35.43412153377231,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,21.104189425382906,20.637930501599975,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,21.482679388957933,20.703930501599974,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,21.104189425382906,20.637930501599975,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-28,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,21.104189425382906,20.637930501599975,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-28,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,21.482679388957933,20.703930501599974,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-28,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,21.104189425382906,20.637930501599975,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-29,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,300.4429147905752,22.678190414083097,21.664998180929008,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-29,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,300.4429147905752,24.788334452936404,24.969338205212324,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-29,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,300.4429147905752,22.6781904140831,21.66499818092901,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-29,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,300.4429147905752,22.678190414083097,21.664998180929008,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-29,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,300.4429147905752,24.788334452936404,24.969338205212324,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-29,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,300.4429147905752,22.6781904140831,21.66499818092901,3.031649005909761e-14,3.031649005909761e-14,6.063298011819522e-14,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-02,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,19.229113424008005,16.072898754698002,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-02,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,19.26743025021805,18.16579909190848,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-02,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,19.229113424008005,16.072898754698002,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-02,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,19.229113424008005,16.072898754698002,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-02,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,19.26743025021805,18.16579909190848,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-02,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,383.9176818136051,19.229113424008005,16.072898754698002,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-03,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,26.852668490715335,24.147364768413695,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-03,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,26.79963268310853,25.985709750768475,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-03,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,26.852668490715335,24.147364768413695,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-03,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,26.852668490715335,24.147364768413695,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-03,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,26.79963268310853,25.985709750768475,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-03,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,383.9176818136051,26.852668490715335,24.147364768413695,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-04,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,25.1249133012071,23.753664723612875,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-04,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,25.510228995597217,24.4641837049518,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-04,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,25.1249133012071,23.753664723612875,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-04,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,25.1249133012071,23.753664723612875,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-04,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,25.510228995597217,24.4641837049518,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-04,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,383.9176818136051,25.1249133012071,23.753664723612875,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-05,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,27.718593398284234,26.755254157051745,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-05,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,27.728899177572405,26.84186571562809,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-05,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,27.718593398284234,26.755254157051745,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-05,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,27.718593398284234,26.755254157051745,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-05,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,27.728899177572405,26.84186571562809,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-05,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,383.9176818136051,27.718593398284234,26.755254157051745,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-06,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,39.18972129158601,37.733887072254035,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-06,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,39.25363862945053,38.09021211583612,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-06,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,39.18972129158601,37.733887072254035,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-06,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,39.18972129158601,37.733887072254035,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-06,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,39.25363862945053,38.09021211583612,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-06,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,383.9176818136051,39.18972129158601,37.733887072254035,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-07,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,61.67515335811186,60.780221639230405,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-07,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,61.67515335811186,60.780221639230405,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-07,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,61.67515335811186,60.780221639230405,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-07,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,61.67515335811186,60.780221639230405,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-07,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,61.67515335811186,60.780221639230405,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-07,NL80_stress,secondary_stress,L->NL-C,3,0,True,0,0.0,383.9176818136051,61.67515335811186,60.780221639230405,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-08,NL90_mild,primary,L->NL-F,3,0,True,0,0.0,383.9176818136051,76.24077650562941,77.26913919321517,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-08,NL90_mild,primary,L->NL-E,3,0,True,0,0.0,383.9176818136051,75.25331146437125,78.37061953739746,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-08,NL90_mild,primary,L->NL-C,3,0,True,0,0.0,383.9176818136051,76.24077650562941,77.26913919321517,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-08,NL80_stress,secondary_stress,L->NL-F,3,0,True,0,0.0,383.9176818136051,76.24077650562941,77.26913919321517,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
L-main-threeshift-15c-01,mixed,ownership_fixed,1,2025-11-08,NL80_stress,secondary_stress,L->NL-E,3,0,True,0,0.0,383.9176818136051,75.25331146437125,78.37061953739746,-1.010549668636587e-14,0.0,0.0,1,1,34,0,0
