instance,condition,arm,seed,operating_day,curve,curve_role,nonlinear_feasible,fixed_start_feasible,linear_early_actual_kg,linear_carbon_actual_kg,linear_saving_kg,nl_early_actual_kg,nl_carbon_actual_kg,nl_saving_kg,nl_saving_pct,total_operational_reduction_pct,fixed_start_regret_kg,direction_reversal,infeasible_nl_early_actions,infeasible_nl_carbon_actions,infeasible_fixed_start_actions,exact_capacity_excess,half_hour_capacity_excess
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-15,NL80_stress,secondary_stress,True,True,108.1356182199266,109.59599788031255,-1.4603796603859536,108.13561821992658,109.59599788031254,-1.4603796603859536,-1.350507524186738,-0.07399788005912733,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-16,NL90_mild,primary,True,True,118.35036371512852,117.09297877645535,1.2573849386731695,118.35036371512854,117.09297877645535,1.2573849386731837,1.0624259184363234,0.06338401032380503,1.4210854715202004e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-16,NL80_stress,secondary_stress,True,True,118.35036371512852,117.09297877645535,1.2573849386731695,118.35036371512854,117.09297877645535,1.2573849386731837,1.0624259184363234,0.06338401032380503,1.4210854715202004e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-17,NL90_mild,primary,True,True,189.21475284837945,184.48850563453377,4.7262472138456815,189.21475284837945,184.4885056345338,4.726247213845653,2.4978217304402603,0.23003004465551932,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-17,NL80_stress,secondary_stress,True,True,189.21475284837945,184.48850563453377,4.7262472138456815,189.21475284837945,184.4885056345338,4.726247213845653,2.4978217304402603,0.23003004465551932,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-18,NL90_mild,primary,True,True,162.77319837843078,162.07474247255482,0.6984559058759601,162.7731983784308,162.07474247255485,0.6984559058759601,0.4290976111755957,0.03443756746363008,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-18,NL80_stress,secondary_stress,True,True,162.77319837843078,162.07474247255482,0.6984559058759601,162.7731983784308,162.07474247255485,0.6984559058759601,0.4290976111755957,0.03443756746363008,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-19,NL90_mild,primary,True,True,262.5018634864228,252.06082676888386,10.441036717538935,262.5018634864228,252.06082676888383,10.441036717538964,3.9775095608336506,0.49067124802040163,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-19,NL80_stress,secondary_stress,True,True,262.5018634864228,252.06082676888386,10.441036717538935,262.5018634864228,252.06082676888383,10.441036717538964,3.9775095608336506,0.49067124802040163,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-20,NL90_mild,primary,True,True,172.47266183750082,172.7362705059578,-0.26360866845698183,172.47266183750085,172.7362705059578,-0.2636086684569534,-0.1528408419331514,-0.012935438742481393,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-20,NL80_stress,secondary_stress,True,True,172.47266183750082,172.7362705059578,-0.26360866845698183,172.47266183750085,172.7362705059578,-0.2636086684569534,-0.1528408419331514,-0.012935438742481393,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-21,NL90_mild,primary,True,True,230.27426009533008,230.2080522539979,0.06620784133218649,230.27426009533005,230.2080522539979,0.06620784133215807,0.028751733391630063,0.003159251564860779,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-21,NL80_stress,secondary_stress,True,True,230.27426009533008,230.2080522539979,0.06620784133218649,230.27426009533005,230.2080522539979,0.06620784133215807,0.028751733391630063,0.003159251564860779,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-22,NL90_mild,primary,True,True,344.49545312382435,266.04670717508293,78.44874594874142,344.49545312382435,266.04670717508293,78.44874594874142,22.772070062864966,3.5498737836354404,5.684341886080802e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-22,NL80_stress,secondary_stress,True,True,344.49545312382435,266.04670717508293,78.44874594874142,344.49545312382435,266.04670717508293,78.44874594874142,22.772070062864966,3.5498737836354404,5.684341886080802e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-23,NL90_mild,primary,True,True,154.99188132890396,154.403447769333,0.5884335595709445,154.99188132890393,154.40344776933298,0.5884335595709445,0.3796544403008091,0.0291246238760961,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-23,NL80_stress,secondary_stress,True,True,154.99188132890396,154.403447769333,0.5884335595709445,154.99188132890393,154.40344776933298,0.5884335595709445,0.3796544403008091,0.0291246238760961,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-24,NL90_mild,primary,True,True,130.7143112525082,108.33638340252688,22.37792784998132,130.7143112525082,108.33638340252688,22.37792784998132,17.11972287927419,1.1210705640539502,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-24,NL80_stress,secondary_stress,True,True,130.7143112525082,108.33638340252688,22.37792784998132,130.7143112525082,108.33638340252688,22.37792784998132,17.11972287927419,1.1210705640539502,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-25,NL90_mild,primary,True,True,174.37971171111624,174.5155897025963,-0.13587799148004365,174.37971171111624,174.5155897025963,-0.13587799148004365,-0.0779207570345936,-0.006661382497746995,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-25,NL80_stress,secondary_stress,True,True,174.37971171111624,174.5155897025963,-0.13587799148004365,174.37971171111624,174.5155897025963,-0.13587799148004365,-0.0779207570345936,-0.006661382497746995,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-26,NL90_mild,primary,True,True,226.07166920686143,226.04299399090732,0.02867521595410949,226.0716692068614,226.04299399090732,0.028675215954081068,0.012684126257254512,0.001371049922805308,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-26,NL80_stress,secondary_stress,True,True,226.07166920686143,226.04299399090732,0.02867521595410949,226.0716692068614,226.04299399090732,0.028675215954081068,0.012684126257254512,0.001371049922805308,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-27,NL90_mild,primary,True,True,289.88243558718557,205.81408661052743,84.06834897665814,289.88243558718557,205.8140866105274,84.06834897665817,29.000842636901886,3.9005596952669954,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-27,NL80_stress,secondary_stress,True,True,289.88243558718557,205.81408661052743,84.06834897665814,289.88243558718557,205.8140866105274,84.06834897665817,29.000842636901886,3.9005596952669954,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-28,NL90_mild,primary,True,True,129.45235928659622,127.77082674676193,1.6815325398342935,129.45235928659622,127.7708267467619,1.681532539834322,1.2989585891683564,0.084293289981318,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-28,NL80_stress,secondary_stress,True,True,129.45235928659622,127.77082674676193,1.6815325398342935,129.45235928659622,127.7708267467619,1.681532539834322,1.2989585891683564,0.084293289981318,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-29,NL90_mild,primary,True,True,136.51154810671864,123.90314921082813,12.608398895890502,136.5115481067186,123.90314921082815,12.60839889589046,9.236140876546047,0.629815795508639,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,2,2025-11-29,NL80_stress,secondary_stress,True,True,136.51154810671864,123.90314921082813,12.608398895890502,136.5115481067186,123.90314921082815,12.60839889589046,9.236140876546047,0.629815795508639,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-02,NL90_mild,primary,True,True,102.46771501725178,101.8102359322227,0.657479085029081,102.46771501725175,101.8102359322227,0.6574790850290526,0.6416451122369203,0.03679516789365744,-1.4210854715202004e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-02,NL80_stress,secondary_stress,True,True,102.46771501725178,101.8102359322227,0.657479085029081,102.46771501725175,101.78305131735044,0.6846636999013072,0.668175043999015,0.03831652802681639,0.025825384128637552,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-03,NL90_mild,primary,True,True,127.36742041022433,127.76822242097813,-0.4008020107538073,127.36742041022431,127.75395902897586,-0.38653861875154405,-0.3034831179799218,-0.02133495230737708,0.014263392002263231,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-03,NL80_stress,secondary_stress,True,True,127.36742041022433,127.76822242097813,-0.4008020107538073,127.36742041022433,127.78929902830978,-0.4218786180854579,-0.33122961643305127,-0.02328553929598642,-0.01156199212637432,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-04,NL90_mild,primary,True,True,123.86929547777382,123.07871525783877,0.7905802199350518,123.86929547777382,123.07871525783875,0.790580219935066,0.6382374396219294,0.043720394330623275,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-04,NL80_stress,secondary_stress,True,True,123.86929547777382,123.07871525783877,0.7905802199350518,123.86929547777382,123.07871525783875,0.790580219935066,0.6382374396219294,0.043720394330623275,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-05,NL90_mild,primary,True,True,135.801447853922,135.69967837457207,0.10176947934994018,135.80144785392199,135.69967837457204,0.10176947934994018,0.07493990745916856,0.005591126563185438,2.842170943040401e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-05,NL80_stress,secondary_stress,True,True,135.801447853922,135.69967837457207,0.10176947934994018,135.801447853922,135.69967837457207,0.10176947934994018,0.07493990745916855,0.005591126563185437,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-06,NL90_mild,primary,True,True,204.14804562145596,203.27390245089038,0.8741431705655884,204.14804562145596,203.20170882074285,0.9463368007131123,0.4635541809045133,0.050109361941666195,0.07219363014752389,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-06,NL80_stress,secondary_stress,True,True,204.14804562145596,203.27390245089038,0.8741431705655884,204.14804562145596,203.20170882074285,0.9463368007131123,0.4635541809045133,0.050109361941666195,0.07219363014752389,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-07,NL90_mild,primary,True,True,304.2151867478973,304.14065757042704,0.07452917747025367,304.2151867478973,304.140657570427,0.07452917747031051,0.024498835270861326,0.003747802518596885,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-07,NL80_stress,secondary_stress,True,True,304.2151867478973,304.14065757042704,0.07452917747025367,304.2151867478973,304.140657570427,0.07452917747031051,0.024498835270861326,0.003747802518596885,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-08,NL90_mild,primary,True,True,360.15907722583063,364.8715629625153,-4.712485736684698,360.15907722583063,364.87156296251527,-4.712485736684641,-1.3084456382393967,-0.23048967540595466,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-08,NL80_stress,secondary_stress,True,True,360.15907722583063,364.8715629625153,-4.712485736684698,360.15907722583063,364.87156296251527,-4.712485736684641,-1.3084456382393967,-0.23048967540595466,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-09,NL90_mild,primary,True,True,311.60081762555257,312.5506491549877,-0.94983152943513,311.60081762555257,312.55064915498775,-0.9498315294351869,-0.3048231826453644,-0.047586852988045346,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-09,NL80_stress,secondary_stress,True,True,311.60081762555257,312.5506491549877,-0.94983152943513,311.60081762555257,312.5914260772961,-0.9906084517435261,-0.3179094520008384,-0.04962978938998366,-0.03941769156472219,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-10,NL90_mild,primary,True,True,247.27544339037928,229.0776784388093,18.19776495156998,247.27544339037928,229.07767843880927,18.197764951570008,7.359309400909975,0.9420740644121222,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-10,NL80_stress,secondary_stress,True,True,247.27544339037928,229.0776784388093,18.19776495156998,247.27544339037928,229.0477753624498,18.227668027929468,7.371402423957255,0.9436221068645527,0.04621384528280714,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL90_mild,primary,True,True,175.28485567417292,177.12113580927,-1.8362801350970699,175.2848556741729,177.12113580927,-1.8362801350970983,-1.0475977106148038,-0.0987417412911442,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL80_stress,secondary_stress,True,True,175.28485567417292,177.12113580927,-1.8362801350970699,175.2848556741729,177.12113580927,-1.8362801350970983,-1.0475977106148038,-0.0987417412911442,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL90_mild,primary,True,True,180.89225831926208,133.9355916213351,46.95666669792698,180.89225831926206,133.93559162133508,46.95666669792698,25.958361697852087,2.5173961799772973,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL80_stress,secondary_stress,True,False,180.89225831926208,133.9355916213351,46.95666669792698,180.89225831926206,134.09869931056858,46.79355900869348,25.868193278955122,2.508651805585419,,False,0,0,1,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL90_mild,primary,True,True,121.83838171528566,121.83838171528566,0.0,121.83838171528566,121.83838171528566,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL80_stress,secondary_stress,True,True,121.83838171528566,121.83838171528566,0.0,121.83838171528566,121.83838171528566,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL90_mild,primary,True,True,124.40557899578474,123.56124282243782,0.8443361733469175,124.40557899578472,123.56124282243782,0.8443361733469033,0.6786963897941524,0.04667934364018488,1.4210854715202004e-14,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL80_stress,secondary_stress,True,True,124.40557899578474,123.56124282243782,0.8443361733469175,124.40557899578474,123.56124282243783,0.8443361733469033,0.6786963897941524,0.04667934364018488,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL90_mild,primary,True,True,129.53636805044158,131.80663671485812,-2.270268664416534,129.53636805044155,131.80663671485812,-2.2702686644165624,-1.7526110223597733,-0.1251573724258131,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL80_stress,secondary_stress,True,True,129.53636805044158,131.80663671485812,-2.270268664416534,129.53636805044155,131.80663671485812,-2.2702686644165624,-1.7526110223597733,-0.1251573724258131,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL90_mild,primary,True,True,155.61538866868204,154.75491742977653,0.860471238905518,155.61538866868204,154.8336741172102,0.7817145514718504,0.5023375632445869,0.04248424982600704,-0.07875668743369602,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL80_stress,secondary_stress,True,True,155.61538866868204,154.75491742977653,0.860471238905518,155.61538866868204,154.8336741172102,0.7817145514718504,0.5023375632445869,0.04248424982600704,-0.07875668743369602,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL90_mild,primary,True,True,216.52890727767476,213.42425517195346,3.1046521057213,216.52890727767482,213.4242551719535,3.1046521057213283,1.433828002346102,0.1633233355721668,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL80_stress,secondary_stress,True,True,216.52890727767476,213.42425517195346,3.1046521057213,216.52890727767482,213.4242551719535,3.1046521057213283,1.433828002346102,0.1633233355721668,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL90_mild,primary,True,True,201.81889990372625,203.30857614383467,-1.4896762401084231,201.81889990372628,203.1589413338812,-1.340041430154912,-0.66398212991655,-0.07104398545021857,0.1496348099535112,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL80_stress,secondary_stress,True,True,201.81889990372625,203.30857614383467,-1.4896762401084231,201.81889990372628,203.1589413338812,-1.340041430154912,-0.66398212991655,-0.07104398545021857,0.1496348099535112,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,True,True,286.5493869039327,275.53429052145884,11.015096382473871,286.5493869039327,275.53429052145884,11.015096382473871,3.8440481417490324,0.5588740722544779,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,True,True,286.5493869039327,275.53429052145884,11.015096382473871,286.5493869039327,275.53429052145884,11.015096382473871,3.8440481417490324,0.5588740722544779,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,True,True,201.640806870194,202.8433285705231,-1.2025217003291004,201.64080687019404,203.1094356099771,-1.468628739783071,-0.7283390512955538,-0.07786855595972918,-0.26610703945399905,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,True,True,201.640806870194,202.8433285705231,-1.2025217003291004,201.64080687019404,203.1094356099771,-1.468628739783071,-0.7283390512955538,-0.07786855595972918,-0.26610703945397063,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,True,True,274.2887766375747,274.2094730375819,0.0793035999927838,274.2887766375747,274.2094730375819,0.0793035999927838,0.028912448028294586,0.004048821282411157,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,True,True,274.2887766375747,274.2094730375819,0.0793035999927838,274.2887766375747,274.2094730375819,0.0793035999927838,0.028912448028294586,0.004048821282411157,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,True,True,374.1414252804117,293.17951975389514,80.96190552651655,374.1414252804116,293.17951975389514,80.96190552651649,21.639385552090936,3.9329841329289987,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,True,False,374.1414252804117,293.17951975389514,80.96190552651655,374.1414252804116,293.4649582100538,80.67646707035783,21.56309395835877,3.9191180447768112,,False,0,0,1,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,True,True,168.65224404587642,168.22392054051357,0.42832350536284025,168.65224404587644,168.22392054051355,0.4283235053628971,0.2539684590537588,0.023114550304709675,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,True,True,168.65224404587642,168.22392054051357,0.42832350536284025,168.65224404587644,168.22392054051355,0.4283235053628971,0.2539684590537588,0.023114550304709675,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,True,True,164.57289375838792,138.650486410022,25.92240734836591,164.57289375838795,138.64763373162157,25.92526002676638,15.753055946641895,1.4021477634835158,0.0028526784004441197,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,True,True,164.57289375838792,138.650486410022,25.92240734836591,164.57289375838795,138.64763373162157,25.92526002676638,15.753055946641895,1.4021477634835158,0.0028526784004441197,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,True,True,204.12835532797476,204.2503699320818,-0.12201460410705067,204.12835532797476,204.2503699320818,-0.12201460410705067,-0.05977347140773695,-0.006460847450800913,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,True,True,204.12835532797476,204.2503699320818,-0.12201460410705067,204.12835532797476,204.2503699320818,-0.12201460410705067,-0.05977347140773695,-0.006460847450800913,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,True,True,264.69160464324085,264.8595718024476,-0.16796715920673932,264.6916046432408,264.85957180244753,-0.16796715920673932,-0.06345768292618516,-0.008617737700779959,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,True,True,264.69160464324085,264.8595718024476,-0.16796715920673932,264.69160464324085,264.85957180244753,-0.16796715920668248,-0.06345768292616366,-0.008617737700777041,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,True,True,306.28179459541127,219.70358235389307,86.5782122415182,306.28179459541127,219.70358235389304,86.57821224151823,28.267501944046447,4.34918508638221,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,True,False,306.28179459541127,219.70358235389307,86.5782122415182,306.28179459541127,220.01076850194949,86.27102609346178,28.16720667561163,4.333753843587044,,False,0,0,1,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,True,True,145.91152712335816,145.03745929435476,0.8740678290033941,145.91152712335816,145.03745929435476,0.8740678290033941,0.599039600390468,0.04775527389700994,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-28,NL80_stress,secondary_stress,True,True,145.91152712335816,145.03745929435476,0.8740678290033941,145.91152712335816,145.08911006261204,0.822417060746119,0.5636409110096023,0.04493330001435422,-0.055728460488126075,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-29,NL90_mild,primary,True,True,153.93910808713372,141.7606764448172,12.178431642316525,153.93910808713372,141.76067644481722,12.178431642316497,7.911200599800262,0.6624711202818606,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-29,NL80_stress,secondary_stress,True,True,153.93910808713372,141.7606764448172,12.178431642316525,153.93910808713372,141.78514259820224,12.153965488931476,7.895307202931176,0.6611402329789633,-0.00815538446167352,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-02,NL90_mild,primary,True,True,169.56243495140222,169.98547026004923,-0.4230353086470018,169.64756788626073,170.1790922992134,-0.5315244129526775,-0.3133109537467906,-0.013664456697985907,-0.06457979038191297,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-02,NL80_stress,secondary_stress,False,False,169.56243495140222,169.98547026004923,-0.4230353086470018,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-03,NL90_mild,primary,True,True,219.50493709252825,220.08256953635106,-0.5776324438228073,219.64859908425026,220.21002834564277,-0.5614292613925045,-0.2556033881996934,-0.014250077429688495,0.026765064002034933,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-03,NL80_stress,secondary_stress,False,False,219.50493709252825,220.08256953635106,-0.5776324438228073,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-04,NL90_mild,primary,True,True,208.0572400064486,205.31023770136866,2.7470023050799455,208.1460509387062,205.21757735613397,2.9284735825722237,1.4069320889660242,0.07454753552646629,0.12675796888933633,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-04,NL80_stress,secondary_stress,False,False,208.0572400064486,205.31023770136866,2.7470023050799455,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-05,NL90_mild,primary,True,True,240.85490764031084,240.85490764031084,0.0,241.11436257505437,241.11436257505437,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-05,NL80_stress,secondary_stress,False,False,240.85490764031084,240.85490764031084,0.0,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-06,NL90_mild,primary,True,True,370.00848545269344,370.00848545269344,0.0,370.1237797360918,370.1237797360918,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-06,NL80_stress,secondary_stress,False,False,370.00848545269344,370.00848545269344,0.0,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-07,NL90_mild,primary,True,True,558.5240652952805,557.6933556766662,0.8307096186142644,558.7314804900203,557.9007708714059,0.8307096186143781,0.14867779024833658,0.019414020521583385,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-07,NL80_stress,secondary_stress,False,False,558.5240652952805,557.6933556766662,0.8307096186142644,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-08,NL90_mild,primary,True,True,621.2596085376563,625.3812539718299,-4.121645434173615,621.197459490197,625.5185238192291,-4.321064329032083,-0.6956023826269806,-0.099532001792411,-0.03299933754590256,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-08,NL80_stress,secondary_stress,False,False,621.2596085376563,625.3812539718299,-4.121645434173615,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-09,NL90_mild,primary,True,True,527.5105589648181,528.4961496994481,-0.9855907346300228,527.6376962970406,528.5961899583043,-0.9584936612636739,-0.18165754039000223,-0.022564354772824567,0.0,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-09,NL80_stress,secondary_stress,False,False,527.5105589648181,528.4961496994481,-0.9855907346300228,,,,,,,False,2,2,2,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-10,NL90_mild,primary,True,True,411.4618395706598,404.9934683846068,6.468371186052991,411.89197122870706,405.3528338481842,6.539137380522845,1.5875855411835462,0.15825305970910952,0.29472792147356586,False,0,0,0,0,0
L-main-threeshift-100c-01,mixed,ownership_fixed,1,2025-11-10,NL80_stress,secondary_stress,False,False,411.4618395706598,404.9934683846068,6.468371186052991,,,,,,,False,2,2,2,0,0
