instance_id,seed,contractor,revenue_assignment,owned_customer_revenue_cny,actual_service_revenue_cny,actual_minus_owned_revenue_cny,actual_service_cost_cny,pre_settlement_profit_cny,standalone_profit_cny,pre_settlement_gain_over_standalone_cny,pre_settlement_below_standalone,customers_served,demand_served_kg,cost_fixed_cny,cost_distance_cny,cost_fuel_cny,cost_electricity_cny,cost_occupancy_cny,cost_cross_site_cny,cost_carbon_cny
cn-prd-150c-02-V2-LOCATIONS,1,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,24061.5,-2607.0,2644.9401023607047,21416.559897639294,22225.583601826613,-809.0237041873188,True,63,16041.0,1700.0,502.95967955507507,390.95962354247354,38.48544412484601,0.0,0.0,12.535355138310692
cn-prd-150c-02-V2-LOCATIONS,2,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,7291.5,835.5,793.5214059432212,6497.978594056779,4985.580370137924,1512.3982239188554,False,17,4861.0,510.0,152.53743896045867,119.9055369063349,7.187330379051692,0.0,0.0,3.8910996973760454
cn-prd-150c-02-V2-LOCATIONS,2,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,7500.0,1351.5,918.8220676395078,6581.177932360492,4714.721064653351,1866.456867707141,False,18,5000.0,510.0,205.38110364781005,186.6874242547597,10.750229963730913,0.0,0.0,6.003309773207211
cn-prd-150c-02-V2-LOCATIONS,2,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,22084.5,627.0,2501.4253466998525,19583.074653300147,18143.77945091336,1439.2952023867874,False,53,14723.0,1530.0,498.56391858501223,414.19016974936375,45.65417644931699,0.0,0.0,13.017081916159373
cn-prd-150c-02-V2-LOCATIONS,2,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,23854.5,-2814.0,2628.210567143246,21226.289432856753,22206.26458766516,-979.9751548084059,True,62,15903.0,1700.0,496.55207328080826,389.3294773371844,29.940532439983436,0.0,0.0,12.388484085269697
cn-prd-150c-02-V2-LOCATIONS,3,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,7396.5,940.5,799.2715629826214,6597.228437017378,4985.580370137924,1611.6480668794547,False,18,4931.0,510.0,156.06910107859704,121.71947422042022,7.515617749688464,0.0,0.0,3.9673699339157533
cn-prd-150c-02-V2-LOCATIONS,3,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,9897.0,3748.5,1275.9536474184058,8621.046352581594,4714.721064653351,3906.3252879282427,False,25,6598.0,680.0,291.18723330987376,283.7972100034053,12.199104328101402,0.0,0.0,8.770099777025383
cn-prd-150c-02-V2-LOCATIONS,3,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,19687.5,-1770.0,2183.157713713601,17504.3422862864,18135.13927523828,-630.7969889518827,True,46,13125.0,1360.0,426.8920870875382,333.3194260719574,52.216746374420275,0.0,0.0,10.729454179685165
cn-prd-150c-02-V2-LOCATIONS,3,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,23749.5,-2919.0,2622.0571590624145,21127.442840937587,22220.0189750838,-1092.576134146213,True,61,15833.0,1700.0,495.86865354889704,376.9808398816103,37.00355668721486,0.0,0.0,12.204108944692425
cn-prd-150c-02-V2-LOCATIONS,4,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,7084.5,628.5,781.6643743095323,6302.835625690468,4985.580370137924,1317.2552555525444,False,16,4723.0,510.0,143.8506326143701,117.89229432620591,6.172162398818169,0.0,0.0,3.749284970138028
cn-prd-150c-02-V2-LOCATIONS,4,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,7396.5,1248.0,915.6848343270126,6480.815165672988,4714.721064653351,1766.0941010196366,False,18,4931.0,510.0,204.55607175423546,184.50210989790867,10.68802197284898,0.0,0.0,5.9386307020194495
cn-prd-150c-02-V2-LOCATIONS,4,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,22188.0,730.5,2501.880536393059,19686.11946360694,18137.21849694448,1548.9009666624625,False,53,14792.0,1530.0,508.0461992213751,403.848202538929,47.13221020244691,0.0,0.0,12.85392443030819
cn-prd-150c-02-V2-LOCATIONS,4,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,24061.5,-2607.0,2640.8225755068675,21420.677424493133,22222.202144037936,-801.5247195448028,True,63,16041.0,1700.0,512.9124792880569,381.07686355437136,34.469376550201424,0.0,0.0,12.363856114237686
cn-prd-150c-02-V2-LOCATIONS,5,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,8959.5,2503.5,1326.490556428629,7633.009443571371,4985.580370137924,2647.4290734334472,False,22,5973.0,680.0,344.97401255182825,271.1232886096175,21.23628922882183,0.0,0.0,9.156966038361352
cn-prd-150c-02-V2-LOCATIONS,5,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,9897.0,3748.5,1270.3707400071057,8626.629259992895,4714.721064653351,3911.9081953395435,False,24,6598.0,680.0,287.9439321118718,281.94823340941826,11.792124227781592,0.0,0.0,8.686450258034004
cn-prd-150c-02-V2-LOCATIONS,5,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,22186.5,729.0,2493.2075124738053,19693.292487526196,18122.89154428699,1570.400943239205,False,54,14791.0,1530.0,485.1508353500857,417.9356444735012,47.23244436882445,0.0,0.0,12.88858828139384
cn-prd-150c-02-V2-LOCATIONS,5,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,19687.5,-6981.0,2025.306598885134,17662.193401114866,22223.03647237637,-4560.8430712615045,True,50,13125.0,1360.0,349.9270457724113,280.6311236935066,26.089757596417673,0.0,0.0,8.658671822798397
cn-prd-150c-02-V2-LOCATIONS,6,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,7396.5,940.5,799.2963793197636,6597.203620680237,4985.580370137924,1611.6232505423131,False,18,4931.0,510.0,151.9119106952233,127.20838368386802,6.172673796328066,0.0,0.0,4.003411144344238
cn-prd-150c-02-V2-LOCATIONS,6,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,10000.5,3852.0,1291.6565427019639,8708.843457298037,4714.721064653351,3994.1223926446855,False,25,6667.0,680.0,294.8568948553772,296.4504580180705,11.306828237251457,0.0,0.0,9.042361591264475
cn-prd-150c-02-V2-LOCATIONS,6,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,19584.0,-1873.5,2174.255744938257,17409.74425506174,18135.52445924535,-725.7802041836076,True,46,13056.0,1360.0,413.0293832375192,349.1196449216816,41.19706842913466,0.0,0.0,10.909648349922218
cn-prd-150c-02-V2-LOCATIONS,6,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,23749.5,-2919.0,2623.5382556295717,21125.961744370426,22225.732099218076,-1099.7703548476493,True,61,15833.0,1700.0,493.460002443422,387.55018027463984,30.087446963640325,0.0,0.0,12.440625947869583
cn-prd-150c-02-V2-LOCATIONS,7,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,9168.0,2712.0,1182.826934457513,7985.173065542487,4985.580370137924,2999.5926954045635,False,23,6112.0,680.0,286.67812414870514,188.78081466207698,20.51495818865523,0.0,0.0,6.853037458075708
cn-prd-150c-02-V2-LOCATIONS,7,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,9895.5,3747.0,1267.0752343281576,8628.424765671842,4714.721064653351,3913.7037010184904,False,24,6597.0,680.0,284.0535733719616,282.75284187360324,11.57791050990122,0.0,0.0,8.690908572691473
cn-prd-150c-02-V2-LOCATIONS,7,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,17188.5,-4269.0,1862.8432270389658,15325.656772961034,18147.678072255756,-2822.0212992947218,True,40,11459.0,1190.0,357.61904208297267,265.0234070360645,41.5347462706974,0.0,0.0,8.666031649231083
cn-prd-150c-02-V2-LOCATIONS,7,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,24478.5,-2190.0,2649.7191191362353,21828.780880863764,22217.362147014275,-388.5812661505115,True,63,16319.0,1700.0,501.868216672422,396.7077543205034,38.466175867709026,0.0,0.0,12.676972275600999
cn-prd-150c-02-V2-LOCATIONS,8,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,7500.0,1044.0,795.72201125999,6704.27798874001,4985.580370137924,1718.6976186020865,False,18,5000.0,510.0,152.55754393022391,122.08158639306441,7.13657591084612,0.0,0.0,3.9463050258555814
cn-prd-150c-02-V2-LOCATIONS,8,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,10104.0,3955.5,1291.9186955636471,8812.081304436353,4714.721064653351,4097.360239783002,False,24,6736.0,680.0,294.28566633798266,296.91023447939574,11.64064426132101,0.0,0.0,9.082150484947448
cn-prd-150c-02-V2-LOCATIONS,8,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,19480.5,-1977.0,2218.176128180652,17262.323871819346,18130.46899991975,-868.1451281004047,True,47,12987.0,1360.0,460.083429703294,328.3552326883899,58.71923438778282,0.0,0.0,11.01823140118562
cn-prd-150c-02-V2-LOCATIONS,8,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,23646.0,-3022.5,2637.6729372140185,21008.327062785982,22222.0398129845,-1213.7127501985196,True,61,15764.0,1700.0,500.53180806917413,396.3566569088189,28.265571409477996,0.0,0.0,12.518900826547286
cn-prd-150c-02-V2-LOCATIONS,9,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,6876.0,420.0,780.3515547174045,6095.648445282595,4985.580370137924,1110.0680751446716,False,16,4584.0,510.0,143.87860932561483,116.50025114945184,6.254271798063527,0.0,0.0,3.7184224442742537
cn-prd-150c-02-V2-LOCATIONS,9,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,9895.5,3747.0,1265.3639506080922,8630.136049391907,4714.721064653351,3915.414984738556,False,24,6597.0,680.0,283.4157724100272,281.69013935263354,11.594740055218658,0.0,0.0,8.663298790212846
cn-prd-150c-02-V2-LOCATIONS,9,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,19689.0,-1768.5,2171.238133208804,17517.761866791196,18129.120446394107,-611.358579602911,True,47,13126.0,1360.0,420.9493536656901,344.4742308344574,34.95452439060597,0.0,0.0,10.860024318050417
cn-prd-150c-02-V2-LOCATIONS,9,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,24270.0,-2398.5,2645.4357660104483,21624.564233989553,22216.39169010278,-591.8274561132275,True,63,16180.0,1700.0,508.08094016869154,393.6300278408954,31.124847046460186,0.0,0.0,12.599950954401068
cn-prd-150c-02-V2-LOCATIONS,10,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6456.0,7084.5,628.5,792.3976345815636,6292.102365418436,4985.580370137924,1306.5219952805128,False,17,4723.0,510.0,151.96093415837097,118.74794421116968,7.780784742292034,0.0,0.0,3.9079714697310726
cn-prd-150c-02-V2-LOCATIONS,10,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,6148.5,7500.0,1351.5,912.9153723783805,6587.08462762162,4714.721064653351,1872.3635629682685,False,18,5000.0,510.0,203.56947532625776,182.55720553093335,10.88687298957191,0.0,0.0,5.9018185316175105
cn-prd-150c-02-V2-LOCATIONS,10,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,21457.5,22084.5,627.0,2511.5942372775494,19572.90576272245,18134.385984787386,1438.5197779350638,False,53,14723.0,1530.0,503.0204427662109,427.7171863988192,37.47983152665884,0.0,0.0,13.376776585860414
cn-prd-150c-02-V2-LOCATIONS,10,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,26668.5,24061.5,-2607.0,2664.5034636577825,21396.996536342216,22216.888038284167,-819.891501941951,True,62,16041.0,1700.0,514.7946131367175,399.559891281322,37.33409745621322,0.0,0.0,12.81486178352954
cn-prd-150c-03-V2-LOCATIONS,1,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,5001.0,-1144.5,495.8572600611385,4505.142739938861,4748.368324954304,-243.22558501544245,True,12,3334.0,340.0,90.9549155323695,57.00904376592786,5.833785376229237,0.0,0.0,2.0595153866119134
cn-prd-150c-03-V2-LOCATIONS,1,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,7501.5,2295.0,942.7024175431307,6558.797582456869,4028.2208837010126,2530.576698755857,False,20,5001.0,510.0,220.0378986257225,194.6755278445795,11.691021848457094,0.0,0.0,6.297969224371508
cn-prd-150c-03-V2-LOCATIONS,1,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,20104.5,-2500.5,2438.002731295462,17666.497268704537,18624.350277504695,-957.8530088001571,True,54,13403.0,1360.0,531.2023274697221,510.7812060271084,20.35826868747792,0.0,0.0,15.660929111153681
cn-prd-150c-03-V2-LOCATIONS,1,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,24582.0,1350.0,2738.568797259865,21843.431202740136,19336.619782555354,2506.811420184782,False,64,16388.0,1700.0,567.4067502309242,412.57515467714154,44.752426126041016,0.0,0.0,13.834466225757632
cn-prd-150c-03-V2-LOCATIONS,2,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,7396.5,1251.0,792.0033184464861,6604.496681553514,4748.368324954304,1856.1283565992098,False,19,4931.0,510.0,149.49180774224433,121.98087577104795,6.63021408848603,0.0,0.0,3.9004208447078232
cn-prd-150c-03-V2-LOCATIONS,2,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,9483.0,4276.5,1246.6913466624958,8236.308653337504,4028.2208837010126,4208.087769636491,False,24,6322.0,680.0,273.0389483177687,274.2708716948698,10.971455275919594,0.0,0.0,8.410071373937697
cn-prd-150c-03-V2-LOCATIONS,2,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,17290.5,-5314.5,2001.3131931537137,15289.186806846286,18614.260196444637,-3325.0733895983503,True,48,11527.0,1190.0,435.98423072381377,336.2397854915932,27.600811487384533,0.0,0.0,11.488365450922089
cn-prd-150c-03-V2-LOCATIONS,2,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,23019.0,-213.0,2540.0666656182057,20478.933334381793,19337.128986690965,1141.8043476908279,False,59,15346.0,1700.0,427.6025700067379,373.88543543233345,27.328186646168213,0.0,0.0,11.250473532965799
cn-prd-150c-03-V2-LOCATIONS,3,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,6043.5,-102.0,760.4901291638108,5283.009870836189,4748.368324954304,534.6415458818856,False,16,4029.0,510.0,134.70969420938798,107.01696758026723,5.379374366821922,0.0,0.0,3.384093007333662
cn-prd-150c-03-V2-LOCATIONS,3,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,9586.5,4380.0,1273.1011080833603,8313.39889191664,4028.2208837010126,4285.178008215627,False,24,6391.0,680.0,286.9223453665179,285.7080319857133,11.690068525823602,0.0,0.0,8.780662205305397
cn-prd-150c-03-V2-LOCATIONS,3,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,16770.0,-5835.0,1936.6661248527198,14833.33387514728,18694.392395733506,-3861.058520586226,True,47,11180.0,1190.0,377.3142338487587,341.5635062022131,17.015476902559385,0.0,0.0,10.772907899188654
cn-prd-150c-03-V2-LOCATIONS,3,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,24789.0,1557.0,2646.5485720837464,22142.451427916254,19336.90248018921,2805.5489477270457,False,63,16526.0,1700.0,504.22826299605947,397.8431287170447,31.81416163328919,0.0,0.0,12.663018737353166
cn-prd-150c-03-V2-LOCATIONS,4,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,7501.5,1356.0,888.9698340316985,6612.530165968302,4748.368324954304,1864.1618410139981,False,19,5001.0,510.0,225.2860013903466,130.82459109260486,17.806137632376743,0.0,0.0,5.053103916370299
cn-prd-150c-03-V2-LOCATIONS,4,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,10002.0,4795.5,1289.648736415889,8712.35126358411,4028.2208837010126,4684.130379883098,False,26,6668.0,680.0,295.34177042498834,293.56658640218984,11.74121260201232,0.0,0.0,8.99916698669851
cn-prd-150c-03-V2-LOCATIONS,4,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,15000.0,-7605.0,1647.0477332003336,13352.952266799666,18627.8952744151,-5274.943007615433,True,42,10000.0,1020.0,326.920738344315,274.2497838069842,16.945863362221715,0.0,0.0,8.931347686812877
cn-prd-150c-03-V2-LOCATIONS,4,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,24685.5,1453.5,2735.283139732177,21950.21686026782,19346.275513170905,2603.9413470969157,False,63,16457.0,1700.0,565.5872320088988,411.5918507884179,44.31591511995168,0.0,0.0,13.788141814908416
cn-prd-150c-03-V2-LOCATIONS,5,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,9688.5,3543.0,1180.3169771821858,8508.183022817815,4748.368324954304,3759.8146978635114,False,25,6459.0,680.0,284.94174011142087,188.70475077227812,19.87160036207067,0.0,0.0,6.798885936416199
cn-prd-150c-03-V2-LOCATIONS,5,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,10003.5,4797.0,1280.7328926140162,8722.767107385984,4028.2208837010126,4694.546223684971,False,24,6669.0,680.0,288.4580758305873,291.79891020790626,11.541271311407948,0.0,0.0,8.934635264114885
cn-prd-150c-03-V2-LOCATIONS,5,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,14478.0,-8127.0,1640.580897508225,12837.419102491775,18625.032467558707,-5787.613365066933,True,42,9652.0,1020.0,323.26251278495175,271.1675511437405,17.27655487351606,0.0,0.0,8.874278706016808
cn-prd-150c-03-V2-LOCATIONS,5,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,23019.0,-213.0,2558.677524218665,20460.322475781337,19337.012939317086,1123.3095364642504,False,59,15346.0,1700.0,439.52712784990706,377.10054862178606,30.607552479234023,0.0,0.0,11.442295267737713
cn-prd-150c-03-V2-LOCATIONS,6,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,9690.0,3544.5,1186.2127227868307,8503.787277213169,4748.368324954304,3755.418952258865,False,24,6460.0,680.0,284.56960495815065,195.72537599035851,18.99808633642781,0.0,0.0,6.91965550189364
cn-prd-150c-03-V2-LOCATIONS,6,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,9898.5,4692.0,1283.042537708433,8615.457462291568,4028.2208837010126,4587.236578590555,False,26,6599.0,680.0,292.51572725781205,289.2646939270671,12.332047504436927,0.0,0.0,8.93006901911664
cn-prd-150c-03-V2-LOCATIONS,6,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,14581.5,-8023.5,1626.9479958525253,12954.552004147474,18618.254230608156,-5663.702226460682,True,41,9721.0,1020.0,315.75931119806984,266.14758406533025,16.37715148225565,0.0,0.0,8.663949106869634
cn-prd-150c-03-V2-LOCATIONS,6,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,23019.0,-213.0,2542.419049392266,20476.580950607735,19330.364329172946,1146.216621434789,False,59,15346.0,1700.0,428.04527898868986,381.144852617316,21.810807897694776,0.0,0.0,11.418109888565818
cn-prd-150c-03-V2-LOCATIONS,7,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,7501.5,1356.0,791.610172456461,6709.889827543539,4748.368324954304,1961.5215025892348,False,19,5001.0,510.0,149.41351520463724,121.70723609936138,6.599150705753706,0.0,0.0,3.8902704467087563
cn-prd-150c-03-V2-LOCATIONS,7,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,9483.0,4276.5,1246.6913466624958,8236.308653337504,4028.2208837010126,4208.087769636491,False,24,6322.0,680.0,273.0389483177687,274.27087169486987,10.971455275919594,0.0,0.0,8.410071373937697
cn-prd-150c-03-V2-LOCATIONS,7,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,17185.5,-5419.5,2008.5171870869585,15176.982812913042,18630.141370564546,-3453.1585576515045,True,48,11457.0,1190.0,439.6018471571546,339.3242345477987,27.985399262665943,0.0,0.0,11.605706119339194
cn-prd-150c-03-V2-LOCATIONS,7,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,23019.0,-213.0,2537.8287621581935,20481.171237841805,19346.275513170905,1134.8957246708997,False,59,15346.0,1700.0,426.0462844631518,379.6345605449339,20.824655638420044,0.0,0.0,11.323261511687532
cn-prd-150c-03-V2-LOCATIONS,8,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,9898.5,3753.0,1180.3919370797687,8718.108062920232,4748.368324954304,3969.739737965928,False,26,6599.0,680.0,284.33340815660574,189.76175035812372,19.499208119318613,0.0,0.0,6.797570445720548
cn-prd-150c-03-V2-LOCATIONS,8,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,4792.5,-414.0,586.6762207688869,4205.823779231113,4028.2208837010126,177.60289553010034,False,13,3195.0,340.0,141.205091537982,90.0338111162353,11.970478077582056,0.0,0.0,3.466840037087552
cn-prd-150c-03-V2-LOCATIONS,8,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,19479.0,-3126.0,2333.5630045060943,17145.436995493907,18626.73571539341,-1481.2987198995033,True,52,12986.0,1360.0,497.42138345203887,438.7086989063074,23.48262028808426,0.0,0.0,13.950301859664181
cn-prd-150c-03-V2-LOCATIONS,8,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,23019.0,-213.0,2546.861153074156,20472.138846925845,19331.47115941698,1140.667687508867,False,59,15346.0,1700.0,433.80578413844046,373.3856512211704,28.44322038836181,0.0,0.0,11.22649732618327
cn-prd-150c-03-V2-LOCATIONS,9,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,5001.0,-1144.5,602.9109002109888,4398.089099789011,4748.368324954304,-350.2792251652927,True,14,3334.0,340.0,178.02043452172353,61.28134078189928,20.254519810790814,0.0,0.0,3.3546050965751757
cn-prd-150c-03-V2-LOCATIONS,9,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,7501.5,2295.0,927.6016832547681,6573.898316745232,4028.2208837010126,2545.677433044219,False,19,5001.0,510.0,210.82668805798073,189.33453433994134,11.31856259731602,0.0,0.0,6.121898259529984
cn-prd-150c-03-V2-LOCATIONS,9,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,22708.5,103.5,2671.8889200648528,20036.611079935148,18752.976727421228,1283.63435251392,False,61,15139.0,1530.0,579.5725657941794,518.9584188479823,26.938033877446593,0.0,0.0,16.419901545244453
cn-prd-150c-03-V2-LOCATIONS,9,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,21978.0,-1254.0,2288.366892418182,19689.633107581816,19337.166731969017,352.4663756127993,False,56,14652.0,1530.0,395.1073648283606,331.1322053070383,21.99307392987421,0.0,0.0,10.134248352908763
cn-prd-150c-03-V2-LOCATIONS,10,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,6145.5,9480.0,3334.5,1181.9612615105418,8298.038738489458,4748.368324954304,3549.6704135351547,False,26,6320.0,680.0,286.07348529982704,189.32326608480847,19.757954292001504,0.0,0.0,6.8065558339045635
cn-prd-150c-03-V2-LOCATIONS,10,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,5206.5,7398.0,2191.5,925.7378797737094,6472.262120226291,4028.2208837010126,2444.0412365252782,False,19,4932.0,510.0,210.17303043135513,188.24425600248006,11.235232890210323,0.0,0.0,6.08536044966405
cn-prd-150c-03-V2-LOCATIONS,10,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,22605.0,17292.0,-5313.0,1961.5359160615094,15330.46408393849,18628.417139290086,-3297.953055351596,True,46,11528.0,1190.0,396.48773025544784,343.64163612208284,20.308182429467223,0.0,0.0,11.098367254511544
cn-prd-150c-03-V2-LOCATIONS,10,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,23232.0,23019.0,-213.0,2539.945679034858,20479.05432096514,19334.3468955895,1144.70742537564,False,59,15346.0,1700.0,430.4326280637313,369.79090677857255,28.548554792747993,0.0,0.0,11.17358939980624
cn-prd-200c-01-V2-LOCATIONS,1,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,8439.0,11667.0,3228.0,1410.3942707930842,10256.605729206916,6811.025385040664,3445.580344166252,False,27,7778.0,850.0,327.54670768490246,200.59657246144565,24.698204928288867,0.0,0.0,7.552785718447141
cn-prd-200c-01-V2-LOCATIONS,1,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,7393.5,12082.5,4689.0,1494.3007524683483,10588.199247531651,6044.001115679948,4544.198131851703,False,29,8055.0,850.0,337.39803145234885,275.9409275161714,21.604075429364414,0.0,0.0,9.357718070463465
cn-prd-200c-01-V2-LOCATIONS,1,D_guangzhou,REVENUE_TO_SERVING_CONTRACTOR,32188.5,25939.5,-6249.0,3061.773463616526,22877.726536383474,27009.26900890473,-4131.542472521254,True,66,17293.0,1870.0,590.6602854199058,548.0076623882852,36.644235642543926,0.0,0.0,16.46128016579094
cn-prd-200c-01-V2-LOCATIONS,1,D_shenzhen,REVENUE_TO_SERVING_CONTRACTOR,34063.5,32395.5,-1668.0,3331.677457426588,29063.822542573413,28872.268717286563,191.55382528685004,False,78,21597.0,2210.0,561.763008693732,504.4683706592737,40.611288288568495,0.0,0.0,14.834789785013323
cn-prd-200c-01-V2-LOCATIONS,2,D_dongguan,REVENUE_TO_SERVING_CONTRACTOR,8439.0,12084.0,3645.0,1429.538808839076,10654.461191160924,6811.025385040664,3843.43580612026,False,28,8056.0,850.0,336.9374076362442,209.8562856294636,24.922715440691203,0.0,0.0,7.822400132676769
cn-prd-200c-01-V2-LOCATIONS,2,D_foshan,REVENUE_TO_SERVING_CONTRACTOR,7393.5,12082.5,4689.0,1499.102760503979,10583.397239496022,6044.001115679948,4539.396123816074,False,29,8055.0,850.0,337.29170065034623,281.651201633976,20.71867588473865,0.0,0.0,9.441182334918357
