B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,avg_ev_route_distance_m,avg_ev_route_drive_kwh,avg_ev_route_drive_kwh_over_battery,battery_kwh,best_penalized_obj,carbon_price,carbon_quota_kg,charge_action_count,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,depot_charge_action_count,depot_charge_cost,depot_charge_kwh,elapsed_seconds,electric_kwh,ev_public_charge_detour_m,ev_route_count,ev_routes_drive_kwh_gt_battery,ev_routes_with_public_charge,eval_budget,evidence_strength,fuel_liters,instance,max_ev_route_distance_m,max_ev_route_drive_kwh,max_ev_route_drive_kwh_over_battery,max_runtime_seconds,phase,public_charge_action_count,public_charge_cost,public_charge_kwh,public_occupancy_cost,returncode,route_count,scenario_family,scenario_label,scenario_regime,seed,solver_reported_feasible,status,stderr_tail,stdout_tail,total_cost,v_speed_ms,violation_count
280.0,108.4364635498384,414.17384373022213,522.6103072800605,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,66.44568044467624,0.23730600158812942,280.0,8703.142424050558,0.05034,0.0,67,26.308202868478247,824.9297672887001,5440.0,60.44775437925386,2351.4566995141267,0.0,0.0,1,67,824.9297672887001,4451.860589793311,409.8410055830027,0.0,0.0,67,0,0,16000,strong,42.179718358281946,e2-threeshift-200c-01,237389.61768982062,162.98686660390786,0.5820959521568138,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,1,False,OK,,"rge_cost"": 824.9297672887001, ""depot_charge_kwh"": 4451.860589793311, ""elapsed_seconds"": 409.8410055830027, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 42.179718358281946, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 162.98686660390786, ""max_ev_route_drive_kwh_over_battery"": 0.5820959521568138, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 1, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8703.142424050558, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",8703.142424050558,26.8,0
280.0,108.4364635498384,414.1738437302219,522.6103072800603,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,66.44568044467626,0.23730600158812948,280.0,8703.142424050558,0.05034,0.0,67,26.308202868478237,824.9297672886998,5440.0,60.44775437925386,2351.4566995141267,0.0,0.0,1,67,824.9297672886998,4451.860589793308,408.2687570829876,0.0,0.0,67,0,0,16000,strong,42.179718358281946,e2-threeshift-200c-01,237389.61768982062,162.98686660390786,0.5820959521568138,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,2,False,OK,,"rge_cost"": 824.9297672886998, ""depot_charge_kwh"": 4451.860589793308, ""elapsed_seconds"": 408.2687570829876, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 42.179718358281946, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 162.98686660390786, ""max_ev_route_drive_kwh_over_battery"": 0.5820959521568138, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 2, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8703.142424050558, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",8703.142424050558,26.8,0
280.0,108.4364635498384,414.17384373022185,522.6103072800603,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,66.44568044467626,0.23730600158812948,280.0,8703.142424050558,0.05034,0.0,67,26.308202868478237,824.9297672887,5440.0,60.44775437925386,2351.4566995141267,0.0,0.0,1,67,824.9297672887,4451.860589793308,406.78597166601685,0.0,0.0,67,0,0,16000,strong,42.179718358281946,e2-threeshift-200c-01,237389.61768982062,162.98686660390786,0.5820959521568138,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,3,False,OK,,"harge_cost"": 824.9297672887, ""depot_charge_kwh"": 4451.860589793308, ""elapsed_seconds"": 406.78597166601685, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 42.179718358281946, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 162.98686660390786, ""max_ev_route_drive_kwh_over_battery"": 0.5820959521568138, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 3, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8703.142424050558, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",8703.142424050558,26.8,0
280.0,108.4364635498384,414.17384373022196,522.6103072800604,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,66.44568044467626,0.23730600158812948,280.0,8703.142424050558,0.05034,0.0,67,26.30820286847824,824.9297672887002,5440.0,60.44775437925386,2351.4566995141267,0.0,0.0,1,67,824.9297672887002,4451.860589793308,407.84031837500515,0.0,0.0,67,0,0,16000,strong,42.179718358281946,e2-threeshift-200c-01,237389.61768982062,162.98686660390786,0.5820959521568138,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,4,False,OK,,"ge_cost"": 824.9297672887002, ""depot_charge_kwh"": 4451.860589793308, ""elapsed_seconds"": 407.84031837500515, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 42.179718358281946, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 162.98686660390786, ""max_ev_route_drive_kwh_over_battery"": 0.5820959521568138, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 4, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8703.142424050558, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",8703.142424050558,26.8,0
280.0,0.0,408.7922116603699,408.7922116603699,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97890.54365425535,67.00425775111088,0.23930092053968174,280.0,8634.653988273356,0.05034,0.0,68,20.57859993498302,844.280449367097,5440.0,0.0,2329.794938971276,0.0,0.0,0,68,844.280449367097,4556.28952707554,419.25619979199837,0.0,0.0,68,0,0,16000,strong,0.0,e2-threeshift-200c-01,237389.61768982062,162.98686660390786,0.5820959521568138,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,5,False,OK,,": 68, ""depot_charge_cost"": 844.280449367097, ""depot_charge_kwh"": 4556.28952707554, ""elapsed_seconds"": 419.25619979199837, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 68, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 162.98686660390786, ""max_ev_route_drive_kwh_over_battery"": 0.5820959521568138, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 5, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8634.653988273356, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",8634.653988273356,26.8,0
280.0,102.74712563856141,372.9988467955695,475.74597243413086,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,60.9809209776768,0.21778900349170285,280.0,8629.766224743904,0.05034,0.0,67,23.94905225233415,757.0842320299554,5440.0,57.276240947488496,2351.4566995141267,0.0,0.0,1,67,757.0842320299554,4085.7217055043466,417.91345141700003,0.0,0.0,67,0,0,16000,strong,39.9666743056929,e2-threeshift-200c-01,237389.61768982062,149.62796836212758,0.5343856012933128,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_battery,E_distribution_truck_280,regional_distribution,1,False,OK,,"pot_charge_cost"": 757.0842320299554, ""depot_charge_kwh"": 4085.7217055043466, ""elapsed_seconds"": 417.91345141700003, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 39.9666743056929, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 149.62796836212758, ""max_ev_route_drive_kwh_over_battery"": 0.5343856012933128, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 1, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8629.766224743904, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",8629.766224743904,25.0,0
280.0,102.74712563856141,372.99884679556925,475.74597243413064,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,60.9809209776768,0.21778900349170285,280.0,8629.766224743904,0.05034,0.0,67,23.949052252334138,757.0842320299554,5440.0,57.276240947488496,2351.4566995141267,0.0,0.0,1,67,757.0842320299554,4085.7217055043466,421.45975162499235,0.0,0.0,67,0,0,16000,strong,39.9666743056929,e2-threeshift-200c-01,237389.61768982062,149.62796836212758,0.5343856012933128,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_battery,E_distribution_truck_280,regional_distribution,2,False,OK,,"pot_charge_cost"": 757.0842320299554, ""depot_charge_kwh"": 4085.7217055043466, ""elapsed_seconds"": 421.45975162499235, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 39.9666743056929, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 149.62796836212758, ""max_ev_route_drive_kwh_over_battery"": 0.5343856012933128, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 2, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8629.766224743904, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",8629.766224743904,25.0,0
280.0,102.74712563856141,372.9988467955694,475.74597243413086,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,60.9809209776768,0.21778900349170285,280.0,8629.766224743904,0.05034,0.0,67,23.94905225233415,757.0842320299556,5440.0,57.276240947488496,2351.4566995141267,0.0,0.0,1,67,757.0842320299556,4085.721705504346,399.10701350000454,0.0,0.0,67,0,0,16000,strong,39.9666743056929,e2-threeshift-200c-01,237389.61768982062,149.62796836212758,0.5343856012933128,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_battery,E_distribution_truck_280,regional_distribution,3,False,OK,,"epot_charge_cost"": 757.0842320299556, ""depot_charge_kwh"": 4085.721705504346, ""elapsed_seconds"": 399.10701350000454, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 39.9666743056929, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 149.62796836212758, ""max_ev_route_drive_kwh_over_battery"": 0.5343856012933128, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 3, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8629.766224743904, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",8629.766224743904,25.0,0
280.0,102.74712563856141,372.99884679556936,475.74597243413075,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97109.59221027326,60.9809209776768,0.21778900349170285,280.0,8629.766224743904,0.05034,0.0,67,23.949052252334145,757.0842320299554,5440.0,57.276240947488496,2351.4566995141267,0.0,0.0,1,67,757.0842320299554,4085.7217055043466,413.45154458400793,0.0,0.0,67,0,0,16000,strong,39.9666743056929,e2-threeshift-200c-01,237389.61768982062,149.62796836212758,0.5343856012933128,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_battery,E_distribution_truck_280,regional_distribution,4,False,OK,,"pot_charge_cost"": 757.0842320299554, ""depot_charge_kwh"": 4085.7217055043466, ""elapsed_seconds"": 413.45154458400793, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 67, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 39.9666743056929, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 149.62796836212758, ""max_ev_route_drive_kwh_over_battery"": 0.5343856012933128, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 4, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8629.766224743904, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",8629.766224743904,25.0,0
280.0,0.0,368.3495040617846,368.3495040617846,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,97890.54365425535,61.49555090775413,0.2196269675276933,280.0,8563.206192663813,0.05034,0.0,68,18.54271403447024,774.8685396580654,5440.0,0.0,2329.794938971276,0.0,0.0,0,68,774.8685396580654,4181.697461727281,430.58056958400994,0.0,0.0,68,0,0,16000,strong,0.0,e2-threeshift-200c-01,237389.61768982062,149.62796836212758,0.5343856012933128,900.0,reopt_refine,0,0.0,0.0,0.0,0,68,distribution_battery,E_distribution_truck_280,regional_distribution,5,False,OK,,"ount"": 68, ""depot_charge_cost"": 774.8685396580654, ""depot_charge_kwh"": 4181.697461727281, ""elapsed_seconds"": 430.58056958400994, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 68, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-200c-01"", ""max_ev_route_distance_m"": 237389.61768982062, ""max_ev_route_drive_kwh"": 149.62796836212758, ""max_ev_route_drive_kwh_over_battery"": 0.5343856012933128, ""max_runtime_seconds"": 900.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 68, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 5, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 8563.206192663813, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",8563.206192663813,25.0,0
