battery_kwh,category,composition,eval_budget,instance,phase,queue_status,run_status,runtime_cap_seconds,seed,total_cost,variant
100.0,multidepot,all_cv,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,3,2446.3078778500008,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-50c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,1,3774.605756258607,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,1,4155.708850382353,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-75c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
100.0,multidepot,balanced_mixed,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,2,4369.104451280864,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,2,4075.521078355864,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-75c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,3,3978.51517605382,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,3,4231.443420447696,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-75c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,1,4820.793743631666,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,1,5078.3304438331,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-100c-01,full,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
100.0,multidepot,balanced_mixed,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,2,4879.414071157884,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,2,5012.581954145316,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-100c-01,full,terminal,INIT_INFEASIBLE,300.0,2,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,3,5077.992048162569,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,3,5125.000427549517,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-100c-01,full,terminal,INIT_INFEASIBLE,300.0,3,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,1,7245.313190313991,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,1,7241.7429228148685,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-150c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,2,7355.7419886035905,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,2,7427.961521286857,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-150c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,3,7405.683894707037,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,3,7326.20773177737,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-150c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,1,9620.159944188757,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,1,9838.794400016606,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-200c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,2,9351.747032478346,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,2,9605.469420293539,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-200c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
100.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,3,9693.184475285181,free_mixed
100.0,multidepot,all_cv,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,3,9815.444658557279,cv_shell
100.0,multidepot,infeasible,3000,e2-multidepot-200c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,1,2252.64208151408,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,1,2523.783984589867,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-50c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,2,2246.499686630966,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,2,2453.0479974387,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-50c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,3,2335.17572666932,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,3,2475.729953376651,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-50c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
100.0,threeshift,balanced_mixed,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,1,3877.8462416523976,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,1,3677.5354133584797,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-75c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
100.0,threeshift,balanced_mixed,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,2,3885.249965233271,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,2,3694.169539230952,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-75c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
100.0,threeshift,balanced_mixed,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,3,3905.497686105616,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,3,3651.157717661298,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-75c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,1,4923.3414881244835,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,1,5062.404501085723,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-100c-01,full,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,2,4913.573064788433,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,2,5134.753771532116,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-100c-01,full,terminal,INIT_INFEASIBLE,300.0,2,inf,ev_shell
100.0,threeshift,balanced_mixed,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,3,4853.944401981078,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,3,4972.119063905068,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-100c-01,full,terminal,INIT_INFEASIBLE,300.0,3,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,1,7248.268948074358,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,1,8763.891111357876,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-150c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
100.0,threeshift,balanced_mixed,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,2,8163.896241863414,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,2,7752.50558279969,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-150c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,3,7939.429476893536,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,3,7708.740066379589,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-150c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-200c-01,full,terminal,OK,900.0,1,9417.6023268873,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-200c-01,full,terminal,OK,900.0,1,9593.344441393387,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-200c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
100.0,threeshift,balanced_mixed,3000,e2-threeshift-200c-01,full,terminal,OK,900.0,2,10195.081628761624,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-200c-01,full,terminal,OK,900.0,2,9143.676897656356,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-200c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
100.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-200c-01,full,terminal,OK,900.0,3,8907.845662360183,free_mixed
100.0,threeshift,all_cv,3000,e2-threeshift-200c-01,full,terminal,OK,900.0,3,9244.454997079307,cv_shell
100.0,threeshift,infeasible,3000,e2-threeshift-200c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-25c-01,full,terminal,OK,180.0,1,1183.378889024618,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-25c-01,full,terminal,OK,180.0,1,1213.2666144034245,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-25c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,vanilla,balanced_mixed,3000,e2-vanilla-25c-01,full,terminal,OK,180.0,2,1206.9177432895244,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-25c-01,full,terminal,OK,180.0,2,1217.3069621269772,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-25c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-25c-01,full,terminal,OK,180.0,3,1193.6361390784602,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-25c-01,full,terminal,OK,180.0,3,1231.7355894264756,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-25c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-50c-01,full,terminal,OK,180.0,1,2479.9782881765473,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-50c-01,full,terminal,OK,180.0,1,2807.8495387442276,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-50c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-50c-01,full,terminal,OK,180.0,2,2656.3927121743995,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-50c-01,full,terminal,OK,180.0,2,2799.4022778724207,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-50c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-50c-01,full,terminal,OK,180.0,3,2630.1955521456593,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-50c-01,full,terminal,OK,180.0,3,2827.741990979782,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-50c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,vanilla,balanced_mixed,3000,e2-vanilla-75c-01,full,terminal,OK,180.0,1,4571.282060224344,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-75c-01,full,terminal,OK,180.0,1,4706.589203813759,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-75c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,vanilla,balanced_mixed,3000,e2-vanilla-75c-01,full,terminal,OK,180.0,2,4630.877176617819,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-75c-01,full,terminal,OK,180.0,2,4665.900910938217,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-75c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,vanilla,balanced_mixed,3000,e2-vanilla-75c-01,full,terminal,OK,180.0,3,4672.6111911739345,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-75c-01,full,terminal,OK,180.0,3,4617.983556275101,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-75c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-100c-01,full,terminal,OK,300.0,1,5349.2714017182625,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-100c-01,full,terminal,OK,300.0,1,6158.0206363550615,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-100c-01,full,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
113.0,vanilla,balanced_mixed,3000,e2-vanilla-100c-01,full,terminal,OK,300.0,2,5864.8497158597,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-100c-01,full,terminal,OK,300.0,2,6005.927937498446,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-100c-01,full,terminal,INIT_INFEASIBLE,300.0,2,inf,ev_shell
113.0,vanilla,balanced_mixed,3000,e2-vanilla-100c-01,full,terminal,OK,300.0,3,5534.293302551432,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-100c-01,full,terminal,OK,300.0,3,5993.166340762592,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-100c-01,full,terminal,INIT_INFEASIBLE,300.0,3,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-150c-01,full,terminal,OK,900.0,1,7384.787429909561,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-150c-01,full,terminal,OK,900.0,1,7510.521270058546,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-150c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-150c-01,full,terminal,OK,900.0,2,7226.561788715,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-150c-01,full,terminal,OK,900.0,2,7362.084484434414,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-150c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
113.0,vanilla,all_ev,3000,e2-vanilla-150c-01,full,terminal,OK,900.0,3,7316.889258474045,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-150c-01,full,terminal,OK,900.0,3,7441.420407611793,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-150c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-200c-01,full,terminal,OK,900.0,1,10574.263443775337,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-200c-01,full,terminal,OK,900.0,1,11032.42358750122,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-200c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-200c-01,full,terminal,OK,900.0,2,10269.826311854138,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-200c-01,full,terminal,OK,900.0,2,11206.68699949503,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-200c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
113.0,vanilla,ev_heavy_mixed,3000,e2-vanilla-200c-01,full,terminal,OK,900.0,3,10801.548498745351,free_mixed
113.0,vanilla,all_cv,3000,e2-vanilla-200c-01,full,terminal,OK,900.0,3,11133.107071445103,cv_shell
113.0,vanilla,infeasible,3000,e2-vanilla-200c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-25c-01,full,terminal,OK,180.0,1,929.9390264192796,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-25c-01,full,terminal,OK,180.0,1,1013.4186119137498,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-25c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-25c-01,full,terminal,OK,180.0,2,1015.6527299398327,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-25c-01,full,terminal,OK,180.0,2,1068.0916874383547,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-25c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-25c-01,full,terminal,OK,180.0,3,995.3240103565234,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-25c-01,full,terminal,OK,180.0,3,1048.073247448967,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-25c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,multidepot,all_ev,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,1,2234.0307793520624,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,1,2423.8123321010567,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-50c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,2,2203.5688807290394,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,2,2439.269044798069,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-50c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,multidepot,all_ev,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,3,2250.374897797341,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-50c-01,full,terminal,OK,180.0,3,2446.3078778500008,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-50c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,1,3823.4732707297353,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,1,4155.708850382353,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-75c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,2,3687.177687858025,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,2,4075.521078355864,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-75c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,3,3864.2169165171454,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-75c-01,full,terminal,OK,180.0,3,4231.443420447696,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-75c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,1,4906.319220175514,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,1,5078.3304438331,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-100c-01,full,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,2,4852.848804749863,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,2,5012.581954145316,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-100c-01,full,terminal,INIT_INFEASIBLE,300.0,2,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,3,4884.440600294537,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-100c-01,full,terminal,OK,300.0,3,5125.000427549517,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-100c-01,full,terminal,INIT_INFEASIBLE,300.0,3,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,1,7226.239597986225,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,1,7241.7429228148685,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-150c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,2,7221.745641565783,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,2,7427.961521286857,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-150c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,3,7508.198079647621,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-150c-01,full,terminal,OK,900.0,3,7326.20773177737,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-150c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,1,9609.03136527614,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,1,9838.794400016606,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-200c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,2,9754.695394382925,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,2,9605.469420293539,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-200c-01,full,terminal,INIT_INFEASIBLE,900.0,2,inf,ev_shell
113.0,multidepot,ev_heavy_mixed,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,3,9564.610283847545,free_mixed
113.0,multidepot,all_cv,3000,e2-multidepot-200c-01,full,terminal,OK,900.0,3,9815.444658557279,cv_shell
113.0,multidepot,infeasible,3000,e2-multidepot-200c-01,full,terminal,INIT_INFEASIBLE,900.0,3,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,1,2304.5210475392864,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,1,2523.783984589867,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-50c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,2,2218.2691017675916,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,2,2453.0479974387,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-50c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,threeshift,all_ev,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,3,2242.857621029372,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-50c-01,full,terminal,OK,180.0,3,2475.729953376651,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-50c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,threeshift,balanced_mixed,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,1,3948.1388378530364,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,1,3677.5354133584797,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-75c-01,full,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,2,3507.0955604698975,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,2,3694.169539230952,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-75c-01,full,terminal,INIT_INFEASIBLE,180.0,2,inf,ev_shell
113.0,threeshift,balanced_mixed,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,3,3948.1388378530364,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-75c-01,full,terminal,OK,180.0,3,3651.157717661298,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-75c-01,full,terminal,INIT_INFEASIBLE,180.0,3,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,1,4893.410367450225,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,1,5062.404501085723,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-100c-01,full,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,2,4844.813276130261,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,2,5134.753771532116,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-100c-01,full,terminal,INIT_INFEASIBLE,300.0,2,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,3,5074.819516955182,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-100c-01,full,terminal,OK,300.0,3,4972.119063905068,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-100c-01,full,terminal,INIT_INFEASIBLE,300.0,3,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,1,7381.957427175787,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,1,8763.891111357876,cv_shell
113.0,threeshift,infeasible,3000,e2-threeshift-150c-01,full,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
113.0,threeshift,ev_heavy_mixed,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,2,7604.974995718144,free_mixed
113.0,threeshift,all_cv,3000,e2-threeshift-150c-01,full,terminal,OK,900.0,2,7752.50558279969,cv_shell
