E_cv_direct,E_ev_indirect,E_total,algorithm,battery_kwh,category,checkpoint_path,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,depot_charging_kwh,error,ev_drive_kwh,ev_route_count,fuel_liters,instance,phase,role,route_count,seed,station_charging_kwh,status,total_cost,violation_count
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,180.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,194.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,200.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,210.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,240.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,280.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,282.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1119.3718294946573,102.56163757996501,1221.9334670746223,alns_e2_throughput,291.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed3.json,balanced_mixed,61.51213073253649,214.68188910037227,2560.0,623.9922549415336,1452.6389574726845,0.0,0.0,12,1158.563891529262,,1158.563891529262,20,435.41431508026903,e2-threeshift-100c-01,fixed_replay,mixed,32,3,0.0,OK,4912.825232247126,0
1033.6859927474993,108.56614042575781,1142.252133173257,alns_e2_throughput,60.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.500972383941765,488.0646120868048,2560.0,576.2268055353707,1549.8541648333135,173.8191029055476,0.0,11,1095.5277027615043,,1443.1659085725994,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,347.63820581109513,HALT_REPLAY_INFEASIBLE,5405.46565774498,6
1033.6859927474993,110.60010030563227,1144.2860930531315,alns_e2_throughput,80.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.60336192429464,264.2748093950501,2560.0,576.2268055353707,1459.8892364336778,21.264621789806952,0.0,11,1237.9969220710564,,1280.5261656506702,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,42.529243579613905,OK,4939.258835078201,0
1033.6859927474993,110.77487808341003,1144.4608708309092,alns_e2_throughput,81.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.612160237627975,262.3707093950501,2560.0,576.2268055353707,1459.8892364336778,19.764621789806952,0.0,11,1240.9969220710564,,1280.5261656506702,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,39.529243579613905,OK,4935.863533391534,0
1033.6859927474993,111.05452252785446,1144.7405152753538,alns_e2_throughput,82.6,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.62623753896131,259.32414939505003,2560.0,576.2268055353707,1459.8892364336778,17.36462178980696,0.0,11,1245.7969220710563,,1280.5261656506702,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,34.72924357961392,OK,4930.431050692867,0
1033.6859927474993,111.57986389872597,1145.2658566462253,alns_e2_throughput,89.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.65268322357098,242.65359447483772,2560.0,576.2268055353707,1456.1884849480202,5.251335121193165,0.0,11,1263.0405012200808,,1273.5431714624672,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,10.50267024238633,OK,4897.972903302993,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,100.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,113.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,123.9,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,140.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,141.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,150.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,160.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,176.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,180.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,194.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,200.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,210.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,240.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,280.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,282.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
1033.6859927474993,112.81263761631995,1146.4986303638193,alns_e2_throughput,291.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed4.json,balanced_mixed,57.71474105251467,235.77683689995837,2560.0,576.2268055353707,1455.5858430196674,0.0,0.0,11,1272.4060275227116,,1272.4060275227116,21,402.0841570967627,e2-threeshift-100c-01,fixed_replay,mixed,32,4,0.0,OK,4885.304226507512,0
,,,alns_e2_throughput,60.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,,,,,,,,,,,ValueError('No feasible charging insert between C001 and D0'),,,,e2-threeshift-100c-01,fixed_replay,mixed,,5,,HALT_REPLAY_ERROR,inf,-inf
932.7350484888154,112.61965505688394,1045.3547035456993,alns_e2_throughput,80.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.623155776490506,300.742779528512,2720.0,519.9518433765575,1464.4863863112057,29.889709072075334,0.0,10,1358.4654973033378,,1418.2449154474884,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,59.779418144150675,OK,5087.693874064841,0
932.7350484888154,112.71098839021728,1045.4460368790328,alns_e2_throughput,81.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.62775349649051,298.203979528512,2720.0,519.9518433765575,1464.4863863112057,27.889709072075338,0.0,10,1362.4654973033378,,1418.2449154474884,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,55.779418144150675,OK,5083.159671784841,0
932.7350484888154,112.8571217235506,1045.592170212366,alns_e2_throughput,82.6,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.63510984849051,294.141899528512,2720.0,519.9518433765575,1464.4863863112057,24.68970907207535,0.0,10,1368.8654973033376,,1418.2449154474884,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,49.3794181441507,OK,5075.90494813684,0
932.7350484888154,113.46048839021728,1046.1955368790327,alns_e2_throughput,89.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.66548332649051,277.893579528512,2720.0,519.9518433765575,1464.4863863112057,11.889709072075334,0.0,10,1394.4654973033378,,1418.2449154474884,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,23.779418144150668,OK,5046.887001614841,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,100.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,113.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,123.9,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,140.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,141.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,150.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,160.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,176.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,180.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,194.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,200.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,210.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,240.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,280.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,282.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
932.7350484888154,115.08598199411597,1047.8210304829313,alns_e2_throughput,291.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-100c-01__alns_e2_throughput__seed5.json,balanced_mixed,52.747310674510764,262.4822890835444,2720.0,519.9518433765575,1463.5705642323437,0.0,0.0,10,1416.5261148599266,,1416.5261148599266,24,362.8161631264793,e2-threeshift-100c-01,fixed_replay,mixed,34,5,0.0,OK,5018.752007366957,0
2725.018624842288,0.0,2725.018624842288,LNS,60.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,80.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,81.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,82.6,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,89.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,100.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,113.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,123.9,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,140.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,141.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,150.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,160.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,176.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,180.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
2725.018624842288,0.0,2725.018624842288,LNS,194.0,threeshift,baselines/e2_alns/checkpoints/e2-threeshift-150c-01__LNS__seed1.json,all_cv,137.17743757456077,0.0,3840.0,1519.0578069493326,1967.974934333382,0.0,0.0,48,0.0,,0.0,0,1059.9803272272225,e2-threeshift-150c-01,fixed_replay,allcv,48,1,0.0,OK,7464.210178857276,0
