battery_kwh,category,cv_shell_composition,cv_shell_cost,cv_shell_cv_routes,cv_shell_ev_routes,free_mixed_composition,free_mixed_cost,free_mixed_cv_routes,free_mixed_ev_routes,instance,phase,seed,winner_composition,winner_cv_route_count,winner_ev_route_count,winner_ev_route_share,winner_route_count,winner_status,winner_total_cost,winner_variant
113.0,threeshift,all_cv,3677.5354133584797,24,0,balanced_mixed,3948.1388378530364,6,18,e2-threeshift-75c-01,full,1,all_cv,24,0,0.0,24,OK,3677.5354133584797,cv_shell
113.0,threeshift,all_cv,3694.169539230952,25,0,ev_heavy_mixed,3507.0955604698975,2,24,e2-threeshift-75c-01,full,2,ev_heavy_mixed,2,24,0.9230769230769231,26,OK,3507.0955604698975,free_mixed
113.0,threeshift,all_cv,3651.157717661298,24,0,balanced_mixed,3948.1388378530364,6,18,e2-threeshift-75c-01,full,3,all_cv,24,0,0.0,24,OK,3651.157717661298,cv_shell
113.0,vanilla,all_cv,6158.0206363550615,34,0,ev_heavy_mixed,5349.2714017182625,4,29,e2-vanilla-100c-01,full,1,ev_heavy_mixed,4,29,0.8787878787878788,33,OK,5349.2714017182625,free_mixed
113.0,vanilla,all_cv,6005.927937498446,33,0,balanced_mixed,5864.8497158597,9,26,e2-vanilla-100c-01,full,2,balanced_mixed,9,26,0.7428571428571429,35,OK,5864.8497158597,free_mixed
113.0,vanilla,all_cv,5993.166340762592,33,0,balanced_mixed,5534.293302551432,8,26,e2-vanilla-100c-01,full,3,balanced_mixed,8,26,0.7647058823529411,34,OK,5534.293302551432,free_mixed
113.0,vanilla,all_cv,7510.521270058546,48,0,ev_heavy_mixed,7384.787429909561,1,54,e2-vanilla-150c-01,full,1,ev_heavy_mixed,1,54,0.9818181818181818,55,OK,7384.787429909561,free_mixed
113.0,vanilla,all_cv,7362.084484434414,47,0,ev_heavy_mixed,7226.561788715,1,52,e2-vanilla-150c-01,full,2,ev_heavy_mixed,1,52,0.9811320754716981,53,OK,7226.561788715,free_mixed
113.0,vanilla,all_cv,7441.420407611793,48,0,all_ev,7316.889258474045,0,55,e2-vanilla-150c-01,full,3,all_ev,0,55,1.0,55,OK,7316.889258474045,free_mixed
113.0,vanilla,all_cv,11032.42358750122,66,0,ev_heavy_mixed,10574.263443775337,9,62,e2-vanilla-200c-01,full,1,ev_heavy_mixed,9,62,0.8732394366197183,71,OK,10574.263443775337,free_mixed
113.0,vanilla,all_cv,11206.68699949503,67,0,ev_heavy_mixed,10269.826311854138,7,63,e2-vanilla-200c-01,full,2,ev_heavy_mixed,7,63,0.9,70,OK,10269.826311854138,free_mixed
113.0,vanilla,all_cv,11133.107071445103,67,0,ev_heavy_mixed,10801.548498745351,6,69,e2-vanilla-200c-01,full,3,ev_heavy_mixed,6,69,0.92,75,OK,10801.548498745351,free_mixed
113.0,vanilla,all_cv,1213.2666144034245,7,0,ev_heavy_mixed,1183.378889024618,1,7,e2-vanilla-25c-01,full,1,ev_heavy_mixed,1,7,0.875,8,OK,1183.378889024618,free_mixed
113.0,vanilla,all_cv,1217.3069621269772,7,0,balanced_mixed,1206.9177432895244,2,6,e2-vanilla-25c-01,full,2,balanced_mixed,2,6,0.75,8,OK,1206.9177432895244,free_mixed
113.0,vanilla,all_cv,1231.7355894264756,7,0,ev_heavy_mixed,1193.6361390784602,1,7,e2-vanilla-25c-01,full,3,ev_heavy_mixed,1,7,0.875,8,OK,1193.6361390784602,free_mixed
113.0,vanilla,all_cv,2807.8495387442276,16,0,ev_heavy_mixed,2479.9782881765473,2,14,e2-vanilla-50c-01,full,1,ev_heavy_mixed,2,14,0.875,16,OK,2479.9782881765473,free_mixed
113.0,vanilla,all_cv,2799.4022778724207,16,0,ev_heavy_mixed,2656.3927121743995,2,15,e2-vanilla-50c-01,full,2,ev_heavy_mixed,2,15,0.8823529411764706,17,OK,2656.3927121743995,free_mixed
113.0,vanilla,all_cv,2827.741990979782,16,0,ev_heavy_mixed,2630.1955521456593,2,15,e2-vanilla-50c-01,full,3,ev_heavy_mixed,2,15,0.8823529411764706,17,OK,2630.1955521456593,free_mixed
113.0,vanilla,all_cv,4706.589203813759,25,0,balanced_mixed,4571.282060224344,9,17,e2-vanilla-75c-01,full,1,balanced_mixed,9,17,0.6538461538461539,26,OK,4571.282060224344,free_mixed
113.0,vanilla,all_cv,4665.900910938217,25,0,balanced_mixed,4630.877176617819,6,22,e2-vanilla-75c-01,full,2,balanced_mixed,6,22,0.7857142857142857,28,OK,4630.877176617819,free_mixed
113.0,vanilla,all_cv,4617.983556275101,25,0,balanced_mixed,4672.6111911739345,6,22,e2-vanilla-75c-01,full,3,all_cv,25,0,0.0,25,OK,4617.983556275101,cv_shell
141.0,multidepot,all_cv,5078.3304438331,32,0,ev_heavy_mixed,4841.047813072939,2,33,e2-multidepot-100c-01,full,1,ev_heavy_mixed,2,33,0.9428571428571428,35,OK,4841.047813072939,free_mixed
141.0,multidepot,all_cv,5012.581954145316,32,0,ev_heavy_mixed,4763.067351257531,2,33,e2-multidepot-100c-01,full,2,ev_heavy_mixed,2,33,0.9428571428571428,35,OK,4763.067351257531,free_mixed
141.0,multidepot,all_cv,5125.000427549517,33,0,ev_heavy_mixed,4812.42175398881,5,29,e2-multidepot-100c-01,full,3,ev_heavy_mixed,5,29,0.8529411764705882,34,OK,4812.42175398881,free_mixed
141.0,multidepot,all_cv,7241.7429228148685,48,0,ev_heavy_mixed,7007.665311096728,1,53,e2-multidepot-150c-01,full,1,ev_heavy_mixed,1,53,0.9814814814814815,54,OK,7007.665311096728,free_mixed
141.0,multidepot,all_cv,7427.961521286857,49,0,all_ev,7049.486979089933,0,54,e2-multidepot-150c-01,full,2,all_ev,0,54,1.0,54,OK,7049.486979089933,free_mixed
141.0,multidepot,all_cv,7326.20773177737,47,0,all_ev,7094.83332445852,0,55,e2-multidepot-150c-01,full,3,all_ev,0,55,1.0,55,OK,7094.83332445852,free_mixed
141.0,multidepot,all_cv,9838.794400016606,67,0,ev_heavy_mixed,9171.603325178878,2,70,e2-multidepot-200c-01,full,1,ev_heavy_mixed,2,70,0.9722222222222222,72,OK,9171.603325178878,free_mixed
141.0,multidepot,all_cv,9605.469420293539,66,0,ev_heavy_mixed,9369.28627885694,2,72,e2-multidepot-200c-01,full,2,ev_heavy_mixed,2,72,0.972972972972973,74,OK,9369.28627885694,free_mixed
141.0,multidepot,all_cv,9815.444658557279,67,0,ev_heavy_mixed,9622.359842989654,1,76,e2-multidepot-200c-01,full,3,ev_heavy_mixed,1,76,0.987012987012987,77,OK,9622.359842989654,free_mixed
141.0,multidepot,all_cv,1013.4186119137498,7,0,ev_heavy_mixed,929.9390264192796,1,6,e2-multidepot-25c-01,full,1,ev_heavy_mixed,1,6,0.8571428571428571,7,OK,929.9390264192796,free_mixed
141.0,multidepot,all_cv,1068.0916874383547,7,0,all_ev,980.5867116349141,0,8,e2-multidepot-25c-01,full,2,all_ev,0,8,1.0,8,OK,980.5867116349141,free_mixed
141.0,multidepot,all_cv,1048.073247448967,7,0,ev_heavy_mixed,1004.3380833886738,1,7,e2-multidepot-25c-01,full,3,ev_heavy_mixed,1,7,0.875,8,OK,1004.3380833886738,free_mixed
141.0,multidepot,all_cv,2423.8123321010567,16,0,all_ev,2251.2479203007556,0,17,e2-multidepot-50c-01,full,1,all_ev,0,17,1.0,17,OK,2251.2479203007556,free_mixed
141.0,multidepot,all_cv,2439.269044798069,16,0,all_ev,2209.05394192636,0,16,e2-multidepot-50c-01,full,2,all_ev,0,16,1.0,16,OK,2209.05394192636,free_mixed
141.0,multidepot,all_cv,2446.3078778500008,16,0,ev_heavy_mixed,2167.7128264435805,1,15,e2-multidepot-50c-01,full,3,ev_heavy_mixed,1,15,0.9375,16,OK,2167.7128264435805,free_mixed
141.0,multidepot,all_cv,4155.708850382353,25,0,ev_heavy_mixed,3905.8362276396815,1,27,e2-multidepot-75c-01,full,1,ev_heavy_mixed,1,27,0.9642857142857143,28,OK,3905.8362276396815,free_mixed
141.0,multidepot,all_cv,4075.521078355864,25,0,ev_heavy_mixed,3761.301038186479,1,26,e2-multidepot-75c-01,full,2,ev_heavy_mixed,1,26,0.9629629629629629,27,OK,3761.301038186479,free_mixed
141.0,multidepot,all_cv,4231.443420447696,26,0,ev_heavy_mixed,3906.9117617029888,2,26,e2-multidepot-75c-01,full,3,ev_heavy_mixed,2,26,0.9285714285714286,28,OK,3906.9117617029888,free_mixed
141.0,threeshift,all_cv,5062.404501085723,30,0,ev_heavy_mixed,4757.716501437331,1,33,e2-threeshift-100c-01,full,1,ev_heavy_mixed,1,33,0.9705882352941176,34,OK,4757.716501437331,free_mixed
141.0,threeshift,all_cv,5134.753771532116,31,0,ev_heavy_mixed,4701.195626148993,2,31,e2-threeshift-100c-01,full,2,ev_heavy_mixed,2,31,0.9393939393939394,33,OK,4701.195626148993,free_mixed
141.0,threeshift,all_cv,4972.119063905068,30,0,ev_heavy_mixed,4875.452809963967,2,32,e2-threeshift-100c-01,full,3,ev_heavy_mixed,2,32,0.9411764705882353,34,OK,4875.452809963967,free_mixed
141.0,threeshift,all_cv,8763.891111357876,51,0,ev_heavy_mixed,7116.053454406961,4,48,e2-threeshift-150c-01,full,1,ev_heavy_mixed,4,48,0.9230769230769231,52,OK,7116.053454406961,free_mixed
141.0,threeshift,all_cv,7752.50558279969,48,0,ev_heavy_mixed,7616.039847035547,2,53,e2-threeshift-150c-01,full,2,ev_heavy_mixed,2,53,0.9636363636363636,55,OK,7616.039847035547,free_mixed
141.0,threeshift,all_cv,7708.740066379589,48,0,ev_heavy_mixed,7434.57926764179,3,50,e2-threeshift-150c-01,full,3,ev_heavy_mixed,3,50,0.9433962264150944,53,OK,7434.57926764179,free_mixed
141.0,threeshift,all_cv,9593.344441393387,65,0,ev_heavy_mixed,8951.075628636569,3,67,e2-threeshift-200c-01,full,1,ev_heavy_mixed,3,67,0.9571428571428572,70,OK,8951.075628636569,free_mixed
141.0,threeshift,all_cv,9143.676897656356,62,0,all_ev,9193.442192417475,0,73,e2-threeshift-200c-01,full,2,all_cv,62,0,0.0,62,OK,9143.676897656356,cv_shell
141.0,threeshift,all_cv,9244.454997079307,63,0,all_ev,9140.105632310919,0,72,e2-threeshift-200c-01,full,3,all_ev,0,72,1.0,72,OK,9140.105632310919,free_mixed
141.0,threeshift,all_cv,2523.783984589867,15,0,all_ev,2221.946742449275,0,17,e2-threeshift-50c-01,full,1,all_ev,0,17,1.0,17,OK,2221.946742449275,free_mixed
141.0,threeshift,all_cv,2453.0479974387,16,0,all_ev,2239.0716705953523,0,16,e2-threeshift-50c-01,full,2,all_ev,0,16,1.0,16,OK,2239.0716705953523,free_mixed
141.0,threeshift,all_cv,2475.729953376651,16,0,all_ev,2256.8111336465417,0,17,e2-threeshift-50c-01,full,3,all_ev,0,17,1.0,17,OK,2256.8111336465417,free_mixed
141.0,threeshift,all_cv,3677.5354133584797,24,0,ev_heavy_mixed,3657.5840399321837,1,27,e2-threeshift-75c-01,full,1,ev_heavy_mixed,1,27,0.9642857142857143,28,OK,3657.5840399321837,free_mixed
141.0,threeshift,all_cv,3694.169539230952,25,0,all_ev,3691.6655965642913,0,28,e2-threeshift-75c-01,full,2,all_ev,0,28,1.0,28,OK,3691.6655965642913,free_mixed
141.0,threeshift,all_cv,3651.157717661298,24,0,ev_heavy_mixed,3676.7762569127767,2,22,e2-threeshift-75c-01,full,3,all_cv,24,0,0.0,24,OK,3651.157717661298,cv_shell
141.0,vanilla,all_cv,6158.0206363550615,34,0,ev_heavy_mixed,5220.705330428697,3,30,e2-vanilla-100c-01,full,1,ev_heavy_mixed,3,30,0.9090909090909091,33,OK,5220.705330428697,free_mixed
141.0,vanilla,all_cv,6005.927937498446,33,0,ev_heavy_mixed,5391.837717444636,1,34,e2-vanilla-100c-01,full,2,ev_heavy_mixed,1,34,0.9714285714285714,35,OK,5391.837717444636,free_mixed
141.0,vanilla,all_cv,5993.166340762592,33,0,ev_heavy_mixed,5474.50931351554,3,32,e2-vanilla-100c-01,full,3,ev_heavy_mixed,3,32,0.9142857142857143,35,OK,5474.50931351554,free_mixed
141.0,vanilla,all_cv,7510.521270058546,48,0,ev_heavy_mixed,7357.903330831223,1,54,e2-vanilla-150c-01,full,1,ev_heavy_mixed,1,54,0.9818181818181818,55,OK,7357.903330831223,free_mixed
141.0,vanilla,all_cv,7362.084484434414,47,0,ev_heavy_mixed,7479.1120048260145,1,56,e2-vanilla-150c-01,full,2,all_cv,47,0,0.0,47,OK,7362.084484434414,cv_shell
141.0,vanilla,all_cv,7441.420407611793,48,0,all_ev,7514.386925227884,0,57,e2-vanilla-150c-01,full,3,all_cv,48,0,0.0,48,OK,7441.420407611793,cv_shell
141.0,vanilla,all_cv,11032.42358750122,66,0,ev_heavy_mixed,10605.86796309312,3,71,e2-vanilla-200c-01,full,1,ev_heavy_mixed,3,71,0.9594594594594594,74,OK,10605.86796309312,free_mixed
141.0,vanilla,all_cv,11206.68699949503,67,0,ev_heavy_mixed,10397.378100723025,4,69,e2-vanilla-200c-01,full,2,ev_heavy_mixed,4,69,0.9452054794520548,73,OK,10397.378100723025,free_mixed
141.0,vanilla,all_cv,11133.107071445103,67,0,ev_heavy_mixed,10957.316865246625,1,77,e2-vanilla-200c-01,full,3,ev_heavy_mixed,1,77,0.9871794871794872,78,OK,10957.316865246625,free_mixed
141.0,vanilla,all_cv,1213.2666144034245,7,0,all_ev,1146.069581709001,0,8,e2-vanilla-25c-01,full,1,all_ev,0,8,1.0,8,OK,1146.069581709001,free_mixed
141.0,vanilla,all_cv,1217.3069621269772,7,0,ev_heavy_mixed,1170.0176216640061,1,7,e2-vanilla-25c-01,full,2,ev_heavy_mixed,1,7,0.875,8,OK,1170.0176216640061,free_mixed
141.0,vanilla,all_cv,1231.7355894264756,7,0,all_ev,1051.4340815136281,0,7,e2-vanilla-25c-01,full,3,all_ev,0,7,1.0,7,OK,1051.4340815136281,free_mixed
141.0,vanilla,all_cv,2807.8495387442276,16,0,ev_heavy_mixed,2445.0689119689923,1,15,e2-vanilla-50c-01,full,1,ev_heavy_mixed,1,15,0.9375,16,OK,2445.0689119689923,free_mixed
141.0,vanilla,all_cv,2799.4022778724207,16,0,balanced_mixed,2737.914622057844,4,12,e2-vanilla-50c-01,full,2,balanced_mixed,4,12,0.75,16,OK,2737.914622057844,free_mixed
141.0,vanilla,all_cv,2827.741990979782,16,0,all_ev,2534.5729859644644,0,17,e2-vanilla-50c-01,full,3,all_ev,0,17,1.0,17,OK,2534.5729859644644,free_mixed
141.0,vanilla,all_cv,4706.589203813759,25,0,ev_heavy_mixed,4294.7393478530685,5,21,e2-vanilla-75c-01,full,1,ev_heavy_mixed,5,21,0.8076923076923077,26,OK,4294.7393478530685,free_mixed
141.0,vanilla,all_cv,4665.900910938217,25,0,ev_heavy_mixed,4315.325567486829,3,24,e2-vanilla-75c-01,full,2,ev_heavy_mixed,3,24,0.8888888888888888,27,OK,4315.325567486829,free_mixed
141.0,vanilla,all_cv,4617.983556275101,25,0,all_ev,4256.636688854724,0,27,e2-vanilla-75c-01,full,3,all_ev,0,27,1.0,27,OK,4256.636688854724,free_mixed
210.0,multidepot,all_cv,5078.3304438331,32,0,ev_heavy_mixed,4841.047813072939,2,33,e2-multidepot-100c-01,full,1,ev_heavy_mixed,2,33,0.9428571428571428,35,OK,4841.047813072939,free_mixed
210.0,multidepot,all_cv,5012.581954145316,32,0,ev_heavy_mixed,4763.067351257531,2,33,e2-multidepot-100c-01,full,2,ev_heavy_mixed,2,33,0.9428571428571428,35,OK,4763.067351257531,free_mixed
210.0,multidepot,all_cv,5125.000427549517,33,0,ev_heavy_mixed,4812.42175398881,5,29,e2-multidepot-100c-01,full,3,ev_heavy_mixed,5,29,0.8529411764705882,34,OK,4812.42175398881,free_mixed
210.0,multidepot,all_cv,7241.7429228148685,48,0,ev_heavy_mixed,7007.665311096728,1,53,e2-multidepot-150c-01,full,1,ev_heavy_mixed,1,53,0.9814814814814815,54,OK,7007.665311096728,free_mixed
210.0,multidepot,all_cv,7427.961521286857,49,0,all_ev,7049.486979089933,0,54,e2-multidepot-150c-01,full,2,all_ev,0,54,1.0,54,OK,7049.486979089933,free_mixed
210.0,multidepot,all_cv,7326.20773177737,47,0,all_ev,7094.83332445852,0,55,e2-multidepot-150c-01,full,3,all_ev,0,55,1.0,55,OK,7094.83332445852,free_mixed
210.0,multidepot,all_cv,9838.794400016606,67,0,ev_heavy_mixed,9171.603325178878,2,70,e2-multidepot-200c-01,full,1,ev_heavy_mixed,2,70,0.9722222222222222,72,OK,9171.603325178878,free_mixed
210.0,multidepot,all_cv,9605.469420293539,66,0,ev_heavy_mixed,9369.28627885694,2,72,e2-multidepot-200c-01,full,2,ev_heavy_mixed,2,72,0.972972972972973,74,OK,9369.28627885694,free_mixed
210.0,multidepot,all_cv,9815.444658557279,67,0,ev_heavy_mixed,9622.359842989654,1,76,e2-multidepot-200c-01,full,3,ev_heavy_mixed,1,76,0.987012987012987,77,OK,9622.359842989654,free_mixed
210.0,multidepot,all_cv,1013.4186119137498,7,0,ev_heavy_mixed,929.9390264192796,1,6,e2-multidepot-25c-01,full,1,ev_heavy_mixed,1,6,0.8571428571428571,7,OK,929.9390264192796,free_mixed
210.0,multidepot,all_cv,1068.0916874383547,7,0,all_ev,980.5867116349141,0,8,e2-multidepot-25c-01,full,2,all_ev,0,8,1.0,8,OK,980.5867116349141,free_mixed
210.0,multidepot,all_cv,1048.073247448967,7,0,ev_heavy_mixed,1004.3380833886738,1,7,e2-multidepot-25c-01,full,3,ev_heavy_mixed,1,7,0.875,8,OK,1004.3380833886738,free_mixed
210.0,multidepot,all_cv,2423.8123321010567,16,0,all_ev,2251.2479203007556,0,17,e2-multidepot-50c-01,full,1,all_ev,0,17,1.0,17,OK,2251.2479203007556,free_mixed
210.0,multidepot,all_cv,2439.269044798069,16,0,all_ev,2209.05394192636,0,16,e2-multidepot-50c-01,full,2,all_ev,0,16,1.0,16,OK,2209.05394192636,free_mixed
210.0,multidepot,all_cv,2446.3078778500008,16,0,ev_heavy_mixed,2167.7128264435805,1,15,e2-multidepot-50c-01,full,3,ev_heavy_mixed,1,15,0.9375,16,OK,2167.7128264435805,free_mixed
210.0,multidepot,all_cv,4155.708850382353,25,0,ev_heavy_mixed,3905.8362276396815,1,27,e2-multidepot-75c-01,full,1,ev_heavy_mixed,1,27,0.9642857142857143,28,OK,3905.8362276396815,free_mixed
210.0,multidepot,all_cv,4075.521078355864,25,0,ev_heavy_mixed,3761.301038186479,1,26,e2-multidepot-75c-01,full,2,ev_heavy_mixed,1,26,0.9629629629629629,27,OK,3761.301038186479,free_mixed
210.0,multidepot,all_cv,4231.443420447696,26,0,ev_heavy_mixed,3906.9117617029888,2,26,e2-multidepot-75c-01,full,3,ev_heavy_mixed,2,26,0.9285714285714286,28,OK,3906.9117617029888,free_mixed
210.0,threeshift,all_cv,5062.404501085723,30,0,ev_heavy_mixed,4741.558830234413,1,33,e2-threeshift-100c-01,full,1,ev_heavy_mixed,1,33,0.9705882352941176,34,OK,4741.558830234413,free_mixed
210.0,threeshift,all_cv,5134.753771532116,31,0,all_ev,4653.830648428711,0,32,e2-threeshift-100c-01,full,2,all_ev,0,32,1.0,32,OK,4653.830648428711,free_mixed
210.0,threeshift,all_cv,4972.119063905068,30,0,ev_heavy_mixed,4435.373002926195,1,30,e2-threeshift-100c-01,full,3,ev_heavy_mixed,1,30,0.967741935483871,31,OK,4435.373002926195,free_mixed
210.0,threeshift,all_cv,8763.891111357876,51,0,ev_heavy_mixed,7023.693836138364,4,47,e2-threeshift-150c-01,full,1,ev_heavy_mixed,4,47,0.9215686274509803,51,OK,7023.693836138364,free_mixed
210.0,threeshift,all_cv,7752.50558279969,48,0,ev_heavy_mixed,7322.945854470932,2,53,e2-threeshift-150c-01,full,2,ev_heavy_mixed,2,53,0.9636363636363636,55,OK,7322.945854470932,free_mixed
210.0,threeshift,all_cv,7708.740066379589,48,0,ev_heavy_mixed,7480.901622164628,1,54,e2-threeshift-150c-01,full,3,ev_heavy_mixed,1,54,0.9818181818181818,55,OK,7480.901622164628,free_mixed
210.0,threeshift,all_cv,9593.344441393387,65,0,all_ev,8958.65641269902,0,71,e2-threeshift-200c-01,full,1,all_ev,0,71,1.0,71,OK,8958.65641269902,free_mixed
210.0,threeshift,all_cv,9143.676897656356,62,0,ev_heavy_mixed,8894.848825057663,1,69,e2-threeshift-200c-01,full,2,ev_heavy_mixed,1,69,0.9857142857142858,70,OK,8894.848825057663,free_mixed
210.0,threeshift,all_cv,9244.454997079307,63,0,all_ev,9143.578030906534,0,73,e2-threeshift-200c-01,full,3,all_ev,0,73,1.0,73,OK,9143.578030906534,free_mixed
210.0,threeshift,all_cv,2523.783984589867,15,0,ev_heavy_mixed,2330.6157695961338,1,16,e2-threeshift-50c-01,full,1,ev_heavy_mixed,1,16,0.9411764705882353,17,OK,2330.6157695961338,free_mixed
210.0,threeshift,all_cv,2453.0479974387,16,0,all_ev,2170.05380954396,0,16,e2-threeshift-50c-01,full,2,all_ev,0,16,1.0,16,OK,2170.05380954396,free_mixed
210.0,threeshift,all_cv,2475.729953376651,16,0,all_ev,2305.6806163419587,0,17,e2-threeshift-50c-01,full,3,all_ev,0,17,1.0,17,OK,2305.6806163419587,free_mixed
210.0,threeshift,all_cv,3677.5354133584797,24,0,ev_heavy_mixed,3463.8380992804123,1,23,e2-threeshift-75c-01,full,1,ev_heavy_mixed,1,23,0.9583333333333334,24,OK,3463.8380992804123,free_mixed
210.0,threeshift,all_cv,3694.169539230952,25,0,ev_heavy_mixed,3742.1996788179736,2,22,e2-threeshift-75c-01,full,2,all_cv,25,0,0.0,25,OK,3694.169539230952,cv_shell
210.0,threeshift,all_cv,3651.157717661298,24,0,all_ev,3540.762835890676,0,27,e2-threeshift-75c-01,full,3,all_ev,0,27,1.0,27,OK,3540.762835890676,free_mixed
210.0,vanilla,all_cv,6158.0206363550615,34,0,ev_heavy_mixed,5220.705330428697,3,30,e2-vanilla-100c-01,full,1,ev_heavy_mixed,3,30,0.9090909090909091,33,OK,5220.705330428697,free_mixed
210.0,vanilla,all_cv,6005.927937498446,33,0,ev_heavy_mixed,5391.837717444636,1,34,e2-vanilla-100c-01,full,2,ev_heavy_mixed,1,34,0.9714285714285714,35,OK,5391.837717444636,free_mixed
210.0,vanilla,all_cv,5993.166340762592,33,0,ev_heavy_mixed,5474.50931351554,3,32,e2-vanilla-100c-01,full,3,ev_heavy_mixed,3,32,0.9142857142857143,35,OK,5474.50931351554,free_mixed
210.0,vanilla,all_cv,7510.521270058546,48,0,ev_heavy_mixed,7357.903330831223,1,54,e2-vanilla-150c-01,full,1,ev_heavy_mixed,1,54,0.9818181818181818,55,OK,7357.903330831223,free_mixed
210.0,vanilla,all_cv,7362.084484434414,47,0,ev_heavy_mixed,7479.1120048260145,1,56,e2-vanilla-150c-01,full,2,all_cv,47,0,0.0,47,OK,7362.084484434414,cv_shell
210.0,vanilla,all_cv,7441.420407611793,48,0,all_ev,7514.386925227884,0,57,e2-vanilla-150c-01,full,3,all_cv,48,0,0.0,48,OK,7441.420407611793,cv_shell
210.0,vanilla,all_cv,11032.42358750122,66,0,ev_heavy_mixed,10605.86796309312,3,71,e2-vanilla-200c-01,full,1,ev_heavy_mixed,3,71,0.9594594594594594,74,OK,10605.86796309312,free_mixed
210.0,vanilla,all_cv,11206.68699949503,67,0,ev_heavy_mixed,10397.378100723025,4,69,e2-vanilla-200c-01,full,2,ev_heavy_mixed,4,69,0.9452054794520548,73,OK,10397.378100723025,free_mixed
210.0,vanilla,all_cv,11133.107071445103,67,0,ev_heavy_mixed,10957.316865246625,1,77,e2-vanilla-200c-01,full,3,ev_heavy_mixed,1,77,0.9871794871794872,78,OK,10957.316865246625,free_mixed
210.0,vanilla,all_cv,1213.2666144034245,7,0,all_ev,1146.069581709001,0,8,e2-vanilla-25c-01,full,1,all_ev,0,8,1.0,8,OK,1146.069581709001,free_mixed
210.0,vanilla,all_cv,1217.3069621269772,7,0,ev_heavy_mixed,1170.0176216640061,1,7,e2-vanilla-25c-01,full,2,ev_heavy_mixed,1,7,0.875,8,OK,1170.0176216640061,free_mixed
210.0,vanilla,all_cv,1231.7355894264756,7,0,all_ev,1051.4340815136281,0,7,e2-vanilla-25c-01,full,3,all_ev,0,7,1.0,7,OK,1051.4340815136281,free_mixed
210.0,vanilla,all_cv,2807.8495387442276,16,0,ev_heavy_mixed,2445.0689119689923,1,15,e2-vanilla-50c-01,full,1,ev_heavy_mixed,1,15,0.9375,16,OK,2445.0689119689923,free_mixed
210.0,vanilla,all_cv,2799.4022778724207,16,0,balanced_mixed,2737.914622057844,4,12,e2-vanilla-50c-01,full,2,balanced_mixed,4,12,0.75,16,OK,2737.914622057844,free_mixed
210.0,vanilla,all_cv,2827.741990979782,16,0,all_ev,2534.5729859644644,0,17,e2-vanilla-50c-01,full,3,all_ev,0,17,1.0,17,OK,2534.5729859644644,free_mixed
210.0,vanilla,all_cv,4706.589203813759,25,0,ev_heavy_mixed,4294.7393478530685,5,21,e2-vanilla-75c-01,full,1,ev_heavy_mixed,5,21,0.8076923076923077,26,OK,4294.7393478530685,free_mixed
210.0,vanilla,all_cv,4665.900910938217,25,0,ev_heavy_mixed,4315.325567486829,3,24,e2-vanilla-75c-01,full,2,ev_heavy_mixed,3,24,0.8888888888888888,27,OK,4315.325567486829,free_mixed
210.0,vanilla,all_cv,4617.983556275101,25,0,all_ev,4256.636688854724,0,27,e2-vanilla-75c-01,full,3,all_ev,0,27,1.0,27,OK,4256.636688854724,free_mixed
280.0,multidepot,all_cv,5078.3304438331,32,0,ev_heavy_mixed,4841.047813072939,2,33,e2-multidepot-100c-01,full,1,ev_heavy_mixed,2,33,0.9428571428571428,35,OK,4841.047813072939,free_mixed
280.0,multidepot,all_cv,5012.581954145316,32,0,ev_heavy_mixed,4763.067351257531,2,33,e2-multidepot-100c-01,full,2,ev_heavy_mixed,2,33,0.9428571428571428,35,OK,4763.067351257531,free_mixed
280.0,multidepot,all_cv,5125.000427549517,33,0,ev_heavy_mixed,4812.42175398881,5,29,e2-multidepot-100c-01,full,3,ev_heavy_mixed,5,29,0.8529411764705882,34,OK,4812.42175398881,free_mixed
280.0,multidepot,all_cv,7241.7429228148685,48,0,ev_heavy_mixed,7007.665311096728,1,53,e2-multidepot-150c-01,full,1,ev_heavy_mixed,1,53,0.9814814814814815,54,OK,7007.665311096728,free_mixed
280.0,multidepot,all_cv,7427.961521286857,49,0,all_ev,7049.486979089933,0,54,e2-multidepot-150c-01,full,2,all_ev,0,54,1.0,54,OK,7049.486979089933,free_mixed
280.0,multidepot,all_cv,7326.20773177737,47,0,all_ev,7094.83332445852,0,55,e2-multidepot-150c-01,full,3,all_ev,0,55,1.0,55,OK,7094.83332445852,free_mixed
280.0,multidepot,all_cv,9838.794400016606,67,0,ev_heavy_mixed,9171.603325178878,2,70,e2-multidepot-200c-01,full,1,ev_heavy_mixed,2,70,0.9722222222222222,72,OK,9171.603325178878,free_mixed
280.0,multidepot,all_cv,9605.469420293539,66,0,ev_heavy_mixed,9369.28627885694,2,72,e2-multidepot-200c-01,full,2,ev_heavy_mixed,2,72,0.972972972972973,74,OK,9369.28627885694,free_mixed
280.0,multidepot,all_cv,9815.444658557279,67,0,ev_heavy_mixed,9622.359842989654,1,76,e2-multidepot-200c-01,full,3,ev_heavy_mixed,1,76,0.987012987012987,77,OK,9622.359842989654,free_mixed
280.0,multidepot,all_cv,1013.4186119137498,7,0,ev_heavy_mixed,929.9390264192796,1,6,e2-multidepot-25c-01,full,1,ev_heavy_mixed,1,6,0.8571428571428571,7,OK,929.9390264192796,free_mixed
