B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,best_penalized_obj,carbon_price,category,commit_hash,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cv_route_count,cv_route_share,depot_charging_kwh,elapsed_seconds,ev_drive_kwh,ev_route_count,ev_route_share,eval_budget,fuel_liters,instance,route_count,runtime_cap_seconds,seed,solver_reported_feasible,station_charging_kwh,status,subprocess_returncode,total_cost,v_speed_ms,variant,violation_count
280.0,0.0,65.40796367180327,65.40796367180327,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,2207.100441792383,0.05034,multidepot,b6930603,all_ev,3.292636891238577,210.42717005735835,1360.0,0.0,633.3806348437863,0.0,0,0.0,1135.60264467004,19.089749125007074,1135.60264467004,17,1.0,3000,0.0,e2-multidepot-50c-01,17,180.0,3,True,0.0,OK,0,2207.100441792383,25.0,free_mixed,0
280.0,875.9994685476936,0.0,875.9994685476936,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,2446.3078778500008,0.05034,multidepot,b6930603,all_cv,44.0978132466909,0.0,1280.0,488.32467398561545,633.8853906176947,0.0,16,1.0,0.0,12.526453084021341,0.0,0,0.0,3000,340.7471034719248,e2-multidepot-50c-01,16,180.0,3,True,0.0,OK,0,2446.3078778500008,25.0,cv_shell,0
280.0,0.0,66.58626278236014,66.58626278236014,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,2305.0110267667983,0.05034,multidepot,b6930603,all_ev,3.3519524684640096,214.77474478763165,1440.0,0.0,646.8843295107027,0.0,0,0.0,1159.0650015522488,18.995884499978274,1159.0650015522488,18,1.0,3000,0.0,e2-multidepot-50c-01,18,180.0,3,True,0.0,OK,0,2305.0110267667983,25.0,ev_shell,0
280.0,0.0,128.30068337689173,128.30068337689173,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,3940.7390359476817,0.05034,multidepot,b6930603,all_ev,6.45865640119273,406.2318122772604,2320.0,0.0,1208.0485672692284,0.0,0,0.0,2192.2925649069634,32.61024683297728,2163.951054719601,29,1.0,3000,0.0,e2-multidepot-75c-01,29,180.0,1,True,0.0,OK,0,3940.7390359476817,25.0,free_mixed,0
280.0,1618.2373920412992,0.0,1618.2373920412992,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4155.708850382353,0.05034,multidepot,b6930603,all_cv,81.46207031535901,0.0,2000.0,902.0841624595989,1172.1626176073962,0.0,25,1.0,0.0,12.255238042009296,0.0,0,0.0,3000,629.4635143811311,e2-multidepot-75c-01,25,180.0,1,True,0.0,OK,0,4155.708850382353,25.0,cv_shell,0
280.0,106.55917760868073,116.41999851653223,222.97917612521297,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,3682.665766203227,0.05034,multidepot,b6930603,ev_heavy_mixed,11.224771726143222,363.43610712692015,2080.0,59.40126396675005,1168.603623383414,0.0,1,0.038461538461538464,1961.3389483373999,28.717266041989205,1961.3389483373999,25,0.9615384615384616,3000,41.44948989376181,e2-multidepot-75c-01,26,180.0,1,True,0.0,OK,0,3682.665766203227,25.0,ev_shell,0
280.0,344.70743637100276,101.36697308778453,446.0744094587873,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,3925.63373415662,0.05034,multidepot,b6930603,ev_heavy_mixed,22.455385772155353,327.2997768988866,2160.0,192.15667649360284,1223.721894991975,0.0,3,0.1111111111111111,1766.3236745757508,25.60327766701812,1745.2924562430644,24,0.8888888888888888,3000,134.0846252833737,e2-multidepot-75c-01,27,180.0,2,True,0.0,OK,0,3925.63373415662,25.0,free_mixed,0
280.0,1556.6033966142707,0.0,1556.6033966142707,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4075.521078355864,0.05034,multidepot,b6930603,all_cv,78.3594149855624,0.0,2000.0,867.7263782325917,1129.4352851377096,0.0,25,1.0,0.0,15.489757457980886,0.0,0,0.0,3000,605.4890644285756,e2-multidepot-75c-01,25,180.0,2,True,0.0,OK,0,4075.521078355864,25.0,cv_shell,0
280.0,446.00247946119146,89.54565775121938,535.5481372124109,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,3836.579636535225,0.05034,multidepot,b6930603,ev_heavy_mixed,26.959493227272766,289.3190599185492,2080.0,248.62345606298126,1191.6776273264218,0.0,4,0.15384615384615385,1561.3548835323754,30.74388925000676,1561.3548835323754,22,0.8461538461538461,3000,173.4864671432428,e2-multidepot-75c-01,26,180.0,2,True,0.0,OK,0,3836.579636535225,25.0,ev_shell,0
280.0,130.20561349389956,113.74241743496593,243.94803092886548,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,3870.950802938742,0.05034,multidepot,b6930603,ev_heavy_mixed,12.280343876959089,362.4542743648253,2240.0,72.58293645533622,1183.6332482416215,0.0,1,0.03571428571428571,1956.0403365613893,25.50537099997746,1953.794522927774,27,0.9642857142857143,3000,50.6475029344332,e2-multidepot-75c-01,28,180.0,3,True,0.0,OK,0,3870.950802938742,25.0,free_mixed,0
280.0,1614.1322428705912,0.0,1614.1322428705912,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4231.443420447696,0.05034,multidepot,b6930603,all_cv,81.25541710610557,0.0,2080.0,899.7957528173285,1170.3922505242617,0.0,26,1.0,0.0,12.154178917000536,0.0,0,0.0,3000,627.8666895662051,e2-multidepot-75c-01,26,180.0,3,True,0.0,OK,0,4231.443420447696,25.0,cv_shell,0
280.0,229.88873079748478,108.95684735064762,338.8455781481324,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,3852.429697761341,0.05034,multidepot,b6930603,ev_heavy_mixed,17.057486403976988,346.3283657213972,2160.0,128.15115025784593,1200.8926953781206,0.0,2,0.07407407407407407,1869.0143859762397,24.22381949998089,1859.356913747814,25,0.9259259259259259,3000,89.42233637418597,e2-multidepot-75c-01,27,180.0,3,True,0.0,OK,0,3852.429697761341,25.0,ev_shell,0
280.0,88.48811190347108,262.00370932353417,350.49182122700523,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4757.716501437331,0.05034,threeshift,b6930603,ev_heavy_mixed,17.643758280567443,476.520218625174,2720.0,49.32757375812558,1494.2249507734648,0.0,1,0.029411764705882353,2571.6147794127037,60.755988916993374,2568.0616594378257,33,0.9705882352941176,3000,34.420189629562195,e2-threeshift-100c-01,34,300.0,1,True,0.0,OK,0,4757.716501437331,25.0,free_mixed,0
280.0,2000.423458461176,0.0,2000.423458461176,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,5062.404501085723,0.05034,threeshift,b6930603,all_cv,100.70131689893562,0.0,2400.0,1115.1332486602373,1446.56993552655,0.0,30,1.0,0.0,62.55927316698944,0.0,0,0.0,3000,778.1266126999075,e2-threeshift-100c-01,30,300.0,1,True,0.0,OK,0,5062.404501085723,25.0,cv_shell,0
280.0,88.48811190347108,255.6363459248663,344.12445782833737,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4763.557142978703,0.05034,threeshift,b6930603,ev_heavy_mixed,17.323225207078504,477.9018759868701,2720.0,49.32757375812558,1499.0044680266294,0.0,1,0.029411764705882353,2579.0711062432274,59.74162124999566,2579.0711062432274,33,0.9705882352941176,3000,34.420189629562195,e2-threeshift-100c-01,34,300.0,1,True,0.0,OK,0,4763.557142978703,25.0,ev_shell,0
280.0,105.79102011967272,254.9660839152051,360.75710403487784,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4612.206793823856,0.05034,threeshift,b6930603,ev_heavy_mixed,18.160512617115753,475.23579680880437,2560.0,58.97305565286678,1499.8374287450688,0.0,1,0.03125,2564.6831991840495,46.68493433398544,2564.6831991840495,31,0.96875,3000,41.1506912656945,e2-threeshift-100c-01,32,300.0,2,True,0.0,OK,0,4612.206793823856,25.0,free_mixed,0
280.0,1995.8981899158207,0.0,1995.8981899158207,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,5134.753771532116,0.05034,threeshift,b6930603,all_cv,100.47351488036242,0.0,2480.0,1112.6106440623469,1441.6696125894073,0.0,31,1.0,0.0,62.24559354200028,0.0,0,0.0,3000,776.3663694524785,e2-threeshift-100c-01,31,300.0,2,True,0.0,OK,0,5134.753771532116,25.0,cv_shell,0
280.0,0.0,277.89634594169314,277.89634594169314,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4596.892652731051,0.05034,threeshift,b6930603,all_ev,13.989302054704833,486.99880751471693,2640.0,0.0,1455.9045431616291,0.0,0,0.0,2628.164098838192,62.608129833010025,2622.461294525166,33,1.0,3000,0.0,e2-threeshift-100c-01,33,300.0,2,True,0.0,OK,0,4596.892652731051,25.0,ev_shell,0
280.0,0.0,278.99474709279855,278.99474709279855,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4394.116693242895,0.05034,threeshift,b6930603,all_ev,14.044595568651479,475.77695633615275,2480.0,0.0,1424.2951413380908,0.0,0,0.0,2567.6036499522547,83.34849262499483,2567.6036499522547,31,1.0,3000,0.0,e2-threeshift-100c-01,31,300.0,3,True,0.0,OK,0,4394.116693242895,25.0,free_mixed,0
280.0,1934.4887054606434,0.0,1934.4887054606434,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4972.119063905068,0.05034,threeshift,b6930603,all_cv,97.3821614328888,0.0,2400.0,1078.3780131614226,1396.3588893107565,0.0,30,1.0,0.0,62.70123816598789,0.0,0,0.0,3000,752.4792499905258,e2-threeshift-100c-01,30,300.0,3,True,0.0,OK,0,4972.119063905068,25.0,cv_shell,0
280.0,0.0,270.97759888899594,270.97759888899594,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,4438.807254935763,0.05034,threeshift,b6930603,all_ev,13.641012328072057,486.5409732799724,2480.0,0.0,1458.6252693277188,0.0,0,0.0,2625.693325849824,72.34955029198318,2625.693325849824,31,1.0,3000,0.0,e2-threeshift-100c-01,31,300.0,3,True,0.0,OK,0,4438.807254935763,25.0,ev_shell,0
