record_type,record_id,instance_id,target_ev_share,target_ev_percent,depot_count,total_fleet_cap,target_ev_available,target_cv_available,physical_cv_used,physical_ev_used,violation_count,violations_json,status,route_search_executed,search_evaluations
fleet_authority_zero_search_certification,W2/cn-cy-75c-03-V2-LOCATIONS/ev_share_100,cn-cy-75c-03-V2-LOCATIONS,1.00,100,2,14,14,0,0,11,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-01-V2-LOCATIONS/ev_share_0,cn-jjj-100c-01-V2-LOCATIONS,0.00,0,2,17,0,17,11,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-01-V2-LOCATIONS/ev_share_25,cn-jjj-100c-01-V2-LOCATIONS,0.25,25,2,17,4,13,10,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-01-V2-LOCATIONS/ev_share_50,cn-jjj-100c-01-V2-LOCATIONS,0.50,50,2,17,9,8,6,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-01-V2-LOCATIONS/ev_share_75,cn-jjj-100c-01-V2-LOCATIONS,0.75,75,2,17,13,4,1,12,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-01-V2-LOCATIONS/ev_share_100,cn-jjj-100c-01-V2-LOCATIONS,1.00,100,2,17,17,0,0,13,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-02-V2-LOCATIONS/ev_share_0,cn-jjj-100c-02-V2-LOCATIONS,0.00,0,2,17,0,17,13,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-02-V2-LOCATIONS/ev_share_25,cn-jjj-100c-02-V2-LOCATIONS,0.25,25,2,17,4,13,10,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-02-V2-LOCATIONS/ev_share_50,cn-jjj-100c-02-V2-LOCATIONS,0.50,50,2,17,9,8,8,7,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-02-V2-LOCATIONS/ev_share_75,cn-jjj-100c-02-V2-LOCATIONS,0.75,75,2,17,13,4,4,13,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-02-V2-LOCATIONS/ev_share_100,cn-jjj-100c-02-V2-LOCATIONS,1.00,100,2,17,17,0,0,16,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-03-V2-LOCATIONS/ev_share_0,cn-jjj-100c-03-V2-LOCATIONS,0.00,0,2,15,0,15,14,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-03-V2-LOCATIONS/ev_share_25,cn-jjj-100c-03-V2-LOCATIONS,0.25,25,2,15,4,11,11,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-03-V2-LOCATIONS/ev_share_50,cn-jjj-100c-03-V2-LOCATIONS,0.50,50,2,15,8,7,7,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-03-V2-LOCATIONS/ev_share_75,cn-jjj-100c-03-V2-LOCATIONS,0.75,75,2,15,11,4,4,11,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-100c-03-V2-LOCATIONS/ev_share_100,cn-jjj-100c-03-V2-LOCATIONS,1.00,100,2,15,15,0,0,15,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-01-V2-LOCATIONS/ev_share_0,cn-jjj-10c-01-V2-LOCATIONS,0.00,0,1,2,0,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-01-V2-LOCATIONS/ev_share_25,cn-jjj-10c-01-V2-LOCATIONS,0.25,25,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-01-V2-LOCATIONS/ev_share_50,cn-jjj-10c-01-V2-LOCATIONS,0.50,50,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-01-V2-LOCATIONS/ev_share_75,cn-jjj-10c-01-V2-LOCATIONS,0.75,75,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-01-V2-LOCATIONS/ev_share_100,cn-jjj-10c-01-V2-LOCATIONS,1.00,100,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-02-V2-LOCATIONS/ev_share_0,cn-jjj-10c-02-V2-LOCATIONS,0.00,0,1,2,0,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-02-V2-LOCATIONS/ev_share_25,cn-jjj-10c-02-V2-LOCATIONS,0.25,25,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-02-V2-LOCATIONS/ev_share_50,cn-jjj-10c-02-V2-LOCATIONS,0.50,50,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-02-V2-LOCATIONS/ev_share_75,cn-jjj-10c-02-V2-LOCATIONS,0.75,75,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-02-V2-LOCATIONS/ev_share_100,cn-jjj-10c-02-V2-LOCATIONS,1.00,100,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-03-V2-LOCATIONS/ev_share_0,cn-jjj-10c-03-V2-LOCATIONS,0.00,0,1,3,0,3,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-03-V2-LOCATIONS/ev_share_25,cn-jjj-10c-03-V2-LOCATIONS,0.25,25,1,3,1,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-03-V2-LOCATIONS/ev_share_50,cn-jjj-10c-03-V2-LOCATIONS,0.50,50,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-03-V2-LOCATIONS/ev_share_75,cn-jjj-10c-03-V2-LOCATIONS,0.75,75,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-10c-03-V2-LOCATIONS/ev_share_100,cn-jjj-10c-03-V2-LOCATIONS,1.00,100,1,3,3,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-01-V2-LOCATIONS/ev_share_0,cn-jjj-150c-01-V2-LOCATIONS,0.00,0,3,23,0,23,17,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-01-V2-LOCATIONS/ev_share_25,cn-jjj-150c-01-V2-LOCATIONS,0.25,25,3,23,6,17,17,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-01-V2-LOCATIONS/ev_share_50,cn-jjj-150c-01-V2-LOCATIONS,0.50,50,3,23,12,11,10,12,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-01-V2-LOCATIONS/ev_share_75,cn-jjj-150c-01-V2-LOCATIONS,0.75,75,3,23,17,6,5,17,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-01-V2-LOCATIONS/ev_share_100,cn-jjj-150c-01-V2-LOCATIONS,1.00,100,3,23,23,0,0,21,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-02-V2-LOCATIONS/ev_share_0,cn-jjj-150c-02-V2-LOCATIONS,0.00,0,3,23,0,23,17,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-02-V2-LOCATIONS/ev_share_25,cn-jjj-150c-02-V2-LOCATIONS,0.25,25,3,23,6,17,16,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-02-V2-LOCATIONS/ev_share_50,cn-jjj-150c-02-V2-LOCATIONS,0.50,50,3,23,12,11,11,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-02-V2-LOCATIONS/ev_share_75,cn-jjj-150c-02-V2-LOCATIONS,0.75,75,3,23,17,6,6,17,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-02-V2-LOCATIONS/ev_share_100,cn-jjj-150c-02-V2-LOCATIONS,1.00,100,3,23,23,0,0,21,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-03-V2-LOCATIONS/ev_share_0,cn-jjj-150c-03-V2-LOCATIONS,0.00,0,3,24,0,24,17,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-03-V2-LOCATIONS/ev_share_25,cn-jjj-150c-03-V2-LOCATIONS,0.25,25,3,24,6,18,16,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-03-V2-LOCATIONS/ev_share_50,cn-jjj-150c-03-V2-LOCATIONS,0.50,50,3,24,12,12,12,7,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-03-V2-LOCATIONS/ev_share_75,cn-jjj-150c-03-V2-LOCATIONS,0.75,75,3,24,18,6,4,18,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-150c-03-V2-LOCATIONS/ev_share_100,cn-jjj-150c-03-V2-LOCATIONS,1.00,100,3,24,24,0,0,21,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-01-V2-LOCATIONS/ev_share_0,cn-jjj-15c-01-V2-LOCATIONS,0.00,0,1,3,0,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-01-V2-LOCATIONS/ev_share_25,cn-jjj-15c-01-V2-LOCATIONS,0.25,25,1,3,1,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-01-V2-LOCATIONS/ev_share_50,cn-jjj-15c-01-V2-LOCATIONS,0.50,50,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-01-V2-LOCATIONS/ev_share_75,cn-jjj-15c-01-V2-LOCATIONS,0.75,75,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-01-V2-LOCATIONS/ev_share_100,cn-jjj-15c-01-V2-LOCATIONS,1.00,100,1,3,3,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-02-V2-LOCATIONS/ev_share_0,cn-jjj-15c-02-V2-LOCATIONS,0.00,0,1,3,0,3,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-02-V2-LOCATIONS/ev_share_25,cn-jjj-15c-02-V2-LOCATIONS,0.25,25,1,3,1,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-02-V2-LOCATIONS/ev_share_50,cn-jjj-15c-02-V2-LOCATIONS,0.50,50,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-02-V2-LOCATIONS/ev_share_75,cn-jjj-15c-02-V2-LOCATIONS,0.75,75,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-02-V2-LOCATIONS/ev_share_100,cn-jjj-15c-02-V2-LOCATIONS,1.00,100,1,3,3,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-03-V2-LOCATIONS/ev_share_0,cn-jjj-15c-03-V2-LOCATIONS,0.00,0,1,3,0,3,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-03-V2-LOCATIONS/ev_share_25,cn-jjj-15c-03-V2-LOCATIONS,0.25,25,1,3,1,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-03-V2-LOCATIONS/ev_share_50,cn-jjj-15c-03-V2-LOCATIONS,0.50,50,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-03-V2-LOCATIONS/ev_share_75,cn-jjj-15c-03-V2-LOCATIONS,0.75,75,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-15c-03-V2-LOCATIONS/ev_share_100,cn-jjj-15c-03-V2-LOCATIONS,1.00,100,1,3,3,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-01-V2-LOCATIONS/ev_share_0,cn-jjj-200c-01-V2-LOCATIONS,0.00,0,3,32,0,32,23,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-01-V2-LOCATIONS/ev_share_25,cn-jjj-200c-01-V2-LOCATIONS,0.25,25,3,32,8,24,22,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-01-V2-LOCATIONS/ev_share_50,cn-jjj-200c-01-V2-LOCATIONS,0.50,50,3,32,16,16,15,12,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-01-V2-LOCATIONS/ev_share_75,cn-jjj-200c-01-V2-LOCATIONS,0.75,75,3,32,24,8,7,24,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-01-V2-LOCATIONS/ev_share_100,cn-jjj-200c-01-V2-LOCATIONS,1.00,100,3,32,32,0,0,29,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-02-V2-LOCATIONS/ev_share_0,cn-jjj-200c-02-V2-LOCATIONS,0.00,0,3,33,0,33,26,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-02-V2-LOCATIONS/ev_share_25,cn-jjj-200c-02-V2-LOCATIONS,0.25,25,3,33,8,25,22,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-02-V2-LOCATIONS/ev_share_50,cn-jjj-200c-02-V2-LOCATIONS,0.50,50,3,33,17,16,15,13,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-02-V2-LOCATIONS/ev_share_75,cn-jjj-200c-02-V2-LOCATIONS,0.75,75,3,33,25,8,7,25,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-02-V2-LOCATIONS/ev_share_100,cn-jjj-200c-02-V2-LOCATIONS,1.00,100,3,33,33,0,0,30,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-03-V2-LOCATIONS/ev_share_0,cn-jjj-200c-03-V2-LOCATIONS,0.00,0,3,32,0,32,23,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-03-V2-LOCATIONS/ev_share_25,cn-jjj-200c-03-V2-LOCATIONS,0.25,25,3,32,8,24,18,5,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-03-V2-LOCATIONS/ev_share_50,cn-jjj-200c-03-V2-LOCATIONS,0.50,50,3,32,16,16,16,11,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-03-V2-LOCATIONS/ev_share_75,cn-jjj-200c-03-V2-LOCATIONS,0.75,75,3,32,24,8,7,24,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-200c-03-V2-LOCATIONS/ev_share_100,cn-jjj-200c-03-V2-LOCATIONS,1.00,100,3,32,32,0,0,28,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-01-V2-LOCATIONS/ev_share_0,cn-jjj-20c-01-V2-LOCATIONS,0.00,0,1,3,0,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-01-V2-LOCATIONS/ev_share_25,cn-jjj-20c-01-V2-LOCATIONS,0.25,25,1,3,1,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-01-V2-LOCATIONS/ev_share_50,cn-jjj-20c-01-V2-LOCATIONS,0.50,50,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-01-V2-LOCATIONS/ev_share_75,cn-jjj-20c-01-V2-LOCATIONS,0.75,75,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-01-V2-LOCATIONS/ev_share_100,cn-jjj-20c-01-V2-LOCATIONS,1.00,100,1,3,3,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-02-V2-LOCATIONS/ev_share_0,cn-jjj-20c-02-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-02-V2-LOCATIONS/ev_share_25,cn-jjj-20c-02-V2-LOCATIONS,0.25,25,1,4,1,3,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-02-V2-LOCATIONS/ev_share_50,cn-jjj-20c-02-V2-LOCATIONS,0.50,50,1,4,2,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-02-V2-LOCATIONS/ev_share_75,cn-jjj-20c-02-V2-LOCATIONS,0.75,75,1,4,3,1,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-02-V2-LOCATIONS/ev_share_100,cn-jjj-20c-02-V2-LOCATIONS,1.00,100,1,4,4,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-03-V2-LOCATIONS/ev_share_0,cn-jjj-20c-03-V2-LOCATIONS,0.00,0,1,4,0,4,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-03-V2-LOCATIONS/ev_share_25,cn-jjj-20c-03-V2-LOCATIONS,0.25,25,1,4,1,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-03-V2-LOCATIONS/ev_share_50,cn-jjj-20c-03-V2-LOCATIONS,0.50,50,1,4,2,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-03-V2-LOCATIONS/ev_share_75,cn-jjj-20c-03-V2-LOCATIONS,0.75,75,1,4,3,1,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-20c-03-V2-LOCATIONS/ev_share_100,cn-jjj-20c-03-V2-LOCATIONS,1.00,100,1,4,4,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-01-V2-LOCATIONS/ev_share_0,cn-jjj-25c-01-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-01-V2-LOCATIONS/ev_share_25,cn-jjj-25c-01-V2-LOCATIONS,0.25,25,1,4,1,3,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-01-V2-LOCATIONS/ev_share_50,cn-jjj-25c-01-V2-LOCATIONS,0.50,50,1,4,2,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-01-V2-LOCATIONS/ev_share_75,cn-jjj-25c-01-V2-LOCATIONS,0.75,75,1,4,3,1,1,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-01-V2-LOCATIONS/ev_share_100,cn-jjj-25c-01-V2-LOCATIONS,1.00,100,1,4,4,0,0,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-02-V2-LOCATIONS/ev_share_0,cn-jjj-25c-02-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-02-V2-LOCATIONS/ev_share_25,cn-jjj-25c-02-V2-LOCATIONS,0.25,25,1,4,1,3,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-02-V2-LOCATIONS/ev_share_50,cn-jjj-25c-02-V2-LOCATIONS,0.50,50,1,4,2,2,2,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-02-V2-LOCATIONS/ev_share_75,cn-jjj-25c-02-V2-LOCATIONS,0.75,75,1,4,3,1,1,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-02-V2-LOCATIONS/ev_share_100,cn-jjj-25c-02-V2-LOCATIONS,1.00,100,1,4,4,0,0,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-03-V2-LOCATIONS/ev_share_0,cn-jjj-25c-03-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-03-V2-LOCATIONS/ev_share_25,cn-jjj-25c-03-V2-LOCATIONS,0.25,25,1,4,1,3,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-03-V2-LOCATIONS/ev_share_50,cn-jjj-25c-03-V2-LOCATIONS,0.50,50,1,4,2,2,2,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-03-V2-LOCATIONS/ev_share_75,cn-jjj-25c-03-V2-LOCATIONS,0.75,75,1,4,3,1,1,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-25c-03-V2-LOCATIONS/ev_share_100,cn-jjj-25c-03-V2-LOCATIONS,1.00,100,1,4,4,0,0,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-01-V2-LOCATIONS/ev_share_0,cn-jjj-50c-01-V2-LOCATIONS,0.00,0,2,9,0,9,7,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-01-V2-LOCATIONS/ev_share_25,cn-jjj-50c-01-V2-LOCATIONS,0.25,25,2,9,2,7,6,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-01-V2-LOCATIONS/ev_share_50,cn-jjj-50c-01-V2-LOCATIONS,0.50,50,2,9,5,4,3,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-01-V2-LOCATIONS/ev_share_75,cn-jjj-50c-01-V2-LOCATIONS,0.75,75,2,9,7,2,1,7,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-01-V2-LOCATIONS/ev_share_100,cn-jjj-50c-01-V2-LOCATIONS,1.00,100,2,9,9,0,0,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-02-V2-LOCATIONS/ev_share_0,cn-jjj-50c-02-V2-LOCATIONS,0.00,0,2,8,0,8,6,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-02-V2-LOCATIONS/ev_share_25,cn-jjj-50c-02-V2-LOCATIONS,0.25,25,2,8,2,6,6,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-02-V2-LOCATIONS/ev_share_50,cn-jjj-50c-02-V2-LOCATIONS,0.50,50,2,8,4,4,4,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-02-V2-LOCATIONS/ev_share_75,cn-jjj-50c-02-V2-LOCATIONS,0.75,75,2,8,6,2,2,6,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-02-V2-LOCATIONS/ev_share_100,cn-jjj-50c-02-V2-LOCATIONS,1.00,100,2,8,8,0,0,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-03-V2-LOCATIONS/ev_share_0,cn-jjj-50c-03-V2-LOCATIONS,0.00,0,2,10,0,10,7,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-03-V2-LOCATIONS/ev_share_25,cn-jjj-50c-03-V2-LOCATIONS,0.25,25,2,10,3,7,6,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-03-V2-LOCATIONS/ev_share_50,cn-jjj-50c-03-V2-LOCATIONS,0.50,50,2,10,5,5,5,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-03-V2-LOCATIONS/ev_share_75,cn-jjj-50c-03-V2-LOCATIONS,0.75,75,2,10,8,2,0,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-50c-03-V2-LOCATIONS/ev_share_100,cn-jjj-50c-03-V2-LOCATIONS,1.00,100,2,10,10,0,0,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-01-V2-LOCATIONS/ev_share_0,cn-jjj-75c-01-V2-LOCATIONS,0.00,0,2,13,0,13,9,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-01-V2-LOCATIONS/ev_share_25,cn-jjj-75c-01-V2-LOCATIONS,0.25,25,2,13,3,10,7,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-01-V2-LOCATIONS/ev_share_50,cn-jjj-75c-01-V2-LOCATIONS,0.50,50,2,13,7,6,6,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-01-V2-LOCATIONS/ev_share_75,cn-jjj-75c-01-V2-LOCATIONS,0.75,75,2,13,10,3,1,10,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-01-V2-LOCATIONS/ev_share_100,cn-jjj-75c-01-V2-LOCATIONS,1.00,100,2,13,13,0,0,11,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-02-V2-LOCATIONS/ev_share_0,cn-jjj-75c-02-V2-LOCATIONS,0.00,0,2,12,0,12,9,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-02-V2-LOCATIONS/ev_share_25,cn-jjj-75c-02-V2-LOCATIONS,0.25,25,2,12,3,9,9,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-02-V2-LOCATIONS/ev_share_50,cn-jjj-75c-02-V2-LOCATIONS,0.50,50,2,12,6,6,6,5,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-02-V2-LOCATIONS/ev_share_75,cn-jjj-75c-02-V2-LOCATIONS,0.75,75,2,12,9,3,3,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-02-V2-LOCATIONS/ev_share_100,cn-jjj-75c-02-V2-LOCATIONS,1.00,100,2,12,12,0,0,12,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-03-V2-LOCATIONS/ev_share_0,cn-jjj-75c-03-V2-LOCATIONS,0.00,0,2,13,0,13,7,0,0,[],CERTIFIED,False,0
