instance_id,n,seed,arm,status,cost,cpu_seconds,emissions_kg,joint_complete_candidate_attempts,mip_status_class,mip_gap,witness_file,witness_key,source_scope
cn-prd-50c-01-V2-LOCATIONS,50,3,HGS-M,PASS,2599.2973750621413,25.532930458008195,213.02313719200941,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,3,MV-HGS-SP,PASS,2574.660505687653,76.03409729199484,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,HGS-F,PASS,2574.660505687653,25.171595459003584,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,HGS-E,PASS,2592.346706891174,25.668892625006265,211.68581214819983,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,HGS-M,PASS,2594.1291282681514,25.047043625003425,211.98409995913278,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,MV-HGS-SP,PASS,2574.660505687653,76.59615724999458,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,HGS-F,PASS,2574.660505687653,24.24000070799957,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,HGS-E,PASS,2595.219509474322,25.311811665989808,212.18504728415505,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,HGS-M,PASS,2596.686379212376,25.813554958993336,212.56310814420306,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,MV-HGS-SP,PASS,2574.660505687653,75.84158579198993,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,HGS-F,PASS,2574.660505687653,19.801541541994084,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,HGS-E,PASS,2595.1567877958287,22.796699792001164,212.1895279986034,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,HGS-M,PASS,2601.264924413628,23.327547666995088,213.5323391580393,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,MV-HGS-SP,PASS,2574.660505687653,66.25873699999647,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-F,PASS,2574.660505687653,19.791413667000597,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-E,PASS,2595.1567877958287,22.882091749997926,212.1895279986034,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-M,PASS,2596.686379212376,23.03768541700265,212.56310814420306,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,MV-HGS-SP,PASS,2574.660505687653,66.09683558400138,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-F,PASS,2574.660505687653,19.843810083999415,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-E,PASS,2594.1291282681514,22.681581500000902,211.98409995913278,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-M,PASS,2597.0019308512988,23.23360116701224,212.48333509508797,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,MV-HGS-SP,PASS,2574.660505687653,66.11002791600185,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-F,PASS,2574.660505687653,19.68474716700439,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-E,PASS,2595.1567877958287,23.07375041699561,212.1895279986034,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-M,PASS,2598.9560890038274,22.954844708001474,212.96563922380108,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,MV-HGS-SP,PASS,2574.660505687653,66.08073308398889,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-F,PASS,2574.660505687653,20.022645709002973,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-E,PASS,2592.346706891174,22.950548458000412,211.68581214819983,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-M,PASS,2601.8222782557614,23.039740499996697,213.52516970139732,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,MV-HGS-SP,PASS,2574.660505687653,66.34107412499725,208.5158539862176,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
