instance,condition,operating_day,reassignment_minus_fixed_reduction_percentage_points,reassignment_minus_fixed_total_reduction_percentage_points,reassignment_minus_fixed_realized_saving_kg,reassignment_minus_fixed_oracle_percentage_points
L-main-threeshift-200c-01,geographic,2025-11-06,0.04831419718804936,0.00660820013928307,0.24220431103625134,0.10009661218258104
L-main-threeshift-200c-01,geographic,2025-11-07,-0.04916357964138983,-0.00418558177264936,-0.2612837176836062,-0.03486566072564351
L-main-threeshift-200c-01,geographic,2025-11-08,0.25472983679781547,-0.012288989643085502,1.007872286559481,0.0405389669954308
L-main-threeshift-200c-01,geographic,2025-11-09,-0.10561771724656205,-0.016991362138153672,-0.7119691539627032,0.05001837449051341
L-main-threeshift-200c-01,geographic,2025-11-10,-0.6981614908688023,0.13431174419750946,-0.2981284575550376,-0.7078715635898849
L-main-threeshift-200c-01,geographic,2025-11-11,-0.2555313370009284,-0.02784753818392898,-1.040734249620679,-0.14613464726945335
L-main-threeshift-200c-01,geographic,2025-11-12,-1.6687880151191798,0.4347317409165088,3.680298766470429,-1.6616766064996717
L-main-threeshift-200c-01,geographic,2025-11-13,0.010471983810388646,0.0006100762277523823,0.024493051550033822,0.019818890036961054
L-main-threeshift-200c-01,geographic,2025-11-14,0.07418819908138968,0.008702929475120101,0.25650416610699267,0.25039562931011816
L-main-threeshift-200c-01,geographic,2025-11-15,0.475353439938103,-0.019199054658167444,0.15907996523935708,0.11643192509693162
L-main-threeshift-200c-01,geographic,2025-11-16,0.27578935039171604,0.028557726980054734,1.0242036368918548,-0.2802429965663076
L-main-threeshift-200c-01,geographic,2025-11-17,0.17262942246347868,0.031147974171575006,0.9652340032829252,0.3933551108928093
L-main-threeshift-200c-01,geographic,2025-11-18,0.020176773463873587,-0.024070743676482154,-0.4226428866307588,0.1795014303392385
L-main-threeshift-200c-01,geographic,2025-11-19,0.6835801682396809,0.09994833867225839,4.272285459493673,0.4372449656534432
L-main-threeshift-200c-01,geographic,2025-11-20,-0.19015204000015273,-0.02589612898008523,-0.9377115705469994,0.01510199701861814
L-main-threeshift-200c-01,geographic,2025-11-21,-0.3838182825511103,-0.02455846836391741,-1.7520197923543415,-0.3284091912142535
L-main-threeshift-200c-01,geographic,2025-11-22,-0.88353459121236,0.6026650133741267,4.323797930034033,-0.8702633941830342
L-main-threeshift-200c-01,geographic,2025-11-23,0.06920176105459366,0.008175719903407779,0.27457603032045574,0.1037152186387385
L-main-threeshift-200c-01,geographic,2025-11-24,-0.6881586770547763,0.22851414027606465,1.5850256302585208,-0.767264079079574
L-main-threeshift-200c-01,geographic,2025-11-25,-0.03257369280593567,-0.003348257914721896,-0.14109631719365248,0.0032484006863563674
L-main-threeshift-200c-01,geographic,2025-11-26,-0.3395774222447757,-0.020861045217817953,-1.490603527189895,-0.3168425088737961
L-main-threeshift-200c-01,geographic,2025-11-27,-0.5649615133637163,0.7018836015309717,5.722420643422737,-0.5595034728026143
L-main-threeshift-200c-01,geographic,2025-11-28,-0.10696989547408786,0.007350372099994257,-0.11026447920166538,0.015491057299143574
L-main-threeshift-200c-01,geographic,2025-11-29,-0.7588265864621331,0.10228587840822423,-0.21975985313868662,-0.6068058270901897
L-main-threeshift-200c-01,mixed,2025-11-02,-0.014539342691705603,-0.0009602050560201533,-0.041092648706078684,-0.008954082644072159
L-main-threeshift-200c-01,mixed,2025-11-03,-0.046824833675713995,-0.01568945412706616,0.07783284754035913,-0.05597582750069591
L-main-threeshift-200c-01,mixed,2025-11-04,-0.646734249617539,-0.007649100780570184,-2.886279463880328,0.07748194903874728
L-main-threeshift-200c-01,mixed,2025-11-05,-0.04695340579706009,-0.0048095280560776065,-0.1673770114585409,0.17215229544056435
L-main-threeshift-200c-01,mixed,2025-11-06,0.05660467327905407,0.006813702415471347,0.3351744877953706,0.21584751588150933
L-main-threeshift-200c-01,mixed,2025-11-07,-0.05779781347638064,-0.005549740479839576,-0.6374278525986863,-0.09970994198559746
L-main-threeshift-200c-01,mixed,2025-11-08,-0.013593237164797656,-0.0437885396384247,0.8801558744886133,-0.011779982799863808
L-main-threeshift-200c-01,mixed,2025-11-09,0.2357305938391974,0.0228207136857321,2.5493958435428494,0.2091976902028908
L-main-threeshift-200c-01,mixed,2025-11-10,1.04005975358629,0.2522974715572064,5.032367846464279,1.2774132630393997
L-main-threeshift-200c-01,mixed,2025-11-11,-1.1475544241885163,-0.09192263157449415,-7.192991567419464,-0.8068906852506025
L-main-threeshift-200c-01,mixed,2025-11-12,-0.6382469706882148,0.6202421270559091,-22.232095367785377,-0.5948850880479242
L-main-threeshift-200c-01,mixed,2025-11-13,-0.012589956043296388,-0.0009976927408769961,-0.04688553629877864,0.025472710411917142
L-main-threeshift-200c-01,mixed,2025-11-14,0.38017691171334983,0.029911843945948882,1.4048119625995998,0.5687093109320686
L-main-threeshift-200c-01,mixed,2025-11-15,-0.4375228525325361,-0.03546817296591279,-1.6378148221862905,0.18613369814306893
L-main-threeshift-200c-01,mixed,2025-11-16,0.5692070750024639,0.03604561666962873,2.397793059313244,0.5841990014306223
L-main-threeshift-200c-01,mixed,2025-11-17,0.3860290086717581,0.049909649977409244,2.5279207875863867,0.7056327831770492
L-main-threeshift-200c-01,mixed,2025-11-18,-0.5391101608549138,-0.052485497109537135,-3.445067613975804,0.020444913649241503
L-main-threeshift-200c-01,mixed,2025-11-19,0.6117960432086256,0.163398360149508,3.0957060661573905,0.46180274346890116
L-main-threeshift-200c-01,mixed,2025-11-20,-0.12403084187336584,-0.015845870589910716,-0.7860767678250795,-0.08329647014217793
L-main-threeshift-200c-01,mixed,2025-11-21,-0.9217300249851085,-0.10401307803951294,-8.467001782257134,-0.8016187211150412
L-main-threeshift-200c-01,mixed,2025-11-22,0.3805577762021457,0.9262214126517261,-26.910033874934555,0.3998894947536371
L-main-threeshift-200c-01,mixed,2025-11-23,0.10854564571081482,0.012983244915389904,0.51773289201761,0.20451919560842172
L-main-threeshift-200c-01,mixed,2025-11-24,1.4328763016695856,0.3823827894079863,3.728778720834839,1.215002610594773
L-main-threeshift-200c-01,mixed,2025-11-25,-0.08043772045914861,-0.010854551708291301,-0.5429421308379953,0.01361303491069007
L-main-threeshift-200c-01,mixed,2025-11-26,-1.1298165991017743,-0.13210882060481682,-10.376020422353728,-1.0433869248423182
L-main-threeshift-200c-01,mixed,2025-11-27,0.7489944328004228,1.0282768716082198,-29.59304731194041,0.7653168637125383
L-main-threeshift-200c-01,mixed,2025-11-28,0.1651491915982975,0.012858953994479932,0.7679629468816529,-0.0026657557781940566
L-main-threeshift-200c-01,mixed,2025-11-29,0.6836668804562933,0.1972889111914522,0.1671640952476814,1.0157549074618242
L-main-threeshift-20c-01,geographic,2025-11-02,0.43760904930424915,0.025457392666618693,0.09014362294796167,0.4115999819273126
L-main-threeshift-20c-01,geographic,2025-11-03,-0.07627801094267217,0.0028730658765020803,0.005776203057724416,-0.029578799871831873
L-main-threeshift-20c-01,geographic,2025-11-04,-1.145714696199958,-0.10858893960299572,-0.3805730726695037,0.33960181198631956
L-main-threeshift-20c-01,geographic,2025-11-05,-0.117383658360975,-0.009085814163166625,-0.03308007871082926,-0.10997696740953028
L-main-threeshift-20c-01,geographic,2025-11-06,-0.16802595162922004,-0.01926405316788229,-0.07177265933214609,-0.19469818503064407
L-main-threeshift-20c-01,geographic,2025-11-07,0.0,0.0,0.0,0.0
L-main-threeshift-20c-01,geographic,2025-11-08,-0.1698692210917112,0.0028964214140515254,0.011801291251610224,-0.2113963355184796
L-main-threeshift-20c-01,geographic,2025-11-09,0.22369540998112503,0.052786504367095206,0.21356222908358782,-0.07135453289699938
L-main-threeshift-20c-01,geographic,2025-11-10,2.2090074667934805,0.2248831076589245,0.9208992452731883,2.3613510473993733
L-main-threeshift-20c-01,geographic,2025-11-11,-0.08112035812846596,0.000944348032482098,0.0005435395132925014,-0.011998651532635454
L-main-threeshift-20c-01,geographic,2025-11-12,1.4471947294490022,-0.4030734269324938,-1.3124543765824672,1.4471947294490022
L-main-threeshift-20c-01,geographic,2025-11-13,-0.0058221653228518406,-0.0005174100866303997,-0.0018514674250103742,-0.011530280915965457
L-main-threeshift-20c-01,geographic,2025-11-14,-0.2049412185673132,-0.017970486811012664,-0.06422106894169606,-0.17023804169308732
L-main-threeshift-20c-01,geographic,2025-11-15,-0.6481017989621192,-0.04286372588562256,-0.1596091285285569,-0.14333541215448514
L-main-threeshift-20c-01,geographic,2025-11-16,0.3266854518042091,0.02473182122466249,0.08963479493671991,0.7380431108286974
L-main-threeshift-20c-01,geographic,2025-11-17,-0.07842980485057821,-0.009051996894111305,-0.03549625793047777,-0.27403516457665894
L-main-threeshift-20c-01,geographic,2025-11-18,-0.8445131728389113,-0.07983648432284883,-0.30041327262019857,-0.3737868408768706
L-main-threeshift-20c-01,geographic,2025-11-19,-2.6665646918712578,-0.5433400113506446,-2.2021805158488,-0.40327964955446394
L-main-threeshift-20c-01,geographic,2025-11-20,-0.1142389401655062,-0.008325480934975819,-0.03282238210524706,-0.03190784610841397
L-main-threeshift-20c-01,geographic,2025-11-21,0.0,0.0,0.0,0.0
L-main-threeshift-20c-01,geographic,2025-11-22,1.7002449457936457,-0.2410462367263282,-0.9986047248832506,1.7002449457936457
L-main-threeshift-20c-01,geographic,2025-11-23,0.003649100633588108,0.00046621530801768554,0.001742662874955651,-0.05024826726639792
L-main-threeshift-20c-01,geographic,2025-11-24,3.4182081537292746,0.12982425087136984,0.5864198220669095,3.5121630495999216
L-main-threeshift-20c-01,geographic,2025-11-25,0.0,0.0,0.0,0.0
L-main-threeshift-20c-01,geographic,2025-11-26,0.0,0.0,0.0,-0.002736173650581805
L-main-threeshift-20c-01,geographic,2025-11-27,1.991345307719012,-0.3098169418105945,-1.1500329144995618,1.991345307719012
L-main-threeshift-20c-01,geographic,2025-11-28,0.14651717199426767,0.015722442340566422,0.05690976155436308,-0.364047988325049
L-main-threeshift-20c-01,geographic,2025-11-29,2.08552203158081,0.09304877792396016,0.4011062185945513,2.4261415233168355
L-main-threeshift-20c-01,mixed,2025-11-02,0.13288882662661672,-0.003134289426116668,0.07695454990230388,0.38905749803980794
L-main-threeshift-20c-01,mixed,2025-11-03,0.04686422558903913,-0.01119127407602151,0.05598484994175004,0.13870340925776503
L-main-threeshift-20c-01,mixed,2025-11-04,0.16128284666588133,0.039772869511839976,-0.04346391308991454,0.447537920176871
L-main-threeshift-20c-01,mixed,2025-11-05,0.01018913928406407,0.0007673562391375619,0.004146369511886405,0.0
L-main-threeshift-20c-01,mixed,2025-11-06,0.0,0.0,0.0,0.0
L-main-threeshift-20c-01,mixed,2025-11-07,-0.018460592678899948,-0.003088652650872923,-0.0185332934959348,-0.018460592678899948
L-main-threeshift-20c-01,mixed,2025-11-08,-0.35545314160789254,-0.10970017166424298,-0.23457064598363786,-0.0977988646992749
L-main-threeshift-20c-01,mixed,2025-11-09,-0.14405363887388356,-0.0449636486635454,-0.07302718794792895,0.01498652331468887
L-main-threeshift-20c-01,mixed,2025-11-10,1.5895467504175882,0.29904363993889743,0.8604392241586302,1.7903335486684206
L-main-threeshift-20c-01,mixed,2025-11-11,-0.24902320528588068,-0.030716755907105223,-0.1351756745762458,-0.11159637697228626
L-main-threeshift-20c-01,mixed,2025-11-12,4.061316358855137,1.1673341438167801,-0.8934577348623929,4.061316358855137
L-main-threeshift-20c-01,mixed,2025-11-13,0.0,0.0,0.0,0.0
L-main-threeshift-20c-01,mixed,2025-11-14,0.0,0.0,0.0,-0.07214439211759073
L-main-threeshift-20c-01,mixed,2025-11-15,-0.36235989761503534,-0.03542380932347025,-0.12303043722823996,0.0
L-main-threeshift-20c-01,mixed,2025-11-16,0.45138292105167277,0.03580585766148483,0.1708590414524475,0.38636751901635713
L-main-threeshift-20c-01,mixed,2025-11-17,0.0719503834518182,0.011206904812794837,0.045958919638465545,0.08172778953547084
L-main-threeshift-20c-01,mixed,2025-11-18,-0.3425218942513065,-0.04229266076289677,-0.16621022309944067,-0.06602755729213175
L-main-threeshift-20c-01,mixed,2025-11-19,-2.484818440255099,-0.33346087463116453,-2.8428519221701265,0.4125790919287651
L-main-threeshift-20c-01,mixed,2025-11-20,0.10295428053886416,0.012486232464094514,0.0709981738776122,0.0
L-main-threeshift-20c-01,mixed,2025-11-21,-0.11015918123609224,-0.016080847880253855,-0.09408201327618808,-0.11015918123609224
L-main-threeshift-20c-01,mixed,2025-11-22,1.9414595557078407,1.4648354761130324,-1.1376902474915482,1.9363854071536686
L-main-threeshift-20c-01,mixed,2025-11-23,0.0,0.0,0.0,0.0
L-main-threeshift-20c-01,mixed,2025-11-24,4.233418332586101,0.4645446505146938,0.6519106661055467,4.5559854430626725
L-main-threeshift-20c-01,mixed,2025-11-25,0.07142771998678046,0.00961697853077158,0.05552749160320521,0.0
L-main-threeshift-20c-01,mixed,2025-11-26,-0.0025091204908944853,-0.00037700603393647363,-0.0022167967584276007,-0.008172221926212312
L-main-threeshift-20c-01,mixed,2025-11-27,2.323279494619211,1.673993860495746,-0.7430337504095128,2.3174352924004857
L-main-threeshift-20c-01,mixed,2025-11-28,0.015474787024295833,-0.00841269850501429,0.035901865547098566,0.0
L-main-threeshift-20c-01,mixed,2025-11-29,1.4630656054693598,0.25100731506351026,0.32072406630414685,1.3912230330942563
L-main-threeshift-25c-01,geographic,2025-11-02,0.547950400888825,0.025223967837345936,0.08344013802966545,0.1395726637491741
L-main-threeshift-25c-01,geographic,2025-11-03,-0.46636727859112903,-0.030638898366600928,-0.10117982839153683,-0.35265625122632505
L-main-threeshift-25c-01,geographic,2025-11-04,-0.6596816639548198,-0.03743333830321165,-0.1384310520886037,0.34697996190115443
L-main-threeshift-25c-01,geographic,2025-11-05,-0.14592488971358777,-0.009524152107804412,-0.03288725724383804,-0.25554340456263264
L-main-threeshift-25c-01,geographic,2025-11-06,-0.5158681300440602,-0.039700347636654906,-0.15339064201020253,-0.49128223601685705
L-main-threeshift-25c-01,geographic,2025-11-07,0.0,0.0,0.0,0.0
L-main-threeshift-25c-01,geographic,2025-11-08,-0.19343652532532474,-0.0371326856798283,-0.10133945537311217,-0.2413497223609652
L-main-threeshift-25c-01,geographic,2025-11-09,0.48482990300309703,0.06642175357030956,0.2748241222417036,-0.17688012605173864
L-main-threeshift-25c-01,geographic,2025-11-10,0.5530499360405141,0.12853094489128658,0.33224901476832835,0.7302146593369336
L-main-threeshift-25c-01,geographic,2025-11-11,0.6298276628747845,0.04958662025782262,0.19049602693180034,-0.02050188311176976
L-main-threeshift-25c-01,geographic,2025-11-12,-1.5771390755028492,0.11768733578724522,0.01914385524025697,-1.5771390755028492
L-main-threeshift-25c-01,geographic,2025-11-13,-0.0058135555697400735,-0.00031701788270223043,-0.0011032788668252635,-0.015182699820493941
L-main-threeshift-25c-01,geographic,2025-11-14,-0.19035905857348945,-0.007857178082839637,-0.035401323293045905,-0.44504753102498285
L-main-threeshift-25c-01,geographic,2025-11-15,0.06942556776528797,-0.00249266034568342,0.00722833567933634,-0.350953774188064
L-main-threeshift-25c-01,geographic,2025-11-16,-1.2309569298465788,-0.07458842134917743,-0.2731567450152852,-0.09047780256354976
L-main-threeshift-25c-01,geographic,2025-11-17,-1.469232602571907,-0.13417572379980247,-0.5388305517137711,-1.2701281535724747
L-main-threeshift-25c-01,geographic,2025-11-18,0.5303630322256866,0.0425348139367787,0.15827617687816203,-0.8764571210606922
L-main-threeshift-25c-01,geographic,2025-11-19,-2.438309679003731,-0.3067022086283997,-1.2586739394767954,-1.540046357630299
L-main-threeshift-25c-01,geographic,2025-11-20,-0.10086215958998625,-0.00982221484699296,-0.034144079517997035,-0.09061351277041543
L-main-threeshift-25c-01,geographic,2025-11-21,0.0,0.0,0.0,0.0
L-main-threeshift-25c-01,geographic,2025-11-22,-0.30065216890818647,0.19881457684836645,0.15577186273406696,-0.30065216890818647
L-main-threeshift-25c-01,geographic,2025-11-23,-0.11911069421373371,-0.009583173702918318,-0.03917657162674359,-0.11625810501181322
L-main-threeshift-25c-01,geographic,2025-11-24,-1.3078757985451936,0.08625304942648904,0.11192953786138915,-1.2661323456645768
L-main-threeshift-25c-01,geographic,2025-11-25,0.0,0.0,0.0,0.0033086598349873547
L-main-threeshift-25c-01,geographic,2025-11-26,0.0,0.0,0.0,-0.01202515634419167
L-main-threeshift-25c-01,geographic,2025-11-27,-0.22246028080305535,0.21281512911635936,0.09487964387473369,-0.22246028080305535
L-main-threeshift-25c-01,geographic,2025-11-28,0.16035005781482936,0.011189149759085741,0.030337262729440567,-0.7503688750560511
L-main-threeshift-25c-01,geographic,2025-11-29,1.3104283047866936,0.14667241164443445,0.40421931205868944,1.0547723410712866
L-main-threeshift-25c-01,mixed,2025-11-02,-0.15555543432925828,-0.00889536386784793,-0.03244259171459163,-0.7865625557724527
L-main-threeshift-25c-01,mixed,2025-11-03,-0.9384574227996876,-0.08392909943024533,-0.255461056186172,-0.31795749349835556
L-main-threeshift-25c-01,mixed,2025-11-04,-1.117172556848634,-0.045108705746744034,-0.3892111807442701,0.967562700130288
L-main-threeshift-25c-01,mixed,2025-11-05,-0.08114702854351856,-0.008652253517141155,-0.016757395387401175,-0.017707137627322237
L-main-threeshift-25c-01,mixed,2025-11-06,-0.06307175563414402,-0.006490558212675081,-0.025661033678508954,-0.062046814180601595
L-main-threeshift-25c-01,mixed,2025-11-07,0.02643949571299412,0.0034517697773188975,0.021820077938789,0.0
L-main-threeshift-25c-01,mixed,2025-11-08,-0.9665357908767692,-0.24897094924727892,-0.6172693833318447,-0.0586111953680469
L-main-threeshift-25c-01,mixed,2025-11-09,0.25098115111304237,0.017661300453609023,0.25332626775414724,-0.03993052849556529
L-main-threeshift-25c-01,mixed,2025-11-10,1.8087474035595843,0.4525004160139577,0.5720620017327342,1.9179003283140368
L-main-threeshift-25c-01,mixed,2025-11-11,0.029905409532617666,-0.007515136002231689,0.04596197304199025,0.0
L-main-threeshift-25c-01,mixed,2025-11-12,2.9297540875570363,1.2050414292611915,-1.172576176334129,2.9293141622807184
L-main-threeshift-25c-01,mixed,2025-11-13,0.0,0.0,0.0,-0.0025652173256537057
L-main-threeshift-25c-01,mixed,2025-11-14,-0.005914973737466502,-0.00033666320011757226,-0.001962018507080406,-0.04971433386513999
L-main-threeshift-25c-01,mixed,2025-11-15,-0.41948712172557856,-0.04257227288886416,-0.08746530609229333,-0.05220261126951209
L-main-threeshift-25c-01,mixed,2025-11-16,-0.41987644653544687,-0.028497899053643482,-0.1332755432277466,0.9835473562135165
L-main-threeshift-25c-01,mixed,2025-11-17,-0.10288521889902247,-0.01643482594524952,-0.04397486886870183,-0.01748178136975234
L-main-threeshift-25c-01,mixed,2025-11-18,-0.241629968757876,-0.03202795812070203,-0.06069977784950471,-0.10065378670947937
L-main-threeshift-25c-01,mixed,2025-11-19,-1.5035185805293745,-0.21400501360817403,-1.1809945584029033,-0.22132211967700677
L-main-threeshift-25c-01,mixed,2025-11-20,-0.19537495673369037,-0.02735662778559754,-0.07221358307832776,0.0
L-main-threeshift-25c-01,mixed,2025-11-21,0.0,0.0,0.0,0.0
L-main-threeshift-25c-01,mixed,2025-11-22,2.1989092605929343,1.7310963478076369,-1.0906454645751111,2.178160973958832
L-main-threeshift-25c-01,mixed,2025-11-23,-0.08330711408364294,-0.006985745722266569,-0.040351001725537586,-0.10421956762172103
L-main-threeshift-25c-01,mixed,2025-11-24,3.7207277859958108,0.6394391483736456,0.38355943498892753,4.027673202801738
L-main-threeshift-25c-01,mixed,2025-11-25,0.0,0.0,0.0,0.0
L-main-threeshift-25c-01,mixed,2025-11-26,0.0,0.0,0.0,0.0
L-main-threeshift-25c-01,mixed,2025-11-27,2.1896778481807537,1.8502664312433277,-1.5444677526782442,2.1562974992725543
L-main-threeshift-25c-01,mixed,2025-11-28,-0.7288319757187823,-0.0645986660682692,-0.2428475654544613,-0.1317670058039065
L-main-threeshift-25c-01,mixed,2025-11-29,1.4102031903485868,0.33479885520870256,0.04003282686413456,1.4952649658839174
L-main-threeshift-50c-01,geographic,2025-11-02,-0.2709887294718036,-0.02952739495177939,-0.20356977123582232,-0.16673004707898942
L-main-threeshift-50c-01,geographic,2025-11-03,-0.5281312352150088,-0.02905724041785522,-0.2313282775106013,0.059796660443956984
L-main-threeshift-50c-01,geographic,2025-11-04,-0.7986593467499833,-0.08777340073237372,-0.6243672916805257,0.24924430598620928
L-main-threeshift-50c-01,geographic,2025-11-05,0.2192473519193211,0.018560525220289704,0.13736532239677027,0.2604675607899689
L-main-threeshift-50c-01,geographic,2025-11-06,0.21632620562831392,0.016344794378575805,0.12861280373716727,0.42509187771359047
L-main-threeshift-50c-01,geographic,2025-11-07,-0.0075931560400769975,-0.0011743050779820007,-0.009703694863418377,0.0
L-main-threeshift-50c-01,geographic,2025-11-08,0.2976159239264904,0.13349469405411188,1.1481918309818675,0.48179151512684104
L-main-threeshift-50c-01,geographic,2025-11-09,0.12860822902873104,0.03673136915229772,0.30427368240676356,0.689903692036497
L-main-threeshift-50c-01,geographic,2025-11-10,0.8772390509832926,-0.16275889761745777,-1.1216024799524442,1.289841990072829
L-main-threeshift-50c-01,geographic,2025-11-11,0.24363221585939993,0.044793077160468896,0.3290526834134203,0.31061579314300913
L-main-threeshift-50c-01,geographic,2025-11-12,3.2912196233791597,-0.6331088159615512,-4.039686189082417,3.298100917290835
L-main-threeshift-50c-01,geographic,2025-11-13,-0.032369120194494345,-0.0021489017609848844,-0.016078332950466272,0.012308427729075271
L-main-threeshift-50c-01,geographic,2025-11-14,0.3969890635715426,0.022540025760868065,0.17501261702440019,0.7130853269615725
L-main-threeshift-50c-01,geographic,2025-11-15,-1.130556248264054,-0.05954250836683328,-0.4703822193526316,0.30905030766371155
L-main-threeshift-50c-01,geographic,2025-11-16,1.2773008093869451,0.10515542454225013,0.7824906611292448,1.3767088877419185
L-main-threeshift-50c-01,geographic,2025-11-17,1.7229811997363522,0.21539950692607687,1.7129627003564423,1.2218245227645332
L-main-threeshift-50c-01,geographic,2025-11-18,0.11699331723110307,0.033658690644609905,0.25137428417656343,0.9005068052867475
L-main-threeshift-50c-01,geographic,2025-11-19,1.3027409191708825,0.16565493480525226,1.4049708926094933,1.3555920125988559
L-main-threeshift-50c-01,geographic,2025-11-20,0.09672025511750315,0.019864250115813213,0.15019147250848636,0.1239410832639905
L-main-threeshift-50c-01,geographic,2025-11-21,-0.10813069263411865,-0.014002848648676269,-0.11285211501274262,0.018076528357200073
L-main-threeshift-50c-01,geographic,2025-11-22,2.456684671640808,-0.6121632316337031,-5.233362765822584,2.456684671640808
L-main-threeshift-50c-01,geographic,2025-11-23,0.27161425858365357,0.027908663416004974,0.21669841659678468,0.4725621082053362
L-main-threeshift-50c-01,geographic,2025-11-24,3.056349863340321,-0.24739680598467095,-1.442590081924262,3.2534568400965984
L-main-threeshift-50c-01,geographic,2025-11-25,0.0,0.0,0.0,0.01197698179489198
L-main-threeshift-50c-01,geographic,2025-11-26,0.0016550248241357364,0.0002219532677984938,0.0017905619007857847,0.022048733367395677
L-main-threeshift-50c-01,geographic,2025-11-27,2.1496772262682917,-0.8549427249880379,-6.537330560568876,2.1653104642959384
L-main-threeshift-50c-01,geographic,2025-11-28,0.26824824094371735,0.014589939364591978,0.11868269268316092,0.724020078541453
L-main-threeshift-50c-01,geographic,2025-11-29,0.21582178189573042,-0.2517097006449569,-1.6499476289350898,0.4034361357994438
L-main-threeshift-50c-01,mixed,2025-11-02,-0.09112537792844655,0.0036226533912875336,-0.20024346538024912,-0.12135966730874803
L-main-threeshift-50c-01,mixed,2025-11-03,-0.03300036760572511,-0.014878401696188866,0.0723886202423974,-0.039723166716403635
L-main-threeshift-50c-01,mixed,2025-11-04,-0.2601938114564776,-0.007696991653789054,-0.2901457044381033,0.004928674798635235
L-main-threeshift-50c-01,mixed,2025-11-05,-0.06294514106486213,-0.004995035150741351,-0.03836329862434932,-0.027635759455606007
L-main-threeshift-50c-01,mixed,2025-11-06,-0.06308327115883215,-0.004921340975778853,-0.1258802463424947,0.0009775361353429601
L-main-threeshift-50c-01,mixed,2025-11-07,0.0,0.0,0.0,0.0
L-main-threeshift-50c-01,mixed,2025-11-08,-0.42384602371298197,-0.128253410132527,-0.28962186162632,-0.023971791377829343
L-main-threeshift-50c-01,mixed,2025-11-09,-0.36959761228836935,-0.06705682367304003,-0.571742442221506,-0.21636653601096306
L-main-threeshift-50c-01,mixed,2025-11-10,1.284825785757099,0.37747915548276545,-0.27565247479583377,1.2252571123520966
L-main-threeshift-50c-01,mixed,2025-11-11,-0.7703461313148372,-0.08345660680959185,-0.6332250214286763,-0.13902280355429888
L-main-threeshift-50c-01,mixed,2025-11-12,6.007912963845744,1.1908002934972794,-0.4746951703925042,6.006002770607797
L-main-threeshift-50c-01,mixed,2025-11-13,0.008070955754140893,0.0004382240069905983,0.007340243468073974,-0.006665750783639119
L-main-threeshift-50c-01,mixed,2025-11-14,0.0347299836349224,0.0040185538198216,0.0007630090140319512,0.05555230087735685
L-main-threeshift-50c-01,mixed,2025-11-15,-0.8932960541426855,-0.0808384081732286,-0.4060957077115196,-0.013981574100012245
L-main-threeshift-50c-01,mixed,2025-11-16,0.8352097536065886,0.061863871427233326,0.7196613360090277,0.831682750176963
L-main-threeshift-50c-01,mixed,2025-11-17,0.23501993640455687,0.03976183769931618,0.17465826488940672,0.16097966880520642
L-main-threeshift-50c-01,mixed,2025-11-18,-0.6689828300672128,-0.07651659447464662,-0.3737573671329243,-0.039543296594883426
L-main-threeshift-50c-01,mixed,2025-11-19,-0.15929692030988896,0.007365663881779144,-0.515684491022815,0.988845524181662
L-main-threeshift-50c-01,mixed,2025-11-20,-0.32974418662606186,-0.040175465256004385,-0.2700629030254854,-0.01601122875863164
L-main-threeshift-50c-01,mixed,2025-11-21,-0.6370023500145578,-0.07292852963379762,-1.3045834979712179,-0.721062798290519
L-main-threeshift-50c-01,mixed,2025-11-22,3.30398438123958,1.758084125830742,-0.08685080023877845,3.30398438123958
L-main-threeshift-50c-01,mixed,2025-11-23,-0.1793224921894706,-0.010843014940745445,-0.20273798070659171,-0.25674969006921333
L-main-threeshift-50c-01,mixed,2025-11-24,4.996184797998476,0.5491031478663453,-0.602349178885067,5.080237638909731
L-main-threeshift-50c-01,mixed,2025-11-25,0.0,0.0,0.0,0.0
L-main-threeshift-50c-01,mixed,2025-11-26,-0.38837192154477673,-0.04226814715803185,-0.7513184115487282,-0.4864526725530233
L-main-threeshift-50c-01,mixed,2025-11-27,3.3807540832766527,1.9334091469289878,-0.024416116145729916,3.065022327677937
L-main-threeshift-50c-01,mixed,2025-11-28,-0.590894012052716,-0.030086987182484173,-0.6549703057344965,-0.6481161518469776
L-main-threeshift-50c-01,mixed,2025-11-29,0.6395743337071682,0.2375914768905854,-1.136775778284684,1.1637664206696243
L-main-threeshift-75c-01,geographic,2025-11-02,-0.05111750782300595,-0.004033804033029012,-0.16355428909946557,-0.08178110308088948
L-main-threeshift-75c-01,geographic,2025-11-03,-0.006471327637519897,-0.00437457046025802,0.00013338204965407385,-0.179361142151082
L-main-threeshift-75c-01,geographic,2025-11-04,0.21975710923279723,0.02491872218880973,0.19910331638783413,-0.11159230426553135
L-main-threeshift-75c-01,geographic,2025-11-05,-0.28080043971626645,-0.027585469857207674,-0.3232010414410714,-0.28670680096221035
L-main-threeshift-75c-01,geographic,2025-11-06,-0.13705130352213502,-0.023338700157166853,-0.4054159693480982,-0.17776795434048165
L-main-threeshift-75c-01,geographic,2025-11-07,0.07334692471669889,0.015055540741991051,0.18763975274608433,-0.018902298979021626
L-main-threeshift-75c-01,geographic,2025-11-08,-0.24496365751869598,-0.0752770561331185,-0.6548737333689494,-0.1924895855142229
