instance,condition,arm,operating_day,source_row_count,mean_charging_kwh,mean_immediate_actual_charging_kg,mean_forecast_actual_charging_kg,mean_direct_fuel_emissions_kg,mean_immediate_total_operational_kg,mean_forecast_total_operational_kg,mean_realized_saving_kg,charging_reduction_pct,total_operational_reduction_pct,charging_share_of_immediate_total_pct,mean_oracle_potential_kg,oracle_potential_pct,forecast_capture_ratio,mean_predicted_saving_kg,mean_pre_day_realized_saving_kg,mean_between_trip_realized_saving_kg,mean_moved_pre_day_kwh,mean_moved_between_trip_kwh
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-02,3,256.00381173042337,11.69597495184158,11.453995614767729,154.29159287664743,165.987567828489,165.74558849141516,0.24197933707384914,2.0689112115082673,0.1457816029474452,7.0462957586840185,0.5740046264259474,4.907710804694978,0.4215633915366482,2.360532053396764,0.24197933707384914,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-03,3,256.00381173042337,18.089440736388724,18.174796617442414,154.29159287664743,172.38103361303615,172.46638949408984,-0.0853558810536903,-0.47185472617729074,-0.049515819266578144,10.49386951524853,0.0798612566552599,0.44147996513021526,-1.068802127947338,2.0564645265010078,-0.0853558810536903,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-04,3,256.00381173042337,16.019866169742034,15.932916406148257,154.29159287664743,170.31145904638947,170.22450928279568,0.08694976359377904,0.542762109698568,0.0510533842412187,9.40621744387648,0.9534349526605895,5.9515787620087375,0.09119632477406356,0.7014249030275378,0.08694976359377904,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-05,3,256.00381173042337,15.624718789640076,15.603028165622439,154.29159287664743,169.9163116662875,169.89462104226988,0.0216906240176377,0.13882249216555248,0.012765474841660691,9.195537871800523,0.09599902293972325,0.6144048045419871,0.22594629979991576,0.13921061539765014,0.0216906240176377,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-06,3,256.00381173042337,18.107430350796353,17.947715607902513,154.29159287664743,172.3990232274438,172.23930848454995,0.15971474289383872,0.882039802443943,0.09264248712310227,10.503209363841613,0.26217774904448987,1.447901463461708,0.6091849650701523,0.4473802709749973,0.15971474289383872,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-07,3,256.00381173042337,35.946486696092954,35.946486696092954,154.29159287664743,190.2380795727404,190.2380795727404,0.0,0.0,0.0,18.895526477572684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-08,3,256.00381173042337,49.83896517454525,50.66291744220671,154.29159287664743,204.13055805119268,204.95451031885415,-0.8239522676614636,-1.6532290844639945,-0.4036398447775906,24.415239761430737,0.2492651307610553,0.5001410641013168,-3.305525586935388,1.3862202788038236,-0.8239522676614636,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-09,3,256.00381173042337,44.70056855349855,44.63726938662911,154.29159287664743,198.99216143014598,198.92886226327653,0.06329916686943686,0.1416070732829251,0.031809879552294494,22.463482095092573,0.14737705490034614,0.3296983901311284,0.42950489757200455,0.21248924067263886,0.06329916686943686,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-10,3,256.00381173042337,35.05558326522053,31.038479919124082,154.29159287664743,189.34717614186795,185.3300727957715,4.017103346096448,11.459239789862265,2.12155439967409,18.513919235296758,4.174871363345621,11.909290830392798,0.9622100890019418,5.696764536838441,4.017103346096448,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-11,3,256.00381173042337,22.7221611943835,23.338241613295093,154.29159287664743,177.01375407103092,177.6298344899425,-0.6160804189115984,-2.711363649087579,-0.348040988195969,12.836381734080222,0.022992068058085142,0.10118785735825321,-26.795346001724894,0.11741837205275492,-0.6160804189115984,0.0,139.2103573447812,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-12,3,256.00381173042337,24.238649192953545,14.900716161444217,154.29159287664743,178.53024206960097,169.19230903809165,9.337933031509325,38.52497289421545,5.230448871440437,13.576774955306439,9.337933031509325,38.52497289421545,1.0,7.778038660222978,9.337933031509325,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-13,3,256.00381173042337,12.752415718819373,12.752415718819373,154.29159287664743,167.0440085954668,167.0440085954668,0.0,0.0,0.0,7.634165287365741,0.007625706846361879,0.0597981356199692,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-14,3,256.00381173042337,14.843346229139579,14.694640718298393,154.29159287664743,169.134939105787,168.98623359494582,0.14870551084118588,1.0018327979795825,0.08792122528165316,8.776037823773166,0.2135360167890704,1.4385975607701527,0.6963954515835907,0.12843127838299986,0.14870551084118588,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-15,3,256.00381173042337,15.187326267899847,15.625507855030557,154.29159287664743,169.47891914454726,169.91710073167798,-0.4381815871307116,-2.8851792567126084,-0.2585463663224037,8.961189004838232,0.1460479147019408,0.9616433605606394,-3.000259113763907,0.729691921722677,-0.4381815871307116,0.0,139.2103573447812,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-16,3,256.00381173042337,12.958291416669176,12.950815047268586,154.29159287664743,167.2498842933166,167.242407923916,0.0074763694005900065,0.05769564181102316,0.004470179116822723,7.747862709395607,0.5288346348338356,4.081052183728156,0.01413744279993905,0.6775398876221566,0.0074763694005900065,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-17,3,256.00381173042337,30.413814513086823,30.368780613829443,154.29159287664743,184.70540738973426,184.66037349047687,0.04503389925738569,0.14807053958328034,0.02438147312187928,16.46612026301575,1.007848217110033,3.313784322174924,0.044683215679558096,0.49606820727832,0.04503389925738569,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-18,3,256.00381173042337,17.964526519449237,18.19824399518903,154.29159287664743,172.25611939609666,172.48983687183647,-0.2337174757397964,-1.300994353994039,-0.1356802165050355,10.42896274595648,0.5103715234980383,2.8409962430431226,-0.45793596425192157,0.9299354322519365,-0.2337174757397964,0.0,139.2103573447812,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-19,3,256.00381173042337,42.926078232958254,41.061921152975394,154.29159287664743,197.21767110960567,195.35351402962283,1.86415707998286,4.342714631106405,0.9452282188987193,21.765837711926768,4.380454734203596,10.204646952444685,0.42556245711822877,0.85173726691909,1.86415707998286,0.0,139.2103573447812,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-20,3,256.00381173042337,22.83529623680093,23.07060089691603,154.29159287664743,177.12688911344836,177.36219377356346,-0.23530466011509787,-1.030442774532022,-0.13284525082150972,12.892055153847986,0.06599999999999777,0.28902624829378576,-3.5652221229561487,0.22246316767588561,-0.23530466011509787,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-21,3,256.00381173042337,27.61685454293564,27.61685454293564,154.29159287664743,181.90844741958307,181.90844741958307,0.0,0.0,0.0,15.181732863254922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-22,3,256.00381173042337,58.930211933900615,42.71110451833175,154.29159287664743,213.22180481054804,197.00269739497918,16.21910741556887,27.52256759870662,7.606683298633497,27.637985705196204,16.21910741556887,27.52256759870662,1.0,14.184296001369319,16.21910741556887,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-23,3,256.00381173042337,25.36158232513399,25.353947386234974,154.29159287664743,179.6531752017814,179.6455402628824,0.0076349388990154905,0.030104347596045168,0.004249821296194816,14.116968596101112,0.08769985607029203,0.3457980458237386,0.08705759896454146,0.25929948991989465,0.0076349388990154905,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-24,3,256.00381173042337,17.327582443972027,12.229741582315718,154.29159287664743,171.61917532061946,166.52133445896314,5.097840861656308,29.42038151103855,2.970437803428729,10.096530537220321,5.191523700687867,29.961038808930386,0.9819546544650954,3.8311418183694674,5.097840861656308,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-25,3,256.00381173042337,20.93867653973275,20.93867653973275,154.29159287664743,175.23026941638017,175.23026941638017,0.0,0.0,0.0,11.949234917843164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-26,3,256.00381173042337,28.532819551045417,28.532819551045417,154.29159287664743,182.82441242769283,182.82441242769283,0.0,0.0,0.0,15.606679202281132,0.00733333333333519,0.02570139736879422,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-27,3,256.00381173042337,50.98976003745005,33.66757058599722,154.29159287664743,205.28135291409748,187.95916346264465,17.322189451452832,33.97189835514099,8.438267385494832,24.83896336107418,17.322189451452832,33.97189835514099,1.0,15.752649703356797,17.322189451452832,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-28,3,256.00381173042337,19.60186016322561,19.34644023254105,154.29159287664743,173.89345303987304,173.63803310918848,0.25541993068456154,1.303039245039337,0.14688300578285418,11.27233936675637,0.4389491541172272,2.2393239746742246,0.5818895612140723,0.126748747832508,0.25541993068456154,0.0,94.04889176221758,0.0
L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-29,3,256.00381173042337,21.56768606006854,18.9041273781159,154.29159287664743,175.85927893671595,173.19572025476333,2.6635586819526416,12.349765637974876,1.5145966127332637,12.264172917386864,3.0230001907549267,14.01633991859635,0.881097755169998,3.7241512016957308,2.6635586819526416,0.0,256.00381173042337,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-02,3,501.2103084900438,24.822019252284658,24.98279848869905,122.76078866350157,147.58280791578622,147.74358715220063,-0.16077923641439304,-0.6477282721452836,-0.10894171122298811,16.819045255222825,0.20010972010565098,0.8061782487225835,-0.8034554060117979,1.6258057217794704,-0.16077923641439185,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-03,3,501.2103084900438,34.978220246508975,35.23175601172192,122.76078866350157,157.73900891001054,157.99254467522348,-0.25353576521294724,-0.7248389524285517,-0.16073117674879545,22.174743259902126,0.036262773658978155,0.10367243788682298,-6.991626387910769,1.2480226929241962,-0.25353576521294485,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-04,3,501.2103084900438,31.5024471737573,31.259396205095104,122.76078866350157,154.26323583725886,154.0201848685967,0.24305096866219364,0.7715304380056673,0.15755599015088861,20.421228041003264,0.7459203661358865,2.3678172112205482,0.3258403707640774,0.27550701535449323,0.24305096866219364,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-05,3,501.2103084900438,33.23960036005528,33.28343139426651,122.76078866350157,156.00038902355686,156.0442200577681,-0.04383103421122551,-0.1318639025031666,-0.028096746736065378,21.307382993151336,0.0,0.0,0.0,0.009356753179037725,-0.04383103421122551,0.0,49.52112072359682,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-06,3,501.2103084900438,46.94673207354848,46.94673207354848,122.76078866350157,169.70752073705006,169.70752073705006,0.0,0.0,0.0,27.66331855515653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-07,3,501.2103084900438,84.36880340496133,84.36880340496133,122.76078866350157,207.1295920684629,207.1295920684629,0.0,0.0,0.0,40.732375592703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-08,3,501.2103084900438,98.44390414803597,99.35253313032588,122.76078866350157,221.20469281153754,222.11332179382745,-0.9086289822899261,-0.9229916165490212,-0.4107638815167731,44.50353330971527,0.3885405578877652,0.3946821910917852,-2.338569201705823,0.9138854544079654,-0.9086289822899261,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-09,3,501.2103084900438,86.8222090507129,87.1589277467168,122.76078866350157,209.58299771421446,209.91971641021837,-0.33671869600388976,-0.38782553414093873,-0.16066126531076552,41.4261700603705,0.005041912376138195,0.005807168962025848,-66.78392460715398,0.3458918860633607,-0.33671869600388976,0.0,329.8679809888708,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-10,3,501.2103084900438,63.56116433019463,61.59002044955779,122.76078866350157,186.3219529936962,184.35080911305937,1.9711438806368282,3.1011764831696755,1.0579235827908682,34.11362070273334,2.1946194457987525,3.4527678479863875,0.8981711541881521,3.6267329982730345,1.9711438806368282,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-11,3,501.2103084900438,49.92648396119154,49.96455897976259,122.76078866350157,172.68727262469312,172.72534764326417,-0.03807501857105441,-0.07626216699067087,-0.02204853779456236,28.911501816175186,0.0,0.0,0.0,0.01730682662320741,-0.03807501857105441,0.0,45.93598400434606,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-12,3,501.2103084900438,49.17689497665689,36.22357702807056,122.76078866350157,171.93768364015847,158.98436569157212,12.953317948586337,26.340251768101606,7.533728310366109,28.601580488647997,12.953317948586337,26.340251768101606,1.0,10.347569334677337,12.953317948586337,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-13,3,501.2103084900438,34.1703923429211,34.1703923429211,122.76078866350157,156.93118100642266,156.93118100642266,0.0,0.0,0.0,21.77412552673176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-14,3,501.2103084900438,32.94302401367378,32.94302401367378,122.76078866350157,155.70381267717534,155.70381267717534,0.0,0.0,0.0,21.157493478965335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-15,3,501.2103084900438,34.871880188953355,35.02990719410072,122.76078866350157,157.6326688524549,157.7906958576023,-0.15802700514736875,-0.45316456781538333,-0.10025016152919604,22.122241818790517,0.0,0.0,0.0,0.14274738740159876,-0.15802700514736875,0.0,95.45710472794288,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-16,3,501.2103084900438,33.717014669011995,33.730109923879446,122.76078866350157,156.47780333251356,156.49089858738103,-0.013095254867449077,-0.03883871391343677,-0.008368761951253757,21.547474434673475,0.21035641553151999,0.6238880209191546,-0.06225270018202451,0.20508579054411533,-0.013095254867449077,0.0,95.45710472794288,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-17,3,501.2103084900438,60.778287598966244,60.772191979579,122.76078866350157,183.5390762624678,183.53298064308058,0.006095619387238571,0.01002927135338089,0.00332115618720975,33.114630865882205,0.03143911921120927,0.05172755017162412,0.19388645547885597,0.028962019149505618,0.006095619387238571,0.0,95.45710472794288,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-18,3,501.2103084900438,49.372435849830175,49.44339383898532,122.76078866350157,172.13322451333175,172.2041825024869,-0.07095798915514706,-0.1437198467804402,-0.04122271534491086,28.682688068744255,0.0,0.0,0.0,0.01730682662320741,-0.07095798915514706,0.0,45.93598400434606,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-19,3,501.2103084900438,84.06060054551463,81.45788706785935,122.76078866350157,206.82138920901622,204.21867573136092,2.602713477655295,3.096234693500738,1.2584353521699638,40.64405565933123,4.409661809839311,5.245812879306874,0.5902297250659543,0.1910035846288641,2.602713477655295,0.0,309.40007198552786,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-20,3,501.2103084900438,54.64903105829487,54.64903105829487,122.76078866350157,177.40981972179645,177.40981972179645,0.0,0.0,0.0,30.803836644438416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-21,3,501.2103084900438,73.28050837051228,73.28050837051228,122.76078866350157,196.04129703401384,196.04129703401384,0.0,0.0,0.0,37.380138511222896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-22,3,501.2103084900438,107.524063000904,86.78756884883838,122.76078866350157,230.28485166440555,209.54835751233995,20.736494152065617,19.285445111845593,9.004714813931807,46.69176553462533,20.736494152065617,19.285445111845593,1.0,19.865678948496278,20.736494152065614,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-23,3,501.2103084900438,52.467707515498546,52.467707515498546,122.76078866350157,175.2284961790001,175.2284961790001,0.0,0.0,0.0,29.942451518788094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-24,3,501.2103084900438,32.8069947347142,29.416687779088676,122.76078866350157,155.56778339821577,152.17747644259026,3.3903069556255274,10.334097905158401,2.179311732524442,21.088553181179076,3.5328351793893162,10.768542525631286,0.9596561355040554,2.8587061221500725,3.3903069556255283,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-25,3,501.2103084900438,59.28073874594573,59.28073874594573,122.76078866350157,182.0415274094473,182.0415274094473,0.0,0.0,0.0,32.564404171698506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-26,3,501.2103084900438,74.00729008936871,74.00729008936871,122.76078866350157,196.76807875287028,196.76807875287028,0.0,0.0,0.0,37.61143095894011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-27,3,501.2103084900438,92.30699668987133,70.81587634108087,122.76078866350157,215.0677853533729,193.57666500458242,21.491120348790464,23.282222496085872,9.992719417963459,42.919954998468896,21.491120348790464,23.282222496085872,1.0,19.816893662542757,21.491120348790464,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-28,3,501.2103084900438,40.57553743000431,40.66614014854131,122.76078866350157,163.33632609350587,163.4269288120429,-0.09060271853700404,-0.22329394575068826,-0.05547003578685631,24.84171059827552,0.0,0.0,0.0,0.052328315813885716,-0.09060271853700286,0.0,263.4640879811818,0.0
L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-29,3,501.2103084900438,40.58847217514724,38.496396272451356,122.76078866350157,163.3492608386488,161.25718493595292,2.0920759026958833,5.154359823321667,1.2807379059782642,24.84766197701944,2.407546551181987,5.931601812438148,0.8689659195452635,3.2166327474617376,2.092075902695884,0.0,425.32508571681365,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-02,3,295.75751704616476,14.371955061060396,14.170937155297791,139.00748469182304,153.37943975288343,153.17842184712083,0.2010179057626047,1.3986817027228662,0.13105922546494744,9.370196607978034,0.5213983037874428,3.6278871007614524,0.38553617129631707,2.4156038115041696,0.2010179057626047,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-03,3,295.75751704616476,20.665222313215637,20.81713453413983,139.00748469182304,159.67270700503866,159.82461922596286,-0.15191222092419446,-0.7351105089590299,-0.09513975417188905,12.942238345444673,0.06649603402904347,0.32177749177427684,-2.284530545954722,2.052284823335963,-0.15191222092419446,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-04,3,295.75751704616476,19.219908458079473,19.15407007410094,139.00748469182304,158.22739314990253,158.16155476592397,0.06583838397853488,0.34255305701447497,0.04160997831529745,12.147017071734721,1.0124772032136349,5.267856532313607,0.06502702852919726,0.5769241437081499,0.06583838397853488,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-05,3,295.75751704616476,19.81573284506318,19.838174075874424,139.00748469182304,158.8232175368862,158.84565876769747,-0.02244123081124627,-0.11324956279291581,-0.014129691589980769,12.476597031829453,0.09048017014521766,0.4566077411957012,-0.24802374680804473,0.1273677089172196,-0.02244123081124627,0.0,107.49147027895644,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-06,3,295.75751704616476,25.32498146829612,25.172362393280935,139.00748469182304,164.33246616011917,164.17984708510397,0.15261907501518834,0.6026423956370881,0.0928721381607468,15.410820551807724,0.22496034029043463,0.8882941950897708,0.6784265831841727,0.3491309729280587,0.15261907501518834,0.0,58.17063263762308,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-07,3,295.75751704616476,43.782020289717366,43.782020289717366,139.00748469182304,182.7895049815404,182.7895049815404,0.0,0.0,0.0,23.952152118437454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-08,3,295.75751704616476,57.55250818458506,58.65972477769734,139.00748469182304,196.5599928764081,197.66720946952037,-1.1072165931122886,-1.923837254079653,-0.563297025457504,29.279868879916272,0.2492651307610553,0.4331090661793586,-4.441923303639539,1.2296798979766,-1.1072165931122886,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-09,3,295.75751704616476,51.37477202378901,51.2970815612966,139.00748469182304,190.38225671561204,190.30456625311965,0.07769046249240812,0.15122298247169574,0.04080761717645782,26.985063056864213,0.14737705490034614,0.2868665866431551,0.5271543968967292,0.1349762041742603,0.07769046249240812,0.0,58.17063263762308,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-10,3,295.75751704616476,40.787011073094185,36.80444683649287,139.00748469182304,179.79449576491723,175.8119315283159,3.9825642366013128,9.76429537693797,2.2150646045408133,22.68535023809824,4.184767934458345,10.260050502251428,0.9516810248444029,5.809944677029509,3.9825642366013128,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-11,3,295.75751704616476,26.73125586514334,27.160664050806947,139.00748469182304,165.73874055696638,166.16814874263,-0.42940818566361116,-1.6063898674642707,-0.2590873951500907,16.128550135781616,0.04633483443516203,0.1733357933832847,-9.267502320840213,0.143073926095821,-0.452106491908354,0.022698306244740785,103.3320982201867,26.31112679900256
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-12,3,295.75751704616476,29.527488279589818,19.850010472262596,139.00748469182304,168.53497297141286,158.85749516408563,9.677477807327218,32.77447006563219,5.742118467582824,17.52009553803311,9.677477807327218,32.77447006563219,1.0,7.795855769807012,9.677477807327216,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-13,3,295.75751704616476,17.205154094879347,17.205154094879347,139.00748469182304,156.21263878670237,156.21263878670237,0.0,0.0,0.0,11.013932181487442,0.006837299304289483,0.03973983183518491,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-14,3,295.75751704616476,18.2577147931709,18.1186451244006,139.00748469182304,157.26519948499393,157.12612981622362,0.13906966877029703,0.7617035885691156,0.08843003361564865,11.609507286393027,0.18376488462179927,1.0065053962313757,0.7567804319988116,0.14422443752409345,0.1408214354204643,-0.0017517666501669638,58.17063263762308,26.31112679900256
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-15,3,295.75751704616476,19.37179792118692,19.74000295226918,139.00748469182304,158.37928261300996,158.74748764409222,-0.3682050310822594,-1.9007271941421284,-0.23248307796793455,12.231270151993755,0.11931746944950798,0.6159338949071452,-3.0859272559252027,0.584678960210983,-0.3682050310822606,0.0,152.65293586152004,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-16,3,295.75751704616476,18.251634320437685,18.352222811235617,139.00748469182304,157.25911901226073,157.35970750305864,-0.1005884907979322,-0.5511204587596626,-0.06396353447083078,11.606089640508982,0.4972679337031695,2.724511816162909,-0.2022822787885127,0.6278663230466061,-0.1005884907979322,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-17,3,295.75751704616476,35.81438561965393,35.81861805909952,139.00748469182304,174.82187031147697,174.82610275092256,-0.004232439445587488,-0.011817707807515324,-0.002421001124199522,20.486215801171838,0.8584636008829326,2.396979833745443,-0.0049302491581872665,0.37767669314233626,-0.004232439445587488,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-18,3,295.75751704616476,24.31882305155517,24.471247125685114,139.00748469182304,163.3263077433782,163.47873181750816,-0.15242407412994416,-0.6267740581310606,-0.0933248759712588,14.889715801183376,0.45190481669704496,1.8582511815601455,-0.33729243083533805,0.7370724986684394,-0.11539577499871712,-0.0370282991312294,103.3320982201867,26.31112679900256
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-19,3,295.75751704616476,49.17719489169564,47.33925522046684,139.00748469182304,188.1846795835187,186.34673991228988,1.8379396712288003,3.7373820838633596,0.9766680663359207,26.132411522836108,4.1794032615904895,8.498661362842899,0.4397612664276298,0.7495459311617907,1.8379396712288003,0.0,103.3320982201867,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-20,3,295.75751704616476,29.148624194592514,29.328378112620225,139.00748469182304,168.15610888641555,168.33586280444325,-0.17975391802770938,-0.6166806255681058,-0.10689704894939486,17.334264207006324,0.06599999999999777,0.22642578105707545,-2.7235442125411433,0.17164287084092913,-0.17975391802770938,0.0,58.17063263762308,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-21,3,295.75751704616476,35.04566145711829,35.04566145711829,139.00748469182304,174.05314614894132,174.05314614894132,0.0,0.0,0.0,20.13503474802398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-22,3,295.75751704616476,66.43737411749076,49.722843695773065,139.00748469182304,205.4448588093138,188.7303283875961,16.714530421717686,25.158324879244894,8.135774493744565,32.338299679309785,16.714530421717686,25.158324879244894,1.0,14.62807259755209,16.714530421717686,0.0,269.4463902471622,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-23,3,295.75751704616476,28.621472241351828,28.602837302452816,139.00748469182304,167.62895693317486,167.61032199427586,0.018634938899014724,0.06510824719942698,0.011116777936191254,17.07430074432889,0.08612304098614725,0.3009036022323062,0.21637576524976776,0.2102936736237666,0.018634938899014724,0.0,58.17063263762308,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-24,3,295.75751704616476,22.728664304672787,17.47642161934165,139.00748469182304,161.7361489964958,156.48390631116467,5.252242685331137,23.10845289862162,3.2474142100693473,14.05292783690876,5.386915410409219,23.700976609090585,0.9750000297354119,4.133930975559451,5.063241189620002,0.18900149571113425,269.4463902471622,26.31112679900256
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-25,3,295.75751704616476,28.250023676524492,28.250023676524492,139.00748469182304,167.25750836834754,167.25750836834754,0.0,0.0,0.0,16.890137819290054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-10c-01,mixed,reassignment_allowed,2025-11-26,3,295.75751704616476,35.450571897156,35.450571897156,139.00748469182304,174.45805658897905,174.45805658897905,0.0,0.0,0.0,20.320398260928183,0.009801886608748589,0.02764944564839288,0.0,0.0,0.0,0.0,0.0,0.0
