aware_minus_blind_charging_action_changes,aware_minus_blind_cost_cny,aware_minus_blind_distance_m,aware_minus_blind_emissions_kg,aware_minus_blind_remaining_charging_window_minutes,aware_minus_blind_route_arc_changes,aware_minus_blind_used_cv,aware_minus_blind_used_ev,aware_minus_blind_vehicle_count,aware_minus_blind_vehicle_type_customer_changes,aware_solution_sha256,blind_solution_sha256,event_ids,policy,same_frozen_state,stage,state_sha256_aware,state_sha256_blind,stream_seed,trigger_second
0,0.0,0.0,0.0,0,0,0,0,0,0,2839286aaf29db8c2549c3cf67d5d0a056aca733bdad0c896d0d1354d1abfa21,2839286aaf29db8c2549c3cf67d5d0a056aca733bdad0c896d0d1354d1abfa21,ADD_013_C065|ADD_007_C046|ADD_003_C013,hybrid_500kg_or_30_minutes,True,5,5d0106f3e43e362770931788c4a17e5dfc5ffc4b53497f837ed8a086d95f713a,5d0106f3e43e362770931788c4a17e5dfc5ffc4b53497f837ed8a086d95f713a,3,32418.651123217813
0,0.0,0.0,0.0,0,0,0,0,0,0,fc183b31c02326ed11c1292097fb22a07716ea6ff132ad7bc4b0b82fc02ed820,fc183b31c02326ed11c1292097fb22a07716ea6ff132ad7bc4b0b82fc02ed820,ADD_012_C060,hybrid_500kg_or_30_minutes,True,6,1bb55b15b40b4d1cba409c4e80688d28582bec26a69ca843e65c5361a7feb21c,1bb55b15b40b4d1cba409c4e80688d28582bec26a69ca843e65c5361a7feb21c,3,34218.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,19bc3754a1a04d9ee00dfd0322f225faca32bd33e28ccde9efeb860a7c8b5f23,19bc3754a1a04d9ee00dfd0322f225faca32bd33e28ccde9efeb860a7c8b5f23,ADD_019_C098,hybrid_500kg_or_30_minutes,True,7,65a6b7bd19b5fe86b5d62a014334a1c3fced8b368e218fd4ada5b2bcbd0d5cf3,65a6b7bd19b5fe86b5d62a014334a1c3fced8b368e218fd4ada5b2bcbd0d5cf3,3,41418.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,df0d5bd9dd82bd2260316b93188fbb67c7499f0576eacbd692cfeeb36c867cd1,df0d5bd9dd82bd2260316b93188fbb67c7499f0576eacbd692cfeeb36c867cd1,ADD_001_C005,hybrid_500kg_or_30_minutes,True,8,b130c762a11155d81ca0daaeb051a00f5852fd7fe3ca982dffb7b6d3c03f9aa4,b130c762a11155d81ca0daaeb051a00f5852fd7fe3ca982dffb7b6d3c03f9aa4,3,43218.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,6249fccd84a672bdf0c905c0334faa7a28db886ac92503244ffbd3d818d92f88,6249fccd84a672bdf0c905c0334faa7a28db886ac92503244ffbd3d818d92f88,ADD_009_C050,hybrid_500kg_or_30_minutes,True,9,7716ce406c63cea7bc8bb9022c205b4d009b9f62012084a98afc33a16ae4b033,7716ce406c63cea7bc8bb9022c205b4d009b9f62012084a98afc33a16ae4b033,3,45018.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,9248c5cf8d1692bcf5190525cead476f9d682a9f39e51cb59c4986aa038dea2b,9248c5cf8d1692bcf5190525cead476f9d682a9f39e51cb59c4986aa038dea2b,ADD_017_C075,hybrid_500kg_or_30_minutes,True,10,2a8e94351facac464e90fa9cc2c8c89a07699bedaba6b80398d48718e202795c,2a8e94351facac464e90fa9cc2c8c89a07699bedaba6b80398d48718e202795c,3,46818.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,bf94e6b0eeedf749fcba37d24153dabc7e1930a255fa5bfd7960d57063e4af28,bf94e6b0eeedf749fcba37d24153dabc7e1930a255fa5bfd7960d57063e4af28,ADD_020_C100,hybrid_500kg_or_30_minutes,True,11,6c16ee0f9007e72649a6d4e7835e017b9d7ed0e35e89100ce340120354f363ed,6c16ee0f9007e72649a6d4e7835e017b9d7ed0e35e89100ce340120354f363ed,3,48618.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,dd365f9d1ffc477bad64d60b347ef66ba6de608e91b36186b39fde5b7ab10ebd,dd365f9d1ffc477bad64d60b347ef66ba6de608e91b36186b39fde5b7ab10ebd,ADD_010_C052,hybrid_500kg_or_30_minutes,True,12,fc5c1651f9173252e037708a097c02bd2527b07f26643491839350ba7e35662a,fc5c1651f9173252e037708a097c02bd2527b07f26643491839350ba7e35662a,3,50418.651123217816
0,0.0,0.0,0.0,0.0,0,0,0,0,0,1d4641339a18e2941fe6a80fd65d9e17a794c04540d043de99191129a2279c6c,1d4641339a18e2941fe6a80fd65d9e17a794c04540d043de99191129a2279c6c,ADD_002_C006,hybrid_500kg_or_30_minutes,True,13,74837fcb22b356c2dc594b06cd14a6e0176075837ab25947854f85b8b0b0abe9,74837fcb22b356c2dc594b06cd14a6e0176075837ab25947854f85b8b0b0abe9,3,54018.651123217816
0,0.0,0.0,0.0,0,0,0,0,0,0,4130ff90b87b60a8745a01ec025b16bc53244b2245f9f2eafde77060701e8cb9,4130ff90b87b60a8745a01ec025b16bc53244b2245f9f2eafde77060701e8cb9,ADD_008_C049|ADD_011_C053,hybrid_500kg_or_30_minutes,True,14,bc4dfb844bad73620a4b9030dd811a223a67ec765216cd032e7d494dc7704e8a,bc4dfb844bad73620a4b9030dd811a223a67ec765216cd032e7d494dc7704e8a,3,55030.40304319807
0,0.0,0.0,0.0,0,0,0,0,0,0,d4a380484d9aae7cf60fda2bdbb26e0904667106d14e93b878fda7b7751b0c8e,d4a380484d9aae7cf60fda2bdbb26e0904667106d14e93b878fda7b7751b0c8e,ADD_004_C023,hybrid_500kg_or_30_minutes,True,1,29a5f0a7479ee66733c1677cc0f14e73f8b717dc11dbc32ffff4ff3795c810f8,29a5f0a7479ee66733c1677cc0f14e73f8b717dc11dbc32ffff4ff3795c810f8,4,23400.0
0,0.0,0.0,0.0,0,0,0,0,0,0,747bdd2e25c45b9142fce5500a73b232f948bb3f058947e89af510893d0cafda,747bdd2e25c45b9142fce5500a73b232f948bb3f058947e89af510893d0cafda,ADD_013_C069,hybrid_500kg_or_30_minutes,True,2,02b11efe4b809bbd1ba12eb11bb77d846cfcc389556f34a574091fde88d0f268,02b11efe4b809bbd1ba12eb11bb77d846cfcc389556f34a574091fde88d0f268,4,25200.0
0,0.0,0.0,0.0,0,0,0,0,0,0,655df45bc986b5cc5fcb11f78b2032a4e0aa3d32d53de189623b585e4a982cb8,655df45bc986b5cc5fcb11f78b2032a4e0aa3d32d53de189623b585e4a982cb8,ADD_015_C073|ADD_020_C095,hybrid_500kg_or_30_minutes,True,3,2264ef45f5911e6b2e0602c1f2fd041037227f81c3fa5a01c7e12f6f94925c59,2264ef45f5911e6b2e0602c1f2fd041037227f81c3fa5a01c7e12f6f94925c59,4,26049.592558802702
0,0.0,0.0,0.0,0,0,0,0,0,0,a4c72041b44ef3ca74bcbf907bd9a6bae9402ae66f5a20ffe7780199c436577c,a4c72041b44ef3ca74bcbf907bd9a6bae9402ae66f5a20ffe7780199c436577c,ADD_018_C090,hybrid_500kg_or_30_minutes,True,4,a4c37865fd50d3b6e177b915d7800b691149a9d3d6d021ec60cfc61db093e3cc,a4c37865fd50d3b6e177b915d7800b691149a9d3d6d021ec60cfc61db093e3cc,4,27849.592558802702
0,0.0,0.0,0.0,0,0,0,0,0,0,0797441bee92bdd852425112b947b286b293bba8c9e0355835d5fb9581f7181a,0797441bee92bdd852425112b947b286b293bba8c9e0355835d5fb9581f7181a,ADD_010_C051,hybrid_500kg_or_30_minutes,True,5,a493967f74b45e479e7d9ad7cd7b777aa1a5ec2aa456a1005cc748413f5ac460,a493967f74b45e479e7d9ad7cd7b777aa1a5ec2aa456a1005cc748413f5ac460,4,29649.592558802702
0,0.0,0.0,0.0,0,0,0,0,0,0,be9c8fbca811afdca7533a29032b3941726d175c5b7dd0ca61db8e598ce270cc,be9c8fbca811afdca7533a29032b3941726d175c5b7dd0ca61db8e598ce270cc,ADD_001_C001|ADD_016_C081,hybrid_500kg_or_30_minutes,True,6,1de2248ea626df94e22fc095b1e567143cb2f07255f4642bd35adc6173773bd0,1de2248ea626df94e22fc095b1e567143cb2f07255f4642bd35adc6173773bd0,4,31178.286707411986
0,0.0,0.0,0.0,0,0,0,0,0,0,d837e171a0f98d49d5d9a51c3b6dc5aa0a09e65a27628bf83cbb5f1e54d74efd,d837e171a0f98d49d5d9a51c3b6dc5aa0a09e65a27628bf83cbb5f1e54d74efd,ADD_017_C082,hybrid_500kg_or_30_minutes,True,7,20bc82702b7b92cbc649549d0fc22558a77af7dcc1671b754770a24ae221ab8e,20bc82702b7b92cbc649549d0fc22558a77af7dcc1671b754770a24ae221ab8e,4,32978.286707411986
0,0.0,0.0,0.0,0,0,0,0,0,0,959700975075758df5a930e59e9cdeb9bf4aa60890a4659fdf8b5d203abe3ec1,959700975075758df5a930e59e9cdeb9bf4aa60890a4659fdf8b5d203abe3ec1,ADD_011_C062|ADD_006_C035,hybrid_500kg_or_30_minutes,True,8,37c6e42c7d990bda144e4063a1af112a2269bd37325fda8515543ee8fc06fad0,37c6e42c7d990bda144e4063a1af112a2269bd37325fda8515543ee8fc06fad0,4,34215.8235986966
0,0.0,0.0,0.0,0,0,0,0,0,0,fac051f9ba04dcfa5dd3cc4575e75636bf5313325b47816e5c782b25d1671d7f,fac051f9ba04dcfa5dd3cc4575e75636bf5313325b47816e5c782b25d1671d7f,ADD_003_C021|ADD_005_C027,hybrid_500kg_or_30_minutes,True,9,375ec8bbc614858a208b1c2c08c219bffe69a599ed2050fe465d7b3197dd4cfd,375ec8bbc614858a208b1c2c08c219bffe69a599ed2050fe465d7b3197dd4cfd,4,37329.13396254387
0,0.0,0.0,0.0,0,0,0,0,0,0,00ecab9271575f66969e08eb38570b22650c441c754cfb29d42c603b10e2926c,00ecab9271575f66969e08eb38570b22650c441c754cfb29d42c603b10e2926c,ADD_009_C046,hybrid_500kg_or_30_minutes,True,10,f0bf0c7b449713f8f930d98c6c86dc4fc7b201fae0baf10b80093ce7bdcd1097,f0bf0c7b449713f8f930d98c6c86dc4fc7b201fae0baf10b80093ce7bdcd1097,4,40929.13396254387
0,0.0,0.0,0.0,0,0,0,0,0,0,def14da59438c42dafb33a80a425c687d4639c5951f1c53084d0c96c51884b81,def14da59438c42dafb33a80a425c687d4639c5951f1c53084d0c96c51884b81,ADD_007_C038|ADD_008_C043,hybrid_500kg_or_30_minutes,True,11,787c8ed229261b707e79923ee5a23584c7f46b2099ac46db9b61220644b19f81,787c8ed229261b707e79923ee5a23584c7f46b2099ac46db9b61220644b19f81,4,44028.280956986
0,0.0,0.0,0.0,0,0,0,0,0,0,a609895f1b6e776e5457e25862b4ebdf6a07ce9f35775136eec0f75b650a73c3,a609895f1b6e776e5457e25862b4ebdf6a07ce9f35775136eec0f75b650a73c3,ADD_002_C003,hybrid_500kg_or_30_minutes,True,12,ff24cc971283cb60ec8639c409ac28af277c1057bb3b04994fb6a5e1700cfdf1,ff24cc971283cb60ec8639c409ac28af277c1057bb3b04994fb6a5e1700cfdf1,4,45828.280956986
0,0.0,0.0,0.0,0,0,0,0,0,0,ed074c4ec8038c2ccb3510d4f326205dc35a1c71dd521b50af82391d48f3fab6,ed074c4ec8038c2ccb3510d4f326205dc35a1c71dd521b50af82391d48f3fab6,ADD_014_C070,hybrid_500kg_or_30_minutes,True,13,a633a61a319f2da5472a02f7a768063a69417bdd9c2d4620dc2846b03b799bf7,a633a61a319f2da5472a02f7a768063a69417bdd9c2d4620dc2846b03b799bf7,4,47628.280956986
0,0.0,0.0,0.0,0,0,0,0,0,0,c003ab1465cf2ab5f427cb7f8648fb2442d55996834c4dbf71a25570f8d07229,c003ab1465cf2ab5f427cb7f8648fb2442d55996834c4dbf71a25570f8d07229,ADD_012_C067|ADD_019_C091,hybrid_500kg_or_30_minutes,True,14,f5ee6403567358455b02d7e0f9752dec27e40af6dd1e477419d341f746fea44b,f5ee6403567358455b02d7e0f9752dec27e40af6dd1e477419d341f746fea44b,4,49261.90636185459
0,0.0,0.0,0.0,0,0,0,0,0,0,d6329c9e9a7af02fc6716c979e0536deb06d5020670da4b230069252ae6afc0e,d6329c9e9a7af02fc6716c979e0536deb06d5020670da4b230069252ae6afc0e,ADD_003_C011|ADD_017_C095,hybrid_500kg_or_30_minutes,True,1,87533b97cca604e972610c5e91b98eb01c8286041391b241999ff2150a47e6cc,87533b97cca604e972610c5e91b98eb01c8286041391b241999ff2150a47e6cc,5,21744.767075439497
0,0.0,0.0,0.0,0,0,0,0,0,0,bbc464ec713e27f3f8a5133393af3dae58d8cb92ccd89c28bc3688f2b4f82e3d,bbc464ec713e27f3f8a5133393af3dae58d8cb92ccd89c28bc3688f2b4f82e3d,ADD_012_C056|ADD_002_C007,hybrid_500kg_or_30_minutes,True,2,098ba1466bf5b91f0968b0c3aa0dc790d54c5e0abc186e05f28d451a15c4b3a1,098ba1466bf5b91f0968b0c3aa0dc790d54c5e0abc186e05f28d451a15c4b3a1,5,23094.961516516392
0,0.0,0.0,0.0,0,0,0,0,0,0,b3510d882b30a166b477264a8edc45ee1e135b72c3700267481405ee7e8402b8,b3510d882b30a166b477264a8edc45ee1e135b72c3700267481405ee7e8402b8,ADD_016_C091,hybrid_500kg_or_30_minutes,True,3,f3d24a56a72b0d8f5851804be32f2c4ca643a972f36f2e611958c630dd83282f,f3d24a56a72b0d8f5851804be32f2c4ca643a972f36f2e611958c630dd83282f,5,24894.961516516392
0,0.0,0.0,0.0,0,0,0,0,0,0,da5e2790637d0d74d7c04485398ec70a5e62020007c69159ceb00f2ac3a63f18,da5e2790637d0d74d7c04485398ec70a5e62020007c69159ceb00f2ac3a63f18,ADD_001_C003,hybrid_500kg_or_30_minutes,True,4,d32f012e5bc725726122fa62bfd941309613b8351aaa10929552d55ae934d849,d32f012e5bc725726122fa62bfd941309613b8351aaa10929552d55ae934d849,5,28494.961516516392
0,0.0,0.0,0.0,0,0,0,0,0,0,3c316a681b034b38c2f71a02b48fde83c56eea2509209c91aa3c5ba865dce91d,3c316a681b034b38c2f71a02b48fde83c56eea2509209c91aa3c5ba865dce91d,ADD_011_C054,hybrid_500kg_or_30_minutes,True,5,6948ff3a348ce0dcbfccf41d437642ca4be2b70ef173e8e2cc3f15492b7f836b,6948ff3a348ce0dcbfccf41d437642ca4be2b70ef173e8e2cc3f15492b7f836b,5,30294.961516516392
0,0.0,0.0,0.0,0,0,0,0,0,0,a778c922c55b267e33c9e939e6d641d6e9bfafb9c4fc385b2f3479fcc6c070a5,a778c922c55b267e33c9e939e6d641d6e9bfafb9c4fc385b2f3479fcc6c070a5,ADD_010_C040|ADD_006_C015,hybrid_500kg_or_30_minutes,True,6,dfbc3806b2d27957d8747d3e34dec4f9754a8b3813f9b3045bff8a1343aa5281,dfbc3806b2d27957d8747d3e34dec4f9754a8b3813f9b3045bff8a1343aa5281,5,31505.14562156472
0,0.0,0.0,0.0,0,0,0,0,0,0,7ccfb7910be9ecdcd30d04c773e179993a7616e0cabb5ee007063828c97767b6,7ccfb7910be9ecdcd30d04c773e179993a7616e0cabb5ee007063828c97767b6,ADD_006_C029|ADD_007_C031|ADD_008_C036,hybrid_500kg_or_30_minutes,True,1,99fb164a194cd10c611bd731ed641c035db124db4654d9bc1ccdfc3be46b6337,99fb164a194cd10c611bd731ed641c035db124db4654d9bc1ccdfc3be46b6337,6,23181.346821818155
0,0.0,0.0,0.0,0,0,0,0,0,0,cdd3f8e8ddc599d7fa8925b1b2b8deb27435c861e3699db3b270e336f99f1067,cdd3f8e8ddc599d7fa8925b1b2b8deb27435c861e3699db3b270e336f99f1067,ADD_002_C018|ADD_011_C047,hybrid_500kg_or_30_minutes,True,2,2d12f2cb541980c1d3b541c6ed0b183e5082a1f0ac2b1c6914fc01e86b16e6cc,2d12f2cb541980c1d3b541c6ed0b183e5082a1f0ac2b1c6914fc01e86b16e6cc,6,24981.346821818155
0,0.0,0.0,0.0,0,0,0,0,0,0,4c89bc4ce78ef63dc178675b73323162972b26647967a27bfab5c8347329b8b0,4c89bc4ce78ef63dc178675b73323162972b26647967a27bfab5c8347329b8b0,ADD_016_C074,hybrid_500kg_or_30_minutes,True,3,dc7bfdde1f16acbe74c8303ec4eca17ac8d6f5006ae61feb8c17b386e2e02796,dc7bfdde1f16acbe74c8303ec4eca17ac8d6f5006ae61feb8c17b386e2e02796,6,26781.346821818155
0,0.0,0.0,0.0,0,0,0,0,0,0,d6d1fbbad79f2d3b57197925b9bd22478203a01adae9d8d670f070c96e2677f8,d6d1fbbad79f2d3b57197925b9bd22478203a01adae9d8d670f070c96e2677f8,ADD_001_C005|ADD_017_C082|ADD_002_C008|ADD_005_C025,hybrid_500kg_or_30_minutes,True,1,957bf9d8f967c57e189ec8a264136133036f0a83bdaac12018c257bd1b5d222a,957bf9d8f967c57e189ec8a264136133036f0a83bdaac12018c257bd1b5d222a,7,23034.721728546996
0,0.0,0.0,0.0,0,0,0,0,0,0,903df241ba9db50e182f74c7eef04d32a11a8c9ea178715bcc574d4f86f76a75,903df241ba9db50e182f74c7eef04d32a11a8c9ea178715bcc574d4f86f76a75,ADD_013_C058,hybrid_500kg_or_30_minutes,True,2,f7be6bfcc8e634e2c88cde0c9a2c3308bc1f855878792f04052d7d8648960792,f7be6bfcc8e634e2c88cde0c9a2c3308bc1f855878792f04052d7d8648960792,7,24834.721728546996
0,0.0,0.0,0.0,0,0,0,0,0,0,2247cbfa311be9e51305c17465db9f619b3541eed7b36df899ea7c159cb63fdb,2247cbfa311be9e51305c17465db9f619b3541eed7b36df899ea7c159cb63fdb,ADD_007_C034,hybrid_500kg_or_30_minutes,True,3,76d64e5d825f8adb06f1661a19ec81cf86109cee1f436db986afe04c266d9340,76d64e5d825f8adb06f1661a19ec81cf86109cee1f436db986afe04c266d9340,7,28434.721728546996
0,0.0,0.0,0.0,0,0,0,0,0,0,21241d9725aea995490fb5a27e17bf9b3f30757b9948945764eda0f5c22b4dea,21241d9725aea995490fb5a27e17bf9b3f30757b9948945764eda0f5c22b4dea,ADD_015_C069,hybrid_500kg_or_30_minutes,True,4,8abf8fe799a58ea10e66ae865422874a17e42ea9f30160ad58e622b50d67a972,8abf8fe799a58ea10e66ae865422874a17e42ea9f30160ad58e622b50d67a972,7,30234.721728546996
0,0.0,0.0,0.0,0,0,0,0,0,0,60071acca9eb143d85a56cad3baa95088ff928d41c16efb277ebc935f744f877,60071acca9eb143d85a56cad3baa95088ff928d41c16efb277ebc935f744f877,ADD_008_C040|ADD_016_C076,hybrid_500kg_or_30_minutes,True,5,0392e3b20ac0e096a6cb80c0fb870853a619a8340be1ea417fd9ef9a6b701621,0392e3b20ac0e096a6cb80c0fb870853a619a8340be1ea417fd9ef9a6b701621,7,31617.979249223332
0,0.0,0.0,0.0,0,0,0,0,0,0,237bcfec996b4b85888c7c3e26f6212116d09dba910be7d249dcd47c22a789fe,237bcfec996b4b85888c7c3e26f6212116d09dba910be7d249dcd47c22a789fe,ADD_019_C095,hybrid_500kg_or_30_minutes,True,6,c1ac72ff10499313f67dd2c399371b3299096c2fbf15761a3eddbd4292f713b8,c1ac72ff10499313f67dd2c399371b3299096c2fbf15761a3eddbd4292f713b8,7,33417.97924922333
0,0.0,0.0,0.0,0,0,0,0,0,0,8ced1da13e3e5048ec3cab601f1c31f7ac00ee810ed012cc24d8fed327442c3a,8ced1da13e3e5048ec3cab601f1c31f7ac00ee810ed012cc24d8fed327442c3a,ADD_004_C023|ADD_010_C045,hybrid_500kg_or_30_minutes,True,7,8d2346453ef6dfa93970aec575615055c341fe04ed4f1279c34cd2290bcde31e,8d2346453ef6dfa93970aec575615055c341fe04ed4f1279c34cd2290bcde31e,7,34400.79490016645
0,0.0,0.0,0.0,0,0,0,0,0,0,b9c8367efadd401f23aa0ae435eb3b3650889cf3c05c0c287cbead70d6f0160f,b9c8367efadd401f23aa0ae435eb3b3650889cf3c05c0c287cbead70d6f0160f,ADD_014_C066,hybrid_500kg_or_30_minutes,True,8,591b627f03b6c40dbbbac30ad35ddd00696a68e9f97b7a693acc06ee10e923e0,591b627f03b6c40dbbbac30ad35ddd00696a68e9f97b7a693acc06ee10e923e0,7,38000.79490016645
0,0.0,0.0,0.0,0,0,0,0,0,0,359ce1f304262827cef2328a01a7aec01cea4096e6507ebea3032a53449fabbd,359ce1f304262827cef2328a01a7aec01cea4096e6507ebea3032a53449fabbd,ADD_018_C093|ADD_011_C054,hybrid_500kg_or_30_minutes,True,9,f31e714a1729370754fb2d6479745398a0e4fce5c3d79f1e3089bc7d11805102,f31e714a1729370754fb2d6479745398a0e4fce5c3d79f1e3089bc7d11805102,7,38958.00628036124
0,0.0,0.0,0.0,0,0,0,0,0,0,c09632074c775d81aca596e8f077d7e38a548508ee7a47a8025c05a44c22a56c,c09632074c775d81aca596e8f077d7e38a548508ee7a47a8025c05a44c22a56c,ADD_020_C097,hybrid_500kg_or_30_minutes,True,10,e4f12b97b2b9f15e9a4616178e15a955c7109dde1c11a46d0fe38dbfa1ea4d54,e4f12b97b2b9f15e9a4616178e15a955c7109dde1c11a46d0fe38dbfa1ea4d54,7,40758.00628036124
0,0.0,0.0,0.0,0,0,0,0,0,0,f90128085a518e9f55c854f1a13d0c945d8a2d8003d0c32a13c9251743647e66,f90128085a518e9f55c854f1a13d0c945d8a2d8003d0c32a13c9251743647e66,ADD_003_C022,hybrid_500kg_or_30_minutes,True,11,17137a8d3c3408922c1cd43bc48b9daf519a4a6b64f2b83733b6abcaa2a9dff1,17137a8d3c3408922c1cd43bc48b9daf519a4a6b64f2b83733b6abcaa2a9dff1,7,42558.00628036124
0,0.0,0.0,0.0,0,0,0,0,0,0,08ec800a41c81c53a6422804be02328b7695315c1f6fdd0ce0557194e5d39af4,08ec800a41c81c53a6422804be02328b7695315c1f6fdd0ce0557194e5d39af4,ADD_012_C057,hybrid_500kg_or_30_minutes,True,12,a39b8239fe1f3e8a43cfce8f5dc233faf5e541d9fce6dd464f90bac6846576bf,a39b8239fe1f3e8a43cfce8f5dc233faf5e541d9fce6dd464f90bac6846576bf,7,44358.00628036124
0,0.0,0.0,0.0,0,0,0,0,0,0,7db14a6d80106aa9f8cec7f60882dffff887cd9c0a9b69988256a8ed94aa6ff4,7db14a6d80106aa9f8cec7f60882dffff887cd9c0a9b69988256a8ed94aa6ff4,ADD_009_C037,hybrid_500kg_or_30_minutes,True,1,edba2ad79b4a9f0d627b28bc4360938b2033d1a0c4e90c2e87fd782050d272f5,edba2ad79b4a9f0d627b28bc4360938b2033d1a0c4e90c2e87fd782050d272f5,8,23400.0
0,0.0,0.0,0.0,0,0,0,0,0,0,df3105f38bf4086d7cc837c73434aca3615a8e176a71eda636153895a59ad057,df3105f38bf4086d7cc837c73434aca3615a8e176a71eda636153895a59ad057,ADD_011_C044|ADD_005_C012,hybrid_500kg_or_30_minutes,True,2,e031a087499f629c823e9d5835fc5ddd16d042cf775641335725fe83e164cf71,e031a087499f629c823e9d5835fc5ddd16d042cf775641335725fe83e164cf71,8,28800.0
0,0.0,0.0,0.0,0,0,0,0,0,0,0d4e6fd45634213851685025e8f3ea71601767a1e57714daacad1c8f0fe51c53,0d4e6fd45634213851685025e8f3ea71601767a1e57714daacad1c8f0fe51c53,ADD_015_C061,hybrid_500kg_or_30_minutes,True,3,4aa059759b5c0b00691f51e7ebe9366c88da9138ca7516e51eee1d227dcdd419,4aa059759b5c0b00691f51e7ebe9366c88da9138ca7516e51eee1d227dcdd419,8,30600.0
0,0.0,0.0,0.0,0,0,0,0,0,0,ba31c522615c099f0b477fe198f65b33b5dbde8f3765b29a0dda1934ee855ad7,ba31c522615c099f0b477fe198f65b33b5dbde8f3765b29a0dda1934ee855ad7,ADD_001_C024|ADD_004_C031,hybrid_500kg_or_30_minutes,True,1,ac30dc14965da3eabc764b263d9d0c40860852e5393d675a387bc30d7144221d,ac30dc14965da3eabc764b263d9d0c40860852e5393d675a387bc30d7144221d,9,25665.154697587994
0,0.0,0.0,0.0,0,0,0,0,0,0,0ceba26dd5bc1979e5d05d4dab575691e833e28a690e2d03a04356b4a592e286,0ceba26dd5bc1979e5d05d4dab575691e833e28a690e2d03a04356b4a592e286,ADD_013_C062,hybrid_500kg_or_30_minutes,True,2,8cc37a5e6b47ae5866d4bd6fffef49a902307bd2f3c1d7c101489faa85711ab7,8cc37a5e6b47ae5866d4bd6fffef49a902307bd2f3c1d7c101489faa85711ab7,9,27465.154697587994
0,0.0,0.0,0.0,0,0,0,0,0,0,fe5aea033a1faf7b20bc3024a9ddf51de65c09c60473294552cc2f215c5ba9b0,fe5aea033a1faf7b20bc3024a9ddf51de65c09c60473294552cc2f215c5ba9b0,ADD_003_C030,hybrid_500kg_or_30_minutes,True,3,90636124272c79bb7c95e8dd2c39dd9909146f67373e612f1ac0c89386ce6436,90636124272c79bb7c95e8dd2c39dd9909146f67373e612f1ac0c89386ce6436,9,29265.154697587994
0,0.0,0.0,0.0,0,0,0,0,0,0,9bdda022619f581f1350452921961b737e6bb72eb4e51fea813de9add059e92d,9bdda022619f581f1350452921961b737e6bb72eb4e51fea813de9add059e92d,ADD_014_C065,hybrid_500kg_or_30_minutes,True,4,0034595190c03556665d7e9467dfb77f5bbb76f94a36acbecb249ab71092afca,0034595190c03556665d7e9467dfb77f5bbb76f94a36acbecb249ab71092afca,9,31065.154697587994
0,0.0,0.0,0.0,0,0,0,0,0,0,c887ec681a8d7f40d47a995a8b65a59c14ec37bf2d93675e2b0108ce70b17d0c,c887ec681a8d7f40d47a995a8b65a59c14ec37bf2d93675e2b0108ce70b17d0c,ADD_012_C057,hybrid_500kg_or_30_minutes,True,5,72061d1deb7b375c82b72f58d830a5ea0d8b4001937cd5a00be70b9a5ed2fae2,72061d1deb7b375c82b72f58d830a5ea0d8b4001937cd5a00be70b9a5ed2fae2,9,32865.15469758799
0,0.0,0.0,0.0,0,0,0,0,0,0,95b952419f7b2387915cb35b58daf09fdb7a0001984cda360840dbd18b671f80,95b952419f7b2387915cb35b58daf09fdb7a0001984cda360840dbd18b671f80,ADD_016_C077|ADD_002_C027,hybrid_500kg_or_30_minutes,True,6,46ccd1683d5558f483e65b4ef675b852262256614b26c05f0dede39598c74629,46ccd1683d5558f483e65b4ef675b852262256614b26c05f0dede39598c74629,9,36465.15469758799
0,0.0,0.0,0.0,0,0,0,0,0,0,4cbb3f77151a5adb03640939af192f3759835dc6c53c2ddf9ad0b7e6f2f3a61a,4cbb3f77151a5adb03640939af192f3759835dc6c53c2ddf9ad0b7e6f2f3a61a,ADD_017_C081,hybrid_500kg_or_30_minutes,True,7,ccd225d8c2344ec0109271727a4e555065a20f0afa8a7ea552b69339aa8309e4,ccd225d8c2344ec0109271727a4e555065a20f0afa8a7ea552b69339aa8309e4,9,38265.15469758799
0,0.0,0.0,0.0,0,0,0,0,0,0,32ba86778856a525bf0e71169e3f49ea1c7623d264a43f8906f45fa563146923,32ba86778856a525bf0e71169e3f49ea1c7623d264a43f8906f45fa563146923,ADD_009_C045|ADD_005_C032,hybrid_500kg_or_30_minutes,True,8,754ec293fee62004d409bb4793b07f91a81677d5cf09bac0474fcf4c417e329e,754ec293fee62004d409bb4793b07f91a81677d5cf09bac0474fcf4c417e329e,9,40065.15469758799
0,0.0,0.0,0.0,0,0,0,0,0,0,c79fe3d659ac67dad85b0d8031880e714a83f25251ba57a0e799dcf0c32a3dca,c79fe3d659ac67dad85b0d8031880e714a83f25251ba57a0e799dcf0c32a3dca,ADD_018_C091|ADD_020_C097,hybrid_500kg_or_30_minutes,True,9,2e67b36f1f3e2cd397cc694cd84125558f63ada97ef25e532e32e6fb5998fc57,2e67b36f1f3e2cd397cc694cd84125558f63ada97ef25e532e32e6fb5998fc57,9,41053.10930085245
