instance_id,seed,capacity_kwh,public_charge_power_kw,approximation,curve_id,optimization_status,error_type,error_message,optimization_legal,optimization_violation_count,optimization_violation_types,total_cost_cny,route_count,ev_route_count,public_charging_session_count,public_charging_minutes_total,max_public_charge_end_soc_pct,complete_candidate_evaluations,elapsed_seconds,route_hash,action_hash,fixed_pl_execution_legal,fixed_pl_violation_count,fixed_pl_violation_types,fixed_pl_battery_violation_count,fixed_pl_time_window_violation_count,fixed_pl_station_capacity_conflict_count,fixed_pl_total_cost_cny,fixed_pl_charging_minutes_total,fixed_pl_duration_change_minutes,fixed_pl_route_hash_unchanged,fixed_pl_action_hash_unchanged,fixed_pl_only_duration_and_curve_changed,own_cost_minus_pl_cny,own_cost_minus_pl_pct,fixed_pl_cost_minus_pl_cny,fixed_pl_cost_minus_pl_pct,route_differs_from_pl,route_count_minus_pl
cn-prd-50c-01-V2-LOCATIONS,1,24.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2357.7245406194365,9,3,0,0,0.0,14,1.7948049160186201,b23fdc29c337cabd61740bbbd1cdedca5e3f86ecff00d6f605c03245132d3526,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2357.7245406194365,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,24.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2357.7245406194365,9,3,0,0,0.0,14,1.7894031659234315,b23fdc29c337cabd61740bbbd1cdedca5e3f86ecff00d6f605c03245132d3526,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2357.7245406194365,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,24.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2357.7245406194365,9,3,0,0,0.0,14,1.7235062080435455,b23fdc29c337cabd61740bbbd1cdedca5e3f86ecff00d6f605c03245132d3526,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2357.7245406194365,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,28.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2348.5712374258433,9,3,0,0,0.0,14,1.6306594170164317,02c5e60ce50afffec7c998944b562afd3c47bcd8a475478d946d23839797efed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2348.5712374258433,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,28.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2348.5712374258433,9,3,0,0,0.0,14,1.6448182909516618,02c5e60ce50afffec7c998944b562afd3c47bcd8a475478d946d23839797efed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2348.5712374258433,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,28.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2348.5712374258433,9,3,0,0,0.0,14,1.6423447499983013,02c5e60ce50afffec7c998944b562afd3c47bcd8a475478d946d23839797efed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2348.5712374258433,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,32.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2337.215021861942,9,3,0,0,0.0,14,0.9812131669605151,8071b5a28becf6229ebe608e8348b8f686ab7d0d00b296ccfcf48c35580705b4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2337.215021861942,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,32.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2337.215021861942,9,3,0,0,0.0,14,1.007729584001936,8071b5a28becf6229ebe608e8348b8f686ab7d0d00b296ccfcf48c35580705b4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2337.215021861942,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,1,32.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2337.215021861942,9,3,0,0,0.0,14,0.9915239580441266,8071b5a28becf6229ebe608e8348b8f686ab7d0d00b296ccfcf48c35580705b4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2337.215021861942,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,16.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2405.424699412147,9,3,2,41.570665126132404,88.42435960566723,14,1.272172624943778,914ad02d52290a41b95d5ae2365d2e66e21a80e745b08109600a7254240b8f92,17c727520e760e633c6ccc49b32d5ab21264a6bbbeb0052f351ab790ddbafea8,True,0,,0,0,0,2406.21633077981,43.15392786145854,1.5832627353261373,True,True,True,-0.08508244264930909,-0.0035369817778793345,0.7065489250135215,0.029372107747935604,True,0
cn-prd-50c-01-V2-LOCATIONS,2,16.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2410.9433215963627,9,3,2,46.69942703959109,70.50859875584072,14,1.241676167002879,7e6748779470c9734f830233d0cdee0253f3493461655352714463c51dd3c6ce,79216d4c3e4d3420eb842a63262234b24567976dad92c3b19443d688c1991e5f,True,0,,0,0,0,2404.456534555628,33.72585295812054,-12.973574081470552,True,True,True,5.433539741566165,0.22587892938754006,-1.0532472991685609,-0.04378478554165106,True,0
cn-prd-50c-01-V2-LOCATIONS,2,16.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2405.5097818547965,9,3,2,37.23884337472066,77.38870908284599,14,1.3919680420076475,500da1bba07a15b84b60a031f37da130d8c27b59ba2a0ab33213cb3a86788643,5973887e90c75013e8daae675e63b662faa1827f24790e5ce7504d2f27895b55,True,0,,0,0,0,2405.5097818547965,37.23884337472066,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,20.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2370.6995674139735,9,3,0,0,0.0,14,1.3461097500985488,49aa4e4ba91232a7d80cf877d7d9fd0be50f19d768fe79393e22fddb8240c848,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2370.6995674139735,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,20.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2370.6995674139735,9,3,0,0,0.0,14,1.3165309169562533,ffa4142e486d37b4e6ea46da691d364ed540872f6e1d22ef426e6f9348abde0c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2370.6995674139735,0,0,True,True,True,0.0,0.0,0.0,0.0,True,0
cn-prd-50c-01-V2-LOCATIONS,2,20.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2370.6995674139735,9,3,0,0,0.0,14,1.3771232499275357,49aa4e4ba91232a7d80cf877d7d9fd0be50f19d768fe79393e22fddb8240c848,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2370.6995674139735,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,24.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2349.5837877922004,9,3,0,0,0.0,14,1.349300832953304,fd55223bc1cd4d538c22ceab804f29143d7f8b791f21bf80b1e2b0d051dfa899,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2349.5837877922004,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,24.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2349.5837877922004,9,3,0,0,0.0,14,1.358583208057098,fd55223bc1cd4d538c22ceab804f29143d7f8b791f21bf80b1e2b0d051dfa899,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2349.5837877922004,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,24.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2349.5837877922004,9,3,0,0,0.0,14,1.3148290830431506,fd55223bc1cd4d538c22ceab804f29143d7f8b791f21bf80b1e2b0d051dfa899,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2349.5837877922004,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,28.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2345.3466327106476,9,3,1,11.5093023850124,66.17759461492774,14,1.1824971250025555,69d31a83a7c42ab7e1185ce0223d1e9734b228a86b271fe41c865c4b65aa5ab6,f9885fb68356d8b7b2821f6d7c3f5de99e037df7c8f9f6fbf543903d29604f97,True,0,,0,0,0,2345.3466327106476,11.5093023850124,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,28.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2347.560317080668,9,3,1,15.936671125053469,66.17759461492774,14,1.4183671249775216,69d31a83a7c42ab7e1185ce0223d1e9734b228a86b271fe41c865c4b65aa5ab6,f371ca8368131b4f12ee2dae52153e0b49f53c3694f26945b87cd0b689f29160,True,0,,0,0,0,2345.3466327106476,11.5093023850124,-4.427368740041068,True,True,True,2.2136843700204736,0.09438623439052143,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,28.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2345.3466327106476,9,3,1,11.5093023850124,66.17759461492774,14,1.390792208025232,69d31a83a7c42ab7e1185ce0223d1e9734b228a86b271fe41c865c4b65aa5ab6,c7b6f9d97208d5aee878933e59aed417939fd8914a8db22b52ffebe8f23c1cd7,True,0,,0,0,0,2345.3466327106476,11.5093023850124,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,32.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2328.580963593687,9,3,0,0,0.0,14,1.32242437498644,15c2285c92cc561c6a138fd36f360e39a73c17bf475e3ea6b22d7c4c96a27daf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2328.580963593687,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,32.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2328.580963593687,9,3,0,0,0.0,14,1.4736330000450835,15c2285c92cc561c6a138fd36f360e39a73c17bf475e3ea6b22d7c4c96a27daf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2328.580963593687,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,2,32.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2328.580963593687,9,3,0,0,0.0,14,1.4246673750458285,15c2285c92cc561c6a138fd36f360e39a73c17bf475e3ea6b22d7c4c96a27daf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2328.580963593687,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,16.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2400.0248195115496,9,3,2,39.364539931932754,81.6769760740705,14,1.8271799590438604,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,aceb64b27290ca0e3e78c70b8418e33bc081e99b03899c37e29150a91f9951c3,True,0,,0,0,0,2400.0248195115496,39.364539931932754,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,16.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2407.5917806673824,9,3,2,54.50718956703915,81.6769760740705,14,1.6862855829531327,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,c31b9930b8ceca4d96621739b9f34f12a6e62339008c111984fdc85f3b617675,True,0,,0,0,0,2400.0248195115496,39.364539931932754,-15.142649635106395,True,True,True,7.566961155832814,0.315286787633006,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,16.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2400.0248195115496,9,3,2,39.364539931932754,81.6769760740705,14,1.8671234160428867,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,ff45394b3f1138de1c1298960544e2f19f245acd3c5d7e0bcc2a94d5578122ab,True,0,,0,0,0,2400.0248195115496,39.364539931932754,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,20.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2369.128205026118,9,3,1,30.161863934030105,87.03228380739155,14,1.7854876250494272,0e2a480cb5fd80b6a0ad031d1a7424945fda1e79438bb8ee3b5155001696059e,3c72958834c780dabcfe17f63b28747a894ed739f72a176f94b352a0061998a7,True,0,,0,0,0,2369.715475273401,31.336404428596097,1.174540494565992,True,True,True,-0.5872702472829587,-0.024782310509881094,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,20.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2372.4213687537426,9,3,1,39.50974179084681,85.32681276193576,14,1.7203612501034513,131bbd4213dd10b90c4cca106a212e64e96f657df12d65eece95838f5720ee79,4e4e2f815afe4246d96ec07c59f045d580d0e6c972b6eeac2afc5b63061a369a,True,0,,0,0,0,2367.0277047000895,28.722413683539862,-10.787328107306948,True,True,True,2.7058934803417287,0.11418642907033141,-2.6877705733113544,-0.11342165763597668,True,0
cn-prd-50c-01-V2-LOCATIONS,3,20.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2369.715475273401,9,3,1,31.336404428596097,87.03228380739155,14,1.6729702919255942,0e2a480cb5fd80b6a0ad031d1a7424945fda1e79438bb8ee3b5155001696059e,3ed25071278b3c66e3bacb25c33439ddd4ba045755c169bac6a58c81f9b9146a,True,0,,0,0,0,2369.715475273401,31.336404428596097,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,24.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2350.9867337089986,9,3,0,0,0.0,14,1.2034428750630468,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2350.9867337089986,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,24.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2350.9867337089986,9,3,0,0,0.0,14,1.1720934170298278,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2350.9867337089986,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,24.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2350.9867337089986,9,3,0,0,0.0,14,1.1588068330893293,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2350.9867337089986,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,28.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2334.0281898927274,9,3,0,0,0.0,14,1.0883069999981672,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2334.0281898927274,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,28.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2334.0281898927274,9,3,0,0,0.0,14,1.1977930829161778,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2334.0281898927274,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,28.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2334.0281898927274,9,3,0,0,0.0,14,1.1100165420211852,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2334.0281898927274,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,32.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,SUCCESS,,,True,0,,2330.4772149515043,9,3,0,0,0.0,14,1.5554742079693824,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2330.4772149515043,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,32.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,SUCCESS,,,True,0,,2330.4772149515043,9,3,0,0,0.0,14,1.707201624987647,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2330.4772149515043,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-50c-01-V2-LOCATIONS,3,32.0,22.0,PL,M17_22KW_NORMAL_PWL,SUCCESS,,,True,0,,2330.4772149515043,9,3,0,0,0.0,14,1.6314458328997716,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,2330.4772149515043,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
