run_id,phase,algorithm,seed,step,eval,operator,channel,best_cost,best_cost_before,route_count,signature,reference_cost,reference_lift,reference_signature,is_reference,time_seconds
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,38,132,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3891.928004380284,,,,,,,,17.45226516600087
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,39,140,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3889.7581176686226,,,,,,,,18.083924000005936
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,40,148,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3882.406854758467,,,,,,,,19.152628541000013
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,41,164,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3881.3293397169205,,,,,,,,21.59558679100155
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,42,184,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3880.9794652251085,,,,,,,,24.572848333002185
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,43,205,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3876.2956271953253,,,,,,,,27.41381608300435
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,44,210,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3871.3248176785664,,,,,,,,27.963366375006444
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,45,213,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3868.0119515903352,,,,,,,,28.25498350000271
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,46,215,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3863.937503508647,,,,,,,,28.463004125005682
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,47,223,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3863.2514349296753,,,,,,,,29.215754625001864
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,48,226,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3862.928232260714,,,,,,,,29.557373958006792
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,49,244,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3860.7979251911147,,,,,,,,31.92949225000484
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,50,286,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3860.5200437614403,,,,,,,,37.92325229100243
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,51,312,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3846.7779853239326,,,,,,,,41.32067908300087
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,52,314,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3840.3255175164304,,,,,,,,41.52915162499994
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,53,321,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3837.856284496684,,,,,,,,42.13454612500209
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,54,324,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3837.3248997435458,,,,,,,,42.32608216600056
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,55,332,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3836.4036351877403,,,,,,,,43.09639495800366
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,56,358,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3834.6106759464465,,,,,,,,45.923034250001365
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,57,360,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3833.7120222773647,,,,,,,,46.251478666003095
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,58,362,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3827.1651256654613,,,,,,,,46.31945754100161
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,59,366,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3826.595421689425,,,,,,,,46.68615404100274
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,60,382,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3826.450546523691,,,,,,,,49.18437629100663
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,61,384,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3818.6573175956264,,,,,,,,49.24491291600134
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,62,395,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3741.819139947667,,,,,,,,50.19107083300332
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,63,397,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3738.0786729492484,,,,,,,,50.32974695800658
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,64,464,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3735.54294509969,,,,,,,,58.59806112500519
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,65,465,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3734.3771271028154,,,,,,,,58.65852625000116
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,66,567,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3734.1242791648024,,,,,,,,70.84998833300051
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,67,611,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3732.498874912112,,,,,,,,75.42313675000332
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,68,842,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3727.34186165806,,,,,,,,103.56692395800201
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,69,957,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3726.667887536275,,,,,,,,117.1953066250062
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,70,973,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3725.7183774604932,,,,,,,,119.03278891600348
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,71,983,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3725.0337733531996,,,,,,,,120.2071948330049
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,72,1026,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3693.3040343916196,,,,,,,,124.28932100000384
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,73,1027,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3641.928638492243,,,,,,,,124.30137983300665
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,74,1028,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3613.7480847608895,,,,,,,,124.3134339580065
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,75,1029,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3587.9435177815694,,,,,,,,124.3265555830003
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,76,1030,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3561.3179489340914,,,,,,,,124.33986170800199
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,77,1031,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3535.6774360977565,,,,,,,,124.35368108300463
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,78,1032,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3515.1466457427396,,,,,,,,124.3676103329999
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,79,1033,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3497.2564145244546,,,,,,,,124.38131554100255
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,80,1034,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3479.670053928967,,,,,,,,124.39518645800126
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,81,1035,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3464.7305234408154,,,,,,,,124.40878279100434
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,82,1036,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3450.5579560550646,,,,,,,,124.42174400000658
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,83,1037,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3438.2164827629035,,,,,,,,124.43435554100142
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,84,1038,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3429.8734542124375,,,,,,,,124.44643491600436
G0_GA_seed1,E_G0_REAUDIT,GA,1,0,0,shared_warm_start,shared_warm_start,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,,,,,0.0
G0_GA_seed1,E_G0_REAUDIT,GA,1,1,0,reference_flip_closure,reference_flip_closure,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,5174.345121253789,629.2082289450091,7cc6d853424cabb63602f8e9157561513fd038792153be3eb53eab56e86f09d2,True,0.5923207910018391
G0_GA_seed1,E_G0_REAUDIT,GA,1,2,1,ga_nn_initialization,native_ga_nn_initialization,5579.532247461592,5803.553350198798,29,d9a406e3d371978037a6b57c7320fb1184684b6a2e0af5c848a6ca9e29106368,,,,,0.6297162080009002
G0_GA_seed1,E_G0_REAUDIT,GA,1,3,2,ga_vehicle_type_initialization,flip_operator,5535.474012839526,5579.532247461592,29,ed847fafb560b9b68374b1c8776bb0eaf6e08ed30e8c12edc14adad74c2b88e4,,,,,0.632088250000379
G0_GA_seed1,E_G0_REAUDIT,GA,1,4,5,ga_vehicle_type_initialization,flip_operator,5490.046925268943,5535.474012839526,29,36ab2636d1c08ccefb7512cfb9e6617361e53d387ad080a10a50d90c1bb905fd,,,,,0.705280665999453
G0_GA_seed1,E_G0_REAUDIT,GA,1,5,8,ga_vehicle_type_initialization,flip_operator,5465.232411950318,5490.046925268943,29,e4a5eefd3a365402131a22d8acd15b45a25399e8d19a08a8827c16769967aee6,,,,,0.757868332999351
G0_GA_seed1,E_G0_REAUDIT,GA,1,6,11,ga_vehicle_type_initialization,flip_operator,5460.08822134746,5465.232411950318,29,e3292982a497e2d7f4aafae9dcaecce4c4919051c04e72a1f38896de2bc6404c,,,,,0.8252674579998711
G0_GA_seed1,E_G0_REAUDIT,GA,1,7,14,ga_vehicle_type_initialization,flip_operator,5433.474030574675,5460.08822134746,29,80232f4086554705a1c37c13bf33b2ef11515e4a1083001b959c31e4fe3a448f,,,,,0.8750155000016093
G0_GA_seed1,E_G0_REAUDIT,GA,1,8,17,ga_vehicle_type_initialization,flip_operator,5421.563269828671,5433.474030574675,29,4bd5d1cc09d2094fa36f439ee7df1cc2edd96835bdb729b8b3ac9a870f43912c,,,,,0.9533014999979059
G0_GA_seed1,E_G0_REAUDIT,GA,1,9,20,ga_vehicle_type_initialization,flip_operator,5384.219772622242,5421.563269828671,29,35fcf09d1cba403c3b781ffcacdf602b64f12cce42f8bf281b2c2d9123ac87b6,,,,,1.0063559580012225
G0_GA_seed1,E_G0_REAUDIT,GA,1,10,23,ga_vehicle_type_initialization,flip_operator,5361.3541171023535,5384.219772622242,29,7a66405b9a8309860c47bad798f5ad683b510cb712d56ae6bf6949777852c4af,,,,,1.056549000000814
G0_GA_seed1,E_G0_REAUDIT,GA,1,11,26,ga_vehicle_type_initialization,flip_operator,5346.731482320413,5361.3541171023535,29,8ab55d2682ad781a6b4fdb6d122db746b4152fca78ec09d247a222ee0a338d45,,,,,1.1260847500016098
G0_GA_seed1,E_G0_REAUDIT,GA,1,12,29,ga_vehicle_type_initialization,flip_operator,5325.200565515306,5346.731482320413,29,55795698f787ba07e86520db84dced058df40be7b6f7cb4788c17d3059fd0d17,,,,,1.1887353749989416
G0_GA_seed1,E_G0_REAUDIT,GA,1,13,31,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5208.917835597872,5325.200565515306,30,79953730df48dfd0beb1311235c203a46ffe174f30abb67f1c6b65be91db4e6d,,,,,1.2644811249992927
G0_GA_seed1,E_G0_REAUDIT,GA,1,14,32,ga_vehicle_type_initialization,flip_operator,5195.246367051888,5208.917835597872,30,37c6cdd8c2206feb74fc368550e055fb99be370af0201ce6b65407eaa318d220,,,,,1.2666690830010339
G0_GA_seed1,E_G0_REAUDIT,GA,1,15,35,ga_vehicle_type_initialization,flip_operator,5176.956469577945,5195.246367051888,30,a9eed152678edb22f8cf4527f1d0dd2c1b686ccad3ea22bd6f5af44183fd91a8,,,,,1.3215013750013895
G0_GA_seed1,E_G0_REAUDIT,GA,1,16,38,ga_vehicle_type_initialization,flip_operator,5146.8947848726,5176.956469577945,30,474b29bdd65c9cfa6a8e32787b5a1fb07ff6907d3a84f0e4edbe686664825380,,,,,1.3726468329987256
G0_GA_seed1,E_G0_REAUDIT,GA,1,17,41,ga_vehicle_type_initialization,flip_operator,5132.6262753146775,5146.8947848726,30,4005c367bd6c08652237cc1b29255c0176e6c0cda29fb8798ebfdba32d78217e,,,,,1.449093625000387
G0_GA_seed1,E_G0_REAUDIT,GA,1,18,44,ga_vehicle_type_initialization,flip_operator,5125.197671324885,5132.6262753146775,30,5f3ac3512076f78d384d99bd7f668e3e74919ca026f78a3b89caceda4c62203a,,,,,1.5037235830022837
G0_GA_seed1,E_G0_REAUDIT,GA,1,19,47,ga_vehicle_type_initialization,flip_operator,5119.349988103719,5125.197671324885,30,ea7d4699d8012b93fbccab022f1d1ef4577c69bc689fece5d2235070576df3bb,,,,,1.5896103749983013
G0_GA_seed1,E_G0_REAUDIT,GA,1,20,50,ga_vehicle_type_initialization,flip_operator,5070.291465265403,5119.349988103719,30,f3b2929d8be801a5e4cebdb9e6c9597293b799afd2e8259d2c12411536278837,,,,,1.6530817079983535
G0_GA_seed1,E_G0_REAUDIT,GA,1,21,53,ga_vehicle_type_initialization,flip_operator,5063.028563685237,5070.291465265403,30,601241fd2af5aeabb00792a10bbcf1f79b5e513cdfb4fe183d736b4eb3de4d89,,,,,1.7039735829966958
G0_GA_seed1,E_G0_REAUDIT,GA,1,22,56,ga_vehicle_type_initialization,flip_operator,5032.910223088672,5063.028563685237,30,5f7f7e51e499814e3c82a5a2a32a5acc4c787d35b142633ecb4640954886f172,,,,,1.7571740409985068
G0_GA_seed1,E_G0_REAUDIT,GA,1,23,59,ga_vehicle_type_initialization,flip_operator,5010.763037934686,5032.910223088672,30,216ef4e81995436f3c3fa03d6f3d0f9cc78362b350b5ae04b37a6f2cf30a9cb0,,,,,1.813349541000207
G0_GA_seed1,E_G0_REAUDIT,GA,1,24,62,ga_vehicle_type_initialization,flip_operator,4978.991625966523,5010.763037934686,30,09a1ad696541739edd7bd15c109f67d8f1368781abb4f5b78f025087eb0474e5,,,,,1.868106000001717
G0_GA_seed1,E_G0_REAUDIT,GA,1,25,65,ga_vehicle_type_initialization,flip_operator,4974.957757150666,4978.991625966523,30,20892461a84b83c8e6005f8689d1f3184655f38dfa4de54dbb42e2d354e6c6ec,,,,,1.9230837909999536
G0_GA_seed1,E_G0_REAUDIT,GA,1,26,68,ga_vehicle_type_initialization,flip_operator,4959.8370430922105,4974.957757150666,30,7d72f7cb47578154d9b416dd3b550442550e97bc05dc04e55d3f017fc99b4710,,,,,1.9781149580012425
G0_GA_seed1,E_G0_REAUDIT,GA,1,27,71,ga_vehicle_type_initialization,flip_operator,4930.332390513323,4959.8370430922105,30,28e03d357e8e97721f3a84d76b688f5fec7380c92f302b1758aad4017c3b3cda,,,,,2.045118583002477
G0_GA_seed1,E_G0_REAUDIT,GA,1,28,74,ga_vehicle_type_initialization,flip_operator,4903.01219463576,4930.332390513323,30,5dd1d726511c1c346fe981bf708773a5cde59496da38d3fb33d9cf12a4051c10,,,,,2.097908333002124
G0_GA_seed1,E_G0_REAUDIT,GA,1,29,77,ga_vehicle_type_initialization,flip_operator,4896.409413917653,4903.01219463576,30,ce5de74a1aa1ec30e67540c958228aad70e5b69cf22f5a0c3b663d209d5620a4,,,,,2.1466072909970535
G0_GA_seed1,E_G0_REAUDIT,GA,1,30,80,ga_vehicle_type_initialization,flip_operator,4880.1119577967365,4896.409413917653,30,f9aa833c9ec8514371a2460c343d6ac7ef013da8556c5036e37ca8bffcda40bb,,,,,2.200307665996661
G0_GA_seed1,E_G0_REAUDIT,GA,1,31,83,ga_vehicle_type_initialization,flip_operator,4868.010433763331,4880.1119577967365,30,f48b17690568a4f3bfa78f5c2f069663bcd528854631bbb0c9fa79124988d470,,,,,2.261727749995771
G0_GA_seed1,E_G0_REAUDIT,GA,1,32,86,ga_vehicle_type_initialization,flip_operator,4837.317856005391,4868.010433763331,30,dba8f5b8122e34c2eb0df94a097eb38f7af95290886e2419c866e462cfdad19b,,,,,2.3319103749963688
G0_GA_seed1,E_G0_REAUDIT,GA,1,33,89,ga_vehicle_type_initialization,flip_operator,4813.171825450838,4837.317856005391,30,f4ffdf80be9d3b41098f1b480b243349279e39029f44a4757972c5871d8eae5a,,,,,2.381141249999928
G0_GA_seed1,E_G0_REAUDIT,GA,1,34,92,ga_vehicle_type_initialization,flip_operator,4786.567302046666,4813.171825450838,30,ccc4120493e2f04308fff8ea29ff07779735c3f826c3c2fd84a53a407bed5092,,,,,2.441985625002417
G0_GA_seed1,E_G0_REAUDIT,GA,1,35,95,ga_vehicle_type_initialization,flip_operator,4774.279275986931,4786.567302046666,30,4871a1c91f63d69a0720d0a5f3bfdc2dc81ff6ef9ae6ce28a58a7bd20687169e,,,,,2.5013591250026366
G0_GA_seed1,E_G0_REAUDIT,GA,1,36,98,ga_vehicle_type_initialization,flip_operator,4751.824547649563,4774.279275986931,30,094022bef6bb5a84b3d538253235ea25c6845116bb361bba4259446134182b49,,,,,2.5611470000003465
G0_GA_seed1,E_G0_REAUDIT,GA,1,37,101,ga_vehicle_type_initialization,flip_operator,4735.326485281904,4751.824547649563,30,c3ffcb3044b00cd336e4bdde53becf19eee12d1381372a3fd9492d48c857fb21,,,,,2.6401166249997914
G0_GA_seed1,E_G0_REAUDIT,GA,1,38,104,ga_vehicle_type_initialization,flip_operator,4715.6440004348915,4735.326485281904,30,13ccf3d5c93198f13d7e22f99063e172a94be446961faea7cf7ed151979585bc,,,,,2.7024161660010577
G0_GA_seed2,E_G0_REAUDIT,GA,2,0,0,shared_warm_start,shared_warm_start,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,,,,,0.0
G0_GA_seed2,E_G0_REAUDIT,GA,2,1,0,reference_flip_closure,reference_flip_closure,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,5174.345121253789,629.2082289450091,7cc6d853424cabb63602f8e9157561513fd038792153be3eb53eab56e86f09d2,True,0.5979975829977775
G0_GA_seed2,E_G0_REAUDIT,GA,2,2,1,ga_nn_initialization,native_ga_nn_initialization,5223.636303875378,5803.553350198798,30,7b5f7f9da76a64cf6595b09f8564c0161b982fee3fed00556a015ac4958d2074,,,,,0.6385529170001973
G0_GA_seed2,E_G0_REAUDIT,GA,2,3,2,ga_vehicle_type_initialization,flip_operator,5188.0260187773565,5223.636303875378,30,69a182d90d7115cdc69abc0977f0f0adb91f4cd59be60d4ad72da4447dc7ef76,,,,,0.6408375419996446
G0_GA_seed2,E_G0_REAUDIT,GA,2,4,5,ga_vehicle_type_initialization,flip_operator,5157.907678180793,5188.0260187773565,30,7cc30924cba641fed5f930f45c9d4c75cb779234ef90743a4bca36f79bff2f40,,,,,0.7200547499960521
G0_GA_seed2,E_G0_REAUDIT,GA,2,5,8,ga_vehicle_type_initialization,flip_operator,5137.866879546978,5157.907678180793,30,a9244e8b30e0689881eb7267f47fcda97f6256b0e061627d80efce147efe3ef5,,,,,0.7721529999980703
G0_GA_seed2,E_G0_REAUDIT,GA,2,6,11,ga_vehicle_type_initialization,flip_operator,5121.368817179319,5137.866879546978,30,ee48ff7caaae6ef50255a481640b6fa0b2b9d6d7b6017174f56cec5825f226e2,,,,,0.8383289169942145
G0_GA_seed2,E_G0_REAUDIT,GA,2,7,14,ga_vehicle_type_initialization,flip_operator,5115.521133958154,5121.368817179319,30,2d0a5c763ab5cdd3acd2fa58917929acf5c353484017e28d27923be61b84460c,,,,,0.8936666249937844
G0_GA_seed2,E_G0_REAUDIT,GA,2,8,17,ga_vehicle_type_initialization,flip_operator,5101.849665412168,5115.521133958154,30,5ee990b17f3469f5ef599aed6e702d85fe9da7efa1c0e54300dd5431e9c2681e,,,,,0.9724451669972041
G0_GA_seed2,E_G0_REAUDIT,GA,2,9,20,ga_vehicle_type_initialization,flip_operator,5088.4113293380115,5101.849665412168,30,b43eeb95f7b67abf243feb0424bbf1a3e6d894e6f7e410c2e30b28d01491cdbc,,,,,1.0310340829964844
G0_GA_seed2,E_G0_REAUDIT,GA,2,10,23,ga_vehicle_type_initialization,flip_operator,5083.267138735153,5088.4113293380115,30,dcb1f2a5c5cbab747bd60bc6f551f880b17caada15e1200e5954d3d9f78c4fa5,,,,,1.0926702919969102
G0_GA_seed2,E_G0_REAUDIT,GA,2,11,26,ga_vehicle_type_initialization,flip_operator,5078.942345784052,5083.267138735153,30,40c7d7c4e277904f73563425a11815cf3d02814706108d30623df20124262294,,,,,1.1737817499961238
G0_GA_seed2,E_G0_REAUDIT,GA,2,12,29,ga_vehicle_type_initialization,flip_operator,5039.58865792763,5078.942345784052,30,7fd5f3677750f2b1ce8ae9ac923d622ff1cb1355f396db75b7df0c61e951ca8b,,,,,1.2295715829968685
G0_GA_seed2,E_G0_REAUDIT,GA,2,13,32,ga_vehicle_type_initialization,flip_operator,5034.775173555744,5039.58865792763,30,a6272541dfcea964ffa46d5269b8d4bd7b69b8428059bfda397137e729052ffa,,,,,1.298465457999555
G0_GA_seed2,E_G0_REAUDIT,GA,2,14,35,ga_vehicle_type_initialization,flip_operator,5008.734337585536,5034.775173555744,30,123356a28f57342c0aa592ec9ad34a3ac77e88d17498521c33bb0c251efd5904,,,,,1.3564760000008391
G0_GA_seed2,E_G0_REAUDIT,GA,2,15,38,ga_vehicle_type_initialization,flip_operator,4962.370222484074,5008.734337585536,30,2ddc9646568504fdb383cfdd3d47051cd94be1fd646513a011405b5fad68a350,,,,,1.4267850830001407
G0_GA_seed2,E_G0_REAUDIT,GA,2,16,41,ga_vehicle_type_initialization,flip_operator,4935.276338366048,4962.370222484074,30,076978fa0b0a65450246042736159412a67d1ac4ccd0ede2feace3abdd89c067,,,,,1.4968431249944842
G0_GA_seed2,E_G0_REAUDIT,GA,2,17,44,ga_vehicle_type_initialization,flip_operator,4931.242469550189,4935.276338366048,30,4e2c76fbe5621c6934a15574e901d09c37beaba79c1eb88a01021202b61853b8,,,,,1.5398269579964108
G0_GA_seed2,E_G0_REAUDIT,GA,2,18,47,ga_vehicle_type_initialization,flip_operator,4882.0717632207,4931.242469550189,30,2d6b7ab18849d19f3bd50297a2fb7c34051491c6e23053fe086c6eac7f936ece,,,,,1.6060530830000062
G0_GA_seed2,E_G0_REAUDIT,GA,2,19,50,ga_vehicle_type_initialization,flip_operator,4854.751567343138,4882.0717632207,30,400f41881e5d873d51edf29f6f83e81887f06f4728acc62bf44259d8de91b690,,,,,1.6660337919965968
G0_GA_seed2,E_G0_REAUDIT,GA,2,20,53,ga_vehicle_type_initialization,flip_operator,4833.490678300644,4854.751567343138,30,aa36d16984c809c5fb1d9e4e92dc428f045eaaafb0dd7b00b55060cc80521efc,,,,,1.7238088329977472
G0_GA_seed2,E_G0_REAUDIT,GA,2,21,56,ga_vehicle_type_initialization,flip_operator,4810.705117044268,4833.490678300644,30,98ee8b9a49ee66e64f78499e396a13dd926f5824d53223bc84a7267cc381042f,,,,,1.7941734169944539
G0_GA_seed2,E_G0_REAUDIT,GA,2,22,59,ga_vehicle_type_initialization,flip_operator,4791.022632197255,4810.705117044268,30,d4f0c5212ae42153edce78f68631f86fb376e0afd05e3f99ada5ddfa0acf2d27,,,,,1.853428416994575
G0_GA_seed2,E_G0_REAUDIT,GA,2,23,62,ga_vehicle_type_initialization,flip_operator,4768.567903859886,4791.022632197255,30,f078a49a72120b17efded47c529f91fce5c3034a25fae58defe445f91c464c0f,,,,,1.921438457997283
G0_GA_seed2,E_G0_REAUDIT,GA,2,24,65,ga_vehicle_type_initialization,flip_operator,4733.710752654071,4768.567903859886,30,af6050b692af26f3d8b5f213267b1f542a9bbbeb13f30d585d1e25bb057c9312,,,,,1.9849932919969433
G0_GA_seed2,E_G0_REAUDIT,GA,2,25,68,ga_vehicle_type_initialization,flip_operator,4721.422726594336,4733.710752654071,30,cc1f8500fc5c5d5a5597bff03b28b938b17ed938a3bcb594e240142d30ef7e6d,,,,,2.0375704999969457
G0_GA_seed2,E_G0_REAUDIT,GA,2,26,71,ga_vehicle_type_initialization,flip_operator,4713.994122604545,4721.422726594336,30,8c284e7bac8baeb441031d3bc4469d64787a3a3e8fd17e1f19837926cf402691,,,,,2.1026842499995837
G0_GA_seed2,E_G0_REAUDIT,GA,2,27,74,ga_vehicle_type_initialization,flip_operator,4699.725613046621,4713.994122604545,30,6fac6e56383189d8f44333db4aa3f1da69e013bd7345c6ff0153ce13cd9a1167,,,,,2.163035375000618
G0_GA_seed2,E_G0_REAUDIT,GA,2,28,1791,ga_common_nodes,native_ga_common_nodes,4689.538857751257,4699.725613046621,23,7361f945277ba262ddb256d7136aa7490fb8f5b84556c5b44cd86a838c49cdbb,,,,,17.101198291995388
G0_GA_seed2,E_G0_REAUDIT,GA,2,29,4782,ga_common_nodes,native_ga_common_nodes,4664.358218899766,4689.538857751257,23,88b41cc1852c76b7b08054b8f081f5d3f5da0040c4df05f0812bf1b0f6d3743b,,,,,41.60992599999736
G0_GA_seed2,E_G0_REAUDIT,GA,2,30,7447,ga_common_nodes,native_ga_common_nodes,4638.17618344075,4664.358218899766,22,6063668899d3a2f94118bf33d7a26a67e31165d74685065a8407d8935b3fc5be,,,,,63.48051741699601
G0_GA_seed2,E_G0_REAUDIT,GA,2,31,9826,ga_common_nodes,native_ga_common_nodes,4634.860965836145,4638.17618344075,22,282eda4ee32b75df1922e8061f4a9581ac717b2de07cc8d816319b01c8b53d6d,,,,,77.01498866699694
G0_GA_seed2,E_G0_REAUDIT,GA,2,32,9934,ga_common_nodes,native_ga_common_nodes,4541.137582861845,4634.860965836145,21,648cb5f728b56321db9d02cb3117c6293ea89bf4a721fe60a14c58fdd543e317,,,,,77.58214208299614
G0_GA_seed2,E_G0_REAUDIT,GA,2,33,10065,ga_common_nodes,native_ga_common_nodes,4531.948704483243,4541.137582861845,21,ccc9609f5f325d196e9a891127153c7f7bc66b53b87698ecb39054a09a8ae3ca,,,,,78.28441987499536
G0_GA_seed2,E_G0_REAUDIT,GA,2,34,12883,ga_common_nodes,native_ga_common_nodes,4512.349883350132,4531.948704483243,21,6f97444aae04852060c8cba53e3a5b226160ede0fd13909b6396529ca3620d06,,,,,94.13870449999376
