episode_index,bundle,seed,collection_policy,block_step_index,eval_budget,block_size,action_destroy,action_repair,action_q,action_threshold,action_exploration,decoded_destroy_id,decoded_repair_id,decoded_q_ratio,decoded_threshold_ratio,decoded_exploration_ratio,reward,block_best_delta,block_current_delta,block_best_route_delta,block_current_route_delta,block_accepted_count,block_rejected_count,block_improved_current_count,block_improved_best_count,block_iterations,actual_evals_before,actual_evals_after,best_obj,current_obj,violation_count,worker_python_executable,worker_python_version,worker_numpy_version,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,85,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,7,121,0,0,128,10880,11008,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.6800000071525574,-0.0,-0.0,0.0234375,0.0,0.0,0.9765625,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.4858750104904175,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,86,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,11,117,0,0,128,11008,11136,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.6880000233650208,-0.0,-0.0,0.0546875,0.0,0.0,0.9453125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.49387499690055847,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,87,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,3,125,0,0,128,11136,11264,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.6959999799728394,-0.0,-0.0,0.0859375,0.0,0.0,0.9140625,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5018749833106995,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,88,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,3,125,0,0,128,11264,11392,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7039999961853027,-0.0,-0.0,0.0234375,0.0,0.0,0.9765625,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5098749995231628,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,89,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,1,127,0,0,128,11392,11520,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7120000123977661,-0.0,-0.0,0.0234375,0.0,0.0,0.9765625,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5178750157356262,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,90,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,4,124,0,0,128,11520,11648,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7200000286102295,-0.0,-0.0,0.0078125,0.0,0.0,0.9921875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5258749723434448,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,91,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,9,119,0,0,128,11648,11776,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7279999852180481,-0.0,-0.0,0.03125,0.0,0.0,0.96875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5338749885559082,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,92,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,4,124,0,0,128,11776,11904,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7360000014305115,-0.0,-0.0,0.0703125,0.0,0.0,0.9296875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5418750047683716,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,93,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,6,122,0,0,128,11904,12032,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7440000176429749,-0.0,-0.0,0.03125,0.0,0.0,0.96875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.549875020980835,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,94,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,9,119,0,0,128,12032,12160,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7519999742507935,-0.0,-0.0,0.046875,0.0,0.0,0.953125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5578749775886536,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,95,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,2,126,0,0,128,12160,12288,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7599999904632568,-0.0,-0.0,0.0703125,0.0,0.0,0.9296875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5658749938011169,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,96,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,2,126,0,0,128,12288,12416,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7680000066757202,-0.0,-0.0,0.015625,0.0,0.0,0.984375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5738750100135803,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,97,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,4,124,0,0,128,12416,12544,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7760000228881836,-0.0,-0.0,0.015625,0.0,0.0,0.984375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5818750262260437,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,98,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,10,118,0,0,128,12544,12672,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7839999794960022,-0.0,-0.0,0.03125,0.0,0.0,0.96875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5898749828338623,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,99,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,9,119,0,0,128,12672,12800,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7919999957084656,-0.0,-0.0,0.078125,0.0,0.0,0.921875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.5978749990463257,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,100,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,5,123,0,0,128,12800,12928,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.800000011920929,-0.0,-0.0,0.0703125,0.0,0.0,0.9296875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6058750152587891,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,101,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,6,122,0,0,128,12928,13056,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8080000281333923,-0.0,-0.0,0.0390625,0.0,0.0,0.9609375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6138749718666077,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,102,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,5,123,0,0,128,13056,13184,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8159999847412109,-0.0,-0.0,0.046875,0.0,0.0,0.953125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.621874988079071,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,103,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,9,119,0,0,128,13184,13312,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8240000009536743,-0.0,-0.0,0.0390625,0.0,0.0,0.9609375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6298750042915344,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,104,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,4,124,0,0,128,13312,13440,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8320000171661377,-0.0,-0.0,0.0703125,0.0,0.0,0.9296875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6378750205039978,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,105,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,5,123,0,0,128,13440,13568,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8399999737739563,-0.0,-0.0,0.03125,0.0,0.0,0.96875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6458749771118164,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,106,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,2,126,0,0,128,13568,13696,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8479999899864197,-0.0,-0.0,0.0390625,0.0,0.0,0.9609375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6538749933242798,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,107,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,8,120,0,0,128,13696,13824,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8560000061988831,-0.0,-0.0,0.015625,0.0,0.0,0.984375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6618750095367432,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,108,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,0,128,0,0,128,13824,13952,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8640000224113464,-0.0,-0.0,0.0625,0.0,0.0,0.9375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6698750257492065,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,109,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,1,127,0,0,128,13952,14080,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.871999979019165,-0.0,-0.0,0.0,0.0,0.0,1.0,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6778749823570251,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,110,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,2,126,0,0,128,14080,14208,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8799999952316284,-0.0,-0.0,0.0078125,0.0,0.0,0.9921875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6858749985694885,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,111,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,5,123,0,0,128,14208,14336,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8880000114440918,-0.0,-0.0,0.015625,0.0,0.0,0.984375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.6938750147819519,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,112,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,13,115,0,0,128,14336,14464,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.8960000276565552,-0.0,-0.0,0.0390625,0.0,0.0,0.9609375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7018749713897705,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,113,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,7,121,0,0,128,14464,14592,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9039999842643738,-0.0,-0.0,0.1015625,0.0,0.0,0.8984375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7098749876022339,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,114,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,6,122,0,0,128,14592,14720,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9120000004768372,-0.0,-0.0,0.0546875,0.0,0.0,0.9453125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7178750038146973,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,115,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,7,121,0,0,128,14720,14848,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9200000166893005,-0.0,-0.0,0.046875,0.0,0.0,0.953125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7258750200271606,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,116,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,3,125,0,0,128,14848,14976,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9279999732971191,-0.0,-0.0,0.0546875,0.0,0.0,0.9453125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7338749766349792,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,117,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,4,124,0,0,128,14976,15104,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9359999895095825,-0.0,-0.0,0.0234375,0.0,0.0,0.9765625,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7418749928474426,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,118,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,0,128,0,0,128,15104,15232,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9440000057220459,-0.0,-0.0,0.03125,0.0,0.0,0.96875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.749875009059906,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,119,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,5,123,0,0,128,15232,15360,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9520000219345093,-0.0,-0.0,0.0,0.0,0.0,1.0,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7578750252723694,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,120,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,9,119,0,0,128,15360,15488,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9599999785423279,-0.0,-0.0,0.0390625,0.0,0.0,0.9609375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.765874981880188,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,121,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,2,126,0,0,128,15488,15616,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9679999947547913,-0.0,-0.0,0.0703125,0.0,0.0,0.9296875,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7738749980926514,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,122,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,6,122,0,0,128,15616,15744,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9760000109672546,-0.0,-0.0,0.015625,0.0,0.0,0.984375,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7818750143051147,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,123,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,-0.02,0.0,0.0,0,0,7,121,0,0,128,15744,15872,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.984000027179718,-0.0,-0.0,0.046875,0.0,0.0,0.953125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7898749709129333,0.0
4,models/data_bundle/generated_instances/E-UK24h-三班-150,5,alpha_ucb_block,124,16000,128,6,3,1,0,0,alpha_ucb,alpha_ucb,0.16,0.0,0.0,9.671679271453181,0.0,0.0,0,0,3,125,0,0,128,15872,16000,5896.630153307302,5896.630153307302,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.9919999837875366,-0.0,-0.0,0.0546875,0.0,0.0,0.9453125,0.10204081982374191,0.0,0.918367326259613,0.918367326259613,0.6647864580154419,0.2370307594537735,0.1599999964237213,0.0,0.0,0.7978749871253967,0.0
