operating_day,seed,arm,charging_kwh,immediate_actual_kg,forecast_timed_actual_kg,oracle_actual_kg,realized_saving_kg,realized_saving_pct,oracle_potential_kg,oracle_potential_pct,forecast_capture_ratio,predicted_saving_kg,pre_day_realized_saving_kg,between_trip_realized_saving_kg,moved_pre_day_kwh,moved_between_trip_kwh
2025-11-06,1,ownership_fixed,1452.07487377362,182.23084151884336,182.2386085931787,182.23084151884336,-0.007767074335333746,-0.00426221723534685,0.0,0.0,0.0,0.015534148670667491,-0.007767074335340851,0.0,130.7054876107771,0
2025-11-06,1,reassignment_allowed,1075.5174967247613,108.3546620346554,108.47960221033205,108.30374423336511,-0.12494017567664173,-0.11530669131401261,0.05091780129029644,0.04699179558514173,-2.4537621914254175,0.4026337552242154,-0.12494017567664173,0.0,362.44718706464937,0
2025-11-06,2,ownership_fixed,1191.895643923941,155.1735951502205,154.8854049859379,154.66314334446884,0.2881901642826108,0.1857211363851044,0.5104518057516714,0.32895532597379923,0.5645785969122653,0.7620276980949825,0.288190164282625,0.0,187.98760308982466,0
2025-11-06,2,reassignment_allowed,1084.526030968007,115.47691254641737,115.55737636524015,115.42050273134856,-0.08046381882277842,-0.0696795723477929,0.05640981506880394,0.04884943130613171,-1.42641522090855,0.3301570828519971,-0.08046381882279263,0.0,368.48690976233286,0
2025-11-06,3,ownership_fixed,1160.82241795883,127.98893619234153,127.74512253776074,127.63909148019087,0.24381365458079074,0.19049588334290712,0.3498447121506558,0.27333980776659467,0.6969196506700257,0.5348602409355863,0.24381365458079074,0.0,86.01552878493462,0
2025-11-06,3,reassignment_allowed,820.2503712938753,71.9603218370206,71.6083218370206,71.51797593921006,0.35200000000000387,0.4891584570692046,0.4423458978105401,0.6147080592724247,0.7957573512997016,0.6163351282586547,0.35200000000000387,0.0,76.66487174135167,0
2025-11-07,1,ownership_fixed,1452.07487377362,251.07093602210415,251.07093602210415,251.07093602210415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-07,1,reassignment_allowed,1075.5174967247613,174.32376002585258,174.32376002585258,174.32376002585258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-07,2,ownership_fixed,1191.895643923941,202.8979359873113,202.8979359873113,202.8979359873113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-07,2,reassignment_allowed,1084.526030968007,176.99468886787542,176.99468886787542,176.99468886787542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-07,3,ownership_fixed,1160.82241795883,193.70555523713338,193.70555523713338,193.70555523713338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-07,3,reassignment_allowed,820.2503712938753,124.25129598544596,124.25129598544596,124.25129598544596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-08,1,ownership_fixed,1452.07487377362,277.7019979298333,280.87355884461846,277.3724328763126,-3.171560914785175,-1.142073495483648,0.329565053520696,0.11867579490874491,-9.623474579309446,3.1885695712097117,-3.4350614363214618,0.26350052153625825,806.4456742719683,311.2254379550718
2025-11-08,1,reassignment_allowed,1075.5174967247613,208.96889901241832,211.16306172294367,208.4741611818094,-2.1941627105253474,-1.0499948656928875,0.4947378306089263,0.23675189607020214,-4.435000872734472,2.3377802402736165,-2.1941627105253474,0.0,834.3336061788091,0
2025-11-08,2,ownership_fixed,1191.895643923941,230.24639921777285,232.44381015301934,229.49340265740256,-2.197410935246495,-0.9543736374214167,0.752996560370292,0.32703945118294286,-2.9182217434909674,2.890315689607405,-2.197410935246495,0.0,665.6917434625975,0
2025-11-08,2,reassignment_allowed,1084.526030968007,210.82233453765056,213.2940896752724,210.61582184090068,-2.471755137621841,-1.172435142150659,0.2065126967498827,0.09795579638313975,-11.969022614699089,1.8679709602643584,-2.471755137621841,0.0,787.7030092980374,0
2025-11-08,3,ownership_fixed,1160.82241795883,226.07423251741972,228.0982363258866,225.28901179981355,-2.0240038084668868,-0.8952828395916067,0.7852207176061654,0.3473287109558856,-2.5776240528106444,2.3807967923481215,-2.024003808466915,0.0,836.8372317577193,0
2025-11-08,3,reassignment_allowed,820.2503712938753,157.54310583121134,161.13902922644166,156.9136779466325,-3.5959233952303293,-2.2825012724345632,0.6294278845788313,0.3995274063297877,-5.7130030037300745,2.2668079507118932,-3.5959233952303578,0.0,691.2766450199383,0
2025-11-09,1,ownership_fixed,1452.07487377362,231.56880520481056,231.44934891355737,231.09805890849623,0.11945629125318646,0.05158565772601953,0.4707462963143314,0.20328571281351165,0.2537593862946123,1.5232321179174733,-0.019417685838334364,0.13887397709152083,130.7054876107771,311.2254379550718
2025-11-09,1,reassignment_allowed,1075.5174967247613,184.2374559688132,185.23245080288973,184.22725089143012,-0.9949948340765218,-0.5400611014977049,0.010205077383091066,0.005539089393862739,-97.49997934607948,0.8885201750160832,-0.9949948340765218,0.0,834.3336061788091,0
2025-11-09,2,ownership_fixed,1191.895643923941,194.02830652317346,194.34856445892527,193.02085682025384,-0.32025793575181183,-0.16505732668112646,1.0074497029196152,0.5192282100340303,-0.31788975154163635,0.6950061901567892,-0.5668181394874665,0.2465602037356689,187.98760308982466,135.4082979151241
2025-11-09,2,reassignment_allowed,1084.526030968007,182.60204662967257,183.65058728677383,182.60204662967257,-1.048540657101256,-0.5742217441997004,0.0,0.0,0.0,0.7379520952790415,-1.048540657101256,0.0,787.7030092980374,0
2025-11-09,3,ownership_fixed,1160.82241795883,198.33836925690935,198.93652987911344,197.77879257024568,-0.5981606222040909,-0.30158593339511053,0.5595766866636609,0.2821323421989199,-1.0689520068651848,1.4111492267800827,-0.6660127871985537,0.0678521649944912,514.5878581721545,12.783295382216096
2025-11-09,3,reassignment_allowed,820.2503712938753,138.37324220806684,138.8438963102563,137.82653425811793,-0.4706541021894566,-0.34013375323080963,0.5467079499489103,0.3950965816981041,-0.8608876132740325,0.30001615432783524,-0.4706541021894566,0.0,76.66487174135167,0
2025-11-10,1,ownership_fixed,1452.07487377362,186.6643443978384,176.75123483731687,176.05188961495674,9.91310956052152,5.310660475893389,10.612454782881656,5.6853143631240535,0.9341014650551718,15.202502568900627,9.913109560521534,0.0,806.4456742719683,0
2025-11-10,1,reassignment_allowed,1075.5174967247613,140.6191347048382,132.81110441808283,132.41725481359197,7.808030286755354,5.552608685257902,8.201879891246222,5.832691197013904,0.9519805691240103,12.621081449561927,7.808030286755354,0.0,834.3336061788091,0
2025-11-10,2,ownership_fixed,1191.895643923941,159.53721086560483,150.02459769044992,149.07850948921944,9.512613175154911,5.96262973606101,10.458701376385392,6.5556501330563375,0.9095405665404459,14.398163540106566,9.512613175154897,0.0,665.6917434625975,0
2025-11-10,2,reassignment_allowed,1084.526030968007,142.7704078685785,133.7233427416756,133.17211157205972,9.047065126902908,6.336792940474623,9.598296296518782,6.722889175573488,0.9425698944284725,14.406492870528368,9.047065126902922,0.0,787.7030092980374,0
2025-11-10,3,ownership_fixed,1160.82241795883,152.71730655394745,144.71831522077156,143.9516311950672,7.998991333175894,5.237776591057313,8.765675358880259,5.739804843784212,0.912535658199153,12.872391595779163,8.178578654344562,-0.17958732116866116,836.8372317577193,12.783295382216096
2025-11-10,3,reassignment_allowed,820.2503712938753,108.8120592420531,99.06939801124653,98.35193537244422,9.742661230806561,8.953659455275956,10.460123869608879,9.613018945207413,0.9314097378056055,15.10670282690576,9.742661230806561,0.0,691.2766450199383,0
2025-11-11,1,ownership_fixed,1452.07487377362,141.75689044252206,142.01183556641428,141.75689044252206,-0.25494512389221313,-0.17984672427305065,0.0,0.0,0.0,0.10482195044309606,-0.25494512389221313,0.0,130.7054876107771,0
2025-11-11,1,reassignment_allowed,1075.5174967247613,102.0227316049684,103.0906244594832,102.00313689971046,-1.0678928545147954,-1.0467205079841149,0.019594705257944156,0.019206215075493936,-54.49905168039445,0.22761237406503199,-1.0678928545147954,0.0,362.44718706464937,0
2025-11-11,2,ownership_fixed,1191.895643923941,115.56949854580984,115.80141160387257,115.18050259987459,-0.23191305806273022,-0.20066977963982746,0.38899594593524967,0.3365904938845591,-0.5961837404375759,0.5684938981992218,-0.514322990119048,0.2824099320563107,320.9066310792979,134.94184065968625
2025-11-11,2,reassignment_allowed,1084.526030968007,103.83407711528217,104.84225924454243,103.83407711528217,-1.0081821292602626,-0.970954967068205,0.0,0.0,0.0,0.25520377346734335,-1.0081821292602626,0.0,368.48690976233286,0
2025-11-11,3,ownership_fixed,1160.82241795883,111.31848211359045,111.89691933740865,111.09496400668114,-0.5784372238181987,-0.5196237074342748,0.22351810690931018,0.20079155111118938,-2.5878763551486808,0.3898600091361004,-0.7649863882973875,0.18654916447918168,221.42382670005873,158.20599438443477
2025-11-11,3,reassignment_allowed,820.2503712938753,74.03636336025299,74.9252588465371,73.9800228472184,-0.8888954862841132,-1.2006201357552413,0.056340513034598416,0.07609843390125948,-15.777199006658797,0.25604340285642024,-0.8888954862841132,0.0,350.2605314557104,0
2025-11-12,1,ownership_fixed,1452.07487377362,138.6170582401021,111.03301530252605,111.03301530252605,27.584042937576044,19.89945774913,27.584042937576044,19.89945774913,1.0,20.25741034928879,27.584042937576058,0.0,806.4456742719683,0
2025-11-12,1,reassignment_allowed,1075.5174967247613,105.38151812690649,78.10628896476892,78.10628896476892,27.275229162137563,25.882364998093085,27.275229162137563,25.882364998093085,1.0,22.42930629693909,27.275229162137556,0.0,834.3336061788091,0
2025-11-12,2,ownership_fixed,1191.895643923941,119.56151537906342,95.86986346183684,95.86986346183684,23.69165191722658,19.815449680537636,23.69165191722658,19.815449680537636,1.0,18.821226762281697,23.691651917226594,0.0,665.6917434625975,0
2025-11-12,2,reassignment_allowed,1084.526030968007,105.21075451862605,78.51697058216794,78.51697058216794,26.693783936458104,25.371725598386764,26.693783936458104,25.371725598386764,1.0,21.43468092599089,26.693783936458104,0.0,787.7030092980374,0
2025-11-12,3,ownership_fixed,1160.82241795883,117.41915098737634,88.99932571385573,88.9921510715184,28.419825273520615,24.203739368355688,28.426999915857934,24.20984965128397,0.9997476116945666,23.021096440717457,28.426999915857934,-0.00717464233731846,836.8372317577193,12.783295382216096
2025-11-12,3,reassignment_allowed,820.2503712938753,76.89310982498418,52.59068830643412,52.59068830643412,24.302421518550062,31.605460585304222,24.302421518550062,31.605460585304222,1.0,19.313188243820065,24.302421518550062,0.0,691.2766450199383,0
2025-11-13,1,ownership_fixed,1452.07487377362,99.36340449470036,99.36340449470036,99.36340449470036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-13,1,reassignment_allowed,1075.5174967247613,74.56013937292437,74.56013937292437,74.56013937292437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-13,2,ownership_fixed,1191.895643923941,89.77916071856878,89.77916071856878,89.76951334903904,0.0,0.0,0.009647369529730554,0.010745666870257582,0.0,0.0,0.0,0.0,0,0
2025-11-13,2,reassignment_allowed,1084.526030968007,72.8051570934175,72.8051570934175,72.8051570934175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-13,3,ownership_fixed,1160.82241795883,83.69662601788025,83.71864674828447,83.6876104890953,-0.022020730404221922,-0.026310176947297252,0.009015528784942717,0.010771675291924807,-2.4425334253271798,0.02406279268467415,0.0,-0.022020730404229027,0,12.783295382216096
2025-11-13,3,reassignment_allowed,820.2503712938753,44.67987707248328,44.67987707248328,44.679541944224624,0.0,0.0,0.0003351282586550042,0.0007500653104110654,0.0,0.0,0.0,0.0,0,0
2025-11-14,1,ownership_fixed,1452.07487377362,99.20813421595525,99.20813421595525,99.20166165400914,0.0,0.0,0.006472561946111455,0.0065242250519720974,0.0,0.0,0.0,0.0,0,0
2025-11-14,1,reassignment_allowed,1075.5174967247613,69.88537306338614,69.88537306338614,69.71760899870941,0.0,0.0,0.16776406467673155,0.24005604795808885,0.0,0.0,0.0,0.0,0,0
2025-11-14,2,ownership_fixed,1191.895643923941,83.15495877178601,82.8840166631968,82.7102494177054,0.2709421085892103,0.3258279633482776,0.44470935408061507,0.5347959528199566,0.6092565989518067,0.2626473695297449,0.2709421085892103,0.0,67.35263047026336,0
2025-11-14,2,reassignment_allowed,1084.526030968007,70.8800769984162,70.8800769984162,70.74251154722786,0.0,0.0,0.13756545118833685,0.1940819719925117,0.0,0.0,0.0,0.0,0,0
2025-11-14,3,ownership_fixed,1160.82241795883,77.55783006195719,77.58805581281254,77.28531110900948,-0.030225750855350952,-0.03897188824288285,0.27251895294770634,0.3513751644804969,-0.1109124724295817,0.24718816691607515,0.2149534136451976,-0.24517916450054855,86.01552878493462,170.98928976665087
2025-11-14,3,reassignment_allowed,820.2503712938753,50.064438130789085,49.82143274601313,49.732427361237185,0.24300538477595524,0.48538522322196914,0.3320107695518999,0.6631668744280121,0.7319201877214065,0.2533351282586551,0.24300538477594813,0.0,76.66487174135167,0
2025-11-15,1,ownership_fixed,1452.07487377362,97.25786098240737,97.64674451957502,97.25656647001814,-0.3888835371676578,-0.39984792307739686,0.001294512389222291,0.0013310105488094693,-300.4092818310443,0.4160615867245525,-0.3888835371676578,0.0,130.7054876107771,0
2025-11-15,1,reassignment_allowed,1075.5174967247613,76.31413192454991,77.52523728722693,76.25512021096941,-1.2111053626770172,-1.5870001166683128,0.059011713580503056,0.07732737317754806,-20.523134970904415,1.4495049653861685,-1.2111053626770243,0.0,362.44718706464937,0
2025-11-15,2,ownership_fixed,1191.895643923941,86.04723949607288,87.18996553109383,85.79358803340305,-1.1427260350209565,-1.3280217258719957,0.2536514626698221,0.2947816387315929,-4.505103274363697,1.516485716451058,-1.0902686385729936,-0.05245739644796288,320.9066310792979,135.4082979151241
2025-11-15,2,reassignment_allowed,1084.526030968007,73.43024004618634,74.61842072871413,73.37452204841426,-1.1881806825277863,-1.6181081279053988,0.055717997772077865,0.07587881741504891,-21.324899135611492,1.4065404047800882,-1.1881806825277863,0.0,368.48690976233286,0
2025-11-15,3,ownership_fixed,1160.82241795883,84.95712865901308,85.68723727315918,84.72562418338839,-0.7301086141461042,-0.8593847575481203,0.23150447562468912,0.2724956448962201,-3.153755935715658,1.0110323048905627,-0.651325318763881,-0.07878329538221607,221.42382670005873,12.783295382216096
2025-11-15,3,reassignment_allowed,820.2503712938753,50.67106895734895,51.751788221613424,50.450398700831656,-1.0807192642644736,-2.1328132334728145,0.22067025651729466,0.4354955619804234,-4.897439651907841,1.3793034536305555,-1.0807192642644665,0.0,500.41129292903014,0
2025-11-16,1,ownership_fixed,1452.07487377362,133.13993186674898,134.00757662786856,132.35206131888566,-0.8676447611195783,-0.6516788381625034,0.7878705478633208,0.5917612671244632,-1.101252945008038,1.0983504853404042,-0.8676447611195641,0.0,806.4456742719683,0
2025-11-16,1,reassignment_allowed,1075.5174967247613,80.16033236804094,79.68269656681491,78.99613282988004,0.4776358012260289,0.5958505748617094,1.1641995381609007,1.4523387113911899,0.41026970512336364,1.1577640646767549,0.4776358012260289,0.0,362.44718706464937,0
2025-11-16,2,ownership_fixed,1191.895643923941,113.33525411624322,113.20931456044366,112.00673516801939,0.12593955579956173,0.11112125417779609,1.3285189482238309,1.1722027347829693,0.09479695864928171,1.5167210659483885,0.12593955579957594,0.0,665.6917434625975,0
2025-11-16,2,reassignment_allowed,1084.526030968007,83.51336313856646,83.01472336955497,82.37002877538785,0.4986397690114899,0.597077821167542,1.1433343631786101,1.369043611956538,0.43612768501526533,1.1275654511883317,0.49863976901148277,0.0,368.48690976233286,0
2025-11-16,3,ownership_fixed,1160.82241795883,92.09909962402571,92.32413318725332,91.27882549514628,-0.22503356322761192,-0.24433850509533955,0.8202741288794329,0.8906429402980283,-0.2743394620223214,0.7924549311383942,-0.22503356322761192,0.0,408.2649023704995,0
2025-11-16,3,reassignment_allowed,820.2503712938753,53.22534568193923,53.009376012697295,51.847668496351574,0.21596966924193595,0.405764709415913,1.3776771855876575,2.5883856045206293,0.15676362467294008,1.407172029365995,0.21596966924193595,0.0,500.41129292903014,0
2025-11-17,1,ownership_fixed,1452.07487377362,165.19428658676696,165.5838187306835,165.00145792570706,-0.38953214391654,-0.23580243116455568,0.19282866105990593,0.11672840813330686,-2.020094636219687,0.13109871883318647,-0.38953214391656843,0.0,448.92954127587456,0
2025-11-17,1,reassignment_allowed,1075.5174967247613,131.05258476258618,130.8450454460395,130.1011276447492,0.20753931654667213,0.1583633904837884,0.9514571178369806,0.7260117147331606,0.21812787214045645,0.5838931177084987,0.20753931654668634,0.0,362.44718706464937,0
2025-11-17,2,ownership_fixed,1191.895643923941,146.58984848104168,144.86346620196304,144.3220817309853,1.7263822790786492,1.1776956569417019,2.2677667500563814,1.547014867369666,0.7612697730204078,1.1538229881482778,1.726382279078635,0.0,485.44392387140596,0
2025-11-17,2,reassignment_allowed,1084.526030968007,131.2402051878148,131.11804728356117,130.36863746849235,0.12215790425364048,0.09307963522216621,0.8715677193224565,0.6641011556444736,0.14015882133473712,0.5350276272078247,0.12215790425365469,0.0,368.48690976233286,0
2025-11-17,3,ownership_fixed,1160.82241795883,140.84089941948977,140.72744826218903,139.45352080933455,0.1134511573007444,0.08055270718119602,1.3873786101552241,0.9850679851333274,0.08177375409301657,0.5817906350395674,0.11345115730073019,0.0,221.42382670005873,0
2025-11-17,3,reassignment_allowed,820.2503712938753,93.150856513371,91.50627764704024,91.37989909235216,1.644578866330761,1.7655005309529237,1.770957421018835,1.9011713765236602,0.9286382872969536,0.836128173351284,1.644578866330761,0.0,500.41129292903014,0
2025-11-18,1,ownership_fixed,1452.07487377362,181.55414294414675,182.01808806803896,181.55414294414675,-0.4639451238922163,-0.25554091819041785,0.0,0.0,0.0,0.13459573539520875,-0.4639451238922305,0.0,130.7054876107771,0
2025-11-18,1,reassignment_allowed,1075.5174967247613,107.53196482505894,109.06773955054155,107.46195284828477,-1.5357747254826108,-1.428202979440694,0.07001197677416826,0.06510806055489546,-21.935885776178413,0.9738681709329455,-1.5357747254826108,0.0,362.44718706464937,0
2025-11-18,2,ownership_fixed,1191.895643923941,149.48881919090823,150.61033487683534,148.42389054612178,-1.1215156859271076,-0.7502338248420101,1.0649286447864483,0.7123801301998753,-1.0531369321481692,1.9106325184204422,-0.9472094691054522,-0.17430621682167668,320.9066310792979,134.94184065968625
2025-11-18,2,reassignment_allowed,1084.526030968007,115.2568480419794,116.71574949914964,115.17928454625977,-1.458901457170242,-1.265782885749985,0.07756349571963028,0.06729621453067998,-18.809124622796155,0.8597999413992881,-1.458901457170242,0.0,368.48690976233286,0
2025-11-18,3,ownership_fixed,1160.82241795883,126.80924751774938,127.58376874089544,126.0176116387226,-0.7745212231460528,-0.6107766099926141,0.791635879026785,0.6242729883843687,-0.9783806465394513,1.256703187901735,-0.32532190061965593,-0.4491993225263968,221.42382670005873,112.84658553681743
2025-11-18,3,reassignment_allowed,820.2503712938753,71.12951460420419,71.61609255591549,70.20149306510041,-0.4865779517112969,-0.6840732070489023,0.9280215391037814,1.3046926360564952,-0.5243175198079993,1.4000434028564257,-0.4865779517112969,0.0,350.2605314557104,0
2025-11-19,1,ownership_fixed,1452.07487377362,218.97539935708556,219.55194021637303,210.38506634130755,-0.5765408592874621,-0.2632902421825434,8.590333015778015,3.922967164804511,-0.06711507670640003,0.04982195044311766,-0.5765408592874621,0.0,130.7054876107771,0
2025-11-19,1,reassignment_allowed,1075.5174967247613,172.25876213038006,171.07476429151137,162.52989247924984,1.1839978388686916,0.6873367857900554,9.728869651130225,5.64782280495351,0.12169942463265955,0.3954202251147194,1.1839978388686916,0.0,620.656773234672,0
2025-11-19,2,ownership_fixed,1191.895643923941,182.90362605376185,180.82976113890686,172.9048474543328,2.073864914854994,1.1338566433042785,9.998778599429045,5.466692386125822,0.20741182477762002,1.7752298794649164,2.073864914854994,0.0,320.9066310792979,0
2025-11-19,2,reassignment_allowed,1084.526030968007,172.79857584485882,174.11571374770875,163.42353835578763,-1.317137902849936,-0.762238864764998,9.37503748907119,5.4254136315846955,-0.1404941478245148,0.2413819917901776,-1.317137902849936,0.0,368.48690976233286,0
2025-11-19,3,ownership_fixed,1160.82241795883,186.62241934890216,184.00995625853378,175.30766868324014,2.6124630903683794,1.3998656214418794,11.314750665662018,6.062910718410735,0.23089002732483332,1.1893839453817634,2.6124630903683794,0.0,221.42382670005873,0
2025-11-19,3,reassignment_allowed,820.2503712938753,130.358539198103,127.66266546125428,120.60373740087661,2.6958737368487107,2.068045371965891,9.754801797226378,7.483055469348441,0.27636376349699276,1.55472965137713,2.6958737368487107,0.0,350.2605314557104,0
2025-11-20,1,ownership_fixed,1452.07487377362,177.42014109007732,177.47192158564621,177.42014109007732,-0.05178049556889164,-0.029185240892465728,0.0,0.0,0.0,0.003883537167666873,-0.05178049556892006,0.0,130.7054876107771,0
2025-11-20,1,reassignment_allowed,1075.5174967247613,116.05902607360909,116.97470200521686,116.05902607360909,-0.9156759316077654,-0.788974337098959,0.0,0.0,0.0,0.14521151493508455,-0.9156759316077654,0.0,362.44718706464937,0
2025-11-20,2,ownership_fixed,1191.895643923941,148.4624666314138,148.9462582616717,148.34417189235432,-0.4837916302578833,-0.32586797271729806,0.11829473905947907,0.07967989603269099,-4.089713829239954,0.3942397519233225,-0.4837916302578904,0.0,187.98760308982466,0
