instance_id,tier,seed,route_proxy_mode,status,cost,cpu_seconds,hgs_elapsed_seconds,hgs_iterations,violation_count,violations,error_type,error,reused_mechanism_ev_cost,reused_mechanism_ev_cpu_seconds,reused_mv_hgs_sp_cost,reused_mv_hgs_sp_cpu_seconds
cn-cy-20c-02-V2-LOCATIONS,20,2,naive_ev,OK,1173.8704681602994,3.2997942079091445,3.160238540964201,3308,0,[],,,1174.5726969520924,3.2942277090623975,1173.8704681602994,10.299360542092472
cn-cy-20c-02-V2-LOCATIONS,20,3,cv_only,OK,1227.6886751758934,3.2897530420450494,3.1628892910666764,4062,0,[],,,1173.8704681602994,3.53586704202462,1173.8704681602994,7.559577292064205
cn-cy-20c-02-V2-LOCATIONS,20,3,naive_ev,OK,1173.8704681602994,3.452542084036395,3.3061944170622155,3090,0,[],,,1173.8704681602994,3.53586704202462,1173.8704681602994,7.559577292064205
cn-cy-20c-02-V2-LOCATIONS,20,4,cv_only,OK,1227.6886751758934,3.0845682909712195,2.958089458057657,3622,0,[],,,1174.5726969520924,2.7410278329625726,1173.8704681602994,11.031789290951565
cn-cy-20c-02-V2-LOCATIONS,20,4,naive_ev,OK,1173.8704681602994,3.4597583749564365,3.304602582938969,3155,0,[],,,1174.5726969520924,2.7410278329625726,1173.8704681602994,11.031789290951565
cn-cy-20c-02-V2-LOCATIONS,20,5,cv_only,OK,1227.6886751758934,3.098253499949351,2.8957057079533115,3720,0,[],,,1174.5726969520924,3.1911228749668226,1173.8704681602994,12.230148499947973
cn-cy-20c-02-V2-LOCATIONS,20,5,naive_ev,OK,1174.5726969520924,4.340369250043295,4.197204791009426,3007,0,[],,,1174.5726969520924,3.1911228749668226,1173.8704681602994,12.230148499947973
cn-cy-20c-03-V2-LOCATIONS,20,1,cv_only,OK,1230.6531602757789,6.4322624579072,6.241419667028822,3016,0,[],,,1228.6513907138424,3.516612875042483,1228.6513907138424,8.099478250020184
cn-cy-20c-03-V2-LOCATIONS,20,1,naive_ev,OK,1228.6513907138424,7.207844999968074,6.9283937910804525,3302,0,[],,,1228.6513907138424,3.516612875042483,1228.6513907138424,8.099478250020184
cn-cy-20c-03-V2-LOCATIONS,20,2,cv_only,OK,1230.6531602757789,5.415005958988331,5.203475459013134,3066,0,[],,,1228.6513907138424,3.5350767920026556,1228.6513907138424,7.881011834018864
cn-cy-20c-03-V2-LOCATIONS,20,2,naive_ev,OK,1228.6513907138424,5.973809040966444,5.7750642080791295,3129,0,[],,,1228.6513907138424,3.5350767920026556,1228.6513907138424,7.881011834018864
cn-cy-20c-03-V2-LOCATIONS,20,3,cv_only,OK,1230.6531602757789,5.716433875029907,5.53371870808769,3117,0,[],,,1228.6513907138424,3.7982859590556473,1228.6513907138424,8.213859918061644
