arm,stream_seed,stage,trigger_second,event_count,committed_route_count,future_route_count,future_cost,running_total_cost,cross_site_customer_count,initial_continuation_feasible,changed_candidate_count,executable_candidate_count,accepted_candidate_count,evaluations,elapsed_seconds,customer_accounting_pass
independent,4,4,3841.111677529021,1,6,28,4957.483316957114,6029.063971876308,0,True,400,59,30,400,7.455409125017468,True
independent,4,5,3901.7148608122297,1,6,28,4957.265203278728,6028.845858197922,0,True,400,0,0,400,9.954788125003688,True
independent,4,6,3960.9993212565714,1,6,28,4960.466991364766,6032.04764628396,0,True,400,70,26,400,11.782449249993078,True
independent,4,7,4555.406210522036,1,8,26,4585.471357100708,6030.247010170762,0,True,400,41,30,400,10.863403916009702,True
independent,4,8,6086.080577350378,1,8,26,4583.549228504736,6040.007847201448,0,True,400,44,11,400,10.712067166983616,True
independent,4,9,7464.694920493974,1,8,26,4577.737259484413,6040.039269336619,0,True,400,91,46,400,6.503038041002583,True
independent,4,10,8432.145166008137,1,8,26,4551.918367446398,6014.220377298605,0,False,400,7,2,400,241.62074899999425,True
independent,4,11,9062.743283146134,1,8,26,4541.7137552947015,6013.72341772038,0,True,400,0,0,400,9.158148457994685,True
independent,4,12,9602.223162963784,1,8,26,4541.7136154469135,6013.723277872592,0,True,400,66,26,400,8.52730637503555,True
independent,4,13,9763.897459679301,1,8,26,4541.63786139377,6013.647523819449,0,True,400,58,25,400,6.179178874997888,True
independent,4,14,10039.83355678277,1,8,26,4541.608812148108,6013.618474573786,0,True,400,29,19,400,5.622646208037622,True
independent,4,15,11058.443836483175,1,9,25,4421.259694167457,6080.495588984299,0,False,400,4,1,400,58.091468333033845,True
independent,4,16,11390.779562808671,1,10,24,4210.230705539995,6097.276927061197,0,True,400,29,14,400,4.943813667050563,True
independent,4,17,12902.731983232481,1,12,23,3980.6460833732986,6234.918952392145,0,True,400,95,95,400,4.932521458948031,True
independent,4,18,13063.243267638583,1,12,23,3999.38911411165,6253.661983130497,0,False,400,2,1,400,13.264723167056218,True
independent,4,19,13396.182671984785,1,12,23,4004.1015361762065,6258.374405195053,0,True,400,68,40,400,4.452049500017893,True
independent,4,20,13567.790662179352,1,12,23,4004.162646889861,6258.435515908708,0,True,400,71,27,400,4.52330337499734,True
independent,4,21,14022.738869304892,1,12,23,4004.00900604768,6258.2818750665265,0,True,400,0,0,400,6.28511683299439,True
independent,4,22,14627.606958349967,1,13,22,3778.2105595359744,6251.9789522061565,0,True,400,0,0,400,5.518563457997516,True
independent,4,23,15031.884780053044,1,14,21,3507.007246339778,6251.878399001085,0,True,400,43,20,400,3.3665014999569394,True
independent,4,24,15041.225071264369,1,14,21,3506.891186991489,6251.762339652797,0,True,400,44,19,400,3.3899404580006376,True
independent,4,25,15489.746159613427,1,14,21,3504.2146622586447,6251.8126899498675,0,True,400,87,23,400,3.4907454169588163,True
independent,4,26,15994.699739133846,1,14,21,3503.581080841886,6251.179108533109,0,True,400,0,0,400,4.878497833036818,True
independent,4,27,16997.954598082004,1,16,19,3218.4195922056188,6236.928817544456,0,True,400,0,0,400,4.918907292012591,True
independent,4,28,18117.42823995788,1,19,16,2862.3800105971222,6273.444428726223,0,True,400,39,36,400,2.6613168329931796,True
independent,4,29,18209.456241116797,1,19,16,2862.3740447394584,6273.438462868559,0,True,400,61,29,400,2.4663123749778606,True
independent,4,30,18918.95251236378,1,20,15,2666.1533753268723,6288.76570814181,0,True,400,41,20,400,2.2462519589462318,True
independent,4,31,19428.25027102812,1,21,14,2558.527766209607,6287.065256483807,0,True,400,0,0,400,3.158208916953299,True
independent,4,32,20006.649084376437,1,22,13,2384.6706907153266,6287.0631191226985,0,True,400,53,14,400,2.056194417004008,True
independent,4,33,20481.814548150927,1,23,12,2114.058373018763,6287.678156312717,0,True,400,103,29,400,1.898467083054129,True
independent,4,34,22946.095384911936,1,24,11,1968.5589929161356,6288.774864326915,0,True,400,61,32,400,1.6948724169633351,True
independent,4,35,23875.606881722284,1,24,11,1968.579052581421,6288.794923992201,0,True,400,64,21,400,1.8110647919820622,True
independent,4,36,25445.716918746788,1,25,10,1892.3777554495546,6322.688004210285,0,True,400,95,12,400,1.7991807499784045,True
independent,4,37,26087.999081003745,1,25,10,1896.8398759653364,6327.150124726067,0,True,400,98,18,400,1.9372027500066906,True
independent,4,38,26285.447130502012,1,25,8,1531.0546358352851,5961.364884596015,0,True,164,92,25,400,1.6621194999897853,True
independent,4,39,26512.516986591447,1,25,8,1531.0592685437682,5961.369517304498,0,True,282,129,40,400,1.076188209000975,True
independent,4,40,26758.01449203482,1,25,8,1531.0587672867305,5961.369016047461,0,True,270,131,12,400,1.0536049170186743,True
independent,4,41,29270.708351223835,1,25,8,1552.7717843590924,5983.082033119823,0,True,281,127,23,400,1.061954415985383,True
independent,4,42,30732.054947706238,1,25,8,1557.997976347417,5988.308225108147,0,True,273,59,27,400,1.086878624977544,True
independent,4,43,31201.131436909185,1,25,8,1565.386691501058,5995.696940261789,0,True,276,123,48,400,1.0670445839641616,True
independent,4,44,31909.507942765606,1,25,8,1565.4274042447976,5995.737653005528,0,True,282,133,28,400,1.1809688750072382,True
independent,4,45,32301.309241553772,1,25,8,1561.2510062889496,5991.56125504968,0,True,276,44,20,400,1.043502249987796,True
independent,4,46,33753.589348514055,1,27,7,1279.8098092707594,6073.71899622087,0,True,270,219,202,400,1.1303387919906527,True
independent,4,47,33961.03289114806,1,27,8,1380.7350890712728,6174.644276021383,0,True,400,102,102,400,1.4299817080027424,True
independent,4,48,36993.67205186767,1,27,8,1398.329521369446,6192.238708319557,0,True,400,105,103,400,1.2321176249533892,True
independent,4,49,37319.77114751197,1,27,8,1415.4845077893024,6209.393694739413,0,True,400,36,25,400,1.2041419590241276,True
independent,4,50,38835.829322683916,1,27,8,1415.065919997367,6208.975106947478,0,True,400,0,0,400,1.8241753749898635,True
independent,4,51,39280.19782355038,1,27,8,1407.9416810867926,6201.850868036903,0,True,400,0,0,400,1.9108873329823837,True
independent,4,52,39479.651961911535,1,27,8,1407.936652360413,6201.845839310524,0,True,400,95,18,400,1.3866799580282532,True
independent,4,53,39555.31363918046,1,28,7,1197.2544343859827,6214.375139277407,0,True,400,114,48,400,1.0745712920324877,True
independent,4,54,39718.34271092062,1,28,7,1255.6547173491106,6272.775422240535,0,True,400,85,32,400,1.0019038749742322,True
independent,4,55,40934.20262781173,1,28,7,1274.1317617411628,6291.252466632586,0,True,400,54,22,400,0.9421702910331078,True
cooperative,5,1,2291.5356812749906,1,5,28,4891.61497782812,5872.0990716554925,5,False,400,13,6,400,193.8723885419895,True
cooperative,5,2,2512.9676795432656,1,5,28,4892.344021534565,5872.828115361938,5,True,397,58,17,400,7.610014833044261,True
cooperative,5,3,2862.465775517251,1,5,28,4894.231835079519,5874.715928906892,5,True,399,74,36,400,7.994626208033878,True
cooperative,5,4,3049.0130992657814,1,5,28,4894.241691411565,5874.7257852389375,5,True,398,68,19,400,11.605716874997597,True
cooperative,5,5,3584.2358281771335,1,5,28,4884.9457927628055,5874.700614100577,5,True,398,69,15,400,22.442498708027415,True
cooperative,5,6,3976.7503750148467,1,5,28,4879.8190404524785,5873.975047385688,5,True,394,0,0,400,9.621296959056053,True
cooperative,5,7,4376.196140351512,1,7,26,4395.342833248176,5868.851551388527,4,True,400,93,40,400,7.147401291993447,True
cooperative,5,8,4692.632056046293,1,7,26,4395.359430279667,5868.868148420018,4,True,399,46,20,400,10.7031765000429,True
cooperative,5,9,5705.0731189983635,1,7,26,4395.359430279667,5868.868148420018,4,True,399,48,21,400,7.66899266699329,True
cooperative,5,10,6361.095549240704,1,7,26,4395.359430279667,5868.868148420018,4,True,398,62,30,400,7.15799675002927,True
cooperative,5,11,7824.890242941737,1,8,25,4211.4820343399015,5868.8673778714565,4,True,400,74,30,400,6.8470420420053415,True
cooperative,5,12,8612.371501204509,1,8,25,4202.353932052854,5867.83899153721,4,True,394,0,0,400,7.764658125001006,True
cooperative,5,13,9060.335911633956,1,8,25,4202.353342670539,5867.8384021548945,4,True,400,62,16,400,6.564093999972101,True
cooperative,5,14,9194.149691536739,1,8,25,4201.5922355927905,5867.077295077146,4,True,394,0,0,400,8.157456375018228,True
cooperative,5,15,9800.762549545758,1,8,25,4190.324043159086,5866.38349501711,3,True,390,0,0,400,7.987116875010543,True
cooperative,5,16,13776.912348558379,1,9,24,4044.9905229164037,5857.550503763382,3,True,393,0,0,400,7.285088041971903,True
cooperative,5,17,13876.841837916701,1,10,23,3805.8651803089606,5867.860614017223,2,True,400,32,9,400,4.786187375022564,True
cooperative,5,18,14211.164380729648,1,10,23,3993.7689729633207,6055.764406671584,2,False,400,1,1,400,40.65517041599378,True
cooperative,5,19,14308.070360052221,1,10,23,4043.4644975161473,6105.45993122441,3,True,394,59,20,400,4.99977241596207,True
cooperative,5,20,14438.035955309744,1,11,22,3905.2084871236975,6097.960862080246,3,False,400,6,2,400,34.21936808299506,True
cooperative,5,21,14477.183442592106,1,11,22,3942.2432576728843,6134.995632629433,3,True,396,26,12,400,4.137687832990196,True
cooperative,5,22,15297.429980091396,1,13,20,3260.066411950954,6156.398492840656,2,True,400,79,14,400,3.8299309170106426,True
cooperative,5,23,15377.62639521284,1,13,20,3261.0332270824288,6157.365307972132,2,True,400,91,32,400,3.9251702500041574,True
cooperative,5,24,15407.992020404161,1,13,20,3259.2065413555815,6155.5386222452835,2,True,400,0,0,400,5.484148374991491,True
cooperative,5,25,15549.564891501104,1,13,20,3266.929864736798,6163.2619456265,2,True,400,88,30,400,3.914229375019204,True
cooperative,5,26,15954.359812651628,1,15,18,3025.2087345521727,6162.184357246737,2,True,400,69,20,400,3.586904374998994,True
cooperative,5,27,16203.064662006296,1,15,18,3028.653606693645,6165.629229388209,2,True,400,75,26,400,3.7644437910057604,True
cooperative,5,28,16397.252420731536,1,17,16,2778.708730162403,6229.6770244533745,3,True,389,96,25,400,3.1232339999987744,True
cooperative,5,29,20851.372856175916,1,23,10,1871.406673890835,6316.843533658859,3,True,388,27,27,400,2.236407542019151,True
cooperative,5,30,20869.770856889267,1,23,10,1871.4283036853947,6316.865163453419,3,True,390,44,35,400,1.996240000007674,True
cooperative,5,31,22560.406788548506,1,24,9,1697.6584847329436,6316.784327624615,3,True,390,48,42,400,2.0859059159993194,True
cooperative,5,32,23355.20016237953,1,24,9,1699.0407967424903,6318.1666396341625,3,True,385,64,22,400,2.180557665997185,True
cooperative,5,33,24652.812073731282,1,26,7,1310.6878082623007,6318.076046539982,2,True,394,250,16,400,2.554453500022646,True
cooperative,5,34,25608.916699209603,1,26,7,1296.3181164395253,6327.3244273819,2,True,392,289,53,400,2.0535663329646923,True
cooperative,5,35,25908.97468104123,1,26,7,1296.3197019025947,6327.326012844969,2,True,392,230,12,400,2.1550299170194194,True
cooperative,5,36,28518.083622414233,1,26,7,1295.97992411105,6326.986235053424,2,True,366,359,0,400,3.675740540958941,True
cooperative,5,37,29557.53593539855,1,26,7,1295.980729833293,6326.987040775668,2,True,391,243,16,400,2.1086500419769436,True
cooperative,5,38,31257.7164361237,1,26,7,1282.285587005391,6313.291897947765,2,True,369,365,0,400,3.8870357089908794,True
cooperative,5,39,31312.030466684704,1,26,7,1281.8053892080732,6312.811700150448,2,True,367,360,0,400,3.28063541703159,True
cooperative,5,40,31543.031716107234,1,26,7,1287.481530598664,6318.4878415410385,2,True,388,242,18,400,2.2199024579604156,True
cooperative,5,41,32315.445211496935,1,26,7,1341.3244411521505,6372.330752094525,3,True,389,253,17,400,2.1854534169542603,True
cooperative,5,42,32787.26525875928,1,26,7,1439.308075152415,6470.314386094789,3,True,390,201,15,400,2.0810308340005577,True
cooperative,5,43,33156.17322475102,1,26,7,1439.3413925767366,6470.347703519111,3,True,395,228,19,400,2.0160616249777377,True
cooperative,5,44,33983.98274227811,1,26,7,1473.3893471027964,6504.39565804517,3,True,332,196,105,400,1.7634377499925904,True
cooperative,5,45,35008.96897941048,1,26,7,1377.9460069054985,6408.952317847873,6,True,158,63,21,400,1.6152262919931673,True
cooperative,5,46,35584.91513001311,1,26,7,1426.305751418297,6457.312062360672,7,True,268,127,43,400,1.2212830420467071,True
cooperative,5,47,36908.676424173485,1,26,7,1417.5497680905296,6448.556079032904,7,True,277,141,21,400,1.2692644579801708,True
cooperative,5,48,37855.229773535175,1,27,6,1256.0730171977193,6447.424798262705,7,True,263,114,20,400,1.1756897500017658,True
cooperative,5,49,38092.8034433525,1,27,6,1256.0257536775275,6447.377534742513,7,True,274,119,21,400,1.2160304589779116,True
cooperative,5,50,38304.998825951625,1,27,6,1256.0777950685713,6447.429576133557,7,True,272,140,16,400,1.1505906670354307,True
cooperative,5,51,38786.66408814895,1,27,6,1256.045853885905,6447.39763495089,7,True,269,137,24,400,1.133174417016562,True
cooperative,5,52,38932.711194440104,1,27,6,1249.7746363265471,6441.126417391532,6,True,140,57,13,400,1.4663720829994418,True
cooperative,5,53,39297.39449610455,1,27,6,1226.128936896902,6417.480717961887,6,True,308,166,15,400,1.1753387909848243,True
cooperative,5,54,39740.02046289256,1,27,6,1278.0552106899377,6469.406991754923,6,True,296,159,19,400,1.2029538750066422,True
cooperative,5,55,40071.871015047866,1,27,6,1278.2026783273263,6469.554459392311,6,True,306,124,21,400,1.1014258340001106,True
independent,2,1,2487.440466356073,1,6,28,4991.362846068195,6062.943500987389,0,True,400,81,25,400,7.529670208983589,True
independent,2,2,4061.6257814922715,1,7,27,4756.86361913672,6062.127883157692,0,True,400,0,0,400,8.822212750033941,True
independent,2,3,6287.381178472529,1,8,26,4611.393003679762,6067.851622376475,0,True,400,85,35,400,5.9071728339768015,True
independent,2,4,7467.115939269245,1,8,26,4612.521699440336,6068.980318137049,0,True,400,52,28,400,6.355364417016972,True
independent,2,5,11876.180729953505,1,10,25,4288.250131943793,6171.329527648331,0,True,400,100,100,400,6.075302082987037,True
independent,2,6,12495.905963771544,1,11,24,4194.316598568932,6179.482876026225,0,True,400,45,22,400,4.765123250021134,True
independent,2,7,13011.495204847086,1,12,23,4044.516727276946,6179.471544556628,0,True,400,32,22,400,3.9442336659994908,True
independent,2,8,13952.17742638456,1,13,22,3767.557756970754,6178.896347195175,0,True,400,0,0,400,5.524252458009869,True
independent,2,9,15435.922890193076,1,14,21,3562.8957990544177,6163.74515188907,0,True,400,0,0,400,5.402826708974317,True
independent,2,10,15798.124476614394,1,14,21,3562.810654261151,6163.660007095803,0,True,400,0,0,400,5.535424166999292,True
cooperative,3,1,2441.208684091424,1,5,28,4820.960849542276,5801.444943369649,4,True,390,0,0,400,9.466504541982431,True
cooperative,3,2,2942.4737649149542,1,5,28,4809.615345688639,5804.812869715348,4,True,392,0,0,400,9.280589125002734,True
cooperative,3,3,3274.315217858955,1,5,28,4844.259499376345,5839.457023403054,4,True,397,47,26,400,15.733997667033691,True
cooperative,3,4,3560.179145633961,1,5,28,4845.886045268563,5841.083569295273,4,True,400,72,31,400,14.018293042026926,True
cooperative,3,5,4749.875172069336,1,8,26,4528.812226881047,6005.091931642192,4,True,397,93,93,400,10.46110687503824,True
cooperative,3,6,6206.467480012816,1,9,25,4358.741932651851,6006.989631495213,4,True,398,108,49,400,9.835183374991175,True
cooperative,3,7,6363.678615978193,1,9,25,4357.807972824542,6006.055671667904,4,True,393,0,0,400,11.14750645798631,True
cooperative,3,8,6783.501790449836,1,9,25,4356.148276460403,6004.395975303765,4,True,393,0,0,400,11.191024874977302,True
cooperative,3,9,6998.026450182103,1,9,25,4362.934533892558,6011.182232735919,4,True,399,87,28,400,7.727231499971822,True
cooperative,3,10,11195.18620934609,1,10,24,4113.542588149342,6044.688172716477,5,False,400,5,3,400,36.015382417012006,True
cooperative,3,11,11333.796565100758,1,10,24,4107.217956366475,6038.726371429612,5,True,369,0,0,400,9.36891891702544,True
cooperative,3,12,12190.31005097827,1,11,23,3980.6354833858604,6084.919938888844,5,True,387,41,14,400,10.713014459004626,True
cooperative,3,13,12399.950200267258,1,11,23,3982.163179759395,6086.447635262379,5,True,393,66,17,400,9.09882050001761,True
cooperative,3,14,12544.261150651766,1,11,23,4049.07220050673,6153.356656009713,5,False,400,2,1,400,33.46326562500326,True
cooperative,3,15,13010.377503415526,1,11,23,4046.3420595391494,6153.381477876012,5,True,391,47,23,400,5.555763375014067,True
cooperative,3,16,13034.180242789367,1,11,23,4046.380413082173,6153.419831419036,5,True,391,74,21,400,9.323221417027526,True
cooperative,3,17,13497.890061549557,1,11,23,4046.366725151701,6153.406143488563,5,True,384,87,17,400,9.500184916949365,True
cooperative,3,18,14850.054417140253,1,12,22,3860.1093796768328,6153.204257915702,3,True,400,0,0,400,7.843625500041526,True
cooperative,3,19,15253.423638012,1,14,20,3304.1370780451684,6152.665023705731,3,True,400,0,0,400,5.3989628329873085,True
cooperative,3,20,15371.96145207979,1,15,19,3175.6881505638694,6153.103624065024,2,True,400,86,34,400,4.245927000010852,True
cooperative,3,21,15537.838206940485,1,15,19,3179.4942476234482,6156.909721124603,2,True,400,51,28,400,3.5885877499822527,True
cooperative,3,22,16849.04941747312,1,17,17,2910.2356372866016,6165.377260841035,2,True,400,79,14,400,3.3050751669798046,True
cooperative,3,23,18006.549630133137,1,20,14,2473.148940323576,6186.582734515671,1,True,400,83,15,400,2.614386332978029,True
independent,3,1,2441.208684091424,1,6,28,4972.937057792382,6044.517712711576,0,True,400,0,0,400,13.629722708952613,True
independent,3,2,2942.4737649149542,1,6,28,4972.197101975891,6043.777756895085,0,True,400,0,0,400,12.438136582961306,True
independent,3,3,3274.315217858955,1,6,28,5017.764550839835,6089.83434181321,0,False,400,12,4,400,523.0535911250045,True
independent,3,4,3560.179145633961,1,8,26,4816.823023920982,6101.022864433084,0,True,400,89,38,400,7.490605666011106,True
independent,3,5,4749.875172069336,1,10,24,4395.411998430142,6101.1805395248175,0,True,400,84,39,400,14.345607583003584,True
independent,3,6,6206.467480012816,1,10,24,4385.447104959659,6102.898611680992,0,True,400,57,31,400,6.4562710000318475,True
independent,3,7,6363.678615978193,1,10,24,4384.868204701278,6102.319711422611,0,True,400,0,0,400,9.162125125003513,True
independent,3,8,6783.501790449836,1,10,24,4383.20699308886,6100.6584998101935,0,True,400,0,0,400,9.035028125043027,True
independent,3,9,6998.026450182103,1,10,24,4379.111247316323,6102.40614519315,0,True,400,92,32,400,6.440363958012313,True
independent,3,10,11195.18620934609,1,10,24,4387.1728387182375,6110.467736595065,0,True,400,48,30,400,18.654876541986596,True
independent,3,11,11333.796565100758,1,11,23,4159.758163066407,6107.819274653291,0,True,400,0,0,400,8.956453000020701,True
independent,3,12,12190.31005097827,1,12,22,4033.031672659522,6159.823320007572,0,True,400,48,22,400,5.285962584021036,True
independent,3,13,12399.950200267258,1,13,21,3871.56908862392,6208.41279234841,0,True,400,51,20,400,5.134421416965779,True
independent,3,14,12544.261150651766,1,13,21,3982.7068688943473,6349.180648072857,0,False,400,1,1,400,17.094541666971054,True
independent,3,15,13010.377503415526,1,14,20,3864.033789259547,6349.221859435756,0,True,400,98,41,400,4.593331667012535,True
independent,3,16,13034.180242789367,1,14,20,3864.0557977047642,6349.243867880974,0,True,400,100,29,400,5.090077458997257,True
independent,3,17,13497.890061549557,1,14,20,3857.933776488273,6347.608559627972,0,True,400,95,24,400,4.583363458979875,True
independent,3,18,14850.054417140253,1,16,18,3311.9654016122972,6347.182451714072,0,True,400,0,0,400,4.693909500027075,True
independent,3,19,15253.423638012,1,16,18,3311.363790323161,6346.580840424936,0,True,400,0,0,400,4.662161083018873,True
independent,3,20,15371.96145207979,1,16,18,3311.402088638578,6346.619138740352,0,True,400,89,41,400,6.267263583955355,True
independent,3,21,15537.838206940485,1,16,18,3311.5911908208977,6346.808240922672,0,True,400,60,37,400,4.322519416979048,True
independent,3,22,16849.04941747312,1,17,17,3211.402872429716,6374.7650733198025,0,True,400,54,14,400,3.552147166978102,True
independent,3,23,18006.549630133137,1,18,17,3242.4542931829637,6518.532807344658,0,True,400,101,101,400,3.0788251669728197,True
independent,5,1,2291.5356812749906,1,6,28,5052.934198668843,6124.514853588037,0,False,400,7,2,400,217.4008082919754,True
independent,5,2,2512.9676795432656,1,6,28,5067.9836662372745,6139.564321156468,0,True,400,38,20,400,6.649709207995329,True
independent,5,3,2862.465775517251,1,7,27,4883.668697924787,6153.125128706161,0,True,400,26,13,400,5.887573582993355,True
independent,5,4,3049.0130992657814,1,7,27,4883.678554256833,6153.134985038208,0,True,400,66,27,400,6.6190185410087,True
independent,5,5,3584.2358281771335,1,7,27,4883.653383118472,6153.109813899847,0,True,400,65,14,400,7.590024916979019,True
independent,5,6,3976.7503750148467,1,7,27,4882.06678115417,6151.523211935544,0,True,400,0,0,400,9.353041250025854,True
independent,5,7,4376.196140351512,1,9,25,4508.862472803981,6151.513901736216,0,True,400,50,10,400,5.728259458031971,True
independent,5,8,4692.632056046293,1,9,25,4508.879069835472,6151.530498767708,0,True,400,81,29,400,5.959340832952876,True
independent,5,9,5705.0731189983635,1,9,25,4498.227227073696,6151.553004463406,0,True,400,36,19,400,5.32146216602996,True
independent,5,10,6361.095549240704,1,9,25,4534.899261587221,6188.2250389769315,0,True,400,32,28,400,4.8795952500076964,True
independent,5,11,7824.890242941737,1,9,25,4506.748450263739,6188.223644532485,0,True,400,20,17,400,4.912710583012085,True
independent,5,12,8612.371501204509,1,9,25,4505.032183211278,6186.507377480024,0,True,400,0,0,400,7.428167290985584,True
independent,5,13,9060.335911633956,1,9,25,4505.03138768228,6186.506581951027,0,True,400,58,23,400,5.1110704590100795,True
independent,5,14,9194.149691536739,1,9,25,4504.206049683321,6185.681243952067,0,True,400,0,0,400,7.267069875029847,True
independent,5,15,9800.762549545758,1,9,25,4482.297701002813,6163.772895271559,0,True,400,0,0,400,7.337670041015372,True
independent,5,16,13776.912348558379,1,13,21,3729.400878340728,6159.798342079957,0,True,400,0,0,400,6.332700541999657,True
independent,5,17,13876.841837916701,1,14,20,3475.906898583583,6178.212753773661,0,True,400,57,14,400,3.731913708965294,True
independent,5,18,14211.164380729648,1,14,20,3606.5197166745547,6308.825571864632,0,False,400,2,1,400,9.181908250029664,True
independent,5,19,14308.070360052221,1,14,20,3678.3860760706084,6380.691931260686,0,True,400,34,13,400,3.618704874999821,True
