algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,62,180,1136.860246206929,1136.860246206929,180,180,144527,0,True,28.484000000054948,180,45.37342542837482,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,63,180,1033.2839581597557,1033.2839581597557,180,180,135594,0,True,25.06299999996554,180,46.450781881284776,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,64,180,579.3297554804238,579.3297554804238,180,180,37686,0,True,9.719000000040978,180,32.63294318235057,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,65,180,508.914677354946,508.914677354946,180,180,44053,0,True,8.515999999945052,180,43.20408119074048,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,66,180,471.31405959013097,477.50780704679084,180,180,36275,0,True,7.75,180,39.52599905647739,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,67,180,593.6145173499042,607.266407930536,180,180,41489,0,True,12.39000000001397,180,35.19650954011009,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,68,180,538.8076092058105,539.2087438257066,180,180,45448,0,True,8.23499999998603,180,33.39901911895956,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,69,180,523.2295765577192,523.2295765577192,180,180,36251,0,True,7.14000000001397,180,49.34160665470676,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,70,180,867.5415499061647,883.4334216722876,180,180,145699,0,True,37.65700000000652,180,67.61347550265859,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,71,180,1155.4883856502468,1155.5314483586483,180,180,148583,0,True,28.5,180,44.61906979829415,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,72,180,1060.7604503652024,1060.8716539383809,180,180,123589,0,True,23.21799999999348,180,41.8236564789523,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,73,180,599.496443728531,600.4336137349317,180,180,49105,0,True,9.015999999945052,180,27.52338950416006,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,74,180,506.18172162783213,506.18172162783213,180,180,36537,0,True,8.078000000095926,180,45.60322933348278,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
